k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
      63|[4.016890170966481, 0.5026051736277358, -0.0198192429151225, 0.0976661879390796, 1.4958927990231001, 0.421141748884497, 1.0200001685295266, 0.359742904466385, 0.0877291476981954, 0.1398365212178966, 0.1229905933948906, 0.1233472724673878, -0.1004563241582073, 0.0259665261349924, 0.0939072488257637, 0.096643539226871, 1.2466395838701492, 0.2802101551647949, 1.0498948339331082, 0.2155226386159582, -0.0269406059172784, 0.0279532597005655, 0.0813499753000458, 0.0421906252360393, 0.213091188226073, 0.0482547862852575, 0.0104161570027442, 0.0697618256942603, 0.0446451519843219, 0.0461722895960021, 0.4759948962893548, 0.0800839574543817, -0.0120051149448415, 0.0446193093000322, 0.0302840225923997, 0.0407776486891004, 0.0819115838692072, 0.031322761658171, -0.0101343517839577, 0.0288571911187515, 0.0798993345497981, 0.0603006541794409, 0.2615693640060722, 0.0669115241135251, 0.3927101956180027, 0.1074355895494249, 0.1147898107398945, 0.0446794450683599, -0.0146926004307957, 0.051809197116447, 0.266230591298746, 0.0862731148375916, 0.0785766238447789, 0.0378071161561377, 0.2480466262932496, 0.0479615270638789, 0.0219640645469197, 0.0476739865321816, 0.1183776702472619, 0.0766010106289243, 0.016630623154901, 0.0829566625909263, 0.1118425219088648, 0.0782453100187611, 0.3418177986797478, 0.0840972376443526]|26799.7454390352468181|      0.12500000|[7119, 1008, 63, 189]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      64|[4.012480908469583, 0.5265392469541145, -0.0391208580675847, 0.1043135104974789, 1.4606690200020527, 0.4339585888827016, 1.0212975988285067, 0.3737259807827471, 0.0700619357352325, 0.1420360854688271, 0.0931262653095247, 0.1333436210611931, -0.1211549685115389, 0.0777251007561254, 0.0855940488300194, 0.0949381897471301, 1.2495256414146074, 0.2840296994477415, 1.0550943386696672, 0.2476003792972423, -0.032259290182687, 0.0257279100812245, 0.0633098872880043, 0.0565643572517419, 0.2083579695611516, 0.0599820355876368, -0.0204241524025366, 0.0525425830809103, 0.0218330107293863, 0.0531664442156813, 0.4667845381106304, 0.0657985056361049, -0.015263371581923, 0.0557272439828391, 0.035708485954054, 0.0364760586240858, 0.0817475458569214, 0.0340384208529821, -0.0330917505289061, 0.0265056493546113, 0.0733183118556698, 0.0617212469248614, 0.24929421169363, 0.0800684805537135, 0.3881452226791024, 0.108197904856093, 0.0984691587796192, 0.0332371899008594, -0.0109389072717369, 0.0353656340291614, 0.2559433231404362, 0.1079610143413206, 0.0722234874803925, 0.0623836502672208, 0.2534192242429819, 0.0524493332913339, 0.0022410404246064, 0.0419271719359629, 0.1003894409005994, 0.0695489785050507, 0.0103197831419833, 0.0778886860021823, 0.1052024057984808, 0.0961890399071623, 0.3244488790057692, 0.0792759294885927]|24494.7127128486645233|      0.25000000|[7232, 1024, 64, 192]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      65|[4.012480908469583, 0.5265392469541145, -0.0391208580675847, 0.1043135104974789, 1.4606690200020527, 0.4339585888827016, 1.0212975988285067, 0.3737259807827471, 0.0700619357352325, 0.1420360854688271, 0.0931262653095247, 0.1333436210611931, -0.1211549685115389, 0.0777251007561254, 0.0855940488300194, 0.0949381897471301, 1.2495256414146074, 0.2840296994477415, 1.0550943386696672, 0.2476003792972423, -0.032259290182687, 0.0257279100812245, 0.0633098872880043, 0.0565643572517419, 0.2083579695611516, 0.0599820355876368, -0.0204241524025366, 0.0525425830809103, 0.0218330107293863, 0.0531664442156813, 0.4667845381106304, 0.0657985056361049, -0.015263371581923, 0.0557272439828391, 0.035708485954054, 0.0364760586240858, 0.0817475458569214, 0.0340384208529821, -0.0330917505289061, 0.0265056493546113, 0.0733183118556698, 0.0617212469248614, 0.24929421169363, 0.0800684805537135, 0.3881452226791024, 0.108197904856093, 0.0984691587796192, 0.0332371899008594, -0.0109389072717369, 0.0353656340291614, 0.2559433231404362, 0.1079610143413206, 0.0722234874803925, 0.0623836502672208, 0.2534192242429819, 0.0524493332913339, 0.0022410404246064, 0.0419271719359629, 0.1003894409005994, 0.0695489785050507, 0.0103197831419833, 0.0778886860021823, 0.1052024057984808, 0.0961890399071623, 0.3244488790057692, 0.0792759294885927]|24494.7127128486645233|      0.12500000|[7345, 1040, 65, 195]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      66|[4.012480908469583, 0.5265392469541145, -0.0391208580675847, 0.1043135104974789, 1.4606690200020527, 0.4339585888827016, 1.0212975988285067, 0.3737259807827471, 0.0700619357352325, 0.1420360854688271, 0.0931262653095247, 0.1333436210611931, -0.1211549685115389, 0.0777251007561254, 0.0855940488300194, 0.0949381897471301, 1.2495256414146074, 0.2840296994477415, 1.0550943386696672, 0.2476003792972423, -0.032259290182687, 0.0257279100812245, 0.0633098872880043, 0.0565643572517419, 0.2083579695611516, 0.0599820355876368, -0.0204241524025366, 0.0525425830809103, 0.0218330107293863, 0.0531664442156813, 0.4667845381106304, 0.0657985056361049, -0.015263371581923, 0.0557272439828391, 0.035708485954054, 0.0364760586240858, 0.0817475458569214, 0.0340384208529821, -0.0330917505289061, 0.0265056493546113, 0.0733183118556698, 0.0617212469248614, 0.24929421169363, 0.0800684805537135, 0.3881452226791024, 0.108197904856093, 0.0984691587796192, 0.0332371899008594, -0.0109389072717369, 0.0353656340291614, 0.2559433231404362, 0.1079610143413206, 0.0722234874803925, 0.0623836502672208, 0.2534192242429819, 0.0524493332913339, 0.0022410404246064, 0.0419271719359629, 0.1003894409005994, 0.0695489785050507, 0.0103197831419833, 0.0778886860021823, 0.1052024057984808, 0.0961890399071623, 0.3244488790057692, 0.0792759294885927]|24494.7127128486645233|      0.06250000|[7458, 1056, 66, 198]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      67|[4.005463734114676, 0.5439408354962333, -0.0537166060458845, 0.1048993015666932, 1.4514485574627027, 0.4477601079594571, 1.0114573940823108, 0.3865427183686054, 0.0539740335047584, 0.142366116273518, 0.0762849455526236, 0.136445368924516, -0.1393922660973467, 0.0758247442192348, 0.0699938522363175, 0.0963369581748984, 1.2396887602673103, 0.2993927278853817, 1.046455842829663, 0.2565316468670296, -0.0427813421180305, 0.0219588651981471, 0.053682659527185, 0.0558824207865121, 0.1990600374745148, 0.0599784611448439, -0.0271748287528998, 0.0524786515103779, 0.0150277105740389, 0.0518221203029937, 0.4588447479314577, 0.0773259303841781, -0.017970530752485, 0.0572902119106205, 0.0315726741329025, 0.036335167334625, 0.075789709634106, 0.0357639022389954, -0.0343449068134599, 0.0276326499113019, 0.069564355336312, 0.0610238576118831, 0.2458048503147146, 0.080877984041431, 0.3829457362365632, 0.1086164186848941, 0.0927513466384209, 0.0331814448524021, -0.0163223595539758, 0.0371107888558832, 0.2502321600792011, 0.1063941415862615, 0.06640191764946, 0.0625279344721722, 0.2487681811874131, 0.0578051203162274, -0.0009339501723816, 0.0421227064870018, 0.1007229308933603, 0.0693771196346028, -0.0038173530018338, 0.075777403092383, 0.099505852570295, 0.0972743517426911, 0.3187826459030312, 0.0806993023985588]|22471.9159794716106262|      0.12500000|[7571, 1072, 67, 201]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      68|[4.005463734114676, 0.5439408354962333, -0.0537166060458845, 0.1048993015666932, 1.4514485574627027, 0.4477601079594571, 1.0114573940823108, 0.3865427183686054, 0.0539740335047584, 0.142366116273518, 0.0762849455526236, 0.136445368924516, -0.1393922660973467, 0.0758247442192348, 0.0699938522363175, 0.0963369581748984, 1.2396887602673103, 0.2993927278853817, 1.046455842829663, 0.2565316468670296, -0.0427813421180305, 0.0219588651981471, 0.053682659527185, 0.0558824207865121, 0.1990600374745148, 0.0599784611448439, -0.0271748287528998, 0.0524786515103779, 0.0150277105740389, 0.0518221203029937, 0.4588447479314577, 0.0773259303841781, -0.017970530752485, 0.0572902119106205, 0.0315726741329025, 0.036335167334625, 0.075789709634106, 0.0357639022389954, -0.0343449068134599, 0.0276326499113019, 0.069564355336312, 0.0610238576118831, 0.2458048503147146, 0.080877984041431, 0.3829457362365632, 0.1086164186848941, 0.0927513466384209, 0.0331814448524021, -0.0163223595539758, 0.0371107888558832, 0.2502321600792011, 0.1063941415862615, 0.06640191764946, 0.0625279344721722, 0.2487681811874131, 0.0578051203162274, -0.0009339501723816, 0.0421227064870018, 0.1007229308933603, 0.0693771196346028, -0.0038173530018338, 0.075777403092383, 0.099505852570295, 0.0972743517426911, 0.3187826459030312, 0.0806993023985588]|22471.9159794716106262|      0.06250000|[7684, 1088, 68, 204]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      69|[3.998220343416113, 0.5637575547613038, -0.0692969359369878, 0.1044285188082346, 1.4422104251221415, 0.4608735953351129, 1.0013885647627714, 0.400784964451025, 0.0392595538946165, 0.144800545466372, 0.0617776610886229, 0.1391718781655533, -0.1581382473740825, 0.0717787189102594, 0.0527946545896412, 0.099264012712739, 1.229486223474899, 0.3149872698321862, 1.036000553047353, 0.2659208863193313, -0.0496811703976702, 0.0250907709556856, 0.0437567358128593, 0.0589996584203261, 0.1930808653898267, 0.0599752037297625, -0.0341732994281684, 0.0534588839464085, 0.0084964331863719, 0.0504333334550498, 0.45212542867044, 0.0840320267759258, -0.0205740013878841, 0.0568322448566991, 0.0243541417886586, 0.035789948100415, 0.0701837362293953, 0.0372279674852674, -0.0371022481203608, 0.0286706686975137, 0.0658471238619385, 0.0595610391755501, 0.2422643520993305, 0.0819602690615337, 0.3797067880829482, 0.1099015472464848, 0.0873176287088523, 0.0374197222014873, -0.0211881495878521, 0.0368693171492914, 0.2460175363964555, 0.1069678072477103, 0.0611654783160246, 0.0590800957561491, 0.2417776605605051, 0.0636739927475634, -0.0017727298095338, 0.0427770496814345, 0.0994935619203582, 0.0688053736898768, -0.0178897594422184, 0.0775376979885312, 0.0956503601707154, 0.0958895874941044, 0.3129164153382637, 0.0823107364033839]|20582.1757631852742634|      0.12500000|[7797, 1104, 69, 207]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      70|[3.994290439957468, 0.6002720388150725, -0.0708881680405319, 0.1097362264490452, 1.4227340487861737, 0.4707291093108243, 0.9724481835151326, 0.4073832401604177, 0.0394154847564158, 0.1514573588070904, 0.059695803648797, 0.1573115652412701, -0.1906675895675345, 0.0723246912063515, 0.0246988598165493, 0.1042610231425772, 1.2238161298970134, 0.3432417888393478, 1.0125227010926832, 0.2868346827380229, -0.0591644859778475, 0.0382686257442467, 0.0531653156265735, 0.0713438666922799, 0.1920656232823104, 0.040270042665168, -0.02266245845315, 0.0752492304269261, 0.0058223347054788, 0.0399188676891429, 0.4397973006619937, 0.0747726400480512, -0.0526467537975564, 0.0458622933972503, 0.0167571531862011, 0.0591149421859569, 0.0712421834215944, 0.0457899011477612, -0.0309303106252109, 0.0259433214127465, 0.0631385375417767, 0.0630763420387204, 0.2620674265699522, 0.0697458391188449, 0.3721391002415178, 0.1338750801461871, 0.0813100727275514, 0.0417929935466289, -0.0511365871673006, 0.0425345894602759, 0.2538231109474767, 0.0723285563003213, 0.054033539566822, 0.0708215615500918, 0.2224301512507022, 0.059157045659834, -0.000957482098985, 0.036753402532212, 0.1083302403545721, 0.0752520907316716, -0.0406982803476336, 0.0784862253748959, 0.0808670961429667, 0.093613048709111, 0.3198682450184683, 0.0713643639230013]|18736.3897414556704462|      0.25000000|[7910, 1120, 70, 210]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      71|[3.994290439957468, 0.6002720388150725, -0.0708881680405319, 0.1097362264490452, 1.4227340487861737, 0.4707291093108243, 0.9724481835151326, 0.4073832401604177, 0.0394154847564158, 0.1514573588070904, 0.059695803648797, 0.1573115652412701, -0.1906675895675345, 0.0723246912063515, 0.0246988598165493, 0.1042610231425772, 1.2238161298970134, 0.3432417888393478, 1.0125227010926832, 0.2868346827380229, -0.0591644859778475, 0.0382686257442467, 0.0531653156265735, 0.0713438666922799, 0.1920656232823104, 0.040270042665168, -0.02266245845315, 0.0752492304269261, 0.0058223347054788, 0.0399188676891429, 0.4397973006619937, 0.0747726400480512, -0.0526467537975564, 0.0458622933972503, 0.0167571531862011, 0.0591149421859569, 0.0712421834215944, 0.0457899011477612, -0.0309303106252109, 0.0259433214127465, 0.0631385375417767, 0.0630763420387204, 0.2620674265699522, 0.0697458391188449, 0.3721391002415178, 0.1338750801461871, 0.0813100727275514, 0.0417929935466289, -0.0511365871673006, 0.0425345894602759, 0.2538231109474767, 0.0723285563003213, 0.054033539566822, 0.0708215615500918, 0.2224301512507022, 0.059157045659834, -0.000957482098985, 0.036753402532212, 0.1083302403545721, 0.0752520907316716, -0.0406982803476336, 0.0784862253748959, 0.0808670961429667, 0.093613048709111, 0.3198682450184683, 0.0713643639230013]|18736.3897414556704462|      0.12500000|[8023, 1136, 71, 213]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      72|[3.9922898970013763, 0.6277757538917873, -0.0978716629152557, 0.1180170241738035, 1.4109740096572116, 0.4934062317108353, 0.9544242703415103, 0.4377449612346482, 0.032637168036515, 0.1622178034907452, 0.0378213851258696, 0.1686615179674313, -0.2082421513462815, 0.0611702853967632, -0.0052049477412297, 0.1145166886079367, 1.2009538462428015, 0.3676225928130661, 0.9864905727964197, 0.2927624380469575, -0.0737531633350174, 0.0596786222687114, 0.0488818946676837, 0.061201919725291, 0.1699121433283571, 0.0736053644491849, -0.0470411610412009, 0.0837124085393913, -0.0063761084275099, 0.038956939722245, 0.4311414972690306, 0.0796790245255245, -0.0620254632404903, 0.0592041964480473, 0.0157414875543181, 0.062332322478353, 0.0596128442866123, 0.0527131645868738, -0.0482243767312337, 0.0334831613666769, 0.0357047450546163, 0.0441026010853516, 0.2649268448679332, 0.0706940379984053, 0.3541545017475745, 0.1380157172387837, 0.0745685728929572, 0.0625960971260609, -0.0565286647136546, 0.0294073204752356, 0.2573132631177914, 0.0706527150839784, 0.0556187029585937, 0.0760937178234104, 0.2083589057435977, 0.069360995836026, 0.0059667045925452, 0.0364307410296938, 0.1034826966173069, 0.0935663789979897, -0.0526093932610348, 0.0790827715444079, 0.06339594449667, 0.0917988676699249, 0.3009685367933422, 0.0888898533532987]|16209.0017458394486312|      0.25000000|[8136, 1152, 72, 216]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      73|[3.9922898970013763, 0.6277757538917873, -0.0978716629152557, 0.1180170241738035, 1.4109740096572116, 0.4934062317108353, 0.9544242703415103, 0.4377449612346482, 0.032637168036515, 0.1622178034907452, 0.0378213851258696, 0.1686615179674313, -0.2082421513462815, 0.0611702853967632, -0.0052049477412297, 0.1145166886079367, 1.2009538462428015, 0.3676225928130661, 0.9864905727964197, 0.2927624380469575, -0.0737531633350174, 0.0596786222687114, 0.0488818946676837, 0.061201919725291, 0.1699121433283571, 0.0736053644491849, -0.0470411610412009, 0.0837124085393913, -0.0063761084275099, 0.038956939722245, 0.4311414972690306, 0.0796790245255245, -0.0620254632404903, 0.0592041964480473, 0.0157414875543181, 0.062332322478353, 0.0596128442866123, 0.0527131645868738, -0.0482243767312337, 0.0334831613666769, 0.0357047450546163, 0.0441026010853516, 0.2649268448679332, 0.0706940379984053, 0.3541545017475745, 0.1380157172387837, 0.0745685728929572, 0.0625960971260609, -0.0565286647136546, 0.0294073204752356, 0.2573132631177914, 0.0706527150839784, 0.0556187029585937, 0.0760937178234104, 0.2083589057435977, 0.069360995836026, 0.0059667045925452, 0.0364307410296938, 0.1034826966173069, 0.0935663789979897, -0.0526093932610348, 0.0790827715444079, 0.06339594449667, 0.0917988676699249, 0.3009685367933422, 0.0888898533532987]|16209.0017458394486312|      0.12500000|[8249, 1168, 73, 219]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      74|[3.9947662117210485, 0.6641519059518516, -0.1151647536798456, 0.1217962382731451, 1.3843663784870537, 0.4974309605198926, 0.953536013752485, 0.4594091898732843, 0.021901535780715, 0.1650341277393154, 0.0189074589031504, 0.1855781536694663, -0.2185565272036739, 0.0607746019044135, -0.003280583630207, 0.1082353705969347, 1.1609190593833885, 0.370612280878092, 0.9744396821923738, 0.303606875589621, -0.0962845298392359, 0.0878371485898601, 0.0220742883990694, 0.0887375510281269, 0.1642943679771475, 0.0731832752226672, -0.0298084173766013, 0.1159914769600753, -0.010370865250374, 0.0329516303629331, 0.4160205853525903, 0.0781784505215291, -0.0434944307651776, 0.0613332175498658, -0.0032340565915561, 0.0560898126405898, 0.0546048758573366, 0.0639430381150345, -0.0660227467283634, 0.0305200421246419, 0.0274461813809098, 0.0257325311793475, 0.2397264281821358, 0.06222826633005, 0.3512913523623769, 0.122782132888533, 0.0667039191233959, 0.0289086013538274, -0.0557212244715297, 0.0382642138196807, 0.2513954735753744, 0.090127115264476, 0.0507595007289904, 0.0788134129763285, 0.1965836284546482, 0.0850933201329535, 0.0069693690856434, 0.0171039066449091, 0.1139494701940086, 0.0921922220652251, -0.0624217816161259, 0.0770675622826143, 0.0628883912279291, 0.0830158675457668, 0.3136262850611518, 0.0965146881979539]|14686.7572405156406603|      0.25000000|[8362, 1184, 74, 222]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      75|[3.9947662117210485, 0.6641519059518516, -0.1151647536798456, 0.1217962382731451, 1.3843663784870537, 0.4974309605198926, 0.953536013752485, 0.4594091898732843, 0.021901535780715, 0.1650341277393154, 0.0189074589031504, 0.1855781536694663, -0.2185565272036739, 0.0607746019044135, -0.003280583630207, 0.1082353705969347, 1.1609190593833885, 0.370612280878092, 0.9744396821923738, 0.303606875589621, -0.0962845298392359, 0.0878371485898601, 0.0220742883990694, 0.0887375510281269, 0.1642943679771475, 0.0731832752226672, -0.0298084173766013, 0.1159914769600753, -0.010370865250374, 0.0329516303629331, 0.4160205853525903, 0.0781784505215291, -0.0434944307651776, 0.0613332175498658, -0.0032340565915561, 0.0560898126405898, 0.0546048758573366, 0.0639430381150345, -0.0660227467283634, 0.0305200421246419, 0.0274461813809098, 0.0257325311793475, 0.2397264281821358, 0.06222826633005, 0.3512913523623769, 0.122782132888533, 0.0667039191233959, 0.0289086013538274, -0.0557212244715297, 0.0382642138196807, 0.2513954735753744, 0.090127115264476, 0.0507595007289904, 0.0788134129763285, 0.1965836284546482, 0.0850933201329535, 0.0069693690856434, 0.0171039066449091, 0.1139494701940086, 0.0921922220652251, -0.0624217816161259, 0.0770675622826143, 0.0628883912279291, 0.0830158675457668, 0.3136262850611518, 0.0965146881979539]|14686.7572405156406603|      0.12500000|[8475, 1200, 75, 225]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      76|[3.9947662117210485, 0.6641519059518516, -0.1151647536798456, 0.1217962382731451, 1.3843663784870537, 0.4974309605198926, 0.953536013752485, 0.4594091898732843, 0.021901535780715, 0.1650341277393154, 0.0189074589031504, 0.1855781536694663, -0.2185565272036739, 0.0607746019044135, -0.003280583630207, 0.1082353705969347, 1.1609190593833885, 0.370612280878092, 0.9744396821923738, 0.303606875589621, -0.0962845298392359, 0.0878371485898601, 0.0220742883990694, 0.0887375510281269, 0.1642943679771475, 0.0731832752226672, -0.0298084173766013, 0.1159914769600753, -0.010370865250374, 0.0329516303629331, 0.4160205853525903, 0.0781784505215291, -0.0434944307651776, 0.0613332175498658, -0.0032340565915561, 0.0560898126405898, 0.0546048758573366, 0.0639430381150345, -0.0660227467283634, 0.0305200421246419, 0.0274461813809098, 0.0257325311793475, 0.2397264281821358, 0.06222826633005, 0.3512913523623769, 0.122782132888533, 0.0667039191233959, 0.0289086013538274, -0.0557212244715297, 0.0382642138196807, 0.2513954735753744, 0.090127115264476, 0.0507595007289904, 0.0788134129763285, 0.1965836284546482, 0.0850933201329535, 0.0069693690856434, 0.0171039066449091, 0.1139494701940086, 0.0921922220652251, -0.0624217816161259, 0.0770675622826143, 0.0628883912279291, 0.0830158675457668, 0.3136262850611518, 0.0965146881979539]|14686.7572405156406603|      0.06250000|[8588, 1216, 76, 228]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      77|[3.989811936089794, 0.6806679489598348, -0.1289492212224657, 0.118426836373728, 1.3725727906620873, 0.510714453565944, 0.9446409782919547, 0.4698660336891202, 0.0074113200842851, 0.1652703881804667, 0.0058240136219592, 0.1849082546448561, -0.2348856852852518, 0.0601924536185769, -0.0183547390362745, 0.1094709857261554, 1.1481399304894588, 0.383536608937467, 0.9624250644525316, 0.3131867687918858, -0.1064162773472612, 0.0869389767715198, 0.0126987735278084, 0.0888557776424608, 0.1549217558911063, 0.0748943823426666, -0.0368411167813394, 0.1159617167079985, -0.0195885644522708, 0.03388403077651, 0.40578611932907, 0.0897831164307765, -0.0466508558437822, 0.0628633847875916, -0.0072353813879991, 0.0544938610186424, 0.0500734377825931, 0.0644986454256767, -0.0684515513845465, 0.0342994597471147, 0.0225263594638482, 0.0265456809427439, 0.2330852429853048, 0.0693598416418749, 0.3456846715760295, 0.1235198375075172, 0.0608825813667915, 0.0317330355560996, -0.0625969104913482, 0.0379506465566563, 0.2463874195589478, 0.0934595582939506, 0.0452671994776291, 0.0786030597619895, 0.1899465356824123, 0.0883128234492122, 0.0053501551786517, 0.0161898375577867, 0.1130590793700772, 0.0919634056381634, -0.0779646154390793, 0.0732517750935487, 0.057644667321669, 0.0839779856500787, 0.3058340803885076, 0.1009321214602903]|13269.6002034787379671|      0.12500000|[8701, 1232, 77, 231]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      78|[3.989811936089794, 0.6806679489598348, -0.1289492212224657, 0.118426836373728, 1.3725727906620873, 0.510714453565944, 0.9446409782919547, 0.4698660336891202, 0.0074113200842851, 0.1652703881804667, 0.0058240136219592, 0.1849082546448561, -0.2348856852852518, 0.0601924536185769, -0.0183547390362745, 0.1094709857261554, 1.1481399304894588, 0.383536608937467, 0.9624250644525316, 0.3131867687918858, -0.1064162773472612, 0.0869389767715198, 0.0126987735278084, 0.0888557776424608, 0.1549217558911063, 0.0748943823426666, -0.0368411167813394, 0.1159617167079985, -0.0195885644522708, 0.03388403077651, 0.40578611932907, 0.0897831164307765, -0.0466508558437822, 0.0628633847875916, -0.0072353813879991, 0.0544938610186424, 0.0500734377825931, 0.0644986454256767, -0.0684515513845465, 0.0342994597471147, 0.0225263594638482, 0.0265456809427439, 0.2330852429853048, 0.0693598416418749, 0.3456846715760295, 0.1235198375075172, 0.0608825813667915, 0.0317330355560996, -0.0625969104913482, 0.0379506465566563, 0.2463874195589478, 0.0934595582939506, 0.0452671994776291, 0.0786030597619895, 0.1899465356824123, 0.0883128234492122, 0.0053501551786517, 0.0161898375577867, 0.1130590793700772, 0.0919634056381634, -0.0779646154390793, 0.0732517750935487, 0.057644667321669, 0.0839779856500787, 0.3058340803885076, 0.1009321214602903]|13269.6002034787379671|      0.06250000|[8814, 1248, 78, 234]                                                      |  | used linear model with 129 points | iterate failure | actual_k=8
      79|[3.982384822837204, 0.6951267973026636, -0.1426072816080118, 0.1150728576145073, 1.3616103387336467, 0.5212859727494386, 0.9362611209998921, 0.4781208783005715, -0.008349210722387, 0.1648960542997982, -0.0080837014621593, 0.1844679605321653, -0.2504005608221941, 0.0573787873889154, -0.0351454960624469, 0.1076672098415446, 1.1353522668201594, 0.3970343620046446, 0.9499707602813076, 0.322662955941332, -0.1172801123465723, 0.0871060545381716, 0.0008120057555176, 0.0896713284383343, 0.1452911857356155, 0.0753210437413493, -0.0478832126629505, 0.116134501282112, -0.0281784204076763, 0.036892212586722, 0.3967396681419188, 0.0972889327658343, -0.0497334342486631, 0.0621732855554779, -0.0127639264538226, 0.056931586914571, 0.0444848681203601, 0.0635414386867533, -0.0715726778002486, 0.0371417280465527, 0.0177126192462546, 0.0276272720575942, 0.2269725933747823, 0.0706123063142759, 0.3362769635721013, 0.1258829720343728, 0.0544045768674222, 0.0327157977918417, -0.0664047014734949, 0.0388153205302285, 0.2409495848313314, 0.096655628443467, 0.0410423948359587, 0.0818143066074278, 0.1866089381855982, 0.0884896359137307, -0.0009922446562774, 0.0158992811139054, 0.108639627048635, 0.0918637763292253, -0.095850392424356, 0.0724981732353395, 0.0537229711784134, 0.0844321988308823, 0.3013524493237038, 0.1030158005340738]|11940.9660814350354485|      0.12500000|[8927, 1264, 79, 237]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
      80|[3.9740977471661685, 0.6989568049683308, -0.1649771407372357, 0.1021767820569039, 1.3444466410966056, 0.5367336101078166, 0.9139637272278833, 0.4869305593789379, -0.0122361315494962, 0.1634954770194252, -0.039824243307502, 0.166944841694754, -0.2647110758843498, 0.0994516954843502, -0.04404241036986, 0.1213123131116964, 1.1277478653739936, 0.3929845024937272, 0.9269000283165613, 0.3511946282637868, -0.1196729537203983, 0.072008883466721, -0.0131177507914589, 0.104120201971224, 0.1318210103066477, 0.0626443015890292, -0.050702968389223, 0.110393081808213, -0.0328101290805838, 0.0386639502924986, 0.3844245455940257, 0.0905966186353847, -0.0677931500767502, 0.0715410517348486, 0.0047861743317717, 0.0491011414331837, 0.0343982751306183, 0.0538415273626197, -0.0742281565333393, 0.0401919261471697, 0.0059953913626098, 0.0303475686783271, 0.2112871449530025, 0.0794825865973346, 0.3323841598615692, 0.1530646499387611, 0.0382883558887207, 0.0355361942087151, -0.0891341666928447, 0.073279191340827, 0.2419818131180469, 0.0689594683230378, 0.0508545209680788, 0.08746115490882, 0.1727898529855397, 0.1197965614150038, 0.0037929961832943, 0.0233761364399082, 0.1139706380818833, 0.1094919691609356, -0.1135159868326295, 0.0618095817676485, 0.0427963376007327, 0.0761562182415526, 0.2858437144893138, 0.1012891900824201]|10652.9047326588752185|      0.25000000|[9040, 1280, 80, 240]                                                      |  | used linear model with 129 points | iterate success | actual_k=8
