k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=8
      12|[120.01810972478326, -0.0093126877332538, 0.8888682643861828, 110.01369623127368, 0.0805857393146514, 0.8126576054000968, 100.01201109293373, 0.2270820931775294, 0.707574436913836, 87.99306463608083, 0.3628321090966671, 0.7231306816916283, 86.01217684989855, 0.3976515349779538, 0.6602323879422005, 84.0175519822745, 0.4604132191801089, 0.5340976503237281, 79.99937551580385, 0.6276215462014468, 0.346885975555393, 75.99841686664779, 0.8835501421834947, 0.1203522988976912, 886.3797839969911, 910.0081877347026, 922.5358729035581, 926.4494921138634, 935.5514282861354, 952.8314148056705, 975.727624404899]|532.3787871920975476|      0.06250000|[684, 96, 12, 24]                                                          |  | used linear model with 65 points | iterate failure | actual_k=8
      13|[120.01810972478326, -0.0093126877332538, 0.8888682643861828, 110.01369623127368, 0.0805857393146514, 0.8126576054000968, 100.01201109293373, 0.2270820931775294, 0.707574436913836, 87.99306463608083, 0.3628321090966671, 0.7231306816916283, 86.01217684989855, 0.3976515349779538, 0.6602323879422005, 84.0175519822745, 0.4604132191801089, 0.5340976503237281, 79.99937551580385, 0.6276215462014468, 0.346885975555393, 75.99841686664779, 0.8835501421834947, 0.1203522988976912, 886.3797839969911, 910.0081877347026, 922.5358729035581, 926.4494921138634, 935.5514282861354, 952.8314148056705, 975.727624404899]|532.3787871920975476|      0.03125000|[741, 104, 13, 26]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      14|[120.0181321361031, -0.035682640602076, 0.8776692917670114, 110.01470587326746, 0.088648098650813, 0.8175953290317186, 100.01332178099238, 0.2231912759658684, 0.7071343736588539, 87.99480257155685, 0.3675566547988948, 0.725582734963015, 86.01237590649205, 0.398857611763555, 0.659861552262528, 84.01752178550505, 0.4623813634499095, 0.5336208212793743, 80.00000133846898, 0.6263197826807305, 0.3479526727182784, 75.99879894068712, 0.8842512020438572, 0.1213002917010514, 886.3788607958587, 910.0086557700388, 922.5358658397449, 926.4483423961854, 935.5519443561793, 952.8315878691708, 975.7256799975934]|244.9229439934471486|      0.06250000|[798, 112, 14, 28]                                                         |  | used linear model with 65 points | iterate success | actual_k=8
      15|[120.0181321361031, -0.035682640602076, 0.8776692917670114, 110.01470587326746, 0.088648098650813, 0.8175953290317186, 100.01332178099238, 0.2231912759658684, 0.7071343736588539, 87.99480257155685, 0.3675566547988948, 0.725582734963015, 86.01237590649205, 0.398857611763555, 0.659861552262528, 84.01752178550505, 0.4623813634499095, 0.5336208212793743, 80.00000133846898, 0.6263197826807305, 0.3479526727182784, 75.99879894068712, 0.8842512020438572, 0.1213002917010514, 886.3788607958587, 910.0086557700388, 922.5358658397449, 926.4483423961854, 935.5519443561793, 952.8315878691708, 975.7256799975934]|244.9229439934471486|      0.03125000|[855, 120, 15, 30]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      16|[120.0181321361031, -0.035682640602076, 0.8776692917670114, 110.01470587326746, 0.088648098650813, 0.8175953290317186, 100.01332178099238, 0.2231912759658684, 0.7071343736588539, 87.99480257155685, 0.3675566547988948, 0.725582734963015, 86.01237590649205, 0.398857611763555, 0.659861552262528, 84.01752178550505, 0.4623813634499095, 0.5336208212793743, 80.00000133846898, 0.6263197826807305, 0.3479526727182784, 75.99879894068712, 0.8842512020438572, 0.1213002917010514, 886.3788607958587, 910.0086557700388, 922.5358658397449, 926.4483423961854, 935.5519443561793, 952.8315878691708, 975.7256799975934]|244.9229439934471486|      0.01562500|[912, 128, 16, 32]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      17|[120.01962455051918, -0.0341269456850231, 0.8780947571321637, 110.01311252123466, 0.0752234309494422, 0.8146869567842265, 100.01201536168257, 0.2226387734332466, 0.7077498698818288, 87.99565072481707, 0.3723484600503567, 0.7257209636413795, 86.01352544050454, 0.3984702950261048, 0.6603269803623164, 84.01668447545711, 0.4650943675127545, 0.5337333313489072, 79.99895089928349, 0.6269858593314634, 0.3471394679145548, 75.99672257592081, 0.8837197450995454, 0.1220329201418887, 886.3785883266613, 910.0089148132705, 922.5349269039418, 926.4495094392857, 935.5516407260723, 952.8331200340316, 975.7259567611935]|187.2980434672676608|      0.03125000|[969, 136, 17, 34]                                                         |  | used linear model with 65 points | iterate success | actual_k=8
      18|[120.01962455051918, -0.0341269456850231, 0.8780947571321637, 110.01311252123466, 0.0752234309494422, 0.8146869567842265, 100.01201536168257, 0.2226387734332466, 0.7077498698818288, 87.99565072481707, 0.3723484600503567, 0.7257209636413795, 86.01352544050454, 0.3984702950261048, 0.6603269803623164, 84.01668447545711, 0.4650943675127545, 0.5337333313489072, 79.99895089928349, 0.6269858593314634, 0.3471394679145548, 75.99672257592081, 0.8837197450995454, 0.1220329201418887, 886.3785883266613, 910.0089148132705, 922.5349269039418, 926.4495094392857, 935.5516407260723, 952.8331200340316, 975.7259567611935]|187.2980434672676608|      0.01562500|[1026, 144, 18, 36]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      19|[120.02144958731941, -0.0444542246945839, 0.8718936316782779, 110.0103352007547, 0.0737817689470122, 0.8168432475712473, 100.01253967740008, 0.2168994668378475, 0.7067997153201299, 87.99547380117637, 0.376439193162287, 0.7283207189071857, 86.01388533694946, 0.3997623981785992, 0.6624922067416005, 84.01710545527969, 0.4661413297549664, 0.535430915071189, 79.99768677116352, 0.625254298736685, 0.3474110998315149, 75.99625449625032, 0.8835575169228358, 0.1217642416325049, 886.3776602071558, 910.0086590988996, 922.5340097469206, 926.4485884709626, 935.5498203288108, 952.8343052858062, 975.7251472419231]|159.3196217598068642|      0.03125000|[1083, 152, 19, 38]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      20|[120.02144958731941, -0.0444542246945839, 0.8718936316782779, 110.0103352007547, 0.0737817689470122, 0.8168432475712473, 100.01253967740008, 0.2168994668378475, 0.7067997153201299, 87.99547380117637, 0.376439193162287, 0.7283207189071857, 86.01388533694946, 0.3997623981785992, 0.6624922067416005, 84.01710545527969, 0.4661413297549664, 0.535430915071189, 79.99768677116352, 0.625254298736685, 0.3474110998315149, 75.99625449625032, 0.8835575169228358, 0.1217642416325049, 886.3776602071558, 910.0086590988996, 922.5340097469206, 926.4485884709626, 935.5498203288108, 952.8343052858062, 975.7251472419231]|159.3196217598068642|      0.01562500|[1140, 160, 20, 40]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      21|[120.0217827776662, -0.0391424695957672, 0.8727549076124105, 110.009763462252, 0.0616244169902872, 0.8138382013416169, 100.01293674653971, 0.2172564535951504, 0.707494080742806, 87.99424774574702, 0.3821365524136747, 0.7278920065213106, 86.01395049568676, 0.3988802766204651, 0.6635064691226443, 84.01826273149338, 0.4658613520327409, 0.5370425067525335, 79.99661012000156, 0.6223194865810815, 0.34795454077406, 75.99527945196733, 0.8850952742666204, 0.122389616665753, 886.3777944222655, 910.009031564388, 922.5346747669643, 926.4477030291341, 935.5491094055383, 952.8354879155049, 975.7248105729536]|134.9462727571658149|      0.03125000|[1197, 168, 21, 42]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      22|[120.0217827776662, -0.0391424695957672, 0.8727549076124105, 110.009763462252, 0.0616244169902872, 0.8138382013416169, 100.01293674653971, 0.2172564535951504, 0.707494080742806, 87.99424774574702, 0.3821365524136747, 0.7278920065213106, 86.01395049568676, 0.3988802766204651, 0.6635064691226443, 84.01826273149338, 0.4658613520327409, 0.5370425067525335, 79.99661012000156, 0.6223194865810815, 0.34795454077406, 75.99527945196733, 0.8850952742666204, 0.122389616665753, 886.3777944222655, 910.009031564388, 922.5346747669643, 926.4477030291341, 935.5491094055383, 952.8354879155049, 975.7248105729536]|134.9462727571658149|      0.01562500|[1254, 176, 22, 44]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      23|[120.0223613274136, -0.0476849053961994, 0.8662398719864641, 110.00761855381793, 0.0646181660875322, 0.8156788085721212, 100.01100685224424, 0.2133439385714959, 0.7060501112320915, 87.99082697715106, 0.3850412558679359, 0.7310116878892358, 86.01576038157263, 0.4020472917292563, 0.6621073328194669, 84.01689314703627, 0.4682887548044704, 0.5350231612479504, 79.99692937038937, 0.6217949958059186, 0.3480995407367748, 75.99277775800562, 0.8875907142699527, 0.1237207619074775, 886.3784139267875, 910.0081145921661, 922.5356632312117, 926.4458212178554, 935.5499890082626, 952.8386192526511, 975.7232741113753]|123.9925065484141129|      0.03125000|[1311, 184, 23, 46]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      24|[120.0223613274136, -0.0476849053961994, 0.8662398719864641, 110.00761855381793, 0.0646181660875322, 0.8156788085721212, 100.01100685224424, 0.2133439385714959, 0.7060501112320915, 87.99082697715106, 0.3850412558679359, 0.7310116878892358, 86.01576038157263, 0.4020472917292563, 0.6621073328194669, 84.01689314703627, 0.4682887548044704, 0.5350231612479504, 79.99692937038937, 0.6217949958059186, 0.3480995407367748, 75.99277775800562, 0.8875907142699527, 0.1237207619074775, 886.3784139267875, 910.0081145921661, 922.5356632312117, 926.4458212178554, 935.5499890082626, 952.8386192526511, 975.7232741113753]|123.9925065484141129|      0.01562500|[1368, 192, 24, 48]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      25|[120.0223613274136, -0.0476849053961994, 0.8662398719864641, 110.00761855381793, 0.0646181660875322, 0.8156788085721212, 100.01100685224424, 0.2133439385714959, 0.7060501112320915, 87.99082697715106, 0.3850412558679359, 0.7310116878892358, 86.01576038157263, 0.4020472917292563, 0.6621073328194669, 84.01689314703627, 0.4682887548044704, 0.5350231612479504, 79.99692937038937, 0.6217949958059186, 0.3480995407367748, 75.99277775800562, 0.8875907142699527, 0.1237207619074775, 886.3784139267875, 910.0081145921661, 922.5356632312117, 926.4458212178554, 935.5499890082626, 952.8386192526511, 975.7232741113753]|123.9925065484141129|      0.00781250|[1425, 200, 25, 50]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      26|[120.02224772421295, -0.0435444093920039, 0.8685689582293562, 110.00792770188127, 0.0600665341975286, 0.8132176183522919, 100.01046073416283, 0.2127686590610098, 0.706516931352898, 87.98983786758689, 0.3863831650235502, 0.7318147138968695, 86.01583089487698, 0.4039985748426284, 0.6622012094149873, 84.0166105585965, 0.4681080100856878, 0.5351779056363656, 79.9961105880732, 0.6213381884923288, 0.347778813857265, 75.99305351791081, 0.886497562012774, 0.1234610192063788, 886.3792009030517, 910.0078815713113, 922.5358434484576, 926.4460201259265, 935.5502489637822, 952.8382619782114, 975.7229684879895]|105.8094147887092475|      0.01562500|[1482, 208, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      27|[120.02360516137773, -0.0448147534933131, 0.8696072476445802, 110.0079656549985, 0.0588045716840326, 0.8124971232819225, 100.01036598223824, 0.2045255099007681, 0.7099821042311757, 87.9904027614762, 0.3904511769953227, 0.7334812685914827, 86.01836714182467, 0.4065977192594025, 0.6636379520946818, 84.02031613874522, 0.4709220843502219, 0.5387863407945629, 79.9999795582879, 0.61743422973223, 0.3450565374480233, 75.99669827673046, 0.8883724626105439, 0.1229937373954765, 886.3822048416215, 910.0061378251961, 922.5353134817738, 926.4436746362607, 935.5476476518298, 952.836130597859, 975.7250090467693]| 98.2052365730687313|      0.03125000|[1539, 216, 27, 54]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      28|[120.02360516137773, -0.0448147534933131, 0.8696072476445802, 110.0079656549985, 0.0588045716840326, 0.8124971232819225, 100.01036598223824, 0.2045255099007681, 0.7099821042311757, 87.9904027614762, 0.3904511769953227, 0.7334812685914827, 86.01836714182467, 0.4065977192594025, 0.6636379520946818, 84.02031613874522, 0.4709220843502219, 0.5387863407945629, 79.9999795582879, 0.61743422973223, 0.3450565374480233, 75.99669827673046, 0.8883724626105439, 0.1229937373954765, 886.3822048416215, 910.0061378251961, 922.5353134817738, 926.4436746362607, 935.5476476518298, 952.836130597859, 975.7250090467693]| 98.2052365730687313|      0.01562500|[1596, 224, 28, 56]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      29|[120.02246023933559, -0.044997985367322, 0.8717910330079344, 110.00664943853387, 0.056477001777333, 0.8161205113193944, 100.00935205911689, 0.2051083926382063, 0.7106769629184546, 87.98345765374617, 0.3912164746901686, 0.7297837416692248, 86.01811522264416, 0.4137070167751609, 0.664508685859838, 84.01726802650684, 0.4708042848385529, 0.5363156393367686, 80.00125013312218, 0.620364797696247, 0.3445975498196623, 75.99206357991453, 0.8911684816863032, 0.1241139601360963, 886.3826804879994, 910.0030669641142, 922.5367491047664, 926.4443862623041, 935.5437648994698, 952.8398507487891, 975.7271368134758]| 91.0991316619543028|      0.03125000|[1653, 232, 29, 58]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      30|[120.02246023933559, -0.044997985367322, 0.8717910330079344, 110.00664943853387, 0.056477001777333, 0.8161205113193944, 100.00935205911689, 0.2051083926382063, 0.7106769629184546, 87.98345765374617, 0.3912164746901686, 0.7297837416692248, 86.01811522264416, 0.4137070167751609, 0.664508685859838, 84.01726802650684, 0.4708042848385529, 0.5363156393367686, 80.00125013312218, 0.620364797696247, 0.3445975498196623, 75.99206357991453, 0.8911684816863032, 0.1241139601360963, 886.3826804879994, 910.0030669641142, 922.5367491047664, 926.4443862623041, 935.5437648994698, 952.8398507487891, 975.7271368134758]| 91.0991316619543028|      0.01562500|[1710, 240, 30, 60]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      31|[120.02246023933559, -0.044997985367322, 0.8717910330079344, 110.00664943853387, 0.056477001777333, 0.8161205113193944, 100.00935205911689, 0.2051083926382063, 0.7106769629184546, 87.98345765374617, 0.3912164746901686, 0.7297837416692248, 86.01811522264416, 0.4137070167751609, 0.664508685859838, 84.01726802650684, 0.4708042848385529, 0.5363156393367686, 80.00125013312218, 0.620364797696247, 0.3445975498196623, 75.99206357991453, 0.8911684816863032, 0.1241139601360963, 886.3826804879994, 910.0030669641142, 922.5367491047664, 926.4443862623041, 935.5437648994698, 952.8398507487891, 975.7271368134758]| 91.0991316619543028|      0.00781250|[1767, 248, 31, 62]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      32|[120.0242313742137, -0.0487188810951492, 0.8687970165515789, 110.00745264174061, 0.0549798431847533, 0.8172269301020454, 100.0102435673493, 0.2048532888320364, 0.7125343094265817, 87.98325374392331, 0.3922663793095136, 0.7302965896495146, 86.01857211245597, 0.4143191366116836, 0.6659214369840837, 84.01717120312104, 0.4721280950188809, 0.5382704623670476, 80.00232412880895, 0.6204166702965304, 0.3413591434770324, 75.9923411990459, 0.8907234399825369, 0.1235367612628321, 886.3813237223693, 910.0025185914467, 922.5352896943509, 926.4444802807714, 935.5442478268124, 952.840189157545, 975.7276053943239]| 88.1818883244289538|      0.01562500|[1824, 256, 32, 64]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      33|[120.0242313742137, -0.0487188810951492, 0.8687970165515789, 110.00745264174061, 0.0549798431847533, 0.8172269301020454, 100.0102435673493, 0.2048532888320364, 0.7125343094265817, 87.98325374392331, 0.3922663793095136, 0.7302965896495146, 86.01857211245597, 0.4143191366116836, 0.6659214369840837, 84.01717120312104, 0.4721280950188809, 0.5382704623670476, 80.00232412880895, 0.6204166702965304, 0.3413591434770324, 75.9923411990459, 0.8907234399825369, 0.1235367612628321, 886.3813237223693, 910.0025185914467, 922.5352896943509, 926.4444802807714, 935.5442478268124, 952.840189157545, 975.7276053943239]| 88.1818883244289538|      0.00781250|[1881, 264, 33, 66]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      34|[120.02316291461051, -0.0461002553907597, 0.8693905981852108, 110.00727562015413, 0.052176014042188, 0.814940314024426, 100.01143468272922, 0.2050043108387327, 0.7126579448713273, 87.98341759353815, 0.3906666801770151, 0.7330545142479771, 86.01780333313826, 0.4174081063337078, 0.6670087914905549, 84.01787377596457, 0.4730683345841488, 0.5380588677747334, 80.00261784631563, 0.6191998357098256, 0.3402312839541446, 75.99171026527465, 0.8912080028946, 0.1231559998518669, 886.3798062196745, 910.0027084136525, 922.5351050783571, 926.4435516219582, 935.5445526973436, 952.8415954831474, 975.7251047386721]| 86.3513371310891955|      0.01562500|[1938, 272, 34, 68]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      35|[120.02316291461051, -0.0461002553907597, 0.8693905981852108, 110.00727562015413, 0.052176014042188, 0.814940314024426, 100.01143468272922, 0.2050043108387327, 0.7126579448713273, 87.98341759353815, 0.3906666801770151, 0.7330545142479771, 86.01780333313826, 0.4174081063337078, 0.6670087914905549, 84.01787377596457, 0.4730683345841488, 0.5380588677747334, 80.00261784631563, 0.6191998357098256, 0.3402312839541446, 75.99171026527465, 0.8912080028946, 0.1231559998518669, 886.3798062196745, 910.0027084136525, 922.5351050783571, 926.4435516219582, 935.5445526973436, 952.8415954831474, 975.7251047386721]| 86.3513371310891955|      0.00781250|[1995, 280, 35, 70]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      36|[120.02316291461051, -0.0461002553907597, 0.8693905981852108, 110.00727562015413, 0.052176014042188, 0.814940314024426, 100.01143468272922, 0.2050043108387327, 0.7126579448713273, 87.98341759353815, 0.3906666801770151, 0.7330545142479771, 86.01780333313826, 0.4174081063337078, 0.6670087914905549, 84.01787377596457, 0.4730683345841488, 0.5380588677747334, 80.00261784631563, 0.6191998357098256, 0.3402312839541446, 75.99171026527465, 0.8912080028946, 0.1231559998518669, 886.3798062196745, 910.0027084136525, 922.5351050783571, 926.4435516219582, 935.5445526973436, 952.8415954831474, 975.7251047386721]| 86.3513371310891955|      0.00390625|[2052, 288, 36, 72]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
      37|[120.02329930359798, -0.0484642938588447, 0.8680706718525003, 110.00723157540567, 0.0539219638764683, 0.8162317658043948, 100.01150164891895, 0.2038919402095336, 0.7120088458033138, 87.98331176418236, 0.3911680898390346, 0.7334573489043107, 86.01794987085307, 0.4181464869795156, 0.6670922869196501, 84.01797832785648, 0.473496479197675, 0.5379941074340268, 80.00257400900541, 0.6191562125962922, 0.3401340569318081, 75.99194475994315, 0.891132399308422, 0.1230840069505189, 886.379574033822, 910.0025165873298, 922.5352328204041, 926.4436673385179, 935.54491024142, 952.841641938316, 975.7251427609696]| 84.1946752680112667|      0.00781250|[2109, 296, 37, 74]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
      38|[120.02329930359798, -0.0484642938588447, 0.8680706718525003, 110.00723157540567, 0.0539219638764683, 0.8162317658043948, 100.01150164891895, 0.2038919402095336, 0.7120088458033138, 87.98331176418236, 0.3911680898390346, 0.7334573489043107, 86.01794987085307, 0.4181464869795156, 0.6670922869196501, 84.01797832785648, 0.473496479197675, 0.5379941074340268, 80.00257400900541, 0.6191562125962922, 0.3401340569318081, 75.99194475994315, 0.891132399308422, 0.1230840069505189, 886.379574033822, 910.0025165873298, 922.5352328204041, 926.4436673385179, 935.54491024142, 952.841641938316, 975.7251427609696]| 84.1946752680112667|      0.00390625|[2166, 304, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=8
