k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      12|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00024414|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      13|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00012207|[221, 0, 13, 26]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00006104|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[-2.04956563917e-05, 1.3518605122e-06, 0.0100283661619626, 0.0003542935418953, 4.03682003397e-05, 0.0979818621074713, 0.0001542668987373, 4.41093407024e-05]|  0.9025881366590455|      0.00012207|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      16|[-2.04956563917e-05, 1.3518605122e-06, 0.0100283661619626, 0.0003542935418953, 4.03682003397e-05, 0.0979818621074713, 0.0001542668987373, 4.41093407024e-05]|  0.9025881366590455|      0.00006104|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[-2.04956563917e-05, 1.3518605122e-06, 0.0100283661619626, 0.0003542935418953, 4.03682003397e-05, 0.0979818621074713, 0.0001542668987373, 4.41093407024e-05]|  0.9025881366590455|      0.00003052|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      18|[-2.70829246797e-05, 1.58661920148e-05, 0.0100204765380136, 0.0003517509231541, 3.84733287179e-05, 0.0979973300154089, 0.0001721321368749, 3.72873081691e-05]|  0.7951636132968376|      0.00006104|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      19|[-2.70829246797e-05, 1.58661920148e-05, 0.0100204765380136, 0.0003517509231541, 3.84733287179e-05, 0.0979973300154089, 0.0001721321368749, 3.72873081691e-05]|  0.7951636132968376|      0.00003052|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[-2.70829246797e-05, 1.58661920148e-05, 0.0100204765380136, 0.0003517509231541, 3.84733287179e-05, 0.0979973300154089, 0.0001721321368749, 3.72873081691e-05]|  0.7951636132968376|      0.00001526|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      21|[-2.70829246797e-05, 1.58661920148e-05, 0.0100204765380136, 0.0003517509231541, 3.84733287179e-05, 0.0979973300154089, 0.0001721321368749, 3.72873081691e-05]|  0.7951636132968376|      0.00000763|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[-2.58611014354e-05, 1.68531056411e-05, 0.0100228195246475, 0.0003548579932774, 3.50110374857e-05, 0.0979959571419275, 0.0001669625666903, 3.72619865749e-05]|  0.7747736969521415|      0.00001526|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      23|[-2.58611014354e-05, 1.68531056411e-05, 0.0100228195246475, 0.0003548579932774, 3.50110374857e-05, 0.0979959571419275, 0.0001669625666903, 3.72619865749e-05]|  0.7747736969521415|      0.00000763|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[-2.58611014354e-05, 1.68531056411e-05, 0.0100228195246475, 0.0003548579932774, 3.50110374857e-05, 0.0979959571419275, 0.0001669625666903, 3.72619865749e-05]|  0.7747736969521415|      0.00000381|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      25|[-2.58611014354e-05, 1.68531056411e-05, 0.0100228195246475, 0.0003548579932774, 3.50110374857e-05, 0.0979959571419275, 0.0001669625666903, 3.72619865749e-05]|  0.7747736969521415|      0.00000191|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      26|[-2.58611014354e-05, 1.68531056411e-05, 0.0100228195246475, 0.0003548579932774, 3.50110374857e-05, 0.0979959571419275, 0.0001669625666903, 3.72619865749e-05]|  0.7747736969521415|      0.00000095|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[-2.58736059455e-05, 1.68919565088e-05, 0.0100228584470065, 0.0003552005099506, 3.51839330866e-05, 0.0979958848552349, 0.0001664643181426, 3.65509124173e-05]|  0.7742733622952452|      0.00000191|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      28|[-2.51384985669e-05, 1.6642146302e-05, 0.0100233306218218, 0.0003563550956289, 3.61882180234e-05, 0.0979953997154656, 0.0001665499212309, 3.60735268853e-05]|  0.7738278324406627|      0.00000381|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      29|[-2.51384985669e-05, 1.6642146302e-05, 0.0100233306218218, 0.0003563550956289, 3.61882180234e-05, 0.0979953997154656, 0.0001665499212309, 3.60735268853e-05]|  0.7738278324406627|      0.00000191|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      30|[-2.42946112971e-05, 1.63487316422e-05, 0.0100237785778659, 0.0003573088929123, 3.68807823958e-05, 0.0979961499570473, 0.0001669861508064, 3.67781849312e-05]|  0.7731593427128653|      0.00000381|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      31|[-2.42946112971e-05, 1.63487316422e-05, 0.0100237785778659, 0.0003573088929123, 3.68807823958e-05, 0.0979961499570473, 0.0001669861508064, 3.67781849312e-05]|  0.7731593427128653|      0.00000191|[527, 0, 31, 62]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      32|[-2.42946112971e-05, 1.63487316422e-05, 0.0100237785778659, 0.0003573088929123, 3.68807823958e-05, 0.0979961499570473, 0.0001669861508064, 3.67781849312e-05]|  0.7731593427128653|      0.00000095|[544, 0, 32, 64]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      33|[-2.42589435686e-05, 1.62428727754e-05, 0.0100238204150047, 0.0003581227654331, 3.70560967498e-05, 0.0979959668514185, 0.0001666974755567, 3.64861551464e-05]|  0.7727992457814027|      0.00000191|[561, 0, 33, 66]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      34|[-2.42589435686e-05, 1.62428727754e-05, 0.0100238204150047, 0.0003581227654331, 3.70560967498e-05, 0.0979959668514185, 0.0001666974755567, 3.64861551464e-05]|  0.7727992457814027|      0.00000095|[578, 0, 34, 68]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      35|[-2.41499538697e-05, 1.63533474095e-05, 0.0100234917194635, 0.0003585602947735, 3.64838087751e-05, 0.0979961520963575, 0.0001669549463754, 3.68834185152e-05]|  0.7726981419799142|      0.00000191|[595, 0, 35, 70]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      36|[-2.41499538697e-05, 1.63533474095e-05, 0.0100234917194635, 0.0003585602947735, 3.64838087751e-05, 0.0979961520963575, 0.0001669549463754, 3.68834185152e-05]|  0.7726981419799142|      0.00000095|[612, 0, 36, 72]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      37|[-2.40715744462e-05, 1.63358869278e-05, 0.0100234080178804, 0.0003592652842894, 3.63699695939e-05, 0.0979960717896577, 0.0001663454775925, 3.67930326523e-05]|  0.7724620216020729|      0.00000191|[629, 0, 37, 74]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      38|[-2.40715744462e-05, 1.63358869278e-05, 0.0100234080178804, 0.0003592652842894, 3.63699695939e-05, 0.0979960717896577, 0.0001663454775925, 3.67930326523e-05]|  0.7724620216020729|      0.00000095|[646, 0, 38, 76]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      39|[-2.42287055289e-05, 1.61945336911e-05, 0.0100232875839149, 0.0003600072565486, 3.62510838163e-05, 0.0979961028946446, 0.0001667802251015, 3.64836948615e-05]|  0.7721488357748473|      0.00000191|[663, 0, 39, 78]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      40|[-2.42287055289e-05, 1.61945336911e-05, 0.0100232875839149, 0.0003600072565486, 3.62510838163e-05, 0.0979961028946446, 0.0001667802251015, 3.64836948615e-05]|  0.7721488357748473|      0.00000095|[680, 0, 40, 80]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
