k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[0.6870144287967843, 0.0228843005558957, 0.6665286455024706, 0.0216377704693794, 0.6176487714320921, 0.0198355919766608, 1.3249891803472766, 0.0259737436610971, 0.0052608439147409, 0.0185655540642167, 1.251058273153006, 0.0212591242238354, 0.2289363796041366, 0.0157825474913594, 1.2293991161507214, 0.0210068111045986, 4.594111310351305, 0.0417155611918361, 4.455753598303635, 0.038850282469864, 0.0823549263223618, 0.0218106178771443, 0.2489322394064473, 0.0229657980954941, 0.7151414511718083, 0.0179651732912717, 0.2029539716707636, 0.0182247614763884, -0.0647105404689746, 0.0189314454770087, 1.4017671821961926, 0.023107416719962, 0.2413914412337081, 0.0225025941531234, 0.0623974649805725, 0.0216259352822594, 0.0242284549869242, 0.0180461107839979, 0.424422583615409, 0.0184767916633366, 0.2625178112284496, 0.023211005839776, 0.8333833220806118, 0.0237881106169963, 1.024338537177328, 0.0194735374344383, 0.797862214197648, 0.0183398352597906, 0.2449526845553781, 0.0203967945373049, 0.505510171488763, 0.020045001080854, 0.2725011257494884, 0.0207713498181305, 0.3847563730512603, 0.0199810787047348, 0.1679494519174199, 0.0228638871710313, 0.2934151654066277, 0.019087671134764, 0.1826335372368875, 0.0215966277214319, 0.0075099853902816, 0.0206187313155386, 0.1623297845601211, 0.0228909015813191]|335195.4687500000000000|      0.03125000|[1409, 0, 0, 22]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      12|[0.6896171946668563, 0.0233196373876034, 0.6650824811506332, 0.0216801025481888, 0.6176534266080015, 0.0228520480067359, 1.3281387012508818, 0.0257729113357747, -0.0015551893039502, 0.0193255426511338, 1.2498215874671161, 0.0247829588841117, 0.2281209927715575, 0.0170291626025201, 1.2321309730896668, 0.0224015649702587, 4.595598454302521, 0.0503008714771339, 4.456035446202514, 0.0491751696994507, 0.0818474906793014, 0.0224556601936548, 0.2480006541272238, 0.0234338137902756, 0.7155212931722528, 0.0211588072619939, 0.205900843289769, 0.0162140523027934, -0.0618904096950148, 0.0213338542543086, 1.398874047169878, 0.027479869074935, 0.2446254431795736, 0.0243568148652695, 0.0615857373453165, 0.0275746705899512, 0.0240117363601839, 0.0195099050117754, 0.4266471144411575, 0.0147594037433064, 0.2597889816726656, 0.0226181519617145, 0.8304846693530362, 0.0263147765959675, 1.0198763779837208, 0.0254720300293098, 0.798253363251382, 0.0234560800736423, 0.2499136288548615, 0.0218779386506504, 0.5062105437337141, 0.0216637348353325, 0.2737299104573895, 0.0227441480437218, 0.3917320340477997, 0.0104997117290169, 0.1778139617834358, 0.0157497525305734, 0.2934614736338413, 0.0167766171674141, 0.1898472828996597, 0.0227352105140898, 0.0101239244800936, 0.02576970559468, 0.1650080977598323, 0.0284112967526959]|305576.7187500000000000|      0.06250000|[1537, 0, 0, 24]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      13|[0.6896171946668563, 0.0233196373876034, 0.6650824811506332, 0.0216801025481888, 0.6176534266080015, 0.0228520480067359, 1.3281387012508818, 0.0257729113357747, -0.0015551893039502, 0.0193255426511338, 1.2498215874671161, 0.0247829588841117, 0.2281209927715575, 0.0170291626025201, 1.2321309730896668, 0.0224015649702587, 4.595598454302521, 0.0503008714771339, 4.456035446202514, 0.0491751696994507, 0.0818474906793014, 0.0224556601936548, 0.2480006541272238, 0.0234338137902756, 0.7155212931722528, 0.0211588072619939, 0.205900843289769, 0.0162140523027934, -0.0618904096950148, 0.0213338542543086, 1.398874047169878, 0.027479869074935, 0.2446254431795736, 0.0243568148652695, 0.0615857373453165, 0.0275746705899512, 0.0240117363601839, 0.0195099050117754, 0.4266471144411575, 0.0147594037433064, 0.2597889816726656, 0.0226181519617145, 0.8304846693530362, 0.0263147765959675, 1.0198763779837208, 0.0254720300293098, 0.798253363251382, 0.0234560800736423, 0.2499136288548615, 0.0218779386506504, 0.5062105437337141, 0.0216637348353325, 0.2737299104573895, 0.0227441480437218, 0.3917320340477997, 0.0104997117290169, 0.1778139617834358, 0.0157497525305734, 0.2934614736338413, 0.0167766171674141, 0.1898472828996597, 0.0227352105140898, 0.0101239244800936, 0.02576970559468, 0.1650080977598323, 0.0284112967526959]|305576.7187500000000000|      0.03125000|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[0.6896171946668563, 0.0233196373876034, 0.6650824811506332, 0.0216801025481888, 0.6176534266080015, 0.0228520480067359, 1.3281387012508818, 0.0257729113357747, -0.0015551893039502, 0.0193255426511338, 1.2498215874671161, 0.0247829588841117, 0.2281209927715575, 0.0170291626025201, 1.2321309730896668, 0.0224015649702587, 4.595598454302521, 0.0503008714771339, 4.456035446202514, 0.0491751696994507, 0.0818474906793014, 0.0224556601936548, 0.2480006541272238, 0.0234338137902756, 0.7155212931722528, 0.0211588072619939, 0.205900843289769, 0.0162140523027934, -0.0618904096950148, 0.0213338542543086, 1.398874047169878, 0.027479869074935, 0.2446254431795736, 0.0243568148652695, 0.0615857373453165, 0.0275746705899512, 0.0240117363601839, 0.0195099050117754, 0.4266471144411575, 0.0147594037433064, 0.2597889816726656, 0.0226181519617145, 0.8304846693530362, 0.0263147765959675, 1.0198763779837208, 0.0254720300293098, 0.798253363251382, 0.0234560800736423, 0.2499136288548615, 0.0218779386506504, 0.5062105437337141, 0.0216637348353325, 0.2737299104573895, 0.0227441480437218, 0.3917320340477997, 0.0104997117290169, 0.1778139617834358, 0.0157497525305734, 0.2934614736338413, 0.0167766171674141, 0.1898472828996597, 0.0227352105140898, 0.0101239244800936, 0.02576970559468, 0.1650080977598323, 0.0284112967526959]|305576.7187500000000000|      0.01562500|[1793, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[0.6868969495152177, 0.0214307873305987, 0.6619267573835332, 0.0241073583319604, 0.6181498510020158, 0.0240417886258345, 1.3279528878243734, 0.0305977481903375, -0.0021904120199817, 0.0178556621734761, 1.2508445797382213, 0.0273743250582315, 0.2298574833441324, 0.0171422587725408, 1.2325705605758914, 0.0245910922713211, 4.594646382015544, 0.0535028136074381, 4.456516290841348, 0.0567256337585575, 0.0820106774479317, 0.0206018672180986, 0.249038247128378, 0.0218525000554809, 0.7155176862500522, 0.0223573980224945, 0.2035585610511643, 0.0170135698317007, -0.0623091808097778, 0.0211226981210327, 1.4005272465617076, 0.0289711880848659, 0.2466830999361053, 0.0236122957884634, 0.0596171087313262, 0.0305451485066562, 0.0212100923401359, 0.0188924191859018, 0.4263368304233604, 0.0151474502892583, 0.2568748837493593, 0.0200799574333304, 0.8277110746192207, 0.0276938774593855, 1.02113044998902, 0.0275020453863291, 0.798833471322905, 0.0247307151232905, 0.2490197706614251, 0.0215944078282676, 0.5065632706992519, 0.0210228265692996, 0.2748213053697117, 0.0241464877626088, 0.3910998884892076, 0.0118776437982603, 0.176333624503027, 0.0157820383828988, 0.2932641555381455, 0.0169352623657519, 0.1924777106473478, 0.0240927068935314, 0.0103540723672847, 0.0246172418595783, 0.167886798491214, 0.0287593790035458]|292321.4062500000000000|      0.03125000|[1921, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      16|[0.6868969495152177, 0.0214307873305987, 0.6619267573835332, 0.0241073583319604, 0.6181498510020158, 0.0240417886258345, 1.3279528878243734, 0.0305977481903375, -0.0021904120199817, 0.0178556621734761, 1.2508445797382213, 0.0273743250582315, 0.2298574833441324, 0.0171422587725408, 1.2325705605758914, 0.0245910922713211, 4.594646382015544, 0.0535028136074381, 4.456516290841348, 0.0567256337585575, 0.0820106774479317, 0.0206018672180986, 0.249038247128378, 0.0218525000554809, 0.7155176862500522, 0.0223573980224945, 0.2035585610511643, 0.0170135698317007, -0.0623091808097778, 0.0211226981210327, 1.4005272465617076, 0.0289711880848659, 0.2466830999361053, 0.0236122957884634, 0.0596171087313262, 0.0305451485066562, 0.0212100923401359, 0.0188924191859018, 0.4263368304233604, 0.0151474502892583, 0.2568748837493593, 0.0200799574333304, 0.8277110746192207, 0.0276938774593855, 1.02113044998902, 0.0275020453863291, 0.798833471322905, 0.0247307151232905, 0.2490197706614251, 0.0215944078282676, 0.5065632706992519, 0.0210228265692996, 0.2748213053697117, 0.0241464877626088, 0.3910998884892076, 0.0118776437982603, 0.176333624503027, 0.0157820383828988, 0.2932641555381455, 0.0169352623657519, 0.1924777106473478, 0.0240927068935314, 0.0103540723672847, 0.0246172418595783, 0.167886798491214, 0.0287593790035458]|292321.4062500000000000|      0.01562500|[2049, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[0.68453713660742, 0.0200410275496169, 0.660268671472117, 0.0244136778167819, 0.6167208631623096, 0.0227578076331264, 1.3257022099653442, 0.0351157710010158, -0.0013042715920363, 0.0200793650793969, 1.250114999162414, 0.0296938703056553, 0.2295969730391334, 0.0166464456026984, 1.2329635020694245, 0.0267327046112182, 4.5944336348173715, 0.0585813356066509, 4.456707054801811, 0.0607508456442269, 0.0829559477302196, 0.0189508064577386, 0.2509027767601413, 0.0261806868328341, 0.715502738104313, 0.0244161959991139, 0.2039307189611196, 0.0152066001308218, -0.0657879074021783, 0.0196347862207984, 1.4016779886997475, 0.0305415446927247, 0.2472943551793527, 0.0269243632527034, 0.0606256876391467, 0.0337444635262891, 0.0204490774151439, 0.0192150410286557, 0.4263261393303626, 0.0156591841266705, 0.2569945335212738, 0.019739005117157, 0.8273097781050514, 0.0295432303548252, 1.0238912782265428, 0.0284738132711747, 0.7985091825515366, 0.0240232340227802, 0.2518172865191668, 0.0205041508947512, 0.5056770698753956, 0.0212763832648981, 0.2741506289288359, 0.0217015450147563, 0.3916867606915103, 0.0123540777396337, 0.1740705238005182, 0.0180122235146465, 0.2917934340684027, 0.016998421492199, 0.1923635240474009, 0.0274153395529329, 0.0095361674957864, 0.0257115242589345, 0.169100280283844, 0.0249731300258717]|283313.8125000000000000|      0.03125000|[2177, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      18|[0.6844835430103424, 0.0187195007407272, 0.6584067950207529, 0.0182876467450701, 0.6183913402003467, 0.0243578994269491, 1.328801685198876, 0.0353769201412996, -0.0026725933623649, 0.0232827832869627, 1.251142509010089, 0.0364625614099524, 0.2335267443698254, 0.01810475033119, 1.2306623610229146, 0.0299245733701926, 4.590184871408807, 0.0643121767009204, 4.4601001705907315, 0.075682975935656, 0.0847026784592284, 0.0177588696712231, 0.2492686688336422, 0.0263222339575182, 0.7135837622268726, 0.0284159897280486, 0.2062168327379284, 0.0169255541455468, -0.0690033645198864, 0.0192343440120539, 1.3962107681309035, 0.0420781726320384, 0.2489772530348214, 0.0224609290815806, 0.0603398383435807, 0.0282206777990673, 0.0206330453309364, 0.0170463154116487, 0.4275777571122283, 0.0194062810060627, 0.2602229078846142, 0.0195414152198168, 0.8303976426945405, 0.0311515754564966, 1.0271349831032246, 0.0309314978411541, 0.7928004997967918, 0.0243401857302317, 0.252437918862947, 0.017234920268109, 0.5044515173089937, 0.026873585821389, 0.2752864165986769, 0.0196322484172546, 0.3911644371161976, 0.0175246644052269, 0.1740662015316292, 0.0145160802171512, 0.291198558733042, 0.0214355138074446, 0.1914720802349309, 0.0317185536414487, 0.0070320826664464, 0.024963183634131, 0.1700057175430099, 0.0321572943418642]|267802.6562500000000000|      0.06250000|[2305, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      19|[0.6844835430103424, 0.0187195007407272, 0.6584067950207529, 0.0182876467450701, 0.6183913402003467, 0.0243578994269491, 1.328801685198876, 0.0353769201412996, -0.0026725933623649, 0.0232827832869627, 1.251142509010089, 0.0364625614099524, 0.2335267443698254, 0.01810475033119, 1.2306623610229146, 0.0299245733701926, 4.590184871408807, 0.0643121767009204, 4.4601001705907315, 0.075682975935656, 0.0847026784592284, 0.0177588696712231, 0.2492686688336422, 0.0263222339575182, 0.7135837622268726, 0.0284159897280486, 0.2062168327379284, 0.0169255541455468, -0.0690033645198864, 0.0192343440120539, 1.3962107681309035, 0.0420781726320384, 0.2489772530348214, 0.0224609290815806, 0.0603398383435807, 0.0282206777990673, 0.0206330453309364, 0.0170463154116487, 0.4275777571122283, 0.0194062810060627, 0.2602229078846142, 0.0195414152198168, 0.8303976426945405, 0.0311515754564966, 1.0271349831032246, 0.0309314978411541, 0.7928004997967918, 0.0243401857302317, 0.252437918862947, 0.017234920268109, 0.5044515173089937, 0.026873585821389, 0.2752864165986769, 0.0196322484172546, 0.3911644371161976, 0.0175246644052269, 0.1740662015316292, 0.0145160802171512, 0.291198558733042, 0.0214355138074446, 0.1914720802349309, 0.0317185536414487, 0.0070320826664464, 0.024963183634131, 0.1700057175430099, 0.0321572943418642]|267802.6562500000000000|      0.03125000|[2433, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[0.6844835430103424, 0.0187195007407272, 0.6584067950207529, 0.0182876467450701, 0.6183913402003467, 0.0243578994269491, 1.328801685198876, 0.0353769201412996, -0.0026725933623649, 0.0232827832869627, 1.251142509010089, 0.0364625614099524, 0.2335267443698254, 0.01810475033119, 1.2306623610229146, 0.0299245733701926, 4.590184871408807, 0.0643121767009204, 4.4601001705907315, 0.075682975935656, 0.0847026784592284, 0.0177588696712231, 0.2492686688336422, 0.0263222339575182, 0.7135837622268726, 0.0284159897280486, 0.2062168327379284, 0.0169255541455468, -0.0690033645198864, 0.0192343440120539, 1.3962107681309035, 0.0420781726320384, 0.2489772530348214, 0.0224609290815806, 0.0603398383435807, 0.0282206777990673, 0.0206330453309364, 0.0170463154116487, 0.4275777571122283, 0.0194062810060627, 0.2602229078846142, 0.0195414152198168, 0.8303976426945405, 0.0311515754564966, 1.0271349831032246, 0.0309314978411541, 0.7928004997967918, 0.0243401857302317, 0.252437918862947, 0.017234920268109, 0.5044515173089937, 0.026873585821389, 0.2752864165986769, 0.0196322484172546, 0.3911644371161976, 0.0175246644052269, 0.1740662015316292, 0.0145160802171512, 0.291198558733042, 0.0214355138074446, 0.1914720802349309, 0.0317185536414487, 0.0070320826664464, 0.024963183634131, 0.1700057175430099, 0.0321572943418642]|267802.6562500000000000|      0.01562500|[2561, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
