k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[46, 3, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=1
      12|[119.97437927901073, -0.0247196551794265, 0.8597280178580475, 110.01964681070245, 0.0904025266579143, 0.7727723660557569, 100.06435686996186, 0.2688146065264412, 0.6441349166100419, 88.02414703160031, 0.3848854331702851, 0.7085464088380105, 86.05858485535708, 0.3889328742200255, 0.6158655410655229, 83.99681089901286, 0.4594408525644476, 0.5792355800768212, 80.01962174884457, 0.6728910295848183, 0.3066075489047276, 75.98711593157202, 0.8629677311401768, 0.0952764241995499, 886.3257594673964, 909.9804363347907, 922.4744066139051, 926.4574577431952, 935.6132333650717, 952.7771275053068, 975.6906574501812]|362.6456455415748223|      0.06250000|[552, 36, 12, 48]                                                          |  | used linear model with 49 points | iterate success | actual_k=1
      13|[119.97437927901073, -0.0247196551794265, 0.8597280178580475, 110.01964681070245, 0.0904025266579143, 0.7727723660557569, 100.06435686996186, 0.2688146065264412, 0.6441349166100419, 88.02414703160031, 0.3848854331702851, 0.7085464088380105, 86.05858485535708, 0.3889328742200255, 0.6158655410655229, 83.99681089901286, 0.4594408525644476, 0.5792355800768212, 80.01962174884457, 0.6728910295848183, 0.3066075489047276, 75.98711593157202, 0.8629677311401768, 0.0952764241995499, 886.3257594673964, 909.9804363347907, 922.4744066139051, 926.4574577431952, 935.6132333650717, 952.7771275053068, 975.6906574501812]|362.6456455415748223|      0.03125000|[598, 39, 13, 52]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      14|[119.97437927901073, -0.0247196551794265, 0.8597280178580475, 110.01964681070245, 0.0904025266579143, 0.7727723660557569, 100.06435686996186, 0.2688146065264412, 0.6441349166100419, 88.02414703160031, 0.3848854331702851, 0.7085464088380105, 86.05858485535708, 0.3889328742200255, 0.6158655410655229, 83.99681089901286, 0.4594408525644476, 0.5792355800768212, 80.01962174884457, 0.6728910295848183, 0.3066075489047276, 75.98711593157202, 0.8629677311401768, 0.0952764241995499, 886.3257594673964, 909.9804363347907, 922.4744066139051, 926.4574577431952, 935.6132333650717, 952.7771275053068, 975.6906574501812]|362.6456455415748223|      0.01562500|[644, 42, 14, 56]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      15|[119.97456236218763, -0.0311591456522007, 0.8560694609510623, 110.02106921269763, 0.0939751372955913, 0.7763646248919432, 100.06519848535832, 0.2613004716192251, 0.6407230989539144, 88.02447022625562, 0.3882647120879154, 0.7089988608803063, 86.05967266965696, 0.3965915040286805, 0.6172976466014599, 83.99696200064963, 0.4580940680264238, 0.5800124726637961, 80.0181117473882, 0.6706867215799543, 0.3067154819123058, 75.988529099172, 0.8621981764032683, 0.0947774734382372, 886.3236640166607, 909.9798444085985, 922.4742136909875, 926.4566371864438, 935.6133538966886, 952.7782213769691, 975.6908654318281]|271.0018818803931140|      0.03125000|[690, 45, 15, 60]                                                          |  | used linear model with 49 points | iterate success | actual_k=1
      16|[119.97456236218763, -0.0311591456522007, 0.8560694609510623, 110.02106921269763, 0.0939751372955913, 0.7763646248919432, 100.06519848535832, 0.2613004716192251, 0.6407230989539144, 88.02447022625562, 0.3882647120879154, 0.7089988608803063, 86.05967266965696, 0.3965915040286805, 0.6172976466014599, 83.99696200064963, 0.4580940680264238, 0.5800124726637961, 80.0181117473882, 0.6706867215799543, 0.3067154819123058, 75.988529099172, 0.8621981764032683, 0.0947774734382372, 886.3236640166607, 909.9798444085985, 922.4742136909875, 926.4566371864438, 935.6133538966886, 952.7782213769691, 975.6908654318281]|271.0018818803931140|      0.01562500|[736, 48, 16, 64]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      17|[119.97187501212214, -0.0328756563186843, 0.8559102899797217, 110.02234616083418, 0.0900381087103977, 0.7750525444795132, 100.06564288176536, 0.2534092879936172, 0.6402843025500632, 88.0238181001304, 0.3897337444757771, 0.705985982274616, 86.06009087224402, 0.4031005082632171, 0.616206380139589, 83.99399829905526, 0.4574471853231392, 0.5752479394584574, 80.02118112560751, 0.6683363190161891, 0.3021818305540909, 75.99106390914588, 0.8589887912830126, 0.0932521765966127, 886.3233608327141, 909.9785326130656, 922.4745899580042, 926.4570637731598, 935.6141087554047, 952.7794117417535, 975.6934076718917]|223.6046101570825613|      0.03125000|[782, 51, 17, 68]                                                          |  | used linear model with 49 points | iterate success | actual_k=1
      18|[119.97605261370097, -0.0362428492475032, 0.8534104538123471, 110.02143593850215, 0.0854535921286073, 0.7789679762307233, 100.06407201560846, 0.2528069535528084, 0.6298104763805878, 88.02066644468115, 0.3929735757335983, 0.7063776535362873, 86.0572736908472, 0.4157568280960508, 0.621024096116549, 84.00064344001619, 0.4644406190829492, 0.5742571712602301, 80.0186772863815, 0.6711767028241236, 0.3031413155589252, 75.98950598708622, 0.8737422877607811, 0.0890041137496297, 886.3108911545, 909.9837857186856, 922.4773311684646, 926.4544045563674, 935.6101697473844, 952.7830165164512, 975.69090276997]|181.7250231978298132|      0.06250000|[828, 54, 18, 72]                                                          |  | used linear model with 49 points | iterate success | actual_k=1
      19|[119.97605261370097, -0.0362428492475032, 0.8534104538123471, 110.02143593850215, 0.0854535921286073, 0.7789679762307233, 100.06407201560846, 0.2528069535528084, 0.6298104763805878, 88.02066644468115, 0.3929735757335983, 0.7063776535362873, 86.0572736908472, 0.4157568280960508, 0.621024096116549, 84.00064344001619, 0.4644406190829492, 0.5742571712602301, 80.0186772863815, 0.6711767028241236, 0.3031413155589252, 75.98950598708622, 0.8737422877607811, 0.0890041137496297, 886.3108911545, 909.9837857186856, 922.4773311684646, 926.4544045563674, 935.6101697473844, 952.7830165164512, 975.69090276997]|181.7250231978298132|      0.03125000|[874, 57, 19, 76]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      20|[119.97605261370097, -0.0362428492475032, 0.8534104538123471, 110.02143593850215, 0.0854535921286073, 0.7789679762307233, 100.06407201560846, 0.2528069535528084, 0.6298104763805878, 88.02066644468115, 0.3929735757335983, 0.7063776535362873, 86.0572736908472, 0.4157568280960508, 0.621024096116549, 84.00064344001619, 0.4644406190829492, 0.5742571712602301, 80.0186772863815, 0.6711767028241236, 0.3031413155589252, 75.98950598708622, 0.8737422877607811, 0.0890041137496297, 886.3108911545, 909.9837857186856, 922.4773311684646, 926.4544045563674, 935.6101697473844, 952.7830165164512, 975.69090276997]|181.7250231978298132|      0.01562500|[920, 60, 20, 80]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      21|[119.97676446850423, -0.0307486620799722, 0.8580241130184388, 110.0234592225668, 0.077424843936247, 0.7765710879395277, 100.06135700082572, 0.2501942393367811, 0.6305639555893197, 88.02056541160036, 0.3916416702279125, 0.7081901789971582, 86.05722789979193, 0.4189361122901046, 0.6230048659628065, 83.99914075781325, 0.4677066945860811, 0.5728611072974313, 80.02201189807818, 0.6681826592872535, 0.3030518234566572, 75.98858032261055, 0.874916917348819, 0.0918283141899188, 886.3100450777475, 909.9840162963928, 922.476610645593, 926.4499651080571, 935.608421760944, 952.7820973423264, 975.6871720729542]|168.3962008270580384|      0.03125000|[966, 63, 21, 84]                                                          |  | used linear model with 49 points | iterate success | actual_k=1
      22|[119.97676446850423, -0.0307486620799722, 0.8580241130184388, 110.0234592225668, 0.077424843936247, 0.7765710879395277, 100.06135700082572, 0.2501942393367811, 0.6305639555893197, 88.02056541160036, 0.3916416702279125, 0.7081901789971582, 86.05722789979193, 0.4189361122901046, 0.6230048659628065, 83.99914075781325, 0.4677066945860811, 0.5728611072974313, 80.02201189807818, 0.6681826592872535, 0.3030518234566572, 75.98858032261055, 0.874916917348819, 0.0918283141899188, 886.3100450777475, 909.9840162963928, 922.476610645593, 926.4499651080571, 935.608421760944, 952.7820973423264, 975.6871720729542]|168.3962008270580384|      0.01562500|[1012, 66, 22, 88]                                                         |  | used linear model with 49 points | iterate failure | actual_k=1
      23|[119.976257815374, -0.0401851963413995, 0.8521186090309733, 110.02391038125884, 0.0803717317239784, 0.7796794076126569, 100.06217217543404, 0.248127368041618, 0.6302498561661376, 88.01866689270993, 0.3958379627088616, 0.7053032779281352, 86.0570356617857, 0.4221664580800256, 0.6235940618100971, 84.00000129873969, 0.4705798920721854, 0.5728555298747211, 80.02073533454072, 0.6667529079838905, 0.3027082111987798, 75.98892438254613, 0.8791345163430897, 0.0942305676217033, 886.3084558164654, 909.9869190869109, 922.4753815623371, 926.4504860281826, 935.6091495570296, 952.7838010522911, 975.689010093405]|149.2137647488925722|      0.03125000|[1058, 69, 23, 92]                                                         |  | used linear model with 49 points | iterate success | actual_k=1
      24|[119.976257815374, -0.0401851963413995, 0.8521186090309733, 110.02391038125884, 0.0803717317239784, 0.7796794076126569, 100.06217217543404, 0.248127368041618, 0.6302498561661376, 88.01866689270993, 0.3958379627088616, 0.7053032779281352, 86.0570356617857, 0.4221664580800256, 0.6235940618100971, 84.00000129873969, 0.4705798920721854, 0.5728555298747211, 80.02073533454072, 0.6667529079838905, 0.3027082111987798, 75.98892438254613, 0.8791345163430897, 0.0942305676217033, 886.3084558164654, 909.9869190869109, 922.4753815623371, 926.4504860281826, 935.6091495570296, 952.7838010522911, 975.689010093405]|149.2137647488925722|      0.01562500|[1104, 72, 24, 96]                                                         |  | used linear model with 49 points | iterate failure | actual_k=1
      25|[119.9767237081195, -0.03602497539831, 0.8511067373216654, 110.02494098794962, 0.0712607174748386, 0.7730208866960356, 100.06190019784616, 0.2459158338871484, 0.6306670321637667, 88.01757904660315, 0.3994979825263021, 0.7059384053376304, 86.0568389602007, 0.4267307720056971, 0.6235557170835184, 83.99782386124981, 0.4757311244514033, 0.5729016749417568, 80.02051141110451, 0.6646834214674702, 0.2991704236318218, 75.98881527717599, 0.8796084942335405, 0.0924151827811899, 886.3087926708915, 909.9869204734138, 922.474129845091, 926.4499706850717, 935.6076793797455, 952.7843246890889, 975.6893947992033]|117.9515506371967035|      0.03125000|[1150, 75, 25, 100]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      26|[119.9767237081195, -0.03602497539831, 0.8511067373216654, 110.02494098794962, 0.0712607174748386, 0.7730208866960356, 100.06190019784616, 0.2459158338871484, 0.6306670321637667, 88.01757904660315, 0.3994979825263021, 0.7059384053376304, 86.0568389602007, 0.4267307720056971, 0.6235557170835184, 83.99782386124981, 0.4757311244514033, 0.5729016749417568, 80.02051141110451, 0.6646834214674702, 0.2991704236318218, 75.98881527717599, 0.8796084942335405, 0.0924151827811899, 886.3087926708915, 909.9869204734138, 922.474129845091, 926.4499706850717, 935.6076793797455, 952.7843246890889, 975.6893947992033]|117.9515506371967035|      0.01562500|[1196, 78, 26, 104]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      27|[119.97480270630909, -0.0405156080685041, 0.8504936187663562, 110.02630770527223, 0.0715535985821458, 0.7748128841017847, 100.06259933168397, 0.2369673191377309, 0.6291211206455021, 88.01567198282564, 0.4005429198180608, 0.7068840668781492, 86.05827949390664, 0.4303088947926944, 0.6213645242911634, 83.99879077405586, 0.4789527039411427, 0.5727228911450167, 80.02299959743533, 0.6630378172807566, 0.2965515377251737, 75.991909576033, 0.8817969321464434, 0.0943502564749094, 886.3061358645555, 909.9831030356586, 922.4733577854314, 926.4500889799315, 935.6037086736442, 952.788783232663, 975.6875540126147]|101.4410372044523996|      0.03125000|[1242, 81, 27, 108]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      28|[119.97480270630909, -0.0405156080685041, 0.8504936187663562, 110.02630770527223, 0.0715535985821458, 0.7748128841017847, 100.06259933168397, 0.2369673191377309, 0.6291211206455021, 88.01567198282564, 0.4005429198180608, 0.7068840668781492, 86.05827949390664, 0.4303088947926944, 0.6213645242911634, 83.99879077405586, 0.4789527039411427, 0.5727228911450167, 80.02299959743533, 0.6630378172807566, 0.2965515377251737, 75.991909576033, 0.8817969321464434, 0.0943502564749094, 886.3061358645555, 909.9831030356586, 922.4733577854314, 926.4500889799315, 935.6037086736442, 952.788783232663, 975.6875540126147]|101.4410372044523996|      0.01562500|[1288, 84, 28, 112]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      29|[119.97480270630909, -0.0405156080685041, 0.8504936187663562, 110.02630770527223, 0.0715535985821458, 0.7748128841017847, 100.06259933168397, 0.2369673191377309, 0.6291211206455021, 88.01567198282564, 0.4005429198180608, 0.7068840668781492, 86.05827949390664, 0.4303088947926944, 0.6213645242911634, 83.99879077405586, 0.4789527039411427, 0.5727228911450167, 80.02299959743533, 0.6630378172807566, 0.2965515377251737, 75.991909576033, 0.8817969321464434, 0.0943502564749094, 886.3061358645555, 909.9831030356586, 922.4733577854314, 926.4500889799315, 935.6037086736442, 952.788783232663, 975.6875540126147]|101.4410372044523996|      0.00781250|[1334, 87, 29, 116]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      30|[119.97435793359092, -0.0373427490978351, 0.8509812452108562, 110.02613625255115, 0.0678120405433143, 0.7732158634039202, 100.06376287712321, 0.2374843654531286, 0.6299990843689646, 88.01473964662476, 0.3995758588521362, 0.7070725323856417, 86.05800297386669, 0.4336912163539232, 0.6232566822891606, 83.99939689045343, 0.4788872384889952, 0.5717765062918523, 80.02264583671291, 0.6616972849093489, 0.2964976488052434, 75.99127165342422, 0.8814896008102485, 0.094417495031287, 886.3055842715088, 909.9844001621951, 922.4712472387038, 926.4515558844289, 935.6039957504258, 952.788003880643, 975.6888359958291]| 95.7968620667819692|      0.01562500|[1380, 90, 30, 120]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      31|[119.97435793359092, -0.0373427490978351, 0.8509812452108562, 110.02613625255115, 0.0678120405433143, 0.7732158634039202, 100.06376287712321, 0.2374843654531286, 0.6299990843689646, 88.01473964662476, 0.3995758588521362, 0.7070725323856417, 86.05800297386669, 0.4336912163539232, 0.6232566822891606, 83.99939689045343, 0.4788872384889952, 0.5717765062918523, 80.02264583671291, 0.6616972849093489, 0.2964976488052434, 75.99127165342422, 0.8814896008102485, 0.094417495031287, 886.3055842715088, 909.9844001621951, 922.4712472387038, 926.4515558844289, 935.6039957504258, 952.788003880643, 975.6888359958291]| 95.7968620667819692|      0.00781250|[1426, 93, 31, 124]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      32|[119.97582514679449, -0.041846044072141, 0.8488759710376532, 110.0266635341068, 0.0691174886405334, 0.7753867171447123, 100.06277045668764, 0.2346528336508995, 0.6304407047414651, 88.01366723329359, 0.399411996143106, 0.7072605817151525, 86.05874807050492, 0.4348145274926504, 0.6233873025641514, 83.9989984792947, 0.4800381816221297, 0.5729510234540379, 80.02266092298473, 0.660944846704998, 0.2950312854875223, 75.99047941110041, 0.8838250340972145, 0.0934870643389995, 886.3063010284471, 909.9857332551286, 922.4715918665269, 926.4512877891945, 935.6042296512826, 952.7883861378315, 975.6889859141011]| 93.1301274539208350|      0.01562500|[1472, 96, 32, 128]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      33|[119.97582514679449, -0.041846044072141, 0.8488759710376532, 110.0266635341068, 0.0691174886405334, 0.7753867171447123, 100.06277045668764, 0.2346528336508995, 0.6304407047414651, 88.01366723329359, 0.399411996143106, 0.7072605817151525, 86.05874807050492, 0.4348145274926504, 0.6233873025641514, 83.9989984792947, 0.4800381816221297, 0.5729510234540379, 80.02266092298473, 0.660944846704998, 0.2950312854875223, 75.99047941110041, 0.8838250340972145, 0.0934870643389995, 886.3063010284471, 909.9857332551286, 922.4715918665269, 926.4512877891945, 935.6042296512826, 952.7883861378315, 975.6889859141011]| 93.1301274539208350|      0.00781250|[1518, 99, 33, 132]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      34|[119.97582514679449, -0.041846044072141, 0.8488759710376532, 110.0266635341068, 0.0691174886405334, 0.7753867171447123, 100.06277045668764, 0.2346528336508995, 0.6304407047414651, 88.01366723329359, 0.399411996143106, 0.7072605817151525, 86.05874807050492, 0.4348145274926504, 0.6233873025641514, 83.9989984792947, 0.4800381816221297, 0.5729510234540379, 80.02266092298473, 0.660944846704998, 0.2950312854875223, 75.99047941110041, 0.8838250340972145, 0.0934870643389995, 886.3063010284471, 909.9857332551286, 922.4715918665269, 926.4512877891945, 935.6042296512826, 952.7883861378315, 975.6889859141011]| 93.1301274539208350|      0.00390625|[1564, 102, 34, 136]                                                       |  | used linear model with 49 points | iterate failure | actual_k=1
      35|[119.97580464453601, -0.0394741373885119, 0.8491322023410532, 110.02649872181003, 0.0666790769032403, 0.7742548061969796, 100.06305256117048, 0.2344245447246429, 0.6306941000230075, 88.01413731919273, 0.3995443913191684, 0.7073415348104466, 86.05834821268672, 0.4356315924039616, 0.6239100993799299, 83.99904998676719, 0.4803551647195117, 0.5727975769229898, 80.02243007943896, 0.6607338574301604, 0.2944757603906577, 75.99079014408636, 0.8839136429265944, 0.0937123798619702, 886.3064589188592, 909.9856928344379, 922.4717473108121, 926.4513882142287, 935.6043433830656, 952.7883644992723, 975.6888948721472]| 87.9236899376829086|      0.00781250|[1610, 105, 35, 140]                                                       |  | used linear model with 49 points | iterate success | actual_k=1
      36|[119.9772771553737, -0.0398482807838324, 0.8466376740200354, 110.02754506522078, 0.0656216065414464, 0.7734074683500172, 100.06468459301696, 0.2343726634431989, 0.6301991546587068, 88.0134059666151, 0.4013393053206047, 0.7085827170003801, 86.05609121086623, 0.439101120417815, 0.6254124526034124, 84.0004588474865, 0.4801832286880309, 0.5735793253080558, 80.02362026187569, 0.6580266227294309, 0.2942127459489011, 75.98946203570753, 0.8857385007408719, 0.0929154925486393, 886.3067440581643, 909.9854712656747, 922.471079596855, 926.452258252449, 935.603713332137, 952.7892981611456, 975.6903797212606]| 82.5461316930118869|      0.01562500|[1656, 108, 36, 144]                                                       |  | used linear model with 49 points | iterate success | actual_k=1
      37|[119.9772771553737, -0.0398482807838324, 0.8466376740200354, 110.02754506522078, 0.0656216065414464, 0.7734074683500172, 100.06468459301696, 0.2343726634431989, 0.6301991546587068, 88.0134059666151, 0.4013393053206047, 0.7085827170003801, 86.05609121086623, 0.439101120417815, 0.6254124526034124, 84.0004588474865, 0.4801832286880309, 0.5735793253080558, 80.02362026187569, 0.6580266227294309, 0.2942127459489011, 75.98946203570753, 0.8857385007408719, 0.0929154925486393, 886.3067440581643, 909.9854712656747, 922.471079596855, 926.452258252449, 935.603713332137, 952.7892981611456, 975.6903797212606]| 82.5461316930118869|      0.00781250|[1702, 111, 37, 148]                                                       |  | used linear model with 49 points | iterate failure | actual_k=1
      38|[119.97536800775642, -0.0394271722674797, 0.8460540352940424, 110.02622873792765, 0.0653401678926916, 0.7722740690499558, 100.06436117261161, 0.2311392933387919, 0.6301710527968735, 88.01351973273859, 0.403978761275011, 0.7071305190648222, 86.0579974279081, 0.4421941259827107, 0.6249644509942985, 84.0012261609201, 0.4795614084947374, 0.5760493312527946, 80.02462947270479, 0.6580214040205714, 0.2920786417541655, 75.98989424263772, 0.8870517753617665, 0.0923236274463606, 886.3071867779506, 909.9863693951105, 922.4716042381585, 926.4535178539171, 935.6047534372786, 952.7902898533803, 975.6913206284212]| 80.3027549617524841|      0.01562500|[1748, 114, 38, 152]                                                       |  | used linear model with 49 points | iterate success | actual_k=1
