k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7504728856305292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4368281420503535, 0.4955703624683757, 5.187569036477367, 5.5351999967628, 6.0578099014868885, 7.711581924568135]|168.0090117232224998|      2.00000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
      17|[0.70416942603085, 1.995562632152958, 1.2023306220534757, 6.174247805324349, 0.8597623478783339, 8.514632849701174]|  0.1727571359752627|      0.50000000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      18|[0.9982420064485048, 2.2574667089407523, 1.0638876446740364, 6.141556520551636, 0.6143475980453194, 8.394366501593902]|  0.0464741551801527|      1.00000000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[0.9982420064485048, 2.2574667089407523, 1.0638876446740364, 6.141556520551636, 0.6143475980453194, 8.394366501593902]|  0.0464741551801527|      0.50000000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[0.9982420064485048, 2.2574667089407523, 1.0638876446740364, 6.141556520551636, 0.6143475980453194, 8.394366501593902]|  0.0464741551801527|      0.25000000|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[0.9982420064485048, 2.2574667089407523, 1.0638876446740364, 6.141556520551636, 0.6143475980453194, 8.394366501593902]|  0.0464741551801527|      0.12500000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[0.9982420064485048, 2.2574667089407523, 1.0638876446740364, 6.141556520551636, 0.6143475980453194, 8.394366501593902]|  0.0464741551801527|      0.06250000|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[1.000825299070763, 2.245341039905383, 1.0220708981829711, 6.136544141489032, 0.5705545421695838, 8.40217347128591]|  0.0385777382375272|      0.12500000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      24|[1.000825299070763, 2.245341039905383, 1.0220708981829711, 6.136544141489032, 0.5705545421695838, 8.40217347128591]|  0.0385777382375272|      0.06250000|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[1.000825299070763, 2.245341039905383, 1.0220708981829711, 6.136544141489032, 0.5705545421695838, 8.40217347128591]|  0.0385777382375272|      0.03125000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[1.0290965460070363, 2.2417643805263463, 1.0316018609047168, 6.132103753350609, 0.5772082472137616, 8.399062439894788]|  0.0357892523970558|      0.06250000|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[1.0290965460070363, 2.2417643805263463, 1.0316018609047168, 6.132103753350609, 0.5772082472137616, 8.399062439894788]|  0.0357892523970558|      0.03125000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[1.0290965460070363, 2.2417643805263463, 1.0316018609047168, 6.132103753350609, 0.5772082472137616, 8.399062439894788]|  0.0357892523970558|      0.01562500|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[1.0220153711788043, 2.2399989183037974, 1.0237761085969863, 6.130916700077301, 0.5659472442201178, 8.397871201835336]|  0.0340117659544400|      0.03125000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[1.046355540124075, 2.245366343487015, 1.0293664088441643, 6.131327315424738, 0.548053394470101, 8.399794610768694]|  0.0324359147759841|      0.06250000|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
