k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=0
      12|[107.47004008317383, 0.0936888083983009, 0.9085539462175755, 102.39995358497688, 0.1817483989098619, 0.8180152017842451, 97.44007078473588, 0.283724624458356, 0.7160476373427301, 96.29979896795564, 0.3053691663184825, 0.6946367040529211, 93.99020523789912, 0.3566087867207069, 0.6432471698766098, 89.72004575786985, 0.4680936602797174, 0.5317422196864382, 83.70988589682597, 0.657766520406214, 0.3421259207804541, 78.30974616484106, 0.8766342369940325, 0.1238618981733483, 886.3699292956708, 910.0101168626802, 922.5198234331987, 926.4600000494457, 935.5598838085231, 952.8300313073959, 975.7301261284003]|  0.5103832772737400|      0.00097656|[780, 0, 12, 24]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      13|[107.47010320993812, 0.0937498798390003, 0.9086317148799632, 102.40007592270176, 0.1825700990266943, 0.8183067570478914, 97.44002297994886, 0.2837184511809882, 0.7160233496698898, 96.29979274629146, 0.3052744812466482, 0.6946814184406358, 93.99020881047115, 0.3567820646946498, 0.6433156304735467, 89.72008499081322, 0.4680856969996094, 0.5319000356143276, 83.709925488101, 0.6578558594245659, 0.3420528111639606, 78.30968194286247, 0.8765930754472662, 0.1239120300820273, 886.370063613005, 910.0100967579223, 922.5197439974394, 926.4599439723273, 935.5600543222471, 952.8299617693708, 975.7300585772427]|  0.4006637773830116|      0.00195312|[845, 0, 13, 26]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      14|[107.47010320993812, 0.0937498798390003, 0.9086317148799632, 102.40007592270176, 0.1825700990266943, 0.8183067570478914, 97.44002297994886, 0.2837184511809882, 0.7160233496698898, 96.29979274629146, 0.3052744812466482, 0.6946814184406358, 93.99020881047115, 0.3567820646946498, 0.6433156304735467, 89.72008499081322, 0.4680856969996094, 0.5319000356143276, 83.709925488101, 0.6578558594245659, 0.3420528111639606, 78.30968194286247, 0.8765930754472662, 0.1239120300820273, 886.370063613005, 910.0100967579223, 922.5197439974394, 926.4599439723273, 935.5600543222471, 952.8299617693708, 975.7300585772427]|  0.4006637773830116|      0.00097656|[910, 0, 14, 28]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      15|[107.4701589832059, 0.0944060321965757, 0.9088548384345395, 102.4000145741407, 0.1826533397326228, 0.8184130447143672, 97.44003378768652, 0.2842398481101638, 0.7160956459131875, 96.29988401821572, 0.3052583658616745, 0.6947552842987584, 93.99024571130336, 0.3566652516634224, 0.6432355753364364, 89.72009876432763, 0.4680926105433366, 0.5318433542370643, 83.70969951180211, 0.6578446324921048, 0.3420550698240732, 78.30949642360787, 0.8765488254298439, 0.1238613540827914, 886.3699998723686, 910.009923823057, 922.5197128592154, 926.459974678133, 935.5600181275508, 952.8298951963168, 975.7300391007695]|  0.3158364057802847|      0.00195312|[975, 0, 15, 30]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
      16|[107.4701589832059, 0.0944060321965757, 0.9088548384345395, 102.4000145741407, 0.1826533397326228, 0.8184130447143672, 97.44003378768652, 0.2842398481101638, 0.7160956459131875, 96.29988401821572, 0.3052583658616745, 0.6947552842987584, 93.99024571130336, 0.3566652516634224, 0.6432355753364364, 89.72009876432763, 0.4680926105433366, 0.5318433542370643, 83.70969951180211, 0.6578446324921048, 0.3420550698240732, 78.30949642360787, 0.8765488254298439, 0.1238613540827914, 886.3699998723686, 910.009923823057, 922.5197128592154, 926.459974678133, 935.5600181275508, 952.8298951963168, 975.7300391007695]|  0.3158364057802847|      0.00097656|[1040, 0, 16, 32]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      17|[107.47006413975093, 0.0944531501973012, 0.908811719507829, 102.3999398393449, 0.183523322910171, 0.8185603506130256, 97.43988536800447, 0.2840872383287363, 0.7159482104964562, 96.29988533802306, 0.3052245085110372, 0.6947581657302653, 93.99022212628708, 0.3565387227367561, 0.6433110120936583, 89.72004905833548, 0.4680119444531362, 0.5319576469952231, 83.70960424534653, 0.6578631260289495, 0.3419996198215198, 78.30944526926007, 0.8766384181469509, 0.1238903482624171, 886.3700575231193, 910.0100425990192, 922.5197100000065, 926.4600161174432, 935.5600140751928, 952.8299230338904, 975.7300357715229]|  0.2937906354588646|      0.00195312|[1105, 0, 17, 34]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      18|[107.47006413975093, 0.0944531501973012, 0.908811719507829, 102.3999398393449, 0.183523322910171, 0.8185603506130256, 97.43988536800447, 0.2840872383287363, 0.7159482104964562, 96.29988533802306, 0.3052245085110372, 0.6947581657302653, 93.99022212628708, 0.3565387227367561, 0.6433110120936583, 89.72004905833548, 0.4680119444531362, 0.5319576469952231, 83.70960424534653, 0.6578631260289495, 0.3419996198215198, 78.30944526926007, 0.8766384181469509, 0.1238903482624171, 886.3700575231193, 910.0100425990192, 922.5197100000065, 926.4600161174432, 935.5600140751928, 952.8299230338904, 975.7300357715229]|  0.2937906354588646|      0.00097656|[1170, 0, 18, 36]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      19|[107.47006413975093, 0.0944531501973012, 0.908811719507829, 102.3999398393449, 0.183523322910171, 0.8185603506130256, 97.43988536800447, 0.2840872383287363, 0.7159482104964562, 96.29988533802306, 0.3052245085110372, 0.6947581657302653, 93.99022212628708, 0.3565387227367561, 0.6433110120936583, 89.72004905833548, 0.4680119444531362, 0.5319576469952231, 83.70960424534653, 0.6578631260289495, 0.3419996198215198, 78.30944526926007, 0.8766384181469509, 0.1238903482624171, 886.3700575231193, 910.0100425990192, 922.5197100000065, 926.4600161174432, 935.5600140751928, 952.8299230338904, 975.7300357715229]|  0.2937906354588646|      0.00048828|[1235, 0, 19, 38]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      20|[107.47007673837163, 0.0947173749992697, 0.9089228425464126, 102.3999192248318, 0.1833203861221128, 0.8184584728572462, 97.43991403803277, 0.2843335011585668, 0.7160634011687941, 96.29993295403885, 0.3051802536434056, 0.6947322798514619, 93.99021188650948, 0.3566099555845443, 0.6433555376049324, 89.72004562872019, 0.4679815466165539, 0.5319211642959091, 83.70957817378627, 0.6578881919335627, 0.3420592100961004, 78.30943424026087, 0.8766987482485085, 0.1239252898427718, 886.3701124655134, 910.0100705628282, 922.5197270711864, 926.4600216884585, 935.5599903803653, 952.829926779189, 975.730013207021]|  0.2493723861116856|      0.00097656|[1300, 0, 20, 40]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      21|[107.4701113509089, 0.0945034762289783, 0.9090465134819986, 102.39986604082135, 0.1836337802708436, 0.8186618799488764, 97.43980175462566, 0.28484799285761, 0.7159744871417482, 96.29983026514408, 0.3051704836440901, 0.6948994663948519, 93.99019751140521, 0.3565808093348853, 0.6434320585669983, 89.72044520314252, 0.4679743543902712, 0.5317963574573332, 83.70951663178684, 0.6578067128888923, 0.3421988228496523, 78.30956641563961, 0.87668235875042, 0.1239947159085683, 886.3699568287717, 910.0101857462872, 922.519747667228, 926.4600834024525, 935.5600519309219, 952.8299218774694, 975.7303939844043]|  0.2291469842263287|      0.00195312|[1365, 0, 21, 42]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      22|[107.4701113509089, 0.0945034762289783, 0.9090465134819986, 102.39986604082135, 0.1836337802708436, 0.8186618799488764, 97.43980175462566, 0.28484799285761, 0.7159744871417482, 96.29983026514408, 0.3051704836440901, 0.6948994663948519, 93.99019751140521, 0.3565808093348853, 0.6434320585669983, 89.72044520314252, 0.4679743543902712, 0.5317963574573332, 83.70951663178684, 0.6578067128888923, 0.3421988228496523, 78.30956641563961, 0.87668235875042, 0.1239947159085683, 886.3699568287717, 910.0101857462872, 922.519747667228, 926.4600834024525, 935.5600519309219, 952.8299218774694, 975.7303939844043]|  0.2291469842263287|      0.00097656|[1430, 0, 22, 44]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      23|[107.4701113509089, 0.0945034762289783, 0.9090465134819986, 102.39986604082135, 0.1836337802708436, 0.8186618799488764, 97.43980175462566, 0.28484799285761, 0.7159744871417482, 96.29983026514408, 0.3051704836440901, 0.6948994663948519, 93.99019751140521, 0.3565808093348853, 0.6434320585669983, 89.72044520314252, 0.4679743543902712, 0.5317963574573332, 83.70951663178684, 0.6578067128888923, 0.3421988228496523, 78.30956641563961, 0.87668235875042, 0.1239947159085683, 886.3699568287717, 910.0101857462872, 922.519747667228, 926.4600834024525, 935.5600519309219, 952.8299218774694, 975.7303939844043]|  0.2291469842263287|      0.00048828|[1495, 0, 23, 46]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      24|[107.47009868871724, 0.0948389414880773, 0.9091779310247916, 102.39987224218598, 0.1836749572024687, 0.8186434900961737, 97.43982408605038, 0.2849417793085532, 0.7159930004594109, 96.29984886515615, 0.3054009581091742, 0.695003608184639, 93.9901768174416, 0.3565799313396443, 0.6433752009093904, 89.72039446791523, 0.4679775255541912, 0.5318365810269963, 83.70950524031376, 0.6577067053096096, 0.3421707915769141, 78.30956403196306, 0.8766755552882238, 0.1240494520938916, 886.3699030277928, 910.0101802154255, 922.5196923016971, 926.4601356425771, 935.5600590564374, 952.8299095455251, 975.7304349721825]|  0.2001161796227755|      0.00097656|[1560, 0, 24, 48]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      25|[107.47009868871724, 0.0948389414880773, 0.9091779310247916, 102.39987224218598, 0.1836749572024687, 0.8186434900961737, 97.43982408605038, 0.2849417793085532, 0.7159930004594109, 96.29984886515615, 0.3054009581091742, 0.695003608184639, 93.9901768174416, 0.3565799313396443, 0.6433752009093904, 89.72039446791523, 0.4679775255541912, 0.5318365810269963, 83.70950524031376, 0.6577067053096096, 0.3421707915769141, 78.30956403196306, 0.8766755552882238, 0.1240494520938916, 886.3699030277928, 910.0101802154255, 922.5196923016971, 926.4601356425771, 935.5600590564374, 952.8299095455251, 975.7304349721825]|  0.2001161796227755|      0.00048828|[1625, 0, 25, 50]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      26|[107.47009379100325, 0.0948586482264114, 0.9092367596704597, 102.39991052875364, 0.1839287243256496, 0.8186615786340374, 97.43966827021306, 0.2850108178401431, 0.7159438606872056, 96.29970034794431, 0.3055840383795159, 0.695077578124302, 93.99010063346586, 0.3566300899897175, 0.6433262510835503, 89.72043958746704, 0.4678484367340767, 0.5317684683725218, 83.70947735755354, 0.6576970432075576, 0.3422818322358805, 78.3096366190766, 0.8767610622400248, 0.1240335502322529, 886.369871901943, 910.0101105536627, 922.5197016556798, 926.4600868098166, 935.5600821611687, 952.8298273573052, 975.7304216972215]|  0.1868253471815252|      0.00097656|[1690, 0, 26, 52]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      27|[107.47009379100325, 0.0948586482264114, 0.9092367596704597, 102.39991052875364, 0.1839287243256496, 0.8186615786340374, 97.43966827021306, 0.2850108178401431, 0.7159438606872056, 96.29970034794431, 0.3055840383795159, 0.695077578124302, 93.99010063346586, 0.3566300899897175, 0.6433262510835503, 89.72043958746704, 0.4678484367340767, 0.5317684683725218, 83.70947735755354, 0.6576970432075576, 0.3422818322358805, 78.3096366190766, 0.8767610622400248, 0.1240335502322529, 886.369871901943, 910.0101105536627, 922.5197016556798, 926.4600868098166, 935.5600821611687, 952.8298273573052, 975.7304216972215]|  0.1868253471815252|      0.00048828|[1755, 0, 27, 54]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      28|[107.47007942440308, 0.0949677761476545, 0.9093003699229432, 102.39985923574358, 0.1839609487603016, 0.8186255703173622, 97.4396309672842, 0.2852893781253437, 0.7161158601654518, 96.29961861200573, 0.3055402577815081, 0.6950228427269322, 93.99012297890096, 0.356777272544925, 0.6435160297040201, 89.72041161468357, 0.4678876933627772, 0.5317998353410277, 83.70944887693973, 0.6575884304140835, 0.3422433353178611, 78.3097558733516, 0.8767594984181094, 0.1239951016363623, 886.3698543347651, 910.0100468497724, 922.5196874583517, 926.4600798096069, 935.5600995514851, 952.8298560792202, 975.7304114965464]|  0.1787325593258244|      0.00097656|[1820, 0, 28, 56]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      29|[107.47007942440308, 0.0949677761476545, 0.9093003699229432, 102.39985923574358, 0.1839609487603016, 0.8186255703173622, 97.4396309672842, 0.2852893781253437, 0.7161158601654518, 96.29961861200573, 0.3055402577815081, 0.6950228427269322, 93.99012297890096, 0.356777272544925, 0.6435160297040201, 89.72041161468357, 0.4678876933627772, 0.5317998353410277, 83.70944887693973, 0.6575884304140835, 0.3422433353178611, 78.3097558733516, 0.8767594984181094, 0.1239951016363623, 886.3698543347651, 910.0100468497724, 922.5196874583517, 926.4600798096069, 935.5600995514851, 952.8298560792202, 975.7304114965464]|  0.1787325593258244|      0.00048828|[1885, 0, 29, 58]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      30|[107.47007942440308, 0.0949677761476545, 0.9093003699229432, 102.39985923574358, 0.1839609487603016, 0.8186255703173622, 97.4396309672842, 0.2852893781253437, 0.7161158601654518, 96.29961861200573, 0.3055402577815081, 0.6950228427269322, 93.99012297890096, 0.356777272544925, 0.6435160297040201, 89.72041161468357, 0.4678876933627772, 0.5317998353410277, 83.70944887693973, 0.6575884304140835, 0.3422433353178611, 78.3097558733516, 0.8767594984181094, 0.1239951016363623, 886.3698543347651, 910.0100468497724, 922.5196874583517, 926.4600798096069, 935.5600995514851, 952.8298560792202, 975.7304114965464]|  0.1787325593258244|      0.00024414|[1950, 0, 30, 60]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      31|[107.47006425780648, 0.0949126363715657, 0.9093049229515822, 102.39986386718189, 0.1841204749191693, 0.8186812858921353, 97.4396290093191, 0.2852480758750663, 0.7161044332670362, 96.2996368558673, 0.3056754935482714, 0.6950709524403909, 93.99011681768961, 0.356759021145664, 0.643496076403462, 89.72041708133143, 0.4679216904010022, 0.531820363865137, 83.70943016159173, 0.6575898224286182, 0.3422277639802309, 78.30975361221275, 0.8767447076498078, 0.1239742668690985, 886.3698415739194, 910.0100674418709, 922.519697729285, 926.4600929724362, 935.5600835423297, 952.8298431749861, 975.7304182388691]|  0.1671962277346619|      0.00048828|[2015, 0, 31, 62]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      32|[107.47004063915502, 0.0950535852019265, 0.9094064211658212, 102.39992546125113, 0.1841745566427277, 0.8186024470430607, 97.43965673077227, 0.2854207353921078, 0.7161746498814969, 96.29967017698657, 0.305812201372117, 0.6952474670224764, 93.99014063799497, 0.3566565373916887, 0.6435148507777677, 89.72044453854654, 0.4679280239976275, 0.5316950833750663, 83.70949912518384, 0.6575141944600218, 0.3421604629360859, 78.30985537256973, 0.876725595294793, 0.1239440296620036, 886.3696588637782, 910.0100531634758, 922.519794638152, 926.460090986013, 935.5601204180819, 952.8298095793881, 975.7303273060209]|  0.1615961196666893|      0.00097656|[2080, 0, 32, 64]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      33|[107.47004063915502, 0.0950535852019265, 0.9094064211658212, 102.39992546125113, 0.1841745566427277, 0.8186024470430607, 97.43965673077227, 0.2854207353921078, 0.7161746498814969, 96.29967017698657, 0.305812201372117, 0.6952474670224764, 93.99014063799497, 0.3566565373916887, 0.6435148507777677, 89.72044453854654, 0.4679280239976275, 0.5316950833750663, 83.70949912518384, 0.6575141944600218, 0.3421604629360859, 78.30985537256973, 0.876725595294793, 0.1239440296620036, 886.3696588637782, 910.0100531634758, 922.519794638152, 926.460090986013, 935.5601204180819, 952.8298095793881, 975.7303273060209]|  0.1615961196666893|      0.00048828|[2145, 0, 33, 66]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      34|[107.47004063915502, 0.0950535852019265, 0.9094064211658212, 102.39992546125113, 0.1841745566427277, 0.8186024470430607, 97.43965673077227, 0.2854207353921078, 0.7161746498814969, 96.29967017698657, 0.305812201372117, 0.6952474670224764, 93.99014063799497, 0.3566565373916887, 0.6435148507777677, 89.72044453854654, 0.4679280239976275, 0.5316950833750663, 83.70949912518384, 0.6575141944600218, 0.3421604629360859, 78.30985537256973, 0.876725595294793, 0.1239440296620036, 886.3696588637782, 910.0100531634758, 922.519794638152, 926.460090986013, 935.5601204180819, 952.8298095793881, 975.7303273060209]|  0.1615961196666893|      0.00024414|[2210, 0, 34, 68]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      35|[107.47002181684397, 0.0949509648394838, 0.9093908771937502, 102.3999258094733, 0.1843325842713892, 0.8186828814469514, 97.43965283356864, 0.2854810388416994, 0.7161514454949213, 96.29967916998403, 0.3058029234772072, 0.6952832735002963, 93.99013023116126, 0.3567434338232591, 0.6435552161246422, 89.72044794167695, 0.4679249397572335, 0.5317072992058782, 83.70949992505136, 0.6575145520027796, 0.3421720669717849, 78.30984259742218, 0.8767201794236226, 0.1239546560702723, 886.369648902357, 910.0100336570381, 922.5197839299516, 926.4600756131769, 935.5601208240001, 952.8298106360646, 975.730301533612]|  0.1543069797279731|      0.00048828|[2275, 0, 35, 70]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      36|[107.47002181684397, 0.0949509648394838, 0.9093908771937502, 102.3999258094733, 0.1843325842713892, 0.8186828814469514, 97.43965283356864, 0.2854810388416994, 0.7161514454949213, 96.29967916998403, 0.3058029234772072, 0.6952832735002963, 93.99013023116126, 0.3567434338232591, 0.6435552161246422, 89.72044794167695, 0.4679249397572335, 0.5317072992058782, 83.70949992505136, 0.6575145520027796, 0.3421720669717849, 78.30984259742218, 0.8767201794236226, 0.1239546560702723, 886.369648902357, 910.0100336570381, 922.5197839299516, 926.4600756131769, 935.5601208240001, 952.8298106360646, 975.730301533612]|  0.1543069797279731|      0.00024414|[2340, 0, 36, 72]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      37|[107.47005893467784, 0.0950474851192226, 0.9094638472079174, 102.39997279379348, 0.184333278096815, 0.8186611147510023, 97.43969656972575, 0.285606854041478, 0.7161897132223235, 96.29972209034982, 0.3059151984554871, 0.6953041635760033, 93.99012801329489, 0.3568016503852284, 0.6435660007040461, 89.72046875179353, 0.4679330965272764, 0.5317123887662896, 83.70949818261535, 0.6575342949423346, 0.3421605871639846, 78.30983216243126, 0.8766912594757317, 0.1239832986089059, 886.3696581139345, 910.0100240184769, 922.5197731600623, 926.4600878199536, 935.5601213645375, 952.8298135113522, 975.7303075263662]|  0.1476710637096939|      0.00048828|[2405, 0, 37, 74]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      38|[107.4701139957515, 0.0950916710429266, 0.9094479646456012, 102.39999437270811, 0.1844847911083483, 0.8186866019349028, 97.43963082466502, 0.2857120819687951, 0.7161897389555867, 96.29984239731023, 0.3058729360806345, 0.6951977417820467, 93.99003785456443, 0.3570213280311912, 0.6436083055918922, 89.72060946748222, 0.4681062169305732, 0.5316706953964295, 83.7095370719181, 0.6575415565972222, 0.3420123848883203, 78.30980447879433, 0.876776358347364, 0.1239686863677646, 886.369655197279, 910.009951293801, 922.5197189124083, 926.4601888684426, 935.5601621802418, 952.829855000901, 975.7303609533496]|  0.1438946180560357|      0.00097656|[2470, 0, 38, 76]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      39|[107.4701139957515, 0.0950916710429266, 0.9094479646456012, 102.39999437270811, 0.1844847911083483, 0.8186866019349028, 97.43963082466502, 0.2857120819687951, 0.7161897389555867, 96.29984239731023, 0.3058729360806345, 0.6951977417820467, 93.99003785456443, 0.3570213280311912, 0.6436083055918922, 89.72060946748222, 0.4681062169305732, 0.5316706953964295, 83.7095370719181, 0.6575415565972222, 0.3420123848883203, 78.30980447879433, 0.876776358347364, 0.1239686863677646, 886.369655197279, 910.009951293801, 922.5197189124083, 926.4601888684426, 935.5601621802418, 952.829855000901, 975.7303609533496]|  0.1438946180560357|      0.00048828|[2535, 0, 39, 78]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      40|[107.47007926901499, 0.0952315755244245, 0.9093768972906209, 102.40001757492016, 0.1845885565177465, 0.818698346761504, 97.43952924920228, 0.2856989575610514, 0.716232195324741, 96.2998567473502, 0.3061640145805621, 0.6953228556619054, 93.99003570949681, 0.3568900825289806, 0.6436620394605755, 89.72058555313357, 0.4682449442963116, 0.5316967185606991, 83.70944368773313, 0.6576491051134052, 0.3420487555267748, 78.30980074031253, 0.8766949738430408, 0.1239950374945324, 886.3696729967885, 910.0099907820819, 922.5197115042477, 926.4601733016473, 935.5602880287033, 952.8298540155163, 975.7303874302474]|  0.1390587821169383|      0.00097656|[2600, 0, 40, 80]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
