k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
      13|[1.3493150529840083, -0.2251057284660554, 0.3904604270276899, 1.9852576447267838, 0.2459229757692038, -0.6280682442383106]|123.5366287231445312|      0.50000000|[365, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      14|[1.3493150529840083, -0.2251057284660554, 0.3904604270276899, 1.9852576447267838, 0.2459229757692038, -0.6280682442383106]|123.5366287231445312|      0.25000000|[393, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[1.3155951061635782, -0.1128162242964909, 0.407410316165871, 2.033394098419473, 0.2137229329697913, -0.4156705682444531]| 89.9389190673828125|      0.50000000|[421, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      16|[1.3155951061635782, -0.1128162242964909, 0.407410316165871, 2.033394098419473, 0.2137229329697913, -0.4156705682444531]| 89.9389190673828125|      0.25000000|[449, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[1.3155951061635782, -0.1128162242964909, 0.407410316165871, 2.033394098419473, 0.2137229329697913, -0.4156705682444531]| 89.9389190673828125|      0.12500000|[477, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[1.3155951061635782, -0.1128162242964909, 0.407410316165871, 2.033394098419473, 0.2137229329697913, -0.4156705682444531]| 89.9389190673828125|      0.06250000|[505, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[1.2840422616527212, -0.1073769284318858, 0.428545272920414, 2.008685632513031, 0.2001497997603219, -0.4561632519562394]| 85.3187942504882812|      0.12500000|[533, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[1.2840422616527212, -0.1073769284318858, 0.428545272920414, 2.008685632513031, 0.2001497997603219, -0.4561632519562394]| 85.3187942504882812|      0.06250000|[561, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[1.2840422616527212, -0.1073769284318858, 0.428545272920414, 2.008685632513031, 0.2001497997603219, -0.4561632519562394]| 85.3187942504882812|      0.03125000|[589, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[1.276751298186774, -0.1053392929485818, 0.4355322194742165, 2.010641675719998, 0.1892082764519443, -0.4834925756561486]| 84.6257705688476562|      0.06250000|[617, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      23|[1.276751298186774, -0.1053392929485818, 0.4355322194742165, 2.010641675719998, 0.1892082764519443, -0.4834925756561486]| 84.6257705688476562|      0.03125000|[645, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      24|[1.254781892716213, -0.0907770982921269, 0.4358917843881315, 2.0052387087953756, 0.1733203050205269, -0.4831744006473916]| 83.6892700195312500|      0.06250000|[673, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      25|[1.2402402961256385, -0.0512746442756185, 0.4217029363782207, 2.025053559245184, 0.136493382678208, -0.4696033218447754]| 82.6140213012695312|      0.12500000|[701, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      26|[1.2402402961256385, -0.0512746442756185, 0.4217029363782207, 2.025053559245184, 0.136493382678208, -0.4696033218447754]| 82.6140213012695312|      0.06250000|[729, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[1.2402402961256385, -0.0512746442756185, 0.4217029363782207, 2.025053559245184, 0.136493382678208, -0.4696033218447754]| 82.6140213012695312|      0.03125000|[757, 108, 1, 55]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      28|[1.2328949369982845, -0.0549274004319129, 0.433007378723323, 2.028539468078017, 0.1321845319159609, -0.4970032743946791]| 81.6497116088867188|      0.06250000|[786, 112, 1, 57]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      29|[1.1876867500366044, -0.0350013321118205, 0.4640005215087328, 2.012743368154335, 0.1218238795876392, -0.4848382900643696]| 80.9920816799430838|      0.12500000|[814, 116, 2, 60]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
