k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0]                                    |1607.3529257951240652|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.546549464310848, 9.45924723340686, 9.699133605375073, 9.448595539946039, 0.0571851617662849, 0.2679396630036521, 0.1767475711857434, -0.0331674760311313]|1566.3644039506968966|      2.00000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=4
      26|[0.420443539265612, 0.1826574293138662, -1.4996468175919206, 2.417947854539292, 0.6277212087322036, -1.0883575132382062, -1.0171001417979382, -0.5774281679078773]|  5.4097131294251461|      0.25000000|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[0.6441681669622763, 0.2294905753494077, -1.463788801440286, 2.41687040367187, 0.6152265471943557, -0.9946347689700128, -1.0218328716002854, -0.5795544510996057]|  5.3013040555353292|      0.50000000|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      28|[0.6441681669622763, 0.2294905753494077, -1.463788801440286, 2.41687040367187, 0.6152265471943557, -0.9946347689700128, -1.0218328716002854, -0.5795544510996057]|  5.3013040555353292|      0.25000000|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[0.6793984623297681, 0.0323152850100153, -1.5467044836167618, 2.4677156419586845, 0.5371726788846556, -1.0284655454120104, -0.9536353667677037, -0.547419499683805]|  5.1413577409632607|      0.50000000|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      30|[0.6793984623297681, 0.0323152850100153, -1.5467044836167618, 2.4677156419586845, 0.5371726788846556, -1.0284655454120104, -0.9536353667677037, -0.547419499683805]|  5.1413577409632607|      0.25000000|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[0.7078261701699876, 0.0350066354659275, -1.394288701519361, 2.342533135417143, 0.518525003003306, -0.9769694653109832, -1.0334217235328726, -0.6632553606072814]|  4.9729878184406786|      0.50000000|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[0.7078261701699876, 0.0350066354659275, -1.394288701519361, 2.342533135417143, 0.518525003003306, -0.9769694653109832, -1.0334217235328726, -0.6632553606072814]|  4.9729878184406786|      0.25000000|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[0.7078261701699876, 0.0350066354659275, -1.394288701519361, 2.342533135417143, 0.518525003003306, -0.9769694653109832, -1.0334217235328726, -0.6632553606072814]|  4.9729878184406786|      0.12500000|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[0.7078261701699876, 0.0350066354659275, -1.394288701519361, 2.342533135417143, 0.518525003003306, -0.9769694653109832, -1.0334217235328726, -0.6632553606072814]|  4.9729878184406786|      0.06250000|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      35|[0.704040106794073, -0.0047124348007723, -1.3800265068731952, 2.3612159232907577, 0.5228864021341226, -0.9458240442609649, -1.0060673984430137, -0.6583019510215501]|  4.8808895934869803|      0.12500000|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      36|[0.704040106794073, -0.0047124348007723, -1.3800265068731952, 2.3612159232907577, 0.5228864021341226, -0.9458240442609649, -1.0060673984430137, -0.6583019510215501]|  4.8808895934869803|      0.06250000|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      37|[0.7333268588379672, -0.0300785007726256, -1.3766661045711186, 2.380763257094321, 0.5125586471737769, -0.9175427458507874, -0.9779235402040909, -0.640606268765353]|  4.8175337797879552|      0.12500000|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      38|[0.7593457172964152, -0.0293822424099058, -1.303281780269598, 2.3871739834858112, 0.4773971804722217, -0.86425075598995, -0.9052553838699885, -0.6277940912055251]|  4.7267761431929980|      0.25000000|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      39|[0.7593457172964152, -0.0293822424099058, -1.303281780269598, 2.3871739834858112, 0.4773971804722217, -0.86425075598995, -0.9052553838699885, -0.6277940912055251]|  4.7267761431929980|      0.12500000|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      40|[0.7101823552634479, -0.1118346525538697, -1.283320765682632, 2.3843888440315957, 0.4596324368018977, -0.8414830156073035, -0.8532715396246011, -0.6774638869330479]|  4.6918894401534565|      0.25000000|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
