k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.50000000|[9, 0, 1, 3]                                                               |  | used linear model with 9 points | iterate failure | actual_k=0
      12|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00024414|[108, 0, 12, 36]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      13|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00012207|[117, 0, 13, 39]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      14|[2.3722644709e-06, -3.52195774315e-05, 0.0100794986780366, 0.0003375657469855, -5.95672974022e-05, 0.0979903417673715, 0.0001671960038086, -2.65009342051e-05]|  0.8734206015236414|      0.00024414|[126, 0, 14, 42]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      15|[2.3722644709e-06, -3.52195774315e-05, 0.0100794986780366, 0.0003375657469855, -5.95672974022e-05, 0.0979903417673715, 0.0001671960038086, -2.65009342051e-05]|  0.8734206015236414|      0.00012207|[135, 0, 15, 45]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      16|[2.3722644709e-06, -3.52195774315e-05, 0.0100794986780366, 0.0003375657469855, -5.95672974022e-05, 0.0979903417673715, 0.0001671960038086, -2.65009342051e-05]|  0.8734206015236414|      0.00006104|[144, 0, 16, 48]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      17|[2.3722644709e-06, -3.52195774315e-05, 0.0100794986780366, 0.0003375657469855, -5.95672974022e-05, 0.0979903417673715, 0.0001671960038086, -2.65009342051e-05]|  0.8734206015236414|      0.00003052|[153, 0, 17, 51]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      18|[2.3722644709e-06, -3.52195774315e-05, 0.0100794986780366, 0.0003375657469855, -5.95672974022e-05, 0.0979903417673715, 0.0001671960038086, -2.65009342051e-05]|  0.8734206015236414|      0.00001526|[162, 0, 18, 54]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      19|[5.9621059556e-06, -3.90030694561e-05, 0.0100730718827143, 0.0003355139093429, -5.37093372048e-05, 0.0979948043954586, 0.0001594836458729, -3.33129766297e-05]|  0.8232204229900639|      0.00003052|[171, 0, 19, 57]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      20|[5.9621059556e-06, -3.90030694561e-05, 0.0100730718827143, 0.0003355139093429, -5.37093372048e-05, 0.0979948043954586, 0.0001594836458729, -3.33129766297e-05]|  0.8232204229900639|      0.00001526|[180, 0, 20, 60]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      21|[5.9621059556e-06, -3.90030694561e-05, 0.0100730718827143, 0.0003355139093429, -5.37093372048e-05, 0.0979948043954586, 0.0001594836458729, -3.33129766297e-05]|  0.8232204229900639|      0.00000763|[189, 0, 21, 63]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      22|[5.995272043e-06, -3.84750938752e-05, 0.010072581371829, 0.0003356695834517, -5.389435933e-05, 0.0979954315047408, 0.0001658732778174, -3.7363664439e-05]|  0.7836669854776748|      0.00001526|[198, 0, 22, 66]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      23|[5.995272043e-06, -3.84750938752e-05, 0.010072581371829, 0.0003356695834517, -5.389435933e-05, 0.0979954315047408, 0.0001658732778174, -3.7363664439e-05]|  0.7836669854776748|      0.00000763|[207, 0, 23, 69]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      24|[5.995272043e-06, -3.84750938752e-05, 0.010072581371829, 0.0003356695834517, -5.389435933e-05, 0.0979954315047408, 0.0001658732778174, -3.7363664439e-05]|  0.7836669854776748|      0.00000381|[216, 0, 24, 72]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      25|[5.995272043e-06, -3.84750938752e-05, 0.010072581371829, 0.0003356695834517, -5.389435933e-05, 0.0979954315047408, 0.0001658732778174, -3.7363664439e-05]|  0.7836669854776748|      0.00000191|[225, 0, 25, 75]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
      26|[6.7104722857e-06, -3.79988089951e-05, 0.0100730113681218, 0.0003370244590957, -5.40789371188e-05, 0.0979955596740622, 0.0001659342686826, -3.64554689261e-05]|  0.7818657348914424|      0.00000381|[234, 0, 26, 78]                                                           |  | used linear model with 9 points | iterate success | actual_k=0
      27|[6.7104722857e-06, -3.79988089951e-05, 0.0100730113681218, 0.0003370244590957, -5.40789371188e-05, 0.0979955596740622, 0.0001659342686826, -3.64554689261e-05]|  0.7818657348914424|      0.00000191|[243, 0, 27, 81]                                                           |  | used linear model with 9 points | iterate failure | actual_k=0
