k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[37, 12, 1, 4]                                                             |  | used linear model with 49 points | iterate failure | actual_k=4
      12|[120.01967539708401, -0.0054704889014601, 0.8779769847028702, 110.04526027610103, 0.0741842150908256, 0.8272881263493767, 100.0483206711506, 0.2428323231951835, 0.6982794104149782, 87.97246278999872, 0.3827618621399105, 0.7080800674004764, 86.04657908844364, 0.3740107847512558, 0.6755014755722927, 84.05513138832957, 0.4596735240235945, 0.5310150162038733, 80.00399989992101, 0.678617482505971, 0.3154472117500092, 76.03962865951725, 0.8277702648315776, 0.1458717003833003, 886.4082637935844, 909.9944922242438, 922.4921068079151, 926.4743025077664, 935.5944206822264, 952.8672918648298, 975.6368099527976]|606.9515673584279511|      0.06250000|[444, 144, 12, 48]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      13|[120.01967539708401, -0.0054704889014601, 0.8779769847028702, 110.04526027610103, 0.0741842150908256, 0.8272881263493767, 100.0483206711506, 0.2428323231951835, 0.6982794104149782, 87.97246278999872, 0.3827618621399105, 0.7080800674004764, 86.04657908844364, 0.3740107847512558, 0.6755014755722927, 84.05513138832957, 0.4596735240235945, 0.5310150162038733, 80.00399989992101, 0.678617482505971, 0.3154472117500092, 76.03962865951725, 0.8277702648315776, 0.1458717003833003, 886.4082637935844, 909.9944922242438, 922.4921068079151, 926.4743025077664, 935.5944206822264, 952.8672918648298, 975.6368099527976]|606.9515673584279511|      0.03125000|[481, 156, 13, 52]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      14|[120.0175721207279, -0.0229922618556848, 0.8639666236437253, 110.03743003675746, 0.082889181414811, 0.8319181175921943, 100.0492008890008, 0.2335887926211351, 0.6932938803500451, 87.97248372714273, 0.384693540363299, 0.7130389121947888, 86.04466949968736, 0.3799394086205097, 0.6731488834848012, 84.05612168111396, 0.4580175637335078, 0.5303535989149923, 80.00186919025411, 0.6773607386410585, 0.3143542332062602, 76.0332297380407, 0.8343771014831689, 0.1462895157705381, 886.4036121468843, 909.9935225852015, 922.4933191625686, 926.4746607315385, 935.5963329522393, 952.8664280498333, 975.6354830298377]|303.1189808660283802|      0.06250000|[518, 168, 14, 56]                                                         |  | used linear model with 49 points | iterate success | actual_k=4
      15|[120.02741755427479, -0.0381769497752668, 0.8690408516904718, 110.03209313717755, 0.0678834430575697, 0.8275857285974633, 100.0391999146315, 0.2219261202401364, 0.7023050714960333, 87.97245795254587, 0.3959267074188479, 0.7117561310086958, 86.05033170236581, 0.3976887939687014, 0.6786590465910863, 84.0740083030846, 0.4675208775918229, 0.5547915534953838, 80.01274667263301, 0.6716574408207416, 0.3286649090813938, 76.01697551591582, 0.8402394087195694, 0.1641175873917647, 886.4016485181858, 910.001912059025, 922.495150184144, 926.4921716704797, 935.5960668720943, 952.8588058596076, 975.629471545652]|161.3626803043573545|      0.12500000|[555, 180, 15, 60]                                                         |  | used linear model with 49 points | iterate success | actual_k=4
      16|[120.02741755427479, -0.0381769497752668, 0.8690408516904718, 110.03209313717755, 0.0678834430575697, 0.8275857285974633, 100.0391999146315, 0.2219261202401364, 0.7023050714960333, 87.97245795254587, 0.3959267074188479, 0.7117561310086958, 86.05033170236581, 0.3976887939687014, 0.6786590465910863, 84.0740083030846, 0.4675208775918229, 0.5547915534953838, 80.01274667263301, 0.6716574408207416, 0.3286649090813938, 76.01697551591582, 0.8402394087195694, 0.1641175873917647, 886.4016485181858, 910.001912059025, 922.495150184144, 926.4921716704797, 935.5960668720943, 952.8588058596076, 975.629471545652]|161.3626803043573545|      0.06250000|[592, 192, 16, 64]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      17|[120.02741755427479, -0.0381769497752668, 0.8690408516904718, 110.03209313717755, 0.0678834430575697, 0.8275857285974633, 100.0391999146315, 0.2219261202401364, 0.7023050714960333, 87.97245795254587, 0.3959267074188479, 0.7117561310086958, 86.05033170236581, 0.3976887939687014, 0.6786590465910863, 84.0740083030846, 0.4675208775918229, 0.5547915534953838, 80.01274667263301, 0.6716574408207416, 0.3286649090813938, 76.01697551591582, 0.8402394087195694, 0.1641175873917647, 886.4016485181858, 910.001912059025, 922.495150184144, 926.4921716704797, 935.5960668720943, 952.8588058596076, 975.629471545652]|161.3626803043573545|      0.03125000|[629, 204, 17, 68]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      18|[120.02741755427479, -0.0381769497752668, 0.8690408516904718, 110.03209313717755, 0.0678834430575697, 0.8275857285974633, 100.0391999146315, 0.2219261202401364, 0.7023050714960333, 87.97245795254587, 0.3959267074188479, 0.7117561310086958, 86.05033170236581, 0.3976887939687014, 0.6786590465910863, 84.0740083030846, 0.4675208775918229, 0.5547915534953838, 80.01274667263301, 0.6716574408207416, 0.3286649090813938, 76.01697551591582, 0.8402394087195694, 0.1641175873917647, 886.4016485181858, 910.001912059025, 922.495150184144, 926.4921716704797, 935.5960668720943, 952.8588058596076, 975.629471545652]|161.3626803043573545|      0.01562500|[666, 216, 18, 72]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      19|[120.02477887322542, -0.0390158984742935, 0.8681530751281209, 110.03200769112672, 0.0572782232208573, 0.8235495176692286, 100.04328068491577, 0.2195880360960065, 0.7033825326293308, 87.97307773142933, 0.3983898388815943, 0.7133409723544136, 86.05248088824185, 0.400310459715471, 0.6806898759708218, 84.07473501156248, 0.4732295226229393, 0.5558196584772138, 80.01096006153482, 0.6705560637251511, 0.3293495027276814, 76.01590169604914, 0.8401628557746442, 0.1648056111166268, 886.4020674462271, 910.0019404892364, 922.4952224372325, 926.4907858521591, 935.5956137533758, 952.8585528902041, 975.6334723502515]|136.9622225602237222|      0.03125000|[703, 228, 19, 76]                                                         |  | used linear model with 49 points | iterate success | actual_k=4
      20|[120.02477887322542, -0.0390158984742935, 0.8681530751281209, 110.03200769112672, 0.0572782232208573, 0.8235495176692286, 100.04328068491577, 0.2195880360960065, 0.7033825326293308, 87.97307773142933, 0.3983898388815943, 0.7133409723544136, 86.05248088824185, 0.400310459715471, 0.6806898759708218, 84.07473501156248, 0.4732295226229393, 0.5558196584772138, 80.01096006153482, 0.6705560637251511, 0.3293495027276814, 76.01590169604914, 0.8401628557746442, 0.1648056111166268, 886.4020674462271, 910.0019404892364, 922.4952224372325, 926.4907858521591, 935.5956137533758, 952.8585528902041, 975.6334723502515]|136.9622225602237222|      0.01562500|[740, 240, 20, 80]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      21|[120.023652181507, -0.045003511492131, 0.867432739664659, 110.03316414375028, 0.0626091014010517, 0.8257956046475722, 100.04299003523427, 0.214456268837169, 0.6991352511628348, 87.97051608189115, 0.4006573463695901, 0.7140118542714884, 86.05185933511778, 0.4032035116303418, 0.6829640655464482, 84.07632887624807, 0.4728241891251096, 0.5555940731443195, 80.00930099308184, 0.6648057509118105, 0.3266112919338325, 76.0158329372031, 0.8403717370981112, 0.165898021644961, 886.4004934144732, 909.9981699809955, 922.495555059876, 926.4931920869435, 935.5995661944597, 952.8593442066968, 975.6373457209088]|128.0871787998075035|      0.03125000|[777, 252, 21, 84]                                                         |  | used linear model with 49 points | iterate success | actual_k=4
      22|[120.01945697012049, -0.0401978410204855, 0.8718691925189651, 110.03494427919364, 0.0537026761853135, 0.8177540943764197, 100.03435718839053, 0.2154067881065035, 0.6963117733713575, 87.96294907846426, 0.4025442263987, 0.7181725233090146, 86.05786988053123, 0.4098054597896756, 0.6871585294393685, 84.08462411281108, 0.4687902728886503, 0.5566983643951221, 80.00827071377516, 0.6512043211595983, 0.3211811578038555, 76.01501114110698, 0.8325373601464358, 0.1665838860605835, 886.4039618978913, 909.9939980811483, 922.4889812111887, 926.4968723604085, 935.6033061068383, 952.866081839788, 975.6368579185869]|108.4399043804513525|      0.06250000|[814, 264, 22, 88]                                                         |  | used linear model with 49 points | iterate success | actual_k=4
      23|[120.01945697012049, -0.0401978410204855, 0.8718691925189651, 110.03494427919364, 0.0537026761853135, 0.8177540943764197, 100.03435718839053, 0.2154067881065035, 0.6963117733713575, 87.96294907846426, 0.4025442263987, 0.7181725233090146, 86.05786988053123, 0.4098054597896756, 0.6871585294393685, 84.08462411281108, 0.4687902728886503, 0.5566983643951221, 80.00827071377516, 0.6512043211595983, 0.3211811578038555, 76.01501114110698, 0.8325373601464358, 0.1665838860605835, 886.4039618978913, 909.9939980811483, 922.4889812111887, 926.4968723604085, 935.6033061068383, 952.866081839788, 975.6368579185869]|108.4399043804513525|      0.03125000|[851, 276, 23, 92]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      24|[120.01945697012049, -0.0401978410204855, 0.8718691925189651, 110.03494427919364, 0.0537026761853135, 0.8177540943764197, 100.03435718839053, 0.2154067881065035, 0.6963117733713575, 87.96294907846426, 0.4025442263987, 0.7181725233090146, 86.05786988053123, 0.4098054597896756, 0.6871585294393685, 84.08462411281108, 0.4687902728886503, 0.5566983643951221, 80.00827071377516, 0.6512043211595983, 0.3211811578038555, 76.01501114110698, 0.8325373601464358, 0.1665838860605835, 886.4039618978913, 909.9939980811483, 922.4889812111887, 926.4968723604085, 935.6033061068383, 952.866081839788, 975.6368579185869]|108.4399043804513525|      0.01562500|[888, 288, 24, 96]                                                         |  | used linear model with 49 points | iterate failure | actual_k=4
      25|[120.01945697012049, -0.0401978410204855, 0.8718691925189651, 110.03494427919364, 0.0537026761853135, 0.8177540943764197, 100.03435718839053, 0.2154067881065035, 0.6963117733713575, 87.96294907846426, 0.4025442263987, 0.7181725233090146, 86.05786988053123, 0.4098054597896756, 0.6871585294393685, 84.08462411281108, 0.4687902728886503, 0.5566983643951221, 80.00827071377516, 0.6512043211595983, 0.3211811578038555, 76.01501114110698, 0.8325373601464358, 0.1665838860605835, 886.4039618978913, 909.9939980811483, 922.4889812111887, 926.4968723604085, 935.6033061068383, 952.866081839788, 975.6368579185869]|108.4399043804513525|      0.00781250|[925, 300, 25, 100]                                                        |  | used linear model with 49 points | iterate failure | actual_k=4
      26|[120.01944438700122, -0.045166287292221, 0.8691878704220023, 110.03383012988441, 0.0559171432349147, 0.8178561323636371, 100.03503132952862, 0.2135408293261931, 0.6963054033110929, 87.9619525488008, 0.4022782730043912, 0.7170353535528124, 86.056440301206, 0.4112093103112184, 0.6869204155827423, 84.08470550993216, 0.468362183964535, 0.5576717925899582, 80.00806030858946, 0.6495013127006285, 0.3225500782714688, 76.01405135987383, 0.8326286532209447, 0.1671419757440593, 886.4036818163636, 909.9946827511006, 922.4895283869547, 926.4970089259969, 935.6017530652404, 952.8665069788111, 975.6354489619004]| 91.6283581272348897|      0.01562500|[962, 312, 26, 104]                                                        |  | used linear model with 49 points | iterate success | actual_k=4
      27|[120.01999111716877, -0.0485963570216708, 0.8672425099389035, 110.03183447070572, 0.0521094685452465, 0.8170375019210907, 100.03101562057664, 0.2128664002496196, 0.6952952768847431, 87.96189391707702, 0.4043593449202396, 0.7157195754610631, 86.05576502953042, 0.4121860797982089, 0.6890257625451089, 84.08264807024501, 0.4716814570823319, 0.5568380272176918, 80.01501361815502, 0.6457838201781151, 0.3223730831589851, 76.01708703748024, 0.8270131955142632, 0.1680240635070582, 886.4051120867325, 909.9908732889247, 922.490323954381, 926.5022414017569, 935.6010049604848, 952.8699536611276, 975.6337312318996]| 85.7776907778487470|      0.03125000|[999, 324, 27, 108]                                                        |  | used linear model with 49 points | iterate success | actual_k=4
      28|[120.01999111716877, -0.0485963570216708, 0.8672425099389035, 110.03183447070572, 0.0521094685452465, 0.8170375019210907, 100.03101562057664, 0.2128664002496196, 0.6952952768847431, 87.96189391707702, 0.4043593449202396, 0.7157195754610631, 86.05576502953042, 0.4121860797982089, 0.6890257625451089, 84.08264807024501, 0.4716814570823319, 0.5568380272176918, 80.01501361815502, 0.6457838201781151, 0.3223730831589851, 76.01708703748024, 0.8270131955142632, 0.1680240635070582, 886.4051120867325, 909.9908732889247, 922.490323954381, 926.5022414017569, 935.6010049604848, 952.8699536611276, 975.6337312318996]| 85.7776907778487470|      0.01562500|[1036, 336, 28, 112]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      29|[120.01999111716877, -0.0485963570216708, 0.8672425099389035, 110.03183447070572, 0.0521094685452465, 0.8170375019210907, 100.03101562057664, 0.2128664002496196, 0.6952952768847431, 87.96189391707702, 0.4043593449202396, 0.7157195754610631, 86.05576502953042, 0.4121860797982089, 0.6890257625451089, 84.08264807024501, 0.4716814570823319, 0.5568380272176918, 80.01501361815502, 0.6457838201781151, 0.3223730831589851, 76.01708703748024, 0.8270131955142632, 0.1680240635070582, 886.4051120867325, 909.9908732889247, 922.490323954381, 926.5022414017569, 935.6010049604848, 952.8699536611276, 975.6337312318996]| 85.7776907778487470|      0.00781250|[1073, 348, 29, 116]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      30|[120.0187918163414, -0.0464893634399854, 0.8667942729471436, 110.0329123854595, 0.0508829330690953, 0.8168761041116824, 100.03066337586603, 0.2123720246010233, 0.694041451477406, 87.96347548886506, 0.4065732102738097, 0.7164023613439929, 86.05643601455184, 0.4170064030662743, 0.6895519718603755, 84.08436714277279, 0.4721869195275467, 0.5587342720588784, 80.01525037741463, 0.6439174186985156, 0.3216784469444487, 76.01586974598774, 0.8271581517996041, 0.1665911428131767, 886.4049387172255, 909.991197754411, 922.4891905897017, 926.501748936712, 935.601778887705, 952.8689965392632, 975.6346957158318]| 80.3168751642471079|      0.01562500|[1110, 360, 30, 120]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      31|[120.02109504623492, -0.0463464271600051, 0.8681756860412908, 110.03302728510072, 0.0540037875849523, 0.8227021254237562, 100.0319004980309, 0.2114019016433137, 0.6958813383673124, 87.96349714543761, 0.4043316952326499, 0.7153080935864858, 86.0530856433487, 0.4169837536637118, 0.6963428403504641, 84.08423228057785, 0.4779593167742816, 0.55648134067891, 80.01498838909087, 0.6376237640151479, 0.3199213530928268, 76.01699591232749, 0.8294318501740572, 0.1667578816372762, 886.4028875011968, 909.9903310405455, 922.4903945766532, 926.4993775197344, 935.6022926690316, 952.8696524461769, 975.6395350037059]| 76.8942454059142193|      0.03125000|[1147, 372, 31, 124]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      32|[120.02109504623492, -0.0463464271600051, 0.8681756860412908, 110.03302728510072, 0.0540037875849523, 0.8227021254237562, 100.0319004980309, 0.2114019016433137, 0.6958813383673124, 87.96349714543761, 0.4043316952326499, 0.7153080935864858, 86.0530856433487, 0.4169837536637118, 0.6963428403504641, 84.08423228057785, 0.4779593167742816, 0.55648134067891, 80.01498838909087, 0.6376237640151479, 0.3199213530928268, 76.01699591232749, 0.8294318501740572, 0.1667578816372762, 886.4028875011968, 909.9903310405455, 922.4903945766532, 926.4993775197344, 935.6022926690316, 952.8696524461769, 975.6395350037059]| 76.8942454059142193|      0.01562500|[1184, 384, 32, 128]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      33|[120.02109504623492, -0.0463464271600051, 0.8681756860412908, 110.03302728510072, 0.0540037875849523, 0.8227021254237562, 100.0319004980309, 0.2114019016433137, 0.6958813383673124, 87.96349714543761, 0.4043316952326499, 0.7153080935864858, 86.0530856433487, 0.4169837536637118, 0.6963428403504641, 84.08423228057785, 0.4779593167742816, 0.55648134067891, 80.01498838909087, 0.6376237640151479, 0.3199213530928268, 76.01699591232749, 0.8294318501740572, 0.1667578816372762, 886.4028875011968, 909.9903310405455, 922.4903945766532, 926.4993775197344, 935.6022926690316, 952.8696524461769, 975.6395350037059]| 76.8942454059142193|      0.00781250|[1221, 396, 33, 132]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      34|[120.02109504623492, -0.0463464271600051, 0.8681756860412908, 110.03302728510072, 0.0540037875849523, 0.8227021254237562, 100.0319004980309, 0.2114019016433137, 0.6958813383673124, 87.96349714543761, 0.4043316952326499, 0.7153080935864858, 86.0530856433487, 0.4169837536637118, 0.6963428403504641, 84.08423228057785, 0.4779593167742816, 0.55648134067891, 80.01498838909087, 0.6376237640151479, 0.3199213530928268, 76.01699591232749, 0.8294318501740572, 0.1667578816372762, 886.4028875011968, 909.9903310405455, 922.4903945766532, 926.4993775197344, 935.6022926690316, 952.8696524461769, 975.6395350037059]| 76.8942454059142193|      0.00390625|[1258, 408, 34, 136]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      35|[120.02161291869965, -0.0445485295217024, 0.8689466985826994, 110.03276639670302, 0.0514471237365751, 0.8216338906949382, 100.03257895062163, 0.2118184861300269, 0.6963776848579507, 87.96340747383269, 0.4048986702409506, 0.7155748684811104, 86.05337545892681, 0.4174536745009444, 0.6968905529613623, 84.08444190197334, 0.4785279266131841, 0.556626857734732, 80.01481259947828, 0.6375948518471957, 0.3204576572158326, 76.01716748557105, 0.829424472396881, 0.1665922670493869, 886.4033957233999, 909.9902622630457, 922.4904182974624, 926.4995288722803, 935.6023364122428, 952.8691519736968, 975.6400132441586]| 75.7986067009025248|      0.00781250|[1295, 420, 35, 140]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      36|[120.02161291869965, -0.0445485295217024, 0.8689466985826994, 110.03276639670302, 0.0514471237365751, 0.8216338906949382, 100.03257895062163, 0.2118184861300269, 0.6963776848579507, 87.96340747383269, 0.4048986702409506, 0.7155748684811104, 86.05337545892681, 0.4174536745009444, 0.6968905529613623, 84.08444190197334, 0.4785279266131841, 0.556626857734732, 80.01481259947828, 0.6375948518471957, 0.3204576572158326, 76.01716748557105, 0.829424472396881, 0.1665922670493869, 886.4033957233999, 909.9902622630457, 922.4904182974624, 926.4995288722803, 935.6023364122428, 952.8691519736968, 975.6400132441586]| 75.7986067009025248|      0.00390625|[1332, 432, 36, 144]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
      37|[120.02183480292693, -0.0471961022148926, 0.8674653811309823, 110.03232610285063, 0.0526419366459595, 0.8223412890798523, 100.03267863146016, 0.2118599484522855, 0.6961084146700527, 87.96337415270514, 0.4052490097946205, 0.7158239650942492, 86.0535308708555, 0.4188336415118166, 0.6973296931175079, 84.08450037132367, 0.4779220768867, 0.5568392965500284, 80.01479699982355, 0.6376655301300918, 0.3204571156423511, 76.01740843707023, 0.8294229366714579, 0.1672682724837468, 886.402966125426, 909.9905852538526, 922.4900105881592, 926.499296715057, 935.602173313054, 952.8690074514172, 975.6400082101821]| 74.9323385188844497|      0.00781250|[1369, 444, 37, 148]                                                       |  | used linear model with 49 points | iterate success | actual_k=4
      38|[120.02183480292693, -0.0471961022148926, 0.8674653811309823, 110.03232610285063, 0.0526419366459595, 0.8223412890798523, 100.03267863146016, 0.2118599484522855, 0.6961084146700527, 87.96337415270514, 0.4052490097946205, 0.7158239650942492, 86.0535308708555, 0.4188336415118166, 0.6973296931175079, 84.08450037132367, 0.4779220768867, 0.5568392965500284, 80.01479699982355, 0.6376655301300918, 0.3204571156423511, 76.01740843707023, 0.8294229366714579, 0.1672682724837468, 886.402966125426, 909.9905852538526, 922.4900105881592, 926.499296715057, 935.602173313054, 952.8690074514172, 975.6400082101821]| 74.9323385188844497|      0.00390625|[1406, 456, 38, 152]                                                       |  | used linear model with 49 points | iterate failure | actual_k=4
