k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[49, 16, 1, 2]                                                             |  | used linear model with 65 points | iterate failure | actual_k=16
      14|[119.99312895639144, -0.026179737241087, 0.8416072282523028, 109.99598991366497, 0.1010333527331229, 0.7790608995323673, 99.99095653662754, 0.2456539946675955, 0.6862875018489654, 88.00706257265979, 0.4010529962828027, 0.720958748693231, 85.9958780340642, 0.38783112745543, 0.6650421899165395, 84.01192363691037, 0.471067314355206, 0.5270171925875506, 80.01331703169551, 0.6645179419654706, 0.3274899406450388, 76.00549334979762, 0.87072056224206, 0.1529996759372206, 886.3698368360544, 909.9900111367199, 922.5179997506187, 926.4624015244069, 935.5638854401734, 952.8369486365746, 975.7297488428239]|246.0340229206765912|      0.06250000|[686, 224, 14, 28]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      15|[119.99312895639144, -0.026179737241087, 0.8416072282523028, 109.99598991366497, 0.1010333527331229, 0.7790608995323673, 99.99095653662754, 0.2456539946675955, 0.6862875018489654, 88.00706257265979, 0.4010529962828027, 0.720958748693231, 85.9958780340642, 0.38783112745543, 0.6650421899165395, 84.01192363691037, 0.471067314355206, 0.5270171925875506, 80.01331703169551, 0.6645179419654706, 0.3274899406450388, 76.00549334979762, 0.87072056224206, 0.1529996759372206, 886.3698368360544, 909.9900111367199, 922.5179997506187, 926.4624015244069, 935.5638854401734, 952.8369486365746, 975.7297488428239]|246.0340229206765912|      0.03125000|[735, 240, 15, 30]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      16|[119.99299765779884, -0.0190197077670804, 0.840797883872668, 109.99686275741907, 0.0850017483923304, 0.7724149882008259, 99.9918608085884, 0.2377109127691094, 0.6845781867062333, 88.00677673321499, 0.4006779437742678, 0.7217876745334402, 85.99768278649981, 0.4017228946657054, 0.6732442345677794, 84.01027153628192, 0.4763881592150062, 0.5275312175005812, 80.0091535274783, 0.6561897297310317, 0.3244451931884361, 76.0019624945542, 0.8683558951813868, 0.1604333151741705, 886.3680079010993, 909.9912840485118, 922.5175998937884, 926.4671874935444, 935.5618565999467, 952.8444505929976, 975.7281947312441]|184.4732872044141345|      0.06250000|[784, 256, 16, 32]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      17|[119.99299765779884, -0.0190197077670804, 0.840797883872668, 109.99686275741907, 0.0850017483923304, 0.7724149882008259, 99.9918608085884, 0.2377109127691094, 0.6845781867062333, 88.00677673321499, 0.4006779437742678, 0.7217876745334402, 85.99768278649981, 0.4017228946657054, 0.6732442345677794, 84.01027153628192, 0.4763881592150062, 0.5275312175005812, 80.0091535274783, 0.6561897297310317, 0.3244451931884361, 76.0019624945542, 0.8683558951813868, 0.1604333151741705, 886.3680079010993, 909.9912840485118, 922.5175998937884, 926.4671874935444, 935.5618565999467, 952.8444505929976, 975.7281947312441]|184.4732872044141345|      0.03125000|[833, 272, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      18|[119.99299765779884, -0.0190197077670804, 0.840797883872668, 109.99686275741907, 0.0850017483923304, 0.7724149882008259, 99.9918608085884, 0.2377109127691094, 0.6845781867062333, 88.00677673321499, 0.4006779437742678, 0.7217876745334402, 85.99768278649981, 0.4017228946657054, 0.6732442345677794, 84.01027153628192, 0.4763881592150062, 0.5275312175005812, 80.0091535274783, 0.6561897297310317, 0.3244451931884361, 76.0019624945542, 0.8683558951813868, 0.1604333151741705, 886.3680079010993, 909.9912840485118, 922.5175998937884, 926.4671874935444, 935.5618565999467, 952.8444505929976, 975.7281947312441]|184.4732872044141345|      0.01562500|[882, 288, 18, 36]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      19|[119.99154433718866, -0.0304380231054969, 0.8354996697681166, 109.9956066963965, 0.0895563820511869, 0.7747450769769704, 99.99140493728373, 0.2323572828074612, 0.6830579948016512, 88.00742994164573, 0.399413185200034, 0.7222107623418835, 85.99664605320632, 0.4032458236028917, 0.6747809380508101, 84.01027942168157, 0.4782270518468618, 0.5268540870952025, 80.00775362319686, 0.6558532555734491, 0.3250777968110531, 76.00069079294191, 0.8666450527430032, 0.1599294831641331, 886.3679068973706, 909.9903830444177, 922.518266882491, 926.4653129897445, 935.5613193971045, 952.8437701295645, 975.7284025949708]|146.4234435557319500|      0.03125000|[931, 304, 19, 38]                                                         |  | used linear model with 65 points | iterate success | actual_k=16
      20|[119.99154433718866, -0.0304380231054969, 0.8354996697681166, 109.9956066963965, 0.0895563820511869, 0.7747450769769704, 99.99140493728373, 0.2323572828074612, 0.6830579948016512, 88.00742994164573, 0.399413185200034, 0.7222107623418835, 85.99664605320632, 0.4032458236028917, 0.6747809380508101, 84.01027942168157, 0.4782270518468618, 0.5268540870952025, 80.00775362319686, 0.6558532555734491, 0.3250777968110531, 76.00069079294191, 0.8666450527430032, 0.1599294831641331, 886.3679068973706, 909.9903830444177, 922.518266882491, 926.4653129897445, 935.5613193971045, 952.8437701295645, 975.7284025949708]|146.4234435557319500|      0.01562500|[980, 320, 20, 40]                                                         |  | used linear model with 65 points | iterate failure | actual_k=16
      21|[119.99084153749077, -0.0244893908335502, 0.8348713826236431, 109.99754153329062, 0.078680700143448, 0.7712471187581653, 99.99094986219036, 0.2350093685847579, 0.6835841372912304, 88.00592578896264, 0.4023493442668599, 0.7228053920849424, 85.99596887538478, 0.4076570990848136, 0.6752888145195887, 84.01005658289054, 0.4793099572487092, 0.5282431072358892, 80.00795295152969, 0.6520041637828277, 0.3265236559727037, 75.99925863764719, 0.8671165270364347, 0.1598237304997816, 886.36745521758, 909.9919749715837, 922.5162988659775, 926.4664595982722, 935.5621370411665, 952.8455997760892, 975.7278098598877]|135.9923103742907244|      0.03125000|[1029, 336, 21, 42]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      22|[119.99084153749077, -0.0244893908335502, 0.8348713826236431, 109.99754153329062, 0.078680700143448, 0.7712471187581653, 99.99094986219036, 0.2350093685847579, 0.6835841372912304, 88.00592578896264, 0.4023493442668599, 0.7228053920849424, 85.99596887538478, 0.4076570990848136, 0.6752888145195887, 84.01005658289054, 0.4793099572487092, 0.5282431072358892, 80.00795295152969, 0.6520041637828277, 0.3265236559727037, 75.99925863764719, 0.8671165270364347, 0.1598237304997816, 886.36745521758, 909.9919749715837, 922.5162988659775, 926.4664595982722, 935.5621370411665, 952.8455997760892, 975.7278098598877]|135.9923103742907244|      0.01562500|[1078, 352, 22, 44]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      23|[119.99402466154642, -0.0341400386520087, 0.8299503696988069, 109.9983654079012, 0.0840342784541827, 0.7734081689756699, 99.99021365041102, 0.2300910617564092, 0.6807618749333455, 88.00550657915369, 0.4046615284215488, 0.7221840074208983, 85.99472554784924, 0.4103285607018211, 0.6747704726326887, 84.00717011648672, 0.4816538238158454, 0.5286902106270328, 80.00848036544444, 0.6497998792142249, 0.3255380003986981, 76.0014366059493, 0.8668444308065838, 0.158914386879264, 886.3687369531219, 909.9913399900157, 922.5143900256036, 926.4659631860275, 935.5621821160944, 952.8452145795776, 975.7260137089404]|123.3273978412967864|      0.03125000|[1127, 368, 23, 46]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      24|[119.99402466154642, -0.0341400386520087, 0.8299503696988069, 109.9983654079012, 0.0840342784541827, 0.7734081689756699, 99.99021365041102, 0.2300910617564092, 0.6807618749333455, 88.00550657915369, 0.4046615284215488, 0.7221840074208983, 85.99472554784924, 0.4103285607018211, 0.6747704726326887, 84.00717011648672, 0.4816538238158454, 0.5286902106270328, 80.00848036544444, 0.6497998792142249, 0.3255380003986981, 76.0014366059493, 0.8668444308065838, 0.158914386879264, 886.3687369531219, 909.9913399900157, 922.5143900256036, 926.4659631860275, 935.5621821160944, 952.8452145795776, 975.7260137089404]|123.3273978412967864|      0.01562500|[1176, 384, 24, 48]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      25|[119.99402466154642, -0.0341400386520087, 0.8299503696988069, 109.9983654079012, 0.0840342784541827, 0.7734081689756699, 99.99021365041102, 0.2300910617564092, 0.6807618749333455, 88.00550657915369, 0.4046615284215488, 0.7221840074208983, 85.99472554784924, 0.4103285607018211, 0.6747704726326887, 84.00717011648672, 0.4816538238158454, 0.5286902106270328, 80.00848036544444, 0.6497998792142249, 0.3255380003986981, 76.0014366059493, 0.8668444308065838, 0.158914386879264, 886.3687369531219, 909.9913399900157, 922.5143900256036, 926.4659631860275, 935.5621821160944, 952.8452145795776, 975.7260137089404]|123.3273978412967864|      0.00781250|[1225, 400, 25, 50]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      26|[119.99404081554218, -0.0290036023005236, 0.8314675183223457, 109.99844020197015, 0.0790402941612403, 0.7718418547030678, 99.99019021311193, 0.2301383591212364, 0.681311809004133, 88.00546911445379, 0.4045969003409904, 0.7224284471987849, 85.9947062114606, 0.4118184644371691, 0.6752021736167719, 84.00735501286871, 0.4826477778493288, 0.5284624467446596, 80.0081897727916, 0.6491437440710874, 0.3252675227276846, 76.00105398195036, 0.8667769773059594, 0.1591767636130413, 886.3688963077367, 909.991070365754, 922.5146657666678, 926.4658837435474, 935.5624180609024, 952.8450648816416, 975.7261976512332]|102.0337699945706476|      0.01562500|[1274, 416, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      27|[119.99031687733974, -0.0303592607126801, 0.827472113519977, 109.99740810779443, 0.0771873372327101, 0.7754181371007429, 99.99294319607101, 0.2244132852099026, 0.6792262637591949, 88.00799786299274, 0.4036783619577938, 0.7190969524660324, 85.9964804983768, 0.4164346364013048, 0.6732314101289912, 84.0066868959376, 0.4856268820635115, 0.5294360180117207, 80.00932434910028, 0.6447917442666203, 0.3250803790940389, 75.99713742056545, 0.867106502994025, 0.1592541335355782, 886.3671914844329, 909.9910385057748, 922.515870559035, 926.4654079459583, 935.5618391295152, 952.8478100415325, 975.7329325155704]| 90.8754530858996077|      0.03125000|[1323, 432, 27, 54]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      28|[119.99031687733974, -0.0303592607126801, 0.827472113519977, 109.99740810779443, 0.0771873372327101, 0.7754181371007429, 99.99294319607101, 0.2244132852099026, 0.6792262637591949, 88.00799786299274, 0.4036783619577938, 0.7190969524660324, 85.9964804983768, 0.4164346364013048, 0.6732314101289912, 84.0066868959376, 0.4856268820635115, 0.5294360180117207, 80.00932434910028, 0.6447917442666203, 0.3250803790940389, 75.99713742056545, 0.867106502994025, 0.1592541335355782, 886.3671914844329, 909.9910385057748, 922.515870559035, 926.4654079459583, 935.5618391295152, 952.8478100415325, 975.7329325155704]| 90.8754530858996077|      0.01562500|[1372, 448, 28, 56]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      29|[119.99031687733974, -0.0303592607126801, 0.827472113519977, 109.99740810779443, 0.0771873372327101, 0.7754181371007429, 99.99294319607101, 0.2244132852099026, 0.6792262637591949, 88.00799786299274, 0.4036783619577938, 0.7190969524660324, 85.9964804983768, 0.4164346364013048, 0.6732314101289912, 84.0066868959376, 0.4856268820635115, 0.5294360180117207, 80.00932434910028, 0.6447917442666203, 0.3250803790940389, 75.99713742056545, 0.867106502994025, 0.1592541335355782, 886.3671914844329, 909.9910385057748, 922.515870559035, 926.4654079459583, 935.5618391295152, 952.8478100415325, 975.7329325155704]| 90.8754530858996077|      0.00781250|[1421, 464, 29, 58]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      30|[119.99037381907513, -0.0293402364587435, 0.8273260002185046, 109.99708585688785, 0.0732694790744529, 0.7758993080527391, 99.99012199860043, 0.2244665240689552, 0.6787111926807663, 88.00718278822822, 0.4002713558363657, 0.7184497484256586, 85.9953077573102, 0.4187140598187091, 0.6736921117469593, 84.00578829495106, 0.4861706916052398, 0.5313165641343665, 80.00830861709112, 0.6438892969609772, 0.3231769076885829, 75.99726408214879, 0.8680957731573943, 0.158444979762952, 886.3675422326608, 909.9907961218361, 922.5161173047228, 926.465092523037, 935.5625321300345, 952.8476770044647, 975.7349292916917]| 84.6724799531652650|      0.01562500|[1470, 480, 30, 60]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      31|[119.99264050612064, -0.0308129861596497, 0.8255848863726191, 109.99650564660979, 0.0717855212178242, 0.7752049029686644, 99.99058497359472, 0.224743582022957, 0.6776619376753792, 88.01236756499829, 0.4043262377319684, 0.720790867003815, 85.99509857102646, 0.4294669481313176, 0.6726498255220746, 84.0065796683947, 0.4857749161806106, 0.5325533611971666, 80.01256167213474, 0.6429796113389563, 0.3258598526006443, 75.99982591954189, 0.8665499880469141, 0.1565449724157177, 886.3673977233599, 909.9947719129581, 922.5143964021039, 926.4665148215773, 935.5631461575692, 952.8469456991605, 975.7338726985171]| 76.6198852714377807|      0.03125000|[1519, 496, 31, 62]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      32|[119.99264050612064, -0.0308129861596497, 0.8255848863726191, 109.99650564660979, 0.0717855212178242, 0.7752049029686644, 99.99058497359472, 0.224743582022957, 0.6776619376753792, 88.01236756499829, 0.4043262377319684, 0.720790867003815, 85.99509857102646, 0.4294669481313176, 0.6726498255220746, 84.0065796683947, 0.4857749161806106, 0.5325533611971666, 80.01256167213474, 0.6429796113389563, 0.3258598526006443, 75.99982591954189, 0.8665499880469141, 0.1565449724157177, 886.3673977233599, 909.9947719129581, 922.5143964021039, 926.4665148215773, 935.5631461575692, 952.8469456991605, 975.7338726985171]| 76.6198852714377807|      0.01562500|[1568, 512, 32, 64]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      33|[119.9949651549674, -0.0335212043797864, 0.82421767698952, 109.99964036865684, 0.067061876592959, 0.7795612274048064, 99.98991231647558, 0.2203660574721446, 0.6775265579425366, 88.01311695992098, 0.4076217603516567, 0.7225575392019201, 85.9929468704464, 0.4331112720141961, 0.671365574299069, 84.006146400175, 0.4927639951048292, 0.5317674077395119, 80.0158533454501, 0.6398859305408614, 0.3271712053933214, 76.0027937282763, 0.864470981992258, 0.1583867230870806, 886.3634816469207, 909.9972178727471, 922.5130136760004, 926.464241316844, 935.5635049413733, 952.8446688836752, 975.732239631867]| 70.6878358931673461|      0.03125000|[1617, 528, 33, 66]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      34|[119.9949651549674, -0.0335212043797864, 0.82421767698952, 109.99964036865684, 0.067061876592959, 0.7795612274048064, 99.98991231647558, 0.2203660574721446, 0.6775265579425366, 88.01311695992098, 0.4076217603516567, 0.7225575392019201, 85.9929468704464, 0.4331112720141961, 0.671365574299069, 84.006146400175, 0.4927639951048292, 0.5317674077395119, 80.0158533454501, 0.6398859305408614, 0.3271712053933214, 76.0027937282763, 0.864470981992258, 0.1583867230870806, 886.3634816469207, 909.9972178727471, 922.5130136760004, 926.464241316844, 935.5635049413733, 952.8446688836752, 975.732239631867]| 70.6878358931673461|      0.01562500|[1666, 544, 34, 68]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      35|[119.9949651549674, -0.0335212043797864, 0.82421767698952, 109.99964036865684, 0.067061876592959, 0.7795612274048064, 99.98991231647558, 0.2203660574721446, 0.6775265579425366, 88.01311695992098, 0.4076217603516567, 0.7225575392019201, 85.9929468704464, 0.4331112720141961, 0.671365574299069, 84.006146400175, 0.4927639951048292, 0.5317674077395119, 80.0158533454501, 0.6398859305408614, 0.3271712053933214, 76.0027937282763, 0.864470981992258, 0.1583867230870806, 886.3634816469207, 909.9972178727471, 922.5130136760004, 926.464241316844, 935.5635049413733, 952.8446688836752, 975.732239631867]| 70.6878358931673461|      0.00781250|[1715, 560, 35, 70]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      36|[119.9949651549674, -0.0335212043797864, 0.82421767698952, 109.99964036865684, 0.067061876592959, 0.7795612274048064, 99.98991231647558, 0.2203660574721446, 0.6775265579425366, 88.01311695992098, 0.4076217603516567, 0.7225575392019201, 85.9929468704464, 0.4331112720141961, 0.671365574299069, 84.006146400175, 0.4927639951048292, 0.5317674077395119, 80.0158533454501, 0.6398859305408614, 0.3271712053933214, 76.0027937282763, 0.864470981992258, 0.1583867230870806, 886.3634816469207, 909.9972178727471, 922.5130136760004, 926.464241316844, 935.5635049413733, 952.8446688836752, 975.732239631867]| 70.6878358931673461|      0.00390625|[1764, 576, 36, 72]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      37|[119.99491021006853, -0.0306689260995449, 0.8252236581511919, 109.99976725766633, 0.0653745691936601, 0.7794280118641371, 99.98981646257774, 0.2209951479044688, 0.6775148132531131, 88.01295587473656, 0.4072156072682242, 0.7226315321437804, 85.99272563104864, 0.4342895723348415, 0.6716778808379035, 84.00601605604803, 0.4931974228488857, 0.5319775750495584, 80.01560300132569, 0.6397910334335316, 0.3267901715647387, 76.00251329402796, 0.8646111602778541, 0.1585713469116326, 886.363008067199, 909.9971918431864, 922.5133756499757, 926.4642727106561, 935.5637898642402, 952.8446301454293, 975.7324702353719]| 69.4396311719512198|      0.00781250|[1813, 592, 37, 74]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      38|[119.99491021006853, -0.0306689260995449, 0.8252236581511919, 109.99976725766633, 0.0653745691936601, 0.7794280118641371, 99.98981646257774, 0.2209951479044688, 0.6775148132531131, 88.01295587473656, 0.4072156072682242, 0.7226315321437804, 85.99272563104864, 0.4342895723348415, 0.6716778808379035, 84.00601605604803, 0.4931974228488857, 0.5319775750495584, 80.01560300132569, 0.6397910334335316, 0.3267901715647387, 76.00251329402796, 0.8646111602778541, 0.1585713469116326, 886.363008067199, 909.9971918431864, 922.5133756499757, 926.4642727106561, 935.5637898642402, 952.8446301454293, 975.7324702353719]| 69.4396311719512198|      0.00390625|[1862, 608, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
