k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[4.4791924056e-05, -1.12277693348e-05, 0.0099827843559346, 0.0004043557483678, 8.8636522246e-06, 0.0979889291820414, 0.0001667373314168, 3.96032285905e-05]|  0.8339535345258918|      0.00000381|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[4.44582137527e-05, -1.16780595971e-05, 0.0099823724102886, 0.0004046710779114, 8.2095335612e-06, 0.097989863268015, 0.0001677929500145, 3.62041197441e-05]|  0.8279691953550652|      0.00000763|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[4.44582137527e-05, -1.16780595971e-05, 0.0099823724102886, 0.0004046710779114, 8.2095335612e-06, 0.097989863268015, 0.0001677929500145, 3.62041197441e-05]|  0.8279691953550652|      0.00000381|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[4.44582137527e-05, -1.16780595971e-05, 0.0099823724102886, 0.0004046710779114, 8.2095335612e-06, 0.097989863268015, 0.0001677929500145, 3.62041197441e-05]|  0.8279691953550652|      0.00000191|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[4.40815554428e-05, -1.23084194034e-05, 0.0099823923568557, 0.0004046622369786, 7.7313063831e-06, 0.0979899770602228, 0.000166618303877, 3.74193704848e-05]|  0.8271917583878452|      0.00000381|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      31|[4.40815554428e-05, -1.23084194034e-05, 0.0099823923568557, 0.0004046622369786, 7.7313063831e-06, 0.0979899770602228, 0.000166618303877, 3.74193704848e-05]|  0.8271917583878452|      0.00000191|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[4.39660400346e-05, -1.25022608675e-05, 0.0099822740166483, 0.0004042381587932, 6.6322123888e-06, 0.0979895241547851, 0.0001672217775762, 3.61481890174e-05]|  0.8263744190991386|      0.00000381|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      33|[4.39660400346e-05, -1.25022608675e-05, 0.0099822740166483, 0.0004042381587932, 6.6322123888e-06, 0.0979895241547851, 0.0001672217775762, 3.61481890174e-05]|  0.8263744190991386|      0.00000191|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[4.39324030271e-05, -1.35753966392e-05, 0.0099824721106735, 0.0004047054095147, 5.5821992032e-06, 0.0979897839886581, 0.0001674337705236, 3.71545091224e-05]|  0.8254077338920023|      0.00000381|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      35|[4.39324030271e-05, -1.35753966392e-05, 0.0099824721106735, 0.0004047054095147, 5.5821992032e-06, 0.0979897839886581, 0.0001674337705236, 3.71545091224e-05]|  0.8254077338920023|      0.00000191|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      36|[4.44659921948e-05, -1.38565703395e-05, 0.0099823448001248, 0.0004054925229351, 4.633433422e-06, 0.0979892138761897, 0.0001663184670652, 3.67429745475e-05]|  0.8238665904934386|      0.00000381|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      37|[4.44659921948e-05, -1.38565703395e-05, 0.0099823448001248, 0.0004054925229351, 4.633433422e-06, 0.0979892138761897, 0.0001663184670652, 3.67429745475e-05]|  0.8238665904934386|      0.00000191|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      38|[4.39896395115e-05, -1.41533689019e-05, 0.0099822882996618, 0.0004057758127489, 3.0727149794e-06, 0.0979887916008147, 0.0001670280297448, 3.70921082969e-05]|  0.8225501675686940|      0.00000381|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      39|[4.39896395115e-05, -1.41533689019e-05, 0.0099822882996618, 0.0004057758127489, 3.0727149794e-06, 0.0979887916008147, 0.0001670280297448, 3.70921082969e-05]|  0.8225501675686940|      0.00000191|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[4.39896395115e-05, -1.41533689019e-05, 0.0099822882996618, 0.0004057758127489, 3.0727149794e-06, 0.0979887916008147, 0.0001670280297448, 3.70921082969e-05]|  0.8225501675686940|      0.00000095|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
