k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0352643164787252, 0.774295731610198, 0.984987949552199, 0.9899870061748013, 1.0540344020919181, 1.0096528973548713, 0.9728470079458789, 0.9745983364944719, 1.019073753733241, 0.8891521325510375, 0.875395283150639, 0.8538596234041362, 1.9056133117281067, 1.0105565834018901, 0.8683486226497656, 0.9748840926812222, 0.9959225359557738, 0.9023029374411806, 0.9428560276699631, 0.9404305927779262, 0.9154808872132713, 1.051910602234847, 0.8925291987810979, 0.968203929260711, 0.8712587385959778]|  4.0198731574845858|      2.00000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
      23|[1.2132719720807696, 0.580053449381056, 1.0132932695280943, 0.787955000009832, 0.9741068041853471, 0.8296780781618541, 0.9759494032449617, 0.8404462783383722, 1.0324208198719333, 0.7966080175665233, 0.9405447153852848, 0.4584457951833129, 1.8971784285465891, 0.7286192803551963, 1.206255846735486, 0.9203675404349131, 1.014646048806218, 0.917246701325507, 0.946355874174087, 0.9382531580116228, 0.9238479297150389, 0.8827173234199074, 0.8421099455208929, 0.7472027771247876, 0.5570232972453524]|  1.6053840840451996|      0.12500000|[1495, 0, 23, 46]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      24|[1.2626024043279493, 0.540597793014037, 1.0199777685860636, 0.8124796691006769, 0.9740945220465244, 0.8224781624821974, 0.9916632677390012, 0.8261454171460352, 0.9991807643492259, 0.7905174087737489, 0.8733384027604618, 0.4362052524727254, 1.8584102021036308, 0.7286205836342746, 1.197756419170292, 0.8968858395951552, 1.0197102059542864, 0.9315285462373779, 0.959161753280867, 0.9245020561247532, 0.910826150969817, 0.8556667354842049, 0.8399187382521373, 0.7521276846976692, 0.5307107827152545]|  1.5100320439244752|      0.25000000|[1560, 0, 24, 48]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      25|[1.2626024043279493, 0.540597793014037, 1.0199777685860636, 0.8124796691006769, 0.9740945220465244, 0.8224781624821974, 0.9916632677390012, 0.8261454171460352, 0.9991807643492259, 0.7905174087737489, 0.8733384027604618, 0.4362052524727254, 1.8584102021036308, 0.7286205836342746, 1.197756419170292, 0.8968858395951552, 1.0197102059542864, 0.9315285462373779, 0.959161753280867, 0.9245020561247532, 0.910826150969817, 0.8556667354842049, 0.8399187382521373, 0.7521276846976692, 0.5307107827152545]|  1.5100320439244752|      0.12500000|[1625, 0, 25, 50]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      26|[1.306690365344343, 0.5262038908102622, 1.0176741613842872, 0.8159716110633395, 0.9901834420133405, 0.8045461931559215, 0.962654170234938, 0.8018767742963433, 0.9671830832817817, 0.736625192663197, 0.8753814894917764, 0.3944287350809792, 1.8895166760557573, 0.7416747348030015, 1.1749424922581844, 0.8954697058837904, 1.013762962157664, 0.9160685431145378, 0.9542897124018064, 0.9208174140112018, 0.9093505443786472, 0.8424978717608667, 0.8296025694761986, 0.7057459293938245, 0.4937986815902227]|  1.4290632006390940|      0.25000000|[1690, 0, 26, 52]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      27|[1.306690365344343, 0.5262038908102622, 1.0176741613842872, 0.8159716110633395, 0.9901834420133405, 0.8045461931559215, 0.962654170234938, 0.8018767742963433, 0.9671830832817817, 0.736625192663197, 0.8753814894917764, 0.3944287350809792, 1.8895166760557573, 0.7416747348030015, 1.1749424922581844, 0.8954697058837904, 1.013762962157664, 0.9160685431145378, 0.9542897124018064, 0.9208174140112018, 0.9093505443786472, 0.8424978717608667, 0.8296025694761986, 0.7057459293938245, 0.4937986815902227]|  1.4290632006390940|      0.12500000|[1755, 0, 27, 54]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      28|[1.306690365344343, 0.5262038908102622, 1.0176741613842872, 0.8159716110633395, 0.9901834420133405, 0.8045461931559215, 0.962654170234938, 0.8018767742963433, 0.9671830832817817, 0.736625192663197, 0.8753814894917764, 0.3944287350809792, 1.8895166760557573, 0.7416747348030015, 1.1749424922581844, 0.8954697058837904, 1.013762962157664, 0.9160685431145378, 0.9542897124018064, 0.9208174140112018, 0.9093505443786472, 0.8424978717608667, 0.8296025694761986, 0.7057459293938245, 0.4937986815902227]|  1.4290632006390940|      0.06250000|[1820, 0, 28, 56]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      29|[1.32286729977027, 0.5364941501209349, 1.0205060053888293, 0.7893378884803004, 0.9841331842532937, 0.8148355252211731, 0.9534728979568539, 0.7976545380746138, 0.9541370138161904, 0.7336498718474018, 0.8659708293540721, 0.3696627021748282, 1.8541655924404288, 0.7362391786252362, 1.1709101484071944, 0.8913799355970228, 1.0085520330477717, 0.9167506569040139, 0.9461080817268775, 0.91325624752376, 0.9024708154676334, 0.8497627637707679, 0.83008506042863, 0.7013616970388827, 0.5043911814198788]|  1.3599929542409963|      0.12500000|[1885, 0, 29, 58]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      30|[1.3633560087833503, 0.5728620104171046, 1.0214624612888936, 0.7881051605955569, 0.9838637914704026, 0.8595286878039029, 0.9124353178275955, 0.7642449583188456, 0.9547021119982115, 0.745176159068704, 0.859127654921811, 0.3360103598194532, 1.8751048774958061, 0.7138359652980995, 1.1595331079758664, 0.8574936293675272, 1.0120464456290374, 0.9237886367103979, 0.9500683128819922, 0.9101326390145951, 0.8538895942564977, 0.8788728110658854, 0.8103406792627555, 0.7000302582405982, 0.5298054784310506]|  1.3271735550009367|      0.25000000|[1950, 0, 30, 60]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      31|[1.3633560087833503, 0.5728620104171046, 1.0214624612888936, 0.7881051605955569, 0.9838637914704026, 0.8595286878039029, 0.9124353178275955, 0.7642449583188456, 0.9547021119982115, 0.745176159068704, 0.859127654921811, 0.3360103598194532, 1.8751048774958061, 0.7138359652980995, 1.1595331079758664, 0.8574936293675272, 1.0120464456290374, 0.9237886367103979, 0.9500683128819922, 0.9101326390145951, 0.8538895942564977, 0.8788728110658854, 0.8103406792627555, 0.7000302582405982, 0.5298054784310506]|  1.3271735550009367|      0.12500000|[2015, 0, 31, 62]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      32|[1.3569053713375812, 0.5671770058824146, 1.0322018848348649, 0.7793034808675877, 0.9478733927470316, 0.8232465221713889, 0.9238318223747399, 0.7303539628503094, 0.9124877660605007, 0.721742743470576, 0.817895658483556, 0.2947247876993558, 1.854011224074281, 0.6870355605565864, 1.1527649277172318, 0.8121781738673598, 1.0184712194596162, 0.8857122012388885, 0.9379800550591314, 0.9110249440307533, 0.8358118091990517, 0.8604066581692221, 0.8043732392770835, 0.6929307189732666, 0.5209741375381451]|  1.2355609150002955|      0.25000000|[2080, 0, 32, 64]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      33|[1.3569053713375812, 0.5671770058824146, 1.0322018848348649, 0.7793034808675877, 0.9478733927470316, 0.8232465221713889, 0.9238318223747399, 0.7303539628503094, 0.9124877660605007, 0.721742743470576, 0.817895658483556, 0.2947247876993558, 1.854011224074281, 0.6870355605565864, 1.1527649277172318, 0.8121781738673598, 1.0184712194596162, 0.8857122012388885, 0.9379800550591314, 0.9110249440307533, 0.8358118091990517, 0.8604066581692221, 0.8043732392770835, 0.6929307189732666, 0.5209741375381451]|  1.2355609150002955|      0.12500000|[2145, 0, 33, 66]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      34|[1.3971374269469778, 0.552189516132435, 1.0412524832861656, 0.8002394003567505, 0.9644801049350499, 0.7907126892142673, 0.9194625604258755, 0.7571371277621313, 0.9060988990742489, 0.6946823409378841, 0.8029847568896122, 0.2479040176392995, 1.8082819895860704, 0.6589432844780391, 1.138676436947658, 0.7646227297467896, 0.9961773057550423, 0.886884562319024, 0.9404591318212444, 0.9078882864673729, 0.8340186033156639, 0.8327517317798404, 0.7817632829085998, 0.7203143008674969, 0.5319040669938644]|  1.2033892325212343|      0.25000000|[2210, 0, 34, 68]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      35|[1.3971374269469778, 0.552189516132435, 1.0412524832861656, 0.8002394003567505, 0.9644801049350499, 0.7907126892142673, 0.9194625604258755, 0.7571371277621313, 0.9060988990742489, 0.6946823409378841, 0.8029847568896122, 0.2479040176392995, 1.8082819895860704, 0.6589432844780391, 1.138676436947658, 0.7646227297467896, 0.9961773057550423, 0.886884562319024, 0.9404591318212444, 0.9078882864673729, 0.8340186033156639, 0.8327517317798404, 0.7817632829085998, 0.7203143008674969, 0.5319040669938644]|  1.2033892325212343|      0.12500000|[2275, 0, 35, 70]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      36|[1.3971374269469778, 0.552189516132435, 1.0412524832861656, 0.8002394003567505, 0.9644801049350499, 0.7907126892142673, 0.9194625604258755, 0.7571371277621313, 0.9060988990742489, 0.6946823409378841, 0.8029847568896122, 0.2479040176392995, 1.8082819895860704, 0.6589432844780391, 1.138676436947658, 0.7646227297467896, 0.9961773057550423, 0.886884562319024, 0.9404591318212444, 0.9078882864673729, 0.8340186033156639, 0.8327517317798404, 0.7817632829085998, 0.7203143008674969, 0.5319040669938644]|  1.2033892325212343|      0.06250000|[2340, 0, 36, 72]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      37|[1.404610953769487, 0.5454810799585621, 1.0461955002496761, 0.7844263330638226, 0.9542958510029398, 0.7995043250180562, 0.9081132962105177, 0.7545413663411694, 0.8981560162836538, 0.6877050117347214, 0.7863183993827385, 0.2341404806221676, 1.8514082690775875, 0.6443849804646008, 1.1462415385725715, 0.7645273815675296, 0.9880409478451974, 0.8752826774978791, 0.929519188288044, 0.9028971795935893, 0.832928005246941, 0.82862823350201, 0.7758934179071753, 0.7121256265143839, 0.5254840819153024]|  1.1209947449098185|      0.12500000|[2405, 0, 37, 74]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      38|[1.4108796045468304, 0.5662559720602384, 1.0171566220684922, 0.7289547503674282, 0.9573802892536046, 0.7711407971215689, 0.90147438211012, 0.7961659286875346, 0.9015076116202079, 0.6629863814232265, 0.7711727370091319, 0.1908233152384376, 1.8200005162191375, 0.5981102438828069, 1.13081616777734, 0.7692332782753252, 0.9752799483528114, 0.8565629875458469, 0.9037066615734142, 0.8817880091325181, 0.8373548171675309, 0.8107403102916825, 0.7853428065504664, 0.6928882121062191, 0.5153313694353793]|  1.0647868338505493|      0.25000000|[2470, 0, 38, 76]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      39|[1.4108796045468304, 0.5662559720602384, 1.0171566220684922, 0.7289547503674282, 0.9573802892536046, 0.7711407971215689, 0.90147438211012, 0.7961659286875346, 0.9015076116202079, 0.6629863814232265, 0.7711727370091319, 0.1908233152384376, 1.8200005162191375, 0.5981102438828069, 1.13081616777734, 0.7692332782753252, 0.9752799483528114, 0.8565629875458469, 0.9037066615734142, 0.8817880091325181, 0.8373548171675309, 0.8107403102916825, 0.7853428065504664, 0.6928882121062191, 0.5153313694353793]|  1.0647868338505493|      0.12500000|[2535, 0, 39, 78]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      40|[1.4108796045468304, 0.5662559720602384, 1.0171566220684922, 0.7289547503674282, 0.9573802892536046, 0.7711407971215689, 0.90147438211012, 0.7961659286875346, 0.9015076116202079, 0.6629863814232265, 0.7711727370091319, 0.1908233152384376, 1.8200005162191375, 0.5981102438828069, 1.13081616777734, 0.7692332782753252, 0.9752799483528114, 0.8565629875458469, 0.9037066615734142, 0.8817880091325181, 0.8373548171675309, 0.8107403102916825, 0.7853428065504664, 0.6928882121062191, 0.5153313694353793]|  1.0647868338505493|      0.06250000|[2600, 0, 40, 80]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      41|[1.430467180714108, 0.5526991814415619, 1.0083164003524139, 0.7344006499419365, 0.9470782554091062, 0.781028187924746, 0.8948650436065616, 0.7871383250625756, 0.8863449260371626, 0.6657192696765634, 0.739944593183155, 0.1716319114586786, 1.8367898006456453, 0.603259866234792, 1.1180069463213054, 0.7603379502334888, 0.9701538717464491, 0.8436697323259486, 0.9004050371300251, 0.8713973167270316, 0.8272979844260052, 0.8006009208796413, 0.793906182463867, 0.6850935357852422, 0.5043764702113308]|  1.0055408200662623|      0.12500000|[2665, 0, 41, 82]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      42|[1.430467180714108, 0.5526991814415619, 1.0083164003524139, 0.7344006499419365, 0.9470782554091062, 0.781028187924746, 0.8948650436065616, 0.7871383250625756, 0.8863449260371626, 0.6657192696765634, 0.739944593183155, 0.1716319114586786, 1.8367898006456453, 0.603259866234792, 1.1180069463213054, 0.7603379502334888, 0.9701538717464491, 0.8436697323259486, 0.9004050371300251, 0.8713973167270316, 0.8272979844260052, 0.8006009208796413, 0.793906182463867, 0.6850935357852422, 0.5043764702113308]|  1.0055408200662623|      0.06250000|[2730, 0, 42, 84]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
