k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.623349663647797, 0.0548631792368003, 0.1185115421074544, 0.7695433042669217, 0.0080698323016207, 0.0036672996821067, 0.0269721077962579, 0.0116562262812252, -0.0045837039596051, -0.0046394358829834, -0.0036129513541317, -0.0127801755115228, 0.0027720532164735, -0.0164800357313804, -0.0199192902773696, -0.0103674273672403, 0.0050170515141878, 0.0066343511023951, 0.00342320020748, 0.0080554150977338, -0.0088505112635887, -0.0038507952305173]| 13.1531238555908203|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
      13|[1.5415825557948306, 0.0799826065094224, 0.2996563717032323, 1.8946166988041344, 0.0851103693934181, -0.2040011536292262, 0.0463717022379713, -0.0150500959200574, 0.0063397995149297, -0.0594601018993298, 0.0459266146640885, -0.1025677047922958, -0.049078745280449, -0.1271925568027681, -0.0828854551788522, -0.1625690061428951, 0.0662158353517815, 0.0242403592306104, 0.1324222924232636, -0.0126259449781235, -0.1399232096058005, 0.101969986009071]| 12.1446866989135742|      0.00781250|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      14|[1.5415825557948306, 0.0799826065094224, 0.2996563717032323, 1.8946166988041344, 0.0851103693934181, -0.2040011536292262, 0.0463717022379713, -0.0150500959200574, 0.0063397995149297, -0.0594601018993298, 0.0459266146640885, -0.1025677047922958, -0.049078745280449, -0.1271925568027681, -0.0828854551788522, -0.1625690061428951, 0.0662158353517815, 0.0242403592306104, 0.1324222924232636, -0.0126259449781235, -0.1399232096058005, 0.101969986009071]| 12.1446866989135742|      0.00390625|[1793, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      15|[1.5392561043500792, 0.0789634664274142, 0.3004539285447374, 1.8973497942490545, 0.0851975040355468, -0.204283991232584, 0.0461174885490711, -0.0153527442522506, 0.0061155540972286, -0.0594895366914776, 0.0462451450070782, -0.1026036551663888, -0.0487732795820883, -0.1272055586793748, -0.0831709021988456, -0.1626408013567144, 0.0663461910213172, 0.0241586584063635, 0.1323538597191171, -0.0128324193017496, -0.1399890110802303, 0.1017492667829865]| 12.1446790695190430|      0.00781250|[1921, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      16|[1.5392561043500792, 0.0789634664274142, 0.3004539285447374, 1.8973497942490545, 0.0851975040355468, -0.204283991232584, 0.0461174885490711, -0.0153527442522506, 0.0061155540972286, -0.0594895366914776, 0.0462451450070782, -0.1026036551663888, -0.0487732795820883, -0.1272055586793748, -0.0831709021988456, -0.1626408013567144, 0.0663461910213172, 0.0241586584063635, 0.1323538597191171, -0.0128324193017496, -0.1399890110802303, 0.1017492667829865]| 12.1446790695190430|      0.00390625|[2049, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      17|[1.5361532593791556, 0.07770444563984, 0.3011439727110803, 1.8990447662888588, 0.0853433674278507, -0.2042965765222891, 0.0461592926943592, -0.015493751057625, 0.0063848201024173, -0.0595706979132477, 0.0462647814473725, -0.1022837848634447, -0.0490542389519186, -0.1274886280462219, -0.0831070149191545, -0.1629686498114843, 0.0665485580334966, 0.0240719995461307, 0.1320998808870146, -0.0129080758356707, -0.1402516353652656, 0.1018665835377063]| 12.1446714401245117|      0.00781250|[2177, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      18|[1.5361532593791556, 0.07770444563984, 0.3011439727110803, 1.8990447662888588, 0.0853433674278507, -0.2042965765222891, 0.0461592926943592, -0.015493751057625, 0.0063848201024173, -0.0595706979132477, 0.0462647814473725, -0.1022837848634447, -0.0490542389519186, -0.1274886280462219, -0.0831070149191545, -0.1629686498114843, 0.0665485580334966, 0.0240719995461307, 0.1320998808870146, -0.0129080758356707, -0.1402516353652656, 0.1018665835377063]| 12.1446714401245117|      0.00390625|[2305, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      19|[1.5337401830764292, 0.0762665141243827, 0.3016755531463152, 1.9015972782241335, 0.0858107935013509, -0.2041802983506485, 0.0460352759657003, -0.0157355302363632, 0.0064906388209315, -0.0596921718336443, 0.046377459818443, -0.1022166331078463, -0.049187573370178, -0.127603092707537, -0.0829728196684876, -0.1630372167928802, 0.0663897926332714, 0.0241238712766274, 0.1318160179087569, -0.0128122707426098, -0.140308587782478, 0.1016502089848832]| 12.1446638107299805|      0.00781250|[2433, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      20|[1.5337401830764292, 0.0762665141243827, 0.3016755531463152, 1.9015972782241335, 0.0858107935013509, -0.2041802983506485, 0.0460352759657003, -0.0157355302363632, 0.0064906388209315, -0.0596921718336443, 0.046377459818443, -0.1022166331078463, -0.049187573370178, -0.127603092707537, -0.0829728196684876, -0.1630372167928802, 0.0663897926332714, 0.0241238712766274, 0.1318160179087569, -0.0128122707426098, -0.140308587782478, 0.1016502089848832]| 12.1446638107299805|      0.00390625|[2561, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      21|[1.5303703600437306, 0.0749248372267923, 0.3022178719005765, 1.9028185090537046, 0.0855782737041104, -0.2041726173253286, 0.0461040423674081, -0.0157959898585681, 0.0067531061864016, -0.0597284853143925, 0.0465417287717515, -0.1022581445874031, -0.0492919972419425, -0.1275940580103424, -0.0830244958056405, -0.1631887988507582, 0.0664946906156717, 0.0240667051157315, 0.1316836434939741, -0.0126590786048121, -0.1402328465741892, 0.1018918988434898]| 12.1446561813354492|      0.00781250|[2689, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      22|[1.5303703600437306, 0.0749248372267923, 0.3022178719005765, 1.9028185090537046, 0.0855782737041104, -0.2041726173253286, 0.0461040423674081, -0.0157959898585681, 0.0067531061864016, -0.0597284853143925, 0.0465417287717515, -0.1022581445874031, -0.0492919972419425, -0.1275940580103424, -0.0830244958056405, -0.1631887988507582, 0.0664946906156717, 0.0240667051157315, 0.1316836434939741, -0.0126590786048121, -0.1402328465741892, 0.1018918988434898]| 12.1446561813354492|      0.00390625|[2817, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      23|[1.5283713925363225, 0.0736018797599116, 0.3030293916131706, 1.9056646958275316, 0.0854524451417926, -0.2041599925586149, 0.0460925476901757, -0.0158641831534464, 0.0065410796882335, -0.0599927695888756, 0.0469599259597574, -0.1021832278454909, -0.0495041599327211, -0.1275263512267082, -0.083354682934461, -0.1630797698684392, 0.0666966421774102, 0.0239551167543806, 0.1319813829631858, -0.0125292257057987, -0.1405346416086054, 0.1017617245485726]| 12.1446485519409180|      0.00781250|[2945, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      24|[1.5283713925363225, 0.0736018797599116, 0.3030293916131706, 1.9056646958275316, 0.0854524451417926, -0.2041599925586149, 0.0460925476901757, -0.0158641831534464, 0.0065410796882335, -0.0599927695888756, 0.0469599259597574, -0.1021832278454909, -0.0495041599327211, -0.1275263512267082, -0.083354682934461, -0.1630797698684392, 0.0666966421774102, 0.0239551167543806, 0.1319813829631858, -0.0125292257057987, -0.1405346416086054, 0.1017617245485726]| 12.1446485519409180|      0.00390625|[3073, 0, 0, 48]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      25|[1.5253512420991644, 0.0723701458467807, 0.3034563475222399, 1.9076933167213408, 0.0855913191390449, -0.2041489242290892, 0.046211124876795, -0.0160798707453702, 0.0064912180160483, -0.0602128574362261, 0.0471109374390497, -0.1021572251591773, -0.0495098289199794, -0.1273448781360442, -0.0832968344677755, -0.162925988185019, 0.0668787917332769, 0.0238776646712119, 0.1321898885012026, -0.012404268269857, -0.140458113315243, 0.101826836725031]| 12.1446409225463867|      0.00781250|[3201, 0, 0, 50]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      26|[1.5253512420991644, 0.0723701458467807, 0.3034563475222399, 1.9076933167213408, 0.0855913191390449, -0.2041489242290892, 0.046211124876795, -0.0160798707453702, 0.0064912180160483, -0.0602128574362261, 0.0471109374390497, -0.1021572251591773, -0.0495098289199794, -0.1273448781360442, -0.0832968344677755, -0.162925988185019, 0.0668787917332769, 0.0238776646712119, 0.1321898885012026, -0.012404268269857, -0.140458113315243, 0.101826836725031]| 12.1446409225463867|      0.00390625|[3329, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      27|[1.522449783615144, 0.0714858619001536, 0.3039675663352647, 1.9100026206679777, 0.0854786491807419, -0.2046138018531564, 0.0459988334200864, -0.0159624130065903, 0.0065021076151733, -0.0600978561360908, 0.0469646273815385, -0.1020782389331034, -0.0495403108637683, -0.1272921327187917, -0.0831666041438739, -0.1630000047076199, 0.0668577019039585, 0.0237090268832848, 0.1322592421590409, -0.0124055730320894, -0.1406100832809722, 0.101597617197228]| 12.1446332931518555|      0.00781250|[3457, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      28|[1.522449783615144, 0.0714858619001536, 0.3039675663352647, 1.9100026206679777, 0.0854786491807419, -0.2046138018531564, 0.0459988334200864, -0.0159624130065903, 0.0065021076151733, -0.0600978561360908, 0.0469646273815385, -0.1020782389331034, -0.0495403108637683, -0.1272921327187917, -0.0831666041438739, -0.1630000047076199, 0.0668577019039585, 0.0237090268832848, 0.1322592421590409, -0.0124055730320894, -0.1406100832809722, 0.101597617197228]| 12.1446332931518555|      0.00390625|[3585, 0, 0, 56]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      29|[1.519446600598854, 0.0702231166634461, 0.3047106427058504, 1.9118695692701992, 0.085700440591305, -0.2046437614388819, 0.0456825265464585, -0.0158152582815575, 0.0064124680195859, -0.0603275974956798, 0.0467564928044385, -0.1024005023401956, -0.0494663176556379, -0.1270186315344663, -0.0831788602591218, -0.162997525696666, 0.0668080145869983, 0.0238718692652522, 0.1324945685934401, -0.0125368052081421, -0.1407467296278838, 0.1014332433820584]| 12.1446256637573242|      0.00781250|[3713, 0, 0, 58]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      30|[1.519446600598854, 0.0702231166634461, 0.3047106427058504, 1.9118695692701992, 0.085700440591305, -0.2046437614388819, 0.0456825265464585, -0.0158152582815575, 0.0064124680195859, -0.0603275974956798, 0.0467564928044385, -0.1024005023401956, -0.0494663176556379, -0.1270186315344663, -0.0831788602591218, -0.162997525696666, 0.0668080145869983, 0.0238718692652522, 0.1324945685934401, -0.0125368052081421, -0.1407467296278838, 0.1014332433820584]| 12.1446256637573242|      0.00390625|[3841, 0, 0, 60]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      31|[1.519446600598854, 0.0702231166634461, 0.3047106427058504, 1.9118695692701992, 0.085700440591305, -0.2046437614388819, 0.0456825265464585, -0.0158152582815575, 0.0064124680195859, -0.0603275974956798, 0.0467564928044385, -0.1024005023401956, -0.0494663176556379, -0.1270186315344663, -0.0831788602591218, -0.162997525696666, 0.0668080145869983, 0.0238718692652522, 0.1324945685934401, -0.0125368052081421, -0.1407467296278838, 0.1014332433820584]| 12.1446256637573242|      0.00195312|[3969, 0, 0, 62]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      32|[1.5182809590017992, 0.069768125442845, 0.3048290239259437, 1.9130462553058987, 0.085930130814268, -0.2043152755970768, 0.045310843942717, -0.0157520096616766, 0.0066206333505596, -0.0601588782001725, 0.0467564784921709, -0.1026629971691785, -0.049286720958361, -0.1272557350694683, -0.0832999837776555, -0.162888762988219, 0.0671679148908649, 0.0239735821038348, 0.1322960157987741, -0.0123701461543993, -0.1410020433941002, 0.1012931942730068]| 12.1446218490600586|      0.00390625|[4097, 0, 0, 64]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      33|[1.5154981471396487, 0.0685652416979219, 0.3052977995644478, 1.9152487515369652, 0.0863640755957753, -0.204257557310369, 0.0450745989322346, -0.0158937974091328, 0.0066178552126603, -0.0600647855228492, 0.0464730229915687, -0.1030141505786104, -0.0494292198820218, -0.127236316358078, -0.0832819939024619, -0.1634471157164528, 0.0671422995005677, 0.0240217298532383, 0.1325124276039348, -0.0123497761483079, -0.1413031467731845, 0.1010849761671726]| 12.1446142196655273|      0.00781250|[4225, 0, 0, 66]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      34|[1.5154981471396487, 0.0685652416979219, 0.3052977995644478, 1.9152487515369652, 0.0863640755957753, -0.204257557310369, 0.0450745989322346, -0.0158937974091328, 0.0066178552126603, -0.0600647855228492, 0.0464730229915687, -0.1030141505786104, -0.0494292198820218, -0.127236316358078, -0.0832819939024619, -0.1634471157164528, 0.0671422995005677, 0.0240217298532383, 0.1325124276039348, -0.0123497761483079, -0.1413031467731845, 0.1010849761671726]| 12.1446142196655273|      0.00390625|[4353, 0, 0, 68]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      35|[1.5124793058958463, 0.0673525405596435, 0.3059163693489473, 1.917218685117725, 0.086186909378117, -0.2043627786251984, 0.0450041932037476, -0.0160563159691255, 0.0066661578437759, -0.0600930579641115, 0.0464031576489993, -0.1033332837199854, -0.0492342690462599, -0.1271508754116444, -0.0833664311983189, -0.1637529374627027, 0.0672892520739246, 0.0241577841651835, 0.1326983509137039, -0.0123711497072056, -0.1413591530114121, 0.1011446251329437]| 12.1446065902709961|      0.00781250|[4481, 0, 0, 70]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      36|[1.5124793058958463, 0.0673525405596435, 0.3059163693489473, 1.917218685117725, 0.086186909378117, -0.2043627786251984, 0.0450041932037476, -0.0160563159691255, 0.0066661578437759, -0.0600930579641115, 0.0464031576489993, -0.1033332837199854, -0.0492342690462599, -0.1271508754116444, -0.0833664311983189, -0.1637529374627027, 0.0672892520739246, 0.0241577841651835, 0.1326983509137039, -0.0123711497072056, -0.1413591530114121, 0.1011446251329437]| 12.1446065902709961|      0.00390625|[4609, 0, 0, 72]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      37|[1.5102963574681556, 0.0662396453711678, 0.3066403901408086, 1.9200935451115593, 0.0861036320887193, -0.2042356985102539, 0.0447748090113472, -0.0161843485240396, 0.0067117153870019, -0.0603650967015315, 0.0464928188270333, -0.1033462235083523, -0.0490478028374711, -0.1273271860721668, -0.0837114659777608, -0.1635194579277379, 0.0672593400739707, 0.0242822600551448, 0.132838358150947, -0.0124145574179475, -0.141470011073147, 0.1011436928530237]| 12.1445989608764648|      0.00781250|[4737, 0, 0, 74]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      38|[1.5102963574681556, 0.0662396453711678, 0.3066403901408086, 1.9200935451115593, 0.0861036320887193, -0.2042356985102539, 0.0447748090113472, -0.0161843485240396, 0.0067117153870019, -0.0603650967015315, 0.0464928188270333, -0.1033462235083523, -0.0490478028374711, -0.1273271860721668, -0.0837114659777608, -0.1635194579277379, 0.0672593400739707, 0.0242822600551448, 0.132838358150947, -0.0124145574179475, -0.141470011073147, 0.1011436928530237]| 12.1445989608764648|      0.00390625|[4865, 0, 0, 76]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      39|[1.5071594350795345, 0.0653156306939594, 0.3074050188404659, 1.9220291808966388, 0.0863177793040813, -0.2041464955549592, 0.0448327872737181, -0.0161396156013655, 0.0068772261518963, -0.0605879541631819, 0.0464202471090398, -0.1034287630840604, -0.049233325390997, -0.1273370372970948, -0.0837353543463934, -0.1635631259603561, 0.0674292426977943, 0.0242846076170211, 0.1327906650905331, -0.01244006704018, -0.1415777717771064, 0.1012118115109622]| 12.1445913314819336|      0.00781250|[4993, 0, 0, 78]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      40|[1.5071594350795345, 0.0653156306939594, 0.3074050188404659, 1.9220291808966388, 0.0863177793040813, -0.2041464955549592, 0.0448327872737181, -0.0161396156013655, 0.0068772261518963, -0.0605879541631819, 0.0464202471090398, -0.1034287630840604, -0.049233325390997, -0.1273370372970948, -0.0837353543463934, -0.1635631259603561, 0.0674292426977943, 0.0242846076170211, 0.1327906650905331, -0.01244006704018, -0.1415777717771064, 0.1012118115109622]| 12.1445913314819336|      0.00390625|[5121, 0, 0, 80]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      41|[1.5040619550575505, 0.0641075605519099, 0.3079988710328826, 1.9238668684025917, 0.0861775671532272, -0.2042155545822628, 0.0448151314389165, -0.0160100530804621, 0.007120526781169, -0.0602853278332805, 0.0465143163233797, -0.1035528796644824, -0.0492064231536683, -0.126906898592833, -0.0838012533256755, -0.1635764789238233, 0.0674024777694248, 0.0243850796066478, 0.1327973951510964, -0.0123437018694822, -0.1417967009510421, 0.1012297611102242]| 12.1445837020874023|      0.00781250|[5249, 0, 0, 82]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      42|[1.5040619550575505, 0.0641075605519099, 0.3079988710328826, 1.9238668684025917, 0.0861775671532272, -0.2042155545822628, 0.0448151314389165, -0.0160100530804621, 0.007120526781169, -0.0602853278332805, 0.0465143163233797, -0.1035528796644824, -0.0492064231536683, -0.126906898592833, -0.0838012533256755, -0.1635764789238233, 0.0674024777694248, 0.0243850796066478, 0.1327973951510964, -0.0123437018694822, -0.1417967009510421, 0.1012297611102242]| 12.1445837020874023|      0.00390625|[5377, 0, 0, 84]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      43|[1.5016011223577084, 0.0631150601546689, 0.3089004412429317, 1.9265151462668033, 0.0859229275564105, -0.2043272137559378, 0.0450761815944054, -0.0161554560536574, 0.0068833275171425, -0.0603279241328087, 0.0465101760196835, -0.1035871039852894, -0.0490641857122621, -0.1268235266047421, -0.0836482475938654, -0.1635548021785898, 0.067198231876894, 0.0245177880247179, 0.1328252964120044, -0.012449387737176, -0.1416619932974828, 0.10138938634329]| 12.1445760726928711|      0.00781250|[5505, 0, 0, 86]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      44|[1.5016011223577084, 0.0631150601546689, 0.3089004412429317, 1.9265151462668033, 0.0859229275564105, -0.2043272137559378, 0.0450761815944054, -0.0161554560536574, 0.0068833275171425, -0.0603279241328087, 0.0465101760196835, -0.1035871039852894, -0.0490641857122621, -0.1268235266047421, -0.0836482475938654, -0.1635548021785898, 0.067198231876894, 0.0245177880247179, 0.1328252964120044, -0.012449387737176, -0.1416619932974828, 0.10138938634329]| 12.1445760726928711|      0.00390625|[5633, 0, 0, 88]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
      45|[1.498350018451318, 0.061866976242641, 0.3093906350673254, 1.928115613068857, 0.0860684952363584, -0.2043914801144975, 0.0450863450508719, -0.01618217533936, 0.0067507208848363, -0.0602243388052185, 0.0465660626198119, -0.1033744551113261, -0.0488850590481871, -0.1268368435866231, -0.083547403773354, -0.1635166799063765, 0.0673302393596286, 0.0242172161334644, 0.133008017219054, -0.0126301573272147, -0.1416176926970213, 0.1013049032100805]| 12.1445684432983398|      0.00781250|[5761, 0, 0, 90]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      46|[1.498350018451318, 0.061866976242641, 0.3093906350673254, 1.928115613068857, 0.0860684952363584, -0.2043914801144975, 0.0450863450508719, -0.01618217533936, 0.0067507208848363, -0.0602243388052185, 0.0465660626198119, -0.1033744551113261, -0.0488850590481871, -0.1268368435866231, -0.083547403773354, -0.1635166799063765, 0.0673302393596286, 0.0242172161334644, 0.133008017219054, -0.0126301573272147, -0.1416176926970213, 0.1013049032100805]| 12.1445684432983398|      0.00390625|[5889, 0, 0, 92]                                                           |  | trying linear partial model with 65 points | exploitation failed, decreasing delta | actual_k=0
