k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.50000000|[10, 3, 1, 4]                                                              |  | used linear model with 13 points | iterate failure | actual_k=1
      12|[0.0004390613392271, 0.0030512391434718, 0.0027566634635618, 0.0053926334184219, -0.0022905782036633, -0.0011757501153642, -3.35927606482e-05, -0.0011840539965639, -0.0017106371883285, 1.0019733483401592]|2703.1507867941877521|      0.00097656|[120, 36, 12, 48]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      13|[0.0006231223882335, 0.0031325007453594, 0.0026875184549033, 0.0044847389017036, -0.0022981917794586, -0.0014186688178857, -0.0001563080085677, -0.001232144641625, -0.0017854111862592, 1.0019274293087872]|2700.5085654526592407|      0.00195312|[130, 39, 13, 52]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      14|[0.0006231223882335, 0.0031325007453594, 0.0026875184549033, 0.0044847389017036, -0.0022981917794586, -0.0014186688178857, -0.0001563080085677, -0.001232144641625, -0.0017854111862592, 1.0019274293087872]|2700.5085654526592407|      0.00097656|[140, 42, 14, 56]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      15|[0.0006231223882335, 0.0031325007453594, 0.0026875184549033, 0.0044847389017036, -0.0022981917794586, -0.0014186688178857, -0.0001563080085677, -0.001232144641625, -0.0017854111862592, 1.0019274293087872]|2700.5085654526592407|      0.00048828|[150, 45, 15, 60]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      16|[0.0006231223882335, 0.0031325007453594, 0.0026875184549033, 0.0044847389017036, -0.0022981917794586, -0.0014186688178857, -0.0001563080085677, -0.001232144641625, -0.0017854111862592, 1.0019274293087872]|2700.5085654526592407|      0.00024414|[160, 48, 16, 64]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      17|[0.0006934597813625, 0.0031473016841067, 0.0026344479001888, 0.0045958345908394, -0.0022296154423812, -0.0014321842628184, 1.32258840995e-05, -0.0012629825886361, -0.0018235807207824, 1.0019843896268164]|2700.3644191921362108|      0.00048828|[170, 51, 17, 68]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      18|[0.0006934597813625, 0.0031473016841067, 0.0026344479001888, 0.0045958345908394, -0.0022296154423812, -0.0014321842628184, 1.32258840995e-05, -0.0012629825886361, -0.0018235807207824, 1.0019843896268164]|2700.3644191921362108|      0.00024414|[180, 54, 18, 72]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      19|[0.0006934597813625, 0.0031473016841067, 0.0026344479001888, 0.0045958345908394, -0.0022296154423812, -0.0014321842628184, 1.32258840995e-05, -0.0012629825886361, -0.0018235807207824, 1.0019843896268164]|2700.3644191921362108|      0.00012207|[190, 57, 19, 76]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      20|[0.0006934597813625, 0.0031473016841067, 0.0026344479001888, 0.0045958345908394, -0.0022296154423812, -0.0014321842628184, 1.32258840995e-05, -0.0012629825886361, -0.0018235807207824, 1.0019843896268164]|2700.3644191921362108|      0.00006104|[200, 60, 20, 80]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      21|[0.0006842483451281, 0.0031414341378434, 0.0026587440573169, 0.0046320872281031, -0.0022161082899333, -0.0014293997737445, 2.24248081015e-05, -0.0012513805741316, -0.0018481451906076, 1.0019581480945776]|2700.3347911568985182|      0.00012207|[210, 63, 21, 84]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      22|[0.0006842483451281, 0.0031414341378434, 0.0026587440573169, 0.0046320872281031, -0.0022161082899333, -0.0014293997737445, 2.24248081015e-05, -0.0012513805741316, -0.0018481451906076, 1.0019581480945776]|2700.3347911568985182|      0.00006104|[220, 66, 22, 88]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      23|[0.000671855644059, 0.0031603702473114, 0.0026693705275243, 0.004642913313687, -0.0021995146110396, -0.0013871998738203, 4.80804284291e-05, -0.0012651523110301, -0.0018444883613962, 1.0019500497432374]|2700.3174886535680344|      0.00012207|[230, 69, 23, 92]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      24|[0.000671855644059, 0.0031603702473114, 0.0026693705275243, 0.004642913313687, -0.0021995146110396, -0.0013871998738203, 4.80804284291e-05, -0.0012651523110301, -0.0018444883613962, 1.0019500497432374]|2700.3174886535680344|      0.00006104|[240, 72, 24, 96]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      25|[0.0006674307951463, 0.0031724639218034, 0.0026792761299393, 0.0046498083986054, -0.0021697659745713, -0.0013724004342395, 6.92794291761e-05, -0.0012515385694865, -0.00186728529031, 1.0019160592364806]|2700.2970527164779924|      0.00012207|[250, 75, 25, 100]                                                         |  | used linear model with 13 points | iterate success | actual_k=1
