k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.50000000|[7, 2, 1, 3]                                                               |  | used linear model with 9 points | iterate failure | actual_k=1
      12|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00024414|[84, 24, 12, 36]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      13|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00012207|[91, 26, 13, 39]                                                           |  | used linear model with 9 points | iterate failure | actual_k=1
      14|[-4.07840636561e-05, 1.56607343342e-05, 0.9999706032953555, 0.0500385585012664, 597.0760075201488, 22.909608786390674, 24027.500102507976]|113.3349964444352054|      0.00024414|[98, 28, 14, 42]                                                           |  | used linear model with 9 points | iterate success | actual_k=1
      15|[-4.07840636561e-05, 1.56607343342e-05, 0.9999706032953555, 0.0500385585012664, 597.0760075201488, 22.909608786390674, 24027.500102507976]|113.3349964444352054|      0.00012207|[105, 30, 15, 45]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      16|[-4.07840636561e-05, 1.56607343342e-05, 0.9999706032953555, 0.0500385585012664, 597.0760075201488, 22.909608786390674, 24027.500102507976]|113.3349964444352054|      0.00006104|[112, 32, 16, 48]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      17|[-4.07840636561e-05, 1.56607343342e-05, 0.9999706032953555, 0.0500385585012664, 597.0760075201488, 22.909608786390674, 24027.500102507976]|113.3349964444352054|      0.00003052|[119, 34, 17, 51]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      18|[-4.07840636561e-05, 1.56607343342e-05, 0.9999706032953555, 0.0500385585012664, 597.0760075201488, 22.909608786390674, 24027.500102507976]|113.3349964444352054|      0.00001526|[126, 36, 18, 54]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      19|[-4.07840636561e-05, 1.56607343342e-05, 0.9999706032953555, 0.0500385585012664, 597.0760075201488, 22.909608786390674, 24027.500102507976]|113.3349964444352054|      0.00000763|[133, 38, 19, 57]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      20|[-3.9548558371e-05, 2.17143311561e-05, 0.9999728379864635, 0.0500357614370509, 597.0760100665627, 22.90960954989767, 24027.50010211994]|112.9262087320267796|      0.00001526|[140, 40, 20, 60]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
      21|[-3.9548558371e-05, 2.17143311561e-05, 0.9999728379864635, 0.0500357614370509, 597.0760100665627, 22.90960954989767, 24027.50010211994]|112.9262087320267796|      0.00000763|[147, 42, 21, 63]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      22|[-3.9548558371e-05, 2.17143311561e-05, 0.9999728379864635, 0.0500357614370509, 597.0760100665627, 22.90960954989767, 24027.50010211994]|112.9262087320267796|      0.00000381|[154, 44, 22, 66]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      23|[-3.9548558371e-05, 2.17143311561e-05, 0.9999728379864635, 0.0500357614370509, 597.0760100665627, 22.90960954989767, 24027.50010211994]|112.9262087320267796|      0.00000191|[161, 46, 23, 69]                                                          |  | used linear model with 9 points | iterate failure | actual_k=1
      24|[-4.00955287507e-05, 2.07631529888e-05, 0.999973596099104, 0.0500360356034425, 597.0760094083524, 22.909609193711585, 24027.500103226306]|112.9131166442299872|      0.00000381|[168, 48, 24, 72]                                                          |  | used linear model with 9 points | iterate success | actual_k=1
