k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[25, 8, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=4
      20|[107.4685922318051, 0.0947889020280295, 0.9083994014642479, 102.3998586189117, 0.1835110971307391, 0.818123836362957, 97.44010656020775, 0.2845570307912796, 0.7156676926099367, 96.29921609438996, 0.3049087831053304, 0.6950832314563199, 93.98991417365595, 0.3563057750447856, 0.6436973706535386, 89.71953226291967, 0.4681116298212414, 0.5310955293864752, 83.71037354572864, 0.6576386039848067, 0.3421840802283262, 78.30946257517638, 0.8761419527465986, 0.1236056094100538, 886.3693928917063, 910.0095948290619, 922.521240223549, 926.4601140272099, 935.5581322670613, 952.830822821631, 975.7302653997752]|  0.2524728635039782|      0.00097656|[500, 160, 20, 60]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      21|[107.46853491086779, 0.0949094864367438, 0.9085239896080112, 102.39975592864879, 0.1835615593892741, 0.8180851613935151, 97.44030216672485, 0.2847394643638934, 0.7158096358614952, 96.29932843138297, 0.3052009721305504, 0.6950010234774509, 93.98974094755805, 0.3562342270777621, 0.6438119017025672, 89.71956209984043, 0.4681580182419304, 0.5309147150363064, 83.71005058368985, 0.6575388531935938, 0.3420640812483661, 78.30940681122706, 0.8760115499682394, 0.123352866438528, 886.3692454545812, 910.0100315896975, 922.5214789874882, 926.4603620059074, 935.5580978446461, 952.8310904129459, 975.7303596200102]|  0.2327286007379026|      0.00195312|[525, 168, 21, 63]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      22|[107.46853491086779, 0.0949094864367438, 0.9085239896080112, 102.39975592864879, 0.1835615593892741, 0.8180851613935151, 97.44030216672485, 0.2847394643638934, 0.7158096358614952, 96.29932843138297, 0.3052009721305504, 0.6950010234774509, 93.98974094755805, 0.3562342270777621, 0.6438119017025672, 89.71956209984043, 0.4681580182419304, 0.5309147150363064, 83.71005058368985, 0.6575388531935938, 0.3420640812483661, 78.30940681122706, 0.8760115499682394, 0.123352866438528, 886.3692454545812, 910.0100315896975, 922.5214789874882, 926.4603620059074, 935.5580978446461, 952.8310904129459, 975.7303596200102]|  0.2327286007379026|      0.00097656|[550, 176, 22, 66]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      23|[107.46828522774177, 0.0950187234617282, 0.9084579247077446, 102.39981414771802, 0.1838925240410935, 0.8182858512332069, 97.44034229344912, 0.2848612621540991, 0.7157751360280937, 96.29918571943846, 0.3054469221201278, 0.695007318401913, 93.98973426058082, 0.3562135603332464, 0.6440480905706685, 89.71950038314385, 0.467875545122847, 0.530821462841363, 83.7098701795469, 0.6573902272179399, 0.3422433896662633, 78.30948821972893, 0.8759720464397766, 0.1230832749017987, 886.3693029435127, 910.0103975807269, 922.5215522311918, 926.46046910013, 935.5578240028871, 952.8313508833899, 975.7302587767175]|  0.2114845298989396|      0.00195312|[575, 184, 23, 69]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      24|[107.46828522774177, 0.0950187234617282, 0.9084579247077446, 102.39981414771802, 0.1838925240410935, 0.8182858512332069, 97.44034229344912, 0.2848612621540991, 0.7157751360280937, 96.29918571943846, 0.3054469221201278, 0.695007318401913, 93.98973426058082, 0.3562135603332464, 0.6440480905706685, 89.71950038314385, 0.467875545122847, 0.530821462841363, 83.7098701795469, 0.6573902272179399, 0.3422433896662633, 78.30948821972893, 0.8759720464397766, 0.1230832749017987, 886.3693029435127, 910.0103975807269, 922.5215522311918, 926.46046910013, 935.5578240028871, 952.8313508833899, 975.7302587767175]|  0.2114845298989396|      0.00097656|[600, 192, 24, 72]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      25|[107.46814734860446, 0.0949854665281036, 0.9084594512959868, 102.39963347625529, 0.1839201258993384, 0.8181496026752693, 97.4404029294187, 0.2852087835850857, 0.7159618485331246, 96.29941227270817, 0.3058498981152226, 0.6951179709311611, 93.98958312644737, 0.3562684231922869, 0.6442363319887445, 89.71953995814972, 0.4679195689962857, 0.531133697568279, 83.70968883391942, 0.6573554167357524, 0.3421564500823949, 78.30957783393926, 0.8760381329252668, 0.1231223653705106, 886.3692014686034, 910.0103653904044, 922.5212814633416, 926.4607424081073, 935.5575423010719, 952.8313476317225, 975.730458130729]|  0.1961592634976994|      0.00195312|[625, 200, 25, 75]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      26|[107.46814734860446, 0.0949854665281036, 0.9084594512959868, 102.39963347625529, 0.1839201258993384, 0.8181496026752693, 97.4404029294187, 0.2852087835850857, 0.7159618485331246, 96.29941227270817, 0.3058498981152226, 0.6951179709311611, 93.98958312644737, 0.3562684231922869, 0.6442363319887445, 89.71953995814972, 0.4679195689962857, 0.531133697568279, 83.70968883391942, 0.6573554167357524, 0.3421564500823949, 78.30957783393926, 0.8760381329252668, 0.1231223653705106, 886.3692014686034, 910.0103653904044, 922.5212814633416, 926.4607424081073, 935.5575423010719, 952.8313476317225, 975.730458130729]|  0.1961592634976994|      0.00097656|[650, 208, 26, 78]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      27|[107.46814734860446, 0.0949854665281036, 0.9084594512959868, 102.39963347625529, 0.1839201258993384, 0.8181496026752693, 97.4404029294187, 0.2852087835850857, 0.7159618485331246, 96.29941227270817, 0.3058498981152226, 0.6951179709311611, 93.98958312644737, 0.3562684231922869, 0.6442363319887445, 89.71953995814972, 0.4679195689962857, 0.531133697568279, 83.70968883391942, 0.6573554167357524, 0.3421564500823949, 78.30957783393926, 0.8760381329252668, 0.1231223653705106, 886.3692014686034, 910.0103653904044, 922.5212814633416, 926.4607424081073, 935.5575423010719, 952.8313476317225, 975.730458130729]|  0.1961592634976994|      0.00048828|[675, 216, 27, 81]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      28|[107.46816174095255, 0.0950520568451424, 0.9085841171643293, 102.39977548662016, 0.1841989169290689, 0.8182317765009651, 97.4404086624588, 0.2851875897362681, 0.7157392760298037, 96.29934653980527, 0.3058604876977426, 0.6952339750796329, 93.98953183687836, 0.3564045275300787, 0.6442859448215655, 89.7195053446786, 0.4678986414223335, 0.5311028307305129, 83.70968977435237, 0.6574156937114812, 0.3421670538110071, 78.30953210834844, 0.8760054175992302, 0.1230897460415465, 886.3692118588053, 910.0103568493824, 922.5212229442126, 926.4606677649465, 935.5575067066042, 952.8313700947263, 975.7304817018767]|  0.1880790108376352|      0.00097656|[700, 224, 28, 84]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      29|[107.46816174095255, 0.0950520568451424, 0.9085841171643293, 102.39977548662016, 0.1841989169290689, 0.8182317765009651, 97.4404086624588, 0.2851875897362681, 0.7157392760298037, 96.29934653980527, 0.3058604876977426, 0.6952339750796329, 93.98953183687836, 0.3564045275300787, 0.6442859448215655, 89.7195053446786, 0.4678986414223335, 0.5311028307305129, 83.70968977435237, 0.6574156937114812, 0.3421670538110071, 78.30953210834844, 0.8760054175992302, 0.1230897460415465, 886.3692118588053, 910.0103568493824, 922.5212229442126, 926.4606677649465, 935.5575067066042, 952.8313700947263, 975.7304817018767]|  0.1880790108376352|      0.00048828|[725, 232, 29, 87]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      30|[107.46815030490028, 0.0951118550252728, 0.9085433076065291, 102.3997534954216, 0.1841154030928679, 0.8181776776330075, 97.4403858216693, 0.2854723555457807, 0.7159355339475352, 96.29937743898047, 0.3057826523576192, 0.6951993656101864, 93.98948201774606, 0.3565897064644721, 0.64422394757971, 89.71951660440357, 0.4679539464036105, 0.5311062132349761, 83.70964995533784, 0.6574696797349598, 0.3421835326798481, 78.30961686060695, 0.8760224947595687, 0.1231126903082828, 886.3692812577676, 910.0102565060392, 922.5211822686957, 926.4607338152688, 935.5573980692003, 952.8314057910262, 975.7305429845468]|  0.1767414316087956|      0.00097656|[750, 240, 30, 90]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      31|[107.46815030490028, 0.0951118550252728, 0.9085433076065291, 102.3997534954216, 0.1841154030928679, 0.8181776776330075, 97.4403858216693, 0.2854723555457807, 0.7159355339475352, 96.29937743898047, 0.3057826523576192, 0.6951993656101864, 93.98948201774606, 0.3565897064644721, 0.64422394757971, 89.71951660440357, 0.4679539464036105, 0.5311062132349761, 83.70964995533784, 0.6574696797349598, 0.3421835326798481, 78.30961686060695, 0.8760224947595687, 0.1231126903082828, 886.3692812577676, 910.0102565060392, 922.5211822686957, 926.4607338152688, 935.5573980692003, 952.8314057910262, 975.7305429845468]|  0.1767414316087956|      0.00048828|[775, 248, 31, 93]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      32|[107.46817381640321, 0.0951812219833005, 0.9086716323972472, 102.39982065140396, 0.1843698374281553, 0.8181927147532264, 97.44039509676351, 0.2855059504214157, 0.7159882190453695, 96.29943676798254, 0.3058968787957864, 0.695364310516781, 93.9894674096491, 0.3565268993446937, 0.6440979402540115, 89.71943991525985, 0.4680436553770922, 0.5311100661859993, 83.70963298253095, 0.6574671842422743, 0.3422387822424042, 78.30950932194939, 0.875944386419236, 0.1230128052637291, 886.3691639027888, 910.0102135566567, 922.5211282552256, 926.4607558564654, 935.5573102883936, 952.8314111509115, 975.7304556591524]|  0.1614250893760336|      0.00097656|[800, 256, 32, 96]                                                         |  | used linear model with 33 points | iterate success | actual_k=4
      33|[107.46817381640321, 0.0951812219833005, 0.9086716323972472, 102.39982065140396, 0.1843698374281553, 0.8181927147532264, 97.44039509676351, 0.2855059504214157, 0.7159882190453695, 96.29943676798254, 0.3058968787957864, 0.695364310516781, 93.9894674096491, 0.3565268993446937, 0.6440979402540115, 89.71943991525985, 0.4680436553770922, 0.5311100661859993, 83.70963298253095, 0.6574671842422743, 0.3422387822424042, 78.30950932194939, 0.875944386419236, 0.1230128052637291, 886.3691639027888, 910.0102135566567, 922.5211282552256, 926.4607558564654, 935.5573102883936, 952.8314111509115, 975.7304556591524]|  0.1614250893760336|      0.00048828|[825, 264, 33, 99]                                                         |  | used linear model with 33 points | iterate failure | actual_k=4
      34|[107.46817381640321, 0.0951812219833005, 0.9086716323972472, 102.39982065140396, 0.1843698374281553, 0.8181927147532264, 97.44039509676351, 0.2855059504214157, 0.7159882190453695, 96.29943676798254, 0.3058968787957864, 0.695364310516781, 93.9894674096491, 0.3565268993446937, 0.6440979402540115, 89.71943991525985, 0.4680436553770922, 0.5311100661859993, 83.70963298253095, 0.6574671842422743, 0.3422387822424042, 78.30950932194939, 0.875944386419236, 0.1230128052637291, 886.3691639027888, 910.0102135566567, 922.5211282552256, 926.4607558564654, 935.5573102883936, 952.8314111509115, 975.7304556591524]|  0.1614250893760336|      0.00024414|[850, 272, 34, 102]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      35|[107.46811808832383, 0.0952970939986833, 0.9087482405463786, 102.39984350053783, 0.184374910385146, 0.818178485034103, 97.44036221136795, 0.2855475495160962, 0.7160774483310226, 96.29944901718875, 0.3059341152663109, 0.6953086943375706, 93.98947142653996, 0.356591555929662, 0.6441588583092733, 89.71942669121566, 0.4680377233314791, 0.5311449425442047, 83.70963566171615, 0.6574146851965025, 0.3422276818865005, 78.30947099626492, 0.8759412261770231, 0.1230427663015263, 886.3691422596071, 910.0102438120589, 922.5211942902815, 926.4607740946682, 935.5573015654677, 952.8313971814301, 975.7304658876716]|  0.1581401001818850|      0.00048828|[875, 280, 35, 105]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      36|[107.4680867954427, 0.0951706212486491, 0.9086255274975353, 102.39989278452627, 0.1845408395795789, 0.8184004607666103, 97.44037655815958, 0.2856494435844171, 0.716135408809985, 96.29937593397288, 0.3059456416209613, 0.6953291095637628, 93.98947682748891, 0.3567114078795559, 0.6442507546775005, 89.71929295238539, 0.4681828614122263, 0.5312309502839327, 83.70957164599385, 0.6574649731902542, 0.3422574172760675, 78.30941157264546, 0.8759364790794495, 0.1230844884334134, 886.369161959806, 910.0101992263709, 922.5212293925526, 926.460699435731, 935.5573003200111, 952.8313346588963, 975.7303553115258]|  0.1535817111659728|      0.00097656|[900, 288, 36, 108]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      37|[107.4680867954427, 0.0951706212486491, 0.9086255274975353, 102.39989278452627, 0.1845408395795789, 0.8184004607666103, 97.44037655815958, 0.2856494435844171, 0.716135408809985, 96.29937593397288, 0.3059456416209613, 0.6953291095637628, 93.98947682748891, 0.3567114078795559, 0.6442507546775005, 89.71929295238539, 0.4681828614122263, 0.5312309502839327, 83.70957164599385, 0.6574649731902542, 0.3422574172760675, 78.30941157264546, 0.8759364790794495, 0.1230844884334134, 886.369161959806, 910.0101992263709, 922.5212293925526, 926.460699435731, 935.5573003200111, 952.8313346588963, 975.7303553115258]|  0.1535817111659728|      0.00048828|[925, 296, 37, 111]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      38|[107.4680867954427, 0.0951706212486491, 0.9086255274975353, 102.39989278452627, 0.1845408395795789, 0.8184004607666103, 97.44037655815958, 0.2856494435844171, 0.716135408809985, 96.29937593397288, 0.3059456416209613, 0.6953291095637628, 93.98947682748891, 0.3567114078795559, 0.6442507546775005, 89.71929295238539, 0.4681828614122263, 0.5312309502839327, 83.70957164599385, 0.6574649731902542, 0.3422574172760675, 78.30941157264546, 0.8759364790794495, 0.1230844884334134, 886.369161959806, 910.0101992263709, 922.5212293925526, 926.460699435731, 935.5573003200111, 952.8313346588963, 975.7303553115258]|  0.1535817111659728|      0.00024414|[950, 304, 38, 114]                                                        |  | used linear model with 33 points | iterate failure | actual_k=4
      39|[107.46803076248888, 0.0952778506730017, 0.9086724924562268, 102.39988088469113, 0.1844758831886097, 0.8183382332655496, 97.44036342651764, 0.285683731449364, 0.7160660383498872, 96.29939250248627, 0.3059676467704102, 0.6952432338312088, 93.98951467887939, 0.3566940647989298, 0.644315461869546, 89.71933184381193, 0.4681425886150288, 0.5312281072255636, 83.70955855592658, 0.6574988012277151, 0.3422922120201016, 78.30942609444989, 0.8759663561086332, 0.1231005555773686, 886.3691424073925, 910.0102173475218, 922.5212271139749, 926.460773459319, 935.5573147372198, 952.8313151013289, 975.730377612968]|  0.1494482743571598|      0.00048828|[975, 312, 39, 117]                                                        |  | used linear model with 33 points | iterate success | actual_k=4
      40|[107.46806846734859, 0.0954046494275162, 0.9087418793506757, 102.3998642675081, 0.1846096367857959, 0.8183899204838659, 97.4403752246223, 0.2856063378766457, 0.7161233380430825, 96.29926430714417, 0.3061220254578353, 0.695329928461102, 93.98963888315745, 0.3567776336863018, 0.6444528570676201, 89.71929046420524, 0.4681569246330681, 0.5312097896355152, 83.70969869467152, 0.6574654061202201, 0.3422369445220893, 78.3094458458542, 0.8759903271602016, 0.1231981728990372, 886.3691599844299, 910.0101621140374, 922.5212968749835, 926.46073915873, 935.5571445256942, 952.8314532404172, 975.7303249741342]|  0.1448681326166252|      0.00097656|[1000, 320, 40, 120]                                                       |  | used linear model with 33 points | iterate success | actual_k=4
