k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[120.01954905031026, -0.0329596820558737, 0.8100107632844586, 109.89820217452177, 0.086421342686106, 0.750882993903932, 100.03079239274112, 0.2245681175661009, 0.7225914686224373, 88.0347089708997, 0.4019745483671273, 0.7253074674678074, 86.05939518006802, 0.4435258608239179, 0.5985584905019894, 83.91310396862323, 0.4932817269265768, 0.4637415083970715, 79.97567773005812, 0.6476255327472088, 0.3138983232007126, 76.02085616350375, 0.9674047591853785, 0.1794724528736975, 886.3960342633865, 910.0519194865763, 922.5393826494213, 926.5154910083974, 935.5184592653333, 952.7996710820638, 975.7008778196026]|135.5923309326171875|      0.12500000|[555, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      12|[120.01954905031026, -0.0329596820558737, 0.8100107632844586, 109.89820217452177, 0.086421342686106, 0.750882993903932, 100.03079239274112, 0.2245681175661009, 0.7225914686224373, 88.0347089708997, 0.4019745483671273, 0.7253074674678074, 86.05939518006802, 0.4435258608239179, 0.5985584905019894, 83.91310396862323, 0.4932817269265768, 0.4637415083970715, 79.97567773005812, 0.6476255327472088, 0.3138983232007126, 76.02085616350375, 0.9674047591853785, 0.1794724528736975, 886.3960342633865, 910.0519194865763, 922.5393826494213, 926.5154910083974, 935.5184592653333, 952.7996710820638, 975.7008778196026]|135.5923309326171875|      0.06250000|[613, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[120.01954905031026, -0.0329596820558737, 0.8100107632844586, 109.89820217452177, 0.086421342686106, 0.750882993903932, 100.03079239274112, 0.2245681175661009, 0.7225914686224373, 88.0347089708997, 0.4019745483671273, 0.7253074674678074, 86.05939518006802, 0.4435258608239179, 0.5985584905019894, 83.91310396862323, 0.4932817269265768, 0.4637415083970715, 79.97567773005812, 0.6476255327472088, 0.3138983232007126, 76.02085616350375, 0.9674047591853785, 0.1794724528736975, 886.3960342633865, 910.0519194865763, 922.5393826494213, 926.5154910083974, 935.5184592653333, 952.7996710820638, 975.7008778196026]|135.5923309326171875|      0.03125000|[671, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[120.03260887218498, -0.0266280282492156, 0.814530297517746, 109.88323303388485, 0.0819838911832098, 0.7517185092032475, 100.02460659064558, 0.224877070678754, 0.7133560443275438, 88.04024097810391, 0.4011288286343452, 0.7312020229659226, 86.06556575173883, 0.4385722667216308, 0.6025663842809544, 83.91626211441596, 0.4987379990590138, 0.4656299575104587, 79.97143052734852, 0.6512267383293067, 0.315408360051897, 76.02420408224987, 0.9714837214690686, 0.1816059550495034, 886.3897928443427, 910.0574626837488, 922.5385454869571, 926.516701668791, 935.513058282089, 952.7988581867764, 975.7055631106876]|114.5912475585937500|      0.06250000|[701, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      15|[120.03260887218498, -0.0266280282492156, 0.814530297517746, 109.88323303388485, 0.0819838911832098, 0.7517185092032475, 100.02460659064558, 0.224877070678754, 0.7133560443275438, 88.04024097810391, 0.4011288286343452, 0.7312020229659226, 86.06556575173883, 0.4385722667216308, 0.6025663842809544, 83.91626211441596, 0.4987379990590138, 0.4656299575104587, 79.97143052734852, 0.6512267383293067, 0.315408360051897, 76.02420408224987, 0.9714837214690686, 0.1816059550495034, 886.3897928443427, 910.0574626837488, 922.5385454869571, 926.516701668791, 935.513058282089, 952.7988581867764, 975.7055631106876]|114.5912475585937500|      0.03125000|[759, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[120.03260887218498, -0.0266280282492156, 0.814530297517746, 109.88323303388485, 0.0819838911832098, 0.7517185092032475, 100.02460659064558, 0.224877070678754, 0.7133560443275438, 88.04024097810391, 0.4011288286343452, 0.7312020229659226, 86.06556575173883, 0.4385722667216308, 0.6025663842809544, 83.91626211441596, 0.4987379990590138, 0.4656299575104587, 79.97143052734852, 0.6512267383293067, 0.315408360051897, 76.02420408224987, 0.9714837214690686, 0.1816059550495034, 886.3897928443427, 910.0574626837488, 922.5385454869571, 926.516701668791, 935.513058282089, 952.7988581867764, 975.7055631106876]|114.5912475585937500|      0.01562500|[817, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[120.02948890521606, -0.0282335747263955, 0.8138714335192728, 109.87892685362237, 0.0875373469094383, 0.756091389321485, 100.02096863268177, 0.2191615897618338, 0.711272237336453, 88.03988894579794, 0.4035516280443222, 0.731258699011144, 86.06454807283815, 0.4394891102511289, 0.6026480745403825, 83.91519305162193, 0.4972088996193928, 0.4673832529221311, 79.9728207780099, 0.6528983287815917, 0.3094003002146369, 76.02377058309324, 0.972277230602324, 0.181618462046644, 886.3849173023591, 910.0561287982755, 922.5424012199941, 926.5179795618609, 935.5108885182253, 952.7969271059962, 975.7080291289965]| 98.2812576293945312|      0.03125000|[847, 0, 0, 58]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      18|[120.02948890521606, -0.0282335747263955, 0.8138714335192728, 109.87892685362237, 0.0875373469094383, 0.756091389321485, 100.02096863268177, 0.2191615897618338, 0.711272237336453, 88.03988894579794, 0.4035516280443222, 0.731258699011144, 86.06454807283815, 0.4394891102511289, 0.6026480745403825, 83.91519305162193, 0.4972088996193928, 0.4673832529221311, 79.9728207780099, 0.6528983287815917, 0.3094003002146369, 76.02377058309324, 0.972277230602324, 0.181618462046644, 886.3849173023591, 910.0561287982755, 922.5424012199941, 926.5179795618609, 935.5108885182253, 952.7969271059962, 975.7080291289965]| 98.2812576293945312|      0.01562500|[905, 0, 0, 62]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[120.02744404198151, -0.0268862047395658, 0.8167736045064649, 109.87808243398477, 0.0822333945174584, 0.756450546986246, 100.018960696047, 0.2205612160315286, 0.7117402496566057, 88.03830660498963, 0.4046147978304597, 0.7269723200872175, 86.0647307310471, 0.4453293767284575, 0.5993335117539704, 83.9129630367653, 0.5018759837278459, 0.4688567952275601, 79.96847950923268, 0.6476365214184764, 0.3082784148618541, 76.02087389155179, 0.971542339949148, 0.178551918229355, 886.3864456053282, 910.0544640290069, 922.545702310606, 926.5180414767045, 935.5081711420602, 952.7994797317074, 975.709591561636]| 90.8077697753906250|      0.03125000|[935, 0, 0, 64]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      20|[120.02744404198151, -0.0268862047395658, 0.8167736045064649, 109.87808243398477, 0.0822333945174584, 0.756450546986246, 100.018960696047, 0.2205612160315286, 0.7117402496566057, 88.03830660498963, 0.4046147978304597, 0.7269723200872175, 86.0647307310471, 0.4453293767284575, 0.5993335117539704, 83.9129630367653, 0.5018759837278459, 0.4688567952275601, 79.96847950923268, 0.6476365214184764, 0.3082784148618541, 76.02087389155179, 0.971542339949148, 0.178551918229355, 886.3864456053282, 910.0544640290069, 922.545702310606, 926.5180414767045, 935.5081711420602, 952.7994797317074, 975.709591561636]| 90.8077697753906250|      0.01562500|[993, 0, 0, 68]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[120.02842818334719, -0.0271820391226459, 0.8117242805824466, 109.87905601453863, 0.0877213698891255, 0.7543364027598823, 100.02163828431249, 0.2148240977786907, 0.7097745398550289, 88.03666328162558, 0.4028084636281831, 0.7230271369719561, 86.0647806188881, 0.4450989551202435, 0.6003851881874807, 83.91682768470666, 0.5042032850004913, 0.470888480846162, 79.96836578544678, 0.6446941652917518, 0.3129066744323575, 76.02101166055397, 0.970929827988951, 0.173587266608253, 886.3886373792055, 910.0538724977807, 922.5427762442143, 926.5158230399957, 935.5051680511546, 952.8007714681598, 975.707046136761]| 87.8499526977539062|      0.03125000|[1023, 0, 0, 70]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      22|[120.02842818334719, -0.0271820391226459, 0.8117242805824466, 109.87905601453863, 0.0877213698891255, 0.7543364027598823, 100.02163828431249, 0.2148240977786907, 0.7097745398550289, 88.03666328162558, 0.4028084636281831, 0.7230271369719561, 86.0647806188881, 0.4450989551202435, 0.6003851881874807, 83.91682768470666, 0.5042032850004913, 0.470888480846162, 79.96836578544678, 0.6446941652917518, 0.3129066744323575, 76.02101166055397, 0.970929827988951, 0.173587266608253, 886.3886373792055, 910.0538724977807, 922.5427762442143, 926.5158230399957, 935.5051680511546, 952.8007714681598, 975.707046136761]| 87.8499526977539062|      0.01562500|[1081, 0, 0, 74]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[120.02842818334719, -0.0271820391226459, 0.8117242805824466, 109.87905601453863, 0.0877213698891255, 0.7543364027598823, 100.02163828431249, 0.2148240977786907, 0.7097745398550289, 88.03666328162558, 0.4028084636281831, 0.7230271369719561, 86.0647806188881, 0.4450989551202435, 0.6003851881874807, 83.91682768470666, 0.5042032850004913, 0.470888480846162, 79.96836578544678, 0.6446941652917518, 0.3129066744323575, 76.02101166055397, 0.970929827988951, 0.173587266608253, 886.3886373792055, 910.0538724977807, 922.5427762442143, 926.5158230399957, 935.5051680511546, 952.8007714681598, 975.707046136761]| 87.8499526977539062|      0.00781250|[1139, 0, 0, 78]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[120.02661269876513, -0.0240828541895324, 0.8121668882979814, 109.88172030266638, 0.0860764522347216, 0.7545115533093117, 100.02155487281556, 0.2141379687733265, 0.7084572610110357, 88.0381433862893, 0.4033621888465307, 0.7219010390102683, 86.06355961648963, 0.4454415615768029, 0.6018619519447443, 83.91587635338094, 0.5058528376655167, 0.4698205048076478, 79.9660582796687, 0.6425457819289335, 0.3157093993725729, 76.021066932855, 0.9723372464734665, 0.1736011379697378, 886.3891823745399, 910.0541696927992, 922.5441825093415, 926.5148328959875, 935.5057013524737, 952.801026677609, 975.706734570325]| 83.2067108154296875|      0.01562500|[1169, 0, 0, 80]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      25|[120.02724337580489, -0.0244291384982459, 0.8082230489741878, 109.886163378957, 0.0842605752370221, 0.7542248351572995, 100.01980471340767, 0.2176417787941951, 0.706521993276316, 88.03643297507539, 0.4078016359036533, 0.7238015335969352, 86.06343535889981, 0.4482854456343907, 0.601227271713029, 83.91547311947303, 0.5108603416116664, 0.4679266724842345, 79.9663425447808, 0.646447942360701, 0.3166154149215269, 76.0200642714354, 0.9728538110298647, 0.1701628534754532, 886.3867174998247, 910.0580332832034, 922.542307724294, 926.5090020168507, 935.5086195278909, 952.8055170437685, 975.7091571094875]| 78.1118392944335938|      0.03125000|[1199, 0, 0, 82]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      26|[120.02724337580489, -0.0244291384982459, 0.8082230489741878, 109.886163378957, 0.0842605752370221, 0.7542248351572995, 100.01980471340767, 0.2176417787941951, 0.706521993276316, 88.03643297507539, 0.4078016359036533, 0.7238015335969352, 86.06343535889981, 0.4482854456343907, 0.601227271713029, 83.91547311947303, 0.5108603416116664, 0.4679266724842345, 79.9663425447808, 0.646447942360701, 0.3166154149215269, 76.0200642714354, 0.9728538110298647, 0.1701628534754532, 886.3867174998247, 910.0580332832034, 922.542307724294, 926.5090020168507, 935.5086195278909, 952.8055170437685, 975.7091571094875]| 78.1118392944335938|      0.01562500|[1257, 0, 0, 86]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      27|[120.02826014532987, -0.0222384530384406, 0.8066349493582576, 109.88602620907443, 0.0795948991433628, 0.7547758258417646, 100.02049231597167, 0.2143421085332261, 0.7009987341914561, 88.0396811827152, 0.4070217243045933, 0.7205886727129274, 86.05912158747753, 0.4517707905954212, 0.5975296316556913, 83.91602911338322, 0.5144401843664388, 0.465082917756017, 79.9642476996207, 0.6434808813947317, 0.3190389848742687, 76.0231269112719, 0.9739945287369642, 0.1657505813673684, 886.3831826656849, 910.0595516302218, 922.5440158615623, 926.5127926934317, 935.5073132632713, 952.8048012439201, 975.710245782212]| 77.0003585815429688|      0.03125000|[1287, 0, 0, 88]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      28|[120.02826014532987, -0.0222384530384406, 0.8066349493582576, 109.88602620907443, 0.0795948991433628, 0.7547758258417646, 100.02049231597167, 0.2143421085332261, 0.7009987341914561, 88.0396811827152, 0.4070217243045933, 0.7205886727129274, 86.05912158747753, 0.4517707905954212, 0.5975296316556913, 83.91602911338322, 0.5144401843664388, 0.465082917756017, 79.9642476996207, 0.6434808813947317, 0.3190389848742687, 76.0231269112719, 0.9739945287369642, 0.1657505813673684, 886.3831826656849, 910.0595516302218, 922.5440158615623, 926.5127926934317, 935.5073132632713, 952.8048012439201, 975.710245782212]| 77.0003585815429688|      0.01562500|[1345, 0, 0, 92]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      29|[120.02826014532987, -0.0222384530384406, 0.8066349493582576, 109.88602620907443, 0.0795948991433628, 0.7547758258417646, 100.02049231597167, 0.2143421085332261, 0.7009987341914561, 88.0396811827152, 0.4070217243045933, 0.7205886727129274, 86.05912158747753, 0.4517707905954212, 0.5975296316556913, 83.91602911338322, 0.5144401843664388, 0.465082917756017, 79.9642476996207, 0.6434808813947317, 0.3190389848742687, 76.0231269112719, 0.9739945287369642, 0.1657505813673684, 886.3831826656849, 910.0595516302218, 922.5440158615623, 926.5127926934317, 935.5073132632713, 952.8048012439201, 975.710245782212]| 77.0003585815429688|      0.00781250|[1403, 0, 0, 96]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[120.02826014532987, -0.0222384530384406, 0.8066349493582576, 109.88602620907443, 0.0795948991433628, 0.7547758258417646, 100.02049231597167, 0.2143421085332261, 0.7009987341914561, 88.0396811827152, 0.4070217243045933, 0.7205886727129274, 86.05912158747753, 0.4517707905954212, 0.5975296316556913, 83.91602911338322, 0.5144401843664388, 0.465082917756017, 79.9642476996207, 0.6434808813947317, 0.3190389848742687, 76.0231269112719, 0.9739945287369642, 0.1657505813673684, 886.3831826656849, 910.0595516302218, 922.5440158615623, 926.5127926934317, 935.5073132632713, 952.8048012439201, 975.710245782212]| 77.0003585815429688|      0.00390625|[1461, 0, 0, 100]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      31|[120.02748002243688, -0.0230780864602833, 0.8067103162876091, 109.88588455977089, 0.0805763828198802, 0.7561172759653007, 100.0198347884816, 0.2148232340946209, 0.7002774993961978, 88.03970990816873, 0.4062115859769719, 0.7212569635367932, 86.05919920172208, 0.4518634494783312, 0.597893659537298, 83.91694682302513, 0.5146285462237228, 0.4654365174123993, 79.96571109982764, 0.6432444364683287, 0.3180816762639758, 76.02330696358801, 0.9743834585190008, 0.1663087521489643, 886.3819635446742, 910.0605930168049, 922.5445455258797, 926.5120657529956, 935.5068834502343, 952.8043302879727, 975.710814711634]| 74.9404754638671875|      0.00781250|[1491, 0, 0, 102]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      32|[120.02690344019463, -0.0235572873751725, 0.8037830957669545, 109.88586648559811, 0.0793321596900933, 0.7565716098197234, 100.0197567604271, 0.2165162731945962, 0.698236171715908, 88.03873756674153, 0.4050167949390195, 0.7210577616395296, 86.05956013089174, 0.4551560437574954, 0.5987106420831345, 83.91646695935134, 0.5134937993752065, 0.4628338114354371, 79.96488526342235, 0.6426651138692104, 0.3167979496242629, 76.02246385212972, 0.9725293556167921, 0.1655212739930157, 886.3806489602936, 910.0609577652565, 922.5421277098179, 926.5127341891956, 935.5070171779074, 952.8027029873523, 975.7092296143016]| 73.3807525634765625|      0.01562500|[1521, 0, 0, 104]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      33|[120.02690344019463, -0.0235572873751725, 0.8037830957669545, 109.88586648559811, 0.0793321596900933, 0.7565716098197234, 100.0197567604271, 0.2165162731945962, 0.698236171715908, 88.03873756674153, 0.4050167949390195, 0.7210577616395296, 86.05956013089174, 0.4551560437574954, 0.5987106420831345, 83.91646695935134, 0.5134937993752065, 0.4628338114354371, 79.96488526342235, 0.6426651138692104, 0.3167979496242629, 76.02246385212972, 0.9725293556167921, 0.1655212739930157, 886.3806489602936, 910.0609577652565, 922.5421277098179, 926.5127341891956, 935.5070171779074, 952.8027029873523, 975.7092296143016]| 73.3807525634765625|      0.00781250|[1579, 0, 0, 108]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
