k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[29, 4, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=2
      12|[99.99765152385909, 0.1404098098153171, 0.2691511068237371, 0.9409319942358867, 99.99929104801623, 0.0908720505961952, 0.2315113152584066, 0.8071702777868489, 100.0011587959926, -0.0209273638415832, 0.2828022168437311, 0.8011605920118869, 100.04164148917889, 0.0931859544944363, 0.295649796698394, 0.6314291984032817, 100.01648005749838, 0.2520922022579448, 0.4036028315437317, 0.2670775468238171, 100.00826310419846, 0.612430098130041, 0.611064407751366, 0.0055665113116569, 299.9836572666063, 299.9706950623288, 299.96254312223937, 300.0384471352083, 300.0148792172679]|250.0237623057683436|      0.06250000|[348, 48, 12, 36]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      13|[99.99339892849217, 0.1512683533710379, 0.2704888034234028, 0.9273522687321137, 99.99569754751023, 0.1100762188311985, 0.2214821656382964, 0.8137630836612442, 99.99956687306263, -0.0083344386915582, 0.2949972182685793, 0.8188002881360373, 100.03955042989459, 0.0742702217045247, 0.2849481410477522, 0.6147812186854827, 100.02306478106918, 0.2285717647610336, 0.4176158283822196, 0.2647478477382603, 99.99463471498022, 0.6217289526411841, 0.6126909700400851, -0.0012568838810002, 299.97230683132915, 299.97963178028743, 299.953570064564, 300.03761222375226, 299.99833327017217]|209.5335004648974007|      0.12500000|[377, 52, 13, 39]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      14|[99.99339892849217, 0.1512683533710379, 0.2704888034234028, 0.9273522687321137, 99.99569754751023, 0.1100762188311985, 0.2214821656382964, 0.8137630836612442, 99.99956687306263, -0.0083344386915582, 0.2949972182685793, 0.8188002881360373, 100.03955042989459, 0.0742702217045247, 0.2849481410477522, 0.6147812186854827, 100.02306478106918, 0.2285717647610336, 0.4176158283822196, 0.2647478477382603, 99.99463471498022, 0.6217289526411841, 0.6126909700400851, -0.0012568838810002, 299.97230683132915, 299.97963178028743, 299.953570064564, 300.03761222375226, 299.99833327017217]|209.5335004648974007|      0.06250000|[406, 56, 14, 42]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      15|[99.97868683158691, 0.176598475262655, 0.2754808818301657, 0.9524334318318138, 99.99237212282978, 0.1413124047409927, 0.214726551369213, 0.8109397100111979, 100.01070042993466, -0.0129790155399762, 0.2927196995957718, 0.8219333508088001, 100.03414252999497, 0.0827076560334377, 0.2830677860583559, 0.6099340813235354, 100.01906706549146, 0.2195298961668521, 0.4113980812283841, 0.2514774107226696, 99.98800433954673, 0.6121131813038995, 0.6070406689781164, -0.0081101982306759, 299.95630081268547, 299.9845360639624, 299.946377509697, 300.0509837342057, 299.9931137887246]|179.4809257784106933|      0.12500000|[435, 60, 15, 45]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      16|[99.97868683158691, 0.176598475262655, 0.2754808818301657, 0.9524334318318138, 99.99237212282978, 0.1413124047409927, 0.214726551369213, 0.8109397100111979, 100.01070042993466, -0.0129790155399762, 0.2927196995957718, 0.8219333508088001, 100.03414252999497, 0.0827076560334377, 0.2830677860583559, 0.6099340813235354, 100.01906706549146, 0.2195298961668521, 0.4113980812283841, 0.2514774107226696, 99.98800433954673, 0.6121131813038995, 0.6070406689781164, -0.0081101982306759, 299.95630081268547, 299.9845360639624, 299.946377509697, 300.0509837342057, 299.9931137887246]|179.4809257784106933|      0.06250000|[464, 64, 16, 48]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      17|[99.9570107520673, 0.20160942818939, 0.2752267601289625, 0.9475865274986969, 100.00238209175383, 0.1335485238538725, 0.2206278160504694, 0.8161773591460473, 100.00694534679587, 0.0025118176100221, 0.3071927854805755, 0.8321110471830905, 100.0355223690485, 0.1039718183641198, 0.2738479400459349, 0.5916778228073588, 100.01740960464609, 0.2158112536569956, 0.4327777157173459, 0.2492091791094215, 100.00770250665339, 0.6122987057104949, 0.6130736092362383, -0.0156129869730141, 299.9637240204279, 299.98021420452585, 299.95066732004955, 300.04695153875133, 299.9855588519455]|158.0828472322835978|      0.12500000|[493, 68, 17, 51]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      18|[99.9570107520673, 0.20160942818939, 0.2752267601289625, 0.9475865274986969, 100.00238209175383, 0.1335485238538725, 0.2206278160504694, 0.8161773591460473, 100.00694534679587, 0.0025118176100221, 0.3071927854805755, 0.8321110471830905, 100.0355223690485, 0.1039718183641198, 0.2738479400459349, 0.5916778228073588, 100.01740960464609, 0.2158112536569956, 0.4327777157173459, 0.2492091791094215, 100.00770250665339, 0.6122987057104949, 0.6130736092362383, -0.0156129869730141, 299.9637240204279, 299.98021420452585, 299.95066732004955, 300.04695153875133, 299.9855588519455]|158.0828472322835978|      0.06250000|[522, 72, 18, 54]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      19|[99.9570107520673, 0.20160942818939, 0.2752267601289625, 0.9475865274986969, 100.00238209175383, 0.1335485238538725, 0.2206278160504694, 0.8161773591460473, 100.00694534679587, 0.0025118176100221, 0.3071927854805755, 0.8321110471830905, 100.0355223690485, 0.1039718183641198, 0.2738479400459349, 0.5916778228073588, 100.01740960464609, 0.2158112536569956, 0.4327777157173459, 0.2492091791094215, 100.00770250665339, 0.6122987057104949, 0.6130736092362383, -0.0156129869730141, 299.9637240204279, 299.98021420452585, 299.95066732004955, 300.04695153875133, 299.9855588519455]|158.0828472322835978|      0.03125000|[551, 76, 19, 57]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      20|[99.95778967835236, 0.2088565813458171, 0.2793370020003904, 0.9510370986900295, 100.00057563891461, 0.1408532881279491, 0.2200653005153714, 0.8205733614717226, 100.00888468410554, 0.0126965514593486, 0.3036181658162299, 0.8318390590626337, 100.02978086334971, 0.1038446470592667, 0.2690644880306878, 0.5877408999510402, 100.01923696218466, 0.2133788528385569, 0.4224320365609169, 0.2360524560628081, 99.99827573226173, 0.6147094881094621, 0.6153858939574245, -0.0104332041884196, 299.96671450680157, 299.98770239785813, 299.96000004944506, 300.0415202628685, 299.99092641207955]|142.2627708439747209|      0.06250000|[580, 80, 20, 60]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      21|[99.95778967835236, 0.2088565813458171, 0.2793370020003904, 0.9510370986900295, 100.00057563891461, 0.1408532881279491, 0.2200653005153714, 0.8205733614717226, 100.00888468410554, 0.0126965514593486, 0.3036181658162299, 0.8318390590626337, 100.02978086334971, 0.1038446470592667, 0.2690644880306878, 0.5877408999510402, 100.01923696218466, 0.2133788528385569, 0.4224320365609169, 0.2360524560628081, 99.99827573226173, 0.6147094881094621, 0.6153858939574245, -0.0104332041884196, 299.96671450680157, 299.98770239785813, 299.96000004944506, 300.0415202628685, 299.99092641207955]|142.2627708439747209|      0.03125000|[609, 84, 21, 63]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      22|[99.9620858419964, 0.2037290372144676, 0.2792559900941021, 0.9454015017516825, 100.00018278638461, 0.1574167647476444, 0.2232454572354752, 0.8192797029428428, 100.01026083282967, 0.0200276905668546, 0.3071070160650382, 0.8247346396400898, 100.02274623419983, 0.0983682343352634, 0.2653947314722778, 0.585304828490587, 100.01338013818537, 0.2010517829265095, 0.4223992349629968, 0.2315032473293049, 99.99876908176113, 0.6116480355147448, 0.6208890463097121, -0.0170926702536363, 299.9642143671923, 299.99066407896646, 299.9616760652266, 300.03812838558696, 299.9996472908084]|128.5739609280228990|      0.06250000|[638, 88, 22, 66]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
      23|[99.9620858419964, 0.2037290372144676, 0.2792559900941021, 0.9454015017516825, 100.00018278638461, 0.1574167647476444, 0.2232454572354752, 0.8192797029428428, 100.01026083282967, 0.0200276905668546, 0.3071070160650382, 0.8247346396400898, 100.02274623419983, 0.0983682343352634, 0.2653947314722778, 0.585304828490587, 100.01338013818537, 0.2010517829265095, 0.4223992349629968, 0.2315032473293049, 99.99876908176113, 0.6116480355147448, 0.6208890463097121, -0.0170926702536363, 299.9642143671923, 299.99066407896646, 299.9616760652266, 300.03812838558696, 299.9996472908084]|128.5739609280228990|      0.03125000|[667, 92, 23, 69]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      24|[99.9620858419964, 0.2037290372144676, 0.2792559900941021, 0.9454015017516825, 100.00018278638461, 0.1574167647476444, 0.2232454572354752, 0.8192797029428428, 100.01026083282967, 0.0200276905668546, 0.3071070160650382, 0.8247346396400898, 100.02274623419983, 0.0983682343352634, 0.2653947314722778, 0.585304828490587, 100.01338013818537, 0.2010517829265095, 0.4223992349629968, 0.2315032473293049, 99.99876908176113, 0.6116480355147448, 0.6208890463097121, -0.0170926702536363, 299.9642143671923, 299.99066407896646, 299.9616760652266, 300.03812838558696, 299.9996472908084]|128.5739609280228990|      0.01562500|[696, 96, 24, 72]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      25|[99.95941236741685, 0.2109045839764993, 0.282436836469264, 0.9475063433153863, 100.00454462682586, 0.1633283364635107, 0.226005274998986, 0.8201159110926222, 100.00775109900655, 0.0246624490661254, 0.3080161918575205, 0.8244010811854315, 100.02282149926454, 0.0985614980868706, 0.2659797532386026, 0.5822300781455754, 100.01375376031758, 0.1950736430679658, 0.4202546084886017, 0.2296423794405503, 100.00049297678993, 0.6090071596091398, 0.6211810130622426, -0.0187294303108012, 299.96090141232514, 299.99086911386905, 299.96132349952507, 300.0390697986601, 300.0008443152906]|119.2343339150744015|      0.03125000|[725, 100, 25, 75]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      26|[99.96288095359911, 0.2262395893271839, 0.2857627078712511, 0.948783457861902, 100.00576335193408, 0.1724891406066694, 0.2322045567226632, 0.8218954163391283, 100.0012791240909, 0.0323723759139371, 0.3057025219912686, 0.8219591318754362, 100.0201150839324, 0.108913648378139, 0.2671949609451557, 0.5773362505325507, 100.00884303273439, 0.1953075140238774, 0.4132949563208148, 0.2254763915838524, 100.00870823690087, 0.6103126500628853, 0.6295080004327163, -0.0164397924327606, 299.95223261423206, 299.99041940596203, 299.9627871260375, 300.04325981876025, 299.99795939912195]|107.2126249314242443|      0.06250000|[754, 104, 26, 78]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      27|[99.96288095359911, 0.2262395893271839, 0.2857627078712511, 0.948783457861902, 100.00576335193408, 0.1724891406066694, 0.2322045567226632, 0.8218954163391283, 100.0012791240909, 0.0323723759139371, 0.3057025219912686, 0.8219591318754362, 100.0201150839324, 0.108913648378139, 0.2671949609451557, 0.5773362505325507, 100.00884303273439, 0.1953075140238774, 0.4132949563208148, 0.2254763915838524, 100.00870823690087, 0.6103126500628853, 0.6295080004327163, -0.0164397924327606, 299.95223261423206, 299.99041940596203, 299.9627871260375, 300.04325981876025, 299.99795939912195]|107.2126249314242443|      0.03125000|[783, 108, 27, 81]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      28|[99.96450219943713, 0.2291183262188815, 0.2813042300615426, 0.9475177144847999, 100.00920735455459, 0.1781599868805969, 0.2319260422541183, 0.8216238298293467, 100.00120757258588, 0.0464405595632497, 0.317427483120942, 0.8224812018826876, 100.02175642378093, 0.1027974557631109, 0.2745451841218574, 0.5823124418815073, 100.02089872139453, 0.1995747398428277, 0.4121038160579301, 0.2223198806550298, 99.9973125774213, 0.6086415751865242, 0.628487471473423, -0.0183273713476772, 299.95475542616276, 299.98431685792576, 299.9552068956434, 300.0386173715794, 299.9946986491413]|101.3658521898909299|      0.06250000|[812, 112, 28, 84]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      29|[99.96450219943713, 0.2291183262188815, 0.2813042300615426, 0.9475177144847999, 100.00920735455459, 0.1781599868805969, 0.2319260422541183, 0.8216238298293467, 100.00120757258588, 0.0464405595632497, 0.317427483120942, 0.8224812018826876, 100.02175642378093, 0.1027974557631109, 0.2745451841218574, 0.5823124418815073, 100.02089872139453, 0.1995747398428277, 0.4121038160579301, 0.2223198806550298, 99.9973125774213, 0.6086415751865242, 0.628487471473423, -0.0183273713476772, 299.95475542616276, 299.98431685792576, 299.9552068956434, 300.0386173715794, 299.9946986491413]|101.3658521898909299|      0.03125000|[841, 116, 29, 87]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      30|[99.97382970368024, 0.2411455576898976, 0.2874995380647151, 0.9417171491196865, 100.00824890512365, 0.1911173711993046, 0.2325383590629395, 0.8288481258256903, 100.00156859298995, 0.0441622743733822, 0.3217611166773481, 0.8167863632648651, 100.02526636331244, 0.1044548032494473, 0.2728187227604844, 0.5762614025690941, 100.02580007226342, 0.1917328583031933, 0.4102412399633155, 0.2199734674718404, 99.9989114387474, 0.6080712546921275, 0.6254599810101508, -0.0153684617138792, 299.951289393999, 299.97655704098014, 299.9475972596012, 300.04471296981615, 299.9871013952389]| 92.2446104803964317|      0.06250000|[870, 120, 30, 90]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      31|[99.97382970368024, 0.2411455576898976, 0.2874995380647151, 0.9417171491196865, 100.00824890512365, 0.1911173711993046, 0.2325383590629395, 0.8288481258256903, 100.00156859298995, 0.0441622743733822, 0.3217611166773481, 0.8167863632648651, 100.02526636331244, 0.1044548032494473, 0.2728187227604844, 0.5762614025690941, 100.02580007226342, 0.1917328583031933, 0.4102412399633155, 0.2199734674718404, 99.9989114387474, 0.6080712546921275, 0.6254599810101508, -0.0153684617138792, 299.951289393999, 299.97655704098014, 299.9475972596012, 300.04471296981615, 299.9871013952389]| 92.2446104803964317|      0.03125000|[899, 124, 31, 93]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      32|[99.97863208032045, 0.2493724406037472, 0.2931573382883553, 0.9373045707794637, 100.0008170823325, 0.1981264631419809, 0.2381231055470241, 0.8229475825627433, 99.99303789043412, 0.0537606222439772, 0.3229199202304842, 0.8132099976404865, 100.0304908157255, 0.1063102667372041, 0.2675370302776349, 0.5693386314941493, 100.01766468181702, 0.1851727510688884, 0.4140772367289152, 0.2163925882103272, 100.00395750013709, 0.6091903229160928, 0.6303429738374152, -0.0110132484700383, 299.9563749264646, 299.9704213868124, 299.9385439307142, 300.0395975187099, 299.9877760023186]| 84.5018122751190646|      0.06250000|[928, 128, 32, 96]                                                         |  | used linear model with 33 points | iterate success | actual_k=2
      33|[99.97863208032045, 0.2493724406037472, 0.2931573382883553, 0.9373045707794637, 100.0008170823325, 0.1981264631419809, 0.2381231055470241, 0.8229475825627433, 99.99303789043412, 0.0537606222439772, 0.3229199202304842, 0.8132099976404865, 100.0304908157255, 0.1063102667372041, 0.2675370302776349, 0.5693386314941493, 100.01766468181702, 0.1851727510688884, 0.4140772367289152, 0.2163925882103272, 100.00395750013709, 0.6091903229160928, 0.6303429738374152, -0.0110132484700383, 299.9563749264646, 299.9704213868124, 299.9385439307142, 300.0395975187099, 299.9877760023186]| 84.5018122751190646|      0.03125000|[957, 132, 33, 99]                                                         |  | used linear model with 33 points | iterate failure | actual_k=2
      34|[99.97863208032045, 0.2493724406037472, 0.2931573382883553, 0.9373045707794637, 100.0008170823325, 0.1981264631419809, 0.2381231055470241, 0.8229475825627433, 99.99303789043412, 0.0537606222439772, 0.3229199202304842, 0.8132099976404865, 100.0304908157255, 0.1063102667372041, 0.2675370302776349, 0.5693386314941493, 100.01766468181702, 0.1851727510688884, 0.4140772367289152, 0.2163925882103272, 100.00395750013709, 0.6091903229160928, 0.6303429738374152, -0.0110132484700383, 299.9563749264646, 299.9704213868124, 299.9385439307142, 300.0395975187099, 299.9877760023186]| 84.5018122751190646|      0.01562500|[986, 136, 34, 102]                                                        |  | used linear model with 33 points | iterate failure | actual_k=2
      35|[99.97924523453992, 0.2527006503750683, 0.2967593272236571, 0.9376216361358548, 99.99906044775503, 0.2058707818033014, 0.2383773069100271, 0.8285653432705136, 99.99095646582506, 0.061010444057525, 0.3245864455183651, 0.8144281726179246, 100.03083893814306, 0.1079290742739499, 0.2670783100700645, 0.571480081605642, 100.01552655235426, 0.1871149218687007, 0.4125504874323952, 0.2174844974039302, 100.00490552146269, 0.6102045698166367, 0.6293598443759265, -0.0099380243206379, 299.95337817764965, 299.96938391793486, 299.93780033073364, 300.03629515260997, 299.9921124670602]| 79.9619975079588556|      0.03125000|[1015, 140, 35, 105]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      36|[99.97924523453992, 0.2527006503750683, 0.2967593272236571, 0.9376216361358548, 99.99906044775503, 0.2058707818033014, 0.2383773069100271, 0.8285653432705136, 99.99095646582506, 0.061010444057525, 0.3245864455183651, 0.8144281726179246, 100.03083893814306, 0.1079290742739499, 0.2670783100700645, 0.571480081605642, 100.01552655235426, 0.1871149218687007, 0.4125504874323952, 0.2174844974039302, 100.00490552146269, 0.6102045698166367, 0.6293598443759265, -0.0099380243206379, 299.95337817764965, 299.96938391793486, 299.93780033073364, 300.03629515260997, 299.9921124670602]| 79.9619975079588556|      0.01562500|[1044, 144, 36, 108]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      37|[99.97924523453992, 0.2527006503750683, 0.2967593272236571, 0.9376216361358548, 99.99906044775503, 0.2058707818033014, 0.2383773069100271, 0.8285653432705136, 99.99095646582506, 0.061010444057525, 0.3245864455183651, 0.8144281726179246, 100.03083893814306, 0.1079290742739499, 0.2670783100700645, 0.571480081605642, 100.01552655235426, 0.1871149218687007, 0.4125504874323952, 0.2174844974039302, 100.00490552146269, 0.6102045698166367, 0.6293598443759265, -0.0099380243206379, 299.95337817764965, 299.96938391793486, 299.93780033073364, 300.03629515260997, 299.9921124670602]| 79.9619975079588556|      0.00781250|[1073, 148, 37, 111]                                                       |  | used linear model with 33 points | iterate failure | actual_k=2
      38|[99.97849973615659, 0.2556812610912352, 0.2984226054713271, 0.9390136151708114, 99.99889306991462, 0.2102790547388883, 0.239314529037289, 0.8281068190471587, 99.99093338725469, 0.0631043134713535, 0.3257712138555963, 0.8135327769977241, 100.02982990081183, 0.1098463725759621, 0.2679789153551845, 0.569990492408795, 100.01530112428854, 0.1885645718183612, 0.4132505178791626, 0.218479963456614, 100.00562812160835, 0.60863004542051, 0.6301173419888516, -0.0088288113942592, 299.9520267487876, 299.9705235272709, 299.9374565247379, 300.03629545626137, 299.9927001254935]| 77.4905581310354421|      0.01562500|[1102, 152, 38, 114]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      39|[99.98174815700457, 0.2571803280347337, 0.3008261196424699, 0.9374526254217239, 99.99917919419305, 0.216861003226115, 0.2430897212623606, 0.8281027257540821, 99.99433718911348, 0.0693364754080703, 0.327492061569838, 0.8144148416622393, 100.02718410388644, 0.1049581402952372, 0.2652111607288452, 0.5739612473529628, 100.0186163481967, 0.1898525079414105, 0.4111231872396179, 0.2181422855601841, 100.00476741541816, 0.6039182497900784, 0.6289146498878136, -0.0105468427956602, 299.9535860954533, 299.9689439460943, 299.9389685415603, 300.03645636603864, 299.9949620757023]| 75.2337016063116693|      0.03125000|[1131, 156, 39, 117]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
      40|[99.97965723276704, 0.2588631850454998, 0.3048322199647749, 0.9467866074322197, 99.99806759218643, 0.2259194628095423, 0.2425727666151576, 0.8174704448998275, 99.98882271545604, 0.0780056556926555, 0.3320125916213488, 0.8157838898279669, 100.03402629296971, 0.1108221361414258, 0.2653236550599281, 0.5860905676830702, 100.02150215872982, 0.1795068016741025, 0.4053723360082276, 0.2206513218520719, 100.00503222398042, 0.6017994458833326, 0.631146282925829, -0.0067904984256257, 299.9544093409607, 299.967005687501, 299.94591033142603, 300.03409974205607, 300.0037266786717]| 70.7282472740027401|      0.06250000|[1160, 160, 40, 120]                                                       |  | used linear model with 33 points | iterate success | actual_k=2
