k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 100000.0, 0.0979798, 0.000167, 100000.0]              |3359.7648016902749077|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      24|[1.879448526e-07, -4.592708185e-07, 0.0099993891191571, 0.0003729018787214, 100000.00000022557, 0.0979787658147477, 0.000165298509043, 99999.99999958804]|3354.5247537220125196|      0.00000095|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[1.879448526e-07, -4.592708185e-07, 0.0099993891191571, 0.0003729018787214, 100000.00000022557, 0.0979787658147477, 0.000165298509043, 99999.99999958804]|3354.5247537220125196|      0.00000048|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      26|[1.493393805e-07, -4.822849029e-07, 0.0099994142782506, 0.000372836163179, 100000.00000021688, 0.0979787849251847, 0.0001657673280967, 99999.99999960107]|3354.2796662953323903|      0.00000095|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      27|[1.493393805e-07, -4.822849029e-07, 0.0099994142782506, 0.000372836163179, 100000.00000021688, 0.0979787849251847, 0.0001657673280967, 99999.99999960107]|3354.2796662953323903|      0.00000048|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[1.493393805e-07, -4.822849029e-07, 0.0099994142782506, 0.000372836163179, 100000.00000021688, 0.0979787849251847, 0.0001657673280967, 99999.99999960107]|3354.2796662953323903|      0.00000024|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[1.493393805e-07, -4.822849029e-07, 0.0099994142782506, 0.000372836163179, 100000.00000021688, 0.0979787849251847, 0.0001657673280967, 99999.99999960107]|3354.2796662953323903|      0.00000012|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[2.136980656e-07, -4.844673877e-07, 0.0099994242596185, 0.0003727766121441, 100000.00000023497, 0.0979787890987824, 0.0001656931502288, 99999.99999962497]|3354.2664623885957553|      0.00000024|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      31|[3.302708325e-07, -5.250879558e-07, 0.009999378703386, 0.000372782126221, 100000.00000042668, 0.0979787827203032, 0.0001657412968167, 99999.99999960526]|3354.2587681377108311|      0.00000048|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[3.302708325e-07, -5.250879558e-07, 0.009999378703386, 0.000372782126221, 100000.00000042668, 0.0979787827203032, 0.0001657412968167, 99999.99999960526]|3354.2587681377108311|      0.00000024|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[4.335963253e-07, -5.792012023e-07, 0.0099993413664979, 0.0003727270746438, 100000.0000002477, 0.0979788111647747, 0.0001657162454701, 99999.99999967837]|3354.2477701296515988|      0.00000048|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      34|[4.335963253e-07, -5.792012023e-07, 0.0099993413664979, 0.0003727270746438, 100000.0000002477, 0.0979788111647747, 0.0001657162454701, 99999.99999967837]|3354.2477701296515988|      0.00000024|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      35|[4.335963253e-07, -5.792012023e-07, 0.0099993413664979, 0.0003727270746438, 100000.0000002477, 0.0979788111647747, 0.0001657162454701, 99999.99999967837]|3354.2477701296515988|      0.00000012|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      36|[4.335963253e-07, -5.792012023e-07, 0.0099993413664979, 0.0003727270746438, 100000.0000002477, 0.0979788111647747, 0.0001657162454701, 99999.99999967837]|3354.2477701296515988|      0.00000006|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      37|[4.864176269e-07, -5.766200969e-07, 0.0099993603338923, 0.0003727142065927, 100000.00000023743, 0.0979788168511909, 0.0001657093660687, 99999.99999968511]|3354.2434828419131918|      0.00000012|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      38|[4.864176269e-07, -5.766200969e-07, 0.0099993603338923, 0.0003727142065927, 100000.00000023743, 0.0979788168511909, 0.0001657093660687, 99999.99999968511]|3354.2434828419131918|      0.00000006|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      39|[5.418023906e-07, -5.704319448e-07, 0.0099993738602049, 0.0003727033649754, 100000.00000024495, 0.097978818217366, 0.0001657155308093, 99999.99999967804]|3354.2390898335511338|      0.00000012|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      40|[6.454235015e-07, -5.476513823e-07, 0.0099993803259957, 0.0003727479875136, 100000.0000002334, 0.0979787988174297, 0.0001657300702537, 99999.9999996922]|3354.2328026872787632|      0.00000024|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
