k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[98, 6, 1, 8]                                                              |  | used linear model with 104 points | iterate failure | actual_k=1
      33|[0.576657257228305, 0.1326862768270669, 1.790317770636155, 0.5195018526388034, 0.177819501988065, 1.9013388201004813, 1.2416996989534628, 0.3143985793547839, 1.9343037877803055, 0.0220742438027764, -0.0148016487726087, 2.139106280840597, 1.0771316105302393, 0.2318208866564272, 2.185102099408592, 0.3400945946024942, -0.0382341559806164, 2.2521523645840817, 1.1594985876056942, 0.341552152912569, 2.270515327515858, 4.373746625364167, 0.5544138905628543, 2.6437547621140878, 0.5785081188635088, 0.1617658640842908, 2.582409965066416, 4.317956639676118, 0.4882814792151456, 2.818413940429421, 0.1974546276149749, -0.1324717084512066, 2.972296705753755, 0.1656814042786952, 0.0908723277087516, 2.91803431248818, 0.6600837570469056, 0.2009271775511098, 3.1910588548459002, 0.3035821663453536, 0.0723519212844305, 3.4208138745308942, -0.114721558984087, 0.1389156663558852, 3.1104812115256326, 1.4164772760773496, 0.2846435374992384, 3.4016322497459557, 0.1189209724018416, 0.0369034943753359, 3.819675747100994, 0.0819420254264785, -0.035833615498609, 3.718701619531962, 0.0061106936166434, 0.0372283589578026, 3.8962245438624863, 0.3074852057007398, 0.0902992166457344, 3.937287384599035, 0.3496721089732955, -0.2010783026791678, 4.113493559438973, 0.7161254062470863, 0.2322247207001112, 4.1941188177115825, 0.9124516912220204, 0.2273074808625343, 4.370859099567682, 0.6392953205441466, 0.1795400237720483, 4.469724025939113, 0.190227288432935, 0.0605567378942568, 4.6175679078061975, 0.5478453304882783, 0.1435923795927845, 4.655746782566914, 0.0408499525685195, -0.0736528730315465, 4.977704603741212, 0.378587743048222, 0.1009577839205556, 5.04833590964254, 0.142943615443209, 0.0156057427577017, 5.320060699981295, 0.2523172478841791, -0.0729198558661005, 5.437745352869357, 0.2402712024226917, -0.1448868087086931, 2.68783252604546, 0.0109882754131706, 0.0585018735857258, 3.857825965869352, 0.1441643981735259, -0.0307820305925732, 5.292775263685929]|71054.7763918263080996|      0.50000000|[3221, 211, 33, 264]                                                       |  | used linear model with 104 points | iterate success | actual_k=1
      34|[0.5616188051041084, 0.1484997579062665, 1.7451479870303013, 0.4306060703976413, 0.1444141912822466, 1.8550462416637508, 1.3065933594607944, 0.340024072091846, 1.9057327357651532, 0.0010928581126907, 0.000492719219733, 2.10189674334141, 0.9608015829085335, 0.2689086495240148, 2.1817059334556896, 0.4034599362172239, -0.2209583082410335, 2.2592407479912198, 1.1429524483118734, 0.3934296437513734, 2.2816573105571356, 4.282419263366552, 0.6179485168017103, 2.5803325048191583, 0.5636459022363468, 0.2132007138071744, 2.585399297800513, 4.308367968623527, 0.6155133846986214, 2.8934424033393205, 0.2053188822524219, -0.0981801269396677, 2.8605659812624884, 0.1466096364193622, 0.0962373580463608, 2.87704259365584, 0.6529807015034942, 0.1855373238520248, 3.1668629867508438, 0.2811156329615149, 0.1243150260281726, 3.4633278164306263, -0.1015987966347698, 0.115087762751266, 3.099656729390662, 1.4221933729306249, 0.3124465828537708, 3.4574111593250003, 0.1173622670887409, -0.0387473045416433, 3.830300890870422, 0.092969192267181, -0.0774663587672494, 3.7171744324307463, -0.0152413154039401, 0.0441964334937419, 3.9692942813767433, 0.2660143944822337, -0.019097188756781, 3.912969438448972, 0.3746401366592452, -0.2019495214501551, 4.0781590133461165, 0.7178209192316191, 0.2311098719840075, 4.188528439943845, 0.8181316116070524, 0.2613118932395079, 4.388300552595004, 0.6418315388937816, 0.1748583802961529, 4.482149115663706, 0.203178744033257, 0.0729656713562261, 4.635445898644852, 0.5337821901374463, 0.1108175860452168, 4.722306269202964, -0.0757501517088522, -0.0843079925531093, 4.990198856327564, 0.3870275037724188, 0.1203222570426908, 5.062965854587416, 0.0782031713619951, -0.00482188906705, 5.212828804232788, 0.200964211981587, -0.119056050134301, 5.454822623160485, 0.3370943917504763, -0.0887179054045775, 2.7164541374277023, -0.0122658425383201, 0.0158481389647988, 3.9022879429955926, 0.0982585484145186, -0.001303454450455, 5.242598350420445]|56722.8019931431408622|      1.00000000|[3319, 217, 34, 272]                                                       |  | used linear model with 104 points | iterate success | actual_k=1
      35|[0.6208672686847105, 0.2150625100588289, 1.657426498326571, 0.3447102894410229, 0.0741872851726603, 1.861462474394593, 1.159352620934883, 0.2581208144988513, 1.7905718836004758, 0.0590693743040178, 0.0766816679940827, 2.03358068057641, 0.7368053202600839, 0.3836375141504924, 2.1613795839670535, 0.360986314903922, -0.288718475149887, 2.417003107447639, 1.0419996038198676, 0.3689003277251706, 2.2840307700805993, 4.223992298024295, 0.9007056174551284, 2.6482083919046238, 0.5724161773320368, 0.2712007547351919, 2.401084218142166, 4.25449050834929, 0.7961588560489287, 3.019713442532921, 0.3465497634711247, -0.2461996137291144, 2.6887382721254425, 0.1876170782297326, 0.2334593333997644, 2.925054122586199, 0.5032668387478798, 0.3094035760731686, 3.354619671014761, 0.2861781526324173, 0.0375051832714418, 3.5434173777457287, -0.0911924061511523, 0.1888662861510764, 3.1097762644814018, 1.522619355109568, 0.5033871917394668, 3.359700160767883, 0.0453686381686373, -0.0394948934864887, 4.037080298130816, 0.1196160608885768, -0.0341539348809103, 3.589781770549154, -0.0352375379845977, 0.099018997101202, 3.9541908695360752, 0.2630464961218463, -0.0768443529297437, 3.9065852794800726, 0.4700692533187653, -0.2450356301513492, 4.063799280879797, 0.7110515116286164, 0.3335770826917144, 4.041246915555785, 0.7803384460667309, 0.3816538957988167, 4.531989579036063, 0.7095021702339301, 0.1925774357890764, 4.554173808486703, 0.1175936453909053, 0.0020859187665577, 4.7650714726427665, 0.427432144818178, 0.1902924157592048, 4.775939571789439, -0.0178400881813364, -0.0490890099755367, 5.03147898421235, 0.1641232705119203, 0.0932370512194271, 5.009764610552174, 0.0533609116140715, -0.0853107805161702, 5.364450673154993, 0.0378459383545186, -0.1614676018551802, 5.420532033267741, 0.3244503824162455, -0.1683350871297946, 2.6161401296929805, -0.0214441702695648, 0.0076694801942699, 4.02828418222873, -0.0244730208133267, -0.0593980192913052, 5.327385416906662]|39728.7532020687285694|      2.00000000|[3417, 223, 35, 280]                                                       |  | used linear model with 104 points | iterate success | actual_k=1
      36|[0.6208672686847105, 0.2150625100588289, 1.657426498326571, 0.3447102894410229, 0.0741872851726603, 1.861462474394593, 1.159352620934883, 0.2581208144988513, 1.7905718836004758, 0.0590693743040178, 0.0766816679940827, 2.03358068057641, 0.7368053202600839, 0.3836375141504924, 2.1613795839670535, 0.360986314903922, -0.288718475149887, 2.417003107447639, 1.0419996038198676, 0.3689003277251706, 2.2840307700805993, 4.223992298024295, 0.9007056174551284, 2.6482083919046238, 0.5724161773320368, 0.2712007547351919, 2.401084218142166, 4.25449050834929, 0.7961588560489287, 3.019713442532921, 0.3465497634711247, -0.2461996137291144, 2.6887382721254425, 0.1876170782297326, 0.2334593333997644, 2.925054122586199, 0.5032668387478798, 0.3094035760731686, 3.354619671014761, 0.2861781526324173, 0.0375051832714418, 3.5434173777457287, -0.0911924061511523, 0.1888662861510764, 3.1097762644814018, 1.522619355109568, 0.5033871917394668, 3.359700160767883, 0.0453686381686373, -0.0394948934864887, 4.037080298130816, 0.1196160608885768, -0.0341539348809103, 3.589781770549154, -0.0352375379845977, 0.099018997101202, 3.9541908695360752, 0.2630464961218463, -0.0768443529297437, 3.9065852794800726, 0.4700692533187653, -0.2450356301513492, 4.063799280879797, 0.7110515116286164, 0.3335770826917144, 4.041246915555785, 0.7803384460667309, 0.3816538957988167, 4.531989579036063, 0.7095021702339301, 0.1925774357890764, 4.554173808486703, 0.1175936453909053, 0.0020859187665577, 4.7650714726427665, 0.427432144818178, 0.1902924157592048, 4.775939571789439, -0.0178400881813364, -0.0490890099755367, 5.03147898421235, 0.1641232705119203, 0.0932370512194271, 5.009764610552174, 0.0533609116140715, -0.0853107805161702, 5.364450673154993, 0.0378459383545186, -0.1614676018551802, 5.420532033267741, 0.3244503824162455, -0.1683350871297946, 2.6161401296929805, -0.0214441702695648, 0.0076694801942699, 4.02828418222873, -0.0244730208133267, -0.0593980192913052, 5.327385416906662]|39728.7532020687285694|      1.00000000|[3514, 230, 36, 288]                                                       |  | used linear model with 104 points | iterate failure | actual_k=1
      37|[0.6208672686847105, 0.2150625100588289, 1.657426498326571, 0.3447102894410229, 0.0741872851726603, 1.861462474394593, 1.159352620934883, 0.2581208144988513, 1.7905718836004758, 0.0590693743040178, 0.0766816679940827, 2.03358068057641, 0.7368053202600839, 0.3836375141504924, 2.1613795839670535, 0.360986314903922, -0.288718475149887, 2.417003107447639, 1.0419996038198676, 0.3689003277251706, 2.2840307700805993, 4.223992298024295, 0.9007056174551284, 2.6482083919046238, 0.5724161773320368, 0.2712007547351919, 2.401084218142166, 4.25449050834929, 0.7961588560489287, 3.019713442532921, 0.3465497634711247, -0.2461996137291144, 2.6887382721254425, 0.1876170782297326, 0.2334593333997644, 2.925054122586199, 0.5032668387478798, 0.3094035760731686, 3.354619671014761, 0.2861781526324173, 0.0375051832714418, 3.5434173777457287, -0.0911924061511523, 0.1888662861510764, 3.1097762644814018, 1.522619355109568, 0.5033871917394668, 3.359700160767883, 0.0453686381686373, -0.0394948934864887, 4.037080298130816, 0.1196160608885768, -0.0341539348809103, 3.589781770549154, -0.0352375379845977, 0.099018997101202, 3.9541908695360752, 0.2630464961218463, -0.0768443529297437, 3.9065852794800726, 0.4700692533187653, -0.2450356301513492, 4.063799280879797, 0.7110515116286164, 0.3335770826917144, 4.041246915555785, 0.7803384460667309, 0.3816538957988167, 4.531989579036063, 0.7095021702339301, 0.1925774357890764, 4.554173808486703, 0.1175936453909053, 0.0020859187665577, 4.7650714726427665, 0.427432144818178, 0.1902924157592048, 4.775939571789439, -0.0178400881813364, -0.0490890099755367, 5.03147898421235, 0.1641232705119203, 0.0932370512194271, 5.009764610552174, 0.0533609116140715, -0.0853107805161702, 5.364450673154993, 0.0378459383545186, -0.1614676018551802, 5.420532033267741, 0.3244503824162455, -0.1683350871297946, 2.6161401296929805, -0.0214441702695648, 0.0076694801942699, 4.02828418222873, -0.0244730208133267, -0.0593980192913052, 5.327385416906662]|39728.7532020687285694|      0.50000000|[3612, 236, 37, 296]                                                       |  | used linear model with 104 points | iterate failure | actual_k=1
      38|[0.6193577968510232, 0.1454853784411158, 1.6023513645385095, 0.3292351718255163, 0.0677578437016141, 1.7564598129090343, 1.1161163753828267, 0.2648915640917897, 1.6682134538977553, 0.0558532109486307, 0.155975086960553, 1.9249092158295988, 0.7421723960120913, 0.4111735239276779, 2.1366274619096677, 0.3833370920496834, -0.2836412834622423, 2.4290278109992918, 1.0585593091935919, 0.3917307840970416, 2.2769412297670866, 4.174784648320663, 0.9295172614248197, 2.6099519035737933, 0.574906894331431, 0.3123780092527128, 2.437531722459719, 4.341126629808039, 0.8677324329473044, 3.0099775842674448, 0.4056779678185019, -0.215926516082573, 2.6950835833430014, 0.1351404413101894, 0.1849383973361406, 2.9141751252783448, 0.4208068635709505, 0.2437937972678813, 3.3492131895712096, 0.2330479301669702, -0.1264178081657168, 3.522075979564039, -0.1455583574273926, 0.1791090173389997, 3.194490268302832, 1.5731185864094632, 0.5485859704330751, 3.3851270240684643, 0.0741349202604773, -0.1096600800418636, 3.961751760545095, 0.1557542162536325, -0.071055575369204, 3.601605012489749, -0.08473089615024, 0.1845601067334598, 3.9480391030670576, 0.2961799714957996, -0.188208771910365, 4.008004538554887, 0.4992896109357476, -0.2384415466913964, 4.054491438906815, 0.6683615980851272, 0.3477761535901602, 4.044152634485487, 0.6882064122495891, 0.3795098692739785, 4.5632600533856165, 0.6530469855692875, 0.127332236432901, 4.539771004501018, 0.1072260701311714, -0.0457707144206433, 4.78093724666504, 0.4483684637343225, 0.2048700286861202, 4.7955137042626355, -0.0129458298228822, -0.11176771401998, 5.1353592117373115, 0.0963428916420399, 0.0705611006199271, 5.028775623785735, 0.0661917477680733, -0.0109278483492892, 5.379882064508294, 0.0378966213955084, -0.196692785662572, 5.410081955121939, 0.3642778583773628, -0.1886392194245093, 2.5933545541702876, -0.0270754663432557, 0.0062638027053083, 3.998037621474536, -0.0168652786632402, -0.1157974335583493, 5.340074740479392]|26148.5861889119187254|      1.00000000|[3709, 243, 38, 304]                                                       |  | used linear model with 104 points | iterate success | actual_k=1
      39|[0.6193577968510232, 0.1454853784411158, 1.6023513645385095, 0.3292351718255163, 0.0677578437016141, 1.7564598129090343, 1.1161163753828267, 0.2648915640917897, 1.6682134538977553, 0.0558532109486307, 0.155975086960553, 1.9249092158295988, 0.7421723960120913, 0.4111735239276779, 2.1366274619096677, 0.3833370920496834, -0.2836412834622423, 2.4290278109992918, 1.0585593091935919, 0.3917307840970416, 2.2769412297670866, 4.174784648320663, 0.9295172614248197, 2.6099519035737933, 0.574906894331431, 0.3123780092527128, 2.437531722459719, 4.341126629808039, 0.8677324329473044, 3.0099775842674448, 0.4056779678185019, -0.215926516082573, 2.6950835833430014, 0.1351404413101894, 0.1849383973361406, 2.9141751252783448, 0.4208068635709505, 0.2437937972678813, 3.3492131895712096, 0.2330479301669702, -0.1264178081657168, 3.522075979564039, -0.1455583574273926, 0.1791090173389997, 3.194490268302832, 1.5731185864094632, 0.5485859704330751, 3.3851270240684643, 0.0741349202604773, -0.1096600800418636, 3.961751760545095, 0.1557542162536325, -0.071055575369204, 3.601605012489749, -0.08473089615024, 0.1845601067334598, 3.9480391030670576, 0.2961799714957996, -0.188208771910365, 4.008004538554887, 0.4992896109357476, -0.2384415466913964, 4.054491438906815, 0.6683615980851272, 0.3477761535901602, 4.044152634485487, 0.6882064122495891, 0.3795098692739785, 4.5632600533856165, 0.6530469855692875, 0.127332236432901, 4.539771004501018, 0.1072260701311714, -0.0457707144206433, 4.78093724666504, 0.4483684637343225, 0.2048700286861202, 4.7955137042626355, -0.0129458298228822, -0.11176771401998, 5.1353592117373115, 0.0963428916420399, 0.0705611006199271, 5.028775623785735, 0.0661917477680733, -0.0109278483492892, 5.379882064508294, 0.0378966213955084, -0.196692785662572, 5.410081955121939, 0.3642778583773628, -0.1886392194245093, 2.5933545541702876, -0.0270754663432557, 0.0062638027053083, 3.998037621474536, -0.0168652786632402, -0.1157974335583493, 5.340074740479392]|26148.5861889119187254|      0.50000000|[3806, 250, 39, 312]                                                       |  | used linear model with 104 points | iterate failure | actual_k=1
      40|[0.6018285556975862, 0.0339717239412104, 1.5841508927992434, 0.2872277686818748, -0.0229316472440094, 1.691378167600752, 1.0655597815377928, 0.2007513399028831, 1.6275023647638398, 0.0361005746863814, 0.1540510974313746, 1.8513742962364301, 0.7022885233798684, 0.4851872282035445, 2.1649705596166147, 0.3491680157414557, -0.2548757473604507, 2.3667944893759887, 0.9882061068648743, 0.4216915520278787, 2.2385069292129756, 4.176035052894782, 1.0130602829849593, 2.6049775981587944, 0.5269254291189969, 0.3609747358187409, 2.400492991796522, 4.237429501090826, 1.0204437992836175, 2.9960997641180747, 0.4409302159452939, -0.1931652406537874, 2.65480798570354, 0.0984595421746295, 0.2442554745838855, 2.9826155247927266, 0.3766413030849232, 0.3048164537247812, 3.3463280920725156, 0.3058914972293714, -0.0825483010211905, 3.4560379747842194, -0.1428627678274693, 0.1798131114748624, 3.1808277979495965, 1.5449909802791961, 0.6731048964752209, 3.4171258610068267, 0.0556884294909118, -0.0501846126709159, 3.9129570964656937, 0.1744415872199438, -0.0912120880550953, 3.6153066518254846, -0.1185529404947672, 0.24769331756917, 3.9367600212701594, 0.3532407370439035, -0.2044034976955255, 3.9879721585728873, 0.4981586500402194, -0.2586592090317547, 4.068223645855828, 0.6081722744021408, 0.3243546910940756, 4.100277119819057, 0.6531147442706708, 0.402717646820837, 4.5127457459196885, 0.6657847506191137, 0.2409929532176582, 4.5359435860034765, 0.1376942310915694, -0.1050628763004904, 4.80909780058795, 0.3847891301531625, 0.1942323456630136, 4.728144317436815, 0.0123314294505535, -0.1168155983226049, 5.132494929375394, 0.0168099800006728, 0.1043753748634727, 5.001300085843284, 0.0207680881875336, -0.0298655141053609, 5.364005757871867, 0.0180801611322699, -0.1464860693478013, 5.386231295408954, 0.3877562459555564, -0.2094840307900332, 2.681696490405081, 0.0430998824801729, 0.0443339469087268, 3.9571850000669153, -0.0338197404050754, -0.0559940126522862, 5.37300654132052]|18131.3882315697956074|      1.00000000|[3903, 257, 40, 320]                                                       |  | used linear model with 104 points | iterate success | actual_k=1
      41|[0.611421940615189, 0.007395064553884, 1.5519150363955148, 0.3794414283856019, -0.0069928021726867, 1.590511631694929, 1.2090363510162385, 0.1057248287451353, 1.627446365754587, 0.1500802308242604, 0.1004058335737411, 1.6809809052388742, 0.6039733549168951, 0.3478008319930221, 2.1072697772262945, 0.3911466736567092, -0.2934780455915953, 2.5407645421504528, 1.0808291061155284, 0.4750218681533886, 2.1431949880061527, 4.215272672006143, 1.2092293437514448, 2.61496458048966, 0.5188969166951423, 0.5028211646722656, 2.3302767006294376, 4.136912742892444, 1.3621875152370098, 3.0547755701308135, 0.4178580822113908, -0.2437469474828556, 2.6325781670785813, 0.0525091808424005, 0.3357923930541435, 3.06109366181427, 0.1354393892279586, 0.2853877242897385, 3.339689851401681, 0.2913403127522112, -0.3800419127278856, 3.4338566326066844, -0.2671150317069151, 0.2714341215496145, 3.291468247507412, 1.2583342657877494, 0.7918511431629074, 3.4909482131600007, -0.0628589619945035, 0.0054848665501455, 3.894704519005344, 0.1116148583589997, -0.1742028428864855, 3.5242391080548865, -0.1741691255077093, 0.3599766615532573, 4.025921256416187, 0.4519682274772094, -0.2120867837707144, 4.204765890747135, 0.5920118323894206, -0.3572600604701883, 3.9592410844281964, 0.4205792214310355, 0.3877328099833973, 4.205140127909207, 0.6642187287197463, 0.3754644690329053, 4.57713329872178, 0.5533131082948295, 0.2430019344491777, 4.398854809532624, 0.1516296744143772, -0.2444407158352061, 4.8126996052829565, 0.2772393303523761, 0.2737555751848939, 4.754736560960761, -0.0538835608972678, -0.1332331709146082, 5.1126196223369575, -0.0664561182013264, 0.1020258464794101, 4.9345702458719, 0.0412913442448689, -0.1248890780751026, 5.3482251079128895, 0.0748981024816616, -0.1079741019445504, 5.338115324145852, 0.4287541702809618, -0.2318301411116983, 2.695093734348778, 0.0618314115796803, 0.0638901487932422, 4.014395517404796, 0.0266808118316856, -0.093796605997349, 5.352685388511088]|10649.4103616924603557|      2.00000000|[4001, 263, 41, 328]                                                       |  | used linear model with 104 points | iterate success | actual_k=1
      42|[0.611421940615189, 0.007395064553884, 1.5519150363955148, 0.3794414283856019, -0.0069928021726867, 1.590511631694929, 1.2090363510162385, 0.1057248287451353, 1.627446365754587, 0.1500802308242604, 0.1004058335737411, 1.6809809052388742, 0.6039733549168951, 0.3478008319930221, 2.1072697772262945, 0.3911466736567092, -0.2934780455915953, 2.5407645421504528, 1.0808291061155284, 0.4750218681533886, 2.1431949880061527, 4.215272672006143, 1.2092293437514448, 2.61496458048966, 0.5188969166951423, 0.5028211646722656, 2.3302767006294376, 4.136912742892444, 1.3621875152370098, 3.0547755701308135, 0.4178580822113908, -0.2437469474828556, 2.6325781670785813, 0.0525091808424005, 0.3357923930541435, 3.06109366181427, 0.1354393892279586, 0.2853877242897385, 3.339689851401681, 0.2913403127522112, -0.3800419127278856, 3.4338566326066844, -0.2671150317069151, 0.2714341215496145, 3.291468247507412, 1.2583342657877494, 0.7918511431629074, 3.4909482131600007, -0.0628589619945035, 0.0054848665501455, 3.894704519005344, 0.1116148583589997, -0.1742028428864855, 3.5242391080548865, -0.1741691255077093, 0.3599766615532573, 4.025921256416187, 0.4519682274772094, -0.2120867837707144, 4.204765890747135, 0.5920118323894206, -0.3572600604701883, 3.9592410844281964, 0.4205792214310355, 0.3877328099833973, 4.205140127909207, 0.6642187287197463, 0.3754644690329053, 4.57713329872178, 0.5533131082948295, 0.2430019344491777, 4.398854809532624, 0.1516296744143772, -0.2444407158352061, 4.8126996052829565, 0.2772393303523761, 0.2737555751848939, 4.754736560960761, -0.0538835608972678, -0.1332331709146082, 5.1126196223369575, -0.0664561182013264, 0.1020258464794101, 4.9345702458719, 0.0412913442448689, -0.1248890780751026, 5.3482251079128895, 0.0748981024816616, -0.1079741019445504, 5.338115324145852, 0.4287541702809618, -0.2318301411116983, 2.695093734348778, 0.0618314115796803, 0.0638901487932422, 4.014395517404796, 0.0266808118316856, -0.093796605997349, 5.352685388511088]|10649.4103616924603557|      1.00000000|[4098, 270, 42, 336]                                                       |  | used linear model with 104 points | iterate failure | actual_k=1
      43|[0.7399845876693, 0.016580728720318, 1.6669104678511468, 0.3162588757973351, -0.2444840973698956, 1.6437538132694685, 1.133887127443708, -0.0660246428641536, 1.5561708935610226, 0.1857895646816531, 0.1993249858187303, 1.75721600007034, 0.5266481923527955, 0.3833150634038088, 2.1343527015837105, 0.4628386379380449, -0.3070282302665678, 2.669537223463249, 1.086022828175127, 0.4467854089448285, 2.1697185063571403, 4.051545355413656, 1.3669187696426608, 2.6260031165719773, 0.3347228447361538, 0.7774746805759043, 2.254668141836272, 4.085093919498573, 1.4505319416403049, 2.98759884327788, 0.1982585162319013, -0.2894911566771166, 2.6093219000350745, -0.1241633218535313, 0.4171109242411258, 3.0581298798049152, 0.0530573396943115, 0.2480555242019259, 3.512955565864022, 0.3065223195467757, -0.3538668019396086, 3.48728815612882, -0.3259416823982892, 0.2398993771348755, 3.378219499500915, 1.0316337396933855, 0.8130923603242048, 3.4525182773984455, -0.1156541038331611, -0.0193702174719577, 3.861927940164882, 0.1640618371319935, -0.2702536744108637, 3.5218234872796237, -0.2276450515086485, 0.4691719085916529, 4.034591290353167, 0.5413823063081762, -0.3788488253990474, 4.16222943437699, 0.5494538825886025, -0.5727445641993363, 3.9020788083515883, 0.4780473517521109, 0.3922529578380238, 4.139940084390073, 0.6450478900718398, 0.2479217709153044, 4.5397255555009774, 0.6150253128637203, 0.2496884575420586, 4.35453208752981, 0.2276437281987407, -0.1616029613451036, 4.806860485162202, 0.3102330415753583, 0.4952112145732254, 4.650436738555745, 0.128794881625129, -0.1730976545877595, 5.120052283024472, -0.1060322913584544, 0.2796172687914049, 4.900676024567862, 0.0773188423044006, -0.0447215231659515, 5.34308513945814, 0.1799868026989697, -0.0913461999968474, 5.420627061309947, 0.4443382173516413, -0.2157197006879342, 2.6309387113057356, 0.0914775434207262, 0.0868871217214544, 4.037936815409157, -0.0289841698296279, -0.378881885140245, 5.522796165868495]|7404.1955079863391802|      2.00000000|[4196, 276, 43, 344]                                                       |  | used linear model with 104 points | iterate success | actual_k=1
      44|[0.7399845876693, 0.016580728720318, 1.6669104678511468, 0.3162588757973351, -0.2444840973698956, 1.6437538132694685, 1.133887127443708, -0.0660246428641536, 1.5561708935610226, 0.1857895646816531, 0.1993249858187303, 1.75721600007034, 0.5266481923527955, 0.3833150634038088, 2.1343527015837105, 0.4628386379380449, -0.3070282302665678, 2.669537223463249, 1.086022828175127, 0.4467854089448285, 2.1697185063571403, 4.051545355413656, 1.3669187696426608, 2.6260031165719773, 0.3347228447361538, 0.7774746805759043, 2.254668141836272, 4.085093919498573, 1.4505319416403049, 2.98759884327788, 0.1982585162319013, -0.2894911566771166, 2.6093219000350745, -0.1241633218535313, 0.4171109242411258, 3.0581298798049152, 0.0530573396943115, 0.2480555242019259, 3.512955565864022, 0.3065223195467757, -0.3538668019396086, 3.48728815612882, -0.3259416823982892, 0.2398993771348755, 3.378219499500915, 1.0316337396933855, 0.8130923603242048, 3.4525182773984455, -0.1156541038331611, -0.0193702174719577, 3.861927940164882, 0.1640618371319935, -0.2702536744108637, 3.5218234872796237, -0.2276450515086485, 0.4691719085916529, 4.034591290353167, 0.5413823063081762, -0.3788488253990474, 4.16222943437699, 0.5494538825886025, -0.5727445641993363, 3.9020788083515883, 0.4780473517521109, 0.3922529578380238, 4.139940084390073, 0.6450478900718398, 0.2479217709153044, 4.5397255555009774, 0.6150253128637203, 0.2496884575420586, 4.35453208752981, 0.2276437281987407, -0.1616029613451036, 4.806860485162202, 0.3102330415753583, 0.4952112145732254, 4.650436738555745, 0.128794881625129, -0.1730976545877595, 5.120052283024472, -0.1060322913584544, 0.2796172687914049, 4.900676024567862, 0.0773188423044006, -0.0447215231659515, 5.34308513945814, 0.1799868026989697, -0.0913461999968474, 5.420627061309947, 0.4443382173516413, -0.2157197006879342, 2.6309387113057356, 0.0914775434207262, 0.0868871217214544, 4.037936815409157, -0.0289841698296279, -0.378881885140245, 5.522796165868495]|7404.1955079863391802|      1.00000000|[4294, 282, 44, 352]                                                       |  | used linear model with 104 points | iterate failure | actual_k=1
