k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[49, 0, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=0
      12|[107.47007928480657, 0.0936964642723689, 0.9090383392599524, 102.4001539975164, 0.1833534702240302, 0.8183127432728083, 97.44010031477843, 0.2837312085983368, 0.7157668609901175, 96.29988631796805, 0.305137855079642, 0.6951582272482935, 93.98996134454985, 0.3567984243505503, 0.643185338184081, 89.71987651527844, 0.4678893663997135, 0.532082866366837, 83.70989817597474, 0.6577720047819879, 0.3418374720620355, 78.31004169250038, 0.8764657158783895, 0.1237008513702869, 886.369982839994, 910.009789447508, 922.5196924875411, 926.460086584975, 935.5598339772706, 952.8302031241594, 975.7298582733978]|  0.4454280995611565|      0.00390625|[588, 0, 12, 48]                                                           |  | used linear model with 49 points | iterate success | actual_k=0
      13|[107.47007928480657, 0.0936964642723689, 0.9090383392599524, 102.4001539975164, 0.1833534702240302, 0.8183127432728083, 97.44010031477843, 0.2837312085983368, 0.7157668609901175, 96.29988631796805, 0.305137855079642, 0.6951582272482935, 93.98996134454985, 0.3567984243505503, 0.643185338184081, 89.71987651527844, 0.4678893663997135, 0.532082866366837, 83.70989817597474, 0.6577720047819879, 0.3418374720620355, 78.31004169250038, 0.8764657158783895, 0.1237008513702869, 886.369982839994, 910.009789447508, 922.5196924875411, 926.460086584975, 935.5598339772706, 952.8302031241594, 975.7298582733978]|  0.4454280995611565|      0.00195312|[637, 0, 13, 52]                                                           |  | used linear model with 49 points | iterate failure | actual_k=0
      14|[107.47007928480657, 0.0936964642723689, 0.9090383392599524, 102.4001539975164, 0.1833534702240302, 0.8183127432728083, 97.44010031477843, 0.2837312085983368, 0.7157668609901175, 96.29988631796805, 0.305137855079642, 0.6951582272482935, 93.98996134454985, 0.3567984243505503, 0.643185338184081, 89.71987651527844, 0.4678893663997135, 0.532082866366837, 83.70989817597474, 0.6577720047819879, 0.3418374720620355, 78.31004169250038, 0.8764657158783895, 0.1237008513702869, 886.369982839994, 910.009789447508, 922.5196924875411, 926.460086584975, 935.5598339772706, 952.8302031241594, 975.7298582733978]|  0.4454280995611565|      0.00097656|[686, 0, 14, 56]                                                           |  | used linear model with 49 points | iterate failure | actual_k=0
      15|[107.47015583768123, 0.0942687844822795, 0.9091177819511684, 102.40016864751327, 0.1829277597684993, 0.8181841008225172, 97.44017060652803, 0.2842143016447197, 0.7160175389337362, 96.30001110432346, 0.3050682819914068, 0.6950372678530413, 93.99006114507117, 0.3567211984660808, 0.6431158063566813, 89.71989472118241, 0.4677434975006372, 0.5320567043566079, 83.7099040807349, 0.6578898377956015, 0.3418425859888278, 78.31010040910955, 0.8765063764740498, 0.1237979231096117, 886.3699978247581, 910.0098006835208, 922.5197462095259, 926.460120550513, 935.5598790059922, 952.8302388809115, 975.7298350651134]|  0.2912345353753275|      0.00195312|[735, 0, 15, 60]                                                           |  | used linear model with 49 points | iterate success | actual_k=0
      16|[107.47015583768123, 0.0942687844822795, 0.9091177819511684, 102.40016864751327, 0.1829277597684993, 0.8181841008225172, 97.44017060652803, 0.2842143016447197, 0.7160175389337362, 96.30001110432346, 0.3050682819914068, 0.6950372678530413, 93.99006114507117, 0.3567211984660808, 0.6431158063566813, 89.71989472118241, 0.4677434975006372, 0.5320567043566079, 83.7099040807349, 0.6578898377956015, 0.3418425859888278, 78.31010040910955, 0.8765063764740498, 0.1237979231096117, 886.3699978247581, 910.0098006835208, 922.5197462095259, 926.460120550513, 935.5598790059922, 952.8302388809115, 975.7298350651134]|  0.2912345353753275|      0.00097656|[784, 0, 16, 64]                                                           |  | used linear model with 49 points | iterate failure | actual_k=0
      17|[107.47006232170556, 0.0944401167770857, 0.9092119112368141, 102.40002544559442, 0.1835508135458201, 0.8185398037573239, 97.4402274956847, 0.284357791980507, 0.7160722533601547, 96.3000566975694, 0.3053916734441856, 0.6949321412629664, 93.99009884335291, 0.3566766384145005, 0.6430407974739605, 89.72004344260242, 0.467990474159528, 0.5320527141916628, 83.70981187483537, 0.6576084467986624, 0.3417219559550373, 78.31017483432274, 0.8764479765135128, 0.1237893827706391, 886.3699524509105, 910.0097992559383, 922.5197551993429, 926.4599865268355, 935.5598288048653, 952.8302689307794, 975.7298326119334]|  0.2478245195192143|      0.00195312|[833, 0, 17, 68]                                                           |  | used linear model with 49 points | iterate success | actual_k=0
      18|[107.47006232170556, 0.0944401167770857, 0.9092119112368141, 102.40002544559442, 0.1835508135458201, 0.8185398037573239, 97.4402274956847, 0.284357791980507, 0.7160722533601547, 96.3000566975694, 0.3053916734441856, 0.6949321412629664, 93.99009884335291, 0.3566766384145005, 0.6430407974739605, 89.72004344260242, 0.467990474159528, 0.5320527141916628, 83.70981187483537, 0.6576084467986624, 0.3417219559550373, 78.31017483432274, 0.8764479765135128, 0.1237893827706391, 886.3699524509105, 910.0097992559383, 922.5197551993429, 926.4599865268355, 935.5598288048653, 952.8302689307794, 975.7298326119334]|  0.2478245195192143|      0.00097656|[882, 0, 18, 72]                                                           |  | used linear model with 49 points | iterate failure | actual_k=0
      19|[107.47006232170556, 0.0944401167770857, 0.9092119112368141, 102.40002544559442, 0.1835508135458201, 0.8185398037573239, 97.4402274956847, 0.284357791980507, 0.7160722533601547, 96.3000566975694, 0.3053916734441856, 0.6949321412629664, 93.99009884335291, 0.3566766384145005, 0.6430407974739605, 89.72004344260242, 0.467990474159528, 0.5320527141916628, 83.70981187483537, 0.6576084467986624, 0.3417219559550373, 78.31017483432274, 0.8764479765135128, 0.1237893827706391, 886.3699524509105, 910.0097992559383, 922.5197551993429, 926.4599865268355, 935.5598288048653, 952.8302689307794, 975.7298326119334]|  0.2478245195192143|      0.00048828|[931, 0, 19, 76]                                                           |  | used linear model with 49 points | iterate failure | actual_k=0
      20|[107.47004222816845, 0.0947173223485093, 0.9093418096800184, 102.40002857654707, 0.1834716857297125, 0.8184260475378392, 97.44018355933504, 0.2846024700037723, 0.7161874587196672, 96.30010044903979, 0.3053137627573373, 0.6949784857632778, 93.99009974521366, 0.3567709685057549, 0.6431252009194717, 89.72004079201005, 0.4678878489660435, 0.5320667435805276, 83.7098600408752, 0.6576643543110481, 0.3417478219222993, 78.31014761942077, 0.8764503147910941, 0.1237534924843836, 886.369913781779, 910.0097725090939, 922.5197277569865, 926.4599997737008, 935.5598500312578, 952.8302656642205, 975.7298697148404]|  0.2231255916883433|      0.00097656|[980, 0, 20, 80]                                                           |  | used linear model with 49 points | iterate success | actual_k=0
      21|[107.47004222816845, 0.0947173223485093, 0.9093418096800184, 102.40002857654707, 0.1834716857297125, 0.8184260475378392, 97.44018355933504, 0.2846024700037723, 0.7161874587196672, 96.30010044903979, 0.3053137627573373, 0.6949784857632778, 93.99009974521366, 0.3567709685057549, 0.6431252009194717, 89.72004079201005, 0.4678878489660435, 0.5320667435805276, 83.7098600408752, 0.6576643543110481, 0.3417478219222993, 78.31014761942077, 0.8764503147910941, 0.1237534924843836, 886.369913781779, 910.0097725090939, 922.5197277569865, 926.4599997737008, 935.5598500312578, 952.8302656642205, 975.7298697148404]|  0.2231255916883433|      0.00048828|[1029, 0, 21, 84]                                                          |  | used linear model with 49 points | iterate failure | actual_k=0
      22|[107.47005283164592, 0.0946154098139756, 0.909358069853938, 102.3999744192699, 0.1837879536146804, 0.8185978669627855, 97.44019982603447, 0.2846988960109478, 0.7162041014992004, 96.3002301706864, 0.3054124779198192, 0.6949620786623315, 93.99018547437332, 0.3567817179817647, 0.6430634801084335, 89.72008142292864, 0.4679067257410834, 0.5320307218511036, 83.70993449001523, 0.6577783894460587, 0.3417276433115977, 78.31015986444982, 0.8763581862057487, 0.1237018131801412, 886.3698962874865, 910.0098459115244, 922.5197786143395, 926.4599711175977, 935.559893441556, 952.8303035599843, 975.7299047932094]|  0.2037344501588938|      0.00097656|[1078, 0, 22, 88]                                                          |  | used linear model with 49 points | iterate success | actual_k=0
      23|[107.47005283164592, 0.0946154098139756, 0.909358069853938, 102.3999744192699, 0.1837879536146804, 0.8185978669627855, 97.44019982603447, 0.2846988960109478, 0.7162041014992004, 96.3002301706864, 0.3054124779198192, 0.6949620786623315, 93.99018547437332, 0.3567817179817647, 0.6430634801084335, 89.72008142292864, 0.4679067257410834, 0.5320307218511036, 83.70993449001523, 0.6577783894460587, 0.3417276433115977, 78.31015986444982, 0.8763581862057487, 0.1237018131801412, 886.3698962874865, 910.0098459115244, 922.5197786143395, 926.4599711175977, 935.559893441556, 952.8303035599843, 975.7299047932094]|  0.2037344501588938|      0.00048828|[1127, 0, 23, 92]                                                          |  | used linear model with 49 points | iterate failure | actual_k=0
      24|[107.47004626033248, 0.0948608328341155, 0.9095020521579754, 102.39994390175197, 0.1837898963695942, 0.8185554854942307, 97.44020166552255, 0.2850293999280801, 0.7163127323654525, 96.3002642059807, 0.3055365918428219, 0.6950096092889303, 93.99021281240586, 0.3568411416605914, 0.6430905478294081, 89.72003918508842, 0.467897356665163, 0.5320510942285083, 83.70994171959627, 0.6577482437305302, 0.3417327882572122, 78.31018453406881, 0.8763477047445813, 0.1236978109463319, 886.369901058916, 910.0098619254101, 922.519777735671, 926.4599210681279, 935.5598784767595, 952.8303406269112, 975.7298671212086]|  0.1887132748145389|      0.00097656|[1176, 0, 24, 96]                                                          |  | used linear model with 49 points | iterate success | actual_k=0
      25|[107.47004626033248, 0.0948608328341155, 0.9095020521579754, 102.39994390175197, 0.1837898963695942, 0.8185554854942307, 97.44020166552255, 0.2850293999280801, 0.7163127323654525, 96.3002642059807, 0.3055365918428219, 0.6950096092889303, 93.99021281240586, 0.3568411416605914, 0.6430905478294081, 89.72003918508842, 0.467897356665163, 0.5320510942285083, 83.70994171959627, 0.6577482437305302, 0.3417327882572122, 78.31018453406881, 0.8763477047445813, 0.1236978109463319, 886.369901058916, 910.0098619254101, 922.519777735671, 926.4599210681279, 935.5598784767595, 952.8303406269112, 975.7298671212086]|  0.1887132748145389|      0.00048828|[1225, 0, 25, 100]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      26|[107.47006162401298, 0.0947348046015285, 0.9095099341114903, 102.39991169129594, 0.1841409696945309, 0.8186286947119813, 97.44022185273202, 0.2850008401360953, 0.7162891546854528, 96.30024966628305, 0.3057115626988248, 0.6949945483364824, 93.99016144226361, 0.3569104136816461, 0.6430773581127917, 89.72002477205169, 0.4677920222044201, 0.5320377440952848, 83.70991675310357, 0.6577465902570598, 0.3418310541669031, 78.3101175460635, 0.8764044274879703, 0.1237118849323693, 886.3698950269584, 910.009875745963, 922.519851955434, 926.459985680081, 935.5598000465696, 952.8303708023008, 975.7297929248795]|  0.1764642407862245|      0.00097656|[1274, 0, 26, 104]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      27|[107.47006162401298, 0.0947348046015285, 0.9095099341114903, 102.39991169129594, 0.1841409696945309, 0.8186286947119813, 97.44022185273202, 0.2850008401360953, 0.7162891546854528, 96.30024966628305, 0.3057115626988248, 0.6949945483364824, 93.99016144226361, 0.3569104136816461, 0.6430773581127917, 89.72002477205169, 0.4677920222044201, 0.5320377440952848, 83.70991675310357, 0.6577465902570598, 0.3418310541669031, 78.3101175460635, 0.8764044274879703, 0.1237118849323693, 886.3698950269584, 910.009875745963, 922.519851955434, 926.459985680081, 935.5598000465696, 952.8303708023008, 975.7297929248795]|  0.1764642407862245|      0.00048828|[1323, 0, 27, 108]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      28|[107.47003052865709, 0.0949592653704963, 0.9096083720804343, 102.39994293435258, 0.1840733052071934, 0.8185562158947471, 97.44022043953336, 0.2852819513377913, 0.7164089707912761, 96.30029614128996, 0.3058537351561453, 0.6950062982905468, 93.99016639414681, 0.357024025978075, 0.6431127553765986, 89.72004647706352, 0.4678760300970672, 0.5320418435667001, 83.70984253521439, 0.657708292659326, 0.3417944012788768, 78.31014458994015, 0.8763729376494628, 0.1237063114273172, 886.3699404464194, 910.0098479171442, 922.519825662119, 926.4598935041769, 935.5597589667035, 952.8303443902429, 975.7297260998978]|  0.1635791418424995|      0.00097656|[1372, 0, 28, 112]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      29|[107.47003052865709, 0.0949592653704963, 0.9096083720804343, 102.39994293435258, 0.1840733052071934, 0.8185562158947471, 97.44022043953336, 0.2852819513377913, 0.7164089707912761, 96.30029614128996, 0.3058537351561453, 0.6950062982905468, 93.99016639414681, 0.357024025978075, 0.6431127553765986, 89.72004647706352, 0.4678760300970672, 0.5320418435667001, 83.70984253521439, 0.657708292659326, 0.3417944012788768, 78.31014458994015, 0.8763729376494628, 0.1237063114273172, 886.3699404464194, 910.0098479171442, 922.519825662119, 926.4598935041769, 935.5597589667035, 952.8303443902429, 975.7297260998978]|  0.1635791418424995|      0.00048828|[1421, 0, 29, 116]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      30|[107.47003912141315, 0.0947869840982639, 0.9096323056345378, 102.3999559879693, 0.1844523943650225, 0.8186424696721631, 97.4402391478052, 0.2852541536166798, 0.7163807184043118, 96.30025847251027, 0.3059942751629289, 0.6950312271692589, 93.9901323976683, 0.3570704855970433, 0.6431156277909383, 89.72002578443451, 0.4680058861973782, 0.5320093718246174, 83.70987154550527, 0.6577040963379307, 0.3417618311139317, 78.31014465718769, 0.8763030653280325, 0.1237204446977079, 886.369929196649, 910.0098736245933, 922.5198422549823, 926.4599300920878, 935.5597558297799, 952.8303592563295, 975.7296841749394]|  0.1593829334600810|      0.00097656|[1470, 0, 30, 120]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      31|[107.47003912141315, 0.0947869840982639, 0.9096323056345378, 102.3999559879693, 0.1844523943650225, 0.8186424696721631, 97.4402391478052, 0.2852541536166798, 0.7163807184043118, 96.30025847251027, 0.3059942751629289, 0.6950312271692589, 93.9901323976683, 0.3570704855970433, 0.6431156277909383, 89.72002578443451, 0.4680058861973782, 0.5320093718246174, 83.70987154550527, 0.6577040963379307, 0.3417618311139317, 78.31014465718769, 0.8763030653280325, 0.1237204446977079, 886.369929196649, 910.0098736245933, 922.5198422549823, 926.4599300920878, 935.5597558297799, 952.8303592563295, 975.7296841749394]|  0.1593829334600810|      0.00048828|[1519, 0, 31, 124]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      32|[107.47001608336377, 0.0950304642160923, 0.9097070663750758, 102.39985596943845, 0.1843251630668723, 0.818547099129901, 97.44019651746152, 0.2855091418254952, 0.7165606731213805, 96.30028030672347, 0.3060384828929351, 0.6949752299764624, 93.99016531599258, 0.3570734404429057, 0.6431948332911565, 89.72006463743556, 0.4679734561787461, 0.5320277830538215, 83.70988639512544, 0.6577768009513045, 0.3416951311561954, 78.31015967694908, 0.8763324037070479, 0.1236916135130971, 886.369964972855, 910.0098607516036, 922.5197768351384, 926.4598883209336, 935.5597258146079, 952.8304022223406, 975.729659967076]|  0.1473829340768917|      0.00097656|[1568, 0, 32, 128]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      33|[107.47001608336377, 0.0950304642160923, 0.9097070663750758, 102.39985596943845, 0.1843251630668723, 0.818547099129901, 97.44019651746152, 0.2855091418254952, 0.7165606731213805, 96.30028030672347, 0.3060384828929351, 0.6949752299764624, 93.99016531599258, 0.3570734404429057, 0.6431948332911565, 89.72006463743556, 0.4679734561787461, 0.5320277830538215, 83.70988639512544, 0.6577768009513045, 0.3416951311561954, 78.31015967694908, 0.8763324037070479, 0.1236916135130971, 886.369964972855, 910.0098607516036, 922.5197768351384, 926.4598883209336, 935.5597258146079, 952.8304022223406, 975.729659967076]|  0.1473829340768917|      0.00048828|[1617, 0, 33, 132]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      34|[107.47001608336377, 0.0950304642160923, 0.9097070663750758, 102.39985596943845, 0.1843251630668723, 0.818547099129901, 97.44019651746152, 0.2855091418254952, 0.7165606731213805, 96.30028030672347, 0.3060384828929351, 0.6949752299764624, 93.99016531599258, 0.3570734404429057, 0.6431948332911565, 89.72006463743556, 0.4679734561787461, 0.5320277830538215, 83.70988639512544, 0.6577768009513045, 0.3416951311561954, 78.31015967694908, 0.8763324037070479, 0.1236916135130971, 886.369964972855, 910.0098607516036, 922.5197768351384, 926.4598883209336, 935.5597258146079, 952.8304022223406, 975.729659967076]|  0.1473829340768917|      0.00024414|[1666, 0, 34, 136]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      35|[107.46999553296902, 0.0949241206252372, 0.9096711193917052, 102.39987500511602, 0.184497509059269, 0.8186237105255394, 97.44018322863906, 0.2854818302053405, 0.7165397296475553, 96.30029229283033, 0.3060820917798749, 0.6950175543504304, 93.99016608072237, 0.3571072194362598, 0.6432017320003344, 89.72004616194413, 0.4679730437647696, 0.5320131462325894, 83.70989612336837, 0.6577959946266299, 0.341681445071785, 78.31017506704931, 0.8763272223952211, 0.1236589982185105, 886.3699611825025, 910.0098654686842, 922.519795481892, 926.4598818670602, 935.5597343086702, 952.8304005368733, 975.7296249704542]|  0.1394661651840557|      0.00048828|[1715, 0, 35, 140]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      36|[107.46999553296902, 0.0949241206252372, 0.9096711193917052, 102.39987500511602, 0.184497509059269, 0.8186237105255394, 97.44018322863906, 0.2854818302053405, 0.7165397296475553, 96.30029229283033, 0.3060820917798749, 0.6950175543504304, 93.99016608072237, 0.3571072194362598, 0.6432017320003344, 89.72004616194413, 0.4679730437647696, 0.5320131462325894, 83.70989612336837, 0.6577959946266299, 0.341681445071785, 78.31017506704931, 0.8763272223952211, 0.1236589982185105, 886.3699611825025, 910.0098654686842, 922.519795481892, 926.4598818670602, 935.5597343086702, 952.8304005368733, 975.7296249704542]|  0.1394661651840557|      0.00024414|[1764, 0, 36, 144]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      37|[107.46998114515546, 0.0950524094849596, 0.9097273449621339, 102.39986738946234, 0.1844776836756374, 0.8186272142172903, 97.44019307516947, 0.2856134394146373, 0.7166072705387978, 96.3002876256557, 0.3060827847679681, 0.6950478597592377, 93.99014874934758, 0.357178725857035, 0.6431896271880411, 89.7200172913776, 0.468039290227516, 0.5319938422284558, 83.7099040496556, 0.6577933985990196, 0.3416568611992797, 78.31016570257705, 0.8763072949938322, 0.1236236113862008, 886.3699681151819, 910.0098933805368, 922.5198294930046, 926.4598805742237, 935.5597193213426, 952.8303848943248, 975.7296056330641]|  0.1365923204710320|      0.00048828|[1813, 0, 37, 148]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      38|[107.46998114515546, 0.0950524094849596, 0.9097273449621339, 102.39986738946234, 0.1844776836756374, 0.8186272142172903, 97.44019307516947, 0.2856134394146373, 0.7166072705387978, 96.3002876256557, 0.3060827847679681, 0.6950478597592377, 93.99014874934758, 0.357178725857035, 0.6431896271880411, 89.7200172913776, 0.468039290227516, 0.5319938422284558, 83.7099040496556, 0.6577933985990196, 0.3416568611992797, 78.31016570257705, 0.8763072949938322, 0.1236236113862008, 886.3699681151819, 910.0098933805368, 922.5198294930046, 926.4598805742237, 935.5597193213426, 952.8303848943248, 975.7296056330641]|  0.1365923204710320|      0.00024414|[1862, 0, 38, 152]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
      39|[107.46997834967107, 0.0949784010765706, 0.9097226254046119, 102.39988934205103, 0.184625712320454, 0.8186670944733391, 97.44020941325908, 0.2856404597655076, 0.7165460271527047, 96.3003012476121, 0.3061965986115666, 0.6950336119636951, 93.99013874851954, 0.3571887882668618, 0.6431564319100868, 89.7199886991769, 0.4680739241470019, 0.5320073291986263, 83.70990716163958, 0.6577574406233088, 0.3417191029206017, 78.31018784964166, 0.8763083537238782, 0.1236011201034408, 886.369966147273, 910.0098628056145, 922.5198170635208, 926.4598547348849, 935.5597333479953, 952.8303914150468, 975.7296242378815]|  0.1315473936765446|      0.00048828|[1911, 0, 39, 156]                                                         |  | used linear model with 49 points | iterate success | actual_k=0
      40|[107.46997834967107, 0.0949784010765706, 0.9097226254046119, 102.39988934205103, 0.184625712320454, 0.8186670944733391, 97.44020941325908, 0.2856404597655076, 0.7165460271527047, 96.3003012476121, 0.3061965986115666, 0.6950336119636951, 93.99013874851954, 0.3571887882668618, 0.6431564319100868, 89.7199886991769, 0.4680739241470019, 0.5320073291986263, 83.70990716163958, 0.6577574406233088, 0.3417191029206017, 78.31018784964166, 0.8763083537238782, 0.1236011201034408, 886.369966147273, 910.0098628056145, 922.5198170635208, 926.4598547348849, 935.5597333479953, 952.8303914150468, 975.7296242378815]|  0.1315473936765446|      0.00024414|[1960, 0, 40, 160]                                                         |  | used linear model with 49 points | iterate failure | actual_k=0
