k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=0
      23|[100.00339503942408, 0.2513907430954454, 0.335172120414903, 0.9724263990732388, 100.00257953294276, 0.2271209856123344, 0.2711600284641245, 0.7954379276684311, 100.00031446776654, 0.1231636306652327, 0.2824594328236688, 0.7516089730332768, 99.99964549243886, 0.1096807051577965, 0.2921107206922837, 0.5834590612386521, 99.99746036269774, 0.1650560597074809, 0.4277489820139744, 0.2642606096876901, 100.00022693511288, 0.6185237616105728, 0.6259680724745746, 0.0257707571208978, 300.00008323839, 300.00001919297785, 300.00007274336997, 300.0000023975179, 299.9997239398965]| 60.5007426669719734|      0.03125000|[1495, 0, 23, 46]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      24|[100.00339503942408, 0.2513907430954454, 0.335172120414903, 0.9724263990732388, 100.00257953294276, 0.2271209856123344, 0.2711600284641245, 0.7954379276684311, 100.00031446776654, 0.1231636306652327, 0.2824594328236688, 0.7516089730332768, 99.99964549243886, 0.1096807051577965, 0.2921107206922837, 0.5834590612386521, 99.99746036269774, 0.1650560597074809, 0.4277489820139744, 0.2642606096876901, 100.00022693511288, 0.6185237616105728, 0.6259680724745746, 0.0257707571208978, 300.00008323839, 300.00001919297785, 300.00007274336997, 300.0000023975179, 299.9997239398965]| 60.5007426669719734|      0.01562500|[1560, 0, 24, 48]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      25|[100.00353687631103, 0.2580022473989314, 0.3389622759888465, 0.9746833498441508, 100.00256622752894, 0.2259775778746017, 0.2697063177178371, 0.7935831164415732, 100.00046427817404, 0.1341229410285695, 0.2874174193462037, 0.7536462942800591, 99.99965001535391, 0.1096969623824987, 0.2910557612983575, 0.5819171512905544, 99.9975142706252, 0.1691816928022044, 0.429310884598334, 0.2648166009563249, 100.00021607485603, 0.6176647024458027, 0.6251019034466425, 0.025081229638713, 300.0000893927431, 300.0000191506736, 300.0000796815168, 300.0000036272084, 299.9997257471627]| 58.1694569763352476|      0.03125000|[1625, 0, 25, 50]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      26|[100.00353687631103, 0.2580022473989314, 0.3389622759888465, 0.9746833498441508, 100.00256622752894, 0.2259775778746017, 0.2697063177178371, 0.7935831164415732, 100.00046427817404, 0.1341229410285695, 0.2874174193462037, 0.7536462942800591, 99.99965001535391, 0.1096969623824987, 0.2910557612983575, 0.5819171512905544, 99.9975142706252, 0.1691816928022044, 0.429310884598334, 0.2648166009563249, 100.00021607485603, 0.6176647024458027, 0.6251019034466425, 0.025081229638713, 300.0000893927431, 300.0000191506736, 300.0000796815168, 300.0000036272084, 299.9997257471627]| 58.1694569763352476|      0.01562500|[1690, 0, 26, 52]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      27|[100.00352734686061, 0.2572854918126454, 0.3391259445709471, 0.9752384075317926, 100.00275081307795, 0.2364311623388059, 0.2751480524091139, 0.7958617831417273, 100.00044264335027, 0.1329356795140045, 0.2847431170803501, 0.7508478103187055, 99.99975113110173, 0.1175006704831075, 0.2949976176254795, 0.5836053752254019, 99.9975311282539, 0.1703515723423695, 0.4286767382894759, 0.2637732797128705, 100.00020993049881, 0.6171187588745856, 0.6246282352703204, 0.0247593256495552, 300.0000876674345, 300.00002784061866, 300.0000802043326, 300.0000084912996, 299.99972647728686]| 55.9922455576526730|      0.03125000|[1755, 0, 27, 54]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      28|[100.00352734686061, 0.2572854918126454, 0.3391259445709471, 0.9752384075317926, 100.00275081307795, 0.2364311623388059, 0.2751480524091139, 0.7958617831417273, 100.00044264335027, 0.1329356795140045, 0.2847431170803501, 0.7508478103187055, 99.99975113110173, 0.1175006704831075, 0.2949976176254795, 0.5836053752254019, 99.9975311282539, 0.1703515723423695, 0.4286767382894759, 0.2637732797128705, 100.00020993049881, 0.6171187588745856, 0.6246282352703204, 0.0247593256495552, 300.0000876674345, 300.00002784061866, 300.0000802043326, 300.0000084912996, 299.99972647728686]| 55.9922455576526730|      0.01562500|[1820, 0, 28, 56]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      29|[100.00365808022056, 0.2632920403749015, 0.3425845265044429, 0.9773150143272179, 100.00272276999168, 0.2344979756859701, 0.2734036127665769, 0.7939566779709584, 100.00059446484521, 0.1438032458255793, 0.2898259242331147, 0.7530687527945967, 99.99975123441374, 0.1171617285427618, 0.2937952494945428, 0.5820227251123039, 99.99759336840972, 0.1750288861736042, 0.430562504653788, 0.2645161688057167, 100.00019810166187, 0.6161868212767635, 0.6236641829422758, 0.02397629151327, 300.00009343099424, 300.0000267849873, 300.00008758592526, 300.0000095035464, 299.99972825699854]| 53.9417202960733846|      0.03125000|[1885, 0, 29, 58]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      30|[100.00365808022056, 0.2632920403749015, 0.3425845265044429, 0.9773150143272179, 100.00272276999168, 0.2344979756859701, 0.2734036127665769, 0.7939566779709584, 100.00059446484521, 0.1438032458255793, 0.2898259242331147, 0.7530687527945967, 99.99975123441374, 0.1171617285427618, 0.2937952494945428, 0.5820227251123039, 99.99759336840972, 0.1750288861736042, 0.430562504653788, 0.2645161688057167, 100.00019810166187, 0.6161868212767635, 0.6236641829422758, 0.02397629151327, 300.00009343099424, 300.0000267849873, 300.00008758592526, 300.0000095035464, 299.99972825699854]| 53.9417202960733846|      0.01562500|[1950, 0, 30, 60]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      31|[100.00363742477055, 0.2620630817915094, 0.3424685167614652, 0.9777189327766173, 100.00290283399691, 0.2445257431273662, 0.2787174046211871, 0.7962455897130796, 100.0005644987857, 0.1420504869963946, 0.286978299262881, 0.750264616266796, 99.99985756240031, 0.1252238877437773, 0.2979372294322764, 0.5838663068835621, 99.9976124944127, 0.1763178126465297, 0.4299732054576204, 0.2634794220744074, 100.00019121548151, 0.6156210945967563, 0.6231613133533449, 0.0236261488935076, 300.0000912109724, 300.00003507491175, 300.0000878239538, 300.0000146765636, 299.9997292160718]| 51.9978835340076344|      0.03125000|[2015, 0, 31, 62]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      32|[100.00363742477055, 0.2620630817915094, 0.3424685167614652, 0.9777189327766173, 100.00290283399691, 0.2445257431273662, 0.2787174046211871, 0.7962455897130796, 100.0005644987857, 0.1420504869963946, 0.286978299262881, 0.750264616266796, 99.99985756240031, 0.1252238877437773, 0.2979372294322764, 0.5838663068835621, 99.9976124944127, 0.1763178126465297, 0.4299732054576204, 0.2634794220744074, 100.00019121548151, 0.6156210945967563, 0.6231613133533449, 0.0236261488935076, 300.0000912109724, 300.00003507491175, 300.0000878239538, 300.0000146765636, 299.9997292160718]| 51.9978835340076344|      0.01562500|[2080, 0, 32, 64]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      33|[100.0037630331126, 0.2677622657828296, 0.3457505261725515, 0.9796943878370281, 100.0028633302491, 0.2419789954902193, 0.2767195099138726, 0.794265403496903, 100.00071781530139, 0.1527781292739191, 0.2921188405441744, 0.7526043887108073, 99.99985588578164, 0.1247577986490655, 0.2966997681626883, 0.5822940739448164, 99.9976789496501, 0.1812153452472688, 0.4319927402016771, 0.26430014770281, 100.00017898475372, 0.6146612407730796, 0.6221581214991213, 0.0228053897722473, 300.00009681553405, 300.00003368960483, 300.0000950275268, 300.0000155530883, 299.9997315671603]| 50.1475095126802444|      0.03125000|[2145, 0, 33, 66]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      34|[100.0037630331126, 0.2677622657828296, 0.3457505261725515, 0.9796943878370281, 100.0028633302491, 0.2419789954902193, 0.2767195099138726, 0.794265403496903, 100.00071781530139, 0.1527781292739191, 0.2921188405441744, 0.7526043887108073, 99.99985588578164, 0.1247577986490655, 0.2966997681626883, 0.5822940739448164, 99.9976789496501, 0.1812153452472688, 0.4319927402016771, 0.26430014770281, 100.00017898475372, 0.6146612407730796, 0.6221581214991213, 0.0228053897722473, 300.00009681553405, 300.00003368960483, 300.0000950275268, 300.0000155530883, 299.9997315671603]| 50.1475095126802444|      0.01562500|[2210, 0, 34, 68]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      35|[100.00373379745851, 0.266144460740535, 0.3454201572547622, 0.9799813562854036, 100.00304080265865, 0.2517355178511134, 0.2819606248514669, 0.7965728761820386, 100.00068144866063, 0.1506107534354821, 0.2891385198124375, 0.749788193753741, 99.99996539165302, 0.1328978962040423, 0.3009318950547065, 0.5842246841190689, 99.99769918820084, 0.182562924734529, 0.4314371331929124, 0.2632792762973126, 100.00017236636373, 0.6140884951428186, 0.6216428623453629, 0.0224425307495727, 300.00009403952845, 300.0000419061002, 300.0000946113217, 300.0000208263503, 299.9997325908881]| 48.3810057193622072|      0.03125000|[2275, 0, 35, 70]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      36|[100.00373379745851, 0.266144460740535, 0.3454201572547622, 0.9799813562854036, 100.00304080265865, 0.2517355178511134, 0.2819606248514669, 0.7965728761820386, 100.00068144866063, 0.1506107534354821, 0.2891385198124375, 0.749788193753741, 99.99996539165302, 0.1328978962040423, 0.3009318950547065, 0.5842246841190689, 99.99769918820084, 0.182562924734529, 0.4314371331929124, 0.2632792762973126, 100.00017236636373, 0.6140884951428186, 0.6216428623453629, 0.0224425307495727, 300.00009403952845, 300.0000419061002, 300.0000946113217, 300.0000208263503, 299.9997325908881]| 48.3810057193622072|      0.01562500|[2340, 0, 36, 72]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      37|[100.00385613125373, 0.2716439065940691, 0.3485829530785746, 0.9818854373073197, 100.00299224684953, 0.24872738839419, 0.2797651959800849, 0.794528953781915, 100.00083597498762, 0.1612113678849577, 0.2943118295500037, 0.7522113826366026, 99.99996202840622, 0.1323000342929457, 0.2996515694671131, 0.5826545394582472, 99.99776777891454, 0.1875538165406788, 0.4335276221395026, 0.2641493881696742, 100.00015993436426, 0.6131203112593496, 0.6206254680695421, 0.0216078803991991, 300.00009943400084, 300.0000397797139, 300.000101885069, 300.0000216332063, 299.99973502913144]| 46.6910082512564912|      0.03125000|[2405, 0, 37, 74]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
      38|[100.00385613125373, 0.2716439065940691, 0.3485829530785746, 0.9818854373073197, 100.00299224684953, 0.24872738839419, 0.2797651959800849, 0.794528953781915, 100.00083597498762, 0.1612113678849577, 0.2943118295500037, 0.7522113826366026, 99.99996202840622, 0.1323000342929457, 0.2996515694671131, 0.5826545394582472, 99.99776777891454, 0.1875538165406788, 0.4335276221395026, 0.2641493881696742, 100.00015993436426, 0.6131203112593496, 0.6206254680695421, 0.0216078803991991, 300.00009943400084, 300.0000397797139, 300.000101885069, 300.0000216332063, 299.99973502913144]| 46.6910082512564912|      0.01562500|[2470, 0, 38, 76]                                                          |  | used linear model with 65 points | iterate failure | actual_k=0
      39|[100.0038203970551, 0.2697393092705156, 0.3480919018501432, 0.9820828988943071, 100.00316853781534, 0.2582927617441193, 0.2849558861493366, 0.7968511985241746, 100.00079386728923, 0.1587063392336542, 0.2912183282641354, 0.7493779730702902, 100.0000734579533, 0.1404491035253067, 0.3039285358816259, 0.5846417591432839, 99.99778839587901, 0.1888918910350692, 0.4329786207952966, 0.263137179622164, 100.00015293011462, 0.6125528374752276, 0.6201127658072223, 0.0212470606105547, 300.0000965937331, 300.0000479135942, 300.00010136250205, 300.00002706722034, 299.99973621327007]| 45.0720440456980924|      0.03125000|[2535, 0, 39, 78]                                                          |  | used linear model with 65 points | iterate success | actual_k=0
