k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[43, 6, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=2
      12|[107.46999500327475, 0.0936126875124883, 0.9090353912800176, 102.39985556117996, 0.1833105151327654, 0.8183387375344358, 97.44006740807693, 0.2838436716172911, 0.7158295359014684, 96.29993770020991, 0.3052890808108752, 0.6950986558955753, 93.98996330972591, 0.3566120073173223, 0.643312148473742, 89.71998329830964, 0.4678841513844639, 0.5320272513112277, 83.71001958243198, 0.6578108171152249, 0.3418697217243043, 78.30995812476621, 0.8765488131678977, 0.1238066665959158, 886.3698521660054, 910.0098123430755, 922.519561469528, 926.460285271998, 935.5596887277202, 952.8303294316438, 975.7299254600651]|  0.4429992602988616|      0.00390625|[516, 72, 12, 48]                                                          |  | used linear model with 49 points | iterate success | actual_k=2
      13|[107.46999500327475, 0.0936126875124883, 0.9090353912800176, 102.39985556117996, 0.1833105151327654, 0.8183387375344358, 97.44006740807693, 0.2838436716172911, 0.7158295359014684, 96.29993770020991, 0.3052890808108752, 0.6950986558955753, 93.98996330972591, 0.3566120073173223, 0.643312148473742, 89.71998329830964, 0.4678841513844639, 0.5320272513112277, 83.71001958243198, 0.6578108171152249, 0.3418697217243043, 78.30995812476621, 0.8765488131678977, 0.1238066665959158, 886.3698521660054, 910.0098123430755, 922.519561469528, 926.460285271998, 935.5596887277202, 952.8303294316438, 975.7299254600651]|  0.4429992602988616|      0.00195312|[559, 78, 13, 52]                                                          |  | used linear model with 49 points | iterate failure | actual_k=2
      14|[107.46999500327475, 0.0936126875124883, 0.9090353912800176, 102.39985556117996, 0.1833105151327654, 0.8183387375344358, 97.44006740807693, 0.2838436716172911, 0.7158295359014684, 96.29993770020991, 0.3052890808108752, 0.6950986558955753, 93.98996330972591, 0.3566120073173223, 0.643312148473742, 89.71998329830964, 0.4678841513844639, 0.5320272513112277, 83.71001958243198, 0.6578108171152249, 0.3418697217243043, 78.30995812476621, 0.8765488131678977, 0.1238066665959158, 886.3698521660054, 910.0098123430755, 922.519561469528, 926.460285271998, 935.5596887277202, 952.8303294316438, 975.7299254600651]|  0.4429992602988616|      0.00097656|[602, 84, 14, 56]                                                          |  | used linear model with 49 points | iterate failure | actual_k=2
      15|[107.47007266885544, 0.0942011249141425, 0.9091391882249671, 102.39988377847588, 0.1829179507475973, 0.8182027532198536, 97.44011577820487, 0.2842802846690699, 0.7160744599954619, 96.30006161345715, 0.3051361379147167, 0.6949668854013354, 93.9900858349255, 0.3566206070960095, 0.6432643797971477, 89.72006668143456, 0.4677302384901708, 0.5320150528319116, 83.7100136623427, 0.6579607850024789, 0.3418926134243577, 78.31002135582563, 0.8765595951205619, 0.1239515520978701, 886.3698469579127, 910.009842773468, 922.5196184416202, 926.4603424479108, 935.5597354511447, 952.8303618322939, 975.7298918181307]|  0.2925310311831490|      0.00195312|[645, 90, 15, 60]                                                          |  | used linear model with 49 points | iterate success | actual_k=2
      16|[107.47034250395666, 0.0946602719837107, 0.909527983303891, 102.3993055780908, 0.1840011772367397, 0.8183274422997312, 97.4402556277572, 0.2842991600825501, 0.7160329165291726, 96.30005038299463, 0.3054209559738467, 0.6947723623773863, 93.99032408096052, 0.3564400419203138, 0.6429597756955145, 89.72042295900343, 0.4679800606868242, 0.5315582167063888, 83.70970596791643, 0.6574550700630128, 0.3417419628039461, 78.30970914181125, 0.8767387258192081, 0.1237732286946701, 886.3697562009748, 910.0098995298181, 922.5196195071524, 926.4609712741158, 935.5601336895331, 952.8305353588972, 975.7299671569175]|  0.2546252253722239|      0.00390625|[688, 96, 16, 64]                                                          |  | used linear model with 49 points | iterate success | actual_k=2
      17|[107.47034250395666, 0.0946602719837107, 0.909527983303891, 102.3993055780908, 0.1840011772367397, 0.8183274422997312, 97.4402556277572, 0.2842991600825501, 0.7160329165291726, 96.30005038299463, 0.3054209559738467, 0.6947723623773863, 93.99032408096052, 0.3564400419203138, 0.6429597756955145, 89.72042295900343, 0.4679800606868242, 0.5315582167063888, 83.70970596791643, 0.6574550700630128, 0.3417419628039461, 78.30970914181125, 0.8767387258192081, 0.1237732286946701, 886.3697562009748, 910.0098995298181, 922.5196195071524, 926.4609712741158, 935.5601336895331, 952.8305353588972, 975.7299671569175]|  0.2546252253722239|      0.00195312|[731, 102, 17, 68]                                                         |  | used linear model with 49 points | iterate failure | actual_k=2
      18|[107.47034250395666, 0.0946602719837107, 0.909527983303891, 102.3993055780908, 0.1840011772367397, 0.8183274422997312, 97.4402556277572, 0.2842991600825501, 0.7160329165291726, 96.30005038299463, 0.3054209559738467, 0.6947723623773863, 93.99032408096052, 0.3564400419203138, 0.6429597756955145, 89.72042295900343, 0.4679800606868242, 0.5315582167063888, 83.70970596791643, 0.6574550700630128, 0.3417419628039461, 78.30970914181125, 0.8767387258192081, 0.1237732286946701, 886.3697562009748, 910.0098995298181, 922.5196195071524, 926.4609712741158, 935.5601336895331, 952.8305353588972, 975.7299671569175]|  0.2546252253722239|      0.00097656|[774, 108, 18, 72]                                                         |  | used linear model with 49 points | iterate failure | actual_k=2
      19|[107.47020775751974, 0.094718938070834, 0.909532868209534, 102.39937360950398, 0.1836965185284792, 0.8181969757181656, 97.44033626661523, 0.2849847161842401, 0.7163734348974145, 96.30003478702463, 0.3051638842672301, 0.6947890122845357, 93.99040904764931, 0.3565309617561063, 0.6430340250771256, 89.72037998271253, 0.46780599475438, 0.5315061461750684, 83.70968490581241, 0.6577193295224465, 0.3417616014120644, 78.30973278500718, 0.8767903576007525, 0.1238089116377, 886.3696873917947, 910.0099537103004, 922.5196908819921, 926.460889037349, 935.5600704624723, 952.8305315216105, 975.729904067808]|  0.2301512110957702|      0.00195312|[817, 114, 19, 76]                                                         |  | used linear model with 49 points | iterate success | actual_k=2
      20|[107.47020775751974, 0.094718938070834, 0.909532868209534, 102.39937360950398, 0.1836965185284792, 0.8181969757181656, 97.44033626661523, 0.2849847161842401, 0.7163734348974145, 96.30003478702463, 0.3051638842672301, 0.6947890122845357, 93.99040904764931, 0.3565309617561063, 0.6430340250771256, 89.72037998271253, 0.46780599475438, 0.5315061461750684, 83.70968490581241, 0.6577193295224465, 0.3417616014120644, 78.30973278500718, 0.8767903576007525, 0.1238089116377, 886.3696873917947, 910.0099537103004, 922.5196908819921, 926.460889037349, 935.5600704624723, 952.8305315216105, 975.729904067808]|  0.2301512110957702|      0.00097656|[860, 120, 20, 80]                                                         |  | used linear model with 49 points | iterate failure | actual_k=2
      21|[107.47020775751974, 0.094718938070834, 0.909532868209534, 102.39937360950398, 0.1836965185284792, 0.8181969757181656, 97.44033626661523, 0.2849847161842401, 0.7163734348974145, 96.30003478702463, 0.3051638842672301, 0.6947890122845357, 93.99040904764931, 0.3565309617561063, 0.6430340250771256, 89.72037998271253, 0.46780599475438, 0.5315061461750684, 83.70968490581241, 0.6577193295224465, 0.3417616014120644, 78.30973278500718, 0.8767903576007525, 0.1238089116377, 886.3696873917947, 910.0099537103004, 922.5196908819921, 926.460889037349, 935.5600704624723, 952.8305315216105, 975.729904067808]|  0.2301512110957702|      0.00048828|[903, 126, 21, 84]                                                         |  | used linear model with 49 points | iterate failure | actual_k=2
      22|[107.47019580716223, 0.0945704052957079, 0.9095425493098848, 102.39934288705537, 0.1839342260184576, 0.8183335225390763, 97.44032200924603, 0.2848518661854166, 0.7163367562628251, 96.30020609332551, 0.3053601933779252, 0.6948227873479921, 93.99047481316222, 0.3565373997834116, 0.6429761848127922, 89.72035833055811, 0.46784306606867, 0.5314546222752011, 83.70975338140497, 0.6577508685183658, 0.3417540525235089, 78.30971463380338, 0.876746721193547, 0.1237598256670479, 886.3697041463884, 910.010020075373, 922.5197236909421, 926.4608802525752, 935.5600709894956, 952.8306679682889, 975.7299730215029]|  0.1980336857516581|      0.00097656|[946, 132, 22, 88]                                                         |  | used linear model with 49 points | iterate success | actual_k=2
      23|[107.47005416485128, 0.0950063581489709, 0.9097908131242785, 102.39950926368726, 0.1841822064432621, 0.8182802251167793, 97.44010219505972, 0.285008990607929, 0.7163761250893736, 96.30014300184592, 0.3056376239853959, 0.694990214065937, 93.9903512569113, 0.3566541077059472, 0.6428869423932541, 89.72018016131804, 0.4678990229307488, 0.5313639639549897, 83.70987482691133, 0.657964412827575, 0.3415387353029997, 78.30989357577496, 0.876942278358579, 0.1238275288752152, 886.3695590777513, 910.0102721358621, 922.5198885832945, 926.4609474318191, 935.5599463695557, 952.8305650477909, 975.7300226320239]|  0.1857673231486578|      0.00195312|[989, 138, 23, 92]                                                         |  | used linear model with 49 points | iterate success | actual_k=2
      24|[107.47005416485128, 0.0950063581489709, 0.9097908131242785, 102.39950926368726, 0.1841822064432621, 0.8182802251167793, 97.44010219505972, 0.285008990607929, 0.7163761250893736, 96.30014300184592, 0.3056376239853959, 0.694990214065937, 93.9903512569113, 0.3566541077059472, 0.6428869423932541, 89.72018016131804, 0.4678990229307488, 0.5313639639549897, 83.70987482691133, 0.657964412827575, 0.3415387353029997, 78.30989357577496, 0.876942278358579, 0.1238275288752152, 886.3695590777513, 910.0102721358621, 922.5198885832945, 926.4609474318191, 935.5599463695557, 952.8305650477909, 975.7300226320239]|  0.1857673231486578|      0.00097656|[1032, 144, 24, 96]                                                        |  | used linear model with 49 points | iterate failure | actual_k=2
      25|[107.47005416485128, 0.0950063581489709, 0.9097908131242785, 102.39950926368726, 0.1841822064432621, 0.8182802251167793, 97.44010219505972, 0.285008990607929, 0.7163761250893736, 96.30014300184592, 0.3056376239853959, 0.694990214065937, 93.9903512569113, 0.3566541077059472, 0.6428869423932541, 89.72018016131804, 0.4678990229307488, 0.5313639639549897, 83.70987482691133, 0.657964412827575, 0.3415387353029997, 78.30989357577496, 0.876942278358579, 0.1238275288752152, 886.3695590777513, 910.0102721358621, 922.5198885832945, 926.4609474318191, 935.5599463695557, 952.8305650477909, 975.7300226320239]|  0.1857673231486578|      0.00048828|[1075, 150, 25, 100]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      26|[107.4700639924276, 0.0947689854603484, 0.9096801686072821, 102.39947507611346, 0.1843687292140109, 0.8182877313702863, 97.44010763389214, 0.285208021028884, 0.7164434407310226, 96.30011393669082, 0.3056006598214748, 0.6949132228106033, 93.99027477202218, 0.3568095139838744, 0.6429438495258681, 89.72016816790773, 0.4678135804983054, 0.5313832689550119, 83.70987704227016, 0.6578828983504464, 0.3416489506056531, 78.30982940653259, 0.87699254345036, 0.1238502645123238, 886.3695573219185, 910.0103277621104, 922.5199288758321, 926.460933614392, 935.5598593331301, 952.8305965131658, 975.7299924070614]|  0.1693839649769322|      0.00097656|[1118, 156, 26, 104]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      27|[107.4700639924276, 0.0947689854603484, 0.9096801686072821, 102.39947507611346, 0.1843687292140109, 0.8182877313702863, 97.44010763389214, 0.285208021028884, 0.7164434407310226, 96.30011393669082, 0.3056006598214748, 0.6949132228106033, 93.99027477202218, 0.3568095139838744, 0.6429438495258681, 89.72016816790773, 0.4678135804983054, 0.5313832689550119, 83.70987704227016, 0.6578828983504464, 0.3416489506056531, 78.30982940653259, 0.87699254345036, 0.1238502645123238, 886.3695573219185, 910.0103277621104, 922.5199288758321, 926.460933614392, 935.5598593331301, 952.8305965131658, 975.7299924070614]|  0.1693839649769322|      0.00048828|[1161, 162, 27, 108]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      28|[107.47009852390225, 0.0949837132381658, 0.9097463178431467, 102.39951280249213, 0.1844022634360608, 0.818215904709904, 97.44007009483516, 0.2853046316476798, 0.7165332071321453, 96.30020030433833, 0.3057949404229098, 0.6949936109936034, 93.99030821861042, 0.356741231271218, 0.6429193102191296, 89.72020389340246, 0.4680478609882689, 0.5314265486340023, 83.7098026114815, 0.6577232274119028, 0.3416200681759641, 78.30980361827694, 0.8769506496229185, 0.1238106425809042, 886.3695719827102, 910.0103823503732, 922.5198924217199, 926.4608939428166, 935.5599023718589, 952.8306125310997, 975.7300014923031]|  0.1626421902916065|      0.00097656|[1204, 168, 28, 112]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      29|[107.47009852390225, 0.0949837132381658, 0.9097463178431467, 102.39951280249213, 0.1844022634360608, 0.818215904709904, 97.44007009483516, 0.2853046316476798, 0.7165332071321453, 96.30020030433833, 0.3057949404229098, 0.6949936109936034, 93.99030821861042, 0.356741231271218, 0.6429193102191296, 89.72020389340246, 0.4680478609882689, 0.5314265486340023, 83.7098026114815, 0.6577232274119028, 0.3416200681759641, 78.30980361827694, 0.8769506496229185, 0.1238106425809042, 886.3695719827102, 910.0103823503732, 922.5198924217199, 926.4608939428166, 935.5599023718589, 952.8306125310997, 975.7300014923031]|  0.1626421902916065|      0.00048828|[1247, 174, 29, 116]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      30|[107.47006634632409, 0.0948053404115801, 0.9097500560117353, 102.39949111637071, 0.1846650313627918, 0.8182664216250026, 97.44012609428589, 0.2852793915636756, 0.7164833492635827, 96.300233964182, 0.3059372261184471, 0.6949371571964681, 93.99024732936944, 0.3569854066247951, 0.6429857601695613, 89.72020155217066, 0.468077048710651, 0.5313496937848744, 83.70981726750142, 0.6577081293396457, 0.3415769205579801, 78.30977045691117, 0.8768923641358617, 0.1237663542246125, 886.3695701707471, 910.0104750535845, 922.5199091373087, 926.4608678968287, 935.5599112860032, 952.8305596928083, 975.729918058622]|  0.1554746916718297|      0.00097656|[1290, 180, 30, 120]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      31|[107.47006634632409, 0.0948053404115801, 0.9097500560117353, 102.39949111637071, 0.1846650313627918, 0.8182664216250026, 97.44012609428589, 0.2852793915636756, 0.7164833492635827, 96.300233964182, 0.3059372261184471, 0.6949371571964681, 93.99024732936944, 0.3569854066247951, 0.6429857601695613, 89.72020155217066, 0.468077048710651, 0.5313496937848744, 83.70981726750142, 0.6577081293396457, 0.3415769205579801, 78.30977045691117, 0.8768923641358617, 0.1237663542246125, 886.3695701707471, 910.0104750535845, 922.5199091373087, 926.4608678968287, 935.5599112860032, 952.8305596928083, 975.729918058622]|  0.1554746916718297|      0.00048828|[1333, 186, 31, 124]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      32|[107.47005900034914, 0.0950364064133535, 0.9098188563306318, 102.39937588772462, 0.1845284275601526, 0.8181729108788388, 97.4400867411788, 0.2855249872056706, 0.7166691520319396, 96.3002362220225, 0.3060047820257932, 0.6948671755160389, 93.99027505776797, 0.3570032844281374, 0.6430333620228159, 89.72022852587604, 0.4680585496558374, 0.5313334479407197, 83.70979876810827, 0.6577887617956144, 0.3415047711379987, 78.30978254129431, 0.8769025343226464, 0.1237663611854303, 886.3695992768922, 910.0104660581576, 922.5198467450517, 926.4608090198892, 935.5598804983623, 952.8306336542043, 975.7298732284758]|  0.1503859180112869|      0.00097656|[1376, 192, 32, 128]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      33|[107.47005900034914, 0.0950364064133535, 0.9098188563306318, 102.39937588772462, 0.1845284275601526, 0.8181729108788388, 97.4400867411788, 0.2855249872056706, 0.7166691520319396, 96.3002362220225, 0.3060047820257932, 0.6948671755160389, 93.99027505776797, 0.3570032844281374, 0.6430333620228159, 89.72022852587604, 0.4680585496558374, 0.5313334479407197, 83.70979876810827, 0.6577887617956144, 0.3415047711379987, 78.30978254129431, 0.8769025343226464, 0.1237663611854303, 886.3695992768922, 910.0104660581576, 922.5198467450517, 926.4608090198892, 935.5598804983623, 952.8306336542043, 975.7298732284758]|  0.1503859180112869|      0.00048828|[1419, 198, 33, 132]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      34|[107.47005900034914, 0.0950364064133535, 0.9098188563306318, 102.39937588772462, 0.1845284275601526, 0.8181729108788388, 97.4400867411788, 0.2855249872056706, 0.7166691520319396, 96.3002362220225, 0.3060047820257932, 0.6948671755160389, 93.99027505776797, 0.3570032844281374, 0.6430333620228159, 89.72022852587604, 0.4680585496558374, 0.5313334479407197, 83.70979876810827, 0.6577887617956144, 0.3415047711379987, 78.30978254129431, 0.8769025343226464, 0.1237663611854303, 886.3695992768922, 910.0104660581576, 922.5198467450517, 926.4608090198892, 935.5598804983623, 952.8306336542043, 975.7298732284758]|  0.1503859180112869|      0.00024414|[1462, 204, 34, 136]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      35|[107.47003263314436, 0.0949235363117383, 0.9097873722014936, 102.39940051156513, 0.1846870087441573, 0.8182465625600098, 97.44008244523428, 0.2854777079050607, 0.7166598575409041, 96.30025481149566, 0.3060508839525619, 0.6949154290839257, 93.99028344744302, 0.3570478574404621, 0.6430589460034479, 89.72020762812707, 0.4680545083053292, 0.5313247991379774, 83.7098120187088, 0.657804327987205, 0.3415011807404133, 78.30979809048937, 0.8768951379481031, 0.1237313475568376, 886.3695913584393, 910.0104701133059, 922.5198707694933, 926.4608174278615, 935.5599010866316, 952.8306251568729, 975.7298521516618]|  0.1399167090611501|      0.00048828|[1505, 210, 35, 140]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      36|[107.47004350196063, 0.0949315542168243, 0.9097963485624752, 102.39941019776899, 0.1847382359211748, 0.8182360652723439, 97.44008286858347, 0.2856767573327532, 0.7166265538907908, 96.30027454096424, 0.3062004900418608, 0.6949783061875431, 93.99019667660036, 0.3571058227641992, 0.643088033009178, 89.7202636802636, 0.4683012183933233, 0.5313601230912081, 83.70981577332942, 0.6577414921645945, 0.3415558558626134, 78.30982137603931, 0.8769303559543974, 0.1237115543406649, 886.3698398213626, 910.0104844098393, 922.5199742357166, 926.4607882357247, 935.5598466638785, 952.8306093888716, 975.729781090642]|  0.1330609319405030|      0.00097656|[1548, 216, 36, 144]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      37|[107.47004350196063, 0.0949315542168243, 0.9097963485624752, 102.39941019776899, 0.1847382359211748, 0.8182360652723439, 97.44008286858347, 0.2856767573327532, 0.7166265538907908, 96.30027454096424, 0.3062004900418608, 0.6949783061875431, 93.99019667660036, 0.3571058227641992, 0.643088033009178, 89.7202636802636, 0.4683012183933233, 0.5313601230912081, 83.70981577332942, 0.6577414921645945, 0.3415558558626134, 78.30982137603931, 0.8769303559543974, 0.1237115543406649, 886.3698398213626, 910.0104844098393, 922.5199742357166, 926.4607882357247, 935.5598466638785, 952.8306093888716, 975.729781090642]|  0.1330609319405030|      0.00048828|[1591, 222, 37, 148]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      38|[107.4700943938734, 0.0950430960364576, 0.9098069121653789, 102.39940114424525, 0.1849177985440109, 0.8182815691458729, 97.44011029172334, 0.2855971862282214, 0.716656587844926, 96.30043114766416, 0.3063266998109267, 0.6949978672589138, 93.99018562028158, 0.357280179888335, 0.6430028622740614, 89.72030878522527, 0.4682753531229033, 0.5312739386333102, 83.70982195360942, 0.6579974224861919, 0.3416188117987686, 78.30974446765319, 0.8769866201748477, 0.1236326681838863, 886.3697916029837, 910.0104828930672, 922.5199139461783, 926.4607628391776, 935.5598599272734, 952.8305917886846, 975.729765248091]|  0.1291592913161194|      0.00097656|[1634, 228, 38, 152]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      39|[107.4700943938734, 0.0950430960364576, 0.9098069121653789, 102.39940114424525, 0.1849177985440109, 0.8182815691458729, 97.44011029172334, 0.2855971862282214, 0.716656587844926, 96.30043114766416, 0.3063266998109267, 0.6949978672589138, 93.99018562028158, 0.357280179888335, 0.6430028622740614, 89.72030878522527, 0.4682753531229033, 0.5312739386333102, 83.70982195360942, 0.6579974224861919, 0.3416188117987686, 78.30974446765319, 0.8769866201748477, 0.1236326681838863, 886.3697916029837, 910.0104828930672, 922.5199139461783, 926.4607628391776, 935.5598599272734, 952.8305917886846, 975.729765248091]|  0.1291592913161194|      0.00048828|[1677, 234, 39, 156]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      40|[107.47015128955593, 0.0951039538228045, 0.9098904097765712, 102.39939138994656, 0.1848542494493619, 0.818213690530953, 97.44007024471092, 0.2858751826954937, 0.7167248328173913, 96.3004763918485, 0.3062946743209619, 0.6951407432860872, 93.99021497039179, 0.3574389521810306, 0.6430350339233409, 89.72024081697587, 0.4683679702360024, 0.5313474923936913, 83.7098247959055, 0.6579082072118723, 0.3415628595749, 78.30972516417236, 0.8769993512262674, 0.1235828160435697, 886.3699098969626, 910.0106345117067, 922.5199975075504, 926.4607663592859, 935.5598435509963, 952.8305493302435, 975.7298186993313]|  0.1233127810592450|      0.00097656|[1720, 240, 40, 160]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
