k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]                              | 51.0855557048649089|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      16|[0.2302185777171933, 0.3453282566713065, 0.3339105117505843, 0.2914113692621569, 0.2457020454670922, 0.8501641040115583, 0.8640825143360379, 0.8570452501344247, 0.836867131296463, 0.9196125889670353]|  3.5892802115488407|      0.01562500|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[0.2270012770009872, 0.3447434234065966, 0.3444031994086332, 0.298053753729471, 0.2371503926235958, 0.8494817780759453, 0.863094433123255, 0.8584292600438423, 0.8384665282986468, 0.9200410883624788]|  3.4617427887977334|      0.03125000|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      18|[0.2270012770009872, 0.3447434234065966, 0.3444031994086332, 0.298053753729471, 0.2371503926235958, 0.8494817780759453, 0.863094433123255, 0.8584292600438423, 0.8384665282986468, 0.9200410883624788]|  3.4617427887977334|      0.01562500|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[0.2287324493108823, 0.3382971888094707, 0.3423448664198953, 0.306846481607136, 0.228424473376278, 0.8490861572120081, 0.8679045892087063, 0.8594175131463148, 0.8409321211841151, 0.923439522135934]|  3.3463248332581759|      0.03125000|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      20|[0.2345828618792866, 0.3364547281211998, 0.3225113367521785, 0.3245046865489742, 0.2343592738193163, 0.8446652452003081, 0.8662054035487735, 0.8509673558697194, 0.8502839304765645, 0.9192868887207227]|  3.2707211941687144|      0.06250000|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      21|[0.2345828618792866, 0.3364547281211998, 0.3225113367521785, 0.3245046865489742, 0.2343592738193163, 0.8446652452003081, 0.8662054035487735, 0.8509673558697194, 0.8502839304765645, 0.9192868887207227]|  3.2707211941687144|      0.03125000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[0.2333649540944433, 0.3437803198889897, 0.3326120878776777, 0.3352671538923382, 0.2206085254058634, 0.8556455205908949, 0.8819117495791857, 0.8596439038471506, 0.8581268121946498, 0.9160578152306541]|  2.9950143080141687|      0.06250000|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      23|[0.2333649540944433, 0.3437803198889897, 0.3326120878776777, 0.3352671538923382, 0.2206085254058634, 0.8556455205908949, 0.8819117495791857, 0.8596439038471506, 0.8581268121946498, 0.9160578152306541]|  2.9950143080141687|      0.03125000|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[0.2333649540944433, 0.3437803198889897, 0.3326120878776777, 0.3352671538923382, 0.2206085254058634, 0.8556455205908949, 0.8819117495791857, 0.8596439038471506, 0.8581268121946498, 0.9160578152306541]|  2.9950143080141687|      0.01562500|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[0.2334259323559212, 0.3411068271198681, 0.3414328509215678, 0.3391097497496054, 0.2186288112528754, 0.8602757374297108, 0.8896696313925384, 0.8668421929684744, 0.8562476092016453, 0.9141794481282728]|  2.9296903891643278|      0.03125000|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      26|[0.2334259323559212, 0.3411068271198681, 0.3414328509215678, 0.3391097497496054, 0.2186288112528754, 0.8602757374297108, 0.8896696313925384, 0.8668421929684744, 0.8562476092016453, 0.9141794481282728]|  2.9296903891643278|      0.01562500|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[0.2334259323559212, 0.3411068271198681, 0.3414328509215678, 0.3391097497496054, 0.2186288112528754, 0.8602757374297108, 0.8896696313925384, 0.8668421929684744, 0.8562476092016453, 0.9141794481282728]|  2.9296903891643278|      0.00781250|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      28|[0.2299119377528061, 0.342077005683439, 0.3424048601392129, 0.3408846408714097, 0.2240853097266297, 0.8604485427785117, 0.8876250607349503, 0.8642319785669054, 0.8578674171870733, 0.913699648448952]|  2.8822120864248473|      0.01562500|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      29|[0.2299119377528061, 0.342077005683439, 0.3424048601392129, 0.3408846408714097, 0.2240853097266297, 0.8604485427785117, 0.8876250607349503, 0.8642319785669054, 0.8578674171870733, 0.913699648448952]|  2.8822120864248473|      0.00781250|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      30|[0.2299119377528061, 0.342077005683439, 0.3424048601392129, 0.3408846408714097, 0.2240853097266297, 0.8604485427785117, 0.8876250607349503, 0.8642319785669054, 0.8578674171870733, 0.913699648448952]|  2.8822120864248473|      0.00390625|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      31|[0.2310312131116713, 0.3416553555144338, 0.3424414848755334, 0.3404657057739955, 0.2276640420708958, 0.8609965464585149, 0.8872352306981527, 0.8644341949658565, 0.8579189025323897, 0.914289760290715]|  2.8651416856638225|      0.00781250|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      32|[0.2310312131116713, 0.3416553555144338, 0.3424414848755334, 0.3404657057739955, 0.2276640420708958, 0.8609965464585149, 0.8872352306981527, 0.8644341949658565, 0.8579189025323897, 0.914289760290715]|  2.8651416856638225|      0.00390625|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      33|[0.2318001426196979, 0.3434707843090044, 0.3429076625188574, 0.3416758755232877, 0.2301584194335203, 0.8608495569314468, 0.8879932587578754, 0.8659343101177243, 0.8583872141558493, 0.9149238976699111]|  2.8586407018893487|      0.00781250|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      34|[0.2318001426196979, 0.3434707843090044, 0.3429076625188574, 0.3416758755232877, 0.2301584194335203, 0.8608495569314468, 0.8879932587578754, 0.8659343101177243, 0.8583872141558493, 0.9149238976699111]|  2.8586407018893487|      0.00390625|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      35|[0.2325732072142287, 0.3424594457001783, 0.342247866516057, 0.3423548613524526, 0.2304285521875354, 0.8624557864115666, 0.8865006197380708, 0.8681223721254845, 0.8576452155044821, 0.9165122642688067]|  2.8552746732537488|      0.00781250|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      36|[0.2325732072142287, 0.3424594457001783, 0.342247866516057, 0.3423548613524526, 0.2304285521875354, 0.8624557864115666, 0.8865006197380708, 0.8681223721254845, 0.8576452155044821, 0.9165122642688067]|  2.8552746732537488|      0.00390625|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      37|[0.2325732072142287, 0.3424594457001783, 0.342247866516057, 0.3423548613524526, 0.2304285521875354, 0.8624557864115666, 0.8865006197380708, 0.8681223721254845, 0.8576452155044821, 0.9165122642688067]|  2.8552746732537488|      0.00195312|[555, 74, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      38|[0.2325732072142287, 0.3424594457001783, 0.342247866516057, 0.3423548613524526, 0.2304285521875354, 0.8624557864115666, 0.8865006197380708, 0.8681223721254845, 0.8576452155044821, 0.9165122642688067]|  2.8552746732537488|      0.00097656|[570, 76, 38, 76]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      39|[0.2320609402496936, 0.3421714809465756, 0.3421404641970767, 0.3420553669740485, 0.2308222946138721, 0.8626139697699059, 0.8867404446379257, 0.8681399947950669, 0.85802454515511, 0.9161582467053374]|  2.8539537026932513|      0.00195312|[585, 78, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      40|[0.2320609402496936, 0.3421714809465756, 0.3421404641970767, 0.3420553669740485, 0.2308222946138721, 0.8626139697699059, 0.8867404446379257, 0.8681399947950669, 0.85802454515511, 0.9161582467053374]|  2.8539537026932513|      0.00097656|[600, 80, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      41|[0.232157549379254, 0.3421086727675801, 0.3421660819385504, 0.3418319455576525, 0.2312276394804258, 0.862940747697604, 0.8871730878515472, 0.8687780261233069, 0.8580060425699919, 0.9163135785453568]|  2.8532336614188574|      0.00195312|[615, 82, 41, 82]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      42|[0.232157549379254, 0.3421086727675801, 0.3421660819385504, 0.3418319455576525, 0.2312276394804258, 0.862940747697604, 0.8871730878515472, 0.8687780261233069, 0.8580060425699919, 0.9163135785453568]|  2.8532336614188574|      0.00097656|[630, 84, 42, 84]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      43|[0.2322630630995727, 0.3417502974146405, 0.3422115948555474, 0.3418543446850615, 0.231292093101917, 0.8632028082930829, 0.8870002342073571, 0.8689977034802645, 0.85880420264731, 0.916466905234467]|  2.8522835920235585|      0.00195312|[645, 86, 43, 86]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      44|[0.2322630630995727, 0.3417502974146405, 0.3422115948555474, 0.3418543446850615, 0.231292093101917, 0.8632028082930829, 0.8870002342073571, 0.8689977034802645, 0.85880420264731, 0.916466905234467]|  2.8522835920235585|      0.00097656|[660, 88, 44, 88]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      45|[0.2318588947630967, 0.3420560071445599, 0.3424546112679928, 0.3417790056106845, 0.2315505693104562, 0.8630784917764333, 0.8871370136902273, 0.8691209245072001, 0.8595158954375419, 0.9165642071234984]|  2.8516486630070110|      0.00195312|[675, 90, 45, 90]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      46|[0.2318588947630967, 0.3420560071445599, 0.3424546112679928, 0.3417790056106845, 0.2315505693104562, 0.8630784917764333, 0.8871370136902273, 0.8691209245072001, 0.8595158954375419, 0.9165642071234984]|  2.8516486630070110|      0.00097656|[690, 92, 46, 92]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      47|[0.2314058886978825, 0.3422723834915516, 0.3420896362182605, 0.3416796918301674, 0.2317838628927438, 0.8632793810577386, 0.8872748191382548, 0.8694137129924193, 0.8600158525976463, 0.9162338798851155]|  2.8509276897582931|      0.00195312|[705, 94, 47, 94]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      48|[0.2314058886978825, 0.3422723834915516, 0.3420896362182605, 0.3416796918301674, 0.2317838628927438, 0.8632793810577386, 0.8872748191382548, 0.8694137129924193, 0.8600158525976463, 0.9162338798851155]|  2.8509276897582931|      0.00097656|[720, 96, 48, 96]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      49|[0.2319057033713929, 0.3420763811896364, 0.341824581076586, 0.341670965104141, 0.2315794483765552, 0.8636909658407593, 0.8875190620072816, 0.8695177642527716, 0.8605728564681118, 0.9162903638537342]|  2.8500731255570351|      0.00195312|[735, 98, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      50|[0.2311042016788137, 0.3418491835888665, 0.3418325451696921, 0.3422844819479869, 0.2317302444784135, 0.8648033410346299, 0.8879383656368689, 0.8703142871789216, 0.8613368946972498, 0.9159902464589799]|  2.8486526074163572|      0.00390625|[750, 100, 50, 100]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
