k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[119.96331352158218, -0.0086001037207367, 0.8320386208701853, 110.01196194999126, 0.1029773102179042, 0.7559969565368782, 100.0014819408582, 0.2232254561360904, 0.7300733939211776, 87.99374704058732, 0.3175747324429442, 0.7571292642914744, 85.9968235132048, 0.3209802847527621, 0.6421856517765171, 83.99709735030791, 0.506891448269107, 0.5270437157837093, 80.03793827524215, 0.6875422575075933, 0.3471148783611018, 76.00693854924474, 0.8679479962183833, 0.1716033539465054, 886.4086513402144, 909.9419198558904, 922.5005912896104, 926.4730696412937, 935.594820794117, 952.7954647630687, 975.847493332949]|744.1820678710937500|      0.12500000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      12|[119.96331352158218, -0.0086001037207367, 0.8320386208701853, 110.01196194999126, 0.1029773102179042, 0.7559969565368782, 100.0014819408582, 0.2232254561360904, 0.7300733939211776, 87.99374704058732, 0.3175747324429442, 0.7571292642914744, 85.9968235132048, 0.3209802847527621, 0.6421856517765171, 83.99709735030791, 0.506891448269107, 0.5270437157837093, 80.03793827524215, 0.6875422575075933, 0.3471148783611018, 76.00693854924474, 0.8679479962183833, 0.1716033539465054, 886.4086513402144, 909.9419198558904, 922.5005912896104, 926.4730696412937, 935.594820794117, 952.7954647630687, 975.847493332949]|744.1820678710937500|      0.06250000|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[119.96138194399654, -0.0233165273769938, 0.8377744376379489, 109.9953081567256, 0.0770495780426799, 0.7571409380716473, 99.99651515376074, 0.2148658883690594, 0.71879107049382, 87.99679950849075, 0.3206973912985623, 0.7500412264326342, 85.98701977900988, 0.3364419405731303, 0.6537977441761769, 83.97792258906198, 0.5105135576443366, 0.5071990671527217, 80.02092824780837, 0.6866841759615614, 0.3527415502342455, 76.00689256213097, 0.8521886616207383, 0.1646500953071818, 886.4094217325494, 909.9463534112047, 922.4853943703813, 926.4691666877636, 935.6109408571597, 952.792806206994, 975.8436755390824]|542.7696533203125000|      0.12500000|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      14|[119.96138194399654, -0.0233165273769938, 0.8377744376379489, 109.9953081567256, 0.0770495780426799, 0.7571409380716473, 99.99651515376074, 0.2148658883690594, 0.71879107049382, 87.99679950849075, 0.3206973912985623, 0.7500412264326342, 85.98701977900988, 0.3364419405731303, 0.6537977441761769, 83.97792258906198, 0.5105135576443366, 0.5071990671527217, 80.02092824780837, 0.6866841759615614, 0.3527415502342455, 76.00689256213097, 0.8521886616207383, 0.1646500953071818, 886.4094217325494, 909.9463534112047, 922.4853943703813, 926.4691666877636, 935.6109408571597, 952.792806206994, 975.8436755390824]|542.7696533203125000|      0.06250000|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[119.96138194399654, -0.0233165273769938, 0.8377744376379489, 109.9953081567256, 0.0770495780426799, 0.7571409380716473, 99.99651515376074, 0.2148658883690594, 0.71879107049382, 87.99679950849075, 0.3206973912985623, 0.7500412264326342, 85.98701977900988, 0.3364419405731303, 0.6537977441761769, 83.97792258906198, 0.5105135576443366, 0.5071990671527217, 80.02092824780837, 0.6866841759615614, 0.3527415502342455, 76.00689256213097, 0.8521886616207383, 0.1646500953071818, 886.4094217325494, 909.9463534112047, 922.4853943703813, 926.4691666877636, 935.6109408571597, 952.792806206994, 975.8436755390824]|542.7696533203125000|      0.03125000|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[119.96255454087627, -0.0228393511699651, 0.8408678031384268, 109.9938865607171, 0.0838600933710932, 0.7558177335885091, 99.99632948918327, 0.1979434798586025, 0.721493833311514, 87.99557993147272, 0.3308573519361633, 0.7558709120786931, 85.9855705123664, 0.3435652839616294, 0.6599833647439618, 83.98057797255831, 0.508504041605043, 0.5075054923864033, 80.02601088323264, 0.6842829047778294, 0.3590905369141243, 76.00811014894772, 0.8603401861195358, 0.1663015780184956, 886.4127136044314, 909.9519698349684, 922.4866431197288, 926.4714417097656, 935.6089393395469, 952.7963460341449, 975.8305482584508]|409.1015319824218750|      0.06250000|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      17|[119.96255454087627, -0.0228393511699651, 0.8408678031384268, 109.9938865607171, 0.0838600933710932, 0.7558177335885091, 99.99632948918327, 0.1979434798586025, 0.721493833311514, 87.99557993147272, 0.3308573519361633, 0.7558709120786931, 85.9855705123664, 0.3435652839616294, 0.6599833647439618, 83.98057797255831, 0.508504041605043, 0.5075054923864033, 80.02601088323264, 0.6842829047778294, 0.3590905369141243, 76.00811014894772, 0.8603401861195358, 0.1663015780184956, 886.4127136044314, 909.9519698349684, 922.4866431197288, 926.4714417097656, 935.6089393395469, 952.7963460341449, 975.8305482584508]|409.1015319824218750|      0.03125000|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[119.95746465953447, -0.0373780278116626, 0.8277656105539919, 109.9970856801575, 0.0842982032444287, 0.7560455343499699, 99.99638945444198, 0.1958826271275438, 0.7148925578904748, 87.99408239802202, 0.3353491822856821, 0.7538530675115597, 85.98953968923702, 0.3518606739915004, 0.6541981642689976, 83.98274719262491, 0.4991874575773194, 0.5038588820607902, 80.03131220853649, 0.6874125927917575, 0.3630750424435316, 76.01114036958589, 0.8704854022126544, 0.1658577301568354, 886.411875117359, 909.9483500119725, 922.479464736621, 926.471079346833, 935.6050753018827, 952.792684943501, 975.830233530538]|345.1664733886718750|      0.06250000|[577, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      19|[119.95746465953447, -0.0373780278116626, 0.8277656105539919, 109.9970856801575, 0.0842982032444287, 0.7560455343499699, 99.99638945444198, 0.1958826271275438, 0.7148925578904748, 87.99408239802202, 0.3353491822856821, 0.7538530675115597, 85.98953968923702, 0.3518606739915004, 0.6541981642689976, 83.98274719262491, 0.4991874575773194, 0.5038588820607902, 80.03131220853649, 0.6874125927917575, 0.3630750424435316, 76.01114036958589, 0.8704854022126544, 0.1658577301568354, 886.411875117359, 909.9483500119725, 922.479464736621, 926.471079346833, 935.6050753018827, 952.792684943501, 975.830233530538]|345.1664733886718750|      0.03125000|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[119.95746465953447, -0.0373780278116626, 0.8277656105539919, 109.9970856801575, 0.0842982032444287, 0.7560455343499699, 99.99638945444198, 0.1958826271275438, 0.7148925578904748, 87.99408239802202, 0.3353491822856821, 0.7538530675115597, 85.98953968923702, 0.3518606739915004, 0.6541981642689976, 83.98274719262491, 0.4991874575773194, 0.5038588820607902, 80.03131220853649, 0.6874125927917575, 0.3630750424435316, 76.01114036958589, 0.8704854022126544, 0.1658577301568354, 886.411875117359, 909.9483500119725, 922.479464736621, 926.471079346833, 935.6050753018827, 952.792684943501, 975.830233530538]|345.1664733886718750|      0.01562500|[641, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[119.95760648387245, -0.0347546322446837, 0.8291814429913688, 109.99645984203964, 0.0749879495313089, 0.7550394638225555, 99.99773067644094, 0.1951841240138212, 0.7116852431957632, 87.99306061238761, 0.3338380377636181, 0.7494621887918654, 85.98982834917454, 0.3595237643379788, 0.6573362077516298, 83.98505178260955, 0.4967933753590199, 0.5050282595451092, 80.03164919476484, 0.6845003061710928, 0.3620637133539346, 76.01068132664442, 0.8728438636377389, 0.1670026287971482, 886.411241141267, 909.948992857396, 922.4812560752475, 926.4693973063687, 935.6027319297649, 952.7915414894863, 975.8309753880956]|276.8975524902343750|      0.03125000|[673, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      22|[119.95760648387245, -0.0347546322446837, 0.8291814429913688, 109.99645984203964, 0.0749879495313089, 0.7550394638225555, 99.99773067644094, 0.1951841240138212, 0.7116852431957632, 87.99306061238761, 0.3338380377636181, 0.7494621887918654, 85.98982834917454, 0.3595237643379788, 0.6573362077516298, 83.98505178260955, 0.4967933753590199, 0.5050282595451092, 80.03164919476484, 0.6845003061710928, 0.3620637133539346, 76.01068132664442, 0.8728438636377389, 0.1670026287971482, 886.411241141267, 909.948992857396, 922.4812560752475, 926.4693973063687, 935.6027319297649, 952.7915414894863, 975.8309753880956]|276.8975524902343750|      0.01562500|[705, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[119.95940199358922, -0.0380485221344131, 0.8270835280963419, 109.99140339587139, 0.0747639080566482, 0.7569563964338049, 99.99801924988057, 0.1921437174409077, 0.7075123918991162, 87.99133845193761, 0.3390239079631616, 0.7490212049405827, 85.9879303410404, 0.3662212756087816, 0.6591279284784524, 83.98564709766207, 0.4944963004965931, 0.5062498944880449, 80.03109430068722, 0.6837566313525233, 0.3588548726241125, 76.00997594068254, 0.8707831933624777, 0.1692821859870612, 886.4119454208154, 909.9530995950641, 922.477384023687, 926.4712029086797, 935.6052713959529, 952.7921249295458, 975.8268177995224]|251.8101959228515625|      0.03125000|[737, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      24|[119.96180061900132, -0.0338941173238467, 0.8203592958958226, 110.00018169436854, 0.0677555053001895, 0.7494881397443433, 100.00280566118083, 0.1945239680948689, 0.7103017258372158, 87.98577470301021, 0.3423396540862809, 0.752347098202135, 85.98103861528139, 0.3645932721589589, 0.658680005806673, 83.98050056042008, 0.497863427386516, 0.5085487247075079, 80.03162081883744, 0.6747904126640459, 0.3496016725652896, 76.01961092687529, 0.8736529615756438, 0.1683232799566864, 886.4080549049701, 909.9518706354454, 922.4813162126521, 926.4787450710819, 935.6173368381598, 952.786152231521, 975.8245727791349]|232.6124572753906250|      0.06250000|[769, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      25|[119.96180061900132, -0.0338941173238467, 0.8203592958958226, 110.00018169436854, 0.0677555053001895, 0.7494881397443433, 100.00280566118083, 0.1945239680948689, 0.7103017258372158, 87.98577470301021, 0.3423396540862809, 0.752347098202135, 85.98103861528139, 0.3645932721589589, 0.658680005806673, 83.98050056042008, 0.497863427386516, 0.5085487247075079, 80.03162081883744, 0.6747904126640459, 0.3496016725652896, 76.01961092687529, 0.8736529615756438, 0.1683232799566864, 886.4080549049701, 909.9518706354454, 922.4813162126521, 926.4787450710819, 935.6173368381598, 952.786152231521, 975.8245727791349]|232.6124572753906250|      0.03125000|[801, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[119.96180061900132, -0.0338941173238467, 0.8203592958958226, 110.00018169436854, 0.0677555053001895, 0.7494881397443433, 100.00280566118083, 0.1945239680948689, 0.7103017258372158, 87.98577470301021, 0.3423396540862809, 0.752347098202135, 85.98103861528139, 0.3645932721589589, 0.658680005806673, 83.98050056042008, 0.497863427386516, 0.5085487247075079, 80.03162081883744, 0.6747904126640459, 0.3496016725652896, 76.01961092687529, 0.8736529615756438, 0.1683232799566864, 886.4080549049701, 909.9518706354454, 922.4813162126521, 926.4787450710819, 935.6173368381598, 952.786152231521, 975.8245727791349]|232.6124572753906250|      0.01562500|[833, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      27|[119.96015352520804, -0.039555760121798, 0.8231512786844088, 110.00015059755039, 0.0682495421533089, 0.7506527632310679, 99.99959144714688, 0.1901662241251554, 0.7081902489461004, 87.98225522256533, 0.3449305291757664, 0.756216988416985, 85.98131452308817, 0.362427514136975, 0.6623263947803547, 83.97426994552947, 0.4960690541791614, 0.5046357793127357, 80.0327690275392, 0.6692286066680498, 0.3497453159530644, 76.0179174594766, 0.8724981547451459, 0.1715616699640318, 886.4103270672912, 909.9533776563896, 922.4803172680588, 926.4796885978487, 935.6176579756054, 952.785614057415, 975.8247511391567]|222.9043579101562500|      0.03125000|[865, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      28|[119.95916092719936, -0.0419117649048593, 0.8357512194826808, 110.00237407708961, 0.066742229286428, 0.7478280842529789, 99.99432566576506, 0.1874235217301744, 0.7011011240041439, 87.98284595663604, 0.349236791999083, 0.7505441936188808, 85.987325836883, 0.3764891807131815, 0.6643947420195996, 83.97436768267843, 0.4960116941717603, 0.5055678178809991, 80.03238419171704, 0.6705129821216892, 0.3518041556621369, 76.02218868872308, 0.8646499608085334, 0.1656852560101893, 886.4067206264917, 909.9589273610023, 922.4757814127748, 926.4872699656047, 935.6060812007579, 952.7816093098544, 975.8194459977622]|183.9811859130859375|      0.06250000|[897, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      29|[119.95916092719936, -0.0419117649048593, 0.8357512194826808, 110.00237407708961, 0.066742229286428, 0.7478280842529789, 99.99432566576506, 0.1874235217301744, 0.7011011240041439, 87.98284595663604, 0.349236791999083, 0.7505441936188808, 85.987325836883, 0.3764891807131815, 0.6643947420195996, 83.97436768267843, 0.4960116941717603, 0.5055678178809991, 80.03238419171704, 0.6705129821216892, 0.3518041556621369, 76.02218868872308, 0.8646499608085334, 0.1656852560101893, 886.4067206264917, 909.9589273610023, 922.4757814127748, 926.4872699656047, 935.6060812007579, 952.7816093098544, 975.8194459977622]|183.9811859130859375|      0.03125000|[929, 0, 0, 58]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[119.95916092719936, -0.0419117649048593, 0.8357512194826808, 110.00237407708961, 0.066742229286428, 0.7478280842529789, 99.99432566576506, 0.1874235217301744, 0.7011011240041439, 87.98284595663604, 0.349236791999083, 0.7505441936188808, 85.987325836883, 0.3764891807131815, 0.6643947420195996, 83.97436768267843, 0.4960116941717603, 0.5055678178809991, 80.03238419171704, 0.6705129821216892, 0.3518041556621369, 76.02218868872308, 0.8646499608085334, 0.1656852560101893, 886.4067206264917, 909.9589273610023, 922.4757814127748, 926.4872699656047, 935.6060812007579, 952.7816093098544, 975.8194459977622]|183.9811859130859375|      0.01562500|[961, 0, 0, 60]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      31|[119.95731379968286, -0.0408667226912595, 0.8331197814607871, 110.0028439952699, 0.06658567808897, 0.7511572460410144, 99.99349359269662, 0.1868730731489655, 0.6973673037034736, 87.98321213520637, 0.3460780405536, 0.7485594429917152, 85.98329597796898, 0.3827178828369797, 0.6698041820666275, 83.97379089447666, 0.4975097599524291, 0.5072371716214009, 80.03566455748246, 0.6678952164306475, 0.3533681711322451, 76.02618390690566, 0.8684706220425247, 0.1691306874018357, 886.4064236429988, 909.9600307245983, 922.477203644018, 926.4896060831317, 935.6023574551035, 952.7851383582713, 975.8217125914974]|167.5903015136718750|      0.03125000|[993, 0, 0, 62]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      32|[119.95731379968286, -0.0408667226912595, 0.8331197814607871, 110.0028439952699, 0.06658567808897, 0.7511572460410144, 99.99349359269662, 0.1868730731489655, 0.6973673037034736, 87.98321213520637, 0.3460780405536, 0.7485594429917152, 85.98329597796898, 0.3827178828369797, 0.6698041820666275, 83.97379089447666, 0.4975097599524291, 0.5072371716214009, 80.03566455748246, 0.6678952164306475, 0.3533681711322451, 76.02618390690566, 0.8684706220425247, 0.1691306874018357, 886.4064236429988, 909.9600307245983, 922.477203644018, 926.4896060831317, 935.6023574551035, 952.7851383582713, 975.8217125914974]|167.5903015136718750|      0.01562500|[1025, 0, 0, 64]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      33|[119.95731379968286, -0.0408667226912595, 0.8331197814607871, 110.0028439952699, 0.06658567808897, 0.7511572460410144, 99.99349359269662, 0.1868730731489655, 0.6973673037034736, 87.98321213520637, 0.3460780405536, 0.7485594429917152, 85.98329597796898, 0.3827178828369797, 0.6698041820666275, 83.97379089447666, 0.4975097599524291, 0.5072371716214009, 80.03566455748246, 0.6678952164306475, 0.3533681711322451, 76.02618390690566, 0.8684706220425247, 0.1691306874018357, 886.4064236429988, 909.9600307245983, 922.477203644018, 926.4896060831317, 935.6023574551035, 952.7851383582713, 975.8217125914974]|167.5903015136718750|      0.00781250|[1057, 0, 0, 66]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      34|[119.95990994880155, -0.0382650042180842, 0.832492548765989, 110.00260844481721, 0.0659952559377411, 0.7478063329598184, 99.99204501803979, 0.1872809899813247, 0.6963185283776027, 87.9844606579787, 0.3463649543374774, 0.7491121244451183, 85.98366641501596, 0.383167278113319, 0.6712741170166029, 83.97279159253522, 0.4972070325361838, 0.5080572546557957, 80.03683332252999, 0.6662205408182191, 0.3505929004481028, 76.02651479659625, 0.8699137906038296, 0.170735606815388, 886.4069708880351, 909.9624277638482, 922.4768002520357, 926.4910091775592, 935.6027398010715, 952.7843878000756, 975.8223444822302]|163.4865417480468750|      0.01562500|[1089, 0, 0, 68]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      35|[119.95990994880155, -0.0382650042180842, 0.832492548765989, 110.00260844481721, 0.0659952559377411, 0.7478063329598184, 99.99204501803979, 0.1872809899813247, 0.6963185283776027, 87.9844606579787, 0.3463649543374774, 0.7491121244451183, 85.98366641501596, 0.383167278113319, 0.6712741170166029, 83.97279159253522, 0.4972070325361838, 0.5080572546557957, 80.03683332252999, 0.6662205408182191, 0.3505929004481028, 76.02651479659625, 0.8699137906038296, 0.170735606815388, 886.4069708880351, 909.9624277638482, 922.4768002520357, 926.4910091775592, 935.6027398010715, 952.7843878000756, 975.8223444822302]|163.4865417480468750|      0.00781250|[1121, 0, 0, 70]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      36|[119.95837532029957, -0.040642822837089, 0.8309375570833248, 110.00366135956364, 0.0659248845864747, 0.747120863733812, 99.99232953077609, 0.1905150250506051, 0.6968875894526335, 87.98443950031427, 0.347573809532701, 0.7477038306011936, 85.98349153486997, 0.3853882284651133, 0.6722432730385152, 83.97193263969702, 0.497757765231181, 0.5065142652697643, 80.03637062063797, 0.6634941150880782, 0.3515019697208468, 76.02577813533216, 0.8697737529737929, 0.1728720686239534, 886.4065045491014, 909.9630062117247, 922.4775330922591, 926.4898393770369, 935.6017559956566, 952.7863617467455, 975.8202305206256]|154.8552551269531250|      0.01562500|[1153, 0, 0, 72]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
