k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6080249957362308, 0.0483601812538227, 0.1321652942820154, 0.7800271018348457, -0.0062639602496481, 0.0006727598848186, 0.0161043042927374, 0.0194768026968054, -0.0035314257627477, -0.0024041785062214, 0.0038877871831856, 0.0050623652765343, 0.0177853489960044, 0.0016597697869728, -0.0221772203925518, 0.0009985947626645, -0.0094075444135678, -0.0076896976621002, 0.0058796459024493, 0.0062704474495999, 0.0138191187248054, -0.0097562892549581]| 13.1526384353637695|      2.00000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      12|[1.4084957559974174, 0.1239949353443059, 0.40442630446223, 1.9633446944790018, -0.0197990952531617, -0.041945877705789, -0.0616836624198185, -0.1188880671428651, 0.0058739726886642, 0.0376841462419841, 0.0775433115942196, -0.0418335468853483, -0.0395756458336402, -0.0271008963708185, -0.1371813080892073, 0.052538948965675, 0.0248615508595073, -0.0161505463162629, 0.0280669117492179, -0.0639371603975368, -0.0674403100575324, -0.1359017705117442]| 12.1444616317749023|      0.06250000|[1408, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      13|[1.4084957559974174, 0.1239949353443059, 0.40442630446223, 1.9633446944790018, -0.0197990952531617, -0.041945877705789, -0.0616836624198185, -0.1188880671428651, 0.0058739726886642, 0.0376841462419841, 0.0775433115942196, -0.0418335468853483, -0.0395756458336402, -0.0271008963708185, -0.1371813080892073, 0.052538948965675, 0.0248615508595073, -0.0161505463162629, 0.0280669117492179, -0.0639371603975368, -0.0674403100575324, -0.1359017705117442]| 12.1444616317749023|      0.03125000|[1525, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      14|[1.4084957559974174, 0.1239949353443059, 0.40442630446223, 1.9633446944790018, -0.0197990952531617, -0.041945877705789, -0.0616836624198185, -0.1188880671428651, 0.0058739726886642, 0.0376841462419841, 0.0775433115942196, -0.0418335468853483, -0.0395756458336402, -0.0271008963708185, -0.1371813080892073, 0.052538948965675, 0.0248615508595073, -0.0161505463162629, 0.0280669117492179, -0.0639371603975368, -0.0674403100575324, -0.1359017705117442]| 12.1444616317749023|      0.01562500|[1643, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      15|[1.4159036790675443, 0.1231353520619461, 0.4063485360679125, 1.976671357107415, -0.0200736888518237, -0.0418242276544808, -0.0623978451811196, -0.1193894585666595, 0.0057511868241896, 0.0366079490380983, 0.077228684933831, -0.0419148774469934, -0.0393766113854904, -0.0276651985009595, -0.1361486986599567, 0.051596873822886, 0.0248373561787732, -0.0151323887716121, 0.0277057352841797, -0.0626996035197278, -0.0675045380482248, -0.1361912248038376]| 12.1443977355957031|      0.03125000|[1760, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      16|[1.4159036790675443, 0.1231353520619461, 0.4063485360679125, 1.976671357107415, -0.0200736888518237, -0.0418242276544808, -0.0623978451811196, -0.1193894585666595, 0.0057511868241896, 0.0366079490380983, 0.077228684933831, -0.0419148774469934, -0.0393766113854904, -0.0276651985009595, -0.1361486986599567, 0.051596873822886, 0.0248373561787732, -0.0151323887716121, 0.0277057352841797, -0.0626996035197278, -0.0675045380482248, -0.1361912248038376]| 12.1443977355957031|      0.01562500|[1877, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      17|[1.4159036790675443, 0.1231353520619461, 0.4063485360679125, 1.976671357107415, -0.0200736888518237, -0.0418242276544808, -0.0623978451811196, -0.1193894585666595, 0.0057511868241896, 0.0366079490380983, 0.077228684933831, -0.0419148774469934, -0.0393766113854904, -0.0276651985009595, -0.1361486986599567, 0.051596873822886, 0.0248373561787732, -0.0151323887716121, 0.0277057352841797, -0.0626996035197278, -0.0675045380482248, -0.1361912248038376]| 12.1443977355957031|      0.00781250|[1994, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      18|[1.4088175835417114, 0.1219169223069628, 0.4064468350342763, 1.9739814300970904, -0.0206078923463438, -0.0416837963040891, -0.062418699926963, -0.1195767879316497, 0.0055197276057446, 0.0369050558735798, 0.077535804932566, -0.0414716264141499, -0.0396083726383604, -0.0268871070686903, -0.1363373372064259, 0.0515907100123492, 0.0252637790081155, -0.0151903817656915, 0.0274677497247488, -0.0631265205315113, -0.0672026970411101, -0.1365217378747719]| 12.1443881988525391|      0.01562500|[2111, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      19|[1.4088175835417114, 0.1219169223069628, 0.4064468350342763, 1.9739814300970904, -0.0206078923463438, -0.0416837963040891, -0.062418699926963, -0.1195767879316497, 0.0055197276057446, 0.0369050558735798, 0.077535804932566, -0.0414716264141499, -0.0396083726383604, -0.0268871070686903, -0.1363373372064259, 0.0515907100123492, 0.0252637790081155, -0.0151903817656915, 0.0274677497247488, -0.0631265205315113, -0.0672026970411101, -0.1365217378747719]| 12.1443881988525391|      0.00781250|[2229, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      20|[1.4088175835417114, 0.1219169223069628, 0.4064468350342763, 1.9739814300970904, -0.0206078923463438, -0.0416837963040891, -0.062418699926963, -0.1195767879316497, 0.0055197276057446, 0.0369050558735798, 0.077535804932566, -0.0414716264141499, -0.0396083726383604, -0.0268871070686903, -0.1363373372064259, 0.0515907100123492, 0.0252637790081155, -0.0151903817656915, 0.0274677497247488, -0.0631265205315113, -0.0672026970411101, -0.1365217378747719]| 12.1443881988525391|      0.00390625|[2348, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      21|[1.409006227416081, 0.1214405250336482, 0.4073566240774931, 1.9777127491935473, -0.0205451722025057, -0.041681710047112, -0.062291324472461, -0.1195231373185098, 0.0054525021092679, 0.0368376584341801, 0.0774963115756132, -0.041389497762569, -0.0394464503429293, -0.0268944358760834, -0.136330056840906, 0.0513994257661713, 0.0249896940193171, -0.0149651654655322, 0.0274117885209962, -0.0630478392940066, -0.067237395633586, -0.1365998131170956]| 12.1443796157836914|      0.00781250|[2466, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      22|[1.409006227416081, 0.1214405250336482, 0.4073566240774931, 1.9777127491935473, -0.0205451722025057, -0.041681710047112, -0.062291324472461, -0.1195231373185098, 0.0054525021092679, 0.0368376584341801, 0.0774963115756132, -0.041389497762569, -0.0394464503429293, -0.0268944358760834, -0.136330056840906, 0.0513994257661713, 0.0249896940193171, -0.0149651654655322, 0.0274117885209962, -0.0630478392940066, -0.067237395633586, -0.1365998131170956]| 12.1443796157836914|      0.00390625|[2584, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      23|[1.4058222108161869, 0.12015860872754, 0.4078680453821188, 1.9793488547304245, -0.0206382887932064, -0.041907921899654, -0.0622143381258563, -0.1195134382739338, 0.0055061896944139, 0.036498240787808, 0.0774705504842821, -0.0413027412243971, -0.0393012954401931, -0.0267706043992986, -0.1360799922381395, 0.051809902048684, 0.024879536309579, -0.0151174625518955, 0.0274293377260313, -0.0630298716930116, -0.0674321611349665, -0.1365245564573221]| 12.1443719863891602|      0.00781250|[2702, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      24|[1.4058222108161869, 0.12015860872754, 0.4078680453821188, 1.9793488547304245, -0.0206382887932064, -0.041907921899654, -0.0622143381258563, -0.1195134382739338, 0.0055061896944139, 0.036498240787808, 0.0774705504842821, -0.0413027412243971, -0.0393012954401931, -0.0267706043992986, -0.1360799922381395, 0.051809902048684, 0.024879536309579, -0.0151174625518955, 0.0274293377260313, -0.0630298716930116, -0.0674321611349665, -0.1365245564573221]| 12.1443719863891602|      0.00390625|[2819, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      25|[1.403690351012993, 0.1193425635352948, 0.4091147989571962, 1.982087709861097, -0.0205969604422123, -0.041991065267045, -0.0624475046386201, -0.1195199487884862, 0.0056071402936787, 0.036809667336298, 0.0773678603555652, -0.0407544969185641, -0.039396279177823, -0.0266197596380704, -0.1359711054239028, 0.0515979502256995, 0.0248634279369834, -0.0154930554790606, 0.027480598589964, -0.0631225095485507, -0.0674904145468353, -0.1360083217047084]| 12.1443643569946289|      0.00781250|[2937, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      26|[1.403690351012993, 0.1193425635352948, 0.4091147989571962, 1.982087709861097, -0.0205969604422123, -0.041991065267045, -0.0624475046386201, -0.1195199487884862, 0.0056071402936787, 0.036809667336298, 0.0773678603555652, -0.0407544969185641, -0.039396279177823, -0.0266197596380704, -0.1359711054239028, 0.0515979502256995, 0.0248634279369834, -0.0154930554790606, 0.027480598589964, -0.0631225095485507, -0.0674904145468353, -0.1360083217047084]| 12.1443643569946289|      0.00390625|[3055, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      27|[1.400411317195121, 0.1182270158114905, 0.4095771004389668, 1.983693868787176, -0.0203615886188458, -0.0421164856808672, -0.0624640745338808, -0.1192689471754317, 0.0055783179291203, 0.0368883273039074, 0.0773908044132102, -0.0408645803184016, -0.0391478105360259, -0.0263145759178726, -0.1362742098994782, 0.0516020686410696, 0.0249006740522469, -0.0156228966662941, 0.0274012529375798, -0.0629887265546817, -0.0676372062240788, -0.1359451515039318]| 12.1443567276000977|      0.00781250|[3172, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      28|[1.400411317195121, 0.1182270158114905, 0.4095771004389668, 1.983693868787176, -0.0203615886188458, -0.0421164856808672, -0.0624640745338808, -0.1192689471754317, 0.0055783179291203, 0.0368883273039074, 0.0773908044132102, -0.0408645803184016, -0.0391478105360259, -0.0263145759178726, -0.1362742098994782, 0.0516020686410696, 0.0249006740522469, -0.0156228966662941, 0.0274012529375798, -0.0629887265546817, -0.0676372062240788, -0.1359451515039318]| 12.1443567276000977|      0.00390625|[3289, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      29|[1.397646800497578, 0.1175088058715751, 0.4104313457986468, 1.9860505900257148, -0.0201770145577615, -0.0422836486870967, -0.0621779727795786, -0.1191605515839972, 0.0054206242813805, 0.0368329795654402, 0.0775235648821479, -0.0409024918840033, -0.0392365419600337, -0.0262178785645173, -0.136474489567526, 0.051507489195672, 0.0250480536982036, -0.0158111208448036, 0.0269994691994919, -0.0632317501602099, -0.0678313416080361, -0.1364271510145316]| 12.1443490982055664|      0.00781250|[3407, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      30|[1.397646800497578, 0.1175088058715751, 0.4104313457986468, 1.9860505900257148, -0.0201770145577615, -0.0422836486870967, -0.0621779727795786, -0.1191605515839972, 0.0054206242813805, 0.0368329795654402, 0.0775235648821479, -0.0409024918840033, -0.0392365419600337, -0.0262178785645173, -0.136474489567526, 0.051507489195672, 0.0250480536982036, -0.0158111208448036, 0.0269994691994919, -0.0632317501602099, -0.0678313416080361, -0.1364271510145316]| 12.1443490982055664|      0.00390625|[3524, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      31|[1.3947131400714121, 0.1165776358268734, 0.4110462343193476, 1.9882515823561857, -0.0200971518434877, -0.0421897387074615, -0.0620123920723022, -0.1195446587919414, 0.0051538040339243, 0.0367111062433943, 0.0775305150724251, -0.0407846486409258, -0.0390577778253915, -0.026252417774333, -0.1363469126805095, 0.0516635296538902, 0.0248644925776974, -0.0161313819505508, 0.0269614375810533, -0.063149001001744, -0.0676393927246164, -0.1365597584041884]| 12.1443414688110352|      0.00781250|[3641, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      32|[1.3947131400714121, 0.1165776358268734, 0.4110462343193476, 1.9882515823561857, -0.0200971518434877, -0.0421897387074615, -0.0620123920723022, -0.1195446587919414, 0.0051538040339243, 0.0367111062433943, 0.0775305150724251, -0.0407846486409258, -0.0390577778253915, -0.026252417774333, -0.1363469126805095, 0.0516635296538902, 0.0248644925776974, -0.0161313819505508, 0.0269614375810533, -0.063149001001744, -0.0676393927246164, -0.1365597584041884]| 12.1443414688110352|      0.00390625|[3759, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      33|[1.3921585163604886, 0.1153232941565494, 0.4117118281154269, 1.9907742475853345, -0.0201191710319871, -0.0421837210950761, -0.061944168275462, -0.1193914316468613, 0.0052325493664483, 0.0370908989507798, 0.0775416976500872, -0.0407577393680924, -0.0388451451086188, -0.0260812057072806, -0.1364437934822349, 0.051697439329004, 0.024859830288608, -0.0163351282695915, 0.0268465910136571, -0.0631100598361889, -0.0677684194656588, -0.1366804308407685]| 12.1443338394165039|      0.00781250|[3877, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      34|[1.3921585163604886, 0.1153232941565494, 0.4117118281154269, 1.9907742475853345, -0.0201191710319871, -0.0421837210950761, -0.061944168275462, -0.1193914316468613, 0.0052325493664483, 0.0370908989507798, 0.0775416976500872, -0.0407577393680924, -0.0388451451086188, -0.0260812057072806, -0.1364437934822349, 0.051697439329004, 0.024859830288608, -0.0163351282695915, 0.0268465910136571, -0.0631100598361889, -0.0677684194656588, -0.1366804308407685]| 12.1443338394165039|      0.00390625|[3994, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      35|[1.389280225485576, 0.113987957661154, 0.4122863415414382, 1.992877490132986, -0.0200826641554501, -0.0419241014901541, -0.0618880462415111, -0.1193696174311739, 0.0050812786817683, 0.0369687539780139, 0.077575295247667, -0.0405725633727666, -0.0389353669505784, -0.0258113029971746, -0.1364682598257303, 0.0517777357008863, 0.0248930832874036, -0.0166923468633197, 0.0267210995417146, -0.0631317095425911, -0.0678394284093503, -0.1369124371355044]| 12.1443262100219727|      0.00781250|[4112, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      36|[1.389280225485576, 0.113987957661154, 0.4122863415414382, 1.992877490132986, -0.0200826641554501, -0.0419241014901541, -0.0618880462415111, -0.1193696174311739, 0.0050812786817683, 0.0369687539780139, 0.077575295247667, -0.0405725633727666, -0.0389353669505784, -0.0258113029971746, -0.1364682598257303, 0.0517777357008863, 0.0248930832874036, -0.0166923468633197, 0.0267210995417146, -0.0631317095425911, -0.0678394284093503, -0.1369124371355044]| 12.1443262100219727|      0.00390625|[4230, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      37|[1.386447485119141, 0.1127446532150645, 0.4129377625943347, 1.995074549108758, -0.0199115971679945, -0.041902094382272, -0.0620280864975206, -0.1193632059837696, 0.0049709579209384, 0.0371512486596677, 0.0774637416862894, -0.0406516368035347, -0.0388807835868385, -0.0261001411496169, -0.1363548367595243, 0.0518545480678079, 0.0250679108363181, -0.0164933563553841, 0.0270582296763093, -0.0629684050438451, -0.0679268216878478, -0.1369291371863847]| 12.1443185806274414|      0.00781250|[4347, 296, 0, 74]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      38|[1.386447485119141, 0.1127446532150645, 0.4129377625943347, 1.995074549108758, -0.0199115971679945, -0.041902094382272, -0.0620280864975206, -0.1193632059837696, 0.0049709579209384, 0.0371512486596677, 0.0774637416862894, -0.0406516368035347, -0.0388807835868385, -0.0261001411496169, -0.1363548367595243, 0.0518545480678079, 0.0250679108363181, -0.0164933563553841, 0.0270582296763093, -0.0629684050438451, -0.0679268216878478, -0.1369291371863847]| 12.1443185806274414|      0.00390625|[4464, 304, 0, 76]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      39|[1.3833956259981492, 0.1115219931992404, 0.4135475088717213, 1.9968497418368005, -0.0197069207787824, -0.0419707925427281, -0.0621295613406109, -0.119054556961625, 0.0050867936806859, 0.0370526225935886, 0.0772459365758712, -0.0408620268175478, -0.0391757713093926, -0.026184607815463, -0.1364654624697295, 0.0519880775474814, 0.0251559486928964, -0.0166669533550699, 0.0270513772732432, -0.0634899021774774, -0.0683554185819584, -0.1371343633960409]| 12.1443109512329102|      0.00781250|[4581, 312, 0, 78]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      40|[1.3833956259981492, 0.1115219931992404, 0.4135475088717213, 1.9968497418368005, -0.0197069207787824, -0.0419707925427281, -0.0621295613406109, -0.119054556961625, 0.0050867936806859, 0.0370526225935886, 0.0772459365758712, -0.0408620268175478, -0.0391757713093926, -0.026184607815463, -0.1364654624697295, 0.0519880775474814, 0.0251559486928964, -0.0166669533550699, 0.0270513772732432, -0.0634899021774774, -0.0683554185819584, -0.1371343633960409]| 12.1443109512329102|      0.00390625|[4698, 320, 0, 80]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      41|[1.380799297363613, 0.1107381934957509, 0.4146398112573446, 1.9992771845239636, -0.019563317832967, -0.0422434509598582, -0.062174624755131, -0.1192704770518987, 0.0052534722385993, 0.0367187181806928, 0.0768798570930855, -0.0413568195579421, -0.0392913507420645, -0.0261256105925138, -0.1366483619061332, 0.0517890114971594, 0.0253033638019186, -0.0168306349116494, 0.0269590677902249, -0.0634668703981626, -0.0683909433026215, -0.1372206333259034]| 12.1443033218383789|      0.00781250|[4815, 328, 0, 82]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      42|[1.380799297363613, 0.1107381934957509, 0.4146398112573446, 1.9992771845239636, -0.019563317832967, -0.0422434509598582, -0.062174624755131, -0.1192704770518987, 0.0052534722385993, 0.0367187181806928, 0.0768798570930855, -0.0413568195579421, -0.0392913507420645, -0.0261256105925138, -0.1366483619061332, 0.0517890114971594, 0.0253033638019186, -0.0168306349116494, 0.0269590677902249, -0.0634668703981626, -0.0683909433026215, -0.1372206333259034]| 12.1443033218383789|      0.00390625|[4933, 336, 0, 84]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      43|[1.3779574829650572, 0.1099520165227969, 0.4151926416863575, 2.0015725104739555, -0.0199252096156347, -0.0417721453167556, -0.0619741239819125, -0.119110225299569, 0.0053193442223722, 0.0370132803130928, 0.0768713557549615, -0.0414061315091806, -0.0394354194748716, -0.0262737941242409, -0.1371111523186772, 0.0519773589492546, 0.0252359411086547, -0.0167588648738784, 0.0271491172438593, -0.0636744229767914, -0.0682671447527584, -0.136935162320887]| 12.1442956924438477|      0.00781250|[5050, 344, 0, 86]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      44|[1.3779574829650572, 0.1099520165227969, 0.4151926416863575, 2.0015725104739555, -0.0199252096156347, -0.0417721453167556, -0.0619741239819125, -0.119110225299569, 0.0053193442223722, 0.0370132803130928, 0.0768713557549615, -0.0414061315091806, -0.0394354194748716, -0.0262737941242409, -0.1371111523186772, 0.0519773589492546, 0.0252359411086547, -0.0167588648738784, 0.0271491172438593, -0.0636744229767914, -0.0682671447527584, -0.136935162320887]| 12.1442956924438477|      0.00390625|[5167, 352, 0, 88]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      45|[1.3748721723375334, 0.1085018786215856, 0.4159725746980979, 2.0031406369827343, -0.020364519066195, -0.0418760207409039, -0.0619643354802008, -0.1193266635250559, 0.0055216509470418, 0.0370128830228778, 0.07708679948437, -0.0415957148700294, -0.0395814795092544, -0.0264333828092439, -0.1369352136339933, 0.0518895925813626, 0.0252026093361345, -0.0167959792794283, 0.0273216989663165, -0.0636463312430755, -0.0680493305542853, -0.1367635335695015]| 12.1442880630493164|      0.00781250|[5284, 360, 0, 90]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      46|[1.3748721723375334, 0.1085018786215856, 0.4159725746980979, 2.0031406369827343, -0.020364519066195, -0.0418760207409039, -0.0619643354802008, -0.1193266635250559, 0.0055216509470418, 0.0370128830228778, 0.07708679948437, -0.0415957148700294, -0.0395814795092544, -0.0264333828092439, -0.1369352136339933, 0.0518895925813626, 0.0252026093361345, -0.0167959792794283, 0.0273216989663165, -0.0636463312430755, -0.0680493305542853, -0.1367635335695015]| 12.1442880630493164|      0.00390625|[5402, 368, 0, 92]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
