k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.50000000|[10, 3, 1, 4]                                                              |  | used linear model with 13 points | iterate failure | actual_k=1
      12|[0.0068545738390257, 0.0006539331440007, 0.000213615269922, 0.0064772344119254, -0.0029103140314639, -0.0015756764541613, 0.0021241178344024, -0.0030809814974804, 0.0009226284858921, 0.9998400759120867]|2714.6857334035212261|      0.00390625|[120, 36, 12, 48]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      13|[0.0068545738390257, 0.0006539331440007, 0.000213615269922, 0.0064772344119254, -0.0029103140314639, -0.0015756764541613, 0.0021241178344024, -0.0030809814974804, 0.0009226284858921, 0.9998400759120867]|2714.6857334035212261|      0.00195312|[130, 39, 13, 52]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      14|[0.0074142397114957, 0.0004213647373714, -0.0001336797780596, 0.0048735013720395, -0.0022955916043606, -0.0018035422418569, 0.0021132006550621, -0.0026541177630246, 0.0012682737897972, 0.9996877577871479]|2700.6876414550492882|      0.00390625|[140, 42, 14, 56]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      15|[0.0074142397114957, 0.0004213647373714, -0.0001336797780596, 0.0048735013720395, -0.0022955916043606, -0.0018035422418569, 0.0021132006550621, -0.0026541177630246, 0.0012682737897972, 0.9996877577871479]|2700.6876414550492882|      0.00195312|[150, 45, 15, 60]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      16|[0.0074142397114957, 0.0004213647373714, -0.0001336797780596, 0.0048735013720395, -0.0022955916043606, -0.0018035422418569, 0.0021132006550621, -0.0026541177630246, 0.0012682737897972, 0.9996877577871479]|2700.6876414550492882|      0.00097656|[160, 48, 16, 64]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      17|[0.0074142397114957, 0.0004213647373714, -0.0001336797780596, 0.0048735013720395, -0.0022955916043606, -0.0018035422418569, 0.0021132006550621, -0.0026541177630246, 0.0012682737897972, 0.9996877577871479]|2700.6876414550492882|      0.00048828|[170, 51, 17, 68]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      18|[0.0074142397114957, 0.0004213647373714, -0.0001336797780596, 0.0048735013720395, -0.0022955916043606, -0.0018035422418569, 0.0021132006550621, -0.0026541177630246, 0.0012682737897972, 0.9996877577871479]|2700.6876414550492882|      0.00024414|[180, 54, 18, 72]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      19|[0.0074142397114957, 0.0004213647373714, -0.0001336797780596, 0.0048735013720395, -0.0022955916043606, -0.0018035422418569, 0.0021132006550621, -0.0026541177630246, 0.0012682737897972, 0.9996877577871479]|2700.6876414550492882|      0.00012207|[190, 57, 19, 76]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      20|[0.0073919596811917, 0.0003967146863253, -0.0001195217433712, 0.0048444894001398, -0.0023272889025611, -0.0018556373281341, 0.0021614986329177, -0.0026800260757401, 0.0011958518669271, 0.9996596952677522]|2700.6618598663130797|      0.00024414|[200, 60, 20, 80]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      21|[0.0073919596811917, 0.0003967146863253, -0.0001195217433712, 0.0048444894001398, -0.0023272889025611, -0.0018556373281341, 0.0021614986329177, -0.0026800260757401, 0.0011958518669271, 0.9996596952677522]|2700.6618598663130797|      0.00012207|[210, 63, 21, 84]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      22|[0.0073919596811917, 0.0003967146863253, -0.0001195217433712, 0.0048444894001398, -0.0023272889025611, -0.0018556373281341, 0.0021614986329177, -0.0026800260757401, 0.0011958518669271, 0.9996596952677522]|2700.6618598663130797|      0.00006104|[220, 66, 22, 88]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      23|[0.0073726550430067, 0.0004035547094298, -0.0001095323748253, 0.0048448048193845, -0.0023172259460233, -0.0018426446952686, 0.0021920851558682, -0.002678133924896, 0.001198181750403, 0.999615070915963]|2700.6411672423214441|      0.00012207|[230, 69, 23, 92]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      24|[0.0073515884650082, 0.0003654571127472, -6.65826706368e-05, 0.0048437461502999, -0.0022419668724196, -0.0018107716290931, 0.0022175234534729, -0.0026482314606515, 0.0012517479433934, 0.9996067214339044]|2700.6243170837365142|      0.00024414|[240, 72, 24, 96]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      25|[0.0073515884650082, 0.0003654571127472, -6.65826706368e-05, 0.0048437461502999, -0.0022419668724196, -0.0018107716290931, 0.0022175234534729, -0.0026482314606515, 0.0012517479433934, 0.9996067214339044]|2700.6243170837365142|      0.00012207|[250, 75, 25, 100]                                                         |  | used linear model with 13 points | iterate failure | actual_k=1
