k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      0.50000000|[17, 0, 1, 5]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[-0.0421660061380804, 0.2878323051861166, 0.2034880668399695, 0.1597522659907603, 0.1488904608427766, -0.0318991751754371, 0.0730559232513833, 0.0465882810504156, -0.0158726004427062, 0.0406766189380631, 0.0482617349771513, -0.1075737265340147]|  5.6360396978315128|      0.06250000|[238, 0, 14, 70]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[-0.0421660061380804, 0.2878323051861166, 0.2034880668399695, 0.1597522659907603, 0.1488904608427766, -0.0318991751754371, 0.0730559232513833, 0.0465882810504156, -0.0158726004427062, 0.0406766189380631, 0.0482617349771513, -0.1075737265340147]|  5.6360396978315128|      0.03125000|[255, 0, 15, 75]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      16|[-0.0397878816598781, 0.3018511235727837, 0.218166658093797, 0.1586707450670829, 0.1422077126433995, -0.0381002181413508, 0.0664463972915308, 0.0391922562093909, -0.0224008286442966, 0.0324461491069757, 0.0371448786974922, -0.1195029788761794]|  4.9597413785534252|      0.06250000|[272, 0, 16, 80]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      17|[-0.0397878816598781, 0.3018511235727837, 0.218166658093797, 0.1586707450670829, 0.1422077126433995, -0.0381002181413508, 0.0664463972915308, 0.0391922562093909, -0.0224008286442966, 0.0324461491069757, 0.0371448786974922, -0.1195029788761794]|  4.9597413785534252|      0.03125000|[289, 0, 17, 85]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      18|[-0.0408465329733344, 0.3233626613306076, 0.2214881732449414, 0.1746143424523187, 0.1403450407992202, -0.0305165848784392, 0.0715259944681712, 0.0403327628572136, -0.0347205173267, 0.0340625653087478, 0.0355173858970956, -0.117971843980645]|  4.5027520696585732|      0.06250000|[306, 0, 18, 90]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      19|[-0.0408465329733344, 0.3233626613306076, 0.2214881732449414, 0.1746143424523187, 0.1403450407992202, -0.0305165848784392, 0.0715259944681712, 0.0403327628572136, -0.0347205173267, 0.0340625653087478, 0.0355173858970956, -0.117971843980645]|  4.5027520696585732|      0.03125000|[323, 0, 19, 95]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[-0.0426976621330224, 0.3458575340849384, 0.2387686561721477, 0.1826842786192859, 0.1384120946057934, -0.0242123381322608, 0.0750081242562473, 0.0392335220320325, -0.0402512405449296, 0.0340821059084142, 0.0317515824110332, -0.1193111114448776]|  4.0200497702904556|      0.06250000|[340, 0, 20, 100]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      21|[-0.0563590809984443, 0.3895654136452963, 0.2431704520996357, 0.160385135907728, 0.1550731155207916, -0.0090948203650351, 0.0667052615760406, 0.0366806973375502, -0.0228031934913455, 0.0399971816522035, 0.0311929039909557, -0.1000421900098922]|  3.6211722255289311|      0.12500000|[357, 0, 21, 105]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
      22|[-0.0563590809984443, 0.3895654136452963, 0.2431704520996357, 0.160385135907728, 0.1550731155207916, -0.0090948203650351, 0.0667052615760406, 0.0366806973375502, -0.0228031934913455, 0.0399971816522035, 0.0311929039909557, -0.1000421900098922]|  3.6211722255289311|      0.06250000|[374, 0, 22, 110]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      23|[-0.0563590809984443, 0.3895654136452963, 0.2431704520996357, 0.160385135907728, 0.1550731155207916, -0.0090948203650351, 0.0667052615760406, 0.0366806973375502, -0.0228031934913455, 0.0399971816522035, 0.0311929039909557, -0.1000421900098922]|  3.6211722255289311|      0.03125000|[391, 0, 23, 115]                                                          |  | used linear model with 17 points | iterate failure | actual_k=0
      24|[-0.0508325490189492, 0.4050223398514259, 0.2496573518625539, 0.1610833516795416, 0.1521236511992273, -0.014874651015373, 0.0594392328206102, 0.02830923418589, -0.0346504365391057, 0.031825726962963, 0.0189545355327422, -0.1119856463498553]|  3.2305070208186280|      0.06250000|[408, 0, 24, 120]                                                          |  | used linear model with 17 points | iterate success | actual_k=0
