k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[119.99645675003659, -0.0257128532583429, 0.8621825242403137, 109.93227233326942, 0.0895278769766031, 0.8018027586338237, 99.94253525118899, 0.2190988667689597, 0.8026827210315449, 87.97072804203471, 0.3880738769923185, 0.606301373940405, 86.05122036272944, 0.3884097431760318, 0.6426797031548286, 84.03978438265301, 0.4104755326974192, 0.548751788226968, 80.02227219466855, 0.6520915612418947, 0.2488314768116291, 75.946627354267, 0.8867577571700004, 0.1270290947938333, 886.3718655215898, 909.93596704291, 922.4738834987133, 926.493487671285, 935.4529864077772, 952.8011127604024, 975.7129313587021]|530.9231567382812500|      0.03125000|[451, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[119.98704137960807, -0.0295291231855744, 0.8707198761430751, 109.92874538015985, 0.0956814459598256, 0.7952651712212041, 99.94290708115287, 0.2101614583396935, 0.7969673961885394, 87.96930940519229, 0.3992528402065978, 0.60878928828413, 86.05312118934704, 0.3836361708180825, 0.6472345948603605, 84.03735974605227, 0.4134008349863658, 0.546174919411686, 80.01158210258558, 0.6530479481173787, 0.2451984660373828, 75.94191890813136, 0.883746246490088, 0.1288497481673238, 886.3741414315236, 909.9427958466729, 922.4657548742402, 926.4897490848103, 935.4523045250316, 952.7940370467496, 975.7198597063931]|391.0677490234375000|      0.06250000|[481, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[119.98704137960807, -0.0295291231855744, 0.8707198761430751, 109.92874538015985, 0.0956814459598256, 0.7952651712212041, 99.94290708115287, 0.2101614583396935, 0.7969673961885394, 87.96930940519229, 0.3992528402065978, 0.60878928828413, 86.05312118934704, 0.3836361708180825, 0.6472345948603605, 84.03735974605227, 0.4134008349863658, 0.546174919411686, 80.01158210258558, 0.6530479481173787, 0.2451984660373828, 75.94191890813136, 0.883746246490088, 0.1288497481673238, 886.3741414315236, 909.9427958466729, 922.4657548742402, 926.4897490848103, 935.4523045250316, 952.7940370467496, 975.7198597063931]|391.0677490234375000|      0.03125000|[526, 35, 0, 35]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[119.98704137960807, -0.0295291231855744, 0.8707198761430751, 109.92874538015985, 0.0956814459598256, 0.7952651712212041, 99.94290708115287, 0.2101614583396935, 0.7969673961885394, 87.96930940519229, 0.3992528402065978, 0.60878928828413, 86.05312118934704, 0.3836361708180825, 0.6472345948603605, 84.03735974605227, 0.4134008349863658, 0.546174919411686, 80.01158210258558, 0.6530479481173787, 0.2451984660373828, 75.94191890813136, 0.883746246490088, 0.1288497481673238, 886.3741414315236, 909.9427958466729, 922.4657548742402, 926.4897490848103, 935.4523045250316, 952.7940370467496, 975.7198597063931]|391.0677490234375000|      0.01562500|[572, 38, 1, 39]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[119.98897454085443, -0.0315455875870466, 0.8689790702696276, 109.92954101959471, 0.0941816288206744, 0.7972823808719836, 99.94215543913232, 0.2009534630793378, 0.7913306131671278, 87.96968793288495, 0.4024628411997946, 0.6128711373595592, 86.05368507372917, 0.3848983247601879, 0.6465271230582574, 84.03850510080659, 0.4187070861821827, 0.5470019951643138, 80.01246307350804, 0.6492135414847382, 0.2470305375825805, 75.939424418352, 0.8837542234712161, 0.1297266078066128, 886.3717404932573, 909.9443423124986, 922.4641543338271, 926.4901750341169, 935.454111321268, 952.7937762860945, 975.7167776831106]|302.8198242187500000|      0.03125000|[602, 40, 1, 41]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      16|[119.9905650393385, -0.0336378275818207, 0.8633846560669172, 109.92536679496263, 0.0825343485626337, 0.7968562957837203, 99.94654831472464, 0.1987555112880152, 0.8024015858557967, 87.9652651905149, 0.4079803437351609, 0.6029479529470455, 86.05437143552186, 0.3764554745615541, 0.6439477695318403, 84.03449833637065, 0.4265368053686017, 0.544132053564751, 80.00900111188224, 0.6477243114048093, 0.2396135005213635, 75.93543130987135, 0.8855427801772169, 0.1275411967811454, 886.3696731246648, 909.9552544994568, 922.4663100340682, 926.495115566976, 935.4519152742367, 952.7852061090213, 975.7182311197159]|285.4852905273437500|      0.06250000|[632, 42, 1, 43]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      17|[119.9905650393385, -0.0336378275818207, 0.8633846560669172, 109.92536679496263, 0.0825343485626337, 0.7968562957837203, 99.94654831472464, 0.1987555112880152, 0.8024015858557967, 87.9652651905149, 0.4079803437351609, 0.6029479529470455, 86.05437143552186, 0.3764554745615541, 0.6439477695318403, 84.03449833637065, 0.4265368053686017, 0.544132053564751, 80.00900111188224, 0.6477243114048093, 0.2396135005213635, 75.93543130987135, 0.8855427801772169, 0.1275411967811454, 886.3696731246648, 909.9552544994568, 922.4663100340682, 926.495115566976, 935.4519152742367, 952.7852061090213, 975.7182311197159]|285.4852905273437500|      0.03125000|[677, 45, 1, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[119.99229184252152, -0.0324112493062065, 0.8620253894675519, 109.92747240250968, 0.0781048016495208, 0.7989084313856679, 99.93654673578583, 0.181825056855613, 0.8083478962356465, 87.97048419636647, 0.4140029996782396, 0.6080648556718995, 86.05089620005658, 0.367929151362379, 0.6379958322158288, 84.03683060155329, 0.430824239834986, 0.54538870629859, 80.00418678707133, 0.6457681369780272, 0.2388138948113503, 75.93156184389571, 0.8831769712692988, 0.1319624803725346, 886.3778578261981, 909.9543319688494, 922.4737269786161, 926.4984392036538, 935.4502682394321, 952.7937064380556, 975.7210612933246]|247.9803924560546875|      0.06250000|[707, 47, 1, 48]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      19|[119.99229184252152, -0.0324112493062065, 0.8620253894675519, 109.92747240250968, 0.0781048016495208, 0.7989084313856679, 99.93654673578583, 0.181825056855613, 0.8083478962356465, 87.97048419636647, 0.4140029996782396, 0.6080648556718995, 86.05089620005658, 0.367929151362379, 0.6379958322158288, 84.03683060155329, 0.430824239834986, 0.54538870629859, 80.00418678707133, 0.6457681369780272, 0.2388138948113503, 75.93156184389571, 0.8831769712692988, 0.1319624803725346, 886.3778578261981, 909.9543319688494, 922.4737269786161, 926.4984392036538, 935.4502682394321, 952.7937064380556, 975.7210612933246]|247.9803924560546875|      0.03125000|[752, 50, 1, 51]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[119.99741025191653, -0.0346694452062985, 0.8588922439243951, 109.92856698592205, 0.0777865853028671, 0.8017314774681312, 99.93365242468671, 0.169354725980209, 0.8094049139625866, 87.97062450422617, 0.41785783760283, 0.602756200910327, 86.052241647144, 0.3798268118879254, 0.6504706905239149, 84.0395055784581, 0.4326751760542991, 0.537397528220197, 79.99976862466107, 0.642708571423034, 0.2339997452263946, 75.92882812515545, 0.8946892412080564, 0.1245009323971056, 886.3733457267422, 909.9526061585537, 922.4788167831534, 926.5004474505331, 935.4469833416215, 952.789278274675, 975.7174178941982]|193.5056610107421875|      0.06250000|[782, 52, 1, 53]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      21|[119.99741025191653, -0.0346694452062985, 0.8588922439243951, 109.92856698592205, 0.0777865853028671, 0.8017314774681312, 99.93365242468671, 0.169354725980209, 0.8094049139625866, 87.97062450422617, 0.41785783760283, 0.602756200910327, 86.052241647144, 0.3798268118879254, 0.6504706905239149, 84.0395055784581, 0.4326751760542991, 0.537397528220197, 79.99976862466107, 0.642708571423034, 0.2339997452263946, 75.92882812515545, 0.8946892412080564, 0.1245009323971056, 886.3733457267422, 909.9526061585537, 922.4788167831534, 926.5004474505331, 935.4469833416215, 952.789278274675, 975.7174178941982]|193.5056610107421875|      0.03125000|[828, 55, 2, 57]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[119.99741025191653, -0.0346694452062985, 0.8588922439243951, 109.92856698592205, 0.0777865853028671, 0.8017314774681312, 99.93365242468671, 0.169354725980209, 0.8094049139625866, 87.97062450422617, 0.41785783760283, 0.602756200910327, 86.052241647144, 0.3798268118879254, 0.6504706905239149, 84.0395055784581, 0.4326751760542991, 0.537397528220197, 79.99976862466107, 0.642708571423034, 0.2339997452263946, 75.92882812515545, 0.8946892412080564, 0.1245009323971056, 886.3733457267422, 909.9526061585537, 922.4788167831534, 926.5004474505331, 935.4469833416215, 952.789278274675, 975.7174178941982]|193.5056610107421875|      0.01562500|[874, 58, 3, 61]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 32 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[119.99986364713024, -0.0380337184369159, 0.8570881541235884, 109.9284764129358, 0.076428602077394, 0.8010684314791656, 99.9382705926226, 0.1772846344203676, 0.8090072356189769, 87.97142552213994, 0.4148177387628711, 0.6007628854407514, 86.05319304531562, 0.3859970593436203, 0.652066291807658, 84.03635299880297, 0.4312536446986547, 0.5404410565390457, 79.9966449196109, 0.6409927315671954, 0.2342161142155815, 75.92899839103887, 0.8938160683227072, 0.123700370256422, 886.3704004211681, 909.9543248583567, 922.4795246034454, 926.5036159614208, 935.4494677091859, 952.7879475708527, 975.7214168636176]|182.8662414550781250|      0.03125000|[904, 60, 3, 63]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      24|[119.99986364713024, -0.0380337184369159, 0.8570881541235884, 109.9284764129358, 0.076428602077394, 0.8010684314791656, 99.9382705926226, 0.1772846344203676, 0.8090072356189769, 87.97142552213994, 0.4148177387628711, 0.6007628854407514, 86.05319304531562, 0.3859970593436203, 0.652066291807658, 84.03635299880297, 0.4312536446986547, 0.5404410565390457, 79.9966449196109, 0.6409927315671954, 0.2342161142155815, 75.92899839103887, 0.8938160683227072, 0.123700370256422, 886.3704004211681, 909.9543248583567, 922.4795246034454, 926.5036159614208, 935.4494677091859, 952.7879475708527, 975.7214168636176]|182.8662414550781250|      0.01562500|[949, 63, 3, 66]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[119.99986364713024, -0.0380337184369159, 0.8570881541235884, 109.9284764129358, 0.076428602077394, 0.8010684314791656, 99.9382705926226, 0.1772846344203676, 0.8090072356189769, 87.97142552213994, 0.4148177387628711, 0.6007628854407514, 86.05319304531562, 0.3859970593436203, 0.652066291807658, 84.03635299880297, 0.4312536446986547, 0.5404410565390457, 79.9966449196109, 0.6409927315671954, 0.2342161142155815, 75.92899839103887, 0.8938160683227072, 0.123700370256422, 886.3704004211681, 909.9543248583567, 922.4795246034454, 926.5036159614208, 935.4494677091859, 952.7879475708527, 975.7214168636176]|182.8662414550781250|      0.00781250|[994, 66, 3, 69]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[119.99921342994638, -0.0378400264257821, 0.8570004623644569, 109.92873144416886, 0.0743335150458921, 0.8015530091006369, 99.94039092291116, 0.1750036102191145, 0.8096314372417658, 87.97035281844589, 0.4190698466538134, 0.6013245481479607, 86.05278542071147, 0.3873597451005089, 0.6544809868371905, 84.03490793481508, 0.4334854743491171, 0.5420463192898559, 79.99611862831453, 0.6408066992330802, 0.2341867033147313, 75.92978558137828, 0.8934752196472564, 0.124077773611018, 886.3710191556323, 909.953098994249, 922.4791188536389, 926.501967790812, 935.4492887628198, 952.7863641381024, 975.7219130358067]|170.8236541748046875|      0.01562500|[1024, 68, 3, 71]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      27|[119.99672664982076, -0.0419411772551926, 0.8532437041501527, 109.9242469173954, 0.0715579822168504, 0.8031325058541968, 99.94493171553562, 0.1690076230346601, 0.8073571376498517, 87.97040042101906, 0.4203257142608864, 0.6020071617254987, 86.05186652729581, 0.3885924358052185, 0.6543141666544869, 84.03516902549899, 0.4370485627171263, 0.5399525814405732, 79.99391609071147, 0.6378985764391764, 0.2320560567085562, 75.93271674276406, 0.8935627737119849, 0.1280569727683866, 886.3704586119622, 909.9488410186658, 922.4844264422355, 926.5027480706851, 935.4510865824675, 952.7858033988122, 975.7224917108664]|160.4122314453125000|      0.03125000|[1054, 70, 3, 73]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      28|[119.99672664982076, -0.0419411772551926, 0.8532437041501527, 109.9242469173954, 0.0715579822168504, 0.8031325058541968, 99.94493171553562, 0.1690076230346601, 0.8073571376498517, 87.97040042101906, 0.4203257142608864, 0.6020071617254987, 86.05186652729581, 0.3885924358052185, 0.6543141666544869, 84.03516902549899, 0.4370485627171263, 0.5399525814405732, 79.99391609071147, 0.6378985764391764, 0.2320560567085562, 75.93271674276406, 0.8935627737119849, 0.1280569727683866, 886.3704586119622, 909.9488410186658, 922.4844264422355, 926.5027480706851, 935.4510865824675, 952.7858033988122, 975.7224917108664]|160.4122314453125000|      0.01562500|[1099, 73, 3, 76]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[119.99854525437522, -0.0371833686460568, 0.8590295062874167, 109.92348786961126, 0.0662403665263158, 0.8006254278263214, 99.94623264409297, 0.1677812143589396, 0.8061290178793595, 87.97238883663775, 0.4223090431653063, 0.599355487066223, 86.0518614157733, 0.3964387642553196, 0.6526741896841636, 84.03571970250798, 0.4385050441616285, 0.543767757866423, 79.99038078391203, 0.6388011106723533, 0.2333190591885979, 75.9322840334584, 0.8946091538388338, 0.1275582942721601, 886.371931265628, 909.9509470599189, 922.4850916800998, 926.5035923429693, 935.4541789631879, 952.7869403182995, 975.7187943495264]|152.9640960693359375|      0.03125000|[1129, 75, 3, 78]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      30|[119.99854525437522, -0.0371833686460568, 0.8590295062874167, 109.92348786961126, 0.0662403665263158, 0.8006254278263214, 99.94623264409297, 0.1677812143589396, 0.8061290178793595, 87.97238883663775, 0.4223090431653063, 0.599355487066223, 86.0518614157733, 0.3964387642553196, 0.6526741896841636, 84.03571970250798, 0.4385050441616285, 0.543767757866423, 79.99038078391203, 0.6388011106723533, 0.2333190591885979, 75.9322840334584, 0.8946091538388338, 0.1275582942721601, 886.371931265628, 909.9509470599189, 922.4850916800998, 926.5035923429693, 935.4541789631879, 952.7869403182995, 975.7187943495264]|152.9640960693359375|      0.01562500|[1174, 78, 3, 81]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[119.99847233400743, -0.0448269543542233, 0.8540467557441408, 109.9200460452131, 0.0684776226712791, 0.7976502631627391, 99.9459831577793, 0.1669710233831511, 0.8026354870274586, 87.97297107341667, 0.4238666330896627, 0.6013659421428926, 86.05290785311283, 0.3987440051885143, 0.6496952196132766, 84.03607876646915, 0.4396083546880734, 0.5485907549406438, 79.98868532477186, 0.6415512253614087, 0.2329972874490915, 75.93489414126581, 0.8966018176465791, 0.1224950398669577, 886.3726755732971, 909.9482195615082, 922.4888294520641, 926.5047424145876, 935.45316437659, 952.7866645620899, 975.7208450103961]|146.2166900634765625|      0.03125000|[1204, 80, 3, 83]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      32|[119.99847233400743, -0.0448269543542233, 0.8540467557441408, 109.9200460452131, 0.0684776226712791, 0.7976502631627391, 99.9459831577793, 0.1669710233831511, 0.8026354870274586, 87.97297107341667, 0.4238666330896627, 0.6013659421428926, 86.05290785311283, 0.3987440051885143, 0.6496952196132766, 84.03607876646915, 0.4396083546880734, 0.5485907549406438, 79.98868532477186, 0.6415512253614087, 0.2329972874490915, 75.93489414126581, 0.8966018176465791, 0.1224950398669577, 886.3726755732971, 909.9482195615082, 922.4888294520641, 926.5047424145876, 935.45316437659, 952.7866645620899, 975.7208450103961]|146.2166900634765625|      0.01562500|[1249, 83, 3, 86]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[119.99847233400743, -0.0448269543542233, 0.8540467557441408, 109.9200460452131, 0.0684776226712791, 0.7976502631627391, 99.9459831577793, 0.1669710233831511, 0.8026354870274586, 87.97297107341667, 0.4238666330896627, 0.6013659421428926, 86.05290785311283, 0.3987440051885143, 0.6496952196132766, 84.03607876646915, 0.4396083546880734, 0.5485907549406438, 79.98868532477186, 0.6415512253614087, 0.2329972874490915, 75.93489414126581, 0.8966018176465791, 0.1224950398669577, 886.3726755732971, 909.9482195615082, 922.4888294520641, 926.5047424145876, 935.45316437659, 952.7866645620899, 975.7208450103961]|146.2166900634765625|      0.00781250|[1294, 86, 3, 89]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[119.9980603699374, -0.0416617030978254, 0.853067628785375, 109.92060341493465, 0.0642111418308906, 0.7987500970696386, 99.94436793411197, 0.1661862962965115, 0.8028362574341069, 87.97277609785895, 0.4243298698207732, 0.5996777933444762, 86.05247667259609, 0.4003130868437361, 0.6495651791678999, 84.03583004355922, 0.4401408642375239, 0.5495015357658709, 79.98995057782716, 0.6405102009661298, 0.2339229106513779, 75.93540647653812, 0.8976104981381106, 0.1223037973528197, 886.3736576703334, 909.9461575455836, 922.4897840136957, 926.5046548506282, 935.4553555303941, 952.7854785160306, 975.7191847480524]|136.7010498046875000|      0.01562500|[1324, 88, 3, 91]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
