k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      12|[0.0250495343278066, 0.1318300986196158, 0.1136419425141694, 0.0430761704574991, 0.0860247247767815, 0.0544470075817352, 0.0362605410912427, 0.0542798590613382, 0.0009397744448834, 0.0234202612991784, -0.03555656501844, -0.0668664215471729]| 12.3675057942130202|      0.06250000|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      13|[0.021840241255148, 0.1636113190323795, 0.1331813251966292, 0.0627899482837433, 0.0995233414240334, 0.066514109745842, 0.0645772048747754, 0.063694833017515, 0.0231897258512744, 0.0251573091315811, -0.0181981367596531, -0.0569776166432853]| 10.1207722240006230|      0.12500000|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      14|[0.021840241255148, 0.1636113190323795, 0.1331813251966292, 0.0627899482837433, 0.0995233414240334, 0.066514109745842, 0.0645772048747754, 0.063694833017515, 0.0231897258512744, 0.0251573091315811, -0.0181981367596531, -0.0569776166432853]| 10.1207722240006230|      0.06250000|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      15|[0.0273573205592168, 0.1877018092943891, 0.16786161395612, 0.0680436884143167, 0.1095389628157875, 0.0642517805018906, 0.0711954201332483, 0.0361667116389899, 0.0102497378677492, 0.0290526985209426, -0.0490481609610971, -0.0618526053653113]|  8.6758361314248518|      0.12500000|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      16|[0.0273573205592168, 0.1877018092943891, 0.16786161395612, 0.0680436884143167, 0.1095389628157875, 0.0642517805018906, 0.0711954201332483, 0.0361667116389899, 0.0102497378677492, 0.0290526985209426, -0.0490481609610971, -0.0618526053653113]|  8.6758361314248518|      0.06250000|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[0.0262922912906193, 0.2305407328205952, 0.1990056120543497, 0.0771311261205367, 0.1149447262430947, 0.0581070214166008, 0.058298026406661, 0.0539444555381116, 0.0267403259782599, 0.0391199782475068, -0.0557549665356984, -0.054797815623768]|  7.2633648028784785|      0.12500000|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      18|[0.0262922912906193, 0.2305407328205952, 0.1990056120543497, 0.0771311261205367, 0.1149447262430947, 0.0581070214166008, 0.058298026406661, 0.0539444555381116, 0.0267403259782599, 0.0391199782475068, -0.0557549665356984, -0.054797815623768]|  7.2633648028784785|      0.06250000|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[0.002462301777058, 0.2446253961976551, 0.2303805017133722, 0.0774998158352583, 0.1134034547911432, 0.0456935366821062, 0.0864352071566427, 0.0692345083376965, 0.0283880475886939, 0.0435175811156511, -0.0529952404819704, -0.0855200789293987]|  6.5528537983243718|      0.12500000|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      20|[0.002462301777058, 0.2446253961976551, 0.2303805017133722, 0.0774998158352583, 0.1134034547911432, 0.0456935366821062, 0.0864352071566427, 0.0692345083376965, 0.0283880475886939, 0.0435175811156511, -0.0529952404819704, -0.0855200789293987]|  6.5528537983243718|      0.06250000|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      21|[0.0126065249023372, 0.2670605384452375, 0.2784487734538147, 0.0803312471134366, 0.0945324718220141, 0.0235772429045019, 0.0938969591375626, 0.0683116197685035, 0.0206933021785964, 0.0469353627305071, -0.0526864892898955, -0.0884652102190327]|  5.6341214940740283|      0.12500000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      22|[0.0126065249023372, 0.2670605384452375, 0.2784487734538147, 0.0803312471134366, 0.0945324718220141, 0.0235772429045019, 0.0938969591375626, 0.0683116197685035, 0.0206933021785964, 0.0469353627305071, -0.0526864892898955, -0.0884652102190327]|  5.6341214940740283|      0.06250000|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[0.0228991256255323, 0.3081567274453532, 0.3058232298219304, 0.1018470159237248, 0.097834505734519, 0.0213745659293045, 0.1100250794893254, 0.0782121425015512, 0.0191300265810185, 0.0575068208677473, -0.0709752619894555, -0.0972148305644818]|  4.6749324808396819|      0.12500000|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      24|[0.0228991256255323, 0.3081567274453532, 0.3058232298219304, 0.1018470159237248, 0.097834505734519, 0.0213745659293045, 0.1100250794893254, 0.0782121425015512, 0.0191300265810185, 0.0575068208677473, -0.0709752619894555, -0.0972148305644818]|  4.6749324808396819|      0.06250000|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[0.0228991256255323, 0.3081567274453532, 0.3058232298219304, 0.1018470159237248, 0.097834505734519, 0.0213745659293045, 0.1100250794893254, 0.0782121425015512, 0.0191300265810185, 0.0575068208677473, -0.0709752619894555, -0.0972148305644818]|  4.6749324808396819|      0.03125000|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      26|[0.0228991256255323, 0.3081567274453532, 0.3058232298219304, 0.1018470159237248, 0.097834505734519, 0.0213745659293045, 0.1100250794893254, 0.0782121425015512, 0.0191300265810185, 0.0575068208677473, -0.0709752619894555, -0.0972148305644818]|  4.6749324808396819|      0.01562500|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[0.019449883463213, 0.320919434139383, 0.3104925560252133, 0.1038788166644496, 0.0978123671973439, 0.0192324837365802, 0.1068011115668059, 0.077306295494573, 0.0162925699055695, 0.0549679812028252, -0.0736463328324465, -0.099662447574343]|  4.3962898365352192|      0.03125000|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      28|[0.0184663932389673, 0.3455629492347611, 0.3215291108402479, 0.1070777636470761, 0.0934780196444683, 0.0153146666970345, 0.0983024462647573, 0.0714045133096328, 0.0110819875001072, 0.0501234321535522, -0.0802090842662569, -0.1008328628526369]|  4.0652877476491192|      0.06250000|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      29|[0.0184663932389673, 0.3455629492347611, 0.3215291108402479, 0.1070777636470761, 0.0934780196444683, 0.0153146666970345, 0.0983024462647573, 0.0714045133096328, 0.0110819875001072, 0.0501234321535522, -0.0802090842662569, -0.1008328628526369]|  4.0652877476491192|      0.03125000|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      30|[0.016600271842789, 0.3553064940121802, 0.3286094497105134, 0.1070601420407514, 0.0992957874304637, 0.0172272593708704, 0.1016621155425622, 0.0722045914394256, 0.0272297973697803, 0.0565745848729806, -0.0584783651928583, -0.0988361918218696]|  3.8196791329470847|      0.06250000|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      31|[0.016600271842789, 0.3553064940121802, 0.3286094497105134, 0.1070601420407514, 0.0992957874304637, 0.0172272593708704, 0.1016621155425622, 0.0722045914394256, 0.0272297973697803, 0.0565745848729806, -0.0584783651928583, -0.0988361918218696]|  3.8196791329470847|      0.03125000|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      32|[0.0090143260881925, 0.3743640002641141, 0.3346898277731773, 0.1059081471803577, 0.0969464200341883, 0.0108848487007954, 0.0918573929377186, 0.057392567916865, 0.0235607981024048, 0.0516268086396629, -0.0661252813115882, -0.0911007154270211]|  3.4368021368078812|      0.06250000|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      33|[0.0090143260881925, 0.3743640002641141, 0.3346898277731773, 0.1059081471803577, 0.0969464200341883, 0.0108848487007954, 0.0918573929377186, 0.057392567916865, 0.0235607981024048, 0.0516268086396629, -0.0661252813115882, -0.0911007154270211]|  3.4368021368078812|      0.03125000|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      34|[0.0023034894147557, 0.401787182989283, 0.3465215453137547, 0.1107575854626745, 0.0973258158716506, 0.0088972545824485, 0.0915119328188349, 0.0543848928517918, 0.0231991068368099, 0.0509863288948551, -0.0647033695224551, -0.0906922583696897]|  3.0104967133251024|      0.06250000|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      35|[0.0023034894147557, 0.401787182989283, 0.3465215453137547, 0.1107575854626745, 0.0973258158716506, 0.0088972545824485, 0.0915119328188349, 0.0543848928517918, 0.0231991068368099, 0.0509863288948551, -0.0647033695224551, -0.0906922583696897]|  3.0104967133251024|      0.03125000|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      36|[0.0026276670214491, 0.4139565864270277, 0.3572551791059847, 0.1227273688662246, 0.0866238680130525, 0.0174044635923676, 0.1029107478953832, 0.0622221495263208, 0.0258812917335381, 0.0404051599442794, -0.0568268583083515, -0.0874639665287983]|  2.8365494139356624|      0.06250000|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      37|[0.0026276670214491, 0.4139565864270277, 0.3572551791059847, 0.1227273688662246, 0.0866238680130525, 0.0174044635923676, 0.1029107478953832, 0.0622221495263208, 0.0258812917335381, 0.0404051599442794, -0.0568268583083515, -0.0874639665287983]|  2.8365494139356624|      0.03125000|[555, 74, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      38|[0.000766581341048, 0.4301838871396291, 0.3753278879200533, 0.1221690777768837, 0.0977774534465617, 0.009742945493137, 0.0955213802320885, 0.0585281753188827, 0.0232313670130523, 0.0344206081759303, -0.0644266778668295, -0.0930223235814495]|  2.6290555990806146|      0.06250000|[570, 76, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      39|[0.000766581341048, 0.4301838871396291, 0.3753278879200533, 0.1221690777768837, 0.0977774534465617, 0.009742945493137, 0.0955213802320885, 0.0585281753188827, 0.0232313670130523, 0.0344206081759303, -0.0644266778668295, -0.0930223235814495]|  2.6290555990806146|      0.03125000|[585, 78, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      40|[-0.0027911966254509, 0.4488568997262805, 0.3784225903485299, 0.1284360817638074, 0.0884231639296572, 0.0031559541005059, 0.0905023716561277, 0.0703772864371784, 0.0317424828631053, 0.03410081271945, -0.0742006184102169, -0.0829319098365985]|  2.3821288167696801|      0.06250000|[600, 80, 40, 80]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      41|[-0.0027911966254509, 0.4488568997262805, 0.3784225903485299, 0.1284360817638074, 0.0884231639296572, 0.0031559541005059, 0.0905023716561277, 0.0703772864371784, 0.0317424828631053, 0.03410081271945, -0.0742006184102169, -0.0829319098365985]|  2.3821288167696801|      0.03125000|[615, 82, 41, 82]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      42|[-0.0027911966254509, 0.4488568997262805, 0.3784225903485299, 0.1284360817638074, 0.0884231639296572, 0.0031559541005059, 0.0905023716561277, 0.0703772864371784, 0.0317424828631053, 0.03410081271945, -0.0742006184102169, -0.0829319098365985]|  2.3821288167696801|      0.01562500|[630, 84, 42, 84]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      43|[0.0033882219653052, 0.4515900588227375, 0.3858689008068482, 0.1195803308890374, 0.0913598082508834, 0.0031451450737167, 0.08803341888086, 0.072875711183233, 0.0333627766781633, 0.034918171509252, -0.0733115638070023, -0.0766416242319941]|  2.3160501195737697|      0.03125000|[645, 86, 43, 86]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      44|[0.0033882219653052, 0.4515900588227375, 0.3858689008068482, 0.1195803308890374, 0.0913598082508834, 0.0031451450737167, 0.08803341888086, 0.072875711183233, 0.0333627766781633, 0.034918171509252, -0.0733115638070023, -0.0766416242319941]|  2.3160501195737697|      0.01562500|[660, 88, 44, 88]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      45|[-0.000144542586788, 0.4641732384200302, 0.3896172343249892, 0.1187479453114448, 0.0900578521420324, 0.0030958838954639, 0.0883862343082507, 0.0741332506734394, 0.0346696450886551, 0.0388549131853402, -0.070190070876056, -0.0713286248836112]|  2.1772451092267966|      0.03125000|[675, 90, 45, 90]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      46|[-0.008130947275423, 0.4884676463258951, 0.3923160051902034, 0.1254874904741546, 0.0867456905072249, -0.0012246274428747, 0.0888348854031002, 0.0656391045963068, 0.0362715997891918, 0.0436926107471289, -0.0600373748394731, -0.0650979828787988]|  1.9701177041333056|      0.06250000|[690, 92, 46, 92]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      47|[-0.008130947275423, 0.4884676463258951, 0.3923160051902034, 0.1254874904741546, 0.0867456905072249, -0.0012246274428747, 0.0888348854031002, 0.0656391045963068, 0.0362715997891918, 0.0436926107471289, -0.0600373748394731, -0.0650979828787988]|  1.9701177041333056|      0.03125000|[705, 94, 47, 94]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      48|[-0.008130947275423, 0.4884676463258951, 0.3923160051902034, 0.1254874904741546, 0.0867456905072249, -0.0012246274428747, 0.0888348854031002, 0.0656391045963068, 0.0362715997891918, 0.0436926107471289, -0.0600373748394731, -0.0650979828787988]|  1.9701177041333056|      0.01562500|[720, 96, 48, 96]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      49|[-0.0082841774099794, 0.5007671527156107, 0.3927561406589478, 0.1259566499714389, 0.0859143606644212, -0.0030358699120988, 0.0834617270709337, 0.0653243207025903, 0.0350096991619695, 0.0445254474443616, -0.0587022844437397, -0.0725421318399841]|  1.8082240958223132|      0.03125000|[735, 98, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      50|[-0.0082841774099794, 0.5007671527156107, 0.3927561406589478, 0.1259566499714389, 0.0859143606644212, -0.0030358699120988, 0.0834617270709337, 0.0653243207025903, 0.0350096991619695, 0.0445254474443616, -0.0587022844437397, -0.0725421318399841]|  1.8082240958223132|      0.01562500|[750, 100, 50, 100]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      51|[-0.0066986657833752, 0.5135563998381308, 0.3944196497834441, 0.123863830879884, 0.0832476981517184, -0.0082506889929974, 0.079760791367809, 0.065545577583821, 0.0314621938620821, 0.0417888981063061, -0.0576747503382291, -0.0738590040449116]|  1.6787749425621872|      0.03125000|[765, 102, 51, 102]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      52|[-0.0066986657833752, 0.5135563998381308, 0.3944196497834441, 0.123863830879884, 0.0832476981517184, -0.0082506889929974, 0.079760791367809, 0.065545577583821, 0.0314621938620821, 0.0417888981063061, -0.0576747503382291, -0.0738590040449116]|  1.6787749425621872|      0.01562500|[780, 104, 52, 104]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      53|[-0.0066986657833752, 0.5135563998381308, 0.3944196497834441, 0.123863830879884, 0.0832476981517184, -0.0082506889929974, 0.079760791367809, 0.065545577583821, 0.0314621938620821, 0.0417888981063061, -0.0576747503382291, -0.0738590040449116]|  1.6787749425621872|      0.00781250|[795, 106, 53, 106]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      54|[-0.0078066067635115, 0.5198737271401789, 0.39611489397918, 0.1238973757404189, 0.0831874502990879, -0.0080813821230906, 0.0790517498828317, 0.0662353423097147, 0.0338708428454611, 0.0435517637746581, -0.0559072329885567, -0.0718640584424308]|  1.6164113899822787|      0.01562500|[810, 108, 54, 108]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      55|[-0.008340059672133, 0.5308320048602172, 0.3972197120889656, 0.1241992532377151, 0.0785955122095632, -0.0097335125519691, 0.0730167515073403, 0.0592641586939077, 0.0319063915988902, 0.0442201400353808, -0.0541611246763133, -0.0693597176525139]|  1.5126006460470509|      0.03125000|[825, 110, 55, 110]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      56|[-0.0102832653802953, 0.5383109386318545, 0.3788423965932585, 0.1177448667233486, 0.0744272571057543, -0.0110171093212245, 0.0627939749223852, 0.0536744949365454, 0.0360856508134138, 0.0544931870694257, -0.0402385258835366, -0.0774748416636663]|  1.4567512064100610|      0.06250000|[840, 112, 56, 112]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      57|[-0.0102832653802953, 0.5383109386318545, 0.3788423965932585, 0.1177448667233486, 0.0744272571057543, -0.0110171093212245, 0.0627939749223852, 0.0536744949365454, 0.0360856508134138, 0.0544931870694257, -0.0402385258835366, -0.0774748416636663]|  1.4567512064100610|      0.03125000|[855, 114, 57, 114]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      58|[-0.0102832653802953, 0.5383109386318545, 0.3788423965932585, 0.1177448667233486, 0.0744272571057543, -0.0110171093212245, 0.0627939749223852, 0.0536744949365454, 0.0360856508134138, 0.0544931870694257, -0.0402385258835366, -0.0774748416636663]|  1.4567512064100610|      0.01562500|[870, 116, 58, 116]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
      59|[-0.0114724627481319, 0.5509103944322579, 0.3823423931572499, 0.1201549517526817, 0.0701629939794517, -0.0073994542765181, 0.0627237120270312, 0.0513924977110758, 0.0383280871669065, 0.0582022270720933, -0.0371814820003803, -0.0763316748916235]|  1.3452330308542149|      0.03125000|[885, 118, 59, 118]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
      60|[-0.000183734116043, 0.5552123619325073, 0.3939255224054899, 0.1304407222598526, 0.0743460153935487, 0.0031447669481784, 0.0648925499699316, 0.0337558247048269, 0.0403595245812019, 0.058949654811058, -0.0360516866649027, -0.0644886162681537]|  1.3015273494340960|      0.06250000|[900, 120, 60, 120]                                                        |  | used linear model with 17 points | iterate success | actual_k=2
