k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[100.13288478442855, 0.1513674731255859, 0.2380120759879342, 0.9926022219262928, 100.019711354361, 0.1322572889885736, 0.1692856769506199, 0.8248258784784717, 99.9359175956666, 0.0395564448804119, 0.3151930455780155, 0.7889990019096783, 99.96057011746592, 0.1356147359130031, 0.3048845019842062, 0.6139204557679305, 99.97633307946734, 0.2592039282574369, 0.4551823134702995, 0.2369242247442056, 100.02377161185416, 0.5653243623363997, 0.6019233021219882, -0.0052914452394317, 300.045441972693, 299.99083699611873, 300.0165336090077, 299.9887164883589, 299.95903929910634]|206.9819183349609375|      0.12500000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      12|[100.13288478442855, 0.1513674731255859, 0.2380120759879342, 0.9926022219262928, 100.019711354361, 0.1322572889885736, 0.1692856769506199, 0.8248258784784717, 99.9359175956666, 0.0395564448804119, 0.3151930455780155, 0.7889990019096783, 99.96057011746592, 0.1356147359130031, 0.3048845019842062, 0.6139204557679305, 99.97633307946734, 0.2592039282574369, 0.4551823134702995, 0.2369242247442056, 100.02377161185416, 0.5653243623363997, 0.6019233021219882, -0.0052914452394317, 300.045441972693, 299.99083699611873, 300.0165336090077, 299.9887164883589, 299.95903929910634]|206.9819183349609375|      0.06250000|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[100.1540779550045, 0.1597055771903441, 0.2377466234534193, 0.9968173728703479, 100.01898375399492, 0.1678657539391538, 0.1782580645179506, 0.8096671898616942, 99.94193187469843, 0.0389995588832218, 0.3106319284344026, 0.7858363558155517, 99.94666998013749, 0.1324134914829181, 0.2884004485098501, 0.6254370367839724, 99.95323255860602, 0.2568933261360195, 0.4627480896088981, 0.221062017559, 100.0277420558354, 0.5630076855423656, 0.5941852781759378, -0.008555318106432, 300.05571087677964, 299.9881127159225, 300.00978836279535, 299.98655657181183, 299.9553882612379]|188.1488800048828125|      0.12500000|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      14|[100.17970161652711, 0.2016800921349867, 0.2724425838085578, 0.9939238097967978, 99.98865910371248, 0.1845187200223305, 0.1804990601260829, 0.7841773564403132, 99.93982185154233, 0.0534609861029482, 0.3123651603005613, 0.7875376783409385, 99.93641033146582, 0.134014648145819, 0.2562609126420523, 0.6186435114311415, 99.92979978229468, 0.2681945365228213, 0.4578251924538629, 0.2048708229728918, 100.04900600808664, 0.6200661133811093, 0.5760559027968665, -0.0322561731094318, 300.0331644855563, 299.9927266437142, 300.0439130811648, 299.97365587885764, 299.9191344648054]|151.7024230957031250|      0.25000000|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      15|[100.17970161652711, 0.2016800921349867, 0.2724425838085578, 0.9939238097967978, 99.98865910371248, 0.1845187200223305, 0.1804990601260829, 0.7841773564403132, 99.93982185154233, 0.0534609861029482, 0.3123651603005613, 0.7875376783409385, 99.93641033146582, 0.134014648145819, 0.2562609126420523, 0.6186435114311415, 99.92979978229468, 0.2681945365228213, 0.4578251924538629, 0.2048708229728918, 100.04900600808664, 0.6200661133811093, 0.5760559027968665, -0.0322561731094318, 300.0331644855563, 299.9927266437142, 300.0439130811648, 299.97365587885764, 299.9191344648054]|151.7024230957031250|      0.12500000|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[100.17970161652711, 0.2016800921349867, 0.2724425838085578, 0.9939238097967978, 99.98865910371248, 0.1845187200223305, 0.1804990601260829, 0.7841773564403132, 99.93982185154233, 0.0534609861029482, 0.3123651603005613, 0.7875376783409385, 99.93641033146582, 0.134014648145819, 0.2562609126420523, 0.6186435114311415, 99.92979978229468, 0.2681945365228213, 0.4578251924538629, 0.2048708229728918, 100.04900600808664, 0.6200661133811093, 0.5760559027968665, -0.0322561731094318, 300.0331644855563, 299.9927266437142, 300.0439130811648, 299.97365587885764, 299.9191344648054]|151.7024230957031250|      0.06250000|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[100.18738699137039, 0.1939825815374102, 0.2851038007625049, 1.0027980333572717, 99.97812982726705, 0.2069656425016698, 0.1931121724559145, 0.7859318288284531, 99.95436809584302, 0.0473695837157015, 0.3098319034692124, 0.7911482318286278, 99.93069859423814, 0.1422876553312701, 0.2575996766862381, 0.6208613418014971, 99.91844326318578, 0.2470910023836806, 0.4471109477521429, 0.183141603048739, 100.05230587003813, 0.6124823171953736, 0.5970138264677527, -0.022786853552405, 300.04660770861693, 299.9869035144674, 300.0639164007799, 299.97012361470985, 299.9223311286961]|122.1486816406250000|      0.12500000|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      18|[100.18738699137039, 0.1939825815374102, 0.2851038007625049, 1.0027980333572717, 99.97812982726705, 0.2069656425016698, 0.1931121724559145, 0.7859318288284531, 99.95436809584302, 0.0473695837157015, 0.3098319034692124, 0.7911482318286278, 99.93069859423814, 0.1422876553312701, 0.2575996766862381, 0.6208613418014971, 99.91844326318578, 0.2470910023836806, 0.4471109477521429, 0.183141603048739, 100.05230587003813, 0.6124823171953736, 0.5970138264677527, -0.022786853552405, 300.04660770861693, 299.9869035144674, 300.0639164007799, 299.97012361470985, 299.9223311286961]|122.1486816406250000|      0.06250000|[577, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[100.18554391958224, 0.2090863766902123, 0.2946457964933745, 1.0085697225818846, 99.99381330871465, 0.2166391013003225, 0.1903180685030867, 0.7768227222407367, 99.96294051913802, 0.0691013124170615, 0.3189564131590245, 0.8152554622066377, 99.92297531628157, 0.137938369867718, 0.2493230871063705, 0.6100682480920904, 99.91680685300396, 0.228403881271689, 0.422204936444545, 0.182215939920278, 100.06160299706414, 0.603827225866047, 0.5779694052511759, -0.015750405845619, 300.0512571430337, 299.98690108454946, 300.06269637161137, 299.978429080691, 299.9250916545945]| 95.0039520263671875|      0.12500000|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      20|[100.18554391958224, 0.2090863766902123, 0.2946457964933745, 1.0085697225818846, 99.99381330871465, 0.2166391013003225, 0.1903180685030867, 0.7768227222407367, 99.96294051913802, 0.0691013124170615, 0.3189564131590245, 0.8152554622066377, 99.92297531628157, 0.137938369867718, 0.2493230871063705, 0.6100682480920904, 99.91680685300396, 0.228403881271689, 0.422204936444545, 0.182215939920278, 100.06160299706414, 0.603827225866047, 0.5779694052511759, -0.015750405845619, 300.0512571430337, 299.98690108454946, 300.06269637161137, 299.978429080691, 299.9250916545945]| 95.0039520263671875|      0.06250000|[641, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[100.19241843332914, 0.1890027341260029, 0.2895807986580457, 1.0170086198477213, 99.98489906513312, 0.2390103392231609, 0.2043524199274004, 0.7938429937772531, 99.9684250693045, 0.0872452929864915, 0.3200692311317354, 0.7992421880723617, 99.93693836404795, 0.1271673546601601, 0.2432851910471375, 0.609549817253234, 99.91251952502509, 0.2210144492899712, 0.3985914126778461, 0.1920576686986742, 100.04487600428193, 0.5987700978422806, 0.5739474118382639, -0.0133727488870008, 300.04182086284203, 299.9776231152705, 300.05391782533366, 299.98041169805686, 299.9209966400671]| 88.3947601318359375|      0.12500000|[673, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      22|[100.19241843332914, 0.1890027341260029, 0.2895807986580457, 1.0170086198477213, 99.98489906513312, 0.2390103392231609, 0.2043524199274004, 0.7938429937772531, 99.9684250693045, 0.0872452929864915, 0.3200692311317354, 0.7992421880723617, 99.93693836404795, 0.1271673546601601, 0.2432851910471375, 0.609549817253234, 99.91251952502509, 0.2210144492899712, 0.3985914126778461, 0.1920576686986742, 100.04487600428193, 0.5987700978422806, 0.5739474118382639, -0.0133727488870008, 300.04182086284203, 299.9776231152705, 300.05391782533366, 299.98041169805686, 299.9209966400671]| 88.3947601318359375|      0.06250000|[705, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[100.20074693609166, 0.2049266204886764, 0.2974360384428484, 1.0134634862407834, 99.99254738402136, 0.2418231342458521, 0.1931019880858573, 0.7830959093944354, 99.97028825013031, 0.0979881298905342, 0.3253806445051177, 0.7868074706060076, 99.93405491446481, 0.1386061628714939, 0.2278698168494605, 0.6112562094515469, 99.90704095648577, 0.2324298292498573, 0.3702269816605563, 0.1835087969055043, 100.0319843502997, 0.6030036620304646, 0.5728718287506994, 5.13029354826e-05, 300.0528278224623, 299.96181564033486, 300.0603587884783, 299.96354104355515, 299.94145584332637]| 74.6628723144531250|      0.12500000|[737, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      24|[100.20074693609166, 0.2049266204886764, 0.2974360384428484, 1.0134634862407834, 99.99254738402136, 0.2418231342458521, 0.1931019880858573, 0.7830959093944354, 99.97028825013031, 0.0979881298905342, 0.3253806445051177, 0.7868074706060076, 99.93405491446481, 0.1386061628714939, 0.2278698168494605, 0.6112562094515469, 99.90704095648577, 0.2324298292498573, 0.3702269816605563, 0.1835087969055043, 100.0319843502997, 0.6030036620304646, 0.5728718287506994, 5.13029354826e-05, 300.0528278224623, 299.96181564033486, 300.0603587884783, 299.96354104355515, 299.94145584332637]| 74.6628723144531250|      0.06250000|[769, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[100.20074693609166, 0.2049266204886764, 0.2974360384428484, 1.0134634862407834, 99.99254738402136, 0.2418231342458521, 0.1931019880858573, 0.7830959093944354, 99.97028825013031, 0.0979881298905342, 0.3253806445051177, 0.7868074706060076, 99.93405491446481, 0.1386061628714939, 0.2278698168494605, 0.6112562094515469, 99.90704095648577, 0.2324298292498573, 0.3702269816605563, 0.1835087969055043, 100.0319843502997, 0.6030036620304646, 0.5728718287506994, 5.13029354826e-05, 300.0528278224623, 299.96181564033486, 300.0603587884783, 299.96354104355515, 299.94145584332637]| 74.6628723144531250|      0.03125000|[801, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[100.21143576315863, 0.2099050283514927, 0.3037523380178935, 1.0194364402073273, 100.00524195660412, 0.2516221530977328, 0.1944648909610707, 0.7800289155657343, 99.97125285868283, 0.0988169733026138, 0.3249980281937127, 0.7836039133071759, 99.92644971518351, 0.1477761440592888, 0.2311888074058003, 0.6136476490385531, 99.89875776926394, 0.2344055715521455, 0.3732586880393312, 0.1844714934237126, 100.02606641229441, 0.6098923524763479, 0.5710939715836927, -0.0005197669025162, 300.0437176583085, 299.959678554287, 300.064678909939, 299.9683275645377, 299.936446141275]| 68.4260864257812500|      0.06250000|[833, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      27|[100.21143576315863, 0.2099050283514927, 0.3037523380178935, 1.0194364402073273, 100.00524195660412, 0.2516221530977328, 0.1944648909610707, 0.7800289155657343, 99.97125285868283, 0.0988169733026138, 0.3249980281937127, 0.7836039133071759, 99.92644971518351, 0.1477761440592888, 0.2311888074058003, 0.6136476490385531, 99.89875776926394, 0.2344055715521455, 0.3732586880393312, 0.1844714934237126, 100.02606641229441, 0.6098923524763479, 0.5710939715836927, -0.0005197669025162, 300.0437176583085, 299.959678554287, 300.064678909939, 299.9683275645377, 299.936446141275]| 68.4260864257812500|      0.03125000|[865, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[100.20925067033289, 0.2160049724860282, 0.3040441515187285, 1.0195923892274212, 100.00363214277645, 0.2692639222137264, 0.1983922987128066, 0.7850723192034879, 99.98149775836495, 0.1067036717992157, 0.3219446070129208, 0.7779173037789299, 99.93098145044775, 0.1426283181718351, 0.2236432125299448, 0.6034878640828969, 99.89728141885521, 0.2350954408482222, 0.377675456540523, 0.1852797732160188, 100.02625273532622, 0.6058707290807556, 0.5734336579111301, 0.0094708557567375, 300.0458578828268, 299.9629909708508, 300.06624596572425, 299.9671496979925, 299.93619116405796]| 63.3601417541503906|      0.06250000|[897, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      29|[100.21693983074401, 0.2426890818727527, 0.3017379126340087, 1.0184420783668284, 100.01970851950104, 0.2773654854976415, 0.1943485108181099, 0.7902634570010753, 99.9949829361878, 0.1190016384565944, 0.3321560491533806, 0.7725701181965428, 99.924514043492, 0.1329081534357821, 0.2417009268367045, 0.6076361369848365, 99.89095759582183, 0.2338870846780812, 0.3592005322537501, 0.1732683623013613, 100.01385237740729, 0.6076905586888459, 0.5752838306093495, 0.0186131161683892, 300.0244760670461, 299.98419920877615, 300.069352359266, 299.97488846778174, 299.92795334545065]| 54.6567611694335938|      0.12500000|[929, 0, 0, 58]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      30|[100.21693983074401, 0.2426890818727527, 0.3017379126340087, 1.0184420783668284, 100.01970851950104, 0.2773654854976415, 0.1943485108181099, 0.7902634570010753, 99.9949829361878, 0.1190016384565944, 0.3321560491533806, 0.7725701181965428, 99.924514043492, 0.1329081534357821, 0.2417009268367045, 0.6076361369848365, 99.89095759582183, 0.2338870846780812, 0.3592005322537501, 0.1732683623013613, 100.01385237740729, 0.6076905586888459, 0.5752838306093495, 0.0186131161683892, 300.0244760670461, 299.98419920877615, 300.069352359266, 299.97488846778174, 299.92795334545065]| 54.6567611694335938|      0.06250000|[961, 0, 0, 60]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      31|[100.21693983074401, 0.2426890818727527, 0.3017379126340087, 1.0184420783668284, 100.01970851950104, 0.2773654854976415, 0.1943485108181099, 0.7902634570010753, 99.9949829361878, 0.1190016384565944, 0.3321560491533806, 0.7725701181965428, 99.924514043492, 0.1329081534357821, 0.2417009268367045, 0.6076361369848365, 99.89095759582183, 0.2338870846780812, 0.3592005322537501, 0.1732683623013613, 100.01385237740729, 0.6076905586888459, 0.5752838306093495, 0.0186131161683892, 300.0244760670461, 299.98419920877615, 300.069352359266, 299.97488846778174, 299.92795334545065]| 54.6567611694335938|      0.03125000|[993, 0, 0, 62]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      32|[100.21115716370548, 0.24882464948045, 0.2976257721908437, 1.0223969904258594, 100.03053658334362, 0.2821602019853247, 0.1978673708723621, 0.7866027022028277, 99.99959216432069, 0.1170930420097819, 0.3223627192201259, 0.7721147273135827, 99.9259484429205, 0.136815005455524, 0.2367318165103729, 0.6103936832325326, 99.87969627790861, 0.2439371754192489, 0.3595974851929108, 0.1717606281395354, 100.01839193896475, 0.6035558463461139, 0.5774078956518437, 0.0050571789879293, 300.03167696007495, 299.98699862516713, 300.0661881103753, 299.97362430439813, 299.93091215896806]| 52.1929779052734375|      0.06250000|[1025, 0, 0, 64]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      33|[100.21115716370548, 0.24882464948045, 0.2976257721908437, 1.0223969904258594, 100.03053658334362, 0.2821602019853247, 0.1978673708723621, 0.7866027022028277, 99.99959216432069, 0.1170930420097819, 0.3223627192201259, 0.7721147273135827, 99.9259484429205, 0.136815005455524, 0.2367318165103729, 0.6103936832325326, 99.87969627790861, 0.2439371754192489, 0.3595974851929108, 0.1717606281395354, 100.01839193896475, 0.6035558463461139, 0.5774078956518437, 0.0050571789879293, 300.03167696007495, 299.98699862516713, 300.0661881103753, 299.97362430439813, 299.93091215896806]| 52.1929779052734375|      0.03125000|[1057, 0, 0, 66]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      34|[100.21115716370548, 0.24882464948045, 0.2976257721908437, 1.0223969904258594, 100.03053658334362, 0.2821602019853247, 0.1978673708723621, 0.7866027022028277, 99.99959216432069, 0.1170930420097819, 0.3223627192201259, 0.7721147273135827, 99.9259484429205, 0.136815005455524, 0.2367318165103729, 0.6103936832325326, 99.87969627790861, 0.2439371754192489, 0.3595974851929108, 0.1717606281395354, 100.01839193896475, 0.6035558463461139, 0.5774078956518437, 0.0050571789879293, 300.03167696007495, 299.98699862516713, 300.0661881103753, 299.97362430439813, 299.93091215896806]| 52.1929779052734375|      0.01562500|[1089, 0, 0, 68]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      35|[100.20910134034793, 0.2529418225085853, 0.3022842036576204, 1.0245200292411167, 100.03442716403414, 0.2831427810034951, 0.2027026774551627, 0.7896608154719089, 100.00139469935401, 0.1212483667429711, 0.3221120403512405, 0.7758039505752614, 99.92726904407435, 0.1410077434789061, 0.2360652260614337, 0.6148508957165302, 99.87641112225617, 0.2449893262757839, 0.3630663979303523, 0.172826404318486, 100.02023708846515, 0.6083030131796625, 0.5743113404919867, 0.0034919727805814, 300.0298708543468, 299.9866011125161, 300.06823935492184, 299.9749318005776, 299.9296033710193]| 50.1653861999511719|      0.03125000|[1121, 0, 0, 70]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      36|[100.20129137541538, 0.2574370239653391, 0.3011665832869901, 1.0240997274329535, 100.03872147776609, 0.2943743620479695, 0.2101609381584828, 0.7912449744723357, 100.00357482212179, 0.1307929267051268, 0.3267572268727094, 0.7787185095206127, 99.92343399323993, 0.1389673411832686, 0.2495049841355104, 0.6073304146268343, 99.87935245805053, 0.2419667491242366, 0.3633295649597644, 0.1799829454876025, 100.0200519723982, 0.6094028293033622, 0.5803074894095775, -0.0010937654173366, 300.02932825812667, 299.9879826284396, 300.0640640294559, 299.9654366475659, 299.921110057877]| 46.8621826171875000|      0.06250000|[1153, 0, 0, 72]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      37|[100.20129137541538, 0.2574370239653391, 0.3011665832869901, 1.0240997274329535, 100.03872147776609, 0.2943743620479695, 0.2101609381584828, 0.7912449744723357, 100.00357482212179, 0.1307929267051268, 0.3267572268727094, 0.7787185095206127, 99.92343399323993, 0.1389673411832686, 0.2495049841355104, 0.6073304146268343, 99.87935245805053, 0.2419667491242366, 0.3633295649597644, 0.1799829454876025, 100.0200519723982, 0.6094028293033622, 0.5803074894095775, -0.0010937654173366, 300.02932825812667, 299.9879826284396, 300.0640640294559, 299.9654366475659, 299.921110057877]| 46.8621826171875000|      0.03125000|[1185, 0, 0, 74]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      38|[100.20129137541538, 0.2574370239653391, 0.3011665832869901, 1.0240997274329535, 100.03872147776609, 0.2943743620479695, 0.2101609381584828, 0.7912449744723357, 100.00357482212179, 0.1307929267051268, 0.3267572268727094, 0.7787185095206127, 99.92343399323993, 0.1389673411832686, 0.2495049841355104, 0.6073304146268343, 99.87935245805053, 0.2419667491242366, 0.3633295649597644, 0.1799829454876025, 100.0200519723982, 0.6094028293033622, 0.5803074894095775, -0.0010937654173366, 300.02932825812667, 299.9879826284396, 300.0640640294559, 299.9654366475659, 299.921110057877]| 46.8621826171875000|      0.01562500|[1217, 0, 0, 76]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
