k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[13, 0, 1, 4]                                                              |  | used linear model with 13 points | iterate failure | actual_k=0
      14|[0.1253802223047101, 0.1315017327776785, 0.0865285563686768, 0.0259108630345551, 0.0092182323460447, 0.0098628375597891, 0.0020429908224464, 0.0086718482036431, 0.0144791178541479, 0.0008617475350197]|  0.1342192220001499|      0.06250000|[182, 0, 14, 56]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      15|[0.1253802223047101, 0.1315017327776785, 0.0865285563686768, 0.0259108630345551, 0.0092182323460447, 0.0098628375597891, 0.0020429908224464, 0.0086718482036431, 0.0144791178541479, 0.0008617475350197]|  0.1342192220001499|      0.03125000|[195, 0, 15, 60]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      16|[0.1251619918001896, 0.1225380202597326, 0.0721793232553212, 0.0174675811150724, -0.0048488866704273, 0.0042304273590982, 0.0154816636789628, 0.01270331623165, 0.0008795486804234, 0.0036131846905022]|  0.1102006345610620|      0.06250000|[208, 0, 16, 64]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      17|[0.1251619918001896, 0.1225380202597326, 0.0721793232553212, 0.0174675811150724, -0.0048488866704273, 0.0042304273590982, 0.0154816636789628, 0.01270331623165, 0.0008795486804234, 0.0036131846905022]|  0.1102006345610620|      0.03125000|[221, 0, 17, 68]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      18|[0.12511076071556, 0.1188122291696259, 0.0626813481831363, 0.005355887992551, -0.0009723239232615, 0.001416831236165, -0.0002236866471274, 0.0001429578891079, 0.0181017379813994, 0.0022696004504074]|  0.1016952191820498|      0.06250000|[234, 0, 18, 72]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      19|[0.12511076071556, 0.1188122291696259, 0.0626813481831363, 0.005355887992551, -0.0009723239232615, 0.001416831236165, -0.0002236866471274, 0.0001429578891079, 0.0181017379813994, 0.0022696004504074]|  0.1016952191820498|      0.03125000|[247, 0, 19, 76]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      20|[0.1275653225774759, 0.1174008637721859, 0.0464159544397684, -0.0016807414002331, 0.0053085459944133, 0.0041809116572549, 0.0002936108887641, 0.0030438933049094, -0.0063462588618753, 0.0012738862496042]|  0.0731006873297793|      0.06250000|[260, 0, 20, 80]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      21|[0.1275653225774759, 0.1174008637721859, 0.0464159544397684, -0.0016807414002331, 0.0053085459944133, 0.0041809116572549, 0.0002936108887641, 0.0030438933049094, -0.0063462588618753, 0.0012738862496042]|  0.0731006873297793|      0.03125000|[273, 0, 21, 84]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      22|[0.1275653225774759, 0.1174008637721859, 0.0464159544397684, -0.0016807414002331, 0.0053085459944133, 0.0041809116572549, 0.0002936108887641, 0.0030438933049094, -0.0063462588618753, 0.0012738862496042]|  0.0731006873297793|      0.01562500|[286, 0, 22, 88]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      23|[0.1257359574316377, 0.1097555946811776, 0.0382851362248434, -0.0011284992160372, 0.003513780965753, 0.0018888301300665, 0.0044993024621749, 0.0004780250570197, 0.0019543525466909, 0.0050530716046135]|  0.0592417152304236|      0.03125000|[299, 0, 23, 92]                                                           |  | used linear model with 13 points | iterate success | actual_k=0
      24|[0.1257359574316377, 0.1097555946811776, 0.0382851362248434, -0.0011284992160372, 0.003513780965753, 0.0018888301300665, 0.0044993024621749, 0.0004780250570197, 0.0019543525466909, 0.0050530716046135]|  0.0592417152304236|      0.01562500|[312, 0, 24, 96]                                                           |  | used linear model with 13 points | iterate failure | actual_k=0
      25|[0.1232248544198636, 0.1027935729193241, 0.0302346268687498, 0.0050511568310089, 0.0054724369068335, 0.0034348632400571, 0.0038521038957455, 0.0058325546955856, -0.0016232183564964, -0.0011316653521759]|  0.0519943620474021|      0.03125000|[325, 0, 25, 100]                                                          |  | used linear model with 13 points | iterate success | actual_k=0
