k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1259706814050167, 0.1284425226161439, 0.2127678279291555, 0.124011239860216, 0.164828020577194, 0.1145287383444537, 0.2122806133335685, 0.1047534198967781, 0.0939278638367518, 0.0981166448877606, 0.1415596656745874, 0.1602917005745656, 0.1234946970680933, 0.114551022139367, 0.1191097070589314, 0.1077946075105715, 0.1297126338424608, 0.0389787579325603, 0.0502791299224532, 0.1140151304082307, 0.1641861093112276, 0.0709318006544577, 0.1221488082337076, 0.1273693864993433, 0.1464975373729978, 0.1806650997563373, 0.0886232054501387, 0.1485082832685157, 0.1151033842433553, 0.2487357015728125, 0.114442927894086, 0.1216210072418865, 0.1080661227734926, 0.2772399905466755, 0.1375339115790097, 0.1843165633473349, 0.0976261151434498, 0.1291474271607806, 0.170932228740806, 0.1365852323393702, 0.2048586590585702, 0.1325224487134571, 0.1296100140596439, 0.1130036197988764, 0.1834749751626334, 0.1343140585810465, 0.1150118486324404, 0.1269523824918875, 0.0564994377183992, 0.1393954793539307]|1721.0528923171057158|      2.00000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
      12|[2.7121131447586313, 3.4498880173390534, 3.0792606192835437, 2.567872028449741, 2.147083825439283, 3.0910111143540693, 3.075857616463175, 1.8345834233499352, 1.5497639885219399, 2.23752822143621, 1.624083070222928, 2.5215291881541444, 1.9175043849510582, 2.3030508264656695, -0.3414246508089736, 3.9098306334127337, 2.7792943893253153, -0.0543474764506657, 4.280925641396711, 3.037350922267206, 2.194792470355201, 1.0488630939398864, 3.427910814492903, 2.1992593678559222, 3.2619250359705854, 1.7076170051526722, 2.3134538940521256, 2.2608041991428625, 2.311639061826277, 4.338837304383502, 1.7982864597798058, 4.135762750662213, 2.404253028134078, 1.5720712959214322, 2.6685457231423975, 3.50566451774593, 2.726095550759818, 2.9198734955157355, 2.928601934387684, 3.4534416919787487, 3.8295525308052873, 3.3277158682277537, 1.801177314503183, 3.0627293150032235, 2.763797210893558, 3.1603724083598443, 0.1800699660711141, 2.875153645132495, 2.6111558423093864, 2.3140966793656315]|496.4707588617974920|      1.00000000|[1356, 192, 12, 36]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      13|[2.7121131447586313, 3.4498880173390534, 3.0792606192835437, 2.567872028449741, 2.147083825439283, 3.0910111143540693, 3.075857616463175, 1.8345834233499352, 1.5497639885219399, 2.23752822143621, 1.624083070222928, 2.5215291881541444, 1.9175043849510582, 2.3030508264656695, -0.3414246508089736, 3.9098306334127337, 2.7792943893253153, -0.0543474764506657, 4.280925641396711, 3.037350922267206, 2.194792470355201, 1.0488630939398864, 3.427910814492903, 2.1992593678559222, 3.2619250359705854, 1.7076170051526722, 2.3134538940521256, 2.2608041991428625, 2.311639061826277, 4.338837304383502, 1.7982864597798058, 4.135762750662213, 2.404253028134078, 1.5720712959214322, 2.6685457231423975, 3.50566451774593, 2.726095550759818, 2.9198734955157355, 2.928601934387684, 3.4534416919787487, 3.8295525308052873, 3.3277158682277537, 1.801177314503183, 3.0627293150032235, 2.763797210893558, 3.1603724083598443, 0.1800699660711141, 2.875153645132495, 2.6111558423093864, 2.3140966793656315]|496.4707588617974920|      0.50000000|[1469, 208, 13, 39]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      14|[2.7535587500691086, 3.461700901351094, 3.1063508153862647, 2.6090661164088407, 2.172366962464845, 3.11038265670293, 3.13354303706617, 1.8808068882231856, 1.5816630022216853, 2.2407714754670414, 1.6829416081288784, 2.6149406700854945, 1.9309607035839975, 2.3174588690541826, -0.5532126383469347, 3.950593570086735, 2.5635485197433376, -0.0075883917122301, 4.275573067527391, 3.0547542877108205, 2.220770331212679, 1.0722533926009725, 3.4545489789966677, 1.9842543041520802, 3.267367192981341, 1.7848935656387372, 2.330080575408019, 2.3102149103322613, 2.3662035795237446, 4.358191507918636, 1.8674500054594692, 4.152729062773898, 2.442074705835347, 1.6878339413709686, 2.6981804837532444, 3.528687273836563, 2.7225513996493236, 2.8863983597909946, 2.911350455892956, 3.506385729077691, 3.866390227164021, 3.3205548000371237, 1.835641809293335, 3.1296350243945374, 2.796622431534479, 3.1635372732893425, -0.0092193175174593, 2.888482974397439, 2.6039196193125016, 2.3069404256389525]|489.5272125454463890|      1.00000000|[1582, 224, 14, 42]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      15|[2.8697730602693317, 3.5596489896182, 3.280889292602228, 2.753482153710241, 2.3128014084454236, 3.177778704214587, 3.2701833930207327, 2.0632874428118844, 1.7164973247555206, 2.364497114163824, 1.9585493247556978, 2.7569187211158317, 2.1051283121858053, 2.4588242337034583, -0.2765304838567906, 3.9756657334899232, 2.7021752894497206, 0.1265665570824494, 4.252238487224587, 3.137591314204394, 2.4095088321009834, 1.1556034293250474, 3.5006239552220597, 2.153681360974061, 3.3980198902283303, 1.90632526222692, 2.4391919424532333, 2.522240683454739, 2.492394130927936, 4.3638963859239706, 2.037422760560968, 4.17292726671438, 2.61005764172689, 2.0400623750354554, 2.86800097493024, 3.599304674896953, 2.8079865093139618, 2.919411866172408, 3.0015828463947902, 3.666193660618726, 3.9658566830967623, 3.3455972546079176, 1.9345402684748096, 3.2070300319240053, 2.9045218430113398, 3.253356251257782, 0.173102618933485, 2.9844604408372355, 2.6576107372490734, 2.451075752590051]|458.0092053834914054|      2.00000000|[1695, 240, 15, 45]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      16|[2.8697730602693317, 3.5596489896182, 3.280889292602228, 2.753482153710241, 2.3128014084454236, 3.177778704214587, 3.2701833930207327, 2.0632874428118844, 1.7164973247555206, 2.364497114163824, 1.9585493247556978, 2.7569187211158317, 2.1051283121858053, 2.4588242337034583, -0.2765304838567906, 3.9756657334899232, 2.7021752894497206, 0.1265665570824494, 4.252238487224587, 3.137591314204394, 2.4095088321009834, 1.1556034293250474, 3.5006239552220597, 2.153681360974061, 3.3980198902283303, 1.90632526222692, 2.4391919424532333, 2.522240683454739, 2.492394130927936, 4.3638963859239706, 2.037422760560968, 4.17292726671438, 2.61005764172689, 2.0400623750354554, 2.86800097493024, 3.599304674896953, 2.8079865093139618, 2.919411866172408, 3.0015828463947902, 3.666193660618726, 3.9658566830967623, 3.3455972546079176, 1.9345402684748096, 3.2070300319240053, 2.9045218430113398, 3.253356251257782, 0.173102618933485, 2.9844604408372355, 2.6576107372490734, 2.451075752590051]|458.0092053834914054|      1.00000000|[1808, 256, 16, 48]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      17|[2.8697730602693317, 3.5596489896182, 3.280889292602228, 2.753482153710241, 2.3128014084454236, 3.177778704214587, 3.2701833930207327, 2.0632874428118844, 1.7164973247555206, 2.364497114163824, 1.9585493247556978, 2.7569187211158317, 2.1051283121858053, 2.4588242337034583, -0.2765304838567906, 3.9756657334899232, 2.7021752894497206, 0.1265665570824494, 4.252238487224587, 3.137591314204394, 2.4095088321009834, 1.1556034293250474, 3.5006239552220597, 2.153681360974061, 3.3980198902283303, 1.90632526222692, 2.4391919424532333, 2.522240683454739, 2.492394130927936, 4.3638963859239706, 2.037422760560968, 4.17292726671438, 2.61005764172689, 2.0400623750354554, 2.86800097493024, 3.599304674896953, 2.8079865093139618, 2.919411866172408, 3.0015828463947902, 3.666193660618726, 3.9658566830967623, 3.3455972546079176, 1.9345402684748096, 3.2070300319240053, 2.9045218430113398, 3.253356251257782, 0.173102618933485, 2.9844604408372355, 2.6576107372490734, 2.451075752590051]|458.0092053834914054|      0.50000000|[1921, 272, 17, 51]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      18|[2.8697730602693317, 3.5596489896182, 3.280889292602228, 2.753482153710241, 2.3128014084454236, 3.177778704214587, 3.2701833930207327, 2.0632874428118844, 1.7164973247555206, 2.364497114163824, 1.9585493247556978, 2.7569187211158317, 2.1051283121858053, 2.4588242337034583, -0.2765304838567906, 3.9756657334899232, 2.7021752894497206, 0.1265665570824494, 4.252238487224587, 3.137591314204394, 2.4095088321009834, 1.1556034293250474, 3.5006239552220597, 2.153681360974061, 3.3980198902283303, 1.90632526222692, 2.4391919424532333, 2.522240683454739, 2.492394130927936, 4.3638963859239706, 2.037422760560968, 4.17292726671438, 2.61005764172689, 2.0400623750354554, 2.86800097493024, 3.599304674896953, 2.8079865093139618, 2.919411866172408, 3.0015828463947902, 3.666193660618726, 3.9658566830967623, 3.3455972546079176, 1.9345402684748096, 3.2070300319240053, 2.9045218430113398, 3.253356251257782, 0.173102618933485, 2.9844604408372355, 2.6576107372490734, 2.451075752590051]|458.0092053834914054|      0.25000000|[2034, 288, 18, 54]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      19|[2.874797017538055, 3.5657083821561693, 3.3083773302339043, 2.76304272580103, 2.3223276950655674, 3.167137925530064, 3.2779176365932727, 2.070459305722035, 1.716701225956684, 2.3768325073928738, 1.9608325779927207, 2.7713876282593097, 2.1237371633258384, 2.454023647654994, -0.2981554040315813, 3.9734101126398236, 2.6747052746874376, 0.1414140133679214, 4.246146331512445, 3.1385365507847642, 2.422934155256279, 1.1670415651923491, 3.5132403104424696, 2.1266325686280436, 3.3888441596995147, 1.7812226622322223, 2.432687099020885, 2.5207391019429126, 2.494006506385523, 4.372576192801254, 2.0499101832421163, 4.178934920946866, 2.6134967591466562, 1.8979926905306774, 2.8739310115909906, 3.598163424729086, 2.822018840935973, 2.9315380139014686, 2.9969048240321934, 3.6840842597978916, 3.961674426227247, 3.3353445885337307, 1.7970148090295943, 3.204445108498412, 2.9137063366025853, 3.264993481642766, 0.1457244176249673, 2.9915605581435383, 2.673394848448897, 2.475017964557638]|448.7364807679522301|      0.50000000|[2147, 304, 19, 57]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      20|[2.897126179104313, 3.610501329792544, 3.385352188769287, 2.789434189668978, 2.392273123299239, 3.223680741714982, 3.3361315532430957, 2.1326780796898097, 1.7425373947460427, 2.427517678203965, 2.0985527825040564, 2.8467916921047984, 2.2280151934506565, 2.4614693245684514, -0.3488894004686853, 4.1079390525748805, 2.543960591456251, 0.1777058833121127, 4.281378346593815, 3.152449131571069, 2.50771790692918, 1.2187051578442976, 3.601883304636611, 2.015274878089929, 3.426523308659704, 1.8648305326961327, 2.488752130150287, 2.619002977187856, 2.483180308629178, 4.445713178428782, 2.1078252006739273, 4.1666592007560075, 2.63567922961444, 1.9955859273225605, 2.897682371355967, 3.759706004368198, 2.89216038100174, 2.984083116774118, 3.040463358967386, 3.7649433330665834, 4.059530011891322, 3.3339335956994507, 1.8186379507513173, 3.308493427613496, 2.977655922066688, 3.269282151794607, 0.133400432753988, 2.9614206307722477, 2.701215135598703, 2.554296713034736]|436.4310153112976423|      1.00000000|[2260, 320, 20, 60]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      21|[2.897126179104313, 3.610501329792544, 3.385352188769287, 2.789434189668978, 2.392273123299239, 3.223680741714982, 3.3361315532430957, 2.1326780796898097, 1.7425373947460427, 2.427517678203965, 2.0985527825040564, 2.8467916921047984, 2.2280151934506565, 2.4614693245684514, -0.3488894004686853, 4.1079390525748805, 2.543960591456251, 0.1777058833121127, 4.281378346593815, 3.152449131571069, 2.50771790692918, 1.2187051578442976, 3.601883304636611, 2.015274878089929, 3.426523308659704, 1.8648305326961327, 2.488752130150287, 2.619002977187856, 2.483180308629178, 4.445713178428782, 2.1078252006739273, 4.1666592007560075, 2.63567922961444, 1.9955859273225605, 2.897682371355967, 3.759706004368198, 2.89216038100174, 2.984083116774118, 3.040463358967386, 3.7649433330665834, 4.059530011891322, 3.3339335956994507, 1.8186379507513173, 3.308493427613496, 2.977655922066688, 3.269282151794607, 0.133400432753988, 2.9614206307722477, 2.701215135598703, 2.554296713034736]|436.4310153112976423|      0.50000000|[2373, 336, 21, 63]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      22|[2.9194318925918994, 3.6451305818922637, 3.4557616496765844, 2.8477019227669045, 2.4238533291073168, 3.24011202890215, 3.3842137401777737, 2.19105922299904, 1.7333804136921067, 2.504233894341172, 2.1954165150723854, 2.8788749241657237, 2.28085956023946, 2.5440036422342187, -0.3038184646590095, 4.0851382833281, 2.53650389596168, 0.2089193438131234, 4.262163439152747, 3.1988062941177686, 2.5435323208203666, 1.2598851673173663, 3.5480392404084453, 2.0876350268251875, 3.4556670625485393, 1.6749417803026898, 2.5182143883503563, 2.6675134313102493, 2.547862004176109, 4.417863012291817, 2.157040843762813, 4.19387445047616, 2.7214786642379427, 1.810997267497103, 2.955502454208654, 3.838781549250169, 2.9181194100882375, 3.025583921486364, 3.0467023608459094, 3.8362023711877464, 4.100988949241879, 3.360064124146971, 1.575801526950805, 3.340444226454102, 3.0556392667635275, 3.297670093188242, 0.1970660697882986, 3.0458103120863713, 2.745885918474915, 2.5771141804668405]|430.0921162603648327|      1.00000000|[2486, 352, 22, 66]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      23|[2.959578261019661, 3.7161381714231294, 3.413244179350759, 3.1052530110189567, 2.4848927579182125, 3.248350137633871, 3.4468028913510507, 2.382569376384736, 1.6478885768958509, 2.459770948462587, 2.23185788138526, 2.9964562299434974, 2.3990401254826823, 2.6109533748135063, -0.3069681977000903, 4.080829245419123, 2.4175814083844407, 0.1676119824779136, 4.222118501522411, 3.2224956260662854, 2.5271211749091376, 1.2657565599256706, 3.6004764481299265, 1.9988488177951576, 3.6520087698058896, 1.930334499372844, 2.6832304938125615, 2.6301215605755406, 2.7007241916558424, 4.50279394281866, 2.381536392435888, 4.329842595277539, 2.8665481706090756, 2.0409679063738784, 2.878115404534274, 4.040426817863803, 2.8472777726695084, 2.8674499162674643, 3.1299290457347446, 3.823431210527659, 4.043829273896536, 3.155335038746937, 1.680084262352271, 3.5342959039312776, 2.7304716919814753, 3.3537861404221743, 0.2641822715664688, 2.7166837332385305, 2.9751528458423304, 2.3502294270355235]|419.1824121843216631|      2.00000000|[2599, 368, 23, 69]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
