k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |3359.7648016902749077|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[-7.0197217448e-06, -1.13751984e-08, 0.0100037722773732, 0.0003746359865544, 1.2530632751e-05, 0.0979791842330463, 0.000174216707036, 3.80617065131e-05]|1669.7744311560441020|      0.00006104|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      17|[-7.0197217448e-06, -1.13751984e-08, 0.0100037722773732, 0.0003746359865544, 1.2530632751e-05, 0.0979791842330463, 0.000174216707036, 3.80617065131e-05]|1669.7744311560441020|      0.00003052|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[-7.0197217448e-06, -1.13751984e-08, 0.0100037722773732, 0.0003746359865544, 1.2530632751e-05, 0.0979791842330463, 0.000174216707036, 3.80617065131e-05]|1669.7744311560441020|      0.00001526|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[-6.2435045894e-06, 4.638383508e-07, 0.0100000489275541, 0.0003750410992805, 1.90175490352e-05, 0.0979784173619367, 0.0001612772334639, 3.52551602427e-05]|1637.9457091151468831|      0.00003052|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      20|[-6.2435045894e-06, 4.638383508e-07, 0.0100000489275541, 0.0003750410992805, 1.90175490352e-05, 0.0979784173619367, 0.0001612772334639, 3.52551602427e-05]|1637.9457091151468831|      0.00001526|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      21|[-6.2435045894e-06, 4.638383508e-07, 0.0100000489275541, 0.0003750410992805, 1.90175490352e-05, 0.0979784173619367, 0.0001612772334639, 3.52551602427e-05]|1637.9457091151468831|      0.00000763|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[-7.5527200346e-06, 3.071531167e-07, 0.0099996395210095, 0.000372539402692, 2.06709225093e-05, 0.0979779908421007, 0.0001664669423854, 3.97489697986e-05]|1607.6833438778101026|      0.00001526|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      23|[-7.5527200346e-06, 3.071531167e-07, 0.0099996395210095, 0.000372539402692, 2.06709225093e-05, 0.0979779908421007, 0.0001664669423854, 3.97489697986e-05]|1607.6833438778101026|      0.00000763|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      24|[-4.4790053123e-06, 1.8636008887e-06, 0.0099982186430643, 0.0003701801110732, 1.95582996912e-05, 0.0979809606391596, 0.0001661500850652, 3.44016120111e-05]|1600.5847338731798573|      0.00001526|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      25|[-4.4790053123e-06, 1.8636008887e-06, 0.0099982186430643, 0.0003701801110732, 1.95582996912e-05, 0.0979809606391596, 0.0001661500850652, 3.44016120111e-05]|1600.5847338731798573|      0.00000763|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      26|[-4.4790053123e-06, 1.8636008887e-06, 0.0099982186430643, 0.0003701801110732, 1.95582996912e-05, 0.0979809606391596, 0.0001661500850652, 3.44016120111e-05]|1600.5847338731798573|      0.00000381|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[-3.5833979996e-06, 3.0974163343e-06, 0.0099988836186745, 0.0003704982328533, 1.99510894161e-05, 0.0979809283493243, 0.0001656702995768, 3.7762949196e-05]|1595.3685808272271061|      0.00000763|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      28|[-3.5833979996e-06, 3.0974163343e-06, 0.0099988836186745, 0.0003704982328533, 1.99510894161e-05, 0.0979809283493243, 0.0001656702995768, 3.7762949196e-05]|1595.3685808272271061|      0.00000381|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[-3.5833979996e-06, 3.0974163343e-06, 0.0099988836186745, 0.0003704982328533, 1.99510894161e-05, 0.0979809283493243, 0.0001656702995768, 3.7762949196e-05]|1595.3685808272271061|      0.00000191|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[-3.5753497775e-06, 3.1481212278e-06, 0.0099991346652902, 0.0003704484395776, 1.98227327893e-05, 0.0979810625773469, 0.0001669249942573, 3.63625606976e-05]|1591.8346567841040269|      0.00000381|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      31|[-3.5753497775e-06, 3.1481212278e-06, 0.0099991346652902, 0.0003704484395776, 1.98227327893e-05, 0.0979810625773469, 0.0001669249942573, 3.63625606976e-05]|1591.8346567841040269|      0.00000191|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      32|[-3.5753497775e-06, 3.1481212278e-06, 0.0099991346652902, 0.0003704484395776, 1.98227327893e-05, 0.0979810625773469, 0.0001669249942573, 3.63625606976e-05]|1591.8346567841040269|      0.00000095|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[-3.5753497775e-06, 3.1481212278e-06, 0.0099991346652902, 0.0003704484395776, 1.98227327893e-05, 0.0979810625773469, 0.0001669249942573, 3.63625606976e-05]|1591.8346567841040269|      0.00000048|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[-3.6189188158e-06, 3.1934545816e-06, 0.0099990846211673, 0.0003705257807397, 1.96832487502e-05, 0.0979810711857916, 0.0001667454122316, 3.67664847318e-05]|1591.6939747460801300|      0.00000095|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[-3.6189188158e-06, 3.1934545816e-06, 0.0099990846211673, 0.0003705257807397, 1.96832487502e-05, 0.0979810711857916, 0.0001667454122316, 3.67664847318e-05]|1591.6939747460801300|      0.00000048|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      36|[-3.7350752285e-06, 3.2602008621e-06, 0.0099992883324132, 0.0003706538017042, 1.95663291178e-05, 0.0979808711268174, 0.0001667585294131, 3.64539582462e-05]|1591.6555036743368419|      0.00000095|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      37|[-3.7350752285e-06, 3.2602008621e-06, 0.0099992883324132, 0.0003706538017042, 1.95663291178e-05, 0.0979808711268174, 0.0001667585294131, 3.64539582462e-05]|1591.6555036743368419|      0.00000048|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      38|[-3.7596471407e-06, 3.2719954401e-06, 0.0099993268894655, 0.0003709255371941, 1.93952988795e-05, 0.0979809702799079, 0.000166614603247, 3.675645873e-05]|1591.6115013559995077|      0.00000095|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      39|[-3.7596471407e-06, 3.2719954401e-06, 0.0099993268894655, 0.0003709255371941, 1.93952988795e-05, 0.0979809702799079, 0.000166614603247, 3.675645873e-05]|1591.6115013559995077|      0.00000048|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      40|[-3.7596471407e-06, 3.2719954401e-06, 0.0099993268894655, 0.0003709255371941, 1.93952988795e-05, 0.0979809702799079, 0.000166614603247, 3.675645873e-05]|1591.6115013559995077|      0.00000024|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
