k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00024414|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00012207|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      14|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00006104|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[0.0, 0.0, 1.0, 0.05, 597.076, 22.9096, 24027.5]                                |119.8849549730657742|      0.00003052|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[9.435883388e-07, 2.97460520122e-05, 0.999998580470144, 0.0500041902369922, 597.0759984571886, 22.909597274848597, 24027.499995972004]|114.2406927354660553|      0.00006104|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      17|[9.435883388e-07, 2.97460520122e-05, 0.999998580470144, 0.0500041902369922, 597.0759984571886, 22.909597274848597, 24027.499995972004]|114.2406927354660553|      0.00003052|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[9.435883388e-07, 2.97460520122e-05, 0.999998580470144, 0.0500041902369922, 597.0759984571886, 22.909597274848597, 24027.499995972004]|114.2406927354660553|      0.00001526|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[9.435883388e-07, 2.97460520122e-05, 0.999998580470144, 0.0500041902369922, 597.0759984571886, 22.909597274848597, 24027.499995972004]|114.2406927354660553|      0.00000763|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      20|[6.125712451e-07, 2.21723790918e-05, 0.9999987329819077, 0.0500033765812843, 597.0759984699436, 22.909597419104536, 24027.49999579509]|112.9946504519586341|      0.00001526|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      21|[6.125712451e-07, 2.21723790918e-05, 0.9999987329819077, 0.0500033765812843, 597.0759984699436, 22.909597419104536, 24027.49999579509]|112.9946504519586341|      0.00000763|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[6.125712451e-07, 2.21723790918e-05, 0.9999987329819077, 0.0500033765812843, 597.0759984699436, 22.909597419104536, 24027.49999579509]|112.9946504519586341|      0.00000381|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[6.125712451e-07, 2.21723790918e-05, 0.9999987329819077, 0.0500033765812843, 597.0759984699436, 22.909597419104536, 24027.49999579509]|112.9946504519586341|      0.00000191|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      24|[1.395010868e-07, 2.03721122391e-05, 0.9999986547751376, 0.0500037201031547, 597.0759982683948, 22.90959740336467, 24027.499995885806]|112.9672356184184707|      0.00000381|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      25|[1.395010868e-07, 2.03721122391e-05, 0.9999986547751376, 0.0500037201031547, 597.0759982683948, 22.90959740336467, 24027.499995885806]|112.9672356184184707|      0.00000191|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      26|[1.395010868e-07, 2.03721122391e-05, 0.9999986547751376, 0.0500037201031547, 597.0759982683948, 22.90959740336467, 24027.499995885806]|112.9672356184184707|      0.00000095|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[1.395010868e-07, 2.03721122391e-05, 0.9999986547751376, 0.0500037201031547, 597.0759982683948, 22.90959740336467, 24027.499995885806]|112.9672356184184707|      0.00000048|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[1.437945708e-07, 2.08460057823e-05, 0.9999986572220899, 0.0500037726754992, 597.0759982687975, 22.909597406288302, 24027.499995887072]|112.9641830801091089|      0.00000095|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      29|[1.437945708e-07, 2.08460057823e-05, 0.9999986572220899, 0.0500037726754992, 597.0759982687975, 22.909597406288302, 24027.499995887072]|112.9641830801091089|      0.00000048|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[1.437945708e-07, 2.08460057823e-05, 0.9999986572220899, 0.0500037726754992, 597.0759982687975, 22.909597406288302, 24027.499995887072]|112.9641830801091089|      0.00000024|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[9.10667325e-08, 2.07382001758e-05, 0.9999986165604172, 0.0500039708502473, 597.0759982969311, 22.90959738856524, 24027.49999586685]|112.9639183465331200|      0.00000048|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[9.10667325e-08, 2.07382001758e-05, 0.9999986165604172, 0.0500039708502473, 597.0759982969311, 22.90959738856524, 24027.49999586685]|112.9639183465331200|      0.00000024|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[4.82928232e-08, 2.09199966529e-05, 0.9999986275556961, 0.0500041130000787, 597.0759983154601, 22.909597389318204, 24027.4999959028]|112.9638336880318263|      0.00000048|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      34|[4.82928232e-08, 2.09199966529e-05, 0.9999986275556961, 0.0500041130000787, 597.0759983154601, 22.909597389318204, 24027.4999959028]|112.9638336880318263|      0.00000024|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      35|[7.05214369e-08, 2.06986912597e-05, 0.9999986029277087, 0.0500041872442717, 597.0759983398509, 22.909597408687652, 24027.499995885933]|112.9636897032612097|      0.00000048|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
