k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
      20|[0.597144350334629, 0.7798115703645224, 2.235003076573196, 0.0265605061581093, 1.21707700445531, 0.4491328873735932]|134.1739807128906250|      0.06250000|[530, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[0.6113347523424473, 0.7916826878060368, 2.2850790027914925, 0.0539546333131564, 1.2325794351159534, 0.4410336827243027]|129.8686676025390625|      0.12500000|[557, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      22|[0.6113347523424473, 0.7916826878060368, 2.2850790027914925, 0.0539546333131564, 1.2325794351159534, 0.4410336827243027]|129.8686676025390625|      0.06250000|[583, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[0.6051832611752377, 0.8062085082496817, 2.3254418162700587, 0.0975443809268384, 1.2401553734450277, 0.4494474836705309]|127.5606002807617188|      0.12500000|[610, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      24|[0.5491794636081875, 0.748121197957409, 2.3824815645984763, 0.1654836935943343, 1.268577388036104, 0.4703602795754734]|121.0066146850585938|      0.25000000|[636, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      25|[0.5491794636081875, 0.748121197957409, 2.3824815645984763, 0.1654836935943343, 1.268577388036104, 0.4703602795754734]|121.0066146850585938|      0.12500000|[662, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[0.5491794636081875, 0.748121197957409, 2.3824815645984763, 0.1654836935943343, 1.268577388036104, 0.4703602795754734]|121.0066146850585938|      0.06250000|[689, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[0.5096046518039598, 0.7546584708970582, 2.4103804991889324, 0.188625965506622, 1.2686639173328185, 0.501719896048072]|118.7562026977539062|      0.12500000|[716, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      28|[0.5096046518039598, 0.7546584708970582, 2.4103804991889324, 0.188625965506622, 1.2686639173328185, 0.501719896048072]|118.7562026977539062|      0.06250000|[742, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[0.4864190757397351, 0.7111202331654158, 2.4225457200659846, 0.2226535840822211, 1.265131132122671, 0.4892800840905669]|116.2444839477539062|      0.12500000|[769, 116, 0, 58]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      30|[0.4864190757397351, 0.7111202331654158, 2.4225457200659846, 0.2226535840822211, 1.265131132122671, 0.4892800840905669]|116.2444839477539062|      0.06250000|[795, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
