k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[57, 8, 1, 5]                                                              |  | used linear model with 65 points | iterate failure | actual_k=2
      12|[0.0105300562190564, 0.071522419837645, 0.0061073136692503, -0.0060067837384763, -0.0003660474604779, 0.0052096383080147, 0.0364089213140422, -0.00130204090003, 0.0160062357575261, 0.008240628685386, 0.0268286447788968, 0.0203446225067324, -0.0210921541632438, -0.0185833900961811, 0.0156234206435312, -0.0103678150134034, -0.0120616989161115, 0.0137930251646434, 0.0049939588869887, 0.0085222612473539, -0.0011704006515948, -0.0190602761081078, 0.0136416591782144, -0.0108276755491471, -0.0334544227898661, -0.0317044895688967, 0.0160086157171153, 0.0020392534403274, -0.0001017646622861, -0.0357884560358964, 0.0901106910257138, 0.0167870079162202, -0.0228072598015808, 0.0038347457315518, 0.0328562469945133, 0.0058004600020644, -0.0014466285172125, -0.0233778501807462, 0.009656071797707, 0.0064729199194225, 0.0172835354992485, -0.0283440167140221, 0.0030395468254222, -0.0051254269845432, 0.0602265231058414, 0.0086521358301189, -0.0362124951604785, -0.0036482797590606, 0.0461653386560163, 0.0103850524594483, -0.039001316763841, 0.0246465643131352, 0.036816504486971, -0.0126224090666271, -0.0119753723912565, 0.0333597420994742, 0.0050890505757417]|64868.1374556537630269|      0.06250000|[684, 96, 12, 60]                                                          |  | used linear model with 65 points | iterate failure | actual_k=2
      13|[0.0140428068251782, 0.0616284873065556, 0.0071971561792766, -0.0110919178822718, -0.0087804616275686, -0.0062398743643542, 0.0274543775980304, -0.0094843824170766, -0.001669822710018, 0.0077764042136548, 0.0357188534116952, 0.0179394192702924, -0.0294711001043434, -0.0075134148793576, 0.0194963181404469, -0.0079049789570603, -0.0100609908472799, 0.0160231917108995, -0.0078616888293754, 0.0056164549872251, 0.0111100912954435, -0.0107489674572559, 0.0243479624757365, -0.0081868626703053, -0.0384737887290141, -0.0336974862181245, 0.0224513920163266, -0.0004671640030485, -0.0073902338579738, -0.0257261539382691, 0.0960836812283448, 0.0143025048503663, -0.0189603887499887, 0.0011477445446125, 0.0391240269838613, 0.0032861190346306, -0.0007324629911211, -0.0258176468100288, 0.0053747821446682, 0.0110636404136659, 0.0218316489157315, -0.0151165542057612, 0.0084217620294806, 0.0264648531813706, 0.0688321319875644, 0.0173250266393531, -0.0389744181016752, 0.0037519460167159, 0.0513235147734478, 0.0166326375049361, -0.0467851972898305, 0.0171035271676904, 0.0435196475511172, -0.001138155321241, -0.0206915453549832, 0.0330631422861199, 0.0103395265738509]|53388.5791635170317022|      0.12500000|[741, 104, 13, 65]                                                         |  | used linear model with 65 points | iterate success | actual_k=2
      14|[0.0140428068251782, 0.0616284873065556, 0.0071971561792766, -0.0110919178822718, -0.0087804616275686, -0.0062398743643542, 0.0274543775980304, -0.0094843824170766, -0.001669822710018, 0.0077764042136548, 0.0357188534116952, 0.0179394192702924, -0.0294711001043434, -0.0075134148793576, 0.0194963181404469, -0.0079049789570603, -0.0100609908472799, 0.0160231917108995, -0.0078616888293754, 0.0056164549872251, 0.0111100912954435, -0.0107489674572559, 0.0243479624757365, -0.0081868626703053, -0.0384737887290141, -0.0336974862181245, 0.0224513920163266, -0.0004671640030485, -0.0073902338579738, -0.0257261539382691, 0.0960836812283448, 0.0143025048503663, -0.0189603887499887, 0.0011477445446125, 0.0391240269838613, 0.0032861190346306, -0.0007324629911211, -0.0258176468100288, 0.0053747821446682, 0.0110636404136659, 0.0218316489157315, -0.0151165542057612, 0.0084217620294806, 0.0264648531813706, 0.0688321319875644, 0.0173250266393531, -0.0389744181016752, 0.0037519460167159, 0.0513235147734478, 0.0166326375049361, -0.0467851972898305, 0.0171035271676904, 0.0435196475511172, -0.001138155321241, -0.0206915453549832, 0.0330631422861199, 0.0103395265738509]|53388.5791635170317022|      0.06250000|[798, 112, 14, 70]                                                         |  | used linear model with 65 points | iterate failure | actual_k=2
      15|[0.0140428068251782, 0.0616284873065556, 0.0071971561792766, -0.0110919178822718, -0.0087804616275686, -0.0062398743643542, 0.0274543775980304, -0.0094843824170766, -0.001669822710018, 0.0077764042136548, 0.0357188534116952, 0.0179394192702924, -0.0294711001043434, -0.0075134148793576, 0.0194963181404469, -0.0079049789570603, -0.0100609908472799, 0.0160231917108995, -0.0078616888293754, 0.0056164549872251, 0.0111100912954435, -0.0107489674572559, 0.0243479624757365, -0.0081868626703053, -0.0384737887290141, -0.0336974862181245, 0.0224513920163266, -0.0004671640030485, -0.0073902338579738, -0.0257261539382691, 0.0960836812283448, 0.0143025048503663, -0.0189603887499887, 0.0011477445446125, 0.0391240269838613, 0.0032861190346306, -0.0007324629911211, -0.0258176468100288, 0.0053747821446682, 0.0110636404136659, 0.0218316489157315, -0.0151165542057612, 0.0084217620294806, 0.0264648531813706, 0.0688321319875644, 0.0173250266393531, -0.0389744181016752, 0.0037519460167159, 0.0513235147734478, 0.0166326375049361, -0.0467851972898305, 0.0171035271676904, 0.0435196475511172, -0.001138155321241, -0.0206915453549832, 0.0330631422861199, 0.0103395265738509]|53388.5791635170317022|      0.03125000|[855, 120, 15, 75]                                                         |  | used linear model with 65 points | iterate failure | actual_k=2
      16|[0.0145477649147013, 0.0618489567221384, 0.0053791821833105, -0.0175526301597691, -0.0083596522002319, -0.0080052047363483, 0.0253148571292517, -0.0123492507302946, -0.0025576852259268, 0.0053191002429192, 0.0353176090470764, 0.0167036742156068, -0.0306266550535768, -0.0088596907272021, 0.0206907590692443, -0.0043073095671853, -0.0104824352974648, 0.0158008922033991, -0.0111530682876292, 0.0039230713007236, 0.0069730589318349, -0.0149792909773872, 0.0140910058054723, -0.0051791273929308, -0.0341278638050952, -0.0340765081394889, 0.0200415854474214, 0.0028962264781929, -0.0076789621808, -0.0254470534738229, 0.1031261384766006, 0.0179269318356201, -0.0230434890520688, 0.0019229580542146, 0.0483751467140576, 0.0028419775706012, 0.0045171969824964, -0.0233921028945911, 0.0022325045717972, 0.0231013637396441, 0.0275128110198623, -0.0175537263671705, 0.0073855282882377, 0.0346092099300546, 0.0695988417062309, 0.0182078433355674, -0.0383131346719213, 0.0011144954863563, 0.0593972905508106, 0.0243778159066962, -0.0478320092327234, 0.0214002590845299, 0.0512179994731972, -0.0002668514967027, -0.0180893192673297, 0.0325411076046901, 0.0134074646925629]|39853.1306269386986969|      0.06250000|[912, 128, 16, 80]                                                         |  | used linear model with 65 points | iterate success | actual_k=2
      17|[0.0145477649147013, 0.0618489567221384, 0.0053791821833105, -0.0175526301597691, -0.0083596522002319, -0.0080052047363483, 0.0253148571292517, -0.0123492507302946, -0.0025576852259268, 0.0053191002429192, 0.0353176090470764, 0.0167036742156068, -0.0306266550535768, -0.0088596907272021, 0.0206907590692443, -0.0043073095671853, -0.0104824352974648, 0.0158008922033991, -0.0111530682876292, 0.0039230713007236, 0.0069730589318349, -0.0149792909773872, 0.0140910058054723, -0.0051791273929308, -0.0341278638050952, -0.0340765081394889, 0.0200415854474214, 0.0028962264781929, -0.0076789621808, -0.0254470534738229, 0.1031261384766006, 0.0179269318356201, -0.0230434890520688, 0.0019229580542146, 0.0483751467140576, 0.0028419775706012, 0.0045171969824964, -0.0233921028945911, 0.0022325045717972, 0.0231013637396441, 0.0275128110198623, -0.0175537263671705, 0.0073855282882377, 0.0346092099300546, 0.0695988417062309, 0.0182078433355674, -0.0383131346719213, 0.0011144954863563, 0.0593972905508106, 0.0243778159066962, -0.0478320092327234, 0.0214002590845299, 0.0512179994731972, -0.0002668514967027, -0.0180893192673297, 0.0325411076046901, 0.0134074646925629]|39853.1306269386986969|      0.03125000|[969, 136, 17, 85]                                                         |  | used linear model with 65 points | iterate failure | actual_k=2
      18|[0.0145477649147013, 0.0618489567221384, 0.0053791821833105, -0.0175526301597691, -0.0083596522002319, -0.0080052047363483, 0.0253148571292517, -0.0123492507302946, -0.0025576852259268, 0.0053191002429192, 0.0353176090470764, 0.0167036742156068, -0.0306266550535768, -0.0088596907272021, 0.0206907590692443, -0.0043073095671853, -0.0104824352974648, 0.0158008922033991, -0.0111530682876292, 0.0039230713007236, 0.0069730589318349, -0.0149792909773872, 0.0140910058054723, -0.0051791273929308, -0.0341278638050952, -0.0340765081394889, 0.0200415854474214, 0.0028962264781929, -0.0076789621808, -0.0254470534738229, 0.1031261384766006, 0.0179269318356201, -0.0230434890520688, 0.0019229580542146, 0.0483751467140576, 0.0028419775706012, 0.0045171969824964, -0.0233921028945911, 0.0022325045717972, 0.0231013637396441, 0.0275128110198623, -0.0175537263671705, 0.0073855282882377, 0.0346092099300546, 0.0695988417062309, 0.0182078433355674, -0.0383131346719213, 0.0011144954863563, 0.0593972905508106, 0.0243778159066962, -0.0478320092327234, 0.0214002590845299, 0.0512179994731972, -0.0002668514967027, -0.0180893192673297, 0.0325411076046901, 0.0134074646925629]|39853.1306269386986969|      0.01562500|[1026, 144, 18, 90]                                                        |  | used linear model with 65 points | iterate failure | actual_k=2
      19|[0.0133015142201248, 0.0642270221759464, 0.0028213378105104, -0.0216816811091752, -0.0090836939885546, -0.0083731761108193, 0.0231135316515727, -0.0145851511600258, -0.0065845849778184, 0.0047221785335437, 0.0342394542577621, 0.017213755136123, -0.0311853569022587, -0.0059937239990462, 0.0182095044837984, -0.0042499996017334, -0.0138655879009722, 0.0142094471919456, -0.0106660881799976, 0.0037603068342743, 0.0064020198358378, -0.0147389562620791, 0.0109485720592899, -0.0027995912488421, -0.0342092611881944, -0.0336913916219871, 0.0185101454948732, 0.0063144338011642, -0.0077293526256994, -0.024442197258503, 0.1060331792064546, 0.0152251132761391, -0.0277253464812034, 0.0024691487782136, 0.0505687159228375, 0.0031602407199629, 0.0056224003806931, -0.0229360061784185, 0.0012553915655958, 0.0282671722184383, 0.0276059045310063, -0.0203407699685695, 0.0107048089632494, 0.0379913789370702, 0.0707715414076682, 0.0192733517088502, -0.0390230298823507, 0.0013246147346189, 0.0613394124684248, 0.0249692458994416, -0.0485788862653458, 0.0201279195802018, 0.0534822448728185, -0.000712837299651, -0.017849062110856, 0.0322408440384196, 0.0161968086663849]|35278.1850336726201931|      0.03125000|[1083, 152, 19, 95]                                                        |  | used linear model with 65 points | iterate success | actual_k=2
      20|[0.0141456736840396, 0.0699055176338056, -0.0024317353846416, -0.0280325085807681, -0.0086120682851135, -0.004755820923128, 0.018259653497858, -0.0181033156843994, -0.0027247412609512, 0.0040781641855426, 0.0319273361063453, 0.0121880790411298, -0.0309720004598194, -0.0085582674565825, 0.0189513726897094, -0.0031455525176065, -0.0144232324207199, 0.0183453223368044, -0.0182440089213144, 0.0123236547424703, 0.0029119408521215, -0.0169553223461003, 0.0058213237848132, 0.0005042887440563, -0.030734278699704, -0.0379521368317668, 0.016550256249991, 0.0064925517823713, -0.0084814293748113, -0.026496050710846, 0.1126035713593268, 0.012244154275641, -0.0319718813248474, 0.0081355854654532, 0.0523397398367063, 0.0030651980238494, 0.0042884770538933, -0.0221246741815988, 0.0026423538793329, 0.0310924257981044, 0.0352147280040444, -0.0238310082048775, 0.0106967215972329, 0.0492316561594726, 0.0660808649682325, 0.0190291613369104, -0.0373405991984942, 0.0025345501645346, 0.0638206386068309, 0.022684900934256, -0.0524636715568582, 0.0297419743967436, 0.0576930685523696, 0.0013742983481867, -0.0192096338527833, 0.0307265636931931, 0.0229181140970438]|27472.9182322520573507|      0.06250000|[1140, 160, 20, 100]                                                       |  | used linear model with 65 points | iterate success | actual_k=2
      21|[0.0141456736840396, 0.0699055176338056, -0.0024317353846416, -0.0280325085807681, -0.0086120682851135, -0.004755820923128, 0.018259653497858, -0.0181033156843994, -0.0027247412609512, 0.0040781641855426, 0.0319273361063453, 0.0121880790411298, -0.0309720004598194, -0.0085582674565825, 0.0189513726897094, -0.0031455525176065, -0.0144232324207199, 0.0183453223368044, -0.0182440089213144, 0.0123236547424703, 0.0029119408521215, -0.0169553223461003, 0.0058213237848132, 0.0005042887440563, -0.030734278699704, -0.0379521368317668, 0.016550256249991, 0.0064925517823713, -0.0084814293748113, -0.026496050710846, 0.1126035713593268, 0.012244154275641, -0.0319718813248474, 0.0081355854654532, 0.0523397398367063, 0.0030651980238494, 0.0042884770538933, -0.0221246741815988, 0.0026423538793329, 0.0310924257981044, 0.0352147280040444, -0.0238310082048775, 0.0106967215972329, 0.0492316561594726, 0.0660808649682325, 0.0190291613369104, -0.0373405991984942, 0.0025345501645346, 0.0638206386068309, 0.022684900934256, -0.0524636715568582, 0.0297419743967436, 0.0576930685523696, 0.0013742983481867, -0.0192096338527833, 0.0307265636931931, 0.0229181140970438]|27472.9182322520573507|      0.03125000|[1197, 168, 21, 105]                                                       |  | used linear model with 65 points | iterate failure | actual_k=2
