k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=4
      12|[0.0304309156872094, 0.0600845341368248, 0.0251758322112193, 0.0115928648424175, 0.0106286458693357, -0.003079937709588, -0.0326688027560929, -0.051035389899722, 0.0126348532395023, 0.0128258616618602, -0.0493570862028035, -0.0057799586785393, -0.0253600677354745, 0.0482119963649348, -0.0766897776857311, 0.0148145947842161, -0.0613350726057891, -0.0424582057830603, -0.0385636454072601, -0.0082696844799209, -0.0665046471982167, -0.0148607019903607, -0.0311191476734384, 0.0293471041382362, -0.0519882952214549, -0.0367450532933233, 0.0623110371225326, 0.007541038803327, -0.0482543808530221, 0.0147168574439189, 0.1386082565699362, 0.0287713914781845, -0.0508229792914297, -0.0033639815618204, 0.1296363749421642, -0.0337888296197704, -0.0288835979421195, -0.0467966351800253, 0.0070032728974369, 0.1019236110968448, 0.0232531400401999, -0.0465943070960809, -0.0106336990757766, 0.1765854610924278, -0.0182838680168736, -0.0163975571524761, -0.0269242785048922, -0.0174754102316603, 0.1336331373993584, 0.0131564007016164, -0.0552491204185214, -0.0053086782542132, 0.1050640424187925, -0.0391202828753765, -0.0046091757648533, -0.0671831814949846, 0.0281638596945048]|8633.9021685288917070|      0.06250000|[732, 48, 12, 24]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      13|[0.042864243715298, 0.0546664302845708, 0.0142080909200803, -0.001153767431846, 0.0125600215189905, 0.0013088165725051, -0.030486040904496, -0.0536618237931233, 0.0103219584439342, 0.0128068155073418, -0.0601129478185179, -0.0050611893634664, -0.0264947460226627, 0.0481717285142267, -0.0807286563453781, 0.0103364781127396, -0.0623198886021532, -0.0337463561229541, -0.0335016709371705, -0.0045332713622678, -0.0649592333456474, -0.0255398393316183, -0.027997650227042, 0.0230332513318706, -0.0428840215280868, -0.0381291708693009, 0.0594350441811521, 0.0097650028821909, -0.0525833289298589, 0.01723293103826, 0.1242643203574103, 0.0053055391473241, -0.0642812211012743, 0.0058639448605598, 0.1268609352670089, -0.019127481494531, -0.0443398452389788, -0.0471639984795134, 0.0194613545166192, 0.1012655789073755, 0.0084082562495671, -0.0488609530175291, -0.008906402953921, 0.1751505772563808, -0.0291035232389069, -0.021274811464124, -0.0224023466197364, -0.0095221098958225, 0.1500045133934823, 0.0096227331716976, -0.0646876203392435, -0.004157468605427, 0.1070008237223982, -0.0346378469566342, 0.0122364718077792, -0.0653012722991915, 0.0360952078355481]|2338.6105932359305370|      0.12500000|[793, 52, 13, 26]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      14|[0.042864243715298, 0.0546664302845708, 0.0142080909200803, -0.001153767431846, 0.0125600215189905, 0.0013088165725051, -0.030486040904496, -0.0536618237931233, 0.0103219584439342, 0.0128068155073418, -0.0601129478185179, -0.0050611893634664, -0.0264947460226627, 0.0481717285142267, -0.0807286563453781, 0.0103364781127396, -0.0623198886021532, -0.0337463561229541, -0.0335016709371705, -0.0045332713622678, -0.0649592333456474, -0.0255398393316183, -0.027997650227042, 0.0230332513318706, -0.0428840215280868, -0.0381291708693009, 0.0594350441811521, 0.0097650028821909, -0.0525833289298589, 0.01723293103826, 0.1242643203574103, 0.0053055391473241, -0.0642812211012743, 0.0058639448605598, 0.1268609352670089, -0.019127481494531, -0.0443398452389788, -0.0471639984795134, 0.0194613545166192, 0.1012655789073755, 0.0084082562495671, -0.0488609530175291, -0.008906402953921, 0.1751505772563808, -0.0291035232389069, -0.021274811464124, -0.0224023466197364, -0.0095221098958225, 0.1500045133934823, 0.0096227331716976, -0.0646876203392435, -0.004157468605427, 0.1070008237223982, -0.0346378469566342, 0.0122364718077792, -0.0653012722991915, 0.0360952078355481]|2338.6105932359305370|      0.06250000|[854, 56, 14, 28]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      15|[0.042864243715298, 0.0546664302845708, 0.0142080909200803, -0.001153767431846, 0.0125600215189905, 0.0013088165725051, -0.030486040904496, -0.0536618237931233, 0.0103219584439342, 0.0128068155073418, -0.0601129478185179, -0.0050611893634664, -0.0264947460226627, 0.0481717285142267, -0.0807286563453781, 0.0103364781127396, -0.0623198886021532, -0.0337463561229541, -0.0335016709371705, -0.0045332713622678, -0.0649592333456474, -0.0255398393316183, -0.027997650227042, 0.0230332513318706, -0.0428840215280868, -0.0381291708693009, 0.0594350441811521, 0.0097650028821909, -0.0525833289298589, 0.01723293103826, 0.1242643203574103, 0.0053055391473241, -0.0642812211012743, 0.0058639448605598, 0.1268609352670089, -0.019127481494531, -0.0443398452389788, -0.0471639984795134, 0.0194613545166192, 0.1012655789073755, 0.0084082562495671, -0.0488609530175291, -0.008906402953921, 0.1751505772563808, -0.0291035232389069, -0.021274811464124, -0.0224023466197364, -0.0095221098958225, 0.1500045133934823, 0.0096227331716976, -0.0646876203392435, -0.004157468605427, 0.1070008237223982, -0.0346378469566342, 0.0122364718077792, -0.0653012722991915, 0.0360952078355481]|2338.6105932359305370|      0.03125000|[915, 60, 15, 30]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      16|[0.0385814475932364, 0.0618691091428113, 0.0163285686103749, -0.000683488545488, 0.0147393851681613, -0.0004688124174891, -0.0302626379656675, -0.0564635990607719, 0.0049911933102651, 0.0138564108319559, -0.0601645263947497, -0.0016699546696283, -0.0225707693462772, 0.0558337941160212, -0.0815760917019819, 0.0045113644687513, -0.0608093390430568, -0.0331463798144549, -0.0324291696449312, -3.86133590754e-05, -0.0638304945598955, -0.016335814917942, -0.0201081138979622, 0.0246831298872121, -0.0448560252216033, -0.0334388765217556, 0.067889816892916, 0.012494067687158, -0.051232448621053, 0.0136769620455242, 0.1223938049720159, 0.0050592215834758, -0.05998417527096, 0.0051975648581704, 0.1284266659685217, -0.0245830075097624, -0.0475638679794132, -0.0477766021917432, 0.0233934819710016, 0.101927899150548, 0.0014294793775185, -0.0533749932801408, -0.0095348080139229, 0.1771226442320286, -0.02763589592747, -0.0189144287262894, -0.0284850394741269, -0.0075112049241381, 0.1598273692181562, 0.0118388104289689, -0.0677234743360144, -0.0058329606802683, 0.1145509197505919, -0.0310897652011601, 0.0088738670404874, -0.0616578702121385, 0.0416376346885127]|1177.2638399273205323|      0.06250000|[976, 64, 16, 32]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      17|[0.0385814475932364, 0.0618691091428113, 0.0163285686103749, -0.000683488545488, 0.0147393851681613, -0.0004688124174891, -0.0302626379656675, -0.0564635990607719, 0.0049911933102651, 0.0138564108319559, -0.0601645263947497, -0.0016699546696283, -0.0225707693462772, 0.0558337941160212, -0.0815760917019819, 0.0045113644687513, -0.0608093390430568, -0.0331463798144549, -0.0324291696449312, -3.86133590754e-05, -0.0638304945598955, -0.016335814917942, -0.0201081138979622, 0.0246831298872121, -0.0448560252216033, -0.0334388765217556, 0.067889816892916, 0.012494067687158, -0.051232448621053, 0.0136769620455242, 0.1223938049720159, 0.0050592215834758, -0.05998417527096, 0.0051975648581704, 0.1284266659685217, -0.0245830075097624, -0.0475638679794132, -0.0477766021917432, 0.0233934819710016, 0.101927899150548, 0.0014294793775185, -0.0533749932801408, -0.0095348080139229, 0.1771226442320286, -0.02763589592747, -0.0189144287262894, -0.0284850394741269, -0.0075112049241381, 0.1598273692181562, 0.0118388104289689, -0.0677234743360144, -0.0058329606802683, 0.1145509197505919, -0.0310897652011601, 0.0088738670404874, -0.0616578702121385, 0.0416376346885127]|1177.2638399273205323|      0.03125000|[1037, 68, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      18|[0.0458512288047473, 0.0536500537014072, 0.0113418359782895, -0.0027801998278129, 0.0157302260769982, -0.007373653039366, -0.0312764850557154, -0.0615735340535609, -3.24001485269e-05, 0.0153926220579605, -0.062212764698518, -0.0026503030355025, -0.0214114300329006, 0.0520920242982513, -0.0816222388164933, 0.0056465638289785, -0.0645725729687234, -0.0273619245421655, -0.0343541897357528, 0.001548453596196, -0.0636170133804126, -0.0160189091913886, -0.03096830807018, 0.0219778224212243, -0.040876455410707, -0.0325049462493148, 0.0612061995802629, 0.0162285214124984, -0.059280524614021, 0.0114741157937159, 0.1219027512753637, 0.0006497942192017, -0.0605929011329044, 0.0091545233641413, 0.1270468202969011, -0.0255792786281941, -0.047121542764087, -0.046032859850512, 0.0207724632349659, 0.1042773185290153, 8.97510718228e-05, -0.0562829321425816, -0.0110498999582961, 0.1748688869285434, -0.0282571627658109, -0.0222697960903171, -0.0273917555184073, -0.0117457203486712, 0.1679253796591034, 0.0177874610316799, -0.0631961488681744, -0.006413772906446, 0.1238580658569724, -0.0257623476200265, 0.0045744913700678, -0.0604929768941144, 0.0459072084455524]|643.8673156173288135|      0.06250000|[1098, 72, 18, 36]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      19|[0.0458512288047473, 0.0536500537014072, 0.0113418359782895, -0.0027801998278129, 0.0157302260769982, -0.007373653039366, -0.0312764850557154, -0.0615735340535609, -3.24001485269e-05, 0.0153926220579605, -0.062212764698518, -0.0026503030355025, -0.0214114300329006, 0.0520920242982513, -0.0816222388164933, 0.0056465638289785, -0.0645725729687234, -0.0273619245421655, -0.0343541897357528, 0.001548453596196, -0.0636170133804126, -0.0160189091913886, -0.03096830807018, 0.0219778224212243, -0.040876455410707, -0.0325049462493148, 0.0612061995802629, 0.0162285214124984, -0.059280524614021, 0.0114741157937159, 0.1219027512753637, 0.0006497942192017, -0.0605929011329044, 0.0091545233641413, 0.1270468202969011, -0.0255792786281941, -0.047121542764087, -0.046032859850512, 0.0207724632349659, 0.1042773185290153, 8.97510718228e-05, -0.0562829321425816, -0.0110498999582961, 0.1748688869285434, -0.0282571627658109, -0.0222697960903171, -0.0273917555184073, -0.0117457203486712, 0.1679253796591034, 0.0177874610316799, -0.0631961488681744, -0.006413772906446, 0.1238580658569724, -0.0257623476200265, 0.0045744913700678, -0.0604929768941144, 0.0459072084455524]|643.8673156173288135|      0.03125000|[1159, 76, 19, 38]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      20|[0.0458512288047473, 0.0536500537014072, 0.0113418359782895, -0.0027801998278129, 0.0157302260769982, -0.007373653039366, -0.0312764850557154, -0.0615735340535609, -3.24001485269e-05, 0.0153926220579605, -0.062212764698518, -0.0026503030355025, -0.0214114300329006, 0.0520920242982513, -0.0816222388164933, 0.0056465638289785, -0.0645725729687234, -0.0273619245421655, -0.0343541897357528, 0.001548453596196, -0.0636170133804126, -0.0160189091913886, -0.03096830807018, 0.0219778224212243, -0.040876455410707, -0.0325049462493148, 0.0612061995802629, 0.0162285214124984, -0.059280524614021, 0.0114741157937159, 0.1219027512753637, 0.0006497942192017, -0.0605929011329044, 0.0091545233641413, 0.1270468202969011, -0.0255792786281941, -0.047121542764087, -0.046032859850512, 0.0207724632349659, 0.1042773185290153, 8.97510718228e-05, -0.0562829321425816, -0.0110498999582961, 0.1748688869285434, -0.0282571627658109, -0.0222697960903171, -0.0273917555184073, -0.0117457203486712, 0.1679253796591034, 0.0177874610316799, -0.0631961488681744, -0.006413772906446, 0.1238580658569724, -0.0257623476200265, 0.0045744913700678, -0.0604929768941144, 0.0459072084455524]|643.8673156173288135|      0.01562500|[1220, 80, 20, 40]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      21|[0.0425660537524293, 0.0561936299168615, 0.0135038790476998, 0.0011613326775585, 0.0189071999346474, -0.0061104792917619, -0.0353543099177868, -0.062737457574968, 0.0009495696261811, 0.0139016419009112, -0.0623729911719927, -0.0025318863510125, -0.0219637807841863, 0.0522095817461767, -0.0786063748927898, 0.0076193210393548, -0.0607533150104314, -0.0284977170018955, -0.032633293283313, 0.0027427425600831, -0.0634246835537155, -0.0132975149691599, -0.0270233732600668, 0.0240501785939142, -0.0423880420198775, -0.0321834951258545, 0.060262819167871, 0.0156366131488315, -0.0614223291510346, 0.0148844341082775, 0.1221006829159623, 0.0002224378448262, -0.0598384630586039, 0.0048436472797348, 0.1261970005803783, -0.0276120962454644, -0.0482684070984432, -0.0461136944253955, 0.0193786963362539, 0.1053182421825577, 0.0014600962826837, -0.0553579614298502, -0.0133554301200322, 0.1778140648556453, -0.0299842749069244, -0.0219933426113854, -0.0259306531634469, -0.0124368412860602, 0.1712434767548416, 0.0182729562861789, -0.0644997272439823, -0.0045879803797298, 0.1253780125865022, -0.0233589636945195, 0.0073130158092912, -0.0586361698423341, 0.0485088074928934]|234.3068145408024634|      0.03125000|[1281, 84, 21, 42]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
