k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0932262638948504, -0.1170485645755893, 0.0275148672321417, -0.0049812914637757, 0.0347450805668946, -0.0526271940480372, 0.0505333716522017, 0.0051892849062978, 0.0520136575110463, -0.0325268569842793, 0.1645589763210142, 0.1364897075698298, 0.0027063209784045, 0.2337343964680372, 0.1005050922105963, 0.1428965383668919, 0.3065806657454784, 0.3518796147373754, 0.2451039706049229, 0.1773820231706113, 0.2652270105197608, 0.0657833972414149, 0.3679697051208861, 0.2232046252494575, 0.2356373059332076, 0.3376372778954657, 0.2904737990948839, 0.3302865796869601, 0.1894588336772994, 0.2590299288785204, 0.1612304273356392, 0.2546509600325643, 0.2979849347307194, 0.3284387701677129, 0.194864819537683, 0.410431934248769, 0.2904894022460901, 0.5060215396761, 0.2897932383389791, 0.4427267891800793, 0.4446126398303777, 0.3831676551964814, 0.4908695374464299, 0.2127783817932257, 0.4398601100275917, 0.4309433199686898, 0.6540172489923127, 0.3507235251643914, 0.5594817383855306, 0.4964157694961052, 0.3091646902801357, 0.4826831211976382, 0.4324287353197165, 0.6290036048228883, 0.48846249255356, 0.4066155499203196, 0.6494578726190018, 0.5182251867242741, 0.5599781465869039, 0.4424166261209339, 0.6565963968172975, 0.5832623530929185, 0.506659722093927, 0.6182130526698485, 0.7026035679617167, 0.6045506140940246, 0.6352909775738944, 0.6503933823211724, 0.722852036442473, 0.8204685359956244, 0.8834027210548346, 0.7228741292950017, 0.9526095733422584, 0.7206766459989716, 0.8966033404052124, 0.6911364636102538, 0.6834625887382956, 0.6839224113851295, 0.7766982209279726, 0.787630428487694, 0.8098645358609836, 1.038171006978678, 0.8765670497888582, 0.8839943795269138, 1.0290026631933884, 0.9765942244509102, 0.9900112585273051, 0.8756051309923203, 1.1045330060472482, 0.9828005612911119, 1.0052475936655474, 1.043064252210978, 0.911043639044187, 0.9007383877293336, 1.0439944992505967, 0.9146285231515305, 0.9826000987204874, 1.1932533703173767, 1.1672357177433406, 1.1223247956652171]|-92.7380713537414891|      2.00000000|[85, 28, 1, 8]                                                             |  | used linear model with 113 points | iterate success | actual_k=4
      34|[-0.4747554338159115, 0.8654656490604968, 0.8079712710804084, -0.9393860899721873, -1.1686817207437643, 2.020881802776344, 0.974780372391263, -1.0359705807824906, -1.0387810426522004, -1.010162672354056, -0.9004961256648922, 1.0450673534784969, -0.8745783608090572, 0.7479393993914173, 1.0203903663468212, 1.619103330676163, 1.0654545115530945, 0.7736707849429557, 0.7857288167825338, 1.2060972319055483, 0.7049685330241426, 1.0020170163360251, 1.1624921339580099, 0.5138237308933193, 0.5061114939749587, 0.6586023692728233, 1.6484433267774588, 0.5974459112290418, 1.1682629572758512, 0.8519704053244167, -1.0929935031477982, -0.922889957907885, -0.9670062813657376, 0.6957968255853141, 0.7239366300925651, 1.126197771084889, 1.0492845231280061, 1.8142845792958313, 0.8550664483897605, 1.2776830993365387, 1.0676053919808968, -0.6651731471800684, 0.7769983210166456, 0.9455679864179619, 1.18634085838352, 0.8776053639416673, 1.0076874152679582, 0.9608751659448925, 0.9389292347063353, 1.0471087468287048, 0.7576272906512238, 1.8993303254229283, -0.9589514379807541, 1.603730877228485, 0.912998917825869, -0.9848217167022868, 0.9210983776304011, -0.8392654427104671, 2.0990008415415407, 0.8043647511369819, 1.9557189571431182, 1.2433312831368062, 2.0093445434485075, 0.8690206860061421, 1.3516334743072376, 0.8961644419198938, 1.0898805604090085, 1.036171816008668, 2.047243675148232, 1.1306102543453993, 1.3484263082919612, 1.8213337693186533, 0.9954975623982182, 0.9661270833450787, 1.5675359888744897, 0.9495836547502107, 1.1350590563692644, 0.6120306087563699, 2.122791183708963, 0.8252335865274791, 0.6586243600434896, 0.898123313590168, 1.0259364391728787, 1.0853611332558086, 2.014302228551151, 1.798335683070535, 1.1117808104267717, 0.2425352327744979, 1.9344592512958465, 1.999212749410896, 2.0100866986830783, 2.0883796625019944, 0.8326258456991108, 0.9409419567282864, 2.0377908959136533, 1.8689781806148011, 1.8056920700914696, 1.9214671667358745, 1.9025125825557594, 1.589082879676649]|-1737.8208722594249593|      0.25000000|[2890, 952, 34, 272]                                                       |  | used linear model with 113 points | iterate failure | actual_k=4
      35|[-0.5353870938420255, 0.8862960484403819, 0.8024547249265253, -0.959071967492506, -1.1415799118201508, 2.0173177379651275, 0.9882712950065784, -1.0442123618020027, -1.0424058836066188, -1.0007886413883347, -0.8824318766653249, 1.0840161294169732, -0.8636697113911911, 0.7957642881859595, 1.0309600858392562, 1.6327242376826085, 1.0830518371021811, 0.7800848673259179, 0.8202120857453516, 1.208331353761665, 0.736164589876913, 0.9914763752102713, 1.154534936866773, 0.5710825922959571, 0.5298195372377363, 0.6936136471286787, 1.6725855091399031, 0.6834883511943544, 1.2022950750091859, 0.8619776169934564, -1.0854936147334626, -0.9249168847378755, -0.974617314595824, 0.7008542097291098, 0.7392526865152181, 1.103955998037696, 1.056211534188421, 1.8546285105933675, 0.876070446384039, 1.2784637462013289, 1.0414050115352733, -0.7082459127867159, 0.8052954049254551, 0.9467352150455951, 1.1936181344798462, 0.8779986405342219, 1.010302195301227, 0.9618758084218326, 0.9540721502547747, 1.074989068864039, 0.7849507690653913, 1.9418321388416098, -0.9755398674931289, 1.6192727919402576, 0.9437270266939797, -0.9567110162859752, 0.9187655336120828, -0.8555760702405659, 2.107772124999371, 0.8079370903651096, 1.9949456666440626, 1.2532596526223396, 2.0198091384923345, 0.9135145950448953, 1.3688939951948584, 0.8595488056973467, 1.0921080286051872, 1.0198453324381485, 2.022637874203715, 1.1527592907784117, 1.3487558557339223, 1.8191716950643686, 0.9743965095227018, 0.965632807789864, 1.6093214329556105, 0.9507449010363389, 1.1121577806675829, 0.6255961770558592, 2.117783633138488, 0.8395326695299575, 0.6623330326259949, 0.9045178885849614, 1.0306976339645262, 1.060993061663101, 2.0394242762257706, 1.8417565151506894, 1.087220877060768, 0.2748196575596333, 1.9322090137050356, 1.9644156444990348, 2.02907462798508, 2.097034898184567, 0.831815763160492, 0.9240345470140359, 2.070401236632667, 1.8649252388524913, 1.8512686922876227, 1.9548536235814893, 1.9214190484636955, 1.627654992867283]|-1771.8932731771744784|      0.50000000|[2975, 980, 35, 280]                                                       |  | used linear model with 113 points | iterate success | actual_k=4
      36|[-0.5353870938420255, 0.8862960484403819, 0.8024547249265253, -0.959071967492506, -1.1415799118201508, 2.0173177379651275, 0.9882712950065784, -1.0442123618020027, -1.0424058836066188, -1.0007886413883347, -0.8824318766653249, 1.0840161294169732, -0.8636697113911911, 0.7957642881859595, 1.0309600858392562, 1.6327242376826085, 1.0830518371021811, 0.7800848673259179, 0.8202120857453516, 1.208331353761665, 0.736164589876913, 0.9914763752102713, 1.154534936866773, 0.5710825922959571, 0.5298195372377363, 0.6936136471286787, 1.6725855091399031, 0.6834883511943544, 1.2022950750091859, 0.8619776169934564, -1.0854936147334626, -0.9249168847378755, -0.974617314595824, 0.7008542097291098, 0.7392526865152181, 1.103955998037696, 1.056211534188421, 1.8546285105933675, 0.876070446384039, 1.2784637462013289, 1.0414050115352733, -0.7082459127867159, 0.8052954049254551, 0.9467352150455951, 1.1936181344798462, 0.8779986405342219, 1.010302195301227, 0.9618758084218326, 0.9540721502547747, 1.074989068864039, 0.7849507690653913, 1.9418321388416098, -0.9755398674931289, 1.6192727919402576, 0.9437270266939797, -0.9567110162859752, 0.9187655336120828, -0.8555760702405659, 2.107772124999371, 0.8079370903651096, 1.9949456666440626, 1.2532596526223396, 2.0198091384923345, 0.9135145950448953, 1.3688939951948584, 0.8595488056973467, 1.0921080286051872, 1.0198453324381485, 2.022637874203715, 1.1527592907784117, 1.3487558557339223, 1.8191716950643686, 0.9743965095227018, 0.965632807789864, 1.6093214329556105, 0.9507449010363389, 1.1121577806675829, 0.6255961770558592, 2.117783633138488, 0.8395326695299575, 0.6623330326259949, 0.9045178885849614, 1.0306976339645262, 1.060993061663101, 2.0394242762257706, 1.8417565151506894, 1.087220877060768, 0.2748196575596333, 1.9322090137050356, 1.9644156444990348, 2.02907462798508, 2.097034898184567, 0.831815763160492, 0.9240345470140359, 2.070401236632667, 1.8649252388524913, 1.8512686922876227, 1.9548536235814893, 1.9214190484636955, 1.627654992867283]|-1771.8932731771744784|      0.25000000|[3060, 1008, 36, 288]                                                      |  | used linear model with 113 points | iterate failure | actual_k=4
      37|[-0.5844153877554401, 0.8595913568822546, 0.7951697569441412, -0.9769080542222349, -1.1540129743776035, 2.011210104881947, 0.9646691522783412, -1.025526313026641, -1.0199726672394562, -1.0058625460348454, -0.8857328768035925, 1.0771635080227042, -0.8711728476672393, 0.8009777906271776, 1.0272209939742112, 1.6666848105436622, 1.1244600200419987, 0.7747281777466261, 0.8080190137078724, 1.2214095221425318, 0.7385383820203354, 0.9874534963475696, 1.1176413430141066, 0.6355429780481382, 0.5449998585779962, 0.7242445218736763, 1.6679821052376773, 0.7008997490250117, 1.2116273582111348, 0.8660245002831227, -1.0734016802702595, -0.9723562315451626, -0.9907644880474298, 0.7306837674336886, 0.7781711486733147, 1.1299573736646442, 1.0853131405747218, 1.8495628395928674, 0.8965382683763591, 1.260739145102877, 1.0636945909809632, -0.7552573592314286, 0.8188260658167987, 0.9699831447457162, 1.216616185135463, 0.8772394290012442, 0.9957649612072675, 0.9712528630817404, 0.9590567246256791, 1.0766013593041053, 0.8031457980185124, 1.9719949264217584, -0.941306824504571, 1.6074729346346617, 0.9577706865435061, -0.9677058024860993, 0.8845942609787593, -0.9060215696777363, 2.1111766316574005, 0.8327102358328474, 1.9667346960668508, 1.2629938469549034, 2.011203919444224, 0.9401061653689238, 1.365736163236251, 0.8440484817548959, 1.116473016670301, 1.0329462962758573, 2.0271434663815646, 1.1703323820872344, 1.3321652517696343, 1.8451956441539983, 0.9934243580049587, 0.986573950400033, 1.5932155494306217, 0.9178685609616508, 1.0707815651683805, 0.658350516575982, 2.078411204870683, 0.8657649001451793, 0.7062399672661728, 0.8948426306508434, 1.0420741552276265, 1.0400441671288294, 2.0415419989277956, 1.8587522686665738, 1.1102370563611077, 0.2802956672947605, 1.9468508986608686, 1.9881313705836676, 1.9795835682928244, 2.052324268698218, 0.8872323765951347, 0.9311371501725696, 2.0907630729603333, 1.8649164541355792, 1.8843527077091307, 2.0107567729040734, 1.9352883601799378, 1.6447250075461213]|-1795.8849794043994734|      0.50000000|[3145, 1036, 37, 296]                                                      |  | used linear model with 113 points | iterate success | actual_k=4
      38|[-0.6600787655337209, 0.8496800162566697, 0.7897221574261498, -0.9897383098197605, -1.0064045967801567, 1.9888541059745455, 1.014921029923721, -1.0075942069812511, -1.0141153886089467, -0.9317878796533443, -0.9108315629369967, 1.079050009008173, -0.9438524672171658, 0.7803972344238377, 1.0251170870854427, 1.6976345596819098, 1.1731630850196217, 0.8661589686471398, 0.7825151707562971, 1.2332902547087614, 0.7909941047849293, 0.9548468350036508, 1.0877517100515322, 0.6387666316155843, 0.6307948900585004, 0.7592918226275734, 1.6519744050859113, 0.741317651797755, 1.2094379669904063, 0.778456638750403, -1.1051951606769637, -1.088413288061698, -0.9842308608310187, 0.7597591278812238, 0.7807551115497066, 1.148701482140135, 1.0892100259930246, 1.8836599533141045, 0.9093735482933207, 1.2237721425453247, 1.1083123193374282, -0.8336352482000524, 0.8458451714208097, 0.9364400863849405, 1.2522625984553664, 0.8511852076278668, 0.9359247990744406, 0.9837340202571263, 1.0511907152900712, 1.0862474770154706, 0.7851304877876536, 1.982447091126705, -0.9531014013951704, 1.5821794492857248, 1.018861016689578, -0.9722214321943378, 0.8122439472855054, -0.9604291506286631, 2.0898601883306656, 0.774094776610724, 1.9968002728967515, 1.300604027034018, 1.988257485810966, 0.9701464734596411, 1.3885649314628234, 0.8003506757995082, 1.1485507443599758, 0.9240942729712759, 2.0457523701685556, 1.1859775624978954, 1.3810955898892012, 1.9186366727231006, 0.9928356308261933, 0.9827041549770413, 1.5381145960252507, 0.9591494812775392, 1.042096881559305, 0.7735205905775706, 2.0145292910558887, 0.8268717771432011, 0.7771384595300903, 0.9068154112454149, 1.0554702476140834, 1.030191252124489, 2.093909713125339, 1.8968355519657665, 1.0754997130265571, 0.3357696041815303, 1.988941861940349, 2.0033880461402784, 1.9874164489322832, 2.1996896297787143, 0.8777965443924605, 0.959239896378933, 2.087683007958715, 1.9537003477231323, 1.9789429215576138, 2.0721072479071063, 1.9452719294547247, 1.6717599999469863]|-1828.2617505801549669|      1.00000000|[3230, 1064, 38, 304]                                                      |  | used linear model with 113 points | iterate success | actual_k=4
      39|[-0.6600787655337209, 0.8496800162566697, 0.7897221574261498, -0.9897383098197605, -1.0064045967801567, 1.9888541059745455, 1.014921029923721, -1.0075942069812511, -1.0141153886089467, -0.9317878796533443, -0.9108315629369967, 1.079050009008173, -0.9438524672171658, 0.7803972344238377, 1.0251170870854427, 1.6976345596819098, 1.1731630850196217, 0.8661589686471398, 0.7825151707562971, 1.2332902547087614, 0.7909941047849293, 0.9548468350036508, 1.0877517100515322, 0.6387666316155843, 0.6307948900585004, 0.7592918226275734, 1.6519744050859113, 0.741317651797755, 1.2094379669904063, 0.778456638750403, -1.1051951606769637, -1.088413288061698, -0.9842308608310187, 0.7597591278812238, 0.7807551115497066, 1.148701482140135, 1.0892100259930246, 1.8836599533141045, 0.9093735482933207, 1.2237721425453247, 1.1083123193374282, -0.8336352482000524, 0.8458451714208097, 0.9364400863849405, 1.2522625984553664, 0.8511852076278668, 0.9359247990744406, 0.9837340202571263, 1.0511907152900712, 1.0862474770154706, 0.7851304877876536, 1.982447091126705, -0.9531014013951704, 1.5821794492857248, 1.018861016689578, -0.9722214321943378, 0.8122439472855054, -0.9604291506286631, 2.0898601883306656, 0.774094776610724, 1.9968002728967515, 1.300604027034018, 1.988257485810966, 0.9701464734596411, 1.3885649314628234, 0.8003506757995082, 1.1485507443599758, 0.9240942729712759, 2.0457523701685556, 1.1859775624978954, 1.3810955898892012, 1.9186366727231006, 0.9928356308261933, 0.9827041549770413, 1.5381145960252507, 0.9591494812775392, 1.042096881559305, 0.7735205905775706, 2.0145292910558887, 0.8268717771432011, 0.7771384595300903, 0.9068154112454149, 1.0554702476140834, 1.030191252124489, 2.093909713125339, 1.8968355519657665, 1.0754997130265571, 0.3357696041815303, 1.988941861940349, 2.0033880461402784, 1.9874164489322832, 2.1996896297787143, 0.8777965443924605, 0.959239896378933, 2.087683007958715, 1.9537003477231323, 1.9789429215576138, 2.0721072479071063, 1.9452719294547247, 1.6717599999469863]|-1828.2617505801549669|      0.50000000|[3315, 1092, 39, 312]                                                      |  | used linear model with 113 points | iterate failure | actual_k=4
      40|[-0.6600787655337209, 0.8496800162566697, 0.7897221574261498, -0.9897383098197605, -1.0064045967801567, 1.9888541059745455, 1.014921029923721, -1.0075942069812511, -1.0141153886089467, -0.9317878796533443, -0.9108315629369967, 1.079050009008173, -0.9438524672171658, 0.7803972344238377, 1.0251170870854427, 1.6976345596819098, 1.1731630850196217, 0.8661589686471398, 0.7825151707562971, 1.2332902547087614, 0.7909941047849293, 0.9548468350036508, 1.0877517100515322, 0.6387666316155843, 0.6307948900585004, 0.7592918226275734, 1.6519744050859113, 0.741317651797755, 1.2094379669904063, 0.778456638750403, -1.1051951606769637, -1.088413288061698, -0.9842308608310187, 0.7597591278812238, 0.7807551115497066, 1.148701482140135, 1.0892100259930246, 1.8836599533141045, 0.9093735482933207, 1.2237721425453247, 1.1083123193374282, -0.8336352482000524, 0.8458451714208097, 0.9364400863849405, 1.2522625984553664, 0.8511852076278668, 0.9359247990744406, 0.9837340202571263, 1.0511907152900712, 1.0862474770154706, 0.7851304877876536, 1.982447091126705, -0.9531014013951704, 1.5821794492857248, 1.018861016689578, -0.9722214321943378, 0.8122439472855054, -0.9604291506286631, 2.0898601883306656, 0.774094776610724, 1.9968002728967515, 1.300604027034018, 1.988257485810966, 0.9701464734596411, 1.3885649314628234, 0.8003506757995082, 1.1485507443599758, 0.9240942729712759, 2.0457523701685556, 1.1859775624978954, 1.3810955898892012, 1.9186366727231006, 0.9928356308261933, 0.9827041549770413, 1.5381145960252507, 0.9591494812775392, 1.042096881559305, 0.7735205905775706, 2.0145292910558887, 0.8268717771432011, 0.7771384595300903, 0.9068154112454149, 1.0554702476140834, 1.030191252124489, 2.093909713125339, 1.8968355519657665, 1.0754997130265571, 0.3357696041815303, 1.988941861940349, 2.0033880461402784, 1.9874164489322832, 2.1996896297787143, 0.8777965443924605, 0.959239896378933, 2.087683007958715, 1.9537003477231323, 1.9789429215576138, 2.0721072479071063, 1.9452719294547247, 1.6717599999469863]|-1828.2617505801549669|      0.25000000|[3400, 1120, 40, 320]                                                      |  | used linear model with 113 points | iterate failure | actual_k=4
      41|[-0.6788776794371922, 0.837442275894982, 0.8078324513356512, -0.9482094139090944, -1.0067849481474664, 2.028776690653287, 1.0449477356341488, -1.03745286976811, -1.0325744425359697, -0.9713262781521016, -0.9240003532987376, 1.0897916481052712, -0.9655452054594166, 0.8156239969992911, 1.0254591892626963, 1.740366955475917, 1.2067817445467246, 0.9012036179768205, 0.7819580769250489, 1.194878420413043, 0.7677536261887274, 0.9732533388197697, 1.0773179245768876, 0.6749177947649982, 0.630446074845395, 0.753142259828681, 1.658921163167798, 0.7667418757134479, 1.1821830609657087, 0.7681276796011604, -1.1421735689303552, -1.0533093908573707, -0.9819267194074938, 0.7895734636095408, 0.761077444311424, 1.1435613437684424, 1.080913039734841, 1.925124831952916, 0.9089548582986228, 1.2576276690386252, 1.0875693214168285, -0.8381137703754755, 0.8446084225690986, 0.9112261388724368, 1.255474367453545, 0.8860510862195304, 0.9472390481662855, 1.0053315450240752, 1.0485010987696188, 1.0885685690300144, 0.8298871055151802, 1.962387790060457, -0.9405685239837684, 1.6240022795072617, 0.9917234573213085, -1.0293996470235647, 0.7929672308349195, -0.9758788824027839, 2.091984341752527, 0.803849847461661, 2.0376034840204778, 1.3530992109620787, 1.9948701124796802, 0.9783061088415698, 1.400378904063609, 0.8013013198170719, 1.1427454142667788, 0.9233246212674947, 2.0560126217004044, 1.1626632003383337, 1.4258307512512287, 1.940391500850955, 1.0033726911397731, 0.9890841410492803, 1.541410382677734, 0.9174007135888018, 1.0378036920708458, 0.7974646204355781, 2.0290831955756006, 0.8152902251794769, 0.8186450398904708, 0.9135331887245939, 1.0366270487412605, 1.0112484402468584, 2.1220896827794418, 1.927210691306548, 1.0808864553011166, 0.3868423376023318, 2.021756719530454, 2.0259976507790878, 2.0012303383958474, 2.169295447684061, 0.8494817493000375, 0.9807375202099795, 2.0911329301500627, 1.9759654317302326, 1.984072259386526, 2.036579486924044, 1.934708954498191, 1.6841167229088008]|-1846.7955355504420822|      0.50000000|[3485, 1148, 41, 328]                                                      |  | used linear model with 113 points | iterate success | actual_k=4
      42|[-0.7716337458882515, 0.8068805083255287, 0.8595403466695295, -0.9519403116364973, -1.02975774276574, 2.0833059264245755, 0.9912244356623953, -1.0440165165351856, -1.0790720170051618, -0.9445407930732697, -1.005925476622569, 1.0341673548790677, -0.9621705069354415, 0.8238548885494219, 0.9626121724712984, 1.8482685790939113, 1.2379446823175295, 0.8843404331811657, 0.6726822923627365, 1.142617404830361, 0.7685641101081758, 1.0236216165189707, 1.0602306934568038, 0.7321613341176914, 0.7726352215177595, 0.7966137178685718, 1.671813094310486, 0.8132898470231175, 1.275226645311002, 0.9187382800589274, -1.1771432630858036, -1.038462399282568, -1.021885058432128, 0.7672546444829085, 0.8044392833127441, 1.1062246392904116, 1.1125311098764015, 1.9380748812407431, 0.9907477912949523, 1.2633314046438375, 1.0933091949445617, -0.8753231182529427, 0.8599150922980143, 0.9813892003762129, 1.2857673700750372, 0.833615537505535, 1.0306190445412162, 0.9933423958873328, 1.0739715592283647, 1.0924327880987417, 0.8547358570171287, 1.887442656402663, -1.047189554410964, 1.6635308411713638, 1.0035880817167822, -1.0340780834341667, 0.8341960267886896, -0.9898533061102596, 2.056322387638408, 0.8329016535660765, 2.0625586251662202, 1.3145829123319874, 1.9418876295817962, 0.9658569409680754, 1.4408208379055043, 0.8467887374857408, 1.1219085532467692, 0.8818615412720825, 2.08216314108691, 1.177354148980547, 1.4262268772479594, 1.994661049557886, 0.9896419175560566, 1.0063333040835256, 1.5980139406867941, 0.9275307410764488, 1.0387292610658716, 0.8044428027352244, 2.0492658896675957, 0.8542280763987256, 0.8312137928890049, 0.8505224737638766, 1.0614501034889423, 1.062009610622633, 2.201718687740718, 1.9574267684664, 1.119796183844247, 0.4345258237386431, 2.0075451466491754, 2.109627103865463, 2.03488731433501, 2.1091213503522503, 0.8565520217566156, 1.0169161594810698, 2.0332955901639105, 1.956236032642596, 2.066382799425973, 2.0724515332688727, 1.9466270773767367, 1.7547083820868012]|-1879.5045696848610532|      1.00000000|[3570, 1176, 42, 336]                                                      |  | used linear model with 113 points | iterate success | actual_k=4
      43|[-0.7716337458882515, 0.8068805083255287, 0.8595403466695295, -0.9519403116364973, -1.02975774276574, 2.0833059264245755, 0.9912244356623953, -1.0440165165351856, -1.0790720170051618, -0.9445407930732697, -1.005925476622569, 1.0341673548790677, -0.9621705069354415, 0.8238548885494219, 0.9626121724712984, 1.8482685790939113, 1.2379446823175295, 0.8843404331811657, 0.6726822923627365, 1.142617404830361, 0.7685641101081758, 1.0236216165189707, 1.0602306934568038, 0.7321613341176914, 0.7726352215177595, 0.7966137178685718, 1.671813094310486, 0.8132898470231175, 1.275226645311002, 0.9187382800589274, -1.1771432630858036, -1.038462399282568, -1.021885058432128, 0.7672546444829085, 0.8044392833127441, 1.1062246392904116, 1.1125311098764015, 1.9380748812407431, 0.9907477912949523, 1.2633314046438375, 1.0933091949445617, -0.8753231182529427, 0.8599150922980143, 0.9813892003762129, 1.2857673700750372, 0.833615537505535, 1.0306190445412162, 0.9933423958873328, 1.0739715592283647, 1.0924327880987417, 0.8547358570171287, 1.887442656402663, -1.047189554410964, 1.6635308411713638, 1.0035880817167822, -1.0340780834341667, 0.8341960267886896, -0.9898533061102596, 2.056322387638408, 0.8329016535660765, 2.0625586251662202, 1.3145829123319874, 1.9418876295817962, 0.9658569409680754, 1.4408208379055043, 0.8467887374857408, 1.1219085532467692, 0.8818615412720825, 2.08216314108691, 1.177354148980547, 1.4262268772479594, 1.994661049557886, 0.9896419175560566, 1.0063333040835256, 1.5980139406867941, 0.9275307410764488, 1.0387292610658716, 0.8044428027352244, 2.0492658896675957, 0.8542280763987256, 0.8312137928890049, 0.8505224737638766, 1.0614501034889423, 1.062009610622633, 2.201718687740718, 1.9574267684664, 1.119796183844247, 0.4345258237386431, 2.0075451466491754, 2.109627103865463, 2.03488731433501, 2.1091213503522503, 0.8565520217566156, 1.0169161594810698, 2.0332955901639105, 1.956236032642596, 2.066382799425973, 2.0724515332688727, 1.9466270773767367, 1.7547083820868012]|-1879.5045696848610532|      0.50000000|[3655, 1204, 43, 344]                                                      |  | used linear model with 113 points | iterate failure | actual_k=4
      44|[-0.7716337458882515, 0.8068805083255287, 0.8595403466695295, -0.9519403116364973, -1.02975774276574, 2.0833059264245755, 0.9912244356623953, -1.0440165165351856, -1.0790720170051618, -0.9445407930732697, -1.005925476622569, 1.0341673548790677, -0.9621705069354415, 0.8238548885494219, 0.9626121724712984, 1.8482685790939113, 1.2379446823175295, 0.8843404331811657, 0.6726822923627365, 1.142617404830361, 0.7685641101081758, 1.0236216165189707, 1.0602306934568038, 0.7321613341176914, 0.7726352215177595, 0.7966137178685718, 1.671813094310486, 0.8132898470231175, 1.275226645311002, 0.9187382800589274, -1.1771432630858036, -1.038462399282568, -1.021885058432128, 0.7672546444829085, 0.8044392833127441, 1.1062246392904116, 1.1125311098764015, 1.9380748812407431, 0.9907477912949523, 1.2633314046438375, 1.0933091949445617, -0.8753231182529427, 0.8599150922980143, 0.9813892003762129, 1.2857673700750372, 0.833615537505535, 1.0306190445412162, 0.9933423958873328, 1.0739715592283647, 1.0924327880987417, 0.8547358570171287, 1.887442656402663, -1.047189554410964, 1.6635308411713638, 1.0035880817167822, -1.0340780834341667, 0.8341960267886896, -0.9898533061102596, 2.056322387638408, 0.8329016535660765, 2.0625586251662202, 1.3145829123319874, 1.9418876295817962, 0.9658569409680754, 1.4408208379055043, 0.8467887374857408, 1.1219085532467692, 0.8818615412720825, 2.08216314108691, 1.177354148980547, 1.4262268772479594, 1.994661049557886, 0.9896419175560566, 1.0063333040835256, 1.5980139406867941, 0.9275307410764488, 1.0387292610658716, 0.8044428027352244, 2.0492658896675957, 0.8542280763987256, 0.8312137928890049, 0.8505224737638766, 1.0614501034889423, 1.062009610622633, 2.201718687740718, 1.9574267684664, 1.119796183844247, 0.4345258237386431, 2.0075451466491754, 2.109627103865463, 2.03488731433501, 2.1091213503522503, 0.8565520217566156, 1.0169161594810698, 2.0332955901639105, 1.956236032642596, 2.066382799425973, 2.0724515332688727, 1.9466270773767367, 1.7547083820868012]|-1879.5045696848610532|      0.25000000|[3740, 1232, 44, 352]                                                      |  | used linear model with 113 points | iterate failure | actual_k=4
