k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[46, 3, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=1
      20|[99.98187312639695, 0.2347243158864308, 0.303084860161929, 1.0286924005782274, 100.0444414939875, 0.2127048434382632, 0.3039601068465679, 0.7486868499610825, 100.04461456282648, 0.1041741772819799, 0.3103423155102955, 0.777273288615118, 100.06254544797206, 0.1134655024952829, 0.2652461203348206, 0.6455246560854775, 99.9639841157877, 0.1855121334965836, 0.3910455676856623, 0.2309238130234395, 100.04303597726859, 0.6275331252793076, 0.6071904821057805, -0.0475136717389854, 299.96253182313035, 299.97180196953553, 300.0014485299184, 299.9910478221293, 299.97658378243364]| 65.5130081953368233|      0.06250000|[920, 60, 20, 80]                                                          |  | used linear model with 49 points | iterate success | actual_k=1
      21|[99.98187312639695, 0.2347243158864308, 0.303084860161929, 1.0286924005782274, 100.0444414939875, 0.2127048434382632, 0.3039601068465679, 0.7486868499610825, 100.04461456282648, 0.1041741772819799, 0.3103423155102955, 0.777273288615118, 100.06254544797206, 0.1134655024952829, 0.2652461203348206, 0.6455246560854775, 99.9639841157877, 0.1855121334965836, 0.3910455676856623, 0.2309238130234395, 100.04303597726859, 0.6275331252793076, 0.6071904821057805, -0.0475136717389854, 299.96253182313035, 299.97180196953553, 300.0014485299184, 299.9910478221293, 299.97658378243364]| 65.5130081953368233|      0.03125000|[966, 63, 21, 84]                                                          |  | used linear model with 49 points | iterate failure | actual_k=1
      22|[99.9786716730085, 0.2436491443285034, 0.3018688703354741, 1.0399624247818793, 100.04455335302221, 0.2175675517984222, 0.3080746123014521, 0.7481120184872341, 100.04337564172613, 0.1183949180418218, 0.3179419007479899, 0.7769602053454987, 100.06039825430604, 0.1150340595875118, 0.2614041879089308, 0.6361479997567557, 99.9681285449843, 0.1872353006815696, 0.3935011684482659, 0.2270838329709711, 100.04528998696699, 0.625067692642523, 0.6109259437458495, -0.0555418287359722, 299.9697695374921, 299.97050422250817, 300.0041402589103, 300.00223703936194, 299.9819581581186]| 58.9423550695196283|      0.06250000|[1012, 66, 22, 88]                                                         |  | used linear model with 49 points | iterate success | actual_k=1
      23|[99.9786716730085, 0.2436491443285034, 0.3018688703354741, 1.0399624247818793, 100.04455335302221, 0.2175675517984222, 0.3080746123014521, 0.7481120184872341, 100.04337564172613, 0.1183949180418218, 0.3179419007479899, 0.7769602053454987, 100.06039825430604, 0.1150340595875118, 0.2614041879089308, 0.6361479997567557, 99.9681285449843, 0.1872353006815696, 0.3935011684482659, 0.2270838329709711, 100.04528998696699, 0.625067692642523, 0.6109259437458495, -0.0555418287359722, 299.9697695374921, 299.97050422250817, 300.0041402589103, 300.00223703936194, 299.9819581581186]| 58.9423550695196283|      0.03125000|[1058, 69, 23, 92]                                                         |  | used linear model with 49 points | iterate failure | actual_k=1
      24|[99.97876536177785, 0.2553382529313359, 0.3037609406169847, 1.0375511108552424, 100.0457774640826, 0.2259413228006536, 0.3182551628747612, 0.7502879535619291, 100.0419123423769, 0.1152852855632207, 0.3172618809275838, 0.7603965663552086, 100.06047476721524, 0.1215397267531692, 0.2634540774191148, 0.6407598156586186, 99.97059221515413, 0.1956354185600218, 0.3970598162534122, 0.2251051243489075, 100.04041940643444, 0.628709534398416, 0.6026864236838513, -0.0560810326658135, 299.9619815019556, 299.96987923520686, 300.0049965107404, 300.00177771483953, 299.9759803603059]| 55.6661759329934327|      0.06250000|[1104, 72, 24, 96]                                                         |  | used linear model with 49 points | iterate success | actual_k=1
      25|[99.97876536177785, 0.2553382529313359, 0.3037609406169847, 1.0375511108552424, 100.0457774640826, 0.2259413228006536, 0.3182551628747612, 0.7502879535619291, 100.0419123423769, 0.1152852855632207, 0.3172618809275838, 0.7603965663552086, 100.06047476721524, 0.1215397267531692, 0.2634540774191148, 0.6407598156586186, 99.97059221515413, 0.1956354185600218, 0.3970598162534122, 0.2251051243489075, 100.04041940643444, 0.628709534398416, 0.6026864236838513, -0.0560810326658135, 299.9619815019556, 299.96987923520686, 300.0049965107404, 300.00177771483953, 299.9759803603059]| 55.6661759329934327|      0.03125000|[1150, 75, 25, 100]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      26|[99.97876536177785, 0.2553382529313359, 0.3037609406169847, 1.0375511108552424, 100.0457774640826, 0.2259413228006536, 0.3182551628747612, 0.7502879535619291, 100.0419123423769, 0.1152852855632207, 0.3172618809275838, 0.7603965663552086, 100.06047476721524, 0.1215397267531692, 0.2634540774191148, 0.6407598156586186, 99.97059221515413, 0.1956354185600218, 0.3970598162534122, 0.2251051243489075, 100.04041940643444, 0.628709534398416, 0.6026864236838513, -0.0560810326658135, 299.9619815019556, 299.96987923520686, 300.0049965107404, 300.00177771483953, 299.9759803603059]| 55.6661759329934327|      0.01562500|[1196, 78, 26, 104]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      27|[99.98121956689089, 0.2602017721062005, 0.3062865774631019, 1.0392470415459174, 100.0439391015254, 0.2261868017241467, 0.3193054837318539, 0.7486879656819153, 100.04206717074013, 0.1246493556401425, 0.3226927304913838, 0.7621337101919198, 100.06162028964224, 0.1172958018390654, 0.2625144222809236, 0.6442027166133328, 99.9673325904027, 0.1978251794996707, 0.3981792622317838, 0.2284717276198512, 100.0386781667875, 0.6264110669778138, 0.6028924171879814, -0.0542275105309152, 299.96251523499535, 299.96788981842997, 300.0039076526126, 300.0013830632067, 299.9766438610292]| 52.3849226073296208|      0.03125000|[1242, 81, 27, 108]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      28|[99.98121956689089, 0.2602017721062005, 0.3062865774631019, 1.0392470415459174, 100.0439391015254, 0.2261868017241467, 0.3193054837318539, 0.7486879656819153, 100.04206717074013, 0.1246493556401425, 0.3226927304913838, 0.7621337101919198, 100.06162028964224, 0.1172958018390654, 0.2625144222809236, 0.6442027166133328, 99.9673325904027, 0.1978251794996707, 0.3981792622317838, 0.2284717276198512, 100.0386781667875, 0.6264110669778138, 0.6028924171879814, -0.0542275105309152, 299.96251523499535, 299.96788981842997, 300.0039076526126, 300.0013830632067, 299.9766438610292]| 52.3849226073296208|      0.01562500|[1288, 84, 28, 112]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      29|[99.98127049332791, 0.2638493943134473, 0.3082035508882452, 1.0400945233052072, 100.04546497695269, 0.2362768385421735, 0.3225905814667331, 0.7512546746459912, 100.04003871955649, 0.1292597115378084, 0.3253936080968627, 0.7626077505602367, 100.06273738134959, 0.1234445048032186, 0.2633820462547508, 0.644655543619443, 99.96895345574121, 0.1975718563466056, 0.3957498390606389, 0.2265835654224681, 100.04186457096083, 0.6267683948720573, 0.6018544591162166, -0.0567118352070215, 299.961306469012, 299.96821350274206, 300.00441094053997, 300.00148864231573, 299.9759352629816]| 49.1427575146687659|      0.03125000|[1334, 87, 29, 116]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      30|[99.98127049332791, 0.2638493943134473, 0.3082035508882452, 1.0400945233052072, 100.04546497695269, 0.2362768385421735, 0.3225905814667331, 0.7512546746459912, 100.04003871955649, 0.1292597115378084, 0.3253936080968627, 0.7626077505602367, 100.06273738134959, 0.1234445048032186, 0.2633820462547508, 0.644655543619443, 99.96895345574121, 0.1975718563466056, 0.3957498390606389, 0.2265835654224681, 100.04186457096083, 0.6267683948720573, 0.6018544591162166, -0.0567118352070215, 299.961306469012, 299.96821350274206, 300.00441094053997, 300.00148864231573, 299.9759352629816]| 49.1427575146687659|      0.01562500|[1380, 90, 30, 120]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      31|[99.98267868371292, 0.2620196091015605, 0.3103915166376492, 1.0372926795577497, 100.04281750857173, 0.2397576461720775, 0.3238945093445218, 0.7518485758285016, 100.0394677278906, 0.1363388229992093, 0.3291861633196503, 0.7609690770974904, 100.06230789476243, 0.1246862796774043, 0.2677858406301256, 0.6436056728205796, 99.97320180609985, 0.1994103704575151, 0.3956228767140235, 0.2225405678152702, 100.04239682279496, 0.6257707232194447, 0.5991355726958557, -0.062751146263229, 299.961304761948, 299.96753719309476, 300.00246285666105, 299.99637181524645, 299.9773115201865]| 47.4887784631073586|      0.03125000|[1426, 93, 31, 124]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      32|[99.98146515353186, 0.2723629250177693, 0.3133611802548151, 1.0381024244282975, 100.04753634063259, 0.2507431673314967, 0.3281400503434184, 0.7610091143062976, 100.036328872369, 0.1393703807258844, 0.3349097541452319, 0.7661074257553525, 100.06497845047689, 0.1236050883733589, 0.2751209659844602, 0.6431239772207408, 99.97480475030387, 0.1995700062175021, 0.3988557083879852, 0.225918925320779, 100.04672215469017, 0.621471220140548, 0.5870238472054088, -0.0704551969764656, 299.9559443850127, 299.96708618866677, 299.9921224171023, 299.98819932196955, 299.97562367720496]| 44.5122089634509592|      0.06250000|[1472, 96, 32, 128]                                                        |  | used linear model with 49 points | iterate success | actual_k=1
      33|[99.98146515353186, 0.2723629250177693, 0.3133611802548151, 1.0381024244282975, 100.04753634063259, 0.2507431673314967, 0.3281400503434184, 0.7610091143062976, 100.036328872369, 0.1393703807258844, 0.3349097541452319, 0.7661074257553525, 100.06497845047689, 0.1236050883733589, 0.2751209659844602, 0.6431239772207408, 99.97480475030387, 0.1995700062175021, 0.3988557083879852, 0.225918925320779, 100.04672215469017, 0.621471220140548, 0.5870238472054088, -0.0704551969764656, 299.9559443850127, 299.96708618866677, 299.9921224171023, 299.98819932196955, 299.97562367720496]| 44.5122089634509592|      0.03125000|[1518, 99, 33, 132]                                                        |  | used linear model with 49 points | iterate failure | actual_k=1
      34|[99.98146515353186, 0.2723629250177693, 0.3133611802548151, 1.0381024244282975, 100.04753634063259, 0.2507431673314967, 0.3281400503434184, 0.7610091143062976, 100.036328872369, 0.1393703807258844, 0.3349097541452319, 0.7661074257553525, 100.06497845047689, 0.1236050883733589, 0.2751209659844602, 0.6431239772207408, 99.97480475030387, 0.1995700062175021, 0.3988557083879852, 0.225918925320779, 100.04672215469017, 0.621471220140548, 0.5870238472054088, -0.0704551969764656, 299.9559443850127, 299.96708618866677, 299.9921224171023, 299.98819932196955, 299.97562367720496]| 44.5122089634509592|      0.01562500|[1564, 102, 34, 136]                                                       |  | used linear model with 49 points | iterate failure | actual_k=1
      35|[99.98292543076778, 0.2780519701952865, 0.3160720780717821, 1.0356965019286506, 100.04311502846718, 0.2464865835321018, 0.325662167246018, 0.7597680057860996, 100.03546274535056, 0.1459398767862068, 0.3359994074942282, 0.7685016513524573, 100.06646173241101, 0.1290046039706872, 0.2757942663147555, 0.6432230076847069, 99.97836555407045, 0.2006836011170206, 0.4032206147760619, 0.2228925826365285, 100.04929535004247, 0.6226260048347424, 0.5863980503715751, -0.0690169880639208, 299.95633908562803, 299.9676977308751, 299.99200966921717, 299.98437208308616, 299.97650509281306]| 43.7205501647880013|      0.03125000|[1610, 105, 35, 140]                                                       |  | used linear model with 49 points | iterate success | actual_k=1
      36|[99.98292543076778, 0.2780519701952865, 0.3160720780717821, 1.0356965019286506, 100.04311502846718, 0.2464865835321018, 0.325662167246018, 0.7597680057860996, 100.03546274535056, 0.1459398767862068, 0.3359994074942282, 0.7685016513524573, 100.06646173241101, 0.1290046039706872, 0.2757942663147555, 0.6432230076847069, 99.97836555407045, 0.2006836011170206, 0.4032206147760619, 0.2228925826365285, 100.04929535004247, 0.6226260048347424, 0.5863980503715751, -0.0690169880639208, 299.95633908562803, 299.9676977308751, 299.99200966921717, 299.98437208308616, 299.97650509281306]| 43.7205501647880013|      0.01562500|[1656, 108, 36, 144]                                                       |  | used linear model with 49 points | iterate failure | actual_k=1
      37|[99.98363332600468, 0.2789876246963285, 0.3161036802844823, 1.0377214345292207, 100.0425204610146, 0.2579239531124395, 0.3297697559338623, 0.76242536767451, 100.03411051604577, 0.1444694016689243, 0.331684094347176, 0.7649752047251495, 100.06701944675743, 0.1347000356567219, 0.2770436056817335, 0.6439681165598612, 99.97772616935768, 0.2004615671676067, 0.4035150602472484, 0.2227606440412495, 100.04759383674188, 0.6226283555455215, 0.5866826483396609, -0.0676596467675346, 299.95746608231855, 299.9670651776084, 299.9941678509599, 299.98298204998923, 299.97641911046026]| 42.3237476773227570|      0.03125000|[1702, 111, 37, 148]                                                       |  | used linear model with 49 points | iterate success | actual_k=1
      38|[99.98363332600468, 0.2789876246963285, 0.3161036802844823, 1.0377214345292207, 100.0425204610146, 0.2579239531124395, 0.3297697559338623, 0.76242536767451, 100.03411051604577, 0.1444694016689243, 0.331684094347176, 0.7649752047251495, 100.06701944675743, 0.1347000356567219, 0.2770436056817335, 0.6439681165598612, 99.97772616935768, 0.2004615671676067, 0.4035150602472484, 0.2227606440412495, 100.04759383674188, 0.6226283555455215, 0.5866826483396609, -0.0676596467675346, 299.95746608231855, 299.9670651776084, 299.9941678509599, 299.98298204998923, 299.97641911046026]| 42.3237476773227570|      0.01562500|[1748, 114, 38, 152]                                                       |  | used linear model with 49 points | iterate failure | actual_k=1
      39|[99.98387708217774, 0.2812391032268323, 0.3191134144839965, 1.0380496615270427, 100.04459967240653, 0.2562067294366691, 0.3292581211736463, 0.7655284767880538, 100.0361607982475, 0.1557627047686, 0.3332484906027707, 0.767583820335395, 100.06560016808001, 0.1338120808706688, 0.2774070989927147, 0.642047372291375, 99.97602573100382, 0.2041115955917527, 0.4038291705395384, 0.2228163595080365, 100.04875172206017, 0.6230593509727931, 0.5866850117801262, -0.0699709140955851, 299.95286386637935, 299.9698126486473, 299.99684545842763, 299.98525750588163, 299.97731541738153]| 40.1480626236059166|      0.03125000|[1794, 117, 39, 156]                                                       |  | used linear model with 49 points | iterate success | actual_k=1
      40|[99.99140047323039, 0.2937282792320399, 0.3157383188356712, 1.0451528842995368, 100.05032579914848, 0.2627217702320472, 0.3262763061052876, 0.7584156273357953, 100.0394809167135, 0.1583366180954841, 0.3240693265183334, 0.7661437459701436, 100.07204988612466, 0.1425250402799296, 0.2734119698953626, 0.6365947661862794, 99.98086228167972, 0.2112014280271886, 0.4039205829166707, 0.2266765872369149, 100.04989044818448, 0.6189108253667075, 0.5818077462067628, -0.0768701287908758, 299.9505390093996, 299.97683159698187, 299.9912374544485, 299.979297470834, 299.97767176978243]| 38.7118236037409602|      0.06250000|[1840, 120, 40, 160]                                                       |  | used linear model with 49 points | iterate success | actual_k=1
