k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      12|[0.1422258122439205, 0.1400171156420545, -0.1529646471549005, -0.0018451030394028, 0.785762188449891, 0.0022216524274145, 0.1902655796248746, 0.1584112196289361, -0.1331109423352932]|2527.3008963628171841|      0.06250000|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      13|[0.1462903003630273, 0.1227385431783934, -0.1501259994512993, 0.0107196412608569, 0.8367774125709874, -0.0170003007461112, 0.2093780654427774, 0.1608720648393916, -0.142159185292427]|1033.0604747091556419|      0.12500000|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      14|[0.1462903003630273, 0.1227385431783934, -0.1501259994512993, 0.0107196412608569, 0.8367774125709874, -0.0170003007461112, 0.2093780654427774, 0.1608720648393916, -0.142159185292427]|1033.0604747091556419|      0.06250000|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      15|[0.133763480786192, 0.0986413770555173, -0.1433446671334298, -0.0034971528269028, 0.87032201519699, -0.0053211030382787, 0.2063855527640751, 0.1227706509491823, -0.1280795980471807]|478.1058888097066415|      0.12500000|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      16|[0.133763480786192, 0.0986413770555173, -0.1433446671334298, -0.0034971528269028, 0.87032201519699, -0.0053211030382787, 0.2063855527640751, 0.1227706509491823, -0.1280795980471807]|478.1058888097066415|      0.06250000|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[0.133763480786192, 0.0986413770555173, -0.1433446671334298, -0.0034971528269028, 0.87032201519699, -0.0053211030382787, 0.2063855527640751, 0.1227706509491823, -0.1280795980471807]|478.1058888097066415|      0.03125000|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[0.133763480786192, 0.0986413770555173, -0.1433446671334298, -0.0034971528269028, 0.87032201519699, -0.0053211030382787, 0.2063855527640751, 0.1227706509491823, -0.1280795980471807]|478.1058888097066415|      0.01562500|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[0.1344631248464071, 0.0968947395291081, -0.1466212776220197, 0.0095748225896941, 0.8722718969317903, -0.0014800814747125, 0.2078709757917729, 0.1200668521093517, -0.1225194570610796]|405.1912024330420650|      0.03125000|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      20|[0.1344631248464071, 0.0968947395291081, -0.1466212776220197, 0.0095748225896941, 0.8722718969317903, -0.0014800814747125, 0.2078709757917729, 0.1200668521093517, -0.1225194570610796]|405.1912024330420650|      0.01562500|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      21|[0.1275433225380088, 0.0971649324522102, -0.1437616037075096, 0.0015758478820905, 0.8825316891255526, -0.0042079410465879, 0.2060120442952372, 0.1176122321021527, -0.1211639917774336]|304.8375620496066745|      0.03125000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      22|[0.1275433225380088, 0.0971649324522102, -0.1437616037075096, 0.0015758478820905, 0.8825316891255526, -0.0042079410465879, 0.2060120442952372, 0.1176122321021527, -0.1211639917774336]|304.8375620496066745|      0.01562500|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[0.1275433225380088, 0.0971649324522102, -0.1437616037075096, 0.0015758478820905, 0.8825316891255526, -0.0042079410465879, 0.2060120442952372, 0.1176122321021527, -0.1211639917774336]|304.8375620496066745|      0.00781250|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[0.1282452890990848, 0.0995206519461741, -0.1432436773781993, 0.0058137920253321, 0.8865745771537037, -0.0075064865590047, 0.2034197507036536, 0.1178716287534706, -0.1228228913602079]|249.9848700278008948|      0.01562500|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      25|[0.1302004910904317, 0.102640686202055, -0.1369977073884935, 0.0055537855026139, 0.899015189244092, -0.0033908217350412, 0.2011976693416427, 0.1217230214428393, -0.1229811776740698]|179.4525515557427866|      0.03125000|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      26|[0.1302004910904317, 0.102640686202055, -0.1369977073884935, 0.0055537855026139, 0.899015189244092, -0.0033908217350412, 0.2011976693416427, 0.1217230214428393, -0.1229811776740698]|179.4525515557427866|      0.01562500|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[0.1302004910904317, 0.102640686202055, -0.1369977073884935, 0.0055537855026139, 0.899015189244092, -0.0033908217350412, 0.2011976693416427, 0.1217230214428393, -0.1229811776740698]|179.4525515557427866|      0.00781250|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      28|[0.1302004910904317, 0.102640686202055, -0.1369977073884935, 0.0055537855026139, 0.899015189244092, -0.0033908217350412, 0.2011976693416427, 0.1217230214428393, -0.1229811776740698]|179.4525515557427866|      0.00390625|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      29|[0.1302305107309692, 0.1020127177590043, -0.1366257958452646, 0.0068553836300046, 0.9007947931754364, -0.006509358488433, 0.2010511895209148, 0.1220025152731568, -0.1231792505475847]|160.8055126598568165|      0.00781250|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      30|[0.1302305107309692, 0.1020127177590043, -0.1366257958452646, 0.0068553836300046, 0.9007947931754364, -0.006509358488433, 0.2010511895209148, 0.1220025152731568, -0.1231792505475847]|160.8055126598568165|      0.00390625|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      31|[0.1293392085447775, 0.1019064025446042, -0.1366741130527126, 0.0066217871685417, 0.9041053964074955, -0.0053317174335276, 0.2013774509196842, 0.1220737296501168, -0.1217872324122495]|144.4415064649371061|      0.00781250|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      32|[0.1293392085447775, 0.1019064025446042, -0.1366741130527126, 0.0066217871685417, 0.9041053964074955, -0.0053317174335276, 0.2013774509196842, 0.1220737296501168, -0.1217872324122495]|144.4415064649371061|      0.00390625|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      33|[0.1308969828238589, 0.1034604386601866, -0.1362669730195749, 0.0052130305589191, 0.9068605019041412, -0.0048677806527885, 0.2020359995520977, 0.1221168625992905, -0.1219464540531496]|135.9262575627604974|      0.00781250|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      34|[0.1308969828238589, 0.1034604386601866, -0.1362669730195749, 0.0052130305589191, 0.9068605019041412, -0.0048677806527885, 0.2020359995520977, 0.1221168625992905, -0.1219464540531496]|135.9262575627604974|      0.00390625|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      35|[0.1303420404687557, 0.1036471215890074, -0.1360043608926683, 0.0075764838754125, 0.9089013383811044, -0.0067572110708134, 0.2015362727879484, 0.1209936121656265, -0.1220677867151265]|124.5246396045873780|      0.00781250|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      36|[0.1303420404687557, 0.1036471215890074, -0.1360043608926683, 0.0075764838754125, 0.9089013383811044, -0.0067572110708134, 0.2015362727879484, 0.1209936121656265, -0.1220677867151265]|124.5246396045873780|      0.00390625|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      37|[0.1303420404687557, 0.1036471215890074, -0.1360043608926683, 0.0075764838754125, 0.9089013383811044, -0.0067572110708134, 0.2015362727879484, 0.1209936121656265, -0.1220677867151265]|124.5246396045873780|      0.00195312|[555, 74, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      38|[0.1303770609179597, 0.1036095775587811, -0.1360032784556083, 0.007267984105189, 0.9107534601479682, -0.0063451705537356, 0.201552922718013, 0.1211717916365997, -0.121776701798638]|116.0466995260456855|      0.00390625|[570, 76, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      39|[0.1305916608274338, 0.1026142083746364, -0.1355921683164681, 0.0061901660428105, 0.9137647189094797, -0.0044074160597755, 0.2015717961860533, 0.1212618064327065, -0.121531259081168]|107.3295275549256615|      0.00781250|[585, 78, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      40|[0.1305916608274338, 0.1026142083746364, -0.1355921683164681, 0.0061901660428105, 0.9137647189094797, -0.0044074160597755, 0.2015717961860533, 0.1212618064327065, -0.121531259081168]|107.3295275549256615|      0.00390625|[600, 80, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      41|[0.1305250484416526, 0.1022566089841063, -0.1348749127758527, 0.0075027877229308, 0.915666597211178, -0.0066554747786678, 0.2029730378380712, 0.1225483080985643, -0.1207569403088755]| 99.1201684557632348|      0.00781250|[615, 82, 41, 82]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      42|[0.1305250484416526, 0.1022566089841063, -0.1348749127758527, 0.0075027877229308, 0.915666597211178, -0.0066554747786678, 0.2029730378380712, 0.1225483080985643, -0.1207569403088755]| 99.1201684557632348|      0.00390625|[630, 84, 42, 84]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      43|[0.1316168859963026, 0.1021745031187896, -0.1353821267764352, 0.007575793813849, 0.9192273196597242, -0.0058962606752724, 0.2027351758298779, 0.1228226000348964, -0.1213975475990975]| 86.1233517598721221|      0.00781250|[645, 86, 43, 86]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      44|[0.1316168859963026, 0.1021745031187896, -0.1353821267764352, 0.007575793813849, 0.9192273196597242, -0.0058962606752724, 0.2027351758298779, 0.1228226000348964, -0.1213975475990975]| 86.1233517598721221|      0.00390625|[660, 88, 44, 88]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      45|[0.1316168859963026, 0.1021745031187896, -0.1353821267764352, 0.007575793813849, 0.9192273196597242, -0.0058962606752724, 0.2027351758298779, 0.1228226000348964, -0.1213975475990975]| 86.1233517598721221|      0.00195312|[675, 90, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
