k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
      29|[0.0649423300965786, 0.0450178049862338, 0.0690601358684225, -0.0114056436403472, -0.0030578544199304, 0.0017419266769142, -0.0026936024579204, 0.0033406578674836, 0.001105834813973, -0.0013935023402561]|  0.0523578362261711|      0.00781250|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      30|[0.0657212319323705, 0.0445944344336434, 0.0671596616002075, -0.0078559059848145, -0.0016001216979543, 0.0034020168624332, 0.0002184712850696, -0.0020631662728849, 0.0010891548774882, -0.0026076417599465]|  0.0490992377348621|      0.01562500|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      31|[0.0657212319323705, 0.0445944344336434, 0.0671596616002075, -0.0078559059848145, -0.0016001216979543, 0.0034020168624332, 0.0002184712850696, -0.0020631662728849, 0.0010891548774882, -0.0026076417599465]|  0.0490992377348621|      0.00781250|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      32|[0.0657212319323705, 0.0445944344336434, 0.0671596616002075, -0.0078559059848145, -0.0016001216979543, 0.0034020168624332, 0.0002184712850696, -0.0020631662728849, 0.0010891548774882, -0.0026076417599465]|  0.0490992377348621|      0.00390625|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      33|[0.0655932909302253, 0.0433371811438518, 0.064978750028727, -0.0067325787349192, -0.0005120845550473, 0.0031083416383183, 0.0010970587380853, -0.0012511565324365, -3.5420048447e-06, -0.0006716245169035]|  0.0449754586652330|      0.00781250|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      34|[0.0637302741073805, 0.0431480839338687, 0.0593288961516103, -0.0086928361962635, -0.0012091918540124, 0.0042120475229284, 0.0046265521180249, -0.0015267700527567, -0.0017578923692966, 0.0014378663853241]|  0.0414146020835673|      0.01562500|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      35|[0.0637302741073805, 0.0431480839338687, 0.0593288961516103, -0.0086928361962635, -0.0012091918540124, 0.0042120475229284, 0.0046265521180249, -0.0015267700527567, -0.0017578923692966, 0.0014378663853241]|  0.0414146020835673|      0.00781250|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      36|[0.0637302741073805, 0.0431480839338687, 0.0593288961516103, -0.0086928361962635, -0.0012091918540124, 0.0042120475229284, 0.0046265521180249, -0.0015267700527567, -0.0017578923692966, 0.0014378663853241]|  0.0414146020835673|      0.00390625|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      37|[0.0620071835804014, 0.042988685795442, 0.0565690662621978, -0.0074132788150762, -0.0016088530216287, 0.0031612152203588, 0.0042644175427327, -0.0002776750212091, -0.0019684159478366, 0.001334258379115]|  0.0379254803168298|      0.00781250|[555, 74, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      38|[0.0640855260417842, 0.0410670117740973, 0.0514158967141123, -0.0074211827065101, 0.0010175901710536, 0.00025768718388, 0.0015960880525586, 0.0004225117566917, -0.0002608911869893, 0.0021172241843033]|  0.0319873991442623|      0.01562500|[570, 76, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      39|[0.0640855260417842, 0.0410670117740973, 0.0514158967141123, -0.0074211827065101, 0.0010175901710536, 0.00025768718388, 0.0015960880525586, 0.0004225117566917, -0.0002608911869893, 0.0021172241843033]|  0.0319873991442623|      0.00781250|[585, 78, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      40|[0.0640855260417842, 0.0410670117740973, 0.0514158967141123, -0.0074211827065101, 0.0010175901710536, 0.00025768718388, 0.0015960880525586, 0.0004225117566917, -0.0002608911869893, 0.0021172241843033]|  0.0319873991442623|      0.00390625|[600, 80, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      41|[0.0646629978451781, 0.0388589762316938, 0.0501181656927019, -0.004927378756802, 0.0012902363453106, 0.000224019654748, 0.0006013723434658, 0.0011239458092199, -0.000777587980399, 0.0015490548507232]|  0.0297462407431703|      0.00781250|[615, 82, 41, 82]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      42|[0.0644802423693667, 0.0377646260230465, 0.0441895394191989, -0.0028172045025378, -0.0002878162405381, 0.0015306528748707, 0.0007499820368155, -0.0012826657015769, -0.0020996059989893, -0.0013567279441012]|  0.0255044394974308|      0.01562500|[630, 84, 42, 84]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      43|[0.0644802423693667, 0.0377646260230465, 0.0441895394191989, -0.0028172045025378, -0.0002878162405381, 0.0015306528748707, 0.0007499820368155, -0.0012826657015769, -0.0020996059989893, -0.0013567279441012]|  0.0255044394974308|      0.00781250|[645, 86, 43, 86]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      44|[0.0681472890095436, 0.0395937836250151, 0.039083476471133, -0.0032033279052654, -0.0011697763995489, 0.0038487571789534, 0.0012907783317901, -0.001651103876921, 0.0008553613690922, 0.0002893694981414]|  0.0226712899044176|      0.01562500|[660, 88, 44, 88]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      45|[0.0681472890095436, 0.0395937836250151, 0.039083476471133, -0.0032033279052654, -0.0011697763995489, 0.0038487571789534, 0.0012907783317901, -0.001651103876921, 0.0008553613690922, 0.0002893694981414]|  0.0226712899044176|      0.00781250|[675, 90, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      46|[0.0681472890095436, 0.0395937836250151, 0.039083476471133, -0.0032033279052654, -0.0011697763995489, 0.0038487571789534, 0.0012907783317901, -0.001651103876921, 0.0008553613690922, 0.0002893694981414]|  0.0226712899044176|      0.00390625|[690, 92, 46, 92]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      47|[0.0676375887096565, 0.0390685774800088, 0.0358714687559179, -0.0028505603935155, -0.0004720081488679, 0.0034696185548867, 0.0006837351603352, -0.0005474933636075, 0.0019874367284786, 0.0011742626373065]|  0.0203895729434534|      0.00781250|[705, 94, 47, 94]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      48|[0.0676375887096565, 0.0390685774800088, 0.0358714687559179, -0.0028505603935155, -0.0004720081488679, 0.0034696185548867, 0.0006837351603352, -0.0005474933636075, 0.0019874367284786, 0.0011742626373065]|  0.0203895729434534|      0.00390625|[720, 96, 48, 96]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      49|[0.0668315752493596, 0.0379337886333752, 0.0337004318868986, -0.0023616397901445, -2.2756073173e-05, 0.0031847770929012, -0.0007195872472079, 0.0003401471908974, 0.0024812259362243, -0.0010807166960028]|  0.0189897145452934|      0.00781250|[735, 98, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      50|[0.0668315752493596, 0.0379337886333752, 0.0337004318868986, -0.0023616397901445, -2.2756073173e-05, 0.0031847770929012, -0.0007195872472079, 0.0003401471908974, 0.0024812259362243, -0.0010807166960028]|  0.0189897145452934|      0.00390625|[750, 100, 50, 100]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
