k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[107.47, 0.09203, 0.908, 102.4, 0.1819, 0.8181, 97.44, 0.284, 0.716, 96.3, 0.3051, 0.6949, 93.99, 0.3566, 0.6434, 89.72, 0.468, 0.532, 83.71, 0.6579, 0.3421, 78.31, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|  1.0431047774793929|      0.50000000|[49, 16, 1, 2]                                                             |  | used linear model with 65 points | iterate failure | actual_k=16
      26|[107.47034820449721, 0.0946493712877822, 0.9093263107800962, 102.40052101575849, 0.1839637325658016, 0.8183704109925796, 97.4402931436046, 0.2848135985987714, 0.7161346013453502, 96.30069644060548, 0.3053335934768302, 0.6946931238713558, 93.99038731520638, 0.3565297627172484, 0.6430693728308204, 89.71964999003039, 0.4675963576667372, 0.5318991106290828, 83.70973164714306, 0.6576268282670947, 0.3416869324254, 78.30985555654533, 0.8759712972649992, 0.123990320006826, 886.3700590726937, 910.0105427681117, 922.5197040398469, 926.4600143333647, 935.5598100740611, 952.830322578933, 975.7296193426848]|  0.2037045728435198|      0.00097656|[1274, 416, 26, 52]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      27|[107.47034820449721, 0.0946493712877822, 0.9093263107800962, 102.40052101575849, 0.1839637325658016, 0.8183704109925796, 97.4402931436046, 0.2848135985987714, 0.7161346013453502, 96.30069644060548, 0.3053335934768302, 0.6946931238713558, 93.99038731520638, 0.3565297627172484, 0.6430693728308204, 89.71964999003039, 0.4675963576667372, 0.5318991106290828, 83.70973164714306, 0.6576268282670947, 0.3416869324254, 78.30985555654533, 0.8759712972649992, 0.123990320006826, 886.3700590726937, 910.0105427681117, 922.5197040398469, 926.4600143333647, 935.5598100740611, 952.830322578933, 975.7296193426848]|  0.2037045728435198|      0.00048828|[1323, 432, 27, 54]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      28|[107.47034129808058, 0.0948658342899906, 0.9094013132298331, 102.40044491714967, 0.1839592448034643, 0.8182186604391722, 97.44024056021439, 0.2850582871041768, 0.7160880344312349, 96.30068970617116, 0.3054296515536248, 0.6947060018426378, 93.99035816669885, 0.3564960030238059, 0.6431427689639053, 89.7195967662509, 0.4676958469001091, 0.5319452116138463, 83.709682737334, 0.6575258568113227, 0.3415101102105794, 78.30986938760017, 0.8759091692418006, 0.1240391476792105, 886.3701336942029, 910.0105855047497, 922.5196994186525, 926.460067320826, 935.5598150809311, 952.8303202718333, 975.7296248241555]|  0.1934522289345067|      0.00097656|[1372, 448, 28, 56]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      29|[107.47034129808058, 0.0948658342899906, 0.9094013132298331, 102.40044491714967, 0.1839592448034643, 0.8182186604391722, 97.44024056021439, 0.2850582871041768, 0.7160880344312349, 96.30068970617116, 0.3054296515536248, 0.6947060018426378, 93.99035816669885, 0.3564960030238059, 0.6431427689639053, 89.7195967662509, 0.4676958469001091, 0.5319452116138463, 83.709682737334, 0.6575258568113227, 0.3415101102105794, 78.30986938760017, 0.8759091692418006, 0.1240391476792105, 886.3701336942029, 910.0105855047497, 922.5196994186525, 926.460067320826, 935.5598150809311, 952.8303202718333, 975.7296248241555]|  0.1934522289345067|      0.00048828|[1421, 464, 29, 58]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      30|[107.47031956759653, 0.0948258058276319, 0.9094717456363118, 102.40036589899134, 0.1841397743557311, 0.8184314703418372, 97.44032474431457, 0.2851995936585887, 0.7160192626030061, 96.30065597311254, 0.3056189474539432, 0.6946637000197248, 93.99032028152835, 0.3566438031008798, 0.6431797603531082, 89.71951151303477, 0.4677096975816593, 0.531998254152221, 83.7097866145888, 0.6576021458227013, 0.3414532401299936, 78.30987368271063, 0.8758833694081215, 0.1239418084672392, 886.3701511075, 910.0106006180085, 922.5197419301443, 926.4600442190851, 935.5598508019386, 952.8304073377537, 975.7296326634064]|  0.1744510537913097|      0.00097656|[1470, 480, 30, 60]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      31|[107.47031956759653, 0.0948258058276319, 0.9094717456363118, 102.40036589899134, 0.1841397743557311, 0.8184314703418372, 97.44032474431457, 0.2851995936585887, 0.7160192626030061, 96.30065597311254, 0.3056189474539432, 0.6946637000197248, 93.99032028152835, 0.3566438031008798, 0.6431797603531082, 89.71951151303477, 0.4677096975816593, 0.531998254152221, 83.7097866145888, 0.6576021458227013, 0.3414532401299936, 78.30987368271063, 0.8758833694081215, 0.1239418084672392, 886.3701511075, 910.0106006180085, 922.5197419301443, 926.4600442190851, 935.5598508019386, 952.8304073377537, 975.7296326634064]|  0.1744510537913097|      0.00048828|[1519, 496, 31, 62]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      32|[107.47031956759653, 0.0948258058276319, 0.9094717456363118, 102.40036589899134, 0.1841397743557311, 0.8184314703418372, 97.44032474431457, 0.2851995936585887, 0.7160192626030061, 96.30065597311254, 0.3056189474539432, 0.6946637000197248, 93.99032028152835, 0.3566438031008798, 0.6431797603531082, 89.71951151303477, 0.4677096975816593, 0.531998254152221, 83.7097866145888, 0.6576021458227013, 0.3414532401299936, 78.30987368271063, 0.8758833694081215, 0.1239418084672392, 886.3701511075, 910.0106006180085, 922.5197419301443, 926.4600442190851, 935.5598508019386, 952.8304073377537, 975.7296326634064]|  0.1744510537913097|      0.00024414|[1568, 512, 32, 64]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      33|[107.47035366697759, 0.094859789341457, 0.9095144063063206, 102.40031739601271, 0.1842035971925827, 0.8184502566825652, 97.44028808538066, 0.2853224539299867, 0.7160499984597428, 96.30066901922063, 0.3056986755412398, 0.6947758826894425, 93.99034932255859, 0.3566816332165344, 0.6431557909389048, 89.71951018492277, 0.467698728158209, 0.531959494618663, 83.70979236167284, 0.6576196137053628, 0.3415115605412353, 78.3098552420742, 0.8758595605814056, 0.1239306191521616, 886.3701691494346, 910.0106234129317, 922.5197249156997, 926.4600302189061, 935.5598541753492, 952.8304223908149, 975.7295955184538]|  0.1668974242535476|      0.00048828|[1617, 528, 33, 66]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      34|[107.47035366697759, 0.094859789341457, 0.9095144063063206, 102.40031739601271, 0.1842035971925827, 0.8184502566825652, 97.44028808538066, 0.2853224539299867, 0.7160499984597428, 96.30066901922063, 0.3056986755412398, 0.6947758826894425, 93.99034932255859, 0.3566816332165344, 0.6431557909389048, 89.71951018492277, 0.467698728158209, 0.531959494618663, 83.70979236167284, 0.6576196137053628, 0.3415115605412353, 78.3098552420742, 0.8758595605814056, 0.1239306191521616, 886.3701691494346, 910.0106234129317, 922.5197249156997, 926.4600302189061, 935.5598541753492, 952.8304223908149, 975.7295955184538]|  0.1668974242535476|      0.00024414|[1666, 544, 34, 68]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      35|[107.47032698909456, 0.0949124179835486, 0.909510591485634, 102.4003029437448, 0.1843088112271971, 0.8185252430498826, 97.44033608918542, 0.2853879350540081, 0.7161190054090879, 96.30070309361045, 0.3057174380358235, 0.6947898270660733, 93.99030104277445, 0.3566980943294811, 0.643158003005378, 89.71947210729243, 0.4677100110870875, 0.5318850401051255, 83.70979994051066, 0.6575676691291482, 0.341563163622213, 78.30984444496573, 0.8758071964141937, 0.1239191285345471, 886.3701519397954, 910.0106562996601, 922.5197691708374, 926.4600205886811, 935.5598385034883, 952.8304387078603, 975.7295317401549]|  0.1626847885321714|      0.00048828|[1715, 560, 35, 70]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      36|[107.47032698909456, 0.0949124179835486, 0.909510591485634, 102.4003029437448, 0.1843088112271971, 0.8185252430498826, 97.44033608918542, 0.2853879350540081, 0.7161190054090879, 96.30070309361045, 0.3057174380358235, 0.6947898270660733, 93.99030104277445, 0.3566980943294811, 0.643158003005378, 89.71947210729243, 0.4677100110870875, 0.5318850401051255, 83.70979994051066, 0.6575676691291482, 0.341563163622213, 78.30984444496573, 0.8758071964141937, 0.1239191285345471, 886.3701519397954, 910.0106562996601, 922.5197691708374, 926.4600205886811, 935.5598385034883, 952.8304387078603, 975.7295317401549]|  0.1626847885321714|      0.00024414|[1764, 576, 36, 72]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      37|[107.47032305524907, 0.0949947729992851, 0.9095866995288634, 102.40035959294262, 0.1842371695850647, 0.8184988287998582, 97.44031860393109, 0.2854699605146395, 0.7161467045456725, 96.30067937692327, 0.3058128126294504, 0.6948392630305188, 93.99028634539276, 0.3567832729476558, 0.6431365089010528, 89.71944242160149, 0.4677151886606889, 0.5319150648118756, 83.70979699728234, 0.657513442584493, 0.3415718750106614, 78.30979559548814, 0.8757900758845822, 0.1239117691036656, 886.3701386071671, 910.0106788489154, 922.5197449770453, 926.459999031862, 935.5598148026397, 952.8304268388226, 975.7295431741713]|  0.1605570914615587|      0.00048828|[1813, 592, 37, 74]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      38|[107.47032305524907, 0.0949947729992851, 0.9095866995288634, 102.40035959294262, 0.1842371695850647, 0.8184988287998582, 97.44031860393109, 0.2854699605146395, 0.7161467045456725, 96.30067937692327, 0.3058128126294504, 0.6948392630305188, 93.99028634539276, 0.3567832729476558, 0.6431365089010528, 89.71944242160149, 0.4677151886606889, 0.5319150648118756, 83.70979699728234, 0.657513442584493, 0.3415718750106614, 78.30979559548814, 0.8757900758845822, 0.1239117691036656, 886.3701386071671, 910.0106788489154, 922.5197449770453, 926.459999031862, 935.5598148026397, 952.8304268388226, 975.7295431741713]|  0.1605570914615587|      0.00024414|[1862, 608, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=16
      39|[107.47033976937625, 0.0948919114709036, 0.9095443306120242, 102.40036226907544, 0.1843994159671399, 0.8185189662995473, 97.44035879293985, 0.285466134463907, 0.7161355811476215, 96.3006715030396, 0.3058635245630969, 0.6948467771484816, 93.99029868130079, 0.3568586359844197, 0.6431400009478605, 89.71943253527373, 0.4677420146627327, 0.531928838737764, 83.70974206604815, 0.6574873894717586, 0.3415785615459044, 78.30982212052521, 0.875777764183582, 0.1239362524537697, 886.3701400678978, 910.0107121126905, 922.5197196231818, 926.4599814109583, 935.5598364673144, 952.8304446198989, 975.7295135869927]|  0.1546390332468504|      0.00048828|[1911, 624, 39, 78]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
      40|[107.47023543331676, 0.0950317080843757, 0.9097060828409109, 102.40019039171679, 0.1844504060243792, 0.8184316918158557, 97.44031198175293, 0.2856294041483762, 0.7162363371817084, 96.30062452355041, 0.3060239322299546, 0.6949218393243933, 93.99029011543963, 0.3569411469115605, 0.643158319437474, 89.7195052969194, 0.4678474971869938, 0.5318419813702626, 83.70972689210525, 0.6575398913485193, 0.3416465176072956, 78.30986119203658, 0.8757664035239887, 0.1240036752333948, 886.3702763870582, 910.0106781908763, 922.5196835046692, 926.459971966817, 935.5598755303173, 952.8304401953491, 975.729556411166]|  0.1456658631202963|      0.00097656|[1960, 640, 40, 80]                                                        |  | used linear model with 65 points | iterate success | actual_k=16
