k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.1049563906818857, 0.0198892675730087, -0.1819891607898219, 0.1507033418515675, 0.0672571695674712, 0.166910868066156, 0.1571501508827625, 0.0179555686434046, 0.2405122342863349, 0.0811385317942716, 0.2178368778542724, 0.181309592226982, 0.2398603162471448, 0.2292651143620053, 0.323070082620761, 0.2463210178467037, 0.1225860011501351, -0.0044493814113329, 0.1866966298091828, 0.1521175200597246, 0.2162696787518775, 0.166826586026314, 0.2745692312918118, 0.281587424338004, 0.2627891360535187, 0.3459280434161995, 0.1165328597794075, 0.2154469908132953, 0.1632468001956972, 0.3464589229784611, 0.2234535165248415, 0.3101550147810782, 0.210149312791189, 0.3636998902789968, 0.3063753382623616, 0.4488725731977952, 0.3895885470295911, 0.4699376963049301, 0.4355023392264452, 0.3973772386713351, 0.503612482304947, 0.3484094008381612, 0.5668382469089317, 0.276023057532669, 0.3007122717764953, 0.6163803743344232, 0.3968684249795685, 0.4649714488789861, 0.3176295737276761, 0.5620578734818555, 0.4537226224352884, 0.5364056700448206, 0.622110515772506, 0.5063742364245624, 0.6297012226225497, 0.6897817991947547, 0.4201848369527114, 0.558586036166446, 0.6519889177875202, 0.7313600033582459, 0.6123955197007523, 0.6982901957587074, 0.5569012738703596, 0.6577860328981102, 0.5969924599758535, 0.6209203590682614, 0.5243565395011471, 0.7246925610255025, 0.7894180558281567, 0.7475856915516053, 0.8519148616688974, 0.8009426895785846, 0.7052855048788851, 0.6906220537932476, 0.8068346864069524, 0.6943150897816747, 0.5578293638755896, 0.8161523008408149, 0.8771359273634505, 0.8549991954750461, 0.9888207385269908, 0.8000969633055213, 0.7531357433982613, 0.8179576777575719, 0.8465149535290352, 0.9374068583099547, 0.8550799453026519, 1.0038401487927866, 1.0039638768323451, 0.861332458757922, 1.010711483138302, 0.9891111825898995, 0.8124463348455735, 1.2115831872353178, 1.0729270673123643, 1.1237392170875913, 1.157555183389835, 1.0826829334934291, 1.1675429953418168, 1.0353645462267373]|-96.9492494178158069|      2.00000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate success | actual_k=0
      74|[-2.1350528635302637, -1.0577359905770356, -1.986880448464146, 1.0116723119306772, 1.0106196989893101, 2.0997758133666204, -1.0575616309213138, -1.0422863701869078, 2.0761704214053114, 1.0392886508493258, 2.113766210484026, 1.0577995701235468, 1.0589660508127712, 0.9860910085280615, 1.0115038720580452, 1.0490541254295203, 2.115877873633464, -0.9971194163783392, -2.179081216247095, 1.0879892783027034, 1.873785919795109, -1.0230653047728187, 1.0228908023113792, -1.005697657341551, 1.0022159573957228, 2.149915241856578, 1.0181396490240893, 1.3710313242029382, 1.1882248746747652, 0.9847671849474872, -0.9925113777407818, -1.0498066122443799, 2.072249060712245, 2.0728027391523356, 1.0013678154664727, -1.07046797609545, 2.1395224508104747, 2.0524381530725146, 0.9721618356225588, -0.906642563335475, 1.037017092559013, -1.0433462076932838, 1.0551988732004896, -1.004076922719287, 1.0454387205063351, -1.005642026648371, 2.067849342902641, 2.147184880610663, 0.9970299634940114, -0.9919262132987727, 1.0150409555553166, 2.121805724359978, 1.089876512175576, -1.0520665710682549, 2.146675905658834, 1.0417545084050674, 0.9915213996131336, 1.075762441737067, 2.048281896650389, 1.0791372578228726, 0.9939533555385256, 2.1114164120400023, 2.0858358820560965, 0.9634597652179823, 0.9853219053328207, 2.0325404997062084, -2.0234690758814917, 1.1413606156614675, 1.1274353363029028, 1.0812477888427423, 1.0174507901193803, 2.033037730323671, 1.5551690802218225, 1.060000382039441, 0.9619470528521218, 2.03159975400208, 1.0431625660196133, 2.0885933688537537, 2.112913053619958, 1.0912061345922452, 2.089714488548722, 1.2832475155277496, 1.049108330499429, 1.062388044723416, 1.047335530160622, 2.105497178276563, 0.989984567374462, 0.9890948338770852, 2.0293702223591117, 2.0937689462408327, 1.0128911860525665, 2.1102165986050365, 0.9856225056867418, 2.080750711650073, 2.0797944519798732, 1.031861541317552, 2.0943691649526253, 1.3008344905159384, 2.063412304688086, 4.128657128433328]|-2074.8796305595169542|      0.25000000|[9546, 0, 74, 222]                                                         |  | used linear model with 129 points | iterate success | actual_k=0
      75|[-2.1350528635302637, -1.0577359905770356, -1.986880448464146, 1.0116723119306772, 1.0106196989893101, 2.0997758133666204, -1.0575616309213138, -1.0422863701869078, 2.0761704214053114, 1.0392886508493258, 2.113766210484026, 1.0577995701235468, 1.0589660508127712, 0.9860910085280615, 1.0115038720580452, 1.0490541254295203, 2.115877873633464, -0.9971194163783392, -2.179081216247095, 1.0879892783027034, 1.873785919795109, -1.0230653047728187, 1.0228908023113792, -1.005697657341551, 1.0022159573957228, 2.149915241856578, 1.0181396490240893, 1.3710313242029382, 1.1882248746747652, 0.9847671849474872, -0.9925113777407818, -1.0498066122443799, 2.072249060712245, 2.0728027391523356, 1.0013678154664727, -1.07046797609545, 2.1395224508104747, 2.0524381530725146, 0.9721618356225588, -0.906642563335475, 1.037017092559013, -1.0433462076932838, 1.0551988732004896, -1.004076922719287, 1.0454387205063351, -1.005642026648371, 2.067849342902641, 2.147184880610663, 0.9970299634940114, -0.9919262132987727, 1.0150409555553166, 2.121805724359978, 1.089876512175576, -1.0520665710682549, 2.146675905658834, 1.0417545084050674, 0.9915213996131336, 1.075762441737067, 2.048281896650389, 1.0791372578228726, 0.9939533555385256, 2.1114164120400023, 2.0858358820560965, 0.9634597652179823, 0.9853219053328207, 2.0325404997062084, -2.0234690758814917, 1.1413606156614675, 1.1274353363029028, 1.0812477888427423, 1.0174507901193803, 2.033037730323671, 1.5551690802218225, 1.060000382039441, 0.9619470528521218, 2.03159975400208, 1.0431625660196133, 2.0885933688537537, 2.112913053619958, 1.0912061345922452, 2.089714488548722, 1.2832475155277496, 1.049108330499429, 1.062388044723416, 1.047335530160622, 2.105497178276563, 0.989984567374462, 0.9890948338770852, 2.0293702223591117, 2.0937689462408327, 1.0128911860525665, 2.1102165986050365, 0.9856225056867418, 2.080750711650073, 2.0797944519798732, 1.031861541317552, 2.0943691649526253, 1.3008344905159384, 2.063412304688086, 4.128657128433328]|-2074.8796305595169542|      0.12500000|[9675, 0, 75, 225]                                                         |  | used linear model with 129 points | iterate failure | actual_k=0
      76|[-2.1495975450544664, -1.0729380889793165, -1.9998290519618571, 1.014439270440468, 1.0330705985968103, 2.101401001783391, -1.0420661475295858, -1.0219523813461717, 2.0832488854172917, 1.0487873010554614, 2.098934279317875, 1.0459257384626213, 1.0616865747777948, 0.9814840008957518, 1.0208629734504393, 1.0410588303572887, 2.123288520786126, -0.9849762942448876, -2.153582738401516, 1.0787220015185814, 1.8891179329225898, -1.017316113214228, 1.0319735620423556, -1.0121090128091574, 1.0221172869766912, 2.1488543908148614, 1.0192679240110532, 1.364748490340026, 1.1519374505709283, 0.9935782743768649, -0.9978116844547288, -1.0539438336070608, 2.078812650703665, 2.0848988349049695, 0.9930174401383954, -1.0713379632129147, 2.1623076673284185, 2.057942294826523, 0.9777303895912475, -0.9288776449008176, 1.0532712248258236, -1.0410643162866557, 1.0644363237670906, -1.0211708100805053, 1.0610218547655186, -1.0210898551724377, 2.0945212480931406, 2.150236751048336, 0.9857555957334305, -0.9934280496284575, 1.0122416773451446, 2.1121361468824604, 1.0807224061051897, -1.058492421356452, 2.135947231444071, 1.0469994761059052, 0.994109339865873, 1.062923851498906, 2.048678650709679, 1.0869427685846624, 1.0064683886281183, 2.1184536764900344, 2.08720650984494, 0.9816243377012218, 0.9876203179088672, 2.042663213074491, -2.0411664554166387, 1.131173796980563, 1.1040818233929226, 1.0723137789194064, 1.0236575606256186, 2.0380155893063927, 1.5713035614729505, 1.0814191309811165, 0.9840428392621466, 2.0374926003586813, 1.036163373908532, 2.0757250104670377, 2.1152665978269583, 1.0775126911255875, 2.1046417463036797, 1.275520821186547, 1.0495288766191075, 1.0790253844990823, 1.0412927911495096, 2.0885861504141614, 0.9831249844191797, 0.9883435382678782, 2.0288999288136678, 2.0956776187184003, 0.9995380803584564, 2.1140095456298966, 1.0061843938382191, 2.07385794813414, 2.063530881475299, 1.0261445517959105, 2.09166993879269, 1.2766749495646128, 2.0744217572327512, 4.134658091130642]|-2077.6094503619665375|      0.25000000|[9804, 0, 76, 228]                                                         |  | used linear model with 129 points | iterate success | actual_k=0
      77|[-2.1495975450544664, -1.0729380889793165, -1.9998290519618571, 1.014439270440468, 1.0330705985968103, 2.101401001783391, -1.0420661475295858, -1.0219523813461717, 2.0832488854172917, 1.0487873010554614, 2.098934279317875, 1.0459257384626213, 1.0616865747777948, 0.9814840008957518, 1.0208629734504393, 1.0410588303572887, 2.123288520786126, -0.9849762942448876, -2.153582738401516, 1.0787220015185814, 1.8891179329225898, -1.017316113214228, 1.0319735620423556, -1.0121090128091574, 1.0221172869766912, 2.1488543908148614, 1.0192679240110532, 1.364748490340026, 1.1519374505709283, 0.9935782743768649, -0.9978116844547288, -1.0539438336070608, 2.078812650703665, 2.0848988349049695, 0.9930174401383954, -1.0713379632129147, 2.1623076673284185, 2.057942294826523, 0.9777303895912475, -0.9288776449008176, 1.0532712248258236, -1.0410643162866557, 1.0644363237670906, -1.0211708100805053, 1.0610218547655186, -1.0210898551724377, 2.0945212480931406, 2.150236751048336, 0.9857555957334305, -0.9934280496284575, 1.0122416773451446, 2.1121361468824604, 1.0807224061051897, -1.058492421356452, 2.135947231444071, 1.0469994761059052, 0.994109339865873, 1.062923851498906, 2.048678650709679, 1.0869427685846624, 1.0064683886281183, 2.1184536764900344, 2.08720650984494, 0.9816243377012218, 0.9876203179088672, 2.042663213074491, -2.0411664554166387, 1.131173796980563, 1.1040818233929226, 1.0723137789194064, 1.0236575606256186, 2.0380155893063927, 1.5713035614729505, 1.0814191309811165, 0.9840428392621466, 2.0374926003586813, 1.036163373908532, 2.0757250104670377, 2.1152665978269583, 1.0775126911255875, 2.1046417463036797, 1.275520821186547, 1.0495288766191075, 1.0790253844990823, 1.0412927911495096, 2.0885861504141614, 0.9831249844191797, 0.9883435382678782, 2.0288999288136678, 2.0956776187184003, 0.9995380803584564, 2.1140095456298966, 1.0061843938382191, 2.07385794813414, 2.063530881475299, 1.0261445517959105, 2.09166993879269, 1.2766749495646128, 2.0744217572327512, 4.134658091130642]|-2077.6094503619665375|      0.12500000|[9933, 0, 77, 231]                                                         |  | used linear model with 129 points | iterate failure | actual_k=0
      78|[-2.1644823064785372, -1.0645414070170782, -1.995530348062511, 1.0118292707830105, 1.0306673628309284, 2.091247449417749, -1.037048107394044, -1.00550835441017, 2.0855732554803437, 1.0469959927630212, 2.083727719679649, 1.0667970132977567, 1.0448012933796722, 0.9793520700113322, 1.030787028571673, 1.0359209565573468, 2.1276280192745514, -0.997007212217797, -2.131631785899041, 1.0885946894731349, 1.918496990061954, -1.0127323914070536, 1.0275879313757712, -0.9959846814719076, 1.0099269055873352, 2.139534864733014, 0.9993189879910415, 1.3650879697363043, 1.1436822481078461, 0.9894834569315702, -0.997426208990411, -1.0345020158901261, 2.0863700233051543, 2.1051574063859473, 1.0004888638886436, -1.0646086340285659, 2.143195748022388, 2.0724123577481706, 0.9978431526633053, -0.9296775400470586, 1.0657654845843558, -1.0390113363143145, 1.0769830667172056, -1.0308370314569226, 1.0567372465252933, -1.0161687436847482, 2.093979713678637, 2.136941506480133, 1.0066844614823434, -0.9909858894722257, 1.0085463429666088, 2.1120615215688705, 1.0653528940432695, -1.0792488551973007, 2.127057218870311, 1.0423150865367552, 0.9879286949661626, 1.0478721330930774, 2.0593375312792763, 1.0753869788603043, 1.0107719724325714, 2.1336872672825273, 2.087685447311614, 0.9745546927208234, 1.0021658271037703, 2.052160483131436, -2.0660712317361405, 1.1337908570776072, 1.0963113252009833, 1.0835144044785086, 1.0471845001644589, 2.0498946302481658, 1.5813600085897244, 1.0626498707770788, 0.9963362070429217, 2.033301792331452, 1.0272132094637432, 2.066971663728191, 2.0909653212813573, 1.098381848513504, 2.1268266461500693, 1.2508650886902324, 1.050923601921332, 1.0649644438675376, 1.0406313931821276, 2.0897512137111685, 0.9915432987738503, 1.0083863270063225, 2.0309386186442597, 2.097739103678203, 1.0033157213469241, 2.1141603461267446, 1.0058930134690796, 2.086638571016373, 2.073241556161393, 1.0183179150344275, 2.0860145340303875, 1.2490882482586112, 2.0661877760482916, 4.133279747096649]|-2079.6467100592344650|      0.25000000|[10062, 0, 78, 234]                                                        |  | used linear model with 129 points | iterate success | actual_k=0
      79|[-2.1644823064785372, -1.0645414070170782, -1.995530348062511, 1.0118292707830105, 1.0306673628309284, 2.091247449417749, -1.037048107394044, -1.00550835441017, 2.0855732554803437, 1.0469959927630212, 2.083727719679649, 1.0667970132977567, 1.0448012933796722, 0.9793520700113322, 1.030787028571673, 1.0359209565573468, 2.1276280192745514, -0.997007212217797, -2.131631785899041, 1.0885946894731349, 1.918496990061954, -1.0127323914070536, 1.0275879313757712, -0.9959846814719076, 1.0099269055873352, 2.139534864733014, 0.9993189879910415, 1.3650879697363043, 1.1436822481078461, 0.9894834569315702, -0.997426208990411, -1.0345020158901261, 2.0863700233051543, 2.1051574063859473, 1.0004888638886436, -1.0646086340285659, 2.143195748022388, 2.0724123577481706, 0.9978431526633053, -0.9296775400470586, 1.0657654845843558, -1.0390113363143145, 1.0769830667172056, -1.0308370314569226, 1.0567372465252933, -1.0161687436847482, 2.093979713678637, 2.136941506480133, 1.0066844614823434, -0.9909858894722257, 1.0085463429666088, 2.1120615215688705, 1.0653528940432695, -1.0792488551973007, 2.127057218870311, 1.0423150865367552, 0.9879286949661626, 1.0478721330930774, 2.0593375312792763, 1.0753869788603043, 1.0107719724325714, 2.1336872672825273, 2.087685447311614, 0.9745546927208234, 1.0021658271037703, 2.052160483131436, -2.0660712317361405, 1.1337908570776072, 1.0963113252009833, 1.0835144044785086, 1.0471845001644589, 2.0498946302481658, 1.5813600085897244, 1.0626498707770788, 0.9963362070429217, 2.033301792331452, 1.0272132094637432, 2.066971663728191, 2.0909653212813573, 1.098381848513504, 2.1268266461500693, 1.2508650886902324, 1.050923601921332, 1.0649644438675376, 1.0406313931821276, 2.0897512137111685, 0.9915432987738503, 1.0083863270063225, 2.0309386186442597, 2.097739103678203, 1.0033157213469241, 2.1141603461267446, 1.0058930134690796, 2.086638571016373, 2.073241556161393, 1.0183179150344275, 2.0860145340303875, 1.2490882482586112, 2.0661877760482916, 4.133279747096649]|-2079.6467100592344650|      0.12500000|[10191, 0, 79, 237]                                                        |  | used linear model with 129 points | iterate failure | actual_k=0
      80|[-2.1644823064785372, -1.0645414070170782, -1.995530348062511, 1.0118292707830105, 1.0306673628309284, 2.091247449417749, -1.037048107394044, -1.00550835441017, 2.0855732554803437, 1.0469959927630212, 2.083727719679649, 1.0667970132977567, 1.0448012933796722, 0.9793520700113322, 1.030787028571673, 1.0359209565573468, 2.1276280192745514, -0.997007212217797, -2.131631785899041, 1.0885946894731349, 1.918496990061954, -1.0127323914070536, 1.0275879313757712, -0.9959846814719076, 1.0099269055873352, 2.139534864733014, 0.9993189879910415, 1.3650879697363043, 1.1436822481078461, 0.9894834569315702, -0.997426208990411, -1.0345020158901261, 2.0863700233051543, 2.1051574063859473, 1.0004888638886436, -1.0646086340285659, 2.143195748022388, 2.0724123577481706, 0.9978431526633053, -0.9296775400470586, 1.0657654845843558, -1.0390113363143145, 1.0769830667172056, -1.0308370314569226, 1.0567372465252933, -1.0161687436847482, 2.093979713678637, 2.136941506480133, 1.0066844614823434, -0.9909858894722257, 1.0085463429666088, 2.1120615215688705, 1.0653528940432695, -1.0792488551973007, 2.127057218870311, 1.0423150865367552, 0.9879286949661626, 1.0478721330930774, 2.0593375312792763, 1.0753869788603043, 1.0107719724325714, 2.1336872672825273, 2.087685447311614, 0.9745546927208234, 1.0021658271037703, 2.052160483131436, -2.0660712317361405, 1.1337908570776072, 1.0963113252009833, 1.0835144044785086, 1.0471845001644589, 2.0498946302481658, 1.5813600085897244, 1.0626498707770788, 0.9963362070429217, 2.033301792331452, 1.0272132094637432, 2.066971663728191, 2.0909653212813573, 1.098381848513504, 2.1268266461500693, 1.2508650886902324, 1.050923601921332, 1.0649644438675376, 1.0406313931821276, 2.0897512137111685, 0.9915432987738503, 1.0083863270063225, 2.0309386186442597, 2.097739103678203, 1.0033157213469241, 2.1141603461267446, 1.0058930134690796, 2.086638571016373, 2.073241556161393, 1.0183179150344275, 2.0860145340303875, 1.2490882482586112, 2.0661877760482916, 4.133279747096649]|-2079.6467100592344650|      0.06250000|[10320, 0, 80, 240]                                                        |  | used linear model with 129 points | iterate failure | actual_k=0
      81|[-2.160640188962215, -1.0592323218073865, -2.006384157344323, 1.0072699589368954, 1.0338782676329599, 2.085629209566996, -1.0321096822793874, -1.0101334262053057, 2.0893697554678865, 1.0383913572335468, 2.084289758243283, 1.0715510066496114, 1.0455212759922918, 0.9800860718016906, 1.0244307311026493, 1.033235751392884, 2.1268922288276073, -1.0085838042227921, -2.124281279825665, 1.083660663933633, 1.934874297546104, -1.0159418628517505, 1.0351117102791985, -1.0030759561069937, 1.0153027589600865, 2.1246433307609003, 1.0010383314452378, 1.3516568681877394, 1.1393048313485636, 0.9926871689779694, -1.0032623178968445, -1.0426359122098843, 2.0844546857691046, 2.1031275134614216, 0.9968725790510992, -1.0631967763535826, 2.1370419188525758, 2.067975974429777, 1.0100899738806939, -0.9401561352347264, 1.0664102389811254, -1.0403843043442418, 1.0743393145861264, -1.033426238404307, 1.0505290379543457, -1.0222646970034215, 2.095346558334392, 2.1279054319649044, 1.0218021133610506, -0.9883629449275717, 1.0076735256009788, 2.115196627470457, 1.0569055320208374, -1.0782394885797986, 2.120817196296478, 1.0416677180004494, 0.9920015563737277, 1.0521472469986461, 2.063703558196838, 1.0690838124183544, 1.0185215787734, 2.129249281609647, 2.0870617850566813, 0.9766074445772499, 1.0096134192578663, 2.0569625503899225, -2.0796168507336175, 1.125615071696485, 1.091871279090778, 1.0846450197846706, 1.053256630579245, 2.058517738666127, 1.5853396750926605, 1.0661692768668953, 1.0025029632314202, 2.04406690312284, 1.0251557838677172, 2.065318518626826, 2.093724457173411, 1.0857328069692265, 2.116690027077205, 1.2470693730321418, 1.0520504901037127, 1.0629209698368902, 1.0401150256133793, 2.0909823913787537, 0.994516325964886, 1.0072496298817044, 2.0397222967241126, 2.098871883391068, 1.0020061503637792, 2.115925555485266, 1.0010044472035193, 2.090859593586827, 2.075307926768271, 1.0197964942010074, 2.0862052965874285, 1.2359538865943105, 2.0668656179783342, 4.135942637449308]|-2081.6076474531050735|      0.12500000|[10449, 0, 81, 243]                                                        |  | used linear model with 129 points | iterate success | actual_k=0
      82|[-2.1477437527676777, -1.0555495940129629, -2.0302507244147217, 0.996476578782169, 1.0457757792643936, 2.074272316351993, -1.040610533612234, -1.0126724294302167, 2.091022151809256, 1.0414761621239101, 2.1062033214707774, 1.068542317300786, 1.0651559220664917, 0.9937306350495154, 1.0394300908696508, 1.0473428504139672, 2.117908767611298, -1.0164217345695814, -2.1152698368957434, 1.0713007614321026, 1.9633037812719312, -1.0340310895853546, 1.0377892167668208, -1.0047178651890802, 1.0320749079377645, 2.115449163465024, 0.9970398250074987, 1.3274433738097253, 1.1529012505119816, 0.9842026183651859, -1.0131631371550631, -1.0572140931485556, 2.088216655122359, 2.1119583775370483, 1.008653196892015, -1.0401400480769816, 2.1356889136989055, 2.070204462138178, 1.0127243334134106, -0.9573949247702278, 1.0533409557173523, -1.0283080167721563, 1.047641369735728, -1.0398381355964044, 1.044847535422154, -1.0022423187823435, 2.107353186087337, 2.112818668746065, 1.0334631056533812, -1.0215159234950373, 1.001473921736205, 2.0992588391970264, 1.0426532406100022, -1.0743047534655221, 2.1361946968493237, 1.0474470451022626, 0.9924821434166243, 1.0525028566367385, 2.069072332265761, 1.0713887923990666, 1.0326369958900048, 2.1423049598206365, 2.0919985509458305, 0.9665245538028918, 1.0254350480147671, 2.0710515259540556, -2.0657528352367858, 1.1193350026050743, 1.0833609548590515, 1.0946359723998194, 1.039120043204467, 2.0618523486013474, 1.5924012535293737, 1.052183618682776, 1.0116408192187116, 2.0614100907390482, 1.0284612482784514, 2.048910897723381, 2.0961001907930807, 1.0605337409971798, 2.105707267867705, 1.254633408748554, 1.0595112296020233, 1.066826503671113, 1.0357332805960537, 2.1071882120682823, 0.9967486922908532, 1.0141213897000876, 2.0463211873267966, 2.1111273811312454, 1.014404159283765, 2.123757503021694, 0.9949564946825223, 2.0862788400234376, 2.082688994715741, 1.0263053341684674, 2.097523217171662, 1.2239839406332258, 2.078227812469952, 4.15007748796787]|-2083.5866476290516403|      0.25000000|[10578, 0, 82, 246]                                                        |  | used linear model with 129 points | iterate success | actual_k=0
      83|[-2.1477437527676777, -1.0555495940129629, -2.0302507244147217, 0.996476578782169, 1.0457757792643936, 2.074272316351993, -1.040610533612234, -1.0126724294302167, 2.091022151809256, 1.0414761621239101, 2.1062033214707774, 1.068542317300786, 1.0651559220664917, 0.9937306350495154, 1.0394300908696508, 1.0473428504139672, 2.117908767611298, -1.0164217345695814, -2.1152698368957434, 1.0713007614321026, 1.9633037812719312, -1.0340310895853546, 1.0377892167668208, -1.0047178651890802, 1.0320749079377645, 2.115449163465024, 0.9970398250074987, 1.3274433738097253, 1.1529012505119816, 0.9842026183651859, -1.0131631371550631, -1.0572140931485556, 2.088216655122359, 2.1119583775370483, 1.008653196892015, -1.0401400480769816, 2.1356889136989055, 2.070204462138178, 1.0127243334134106, -0.9573949247702278, 1.0533409557173523, -1.0283080167721563, 1.047641369735728, -1.0398381355964044, 1.044847535422154, -1.0022423187823435, 2.107353186087337, 2.112818668746065, 1.0334631056533812, -1.0215159234950373, 1.001473921736205, 2.0992588391970264, 1.0426532406100022, -1.0743047534655221, 2.1361946968493237, 1.0474470451022626, 0.9924821434166243, 1.0525028566367385, 2.069072332265761, 1.0713887923990666, 1.0326369958900048, 2.1423049598206365, 2.0919985509458305, 0.9665245538028918, 1.0254350480147671, 2.0710515259540556, -2.0657528352367858, 1.1193350026050743, 1.0833609548590515, 1.0946359723998194, 1.039120043204467, 2.0618523486013474, 1.5924012535293737, 1.052183618682776, 1.0116408192187116, 2.0614100907390482, 1.0284612482784514, 2.048910897723381, 2.0961001907930807, 1.0605337409971798, 2.105707267867705, 1.254633408748554, 1.0595112296020233, 1.066826503671113, 1.0357332805960537, 2.1071882120682823, 0.9967486922908532, 1.0141213897000876, 2.0463211873267966, 2.1111273811312454, 1.014404159283765, 2.123757503021694, 0.9949564946825223, 2.0862788400234376, 2.082688994715741, 1.0263053341684674, 2.097523217171662, 1.2239839406332258, 2.078227812469952, 4.15007748796787]|-2083.5866476290516403|      0.12500000|[10707, 0, 83, 249]                                                        |  | used linear model with 129 points | iterate failure | actual_k=0
      84|[-2.1477437527676777, -1.0555495940129629, -2.0302507244147217, 0.996476578782169, 1.0457757792643936, 2.074272316351993, -1.040610533612234, -1.0126724294302167, 2.091022151809256, 1.0414761621239101, 2.1062033214707774, 1.068542317300786, 1.0651559220664917, 0.9937306350495154, 1.0394300908696508, 1.0473428504139672, 2.117908767611298, -1.0164217345695814, -2.1152698368957434, 1.0713007614321026, 1.9633037812719312, -1.0340310895853546, 1.0377892167668208, -1.0047178651890802, 1.0320749079377645, 2.115449163465024, 0.9970398250074987, 1.3274433738097253, 1.1529012505119816, 0.9842026183651859, -1.0131631371550631, -1.0572140931485556, 2.088216655122359, 2.1119583775370483, 1.008653196892015, -1.0401400480769816, 2.1356889136989055, 2.070204462138178, 1.0127243334134106, -0.9573949247702278, 1.0533409557173523, -1.0283080167721563, 1.047641369735728, -1.0398381355964044, 1.044847535422154, -1.0022423187823435, 2.107353186087337, 2.112818668746065, 1.0334631056533812, -1.0215159234950373, 1.001473921736205, 2.0992588391970264, 1.0426532406100022, -1.0743047534655221, 2.1361946968493237, 1.0474470451022626, 0.9924821434166243, 1.0525028566367385, 2.069072332265761, 1.0713887923990666, 1.0326369958900048, 2.1423049598206365, 2.0919985509458305, 0.9665245538028918, 1.0254350480147671, 2.0710515259540556, -2.0657528352367858, 1.1193350026050743, 1.0833609548590515, 1.0946359723998194, 1.039120043204467, 2.0618523486013474, 1.5924012535293737, 1.052183618682776, 1.0116408192187116, 2.0614100907390482, 1.0284612482784514, 2.048910897723381, 2.0961001907930807, 1.0605337409971798, 2.105707267867705, 1.254633408748554, 1.0595112296020233, 1.066826503671113, 1.0357332805960537, 2.1071882120682823, 0.9967486922908532, 1.0141213897000876, 2.0463211873267966, 2.1111273811312454, 1.014404159283765, 2.123757503021694, 0.9949564946825223, 2.0862788400234376, 2.082688994715741, 1.0263053341684674, 2.097523217171662, 1.2239839406332258, 2.078227812469952, 4.15007748796787]|-2083.5866476290516403|      0.06250000|[10836, 0, 84, 252]                                                        |  | used linear model with 129 points | iterate failure | actual_k=0
