k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[119.9817002076011, -0.0106516819642124, 0.8763293409581001, 109.99157302851606, 0.1352570052294302, 0.7592758164820181, 99.95475858777176, 0.2517877598850571, 0.7281536805035438, 88.01902875106286, 0.3960598440838484, 0.7666967938880056, 85.99397514896357, 0.3847014235970093, 0.6460623170316131, 83.97303377384779, 0.4623843640490918, 0.5133293981575849, 79.99879064434931, 0.6366607197080743, 0.3124426010428358, 76.01960500178119, 0.8730622366843088, 0.1274640995281978, 886.3885194495351, 910.0349529272848, 922.4781673800895, 926.4456979978614, 935.5544874999861, 952.8430021779603, 975.702808922386]|465.7127685546875000|      0.03125000|[583, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[119.98040885803341, -0.0245029940147844, 0.8685455622638018, 109.98438197638613, 0.1304883146181587, 0.7601267680350018, 99.9547771700366, 0.2491335599048415, 0.7216734796902716, 88.01652060955425, 0.3980469608166384, 0.7757469904645836, 85.99138654767579, 0.3814065907339326, 0.646195736685676, 83.97039859991567, 0.4529875776566584, 0.5196025491834175, 80.00422787061324, 0.6267054069816731, 0.3117293151493771, 76.0187979482047, 0.8737011503818405, 0.1332435500672976, 886.3820435495086, 910.0326674927406, 922.4877604847255, 926.4447077318032, 935.5576509031366, 952.8380749123917, 975.698831124521]|374.9249572753906250|      0.06250000|[613, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      13|[119.98040885803341, -0.0245029940147844, 0.8685455622638018, 109.98438197638613, 0.1304883146181587, 0.7601267680350018, 99.9547771700366, 0.2491335599048415, 0.7216734796902716, 88.01652060955425, 0.3980469608166384, 0.7757469904645836, 85.99138654767579, 0.3814065907339326, 0.646195736685676, 83.97039859991567, 0.4529875776566584, 0.5196025491834175, 80.00422787061324, 0.6267054069816731, 0.3117293151493771, 76.0187979482047, 0.8737011503818405, 0.1332435500672976, 886.3820435495086, 910.0326674927406, 922.4877604847255, 926.4447077318032, 935.5576509031366, 952.8380749123917, 975.698831124521]|374.9249572753906250|      0.03125000|[671, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[119.98640231305889, -0.0253666109109537, 0.8728094088108342, 109.98968347959652, 0.1230445735486006, 0.7592848174658813, 99.94904491524981, 0.244028596481061, 0.7161762076455374, 88.02139593491553, 0.4017484499354147, 0.7804195043696143, 85.9881684644499, 0.3911067610388389, 0.6381897992041278, 83.97558741679401, 0.4580908445221523, 0.5179588427751468, 80.00489759890468, 0.6261253874791011, 0.3044830581992565, 76.00968651851927, 0.863754122581428, 0.1408992561528312, 886.3806669610345, 910.0313819218503, 922.4821771483927, 926.4414309808612, 935.5559693431212, 952.8304956678977, 975.6907539848685]|320.1850585937500000|      0.06250000|[701, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      15|[120.00305713660379, -0.0233385526089551, 0.8498060582230009, 109.9800215766755, 0.1145845054694253, 0.7499276548206487, 99.96663769400222, 0.2370946949811596, 0.7082414223688221, 88.02292573134353, 0.4013617934101524, 0.7761974261356267, 85.97220127108615, 0.4091748722711424, 0.6410802108544336, 83.965886752037, 0.4692586152830234, 0.5290975599460213, 79.99783141315856, 0.6101948949332086, 0.2853124950865747, 76.00851562099075, 0.8838315346067894, 0.1292684985101606, 886.3821613860734, 910.0377468140041, 922.4860389759353, 926.4366576445254, 935.5438872742519, 952.8249854615327, 975.6921137064323]|213.5647735595703125|      0.12500000|[759, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | iterate success | actual_k=0
      16|[120.00305713660379, -0.0233385526089551, 0.8498060582230009, 109.9800215766755, 0.1145845054694253, 0.7499276548206487, 99.96663769400222, 0.2370946949811596, 0.7082414223688221, 88.02292573134353, 0.4013617934101524, 0.7761974261356267, 85.97220127108615, 0.4091748722711424, 0.6410802108544336, 83.965886752037, 0.4692586152830234, 0.5290975599460213, 79.99783141315856, 0.6101948949332086, 0.2853124950865747, 76.00851562099075, 0.8838315346067894, 0.1292684985101606, 886.3821613860734, 910.0377468140041, 922.4860389759353, 926.4366576445254, 935.5438872742519, 952.8249854615327, 975.6921137064323]|213.5647735595703125|      0.06250000|[817, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[120.00305713660379, -0.0233385526089551, 0.8498060582230009, 109.9800215766755, 0.1145845054694253, 0.7499276548206487, 99.96663769400222, 0.2370946949811596, 0.7082414223688221, 88.02292573134353, 0.4013617934101524, 0.7761974261356267, 85.97220127108615, 0.4091748722711424, 0.6410802108544336, 83.965886752037, 0.4692586152830234, 0.5290975599460213, 79.99783141315856, 0.6101948949332086, 0.2853124950865747, 76.00851562099075, 0.8838315346067894, 0.1292684985101606, 886.3821613860734, 910.0377468140041, 922.4860389759353, 926.4366576445254, 935.5438872742519, 952.8249854615327, 975.6921137064323]|213.5647735595703125|      0.03125000|[875, 0, 0, 60]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[120.00289809003131, -0.025776660660369, 0.8501582598366436, 109.9727515395077, 0.0959611303070332, 0.7428239035707151, 99.96877005868275, 0.2311196025078273, 0.7117741433166578, 88.02071895060703, 0.3957929123649085, 0.781242584551654, 85.97117947544672, 0.4238091515254904, 0.6463155545709802, 83.95993012532776, 0.4696841630620614, 0.5299366759466221, 79.99812558929369, 0.609171258384631, 0.2883286081302669, 76.00873209903577, 0.8885517422791914, 0.1305721317584477, 886.375421087933, 910.0379849496932, 922.485266385238, 926.435729783283, 935.544389464239, 952.828528763227, 975.6863461902152]|164.0602111816406250|      0.06250000|[933, 0, 0, 64]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | iterate success | actual_k=0
      19|[120.00289809003131, -0.025776660660369, 0.8501582598366436, 109.9727515395077, 0.0959611303070332, 0.7428239035707151, 99.96877005868275, 0.2311196025078273, 0.7117741433166578, 88.02071895060703, 0.3957929123649085, 0.781242584551654, 85.97117947544672, 0.4238091515254904, 0.6463155545709802, 83.95993012532776, 0.4696841630620614, 0.5299366759466221, 79.99812558929369, 0.609171258384631, 0.2883286081302669, 76.00873209903577, 0.8885517422791914, 0.1305721317584477, 886.375421087933, 910.0379849496932, 922.485266385238, 926.435729783283, 935.544389464239, 952.828528763227, 975.6863461902152]|164.0602111816406250|      0.03125000|[991, 0, 0, 68]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[120.00714702149776, -0.0305551112136205, 0.8469584173177114, 109.98019099472903, 0.0942195463388123, 0.7432342138757279, 99.96969714106545, 0.227729386716483, 0.7107940195611786, 88.02836119150257, 0.3868771407415459, 0.7802250532016707, 85.97957015490029, 0.432049045423175, 0.6462820100749047, 83.96126738373474, 0.4756703788785269, 0.5406247581921887, 80.00205425022264, 0.6070527282372385, 0.2928681221136349, 76.00487697241942, 0.8957131955359675, 0.1312205630479635, 886.3795944864517, 910.0344942764503, 922.4870780847945, 926.4345148831835, 935.5366928539659, 952.8272250007395, 975.7012488919579]|132.6085815429687500|      0.06250000|[1021, 0, 0, 70]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      21|[120.00714702149776, -0.0305551112136205, 0.8469584173177114, 109.98019099472903, 0.0942195463388123, 0.7432342138757279, 99.96969714106545, 0.227729386716483, 0.7107940195611786, 88.02836119150257, 0.3868771407415459, 0.7802250532016707, 85.97957015490029, 0.432049045423175, 0.6462820100749047, 83.96126738373474, 0.4756703788785269, 0.5406247581921887, 80.00205425022264, 0.6070527282372385, 0.2928681221136349, 76.00487697241942, 0.8957131955359675, 0.1312205630479635, 886.3795944864517, 910.0344942764503, 922.4870780847945, 926.4345148831835, 935.5366928539659, 952.8272250007395, 975.7012488919579]|132.6085815429687500|      0.03125000|[1079, 0, 0, 74]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[120.00714702149776, -0.0305551112136205, 0.8469584173177114, 109.98019099472903, 0.0942195463388123, 0.7432342138757279, 99.96969714106545, 0.227729386716483, 0.7107940195611786, 88.02836119150257, 0.3868771407415459, 0.7802250532016707, 85.97957015490029, 0.432049045423175, 0.6462820100749047, 83.96126738373474, 0.4756703788785269, 0.5406247581921887, 80.00205425022264, 0.6070527282372385, 0.2928681221136349, 76.00487697241942, 0.8957131955359675, 0.1312205630479635, 886.3795944864517, 910.0344942764503, 922.4870780847945, 926.4345148831835, 935.5366928539659, 952.8272250007395, 975.7012488919579]|132.6085815429687500|      0.01562500|[1137, 0, 0, 78]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[120.00608037275924, -0.0337232916250748, 0.8461294200655184, 109.98076085539306, 0.0943314377765155, 0.7433711280551973, 99.96272144257075, 0.2216257534941982, 0.7092948309650393, 88.0257070626789, 0.3867133844362489, 0.7786599329493861, 85.97383858389603, 0.4325028712342802, 0.6494112931489993, 83.9609197177136, 0.4697643927964172, 0.5397832941008035, 80.00138012310258, 0.6087398056647956, 0.2959445878841003, 76.0004384588208, 0.8950387388141365, 0.131811787597852, 886.3827497948237, 910.0323979667339, 922.4848052870434, 926.4340353134969, 935.5383040679963, 952.8273192526452, 975.7010056526067]|114.4950332641601562|      0.03125000|[1167, 0, 0, 80]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      24|[120.00608037275924, -0.0337232916250748, 0.8461294200655184, 109.98076085539306, 0.0943314377765155, 0.7433711280551973, 99.96272144257075, 0.2216257534941982, 0.7092948309650393, 88.0257070626789, 0.3867133844362489, 0.7786599329493861, 85.97383858389603, 0.4325028712342802, 0.6494112931489993, 83.9609197177136, 0.4697643927964172, 0.5397832941008035, 80.00138012310258, 0.6087398056647956, 0.2959445878841003, 76.0004384588208, 0.8950387388141365, 0.131811787597852, 886.3827497948237, 910.0323979667339, 922.4848052870434, 926.4340353134969, 935.5383040679963, 952.8273192526452, 975.7010056526067]|114.4950332641601562|      0.01562500|[1225, 0, 0, 84]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[120.0021191188495, -0.0391319531902749, 0.8416974663969501, 109.97856671448353, 0.0886515110515226, 0.7420452223290741, 99.96475507903315, 0.2244822511003055, 0.707006168428806, 88.02676477224189, 0.3912912567014273, 0.7801071372475576, 85.97462190169612, 0.4336498966655382, 0.6534012868343954, 83.96288277793539, 0.469556150932798, 0.5413714872936128, 80.00458054052187, 0.6120537729475187, 0.2932957720477222, 76.00112672407617, 0.8964767866882797, 0.1297807461725788, 886.3838583044528, 910.0336464855623, 922.4823190365909, 926.431186939054, 935.5411929754581, 952.8265202527533, 975.6972944628967]|106.7174911499023438|      0.03125000|[1283, 0, 0, 88]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | iterate success | actual_k=0
      26|[120.0021191188495, -0.0391319531902749, 0.8416974663969501, 109.97856671448353, 0.0886515110515226, 0.7420452223290741, 99.96475507903315, 0.2244822511003055, 0.707006168428806, 88.02676477224189, 0.3912912567014273, 0.7801071372475576, 85.97462190169612, 0.4336498966655382, 0.6534012868343954, 83.96288277793539, 0.469556150932798, 0.5413714872936128, 80.00458054052187, 0.6120537729475187, 0.2932957720477222, 76.00112672407617, 0.8964767866882797, 0.1297807461725788, 886.3838583044528, 910.0336464855623, 922.4823190365909, 926.431186939054, 935.5411929754581, 952.8265202527533, 975.6972944628967]|106.7174911499023438|      0.01562500|[1341, 0, 0, 92]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      27|[120.0021191188495, -0.0391319531902749, 0.8416974663969501, 109.97856671448353, 0.0886515110515226, 0.7420452223290741, 99.96475507903315, 0.2244822511003055, 0.707006168428806, 88.02676477224189, 0.3912912567014273, 0.7801071372475576, 85.97462190169612, 0.4336498966655382, 0.6534012868343954, 83.96288277793539, 0.469556150932798, 0.5413714872936128, 80.00458054052187, 0.6120537729475187, 0.2932957720477222, 76.00112672407617, 0.8964767866882797, 0.1297807461725788, 886.3838583044528, 910.0336464855623, 922.4823190365909, 926.431186939054, 935.5411929754581, 952.8265202527533, 975.6972944628967]|106.7174911499023438|      0.00781250|[1399, 0, 0, 96]                                                           |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[120.00123458610237, -0.0369141694848848, 0.8420488920244867, 109.98002375487731, 0.0886327653769319, 0.7417737749405705, 99.96574498303828, 0.2212869595437906, 0.70514722003434, 88.02827555988435, 0.3934469077679898, 0.7789895743576136, 85.97376962167223, 0.4327088735861331, 0.6528904834655291, 83.96197226489467, 0.4695999398911992, 0.5400702752652518, 80.00423788063233, 0.6146852728790683, 0.291156097652442, 76.00247740779483, 0.8941296452731777, 0.1277116867074254, 886.384400195289, 910.0343865045317, 922.4819181561813, 926.431302499408, 935.5399796936214, 952.8267755476397, 975.6972195297416]|102.2756729125976562|      0.01562500|[1457, 0, 0, 100]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | iterate success | actual_k=0
      29|[120.00123458610237, -0.0369141694848848, 0.8420488920244867, 109.98002375487731, 0.0886327653769319, 0.7417737749405705, 99.96574498303828, 0.2212869595437906, 0.70514722003434, 88.02827555988435, 0.3934469077679898, 0.7789895743576136, 85.97376962167223, 0.4327088735861331, 0.6528904834655291, 83.96197226489467, 0.4695999398911992, 0.5400702752652518, 80.00423788063233, 0.6146852728790683, 0.291156097652442, 76.00247740779483, 0.8941296452731777, 0.1277116867074254, 886.384400195289, 910.0343865045317, 922.4819181561813, 926.431302499408, 935.5399796936214, 952.8267755476397, 975.6972195297416]|102.2756729125976562|      0.00781250|[1515, 0, 0, 104]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[120.00095102511705, -0.0380705218858199, 0.8419667382625983, 109.98122446370557, 0.0858783871171033, 0.7433800393982719, 99.96316125162157, 0.2194171772179134, 0.7036907196426548, 88.02831539180771, 0.3933568879156064, 0.7763798477417143, 85.97342200185338, 0.4321369311232142, 0.6515349391031621, 83.96309359450167, 0.4683866519072287, 0.5389148071552181, 80.00256529138736, 0.6154709465692951, 0.2926983281801983, 76.00261561303562, 0.8936530000871493, 0.1279316589365723, 886.3844368964895, 910.034771424627, 922.4826426158808, 926.4324401111083, 935.5392868118684, 952.8303389065333, 975.6960772412921]|100.4366531372070312|      0.01562500|[1545, 0, 0, 106]                                                          |  | trying linear partial model with 17 points | iterate success | actual_k=0
      31|[120.00095102511705, -0.0380705218858199, 0.8419667382625983, 109.98122446370557, 0.0858783871171033, 0.7433800393982719, 99.96316125162157, 0.2194171772179134, 0.7036907196426548, 88.02831539180771, 0.3933568879156064, 0.7763798477417143, 85.97342200185338, 0.4321369311232142, 0.6515349391031621, 83.96309359450167, 0.4683866519072287, 0.5389148071552181, 80.00256529138736, 0.6154709465692951, 0.2926983281801983, 76.00261561303562, 0.8936530000871493, 0.1279316589365723, 886.3844368964895, 910.034771424627, 922.4826426158808, 926.4324401111083, 935.5392868118684, 952.8303389065333, 975.6960772412921]|100.4366531372070312|      0.00781250|[1603, 0, 0, 110]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      32|[120.00032516098993, -0.0378515352501286, 0.8399284262550096, 109.9824045133647, 0.0828357235701537, 0.7446308524901063, 99.96236169843962, 0.2202063834809853, 0.7017224214115336, 88.02857124404402, 0.3926141931533478, 0.7755941428573666, 85.97592273629687, 0.4343573098299701, 0.6511488741553125, 83.96334793684036, 0.4694281163205364, 0.5382400715729639, 80.00209807359914, 0.6186131399994191, 0.2943448811277445, 76.00278649012202, 0.8918290812184909, 0.1268001682902874, 886.3828331374486, 910.0345395305081, 922.4843033087901, 926.4334863764992, 935.5385072055252, 952.8299602709709, 975.6965765437576]| 97.1155395507812500|      0.01562500|[1661, 0, 0, 114]                                                          |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | iterate success | actual_k=0
