k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
      16|[1.1498869976783441, 0.0067186156271713, 1.6643792141047031, 0.1830517406310469, 1.8026458403329395, -0.0328621024315228]|166.6818389892578125|      0.25000000|[481, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      17|[0.9352946687937886, -0.0219384224566688, 1.7197557337773783, 0.2014967051628558, 1.9124536541185975, -0.045682981346033]|159.8166503906250000|      0.50000000|[511, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      18|[0.9352946687937886, -0.0219384224566688, 1.7197557337773783, 0.2014967051628558, 1.9124536541185975, -0.045682981346033]|159.8166503906250000|      0.25000000|[541, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.9352946687937886, -0.0219384224566688, 1.7197557337773783, 0.2014967051628558, 1.9124536541185975, -0.045682981346033]|159.8166503906250000|      0.12500000|[571, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.9592961417374855, -0.0845296993306615, 1.8215644263546116, 0.1759601610235507, 1.9152265673482618, -0.0560003132284862]|154.0627441406250000|      0.25000000|[601, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      21|[0.9592961417374855, -0.0845296993306615, 1.8215644263546116, 0.1759601610235507, 1.9152265673482618, -0.0560003132284862]|154.0627441406250000|      0.12500000|[631, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.9592961417374855, -0.0845296993306615, 1.8215644263546116, 0.1759601610235507, 1.9152265673482618, -0.0560003132284862]|154.0627441406250000|      0.06250000|[661, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.922573705444256, -0.0514517669347555, 1.8290884949128405, 0.1864218903218944, 1.9434085956573723, -0.0335664782040122]|150.5030364990234375|      0.12500000|[691, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      24|[0.922573705444256, -0.0514517669347555, 1.8290884949128405, 0.1864218903218944, 1.9434085956573723, -0.0335664782040122]|150.5030364990234375|      0.06250000|[721, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[0.8713476993105996, -0.047351889973644, 1.8514869078323322, 0.1961400688964359, 1.9187469165066429, -0.0257557810618806]|149.2354888916015625|      0.12500000|[751, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      26|[0.8887014804916279, -0.0470707300846193, 1.9255248658435007, 0.236739601904935, 1.9802738384721252, 0.0406389762184912]|145.5269012451171875|      0.25000000|[781, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      27|[0.8887014804916279, -0.0470707300846193, 1.9255248658435007, 0.236739601904935, 1.9802738384721252, 0.0406389762184912]|145.5269012451171875|      0.12500000|[811, 54, 1, 55]                                                           |  | trying linear partial model with 16 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.7870866183559155, -0.0091714370836019, 1.9378008276452428, 0.2511609407383761, 1.9303774321959721, 0.0724939251586722]|142.5214691162109375|      0.25000000|[842, 56, 1, 57]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      29|[0.7870866183559155, -0.0091714370836019, 1.9378008276452428, 0.2511609407383761, 1.9303774321959721, 0.0724939251586722]|142.5214691162109375|      0.12500000|[872, 58, 1, 59]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[0.8276011181339066, 0.0599546711481053, 1.9894558725072449, 0.2579705137204591, 2.0109384880017362, 0.071816568499099]|140.1173706054687500|      0.25000000|[902, 60, 1, 61]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
