k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[120.00043002126749, -0.0284121067829495, 0.8543544388503215, 109.99524386812408, 0.1306268881734965, 0.8088579950888989, 99.99959088665425, 0.2527520245902678, 0.7092645623306164, 87.99949993267286, 0.3626311026936917, 0.7204408779284964, 85.99924247059288, 0.3699903623958978, 0.6371640676384809, 83.99923329036423, 0.4663313069199536, 0.5264469791973905, 79.99811733643342, 0.6481693711589218, 0.3367316797062967, 75.99843629791908, 0.8784544396357697, 0.1251007193157, 886.3647322968275, 910.0110697490888, 922.5168860742629, 926.4616550833863, 935.5572401310818, 952.8321574091813, 975.7274059339098]|734.1830444335937500|      0.03125000|[1323, 88, 2, 24]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[120.00340822055168, -0.0121879225796567, 0.8606231163966598, 109.99522786470183, 0.1075985939064062, 0.7997404374562022, 99.9996776565239, 0.2544619649537692, 0.7102554933378181, 87.99982440906108, 0.3675273678642203, 0.7217371323366819, 85.99975191926012, 0.3728765467221485, 0.6382477680581993, 83.99784250460513, 0.4659607100886332, 0.5263955648668642, 79.99732708154845, 0.6475960438712361, 0.3359517397666005, 76.00043157811241, 0.8776603222232111, 0.1257016478976427, 886.3655147892862, 910.009872437261, 922.5163449351768, 926.4609466030554, 935.5578045735808, 952.832550269296, 975.7267884098252]|478.5978088378906250|      0.06250000|[1443, 96, 2, 26]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      13|[120.00340822055168, -0.0121879225796567, 0.8606231163966598, 109.99522786470183, 0.1075985939064062, 0.7997404374562022, 99.9996776565239, 0.2544619649537692, 0.7102554933378181, 87.99982440906108, 0.3675273678642203, 0.7217371323366819, 85.99975191926012, 0.3728765467221485, 0.6382477680581993, 83.99784250460513, 0.4659607100886332, 0.5263955648668642, 79.99732708154845, 0.6475960438712361, 0.3359517397666005, 76.00043157811241, 0.8776603222232111, 0.1257016478976427, 886.3655147892862, 910.009872437261, 922.5163449351768, 926.4609466030554, 935.5578045735808, 952.832550269296, 975.7267884098252]|478.5978088378906250|      0.03125000|[1563, 104, 2, 28]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[120.00386815280339, -0.0311108639045884, 0.8507599890050428, 109.99519267724936, 0.1035641800218941, 0.8006736807184893, 99.99992348710627, 0.2382323247084295, 0.7041954467884932, 87.99980169137567, 0.3767726976634203, 0.7245679701728314, 86.001426833038, 0.3816546546837982, 0.6398112990858905, 83.99802724062978, 0.4660535961428994, 0.5257153339857357, 79.99773059108063, 0.6441378086505989, 0.3326070656441013, 76.00039502075971, 0.8769108037207367, 0.1262962051536693, 886.3650338578648, 910.0096466022795, 922.5162916882274, 926.4615474319176, 935.559159662798, 952.8333544708804, 975.7268305695437]|345.2976684570312500|      0.06250000|[1683, 112, 2, 30]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      15|[120.00386815280339, -0.0311108639045884, 0.8507599890050428, 109.99519267724936, 0.1035641800218941, 0.8006736807184893, 99.99992348710627, 0.2382323247084295, 0.7041954467884932, 87.99980169137567, 0.3767726976634203, 0.7245679701728314, 86.001426833038, 0.3816546546837982, 0.6398112990858905, 83.99802724062978, 0.4660535961428994, 0.5257153339857357, 79.99773059108063, 0.6441378086505989, 0.3326070656441013, 76.00039502075971, 0.8769108037207367, 0.1262962051536693, 886.3650338578648, 910.0096466022795, 922.5162916882274, 926.4615474319176, 935.559159662798, 952.8333544708804, 975.7268305695437]|345.2976684570312500|      0.03125000|[1803, 120, 2, 32]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[120.00386815280339, -0.0311108639045884, 0.8507599890050428, 109.99519267724936, 0.1035641800218941, 0.8006736807184893, 99.99992348710627, 0.2382323247084295, 0.7041954467884932, 87.99980169137567, 0.3767726976634203, 0.7245679701728314, 86.001426833038, 0.3816546546837982, 0.6398112990858905, 83.99802724062978, 0.4660535961428994, 0.5257153339857357, 79.99773059108063, 0.6441378086505989, 0.3326070656441013, 76.00039502075971, 0.8769108037207367, 0.1262962051536693, 886.3650338578648, 910.0096466022795, 922.5162916882274, 926.4615474319176, 935.559159662798, 952.8333544708804, 975.7268305695437]|345.2976684570312500|      0.01562500|[1923, 128, 2, 34]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      17|[120.00382064158795, -0.0238628068919247, 0.8532811550195858, 109.99507197629696, 0.091542529395711, 0.7964471979613578, 99.99990282616686, 0.2372373025605425, 0.7044686424010294, 87.99989199535307, 0.3789653805282397, 0.7253250226463924, 86.00150833510911, 0.3852361157260436, 0.6409367559276569, 83.99814131704683, 0.4663885242695264, 0.525700694735465, 79.99772847627455, 0.6427509859415268, 0.3321405900102836, 76.00044278043113, 0.8769700319449456, 0.1263535254455381, 886.3651045752965, 910.0096053307391, 922.51626153057, 926.461495950648, 935.5592451520869, 952.8333440013025, 975.7268803245363]|255.3308258056640625|      0.03125000|[2043, 136, 2, 36]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      18|[120.00545324221738, -0.0419870665832152, 0.8491048801205092, 109.99157878182388, 0.0850399883003171, 0.7965170300851216, 99.99954756350786, 0.2247291881815119, 0.7005240450477029, 88.00165484532454, 0.3888051182032016, 0.7343165836422424, 85.99919615710968, 0.3959868404619059, 0.6418422757708384, 83.99615550595728, 0.4692709149158443, 0.5268232207510924, 80.0013876368349, 0.6378344981628825, 0.3282229611055498, 75.99918947136553, 0.8791196250765245, 0.1275337416493187, 886.3672872181282, 910.0108654858433, 922.5178598127583, 926.4592347154561, 935.5617684056741, 952.8319722771208, 975.7252853388339]|212.6321411132812500|      0.06250000|[2163, 144, 2, 38]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      19|[120.00545324221738, -0.0419870665832152, 0.8491048801205092, 109.99157878182388, 0.0850399883003171, 0.7965170300851216, 99.99954756350786, 0.2247291881815119, 0.7005240450477029, 88.00165484532454, 0.3888051182032016, 0.7343165836422424, 85.99919615710968, 0.3959868404619059, 0.6418422757708384, 83.99615550595728, 0.4692709149158443, 0.5268232207510924, 80.0013876368349, 0.6378344981628825, 0.3282229611055498, 75.99918947136553, 0.8791196250765245, 0.1275337416493187, 886.3672872181282, 910.0108654858433, 922.5178598127583, 926.4592347154561, 935.5617684056741, 952.8319722771208, 975.7252853388339]|212.6321411132812500|      0.03125000|[2283, 152, 2, 40]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[120.00545324221738, -0.0419870665832152, 0.8491048801205092, 109.99157878182388, 0.0850399883003171, 0.7965170300851216, 99.99954756350786, 0.2247291881815119, 0.7005240450477029, 88.00165484532454, 0.3888051182032016, 0.7343165836422424, 85.99919615710968, 0.3959868404619059, 0.6418422757708384, 83.99615550595728, 0.4692709149158443, 0.5268232207510924, 80.0013876368349, 0.6378344981628825, 0.3282229611055498, 75.99918947136553, 0.8791196250765245, 0.1275337416493187, 886.3672872181282, 910.0108654858433, 922.5178598127583, 926.4592347154561, 935.5617684056741, 952.8319722771208, 975.7252853388339]|212.6321411132812500|      0.01562500|[2403, 160, 2, 42]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[120.00540691359463, -0.0319483782987739, 0.8524878206451748, 109.99138129180498, 0.074927540182304, 0.7927298227363677, 99.99936756754275, 0.2253734817432555, 0.7014001555089451, 88.00136519597676, 0.3889575610651231, 0.73423601564981, 85.99922322361684, 0.3992647620599751, 0.6429264497196675, 83.99618857035473, 0.4696415369372015, 0.526596176480371, 80.00109196452222, 0.636846919140879, 0.3277492833158847, 75.99937829671607, 0.8789901925726668, 0.1280305981989027, 886.3670024449087, 910.0110634022142, 922.5179120511895, 926.4593649858975, 935.5620285846945, 952.8319774322761, 975.7250812112297]|148.6110076904296875|      0.03125000|[2523, 168, 2, 44]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      22|[120.00540691359463, -0.0319483782987739, 0.8524878206451748, 109.99138129180498, 0.074927540182304, 0.7927298227363677, 99.99936756754275, 0.2253734817432555, 0.7014001555089451, 88.00136519597676, 0.3889575610651231, 0.73423601564981, 85.99922322361684, 0.3992647620599751, 0.6429264497196675, 83.99618857035473, 0.4696415369372015, 0.526596176480371, 80.00109196452222, 0.636846919140879, 0.3277492833158847, 75.99937829671607, 0.8789901925726668, 0.1280305981989027, 886.3670024449087, 910.0110634022142, 922.5179120511895, 926.4593649858975, 935.5620285846945, 952.8319774322761, 975.7250812112297]|148.6110076904296875|      0.01562500|[2643, 176, 2, 46]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[120.00450356900696, -0.0402533750778864, 0.8474963857421683, 109.99174581382003, 0.0758939081151121, 0.7945016938171381, 99.99935909503503, 0.2180786794438768, 0.6986763994511412, 88.00095684863106, 0.3889650564591216, 0.7361033069307119, 85.99914195539444, 0.4062145342279442, 0.6460814863315696, 83.99646294155293, 0.4723641679866963, 0.5261338402435242, 80.0009041133357, 0.6350017643575079, 0.327098822005599, 75.99922147341748, 0.8802505344328224, 0.1280170981561333, 886.3664551394759, 910.0094966499043, 922.5170759409234, 926.4591108744368, 935.5627141843377, 952.8297667940453, 975.7242867034721]|135.6466217041015625|      0.03125000|[2763, 184, 2, 48]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      24|[120.00450356900696, -0.0402533750778864, 0.8474963857421683, 109.99174581382003, 0.0758939081151121, 0.7945016938171381, 99.99935909503503, 0.2180786794438768, 0.6986763994511412, 88.00095684863106, 0.3889650564591216, 0.7361033069307119, 85.99914195539444, 0.4062145342279442, 0.6460814863315696, 83.99646294155293, 0.4723641679866963, 0.5261338402435242, 80.0009041133357, 0.6350017643575079, 0.327098822005599, 75.99922147341748, 0.8802505344328224, 0.1280170981561333, 886.3664551394759, 910.0094966499043, 922.5170759409234, 926.4591108744368, 935.5627141843377, 952.8297667940453, 975.7242867034721]|135.6466217041015625|      0.01562500|[2883, 192, 2, 50]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      25|[120.00450356900696, -0.0402533750778864, 0.8474963857421683, 109.99174581382003, 0.0758939081151121, 0.7945016938171381, 99.99935909503503, 0.2180786794438768, 0.6986763994511412, 88.00095684863106, 0.3889650564591216, 0.7361033069307119, 85.99914195539444, 0.4062145342279442, 0.6460814863315696, 83.99646294155293, 0.4723641679866963, 0.5261338402435242, 80.0009041133357, 0.6350017643575079, 0.327098822005599, 75.99922147341748, 0.8802505344328224, 0.1280170981561333, 886.3664551394759, 910.0094966499043, 922.5170759409234, 926.4591108744368, 935.5627141843377, 952.8297667940453, 975.7242867034721]|135.6466217041015625|      0.00781250|[3003, 200, 3, 53]                                                         |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[120.0045028892008, -0.0354821936885737, 0.8490995282419611, 109.99169644512676, 0.070737821304573, 0.7926788095140993, 99.99937079368024, 0.2187317465124504, 0.6991998905204523, 88.00102679868041, 0.3889520607329224, 0.7361624692838525, 85.9992048730848, 0.4081793662942851, 0.646779818146945, 83.99647446999839, 0.4728387199594803, 0.5261750303372804, 80.00090352960551, 0.6343344555910407, 0.3269910654071122, 75.99915008544257, 0.8801937814771703, 0.1280324905066695, 886.3663134504709, 910.0095085856016, 922.5170088838623, 926.4590205943075, 935.5627375664445, 952.8297943833212, 975.7242393356695]|111.8982238769531250|      0.01562500|[3124, 208, 3, 55]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      27|[120.00418149460654, -0.0390174155420489, 0.8451489644106329, 109.98993893890466, 0.0687176183392194, 0.7897181762243585, 99.99760691021336, 0.2119312499345928, 0.6992399147997704, 87.99930958970874, 0.3931392983241491, 0.7357932713288442, 86.00216777016307, 0.4156904783347083, 0.6504952999264871, 83.99824240792776, 0.4761110741676496, 0.5258885233396404, 80.0013555518135, 0.6308157528027474, 0.3241316424441629, 75.99982283671503, 0.8770369226965787, 0.1269467387104898, 886.3671039308239, 910.0100575873083, 922.5169791950866, 926.4574113614766, 935.5626476036115, 952.8292437604514, 975.7251963918868]| 95.7551193237304688|      0.03125000|[3244, 216, 3, 57]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      28|[120.00418149460654, -0.0390174155420489, 0.8451489644106329, 109.98993893890466, 0.0687176183392194, 0.7897181762243585, 99.99760691021336, 0.2119312499345928, 0.6992399147997704, 87.99930958970874, 0.3931392983241491, 0.7357932713288442, 86.00216777016307, 0.4156904783347083, 0.6504952999264871, 83.99824240792776, 0.4761110741676496, 0.5258885233396404, 80.0013555518135, 0.6308157528027474, 0.3241316424441629, 75.99982283671503, 0.8770369226965787, 0.1269467387104898, 886.3671039308239, 910.0100575873083, 922.5169791950866, 926.4574113614766, 935.5626476036115, 952.8292437604514, 975.7251963918868]| 95.7551193237304688|      0.01562500|[3364, 224, 3, 59]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      29|[120.00418149460654, -0.0390174155420489, 0.8451489644106329, 109.98993893890466, 0.0687176183392194, 0.7897181762243585, 99.99760691021336, 0.2119312499345928, 0.6992399147997704, 87.99930958970874, 0.3931392983241491, 0.7357932713288442, 86.00216777016307, 0.4156904783347083, 0.6504952999264871, 83.99824240792776, 0.4761110741676496, 0.5258885233396404, 80.0013555518135, 0.6308157528027474, 0.3241316424441629, 75.99982283671503, 0.8770369226965787, 0.1269467387104898, 886.3671039308239, 910.0100575873083, 922.5169791950866, 926.4574113614766, 935.5626476036115, 952.8292437604514, 975.7251963918868]| 95.7551193237304688|      0.00781250|[3484, 232, 4, 62]                                                         |  | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[120.00418149460654, -0.0390174155420489, 0.8451489644106329, 109.98993893890466, 0.0687176183392194, 0.7897181762243585, 99.99760691021336, 0.2119312499345928, 0.6992399147997704, 87.99930958970874, 0.3931392983241491, 0.7357932713288442, 86.00216777016307, 0.4156904783347083, 0.6504952999264871, 83.99824240792776, 0.4761110741676496, 0.5258885233396404, 80.0013555518135, 0.6308157528027474, 0.3241316424441629, 75.99982283671503, 0.8770369226965787, 0.1269467387104898, 886.3671039308239, 910.0100575873083, 922.5169791950866, 926.4574113614766, 935.5626476036115, 952.8292437604514, 975.7251963918868]| 95.7551193237304688|      0.00390625|[3605, 240, 4, 64]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[120.0042164976971, -0.0371522440966754, 0.8456080740048671, 109.989892464836, 0.066128014806703, 0.7890065325686881, 99.99760449235156, 0.2127331318007659, 0.6995608893659205, 87.99935796771717, 0.3927855455737273, 0.7357346359541186, 86.0022175755656, 0.4173765171188289, 0.6508946667226138, 83.99816192543692, 0.4765976756552755, 0.525947012726617, 80.00141756573134, 0.6304321829697377, 0.3240064871234852, 75.99992379542431, 0.877132653176301, 0.1270971317094303, 886.3670266010652, 910.0099679284352, 922.516967107653, 926.4573896098159, 935.5626347408495, 952.8292805911742, 975.725209011128]| 90.3857040405273438|      0.00781250|[3725, 248, 4, 66]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      32|[120.00472824783982, -0.0401848806415105, 0.8434009221824507, 109.98924177811108, 0.0654956428815802, 0.7905266515299613, 99.99824105905873, 0.2105731508620164, 0.6991020410819243, 87.99939019853774, 0.3927607240724418, 0.7358054076242131, 86.00242214754876, 0.4223760746032181, 0.6525654363579857, 83.99797436682736, 0.4792211048543327, 0.5266566684204165, 80.00115832221465, 0.6290793620214086, 0.3232944684988043, 76.00002211763025, 0.8776870564428878, 0.1270648890218785, 886.3672067017674, 910.0102336362804, 922.5167444962526, 926.4577472057716, 935.5625344200685, 952.8291397326835, 975.7252170125951]| 86.1578140258789062|      0.01562500|[3845, 256, 4, 68]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      33|[120.00472824783982, -0.0401848806415105, 0.8434009221824507, 109.98924177811108, 0.0654956428815802, 0.7905266515299613, 99.99824105905873, 0.2105731508620164, 0.6991020410819243, 87.99939019853774, 0.3927607240724418, 0.7358054076242131, 86.00242214754876, 0.4223760746032181, 0.6525654363579857, 83.99797436682736, 0.4792211048543327, 0.5266566684204165, 80.00115832221465, 0.6290793620214086, 0.3232944684988043, 76.00002211763025, 0.8776870564428878, 0.1270648890218785, 886.3672067017674, 910.0102336362804, 922.5167444962526, 926.4577472057716, 935.5625344200685, 952.8291397326835, 975.7252170125951]| 86.1578140258789062|      0.00781250|[3965, 264, 4, 70]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      34|[120.00472824783982, -0.0401848806415105, 0.8434009221824507, 109.98924177811108, 0.0654956428815802, 0.7905266515299613, 99.99824105905873, 0.2105731508620164, 0.6991020410819243, 87.99939019853774, 0.3927607240724418, 0.7358054076242131, 86.00242214754876, 0.4223760746032181, 0.6525654363579857, 83.99797436682736, 0.4792211048543327, 0.5266566684204165, 80.00115832221465, 0.6290793620214086, 0.3232944684988043, 76.00002211763025, 0.8776870564428878, 0.1270648890218785, 886.3672067017674, 910.0102336362804, 922.5167444962526, 926.4577472057716, 935.5625344200685, 952.8291397326835, 975.7252170125951]| 86.1578140258789062|      0.00390625|[4085, 272, 4, 72]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[120.0047006731518, -0.0375620276790563, 0.8440475401296281, 109.98922716347444, 0.0631414153394669, 0.7898644698881238, 99.99825757965095, 0.2110446502304535, 0.699366836313092, 87.99939420736493, 0.3927536596857205, 0.7357934563977607, 86.00243415524183, 0.4234309368590481, 0.6528965375217627, 83.99795370217178, 0.4798360089383307, 0.5268083153635359, 80.00110618598242, 0.6289020126234923, 0.3232064784396519, 75.99992098456728, 0.8776592758924224, 0.1270950043277884, 886.3672383463958, 910.0102070756656, 922.5166982397346, 926.4577709353966, 935.5625036422688, 952.8291974199506, 975.7252126549364]| 82.6518554687500000|      0.00781250|[4205, 280, 4, 74]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      36|[120.0047006731518, -0.0375620276790563, 0.8440475401296281, 109.98922716347444, 0.0631414153394669, 0.7898644698881238, 99.99825757965095, 0.2110446502304535, 0.699366836313092, 87.99939420736493, 0.3927536596857205, 0.7357934563977607, 86.00243415524183, 0.4234309368590481, 0.6528965375217627, 83.99795370217178, 0.4798360089383307, 0.5268083153635359, 80.00110618598242, 0.6289020126234923, 0.3232064784396519, 75.99992098456728, 0.8776592758924224, 0.1270950043277884, 886.3672383463958, 910.0102070756656, 922.5166982397346, 926.4577709353966, 935.5625036422688, 952.8291974199506, 975.7252126549364]| 82.6518554687500000|      0.00390625|[4325, 288, 4, 76]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
