k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[50.0, 150.0, -100.0, 1.0, 2.0]                                                 |87848.8533334838575684|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[40.27847913549538, 149.1409355745006, -99.93042253099885, 1.6793311975241891, 1.3004793218118071]|58177.9140625000000000|      2.00000000|[314, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[38.28989268507588, 148.98036110288334, -100.068664622426, 1.6994559586373923, 1.2855164871608737]|52857.3671875000000000|      4.00000000|[342, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[38.28989268507588, 148.98036110288334, -100.068664622426, 1.6994559586373923, 1.2855164871608737]|52857.3671875000000000|      2.00000000|[370, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[38.28989268507588, 148.98036110288334, -100.068664622426, 1.6994559586373923, 1.2855164871608737]|52857.3671875000000000|      1.00000000|[398, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[37.294322135967775, 148.91447968631948, -100.1356800026368, 1.7020785687422606, 1.2845258148817975]|50295.5234375000000000|      2.00000000|[426, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      16|[37.294322135967775, 148.91447968631948, -100.1356800026368, 1.7020785687422606, 1.2845258148817975]|50295.5234375000000000|      1.00000000|[454, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[36.29881963741399, 148.84746066645423, -100.20262198974815, 1.7009211157346367, 1.2837152511305165]|47799.6523437500000000|      2.00000000|[482, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      18|[34.544491107288344, 148.97282164221772, -100.27427836728538, 2.2977465794384093, 0.5452839655149658]|43580.7187500000000000|      4.00000000|[510, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      19|[34.544491107288344, 148.97282164221772, -100.27427836728538, 2.2977465794384093, 0.5452839655149658]|43580.7187500000000000|      2.00000000|[538, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[34.544491107288344, 148.97282164221772, -100.27427836728538, 2.2977465794384093, 0.5452839655149658]|43580.7187500000000000|      1.00000000|[566, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[34.544491107288344, 148.97282164221772, -100.27427836728538, 2.2977465794384093, 0.5452839655149658]|43580.7187500000000000|      0.50000000|[594, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[34.05931942946712, 148.98708868511017, -100.34456044946056, 2.331075707282892, 0.4538810515051112]|42404.2226562500000000|      1.00000000|[622, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      23|[34.05931942946712, 148.98708868511017, -100.34456044946056, 2.331075707282892, 0.4538810515051112]|42404.2226562500000000|      0.50000000|[651, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[33.68348047883802, 149.02279425360373, -100.3595062423125, 2.35457560879484, 0.1272396985298341]|39915.2187500000000000|      1.00000000|[679, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      25|[33.68348047883802, 149.02279425360373, -100.3595062423125, 2.35457560879484, 0.1272396985298341]|39915.2187500000000000|      0.50000000|[707, 50, 0, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
