k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[100, 0, 1, 8]                                                             |  | used linear model with 100 points | iterate failure | actual_k=0
      29|[0.6417534451825064, 0.0835905141568679, 1.8023707518248326, 0.6110450816314899, 0.1010059046157905, 2.000014850478474, 1.27007698745147, 0.1423343220972489, 2.0369635709416465, -0.0900741228123102, 0.0329681463542814, 2.1182359566098405, 1.2053665790252293, 0.0729089947034098, 2.188215851017694, 0.1713872867468824, 0.1189428886490824, 2.274107613789192, 1.3297498228958047, 0.1195517161574906, 2.419085002636398, 4.433250753794972, 0.2745865330356683, 2.482321759928797, 0.5721515215575452, 0.0742459478197528, 2.568540480600907, 4.320258881805587, 0.1847653735954369, 2.8140208840214003, 0.2054276078455643, 0.0047757793815034, 2.9636684225969367, 0.1971622698779018, -0.0066395656321818, 2.896188456015873, 0.6780389520763048, 0.0960333418081947, 3.059051777840755, 0.185647036845075, -0.0188950751142278, 3.244912014110353, -0.0524535933968516, 0.0541952114491471, 3.2653036344811284, 1.3339767053112757, 0.1107825204656227, 3.4119620271853566, 0.1892726372356321, 0.0479689128226872, 3.670552524282252, 0.092063444494363, -0.0554199799567287, 3.7416535985903683, 0.0024682443900136, 0.0824264715577086, 3.7547381127677815, 0.40123258990819, 0.0680792939800104, 3.970156229703753, 0.2546243965453255, 0.0276482634510097, 4.08612710650579, 0.7607432348378433, 0.0368952803980118, 4.148603707605073, 0.9794527235185468, 0.1216530557249357, 4.370680451786399, 0.6815922632439751, 0.0900988407960179, 4.560794755904711, 0.2171602348703202, 0.0648075620299866, 4.652505925615534, 0.4158122083026755, 0.0686252934245859, 4.759080628590418, 0.0378616315067578, -0.0041795541378129, 4.7834716599496945, 0.338741987102446, 0.0785349142217919, 4.9411171213596194, 0.1721740645594888, 0.043830336959595, 5.376959379489362, 0.338077038565985, 0.0773863389030983, 5.373484738709548, 0.0490249550967773, -0.0378158237524605, 2.5493013593596614, -0.0512583179497523, 0.030203684822406, 3.8197430902904443, 0.1108060047481658, 0.0671490375439838, 5.161842106703712]|138356.2337564049230423|      0.03125000|[2900, 0, 29, 232]                                                         |  | used linear model with 100 points | iterate failure | actual_k=0
      30|[0.6417534451825064, 0.0835905141568679, 1.8023707518248326, 0.6110450816314899, 0.1010059046157905, 2.000014850478474, 1.27007698745147, 0.1423343220972489, 2.0369635709416465, -0.0900741228123102, 0.0329681463542814, 2.1182359566098405, 1.2053665790252293, 0.0729089947034098, 2.188215851017694, 0.1713872867468824, 0.1189428886490824, 2.274107613789192, 1.3297498228958047, 0.1195517161574906, 2.419085002636398, 4.433250753794972, 0.2745865330356683, 2.482321759928797, 0.5721515215575452, 0.0742459478197528, 2.568540480600907, 4.320258881805587, 0.1847653735954369, 2.8140208840214003, 0.2054276078455643, 0.0047757793815034, 2.9636684225969367, 0.1971622698779018, -0.0066395656321818, 2.896188456015873, 0.6780389520763048, 0.0960333418081947, 3.059051777840755, 0.185647036845075, -0.0188950751142278, 3.244912014110353, -0.0524535933968516, 0.0541952114491471, 3.2653036344811284, 1.3339767053112757, 0.1107825204656227, 3.4119620271853566, 0.1892726372356321, 0.0479689128226872, 3.670552524282252, 0.092063444494363, -0.0554199799567287, 3.7416535985903683, 0.0024682443900136, 0.0824264715577086, 3.7547381127677815, 0.40123258990819, 0.0680792939800104, 3.970156229703753, 0.2546243965453255, 0.0276482634510097, 4.08612710650579, 0.7607432348378433, 0.0368952803980118, 4.148603707605073, 0.9794527235185468, 0.1216530557249357, 4.370680451786399, 0.6815922632439751, 0.0900988407960179, 4.560794755904711, 0.2171602348703202, 0.0648075620299866, 4.652505925615534, 0.4158122083026755, 0.0686252934245859, 4.759080628590418, 0.0378616315067578, -0.0041795541378129, 4.7834716599496945, 0.338741987102446, 0.0785349142217919, 4.9411171213596194, 0.1721740645594888, 0.043830336959595, 5.376959379489362, 0.338077038565985, 0.0773863389030983, 5.373484738709548, 0.0490249550967773, -0.0378158237524605, 2.5493013593596614, -0.0512583179497523, 0.030203684822406, 3.8197430902904443, 0.1108060047481658, 0.0671490375439838, 5.161842106703712]|138356.2337564049230423|      0.01562500|[3000, 0, 30, 240]                                                         |  | used linear model with 100 points | iterate failure | actual_k=0
      31|[0.6430941142548576, 0.0840500837298343, 1.7997025298939056, 0.6091253494634059, 0.1006201052498473, 2.000042159256931, 1.2702652128719398, 0.1416648697355024, 2.033505257213123, -0.091610689939431, 0.0315007261688763, 2.1199501361035806, 1.2049346224770416, 0.0751661162655989, 2.1868286798868692, 0.172490836711327, 0.1164648419921001, 2.2742212906666905, 1.329715463088483, 0.1188958162249631, 2.42000328392819, 4.43313270583965, 0.2775151563683813, 2.483199191573233, 0.5696423460740265, 0.0757132782218079, 2.5682004360027104, 4.318347383193318, 0.1858989194971855, 2.8144386684668277, 0.2033356943958451, 0.0131682922882142, 2.963943111059235, 0.1982455310666842, -0.0072536014060332, 2.897048887650262, 0.6779783559966489, 0.0952165148823985, 3.060379472977838, 0.1866274910840748, -0.019392622239967, 3.2451009044805508, -0.0543793988072517, 0.0570809171280575, 3.26605665228563, 1.3320916989565237, 0.1089940668758024, 3.4105416871915146, 0.1904733421456919, 0.0459960137577419, 3.671686546608897, 0.0917710879404604, -0.0547501747463259, 3.742005140986218, 0.0031572806485786, 0.0826712827042512, 3.7549213226798517, 0.4027838615321251, 0.0689739826656012, 3.9703108346044114, 0.2546870948472408, 0.0256343445004884, 4.086600206189364, 0.7599077077219129, 0.0379326168123537, 4.149417881078744, 0.9787649696931038, 0.1231546527146245, 4.3724537624400375, 0.6835017045811757, 0.0912613815849184, 4.560559961156483, 0.2173832603325276, 0.0638717978059878, 4.6525681875189955, 0.4152493206732977, 0.0702730284608996, 4.759625463589201, 0.0361385902241213, -0.0030269083047079, 4.784140791417692, 0.3387983110822874, 0.0764620298979294, 4.941001965821403, 0.1733423272713571, 0.043254559191652, 5.375040816466772, 0.3373273155327154, 0.0761070177615543, 5.372272601709212, 0.048197464402844, -0.0390541844505342, 2.548811774188484, -0.0522298281368343, 0.0304236937870349, 3.818281415652829, 0.1092082328525152, 0.0696274292724338, 5.164032520705225]|136341.2904759430675767|      0.03125000|[3100, 0, 31, 248]                                                         |  | used linear model with 100 points | iterate success | actual_k=0
      32|[0.6430941142548576, 0.0840500837298343, 1.7997025298939056, 0.6091253494634059, 0.1006201052498473, 2.000042159256931, 1.2702652128719398, 0.1416648697355024, 2.033505257213123, -0.091610689939431, 0.0315007261688763, 2.1199501361035806, 1.2049346224770416, 0.0751661162655989, 2.1868286798868692, 0.172490836711327, 0.1164648419921001, 2.2742212906666905, 1.329715463088483, 0.1188958162249631, 2.42000328392819, 4.43313270583965, 0.2775151563683813, 2.483199191573233, 0.5696423460740265, 0.0757132782218079, 2.5682004360027104, 4.318347383193318, 0.1858989194971855, 2.8144386684668277, 0.2033356943958451, 0.0131682922882142, 2.963943111059235, 0.1982455310666842, -0.0072536014060332, 2.897048887650262, 0.6779783559966489, 0.0952165148823985, 3.060379472977838, 0.1866274910840748, -0.019392622239967, 3.2451009044805508, -0.0543793988072517, 0.0570809171280575, 3.26605665228563, 1.3320916989565237, 0.1089940668758024, 3.4105416871915146, 0.1904733421456919, 0.0459960137577419, 3.671686546608897, 0.0917710879404604, -0.0547501747463259, 3.742005140986218, 0.0031572806485786, 0.0826712827042512, 3.7549213226798517, 0.4027838615321251, 0.0689739826656012, 3.9703108346044114, 0.2546870948472408, 0.0256343445004884, 4.086600206189364, 0.7599077077219129, 0.0379326168123537, 4.149417881078744, 0.9787649696931038, 0.1231546527146245, 4.3724537624400375, 0.6835017045811757, 0.0912613815849184, 4.560559961156483, 0.2173832603325276, 0.0638717978059878, 4.6525681875189955, 0.4152493206732977, 0.0702730284608996, 4.759625463589201, 0.0361385902241213, -0.0030269083047079, 4.784140791417692, 0.3387983110822874, 0.0764620298979294, 4.941001965821403, 0.1733423272713571, 0.043254559191652, 5.375040816466772, 0.3373273155327154, 0.0761070177615543, 5.372272601709212, 0.048197464402844, -0.0390541844505342, 2.548811774188484, -0.0522298281368343, 0.0304236937870349, 3.818281415652829, 0.1092082328525152, 0.0696274292724338, 5.164032520705225]|136341.2904759430675767|      0.01562500|[3200, 0, 32, 256]                                                         |  | used linear model with 100 points | iterate failure | actual_k=0
      33|[0.644313739124903, 0.083180699458663, 1.8003769906770106, 0.6097340702300689, 0.099883330554311, 1.9986826996700569, 1.2697560716559841, 0.1404011497714045, 2.0313944507727077, -0.0926066218147523, 0.032902486891857, 2.118822397256671, 1.2044888256133186, 0.0789117578973744, 2.1867670444819702, 0.1708731142730257, 0.1152919345198689, 2.274762096185292, 1.3289137580667842, 0.1210246817334775, 2.4192092514159995, 4.431474319408624, 0.2817909990248655, 2.4830337027859373, 0.5681625433533776, 0.071571904559223, 2.5694453279312195, 4.319539882152152, 0.1871877646535945, 2.815308657741146, 0.2034678697935938, 0.0146060080336634, 2.963712619645508, 0.1973271431080647, -0.0126983578710651, 2.8936791322962754, 0.6769332809810056, 0.0948733402186802, 3.0590609466415906, 0.1875825297694884, -0.0190530264225909, 3.2462799534803404, -0.0571830314458566, 0.0589503427335778, 3.2672057704313384, 1.3307189806550046, 0.1094579066838125, 3.409705878859874, 0.1915787977240622, 0.0439856901205001, 3.6691462785083213, 0.0906036873229313, -0.05449413378152, 3.7422594989559235, 0.0003684287821166, 0.0815122130141575, 3.753979596102827, 0.4029250116483319, 0.0692194974780056, 3.9702691222034896, 0.2552776499129688, 0.0250150016789923, 4.085443584101246, 0.7579921509517723, 0.0405030599198879, 4.149087559413723, 0.9794800226541769, 0.1240995768425161, 4.374720205282293, 0.6814700014888803, 0.0922016480521103, 4.558922545185238, 0.2176544702189022, 0.0637234841805386, 4.6520671222352155, 0.4150136339451461, 0.0720947607753632, 4.761136229048131, 0.0374493908946518, -0.0069521723826235, 4.784152086040098, 0.3385379822164861, 0.0756995224935107, 4.942138506788866, 0.1722044550925985, 0.0431394781230246, 5.375207674185444, 0.3390284768555021, 0.0770970139101658, 5.371317936656098, 0.049562180454499, -0.0385966673871086, 2.549612251417279, -0.0507668303114167, 0.0311840792056334, 3.8180354993752523, 0.1096937910582203, 0.0707542485567017, 5.166274744703617]|134814.0594259624194819|      0.03125000|[3300, 0, 33, 264]                                                         |  | used linear model with 100 points | iterate success | actual_k=0
      34|[0.6431696908630222, 0.0804832263104861, 1.7949008052042268, 0.6102712365936246, 0.0988212956980597, 1.9961729705178914, 1.266645549087007, 0.1445100155638501, 2.0279393527121305, -0.0956916897029146, 0.0337612272547028, 2.119307668507013, 1.1999657119075022, 0.0839979187255501, 2.183714904552518, 0.1710519178152964, 0.1178179382578957, 2.277447546614558, 1.3234609515347882, 0.1253844133408536, 2.4226926813420757, 4.427187643871941, 0.2936290475396666, 2.481434506675734, 0.5648859318244279, 0.0736339679661231, 2.5673485823645215, 4.315468081985584, 0.1977881781191263, 2.821650893617591, 0.2017279740350625, 0.016703412630033, 2.9620307628747926, 0.1991104166209876, -0.0168600502624646, 2.8901557026435043, 0.6775083050974392, 0.0968629887024849, 3.0626816727515673, 0.1891309225677963, -0.0221643775309372, 3.248651148174029, -0.0589117173660763, 0.0591893448544824, 3.2674294769054857, 1.3307425590583406, 0.1166446354007181, 3.4074803952889137, 0.1885872793818566, 0.0409049722728398, 3.6720060023563366, 0.0921009570786695, -0.0518526049017813, 3.7428505103126066, -0.0019384684777891, 0.0850263079050358, 3.7552567461005775, 0.4010022988710097, 0.0654851968496175, 3.9680313836234173, 0.2536873618489918, 0.025083462710895, 4.084841622742551, 0.7563732105964288, 0.0448714671779824, 4.153427790711405, 0.97558969143498, 0.1232275567111682, 4.375234981599558, 0.6845083415287735, 0.0939756063470624, 4.559792344501693, 0.2188249478486453, 0.064523965901243, 4.649669839975108, 0.4153321146409636, 0.0698885424824502, 4.7625596481245385, 0.0378740239557071, -0.0092472208802779, 4.782909620580291, 0.3410164643308539, 0.0738999994419285, 4.940766065882112, 0.1713179503101261, 0.0425112627808328, 5.37256476218887, 0.3365528353899344, 0.077711445201136, 5.371044621253569, 0.054081618208802, -0.0376746954870212, 2.5515505714334537, -0.052028738484755, 0.0297362550203952, 3.8198402339131787, 0.1099569279371596, 0.072964533184067, 5.160984159598606]|130511.1880309151747497|      0.06250000|[3400, 0, 34, 272]                                                         |  | used linear model with 100 points | iterate success | actual_k=0
      35|[0.6374943658462828, 0.0743013968188558, 1.7906227450839214, 0.6025401070457228, 0.1042069708204394, 1.9992909527159892, 1.2630295489590115, 0.1463427819667375, 2.0264892687072362, -0.1082771244274266, 0.0319245860378841, 2.1187709679319493, 1.1904381236209833, 0.0917487763192828, 2.1723398909526024, 0.162777110208936, 0.1202187653613197, 2.2893276573197654, 1.3173899391103063, 0.1297190563074402, 2.4206636625438263, 4.429700275893619, 0.3077547848296189, 2.482468788626902, 0.5602780449818847, 0.0754346586497739, 2.565872770478505, 4.307492696221944, 0.2120439404546426, 2.822326974717889, 0.1924194686288244, 0.0334851858884948, 2.960099414819987, 0.2104395846393376, -0.0377872723564614, 2.8877077961706457, 0.6761635824544486, 0.1012544967131706, 3.071387527561988, 0.1851528333522882, -0.0357724692585235, 3.247141332676965, -0.0571593479944155, 0.0623268538068458, 3.265196934636431, 1.3258883645127344, 0.1214987866010673, 3.4055870166163262, 0.1863785726650681, 0.0395885065204399, 3.676723275671399, 0.092849518614519, -0.0524322567305475, 3.7412815801800963, -0.0039695656449404, 0.0884125935700012, 3.7527439248417647, 0.4035705172012613, 0.0681945057919647, 3.966911550314525, 0.2511400229561466, 0.0303129333404384, 4.081524024402332, 0.7567669118548594, 0.0545894024528306, 4.150876963622674, 0.9805442456813084, 0.1274205897427598, 4.37344572541833, 0.6908322037414938, 0.0895824110435829, 4.567683476743812, 0.2121998568629719, 0.0626155337918909, 4.660370410510896, 0.4117383738348732, 0.0689666799376946, 4.755416978629414, 0.041999382156753, -0.0143299852686533, 4.782828332311759, 0.3461325534157013, 0.0660473864292129, 4.9491443916958255, 0.1686550126490985, 0.0410395908701058, 5.367740608906509, 0.3443458406614872, 0.081718839335589, 5.374207300327614, 0.0646291574094503, -0.0362597186248546, 2.560472059483026, -0.0579313828970537, 0.0303697830326513, 3.8198255173761835, 0.1121382681703883, 0.0719740049364404, 5.163453840861938]|124670.3250107228959678|      0.12500000|[3500, 0, 35, 280]                                                         |  | used linear model with 100 points | iterate success | actual_k=0
      36|[0.6628380517387391, 0.0671070642909881, 1.7947472593243439, 0.612889004680973, 0.1128379791439186, 2.00155036461725, 1.2837812165349807, 0.1421152321766853, 2.010908358604983, -0.1114605768104031, 0.054834971828173, 2.1418972538652494, 1.1996745155801012, 0.0843704369789413, 2.1862385650047735, 0.1522606926349435, 0.1258349288710231, 2.267821233278345, 1.3249469918052683, 0.1237812050042403, 2.4161782813052484, 4.427265043863764, 0.3123035769970742, 2.479140272474948, 0.5504521952506569, 0.0768264603695524, 2.5529321335147444, 4.292772354246803, 0.2404653824834091, 2.84468852152171, 0.1765491827266438, 0.0673651294305432, 2.9648085540405846, 0.2288743686827165, -0.0348111450223463, 2.8998726293013712, 0.6768341931119884, 0.1172597233486767, 3.076933413497306, 0.1961640042512641, -0.0445404341131124, 3.265180460082706, -0.0647246383813176, 0.0713247271629778, 3.2826847191023867, 1.326383733714715, 0.1368632770772593, 3.4139452538098793, 0.1669348441260849, 0.0375628605957037, 3.6911375569784273, 0.0752091542874082, -0.0664823943938807, 3.7467725664424005, 0.0036834697774413, 0.1128691482250928, 3.7558651547401096, 0.3920936687305705, 0.0788466917110212, 3.9776400248561763, 0.236178187741959, 0.0294747124028369, 4.0887544475915085, 0.7523353879282071, 0.0652934352529991, 4.15899927421246, 0.968406618349657, 0.1259673096953082, 4.37976029762365, 0.684080483771939, 0.0873875738814459, 4.572448887115603, 0.2146739163482583, 0.0584571371462459, 4.651431292252642, 0.3975962361152398, 0.0553814430314342, 4.753210292064868, 0.0317495721366691, -0.0174725927976675, 4.785432144673943, 0.3507625739308245, 0.0574336030608139, 4.947518926550003, 0.1817959094042149, 0.0304102300667868, 5.355375333186368, 0.3304852278665663, 0.0842158447918376, 5.366075866644271, 0.0941985669054892, -0.0295683362012447, 2.55160603525439, -0.0642108691157625, 0.0521226767367347, 3.806395038731993, 0.1073589407984817, 0.0712777302865785, 5.139297157372094]|119932.1909059255267493|      0.25000000|[3600, 0, 36, 288]                                                         |  | used linear model with 100 points | iterate success | actual_k=0
      37|[0.6231470018038201, 0.019408479931199, 1.782807822522373, 0.5960633357287054, 0.125708952816245, 2.012055883325811, 1.3094664429443923, 0.1425334349823874, 1.9974963255401053, -0.1323581542812454, 0.0782955752628763, 2.168080437901721, 1.2129056680259693, 0.1073663142456979, 2.1723460983783847, 0.126033813924204, 0.1615603460439472, 2.2554711284386397, 1.3261433672657936, 0.1258731392967479, 2.443659737567401, 4.4383787379302895, 0.4053270421122774, 2.4762917016118733, 0.5643391689444336, 0.0905782362733445, 2.5533724978506402, 4.310774211306706, 0.3277045190900499, 2.877823434534291, 0.1504191661995218, 0.053944374128286, 2.9916470873454237, 0.2463909169470176, -0.0638309572073401, 2.918413347372085, 0.6641674158042538, 0.1384437433085826, 3.1290417303680615, 0.1947701776284225, -0.0266479375994355, 3.2728900609250475, -0.062929821290081, 0.0481953079949538, 3.268687729856984, 1.33350522228693, 0.1285812895343002, 3.445969804995134, 0.166293747148771, 0.0606749496606974, 3.69283411915004, 0.0766409449973667, -0.0369811823564502, 3.7463776627852328, 0.0244399882457836, 0.1187986536209942, 3.7470661322534213, 0.3809539201480308, 0.0982813096593595, 4.027159443719962, 0.2353103641335186, -0.0129141210249599, 4.119544291737457, 0.7290095554602275, 0.1135792571680739, 4.140343602487417, 0.9413353227558412, 0.1184197630020806, 4.377743557652604, 0.7023219181495862, 0.1013390727272253, 4.573399765985219, 0.212832604416326, 0.0282436639112732, 4.6739094050631405, 0.3322522270462886, 0.0786139977992265, 4.751486013358461, 0.0221917731594588, -0.0559664435762179, 4.772710692898953, 0.3129672217658529, 0.0718815436974193, 4.951637155801213, 0.1981110973465633, 0.0393087836673905, 5.3555929154744675, 0.3323617983920948, 0.0767490306616139, 5.352940326871142, 0.0969922728844579, -0.0165791110391123, 2.5795354704157347, -0.0317842074431746, 0.053158272763845, 3.794054704819912, 0.0989140341744072, 0.0775641825735587, 5.150632509023557]|101036.6317501450685086|      0.50000000|[3700, 0, 37, 296]                                                         |  | used linear model with 100 points | iterate success | actual_k=0
      38|[0.6231470018038201, 0.019408479931199, 1.782807822522373, 0.5960633357287054, 0.125708952816245, 2.012055883325811, 1.3094664429443923, 0.1425334349823874, 1.9974963255401053, -0.1323581542812454, 0.0782955752628763, 2.168080437901721, 1.2129056680259693, 0.1073663142456979, 2.1723460983783847, 0.126033813924204, 0.1615603460439472, 2.2554711284386397, 1.3261433672657936, 0.1258731392967479, 2.443659737567401, 4.4383787379302895, 0.4053270421122774, 2.4762917016118733, 0.5643391689444336, 0.0905782362733445, 2.5533724978506402, 4.310774211306706, 0.3277045190900499, 2.877823434534291, 0.1504191661995218, 0.053944374128286, 2.9916470873454237, 0.2463909169470176, -0.0638309572073401, 2.918413347372085, 0.6641674158042538, 0.1384437433085826, 3.1290417303680615, 0.1947701776284225, -0.0266479375994355, 3.2728900609250475, -0.062929821290081, 0.0481953079949538, 3.268687729856984, 1.33350522228693, 0.1285812895343002, 3.445969804995134, 0.166293747148771, 0.0606749496606974, 3.69283411915004, 0.0766409449973667, -0.0369811823564502, 3.7463776627852328, 0.0244399882457836, 0.1187986536209942, 3.7470661322534213, 0.3809539201480308, 0.0982813096593595, 4.027159443719962, 0.2353103641335186, -0.0129141210249599, 4.119544291737457, 0.7290095554602275, 0.1135792571680739, 4.140343602487417, 0.9413353227558412, 0.1184197630020806, 4.377743557652604, 0.7023219181495862, 0.1013390727272253, 4.573399765985219, 0.212832604416326, 0.0282436639112732, 4.6739094050631405, 0.3322522270462886, 0.0786139977992265, 4.751486013358461, 0.0221917731594588, -0.0559664435762179, 4.772710692898953, 0.3129672217658529, 0.0718815436974193, 4.951637155801213, 0.1981110973465633, 0.0393087836673905, 5.3555929154744675, 0.3323617983920948, 0.0767490306616139, 5.352940326871142, 0.0969922728844579, -0.0165791110391123, 2.5795354704157347, -0.0317842074431746, 0.053158272763845, 3.794054704819912, 0.0989140341744072, 0.0775641825735587, 5.150632509023557]|101036.6317501450685086|      0.25000000|[3800, 0, 38, 304]                                                         |  | used linear model with 100 points | iterate failure | actual_k=0
      39|[0.6231470018038201, 0.019408479931199, 1.782807822522373, 0.5960633357287054, 0.125708952816245, 2.012055883325811, 1.3094664429443923, 0.1425334349823874, 1.9974963255401053, -0.1323581542812454, 0.0782955752628763, 2.168080437901721, 1.2129056680259693, 0.1073663142456979, 2.1723460983783847, 0.126033813924204, 0.1615603460439472, 2.2554711284386397, 1.3261433672657936, 0.1258731392967479, 2.443659737567401, 4.4383787379302895, 0.4053270421122774, 2.4762917016118733, 0.5643391689444336, 0.0905782362733445, 2.5533724978506402, 4.310774211306706, 0.3277045190900499, 2.877823434534291, 0.1504191661995218, 0.053944374128286, 2.9916470873454237, 0.2463909169470176, -0.0638309572073401, 2.918413347372085, 0.6641674158042538, 0.1384437433085826, 3.1290417303680615, 0.1947701776284225, -0.0266479375994355, 3.2728900609250475, -0.062929821290081, 0.0481953079949538, 3.268687729856984, 1.33350522228693, 0.1285812895343002, 3.445969804995134, 0.166293747148771, 0.0606749496606974, 3.69283411915004, 0.0766409449973667, -0.0369811823564502, 3.7463776627852328, 0.0244399882457836, 0.1187986536209942, 3.7470661322534213, 0.3809539201480308, 0.0982813096593595, 4.027159443719962, 0.2353103641335186, -0.0129141210249599, 4.119544291737457, 0.7290095554602275, 0.1135792571680739, 4.140343602487417, 0.9413353227558412, 0.1184197630020806, 4.377743557652604, 0.7023219181495862, 0.1013390727272253, 4.573399765985219, 0.212832604416326, 0.0282436639112732, 4.6739094050631405, 0.3322522270462886, 0.0786139977992265, 4.751486013358461, 0.0221917731594588, -0.0559664435762179, 4.772710692898953, 0.3129672217658529, 0.0718815436974193, 4.951637155801213, 0.1981110973465633, 0.0393087836673905, 5.3555929154744675, 0.3323617983920948, 0.0767490306616139, 5.352940326871142, 0.0969922728844579, -0.0165791110391123, 2.5795354704157347, -0.0317842074431746, 0.053158272763845, 3.794054704819912, 0.0989140341744072, 0.0775641825735587, 5.150632509023557]|101036.6317501450685086|      0.12500000|[3900, 0, 39, 312]                                                         |  | used linear model with 100 points | iterate failure | actual_k=0
      40|[0.6231470018038201, 0.019408479931199, 1.782807822522373, 0.5960633357287054, 0.125708952816245, 2.012055883325811, 1.3094664429443923, 0.1425334349823874, 1.9974963255401053, -0.1323581542812454, 0.0782955752628763, 2.168080437901721, 1.2129056680259693, 0.1073663142456979, 2.1723460983783847, 0.126033813924204, 0.1615603460439472, 2.2554711284386397, 1.3261433672657936, 0.1258731392967479, 2.443659737567401, 4.4383787379302895, 0.4053270421122774, 2.4762917016118733, 0.5643391689444336, 0.0905782362733445, 2.5533724978506402, 4.310774211306706, 0.3277045190900499, 2.877823434534291, 0.1504191661995218, 0.053944374128286, 2.9916470873454237, 0.2463909169470176, -0.0638309572073401, 2.918413347372085, 0.6641674158042538, 0.1384437433085826, 3.1290417303680615, 0.1947701776284225, -0.0266479375994355, 3.2728900609250475, -0.062929821290081, 0.0481953079949538, 3.268687729856984, 1.33350522228693, 0.1285812895343002, 3.445969804995134, 0.166293747148771, 0.0606749496606974, 3.69283411915004, 0.0766409449973667, -0.0369811823564502, 3.7463776627852328, 0.0244399882457836, 0.1187986536209942, 3.7470661322534213, 0.3809539201480308, 0.0982813096593595, 4.027159443719962, 0.2353103641335186, -0.0129141210249599, 4.119544291737457, 0.7290095554602275, 0.1135792571680739, 4.140343602487417, 0.9413353227558412, 0.1184197630020806, 4.377743557652604, 0.7023219181495862, 0.1013390727272253, 4.573399765985219, 0.212832604416326, 0.0282436639112732, 4.6739094050631405, 0.3322522270462886, 0.0786139977992265, 4.751486013358461, 0.0221917731594588, -0.0559664435762179, 4.772710692898953, 0.3129672217658529, 0.0718815436974193, 4.951637155801213, 0.1981110973465633, 0.0393087836673905, 5.3555929154744675, 0.3323617983920948, 0.0767490306616139, 5.352940326871142, 0.0969922728844579, -0.0165791110391123, 2.5795354704157347, -0.0317842074431746, 0.053158272763845, 3.794054704819912, 0.0989140341744072, 0.0775641825735587, 5.150632509023557]|101036.6317501450685086|      0.06250000|[4000, 0, 40, 320]                                                         |  | used linear model with 100 points | iterate failure | actual_k=0
