k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[1.0382294878211742, 0.6974376296377047, 2.083931061223603, 0.8107588379996671, 1.5144121032434281, 0.4775189790651888]|123.3083114624023438|      0.50000000|[331, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      12|[1.0382294878211742, 0.6974376296377047, 2.083931061223603, 0.8107588379996671, 1.5144121032434281, 0.4775189790651888]|123.3083114624023438|      0.25000000|[361, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[1.0382294878211742, 0.6974376296377047, 2.083931061223603, 0.8107588379996671, 1.5144121032434281, 0.4775189790651888]|123.3083114624023438|      0.12500000|[391, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[1.0217929938705317, 0.6313947010674049, 2.095987177155494, 0.8324163463532489, 1.4194496137322392, 0.5144093740055717]|110.5228347778320312|      0.25000000|[421, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      15|[1.0217929938705317, 0.6313947010674049, 2.095987177155494, 0.8324163463532489, 1.4194496137322392, 0.5144093740055717]|110.5228347778320312|      0.12500000|[451, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[1.0217929938705317, 0.6313947010674049, 2.095987177155494, 0.8324163463532489, 1.4194496137322392, 0.5144093740055717]|110.5228347778320312|      0.06250000|[481, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[1.0119214275028618, 0.6445880997255362, 2.124999767355328, 0.8685518261125924, 1.4489039461709874, 0.5393026546721008]|107.6049118041992188|      0.12500000|[511, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      18|[1.0119214275028618, 0.6445880997255362, 2.124999767355328, 0.8685518261125924, 1.4489039461709874, 0.5393026546721008]|107.6049118041992188|      0.06250000|[541, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[0.9818229852737618, 0.6421308634717563, 2.150249019687144, 0.9073246323371505, 1.4528588178309985, 0.5682474212057012]|104.3325576782226562|      0.12500000|[571, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      20|[0.9818229852737618, 0.6421308634717563, 2.150249019687144, 0.9073246323371505, 1.4528588178309985, 0.5682474212057012]|104.3325576782226562|      0.06250000|[601, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[0.9678154621200463, 0.621907035338589, 2.1731892555179875, 0.9446268394106725, 1.4373772707590793, 0.6020652966337579]|101.7449874877929688|      0.12500000|[631, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      22|[0.9678154621200463, 0.621907035338589, 2.1731892555179875, 0.9446268394106725, 1.4373772707590793, 0.6020652966337579]|101.7449874877929688|      0.06250000|[661, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      23|[0.9556714906740168, 0.6203765493593223, 2.2033342178021225, 0.9914494585535016, 1.4619929154830413, 0.6090956017837945]| 98.3458480834960938|      0.12500000|[691, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      24|[0.9114975412629007, 0.594642739838016, 2.2467869906383737, 1.0918590074379522, 1.492473745416563, 0.598506396281431]| 93.6939392089843750|      0.25000000|[721, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      25|[0.9114975412629007, 0.594642739838016, 2.2467869906383737, 1.0918590074379522, 1.492473745416563, 0.598506396281431]| 93.6939392089843750|      0.12500000|[751, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[0.9114975412629007, 0.594642739838016, 2.2467869906383737, 1.0918590074379522, 1.492473745416563, 0.598506396281431]| 93.6939392089843750|      0.06250000|[781, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      27|[0.940064938554042, 0.5563952298909761, 2.2840555609928277, 1.0902840639910676, 1.501844447103936, 0.61067376911297]| 92.6464996337890625|      0.12500000|[811, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      28|[0.935370555168301, 0.5576993639704569, 2.2784375022419137, 1.1924286616575832, 1.5525292022762556, 0.6613416699523511]| 89.5092773437500000|      0.25000000|[841, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      29|[0.935370555168301, 0.5576993639704569, 2.2784375022419137, 1.1924286616575832, 1.5525292022762556, 0.6613416699523511]| 89.5092773437500000|      0.12500000|[871, 0, 0, 58]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[0.935370555168301, 0.5576993639704569, 2.2784375022419137, 1.1924286616575832, 1.5525292022762556, 0.6613416699523511]| 89.5092773437500000|      0.06250000|[901, 0, 0, 60]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
