k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 1.0, 1.0, 1.0]                                                  |564.8131740000001173|      1.00000000|[0, 0, 0, 0]                                                               | 
      17|[-0.9745426818251027, -0.1728475459708286, -0.471849833436454, -0.5607401509206098, 2.465309565166271, -0.0335693260295004]|184.3169708251953125|      0.12500000|[137, 0, 0, 34]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      18|[-0.9745426818251027, -0.1728475459708286, -0.471849833436454, -0.5607401509206098, 2.465309565166271, -0.0335693260295004]|184.3169708251953125|      0.06250000|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[-0.9550441508082187, -0.1742013604354386, -0.4942989072368723, -0.5941463337141641, 2.5017513531654187, -0.0095633559663846]|182.2314453125000000|      0.12500000|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      20|[-0.9550441508082187, -0.1742013604354386, -0.4942989072368723, -0.5941463337141641, 2.5017513531654187, -0.0095633559663846]|182.2314453125000000|      0.06250000|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[-0.912538069056203, -0.1500620268613382, -0.4911132871446626, -0.6135095891943118, 2.5070464633565117, -0.0427846376784454]|181.2364807128906250|      0.12500000|[169, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      22|[-0.9600477989399343, -0.1464722255947421, -0.4771209072659962, -0.5996207727113884, 2.6162504717916484, -0.075045101360398]|180.1719512939453125|      0.25000000|[177, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      23|[-0.9600477989399343, -0.1464722255947421, -0.4771209072659962, -0.5996207727113884, 2.6162504717916484, -0.075045101360398]|180.1719512939453125|      0.12500000|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[-0.9600477989399343, -0.1464722255947421, -0.4771209072659962, -0.5996207727113884, 2.6162504717916484, -0.075045101360398]|180.1719512939453125|      0.06250000|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[-0.9521431932433356, -0.1295191834998143, -0.5074486395629767, -0.5890270783977031, 2.5770387332183042, -0.0436316738957689]|178.2853088378906250|      0.12500000|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      26|[-0.8667271644538649, -0.0720724737229586, -0.5587885652576102, -0.6068991807831721, 2.5589060705069144, -0.0854046806182662]|175.4997253417968750|      0.25000000|[209, 0, 0, 52]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      27|[-0.8667271644538649, -0.0720724737229586, -0.5587885652576102, -0.6068991807831721, 2.5589060705069144, -0.0854046806182662]|175.4997253417968750|      0.12500000|[217, 0, 0, 54]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[-0.8667271644538649, -0.0720724737229586, -0.5587885652576102, -0.6068991807831721, 2.5589060705069144, -0.0854046806182662]|175.4997253417968750|      0.06250000|[225, 0, 0, 56]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      29|[-0.8996767788308537, -0.0466685450560375, -0.5544084345505158, -0.59934185660329, 2.604619258324542, -0.0884409754776236]|173.9156951904296875|      0.12500000|[233, 0, 0, 58]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      30|[-0.8996767788308537, -0.0466685450560375, -0.5544084345505158, -0.59934185660329, 2.604619258324542, -0.0884409754776236]|173.9156951904296875|      0.06250000|[241, 0, 0, 60]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
