k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[-0.0402912550684992, -0.048132383735986, -0.025665108810476, 0.0057435808928512, 0.7385046662133515, -0.0054820749861812, -0.2224328791532985, -0.087764501899756, -0.0794854153158623]|4801.6932854886526911|      0.06250000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[-0.039525733854664, -0.0682748184805852, -0.0246090318615784, -0.0107442554497179, 0.7836585770662319, 0.0020028198109589, -0.2534069403440686, -0.099147397550989, -0.0729188211789567]|2205.2825832384914975|      0.12500000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      14|[-0.039525733854664, -0.0682748184805852, -0.0246090318615784, -0.0107442554497179, 0.7836585770662319, 0.0020028198109589, -0.2534069403440686, -0.099147397550989, -0.0729188211789567]|2205.2825832384914975|      0.06250000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[-0.039525733854664, -0.0682748184805852, -0.0246090318615784, -0.0107442554497179, 0.7836585770662319, 0.0020028198109589, -0.2534069403440686, -0.099147397550989, -0.0729188211789567]|2205.2825832384914975|      0.03125000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[-0.0362814455590067, -0.0678947339020953, -0.0210282373645916, -0.0144529131492892, 0.8112322208029663, 0.0148447398580052, -0.2561800115554061, -0.0970232094700808, -0.0715427544493576]|1668.1214842523406787|      0.06250000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      17|[-0.0362814455590067, -0.0678947339020953, -0.0210282373645916, -0.0144529131492892, 0.8112322208029663, 0.0148447398580052, -0.2561800115554061, -0.0970232094700808, -0.0715427544493576]|1668.1214842523406787|      0.03125000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[-0.0388520097079443, -0.0680084968525926, -0.0271137332241576, -0.0120967686372293, 0.8206388309866522, -0.0104773430275643, -0.2622984569331443, -0.0845992735812576, -0.0691188469619817]|1246.9127146125756553|      0.06250000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[-0.0388520097079443, -0.0680084968525926, -0.0271137332241576, -0.0120967686372293, 0.8206388309866522, -0.0104773430275643, -0.2622984569331443, -0.0845992735812576, -0.0691188469619817]|1246.9127146125756553|      0.03125000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[-0.0388520097079443, -0.0680084968525926, -0.0271137332241576, -0.0120967686372293, 0.8206388309866522, -0.0104773430275643, -0.2622984569331443, -0.0845992735812576, -0.0691188469619817]|1246.9127146125756553|      0.01562500|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[-0.0384023657494397, -0.0663308235062935, -0.026633192884363, -0.0061987021510507, 0.8264923368075175, 0.0020294840715215, -0.2597592488506937, -0.0859310116512856, -0.0718022015240308]|998.7378980548207892|      0.03125000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[-0.0384023657494397, -0.0663308235062935, -0.026633192884363, -0.0061987021510507, 0.8264923368075175, 0.0020294840715215, -0.2597592488506937, -0.0859310116512856, -0.0718022015240308]|998.7378980548207892|      0.01562500|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[-0.0411939204219757, -0.0668507797686737, -0.0291999061140066, -0.0087037690985819, 0.8363981207761119, -0.0090878627350176, -0.2591826135692914, -0.0850733296215035, -0.0724549135733442]|854.9498453013144399|      0.03125000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      24|[-0.0411939204219757, -0.0668507797686737, -0.0291999061140066, -0.0087037690985819, 0.8363981207761119, -0.0090878627350176, -0.2591826135692914, -0.0850733296215035, -0.0724549135733442]|854.9498453013144399|      0.01562500|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[-0.0469238217789801, -0.069258133836993, -0.0310541437597639, -0.0049814453160839, 0.8452599370681193, -0.0015889173992698, -0.2592580070081721, -0.081441786665654, -0.0787999787966041]|661.3171262734189213|      0.03125000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      26|[-0.0469238217789801, -0.069258133836993, -0.0310541437597639, -0.0049814453160839, 0.8452599370681193, -0.0015889173992698, -0.2592580070081721, -0.081441786665654, -0.0787999787966041]|661.3171262734189213|      0.01562500|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[-0.0503617212160917, -0.0692455639218898, -0.0302897790924093, -0.0149633210233122, 0.8542888414412653, -0.0081873147159114, -0.2592394016452526, -0.0790192683774288, -0.0798817903025024]|619.4990543259660853|      0.03125000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[-0.0503617212160917, -0.0692455639218898, -0.0302897790924093, -0.0149633210233122, 0.8542888414412653, -0.0081873147159114, -0.2592394016452526, -0.0790192683774288, -0.0798817903025024]|619.4990543259660853|      0.01562500|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[-0.0506669293527925, -0.0707811319770461, -0.0303877703457994, -0.0035096710192989, 0.8639523648807934, -0.0046100681133514, -0.2606889816350758, -0.0785424867694749, -0.0812906272947361]|446.6418010346657184|      0.03125000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[-0.0506669293527925, -0.0707811319770461, -0.0303877703457994, -0.0035096710192989, 0.8639523648807934, -0.0046100681133514, -0.2606889816350758, -0.0785424867694749, -0.0812906272947361]|446.6418010346657184|      0.01562500|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[-0.0518745033745774, -0.0659326847600642, -0.0277168376990851, -0.0152928350881419, 0.8679190026345793, 0.000918527178306, -0.2568987504930004, -0.0814472535267755, -0.0792670142150884]|403.2066342150183118|      0.03125000|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      32|[-0.0518745033745774, -0.0659326847600642, -0.0277168376990851, -0.0152928350881419, 0.8679190026345793, 0.000918527178306, -0.2568987504930004, -0.0814472535267755, -0.0792670142150884]|403.2066342150183118|      0.01562500|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[-0.0575944656722994, -0.0656818550739454, -0.0310350585610569, -0.0095433650280101, 0.875652448517231, 0.0043390076043825, -0.2552685347718353, -0.0897722977044409, -0.0841478860324317]|356.2453520413117189|      0.03125000|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      34|[-0.0575944656722994, -0.0656818550739454, -0.0310350585610569, -0.0095433650280101, 0.875652448517231, 0.0043390076043825, -0.2552685347718353, -0.0897722977044409, -0.0841478860324317]|356.2453520413117189|      0.01562500|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[-0.0599877024584322, -0.0638895584077257, -0.0344430084211236, -0.0070564540435866, 0.8880980659580893, -0.0027277996115666, -0.2565159563751003, -0.0867891439698662, -0.0856016543360475]|212.4905865543049401|      0.03125000|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[-0.0599877024584322, -0.0638895584077257, -0.0344430084211236, -0.0070564540435866, 0.8880980659580893, -0.0027277996115666, -0.2565159563751003, -0.0867891439698662, -0.0856016543360475]|212.4905865543049401|      0.01562500|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      37|[-0.0599877024584322, -0.0638895584077257, -0.0344430084211236, -0.0070564540435866, 0.8880980659580893, -0.0027277996115666, -0.2565159563751003, -0.0867891439698662, -0.0856016543360475]|212.4905865543049401|      0.00781250|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      38|[-0.0599877024584322, -0.0638895584077257, -0.0344430084211236, -0.0070564540435866, 0.8880980659580893, -0.0027277996115666, -0.2565159563751003, -0.0867891439698662, -0.0856016543360475]|212.4905865543049401|      0.00390625|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      39|[-0.0591163359148819, -0.0636712796045902, -0.0347136246752886, -0.0097882631156583, 0.8903320195078587, -0.0037206424546261, -0.2564686954867337, -0.0858372532133309, -0.0857783881263165]|188.7381861462534971|      0.00781250|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      40|[-0.0591163359148819, -0.0636712796045902, -0.0347136246752886, -0.0097882631156583, 0.8903320195078587, -0.0037206424546261, -0.2564686954867337, -0.0858372532133309, -0.0857783881263165]|188.7381861462534971|      0.00390625|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      41|[-0.0587892012089689, -0.064048898377331, -0.0351243968254675, -0.0089272775945617, 0.8938686418131255, -0.0028390437065412, -0.2573564287714152, -0.0857055166043202, -0.0858722368377598]|170.1514977482338793|      0.00781250|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      42|[-0.0587892012089689, -0.064048898377331, -0.0351243968254675, -0.0089272775945617, 0.8938686418131255, -0.0028390437065412, -0.2573564287714152, -0.0857055166043202, -0.0858722368377598]|170.1514977482338793|      0.00390625|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      43|[-0.0588347441661379, -0.0634241511297284, -0.0359245934956846, -0.0105429470794246, 0.8970101571353527, -0.0023827664886837, -0.256996926472922, -0.0868696534011684, -0.0856399883090237]|152.3180915718602080|      0.00781250|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      44|[-0.0593525026961127, -0.0628768739044507, -0.0365220900582114, -0.0095782557314242, 0.9042713774976292, -0.0001506438223811, -0.2574778619877154, -0.0879375203282255, -0.0853228023006002]|132.1338261396506084|      0.01562500|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      45|[-0.0593525026961127, -0.0628768739044507, -0.0365220900582114, -0.0095782557314242, 0.9042713774976292, -0.0001506438223811, -0.2574778619877154, -0.0879375203282255, -0.0853228023006002]|132.1338261396506084|      0.00781250|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
