k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[0.0098682853154746, 0.13075905890348, 0.0290457380857592, 0.0892536206561345, 0.0363002341861277, 0.0597417438865944, 0.0679089088520638, 0.0189059591284252, 0.0318983645397473, -0.0023710250761515, 0.0275620915178974, -0.0013085208930799]| 13.8370958673933888|      0.06250000|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[0.0098682853154746, 0.13075905890348, 0.0290457380857592, 0.0892536206561345, 0.0363002341861277, 0.0597417438865944, 0.0679089088520638, 0.0189059591284252, 0.0318983645397473, -0.0023710250761515, 0.0275620915178974, -0.0013085208930799]| 13.8370958673933888|      0.03125000|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      14|[0.0073460221571036, 0.143935390446538, 0.0322705244314347, 0.0916156062439214, 0.0485946247476929, 0.0621345680776477, 0.0599310225580165, 0.0140247560707449, 0.0308042265222537, -0.0093884198675542, 0.0081042580134176, -0.0116626524591135]| 12.7455934908955673|      0.06250000|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      15|[0.0073460221571036, 0.143935390446538, 0.0322705244314347, 0.0916156062439214, 0.0485946247476929, 0.0621345680776477, 0.0599310225580165, 0.0140247560707449, 0.0308042265222537, -0.0093884198675542, 0.0081042580134176, -0.0116626524591135]| 12.7455934908955673|      0.03125000|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[0.007324623710211, 0.1620324538452813, 0.0534870128721847, 0.0955017724711894, 0.0441120073864828, 0.0676280763031693, 0.0650919487395419, 0.0167527179847892, 0.0220153725944815, -0.0135026792279446, 0.0066535344182326, -0.013449146249048]| 11.6464359114789175|      0.06250000|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      17|[0.007324623710211, 0.1620324538452813, 0.0534870128721847, 0.0955017724711894, 0.0441120073864828, 0.0676280763031693, 0.0650919487395419, 0.0167527179847892, 0.0220153725944815, -0.0135026792279446, 0.0066535344182326, -0.013449146249048]| 11.6464359114789175|      0.03125000|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[-0.0024864670800571, 0.1853716386105625, 0.061316877621148, 0.1023979723945961, 0.0457062867125613, 0.0691221718467628, 0.0654791558184717, 0.01170679057646, 0.0247708418378084, -0.0131023464560284, 0.0018811224486444, -0.026325828381679]| 10.5929162757419792|      0.06250000|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      19|[-0.0024864670800571, 0.1853716386105625, 0.061316877621148, 0.1023979723945961, 0.0457062867125613, 0.0691221718467628, 0.0654791558184717, 0.01170679057646, 0.0247708418378084, -0.0131023464560284, 0.0018811224486444, -0.026325828381679]| 10.5929162757419792|      0.03125000|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      20|[-0.0022180706000851, 0.2099935408220248, 0.0664775816234254, 0.1173405629934594, 0.0479654914227163, 0.0735913250299101, 0.0730585349344269, 0.0141310535763643, 0.0217776201231843, -0.0110314894159464, 0.002384622680267, -0.0306195217387862]|  9.5594885906353859|      0.06250000|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      21|[-0.0022180706000851, 0.2099935408220248, 0.0664775816234254, 0.1173405629934594, 0.0479654914227163, 0.0735913250299101, 0.0730585349344269, 0.0141310535763643, 0.0217776201231843, -0.0110314894159464, 0.002384622680267, -0.0306195217387862]|  9.5594885906353859|      0.03125000|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[-0.0076117155388955, 0.231228742915412, 0.0797540403430809, 0.1257352492489383, 0.0521528251261325, 0.0790053059246012, 0.070579375793358, 0.0051798577920355, 0.0264634534849175, -0.0195701885731156, -0.0016834534978682, -0.0283235638134875]|  8.6190440041906786|      0.06250000|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      23|[-0.0076117155388955, 0.231228742915412, 0.0797540403430809, 0.1257352492489383, 0.0521528251261325, 0.0790053059246012, 0.070579375793358, 0.0051798577920355, 0.0264634534849175, -0.0195701885731156, -0.0016834534978682, -0.0283235638134875]|  8.6190440041906786|      0.03125000|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      24|[-0.0076117155388955, 0.231228742915412, 0.0797540403430809, 0.1257352492489383, 0.0521528251261325, 0.0790053059246012, 0.070579375793358, 0.0051798577920355, 0.0264634534849175, -0.0195701885731156, -0.0016834534978682, -0.0283235638134875]|  8.6190440041906786|      0.01562500|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[-0.008960618861088, 0.2422770402398549, 0.086864212505302, 0.1300019013584133, 0.0540636719997211, 0.0794647119171643, 0.0726188190145775, 0.0055657484968417, 0.0245192104997845, -0.0239419792551495, -0.0054587655375111, -0.030809745057887]|  8.1443106831990573|      0.03125000|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      26|[-0.0152860876604849, 0.2644982398996844, 0.103673005677636, 0.1391773644503496, 0.0557331689495749, 0.0819360915208424, 0.0718045108069462, 0.0071919081152943, 0.0294727843865414, -0.0232446672947304, -0.0114223909815444, -0.0326134031332682]|  7.2533127008284017|      0.06250000|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      27|[-0.0152860876604849, 0.2644982398996844, 0.103673005677636, 0.1391773644503496, 0.0557331689495749, 0.0819360915208424, 0.0718045108069462, 0.0071919081152943, 0.0294727843865414, -0.0232446672947304, -0.0114223909815444, -0.0326134031332682]|  7.2533127008284017|      0.03125000|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      28|[-0.0152860876604849, 0.2644982398996844, 0.103673005677636, 0.1391773644503496, 0.0557331689495749, 0.0819360915208424, 0.0718045108069462, 0.0071919081152943, 0.0294727843865414, -0.0232446672947304, -0.0114223909815444, -0.0326134031332682]|  7.2533127008284017|      0.01562500|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[-0.0187669895835622, 0.2736228679392089, 0.1128314996332397, 0.1439421198097715, 0.059134681634141, 0.0804320202199189, 0.0721390113802519, 0.0058059205442759, 0.0294713137319474, -0.0260279891055963, -0.015727215606443, -0.0324123159546957]|  6.8515629900748145|      0.03125000|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      30|[-0.012154046767229, 0.2918485495385102, 0.1179762054061161, 0.1409641046800338, 0.0648371846244735, 0.0913328682946802, 0.0717599595126717, 0.0068001039618381, 0.0485251041436397, -0.0235216981017848, -0.0193914413204883, -0.0269273034547481]|  6.5707279138584740|      0.06250000|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      31|[-0.012154046767229, 0.2918485495385102, 0.1179762054061161, 0.1409641046800338, 0.0648371846244735, 0.0913328682946802, 0.0717599595126717, 0.0068001039618381, 0.0485251041436397, -0.0235216981017848, -0.0193914413204883, -0.0269273034547481]|  6.5707279138584740|      0.03125000|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      32|[-0.0258395682008829, 0.3098060438819595, 0.1280945717246898, 0.144556210689919, 0.0611326729673053, 0.0996149139459144, 0.076410209231973, 0.0053736610253497, 0.0512438953312697, -0.0257108437470953, -0.0238068359237156, -0.04155117760219]|  5.9090475437931298|      0.06250000|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      33|[-0.0258395682008829, 0.3098060438819595, 0.1280945717246898, 0.144556210689919, 0.0611326729673053, 0.0996149139459144, 0.076410209231973, 0.0053736610253497, 0.0512438953312697, -0.0257108437470953, -0.0238068359237156, -0.04155117760219]|  5.9090475437931298|      0.03125000|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[-0.0271469479573828, 0.3297223732970774, 0.140883047348027, 0.1479581040124177, 0.0643456389290041, 0.0939332059024328, 0.0722236638463168, 0.0002078946716592, 0.0431235458679277, -0.0319155894738324, -0.0303889450608635, -0.0545317294922825]|  5.3014543962857994|      0.06250000|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[-0.0271469479573828, 0.3297223732970774, 0.140883047348027, 0.1479581040124177, 0.0643456389290041, 0.0939332059024328, 0.0722236638463168, 0.0002078946716592, 0.0431235458679277, -0.0319155894738324, -0.0303889450608635, -0.0545317294922825]|  5.3014543962857994|      0.03125000|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      36|[-0.0329980039260351, 0.3477450982462896, 0.1574116252449102, 0.151239299171202, 0.068563521655547, 0.1038141672520118, 0.0739505185942666, 0.0098344683351829, 0.0494452180702706, -0.0252158020252445, -0.0283995275043077, -0.0487296999092481]|  4.8508665665793682|      0.06250000|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      37|[-0.0377115256297528, 0.3873928617719219, 0.1613729451184217, 0.1587817450684057, 0.0608150897022092, 0.073046172811695, 0.0538114818837351, -0.0075647548435369, 0.0445936537610398, -0.0370883125584371, -0.011224041656581, -0.0567915900184516]|  4.1763252641404751|      0.12500000|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      38|[-0.0377115256297528, 0.3873928617719219, 0.1613729451184217, 0.1587817450684057, 0.0608150897022092, 0.073046172811695, 0.0538114818837351, -0.0075647548435369, 0.0445936537610398, -0.0370883125584371, -0.011224041656581, -0.0567915900184516]|  4.1763252641404751|      0.06250000|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      39|[-0.0377115256297528, 0.3873928617719219, 0.1613729451184217, 0.1587817450684057, 0.0608150897022092, 0.073046172811695, 0.0538114818837351, -0.0075647548435369, 0.0445936537610398, -0.0370883125584371, -0.011224041656581, -0.0567915900184516]|  4.1763252641404751|      0.03125000|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      40|[-0.0400803217641893, 0.4029708244966061, 0.173641440368735, 0.1583281388675007, 0.0695403202995799, 0.0793344976222141, 0.0704423814207745, -0.0009667337902095, 0.0468818653485455, -0.026461528093717, -0.0087115068562153, -0.0526339491794211]|  3.7677809552884560|      0.06250000|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      41|[-0.0400803217641893, 0.4029708244966061, 0.173641440368735, 0.1583281388675007, 0.0695403202995799, 0.0793344976222141, 0.0704423814207745, -0.0009667337902095, 0.0468818653485455, -0.026461528093717, -0.0087115068562153, -0.0526339491794211]|  3.7677809552884560|      0.03125000|[533, 164, 41, 82]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      42|[-0.0400803217641893, 0.4029708244966061, 0.173641440368735, 0.1583281388675007, 0.0695403202995799, 0.0793344976222141, 0.0704423814207745, -0.0009667337902095, 0.0468818653485455, -0.026461528093717, -0.0087115068562153, -0.0526339491794211]|  3.7677809552884560|      0.01562500|[546, 168, 42, 84]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      43|[-0.0400803217641893, 0.4029708244966061, 0.173641440368735, 0.1583281388675007, 0.0695403202995799, 0.0793344976222141, 0.0704423814207745, -0.0009667337902095, 0.0468818653485455, -0.026461528093717, -0.0087115068562153, -0.0526339491794211]|  3.7677809552884560|      0.00781250|[559, 172, 43, 86]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      44|[-0.0400803217641893, 0.4029708244966061, 0.173641440368735, 0.1583281388675007, 0.0695403202995799, 0.0793344976222141, 0.0704423814207745, -0.0009667337902095, 0.0468818653485455, -0.026461528093717, -0.0087115068562153, -0.0526339491794211]|  3.7677809552884560|      0.00390625|[572, 176, 44, 88]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      45|[-0.0399729025685793, 0.4056859755564681, 0.1750369744037748, 0.1586253076291085, 0.0693361455191059, 0.0788465080715514, 0.0698235411078939, -0.0018771138700863, 0.0460200322127638, -0.0274616342140827, -0.0098412087705965, -0.0537866022055801]|  3.6929552505367105|      0.00781250|[585, 180, 45, 90]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      46|[-0.0397080026768136, 0.4120955961093228, 0.1774105159182664, 0.1603110062280596, 0.0699193433877011, 0.0780691123445247, 0.0687358901331719, -0.0025381366197896, 0.0453335107483358, -0.029396075376057, -0.0114477795157296, -0.0552175550699659]|  3.5594214946401630|      0.01562500|[598, 184, 46, 92]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      47|[-0.0404267022410497, 0.4253936731074026, 0.1847947223817671, 0.1597912426643358, 0.0700425725577129, 0.0768866444312084, 0.0660767521102151, -0.0040370493934549, 0.0445319492536132, -0.0299672113211416, -0.0115360367763546, -0.0557475815481058]|  3.3191753705636944|      0.03125000|[611, 188, 47, 94]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      48|[-0.0404267022410497, 0.4253936731074026, 0.1847947223817671, 0.1597912426643358, 0.0700425725577129, 0.0768866444312084, 0.0660767521102151, -0.0040370493934549, 0.0445319492536132, -0.0299672113211416, -0.0115360367763546, -0.0557475815481058]|  3.3191753705636944|      0.01562500|[624, 192, 48, 96]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      49|[-0.0387212396987761, 0.4361667204554253, 0.1882203801161107, 0.1614152850797505, 0.0690801653115968, 0.076836933214243, 0.0658233417916641, -0.0070763829404946, 0.0360474459080289, -0.0284356293686233, -0.0160036447076935, -0.058253235880885]|  3.1854761553480104|      0.03125000|[637, 196, 49, 98]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      50|[-0.0393997309823416, 0.4495564160208686, 0.2033956204647791, 0.1514615475682151, 0.0655633355444402, 0.0776210524928396, 0.0742863625961671, 0.0015162186405391, 0.0413346687100786, -0.0409451782537833, -0.0049451500197117, -0.0597635641232118]|  2.9244832843602202|      0.06250000|[650, 200, 50, 100]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      51|[-0.0393997309823416, 0.4495564160208686, 0.2033956204647791, 0.1514615475682151, 0.0655633355444402, 0.0776210524928396, 0.0742863625961671, 0.0015162186405391, 0.0413346687100786, -0.0409451782537833, -0.0049451500197117, -0.0597635641232118]|  2.9244832843602202|      0.03125000|[663, 204, 51, 102]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      52|[-0.0393997309823416, 0.4495564160208686, 0.2033956204647791, 0.1514615475682151, 0.0655633355444402, 0.0776210524928396, 0.0742863625961671, 0.0015162186405391, 0.0413346687100786, -0.0409451782537833, -0.0049451500197117, -0.0597635641232118]|  2.9244832843602202|      0.01562500|[676, 208, 52, 104]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      53|[-0.0393997309823416, 0.4495564160208686, 0.2033956204647791, 0.1514615475682151, 0.0655633355444402, 0.0776210524928396, 0.0742863625961671, 0.0015162186405391, 0.0413346687100786, -0.0409451782537833, -0.0049451500197117, -0.0597635641232118]|  2.9244832843602202|      0.00781250|[689, 212, 53, 106]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      54|[-0.0406910097413072, 0.452544537800025, 0.2027140054004734, 0.1523785438645213, 0.0662729253759258, 0.0794077081438106, 0.0763033242477395, 0.0001727124088667, 0.0370994436473878, -0.0366397491798199, -0.0064322861806513, -0.060701209098642]|  2.8858454204521813|      0.01562500|[702, 216, 54, 108]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      55|[-0.0488121581153139, 0.4616934289202509, 0.206330652809651, 0.1504777789527704, 0.0711075349058643, 0.07749632178105, 0.0720291561935392, -0.0044427672423946, 0.0354562670968287, -0.0375791580923562, -0.0049925259346559, -0.0583477266413282]|  2.7397245916498587|      0.03125000|[715, 220, 55, 110]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      56|[-0.0488121581153139, 0.4616934289202509, 0.206330652809651, 0.1504777789527704, 0.0711075349058643, 0.07749632178105, 0.0720291561935392, -0.0044427672423946, 0.0354562670968287, -0.0375791580923562, -0.0049925259346559, -0.0583477266413282]|  2.7397245916498587|      0.01562500|[728, 224, 56, 112]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      57|[-0.0459008825660372, 0.4684455082245267, 0.2084624043744716, 0.1481920445613364, 0.0759830982302696, 0.0736075213271174, 0.0698055488228184, -0.0050603986866482, 0.0361367001374718, -0.0261624321477054, -0.003483886679667, -0.0566141810139935]|  2.6488395405982912|      0.03125000|[741, 228, 57, 114]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      58|[-0.0459008825660372, 0.4684455082245267, 0.2084624043744716, 0.1481920445613364, 0.0759830982302696, 0.0736075213271174, 0.0698055488228184, -0.0050603986866482, 0.0361367001374718, -0.0261624321477054, -0.003483886679667, -0.0566141810139935]|  2.6488395405982912|      0.01562500|[754, 232, 58, 116]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
      59|[-0.0484976270270009, 0.4752247348268082, 0.2171344066192178, 0.1492828628217383, 0.0756821572043513, 0.0763435040872085, 0.0716596541320672, -0.0001000531489627, 0.0363685126137382, -0.033318298445744, -0.0042415688174052, -0.051361279032018]|  2.5358651781727639|      0.03125000|[767, 236, 59, 118]                                                        |  | used linear model with 17 points | iterate success | actual_k=4
      60|[-0.0484976270270009, 0.4752247348268082, 0.2171344066192178, 0.1492828628217383, 0.0756821572043513, 0.0763435040872085, 0.0716596541320672, -0.0001000531489627, 0.0363685126137382, -0.033318298445744, -0.0042415688174052, -0.051361279032018]|  2.5358651781727639|      0.01562500|[780, 240, 60, 120]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
