k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
      13|[119.96670679946838, -0.0335055572025406, 0.8695287061571257, 110.03781286773477, 0.0663830864100244, 0.7921819343958277, 99.98000865517825, 0.2563029201141415, 0.6842987507036047, 87.98957908850453, 0.3804139014052799, 0.7603970802862748, 85.98244561182555, 0.4194979804159737, 0.6460692677257618, 84.04007529617805, 0.4431642804358702, 0.5152678479907699, 79.97561678523375, 0.65135892485885, 0.3374140766942215, 76.00507026816157, 0.9107018757787482, 0.15220914810131, 886.4007290480472, 909.9985254161074, 922.51859290593, 926.4360643571338, 935.5480612977295, 952.8406434790687, 975.706600312111]|373.0945434570312500|      0.03125000|[1665, 0, 0, 26]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[119.96745949175141, -0.0472424785020971, 0.8662864298480948, 110.03981554017005, 0.0781350602841177, 0.7991590427292495, 99.97827687608657, 0.2391767353970042, 0.6777835111759585, 87.9894758822316, 0.3880753340217328, 0.7604895721655124, 85.98132690833827, 0.414535841110187, 0.6459735102761408, 84.04132553360724, 0.4504466601940865, 0.5211154838316125, 79.97530566898915, 0.6459447020982207, 0.3349463506980229, 76.00638388368267, 0.910678299371806, 0.1512008077834616, 886.4018148623735, 909.9962395755002, 922.521696414529, 926.4326837949266, 935.5453557293077, 952.8398680513794, 975.7061447535496]|196.9752197265625000|      0.06250000|[1793, 0, 0, 28]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      15|[119.96745949175141, -0.0472424785020971, 0.8662864298480948, 110.03981554017005, 0.0781350602841177, 0.7991590427292495, 99.97827687608657, 0.2391767353970042, 0.6777835111759585, 87.9894758822316, 0.3880753340217328, 0.7604895721655124, 85.98132690833827, 0.414535841110187, 0.6459735102761408, 84.04132553360724, 0.4504466601940865, 0.5211154838316125, 79.97530566898915, 0.6459447020982207, 0.3349463506980229, 76.00638388368267, 0.910678299371806, 0.1512008077834616, 886.4018148623735, 909.9962395755002, 922.521696414529, 926.4326837949266, 935.5453557293077, 952.8398680513794, 975.7061447535496]|196.9752197265625000|      0.03125000|[1921, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[119.96745949175141, -0.0472424785020971, 0.8662864298480948, 110.03981554017005, 0.0781350602841177, 0.7991590427292495, 99.97827687608657, 0.2391767353970042, 0.6777835111759585, 87.9894758822316, 0.3880753340217328, 0.7604895721655124, 85.98132690833827, 0.414535841110187, 0.6459735102761408, 84.04132553360724, 0.4504466601940865, 0.5211154838316125, 79.97530566898915, 0.6459447020982207, 0.3349463506980229, 76.00638388368267, 0.910678299371806, 0.1512008077834616, 886.4018148623735, 909.9962395755002, 922.521696414529, 926.4326837949266, 935.5453557293077, 952.8398680513794, 975.7061447535496]|196.9752197265625000|      0.01562500|[2049, 0, 0, 32]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[119.96678876452476, -0.0373961109598446, 0.8679586724651543, 110.04132709405208, 0.0700984237239005, 0.7961577874618102, 99.97726332619749, 0.2365782727483024, 0.6778155428602055, 87.98990365023575, 0.3898363839102481, 0.7603965102149602, 85.9822568158838, 0.415081890105182, 0.649333373741199, 84.04009891504376, 0.4547165904982001, 0.5230388331853579, 79.97470697110522, 0.6430130773565021, 0.3331633930360365, 76.00556009668222, 0.9096022894255867, 0.1520812554880704, 886.4026235162763, 909.9947644274596, 922.5229802808178, 926.433436764808, 935.5457712805288, 952.8394563543635, 975.707130495186]|153.8868103027343750|      0.03125000|[2177, 0, 0, 34]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      18|[119.96678876452476, -0.0373961109598446, 0.8679586724651543, 110.04132709405208, 0.0700984237239005, 0.7961577874618102, 99.97726332619749, 0.2365782727483024, 0.6778155428602055, 87.98990365023575, 0.3898363839102481, 0.7603965102149602, 85.9822568158838, 0.415081890105182, 0.649333373741199, 84.04009891504376, 0.4547165904982001, 0.5230388331853579, 79.97470697110522, 0.6430130773565021, 0.3331633930360365, 76.00556009668222, 0.9096022894255867, 0.1520812554880704, 886.4026235162763, 909.9947644274596, 922.5229802808178, 926.433436764808, 935.5457712805288, 952.8394563543635, 975.707130495186]|153.8868103027343750|      0.01562500|[2305, 0, 0, 36]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[119.97012863699747, -0.045226791308237, 0.864785884972234, 110.04423955909425, 0.0734602429811271, 0.7984929058009052, 99.97760777571808, 0.2312043371050408, 0.6754489973651504, 87.99125015761716, 0.3913439240455479, 0.7608647963203908, 85.9805633077951, 0.4168444757974989, 0.6498999786730388, 84.04021377978646, 0.4597590012701413, 0.5241315542892433, 79.97362114060813, 0.6356875515840964, 0.3325402313164307, 76.00657954496133, 0.9103516779268412, 0.1533797390920233, 886.403203644375, 909.993270461804, 922.5232034097185, 926.4331761790713, 935.5461160762832, 952.8404816308172, 975.7056619748225]|135.4273834228515625|      0.03125000|[2433, 0, 0, 38]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      20|[119.97012863699747, -0.045226791308237, 0.864785884972234, 110.04423955909425, 0.0734602429811271, 0.7984929058009052, 99.97760777571808, 0.2312043371050408, 0.6754489973651504, 87.99125015761716, 0.3913439240455479, 0.7608647963203908, 85.9805633077951, 0.4168444757974989, 0.6498999786730388, 84.04021377978646, 0.4597590012701413, 0.5241315542892433, 79.97362114060813, 0.6356875515840964, 0.3325402313164307, 76.00657954496133, 0.9103516779268412, 0.1533797390920233, 886.403203644375, 909.993270461804, 922.5232034097185, 926.4331761790713, 935.5461160762832, 952.8404816308172, 975.7056619748225]|135.4273834228515625|      0.01562500|[2561, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[119.97012863699747, -0.045226791308237, 0.864785884972234, 110.04423955909425, 0.0734602429811271, 0.7984929058009052, 99.97760777571808, 0.2312043371050408, 0.6754489973651504, 87.99125015761716, 0.3913439240455479, 0.7608647963203908, 85.9805633077951, 0.4168444757974989, 0.6498999786730388, 84.04021377978646, 0.4597590012701413, 0.5241315542892433, 79.97362114060813, 0.6356875515840964, 0.3325402313164307, 76.00657954496133, 0.9103516779268412, 0.1533797390920233, 886.403203644375, 909.993270461804, 922.5232034097185, 926.4331761790713, 935.5461160762832, 952.8404816308172, 975.7056619748225]|135.4273834228515625|      0.00781250|[2689, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[119.9704483119317, -0.0409836954129363, 0.8658966605632616, 110.04403033718786, 0.0679997995283185, 0.7971455726993041, 99.97740456364164, 0.2314082295814573, 0.675546046280703, 87.9910464405099, 0.3909250551418325, 0.7606188618920776, 85.9808736167842, 0.4175152765751375, 0.6501500425792915, 84.03979008800734, 0.4618978420718801, 0.5244161134659033, 79.9739169528779, 0.6342558446587596, 0.331287606744291, 76.00646557846534, 0.9104465221201755, 0.153397895216342, 886.4028767405746, 909.9935128929471, 922.5237198254289, 926.4330073882056, 935.5461408553069, 952.8405042591278, 975.705537488586]|114.5590438842773438|      0.01562500|[2817, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      23|[119.96950124478992, -0.044328305456135, 0.8668329498856161, 110.04471371574387, 0.0687033216449688, 0.7939182703417518, 99.97763647658977, 0.2293178442337668, 0.6755643462891743, 87.99064053136986, 0.3924528428997057, 0.7584338292902156, 85.9798164891915, 0.425716712144244, 0.6511438937841488, 84.04050857388427, 0.4710469846089697, 0.5232735328536331, 79.97507275869411, 0.631445505038448, 0.3293142915728781, 76.00389083974021, 0.912253031189312, 0.1537915743148014, 886.4021739235804, 909.9970501166246, 922.521220536327, 926.4358359901959, 935.5474766041408, 952.8409421467818, 975.7046409011914]| 97.1112289428710938|      0.03125000|[2945, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      24|[119.96950124478992, -0.044328305456135, 0.8668329498856161, 110.04471371574387, 0.0687033216449688, 0.7939182703417518, 99.97763647658977, 0.2293178442337668, 0.6755643462891743, 87.99064053136986, 0.3924528428997057, 0.7584338292902156, 85.9798164891915, 0.425716712144244, 0.6511438937841488, 84.04050857388427, 0.4710469846089697, 0.5232735328536331, 79.97507275869411, 0.631445505038448, 0.3293142915728781, 76.00389083974021, 0.912253031189312, 0.1537915743148014, 886.4021739235804, 909.9970501166246, 922.521220536327, 926.4358359901959, 935.5474766041408, 952.8409421467818, 975.7046409011914]| 97.1112289428710938|      0.01562500|[3073, 0, 0, 48]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      25|[119.96950124478992, -0.044328305456135, 0.8668329498856161, 110.04471371574387, 0.0687033216449688, 0.7939182703417518, 99.97763647658977, 0.2293178442337668, 0.6755643462891743, 87.99064053136986, 0.3924528428997057, 0.7584338292902156, 85.9798164891915, 0.425716712144244, 0.6511438937841488, 84.04050857388427, 0.4710469846089697, 0.5232735328536331, 79.97507275869411, 0.631445505038448, 0.3293142915728781, 76.00389083974021, 0.912253031189312, 0.1537915743148014, 886.4021739235804, 909.9970501166246, 922.521220536327, 926.4358359901959, 935.5474766041408, 952.8409421467818, 975.7046409011914]| 97.1112289428710938|      0.00781250|[3201, 0, 0, 50]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      26|[119.96963249973753, -0.0426769765861988, 0.8675186437176826, 110.04388969024758, 0.0648774054388567, 0.7915333007317089, 99.97644750108836, 0.2278578652140406, 0.675748399266054, 87.99071134635231, 0.3947445412707699, 0.7579535186809097, 85.97995190225821, 0.4266337260545644, 0.6505967859387151, 84.0414424634222, 0.4746656076465235, 0.524527013563545, 79.97540499328484, 0.6296408412175759, 0.32752027306051, 76.00339642002423, 0.9126412334910254, 0.1548459284689344, 886.4029838834721, 909.9968791145537, 922.5216027456567, 926.4360421175423, 935.5480627738722, 952.839839548313, 975.7053671316665]| 92.6733627319335938|      0.01562500|[3329, 0, 0, 52]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      27|[119.96963249973753, -0.0426769765861988, 0.8675186437176826, 110.04388969024758, 0.0648774054388567, 0.7915333007317089, 99.97644750108836, 0.2278578652140406, 0.675748399266054, 87.99071134635231, 0.3947445412707699, 0.7579535186809097, 85.97995190225821, 0.4266337260545644, 0.6505967859387151, 84.0414424634222, 0.4746656076465235, 0.524527013563545, 79.97540499328484, 0.6296408412175759, 0.32752027306051, 76.00339642002423, 0.9126412334910254, 0.1548459284689344, 886.4029838834721, 909.9968791145537, 922.5216027456567, 926.4360421175423, 935.5480627738722, 952.839839548313, 975.7053671316665]| 92.6733627319335938|      0.00781250|[3457, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      28|[119.96924718728789, -0.0475754137840387, 0.8657523942602544, 110.0444273529889, 0.0653735509539504, 0.7927603505027877, 99.97602809219634, 0.2251191349759727, 0.676178064910763, 87.99139155071185, 0.3946836265888689, 0.7579415943751496, 85.98008056273396, 0.4291586184079585, 0.6500991255192587, 84.0406769263417, 0.4776247124094409, 0.5244173158684142, 79.97523108153098, 0.6290857425074095, 0.326912551712606, 76.00392389156137, 0.9129086912806359, 0.1541844699392928, 886.4026137232702, 909.9979405569306, 922.521381910634, 926.4368455353391, 935.5461120239262, 952.8401810925795, 975.7051797714662]| 88.4952774047851562|      0.01562500|[3585, 0, 0, 56]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      29|[119.96924718728789, -0.0475754137840387, 0.8657523942602544, 110.0444273529889, 0.0653735509539504, 0.7927603505027877, 99.97602809219634, 0.2251191349759727, 0.676178064910763, 87.99139155071185, 0.3946836265888689, 0.7579415943751496, 85.98008056273396, 0.4291586184079585, 0.6500991255192587, 84.0406769263417, 0.4776247124094409, 0.5244173158684142, 79.97523108153098, 0.6290857425074095, 0.326912551712606, 76.00392389156137, 0.9129086912806359, 0.1541844699392928, 886.4026137232702, 909.9979405569306, 922.521381910634, 926.4368455353391, 935.5461120239262, 952.8401810925795, 975.7051797714662]| 88.4952774047851562|      0.00781250|[3713, 0, 0, 58]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      30|[119.96924718728789, -0.0475754137840387, 0.8657523942602544, 110.0444273529889, 0.0653735509539504, 0.7927603505027877, 99.97602809219634, 0.2251191349759727, 0.676178064910763, 87.99139155071185, 0.3946836265888689, 0.7579415943751496, 85.98008056273396, 0.4291586184079585, 0.6500991255192587, 84.0406769263417, 0.4776247124094409, 0.5244173158684142, 79.97523108153098, 0.6290857425074095, 0.326912551712606, 76.00392389156137, 0.9129086912806359, 0.1541844699392928, 886.4026137232702, 909.9979405569306, 922.521381910634, 926.4368455353391, 935.5461120239262, 952.8401810925795, 975.7051797714662]| 88.4952774047851562|      0.00390625|[3841, 0, 0, 60]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      31|[119.96943327763917, -0.0449366357295895, 0.866541599101263, 110.04431268655601, 0.0630912451027483, 0.7920877441898428, 99.97599352451046, 0.225489481354932, 0.6765592842091042, 87.99132841193824, 0.3944246413840588, 0.7577598127977686, 85.97988864518493, 0.4299987842114843, 0.6505218025164877, 84.04082249092752, 0.4782562618911445, 0.5247229533265967, 79.97526542630987, 0.629120464536777, 0.3267915726529514, 76.00398105149081, 0.9131550755854533, 0.1541535376773007, 886.4024732768494, 909.9978000633989, 922.5214419746119, 926.4367889735639, 935.5461753208422, 952.8401877006478, 975.7052736760126]| 85.2225341796875000|      0.00781250|[3969, 0, 0, 62]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      32|[119.96943327763917, -0.0449366357295895, 0.866541599101263, 110.04431268655601, 0.0630912451027483, 0.7920877441898428, 99.97599352451046, 0.225489481354932, 0.6765592842091042, 87.99132841193824, 0.3944246413840588, 0.7577598127977686, 85.97988864518493, 0.4299987842114843, 0.6505218025164877, 84.04082249092752, 0.4782562618911445, 0.5247229533265967, 79.97526542630987, 0.629120464536777, 0.3267915726529514, 76.00398105149081, 0.9131550755854533, 0.1541535376773007, 886.4024732768494, 909.9978000633989, 922.5214419746119, 926.4367889735639, 935.5461753208422, 952.8401877006478, 975.7052736760126]| 85.2225341796875000|      0.00390625|[4097, 0, 0, 64]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      33|[119.96955207391707, -0.0461799735750191, 0.8656087892451008, 110.04409769549434, 0.0639402972058669, 0.793544795286579, 99.97555708436639, 0.2238933306302609, 0.6762837964289246, 87.99081969313939, 0.3941813222132333, 0.7580046043947561, 85.97996236720418, 0.4312093492398866, 0.6509292653241338, 84.04089117992109, 0.4799413362753755, 0.5251279156882857, 79.97518181460592, 0.629209605001404, 0.3263668199835573, 76.00427783933846, 0.9131493706032486, 0.1543816024081115, 886.4034080573487, 909.9974448866074, 922.52105222616, 926.4368018622581, 935.5462155548958, 952.839658529809, 975.7046972398296]| 83.4173736572265625|      0.00781250|[4225, 0, 0, 66]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      34|[119.96955207391707, -0.0461799735750191, 0.8656087892451008, 110.04409769549434, 0.0639402972058669, 0.793544795286579, 99.97555708436639, 0.2238933306302609, 0.6762837964289246, 87.99081969313939, 0.3941813222132333, 0.7580046043947561, 85.97996236720418, 0.4312093492398866, 0.6509292653241338, 84.04089117992109, 0.4799413362753755, 0.5251279156882857, 79.97518181460592, 0.629209605001404, 0.3263668199835573, 76.00427783933846, 0.9131493706032486, 0.1543816024081115, 886.4034080573487, 909.9974448866074, 922.52105222616, 926.4368018622581, 935.5462155548958, 952.839658529809, 975.7046972398296]| 83.4173736572265625|      0.00390625|[4353, 0, 0, 68]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      35|[119.96915746336042, -0.0444420197106525, 0.8658581779918486, 110.04408566343568, 0.0615364827390316, 0.7932622205889214, 99.97587552316392, 0.2242309359316666, 0.6764617660556536, 87.991101815114, 0.3948364304882541, 0.7580687138791122, 85.98023687757092, 0.4327222270500878, 0.65104147715208, 84.04157283403195, 0.4811674951679299, 0.5257946251969025, 79.97483787120682, 0.6292209104147061, 0.326474273738519, 76.00395381370632, 0.9126777790867289, 0.1542728466303208, 886.4033769405619, 909.9972395708436, 922.5208120600832, 926.4366964261959, 935.5462877962839, 952.8396910032124, 975.7045378553263]| 82.2446212768554688|      0.00781250|[4481, 0, 0, 70]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      36|[119.96915746336042, -0.0444420197106525, 0.8658581779918486, 110.04408566343568, 0.0615364827390316, 0.7932622205889214, 99.97587552316392, 0.2242309359316666, 0.6764617660556536, 87.991101815114, 0.3948364304882541, 0.7580687138791122, 85.98023687757092, 0.4327222270500878, 0.65104147715208, 84.04157283403195, 0.4811674951679299, 0.5257946251969025, 79.97483787120682, 0.6292209104147061, 0.326474273738519, 76.00395381370632, 0.9126777790867289, 0.1542728466303208, 886.4033769405619, 909.9972395708436, 922.5208120600832, 926.4366964261959, 935.5462877962839, 952.8396910032124, 975.7045378553263]| 82.2446212768554688|      0.00390625|[4609, 0, 0, 72]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      37|[119.96914044045431, -0.0471528814000599, 0.8644324718739278, 110.04394823287883, 0.062595348915125, 0.7943900774073188, 99.9753754359081, 0.2234001003149083, 0.6761669336562547, 87.99090938548736, 0.3948545313109009, 0.7578672680196027, 85.98039967127426, 0.4335814499776405, 0.6512496560069455, 84.04150791612366, 0.4819926109123082, 0.526146477190279, 79.97498613853406, 0.6296777899376563, 0.3265771958350701, 76.0039374950681, 0.9122234828911304, 0.1542140075668153, 886.4031681665253, 909.9971485086642, 922.5206841874902, 926.4370590271665, 935.5460075894624, 952.8396803656226, 975.7046518921692]| 81.5706558227539062|      0.00781250|[4737, 0, 0, 74]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
