k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0117624205200367, -0.0741118922079625, -0.2600380609435191, 0.2495287813518764, 0.129190762625441, 0.2238734254576661, 0.1374475136039101, 0.1302653770051677, 0.0707801937407302, 0.1890184422265472, 0.0070449002751933, 0.2070882447505774, 0.1879628183373503, 0.2663035040455148, -0.0184075534521162, 0.1285776296467688, 0.0083849837736984, 0.0415003490544398, 0.2746066303448951, 0.1669990784882533, 0.079021668403207, 0.3771007726051426, 0.2412010333279348, 0.4058893740644148, 0.1456420436124242, 0.3135014870495487, 0.3282837038416501, 0.3740439342688961, 0.3982979115183991, 0.3928029196320461, 0.2906378794511714, 0.3645963759794969, 0.2934489931363385, 0.3817915587503732, 0.4448035165257501, 0.4737035742429872, 0.4099675983955086, 0.5775610524415967, 0.3965292714836166, 0.5024439663615803, 0.3139369119315628, 0.3940181605953186, 0.4998553459782845, 0.3626845148361152, 0.4167669001070611, 0.4924034308622087, 0.6178207773478464, 0.473024345593503, 0.5594201651683925, 0.5068535350962524, 0.5073946635652964, 0.6697224044824123, 0.4163857295336318, 0.5582978683016168, 0.608205120854071, 0.7283556830176872, 0.6404320679894915, 0.5530671803852306, 0.6686495163263374, 0.6233919346026398, 0.602506700813712, 0.637233810917884, 0.5200033282751437, 0.7098632497340652, 0.5472885359637023, 0.7483581938815955, 0.674904787646904, 0.6199367021046277, 0.7106229999442337, 0.612675807028045, 0.8708733977482475, 0.7631108153621247, 0.8348813181656389, 0.8083622982533272, 0.7717880459286695, 0.8301418768530198, 0.7601081389661464, 0.6368114390008792, 0.5725747379220679, 0.7771092051276696, 0.7119063470375997, 0.7417321238689785, 0.8810083444006361, 0.9204984911859719, 0.826175173448818, 0.9863794949215073, 0.7678830679092767, 0.8381097342200128, 0.9941932778862419, 0.7320638203120483, 1.039044801681805, 1.0562189712273913, 0.9179303589011856, 0.9817325982957249, 0.9091004344132227, 1.028195002272945, 1.027783330311471, 1.0738436577368553, 1.187500654324393, 1.1364751566138793]|-87.0778507741164560|      2.00000000|[89, 12, 1, 8]                                                             |  | used linear model with 101 points | iterate success | actual_k=2
      23|[-0.9447057208257923, 0.5196841588965377, 0.3305392646867193, 0.0041443808971702, 1.0613138663503032, -1.0924091769490882, 0.7124254533681594, 1.4057737367201981, 0.724966577790239, -0.1560197365803764, 1.1177212674823553, 0.6781269022415534, 0.8858416295100494, 2.0680460171641344, -1.0378842184739372, -0.7933527359081667, -0.8332986201145749, -0.0290092109598837, 1.6219620865478712, 1.0966854602968712, -1.0623334927568164, 1.1652408531688243, 0.6843958643633591, 0.7349069087578705, 1.2488685550219742, -0.9063334117345097, -1.1079630260302895, 1.5800100725277895, 0.9038940441592047, 0.6881743502681137, 0.3989680282133187, -0.4373501798856686, 1.0339420420862002, 0.9506565242395631, 1.1147036625861562, 0.9182434368359081, 1.0528623739828784, 1.1928725005683476, 1.1011578919351404, 0.9840267082214771, 1.0554572554818342, -0.8646192147015516, -0.6204349652027128, -0.8437786204106947, 0.8092219109563742, 0.7693368655100035, 2.039492640729658, -1.1917914840369968, 0.7682878007111862, 0.7356134076265607, 0.8277528955563178, 1.076678358892515, 0.728847106404872, 0.9741970000964016, 1.3214133616278878, 0.9641618768090178, 1.1166886007263432, 1.0607831666625431, 0.9438521330206873, 1.2522520401073902, 0.7722678434689609, 0.9342124384166118, 1.6998583367452622, -1.1328738330104284, 2.1075999318139407, 1.999334930655615, 0.7906526586495536, 0.832288776208185, -0.398897204949796, 0.7005835671848188, 1.9719968832433044, 0.7863877928560185, 1.0597833891210713, 1.6898875211970736, 1.6978021891580632, 1.5412221996471096, 1.4890695124594515, 0.7656499722102558, 0.932971767699979, 1.0581774891026585, 1.4263679697864255, 1.1308344922235565, 2.0378346721277945, 2.054702497413523, 1.8078049628281654, 1.2446498334834348, 0.8671334395745178, 0.7286957791313717, 1.7604071125841887, 0.9934770528276955, 2.1609492027048565, 2.049714863200701, 0.7902920153135794, 2.104822463015366, 1.9117472832972873, 1.6641566550431754, 1.473083341123916, 1.8350959574054064, 2.1451960411977486, 2.2312726492495916]|-1577.7861068159386377|      2.00000000|[2035, 288, 23, 184]                                                       |  | used linear model with 101 points | iterate success | actual_k=2
      24|[-0.9447057208257923, 0.5196841588965377, 0.3305392646867193, 0.0041443808971702, 1.0613138663503032, -1.0924091769490882, 0.7124254533681594, 1.4057737367201981, 0.724966577790239, -0.1560197365803764, 1.1177212674823553, 0.6781269022415534, 0.8858416295100494, 2.0680460171641344, -1.0378842184739372, -0.7933527359081667, -0.8332986201145749, -0.0290092109598837, 1.6219620865478712, 1.0966854602968712, -1.0623334927568164, 1.1652408531688243, 0.6843958643633591, 0.7349069087578705, 1.2488685550219742, -0.9063334117345097, -1.1079630260302895, 1.5800100725277895, 0.9038940441592047, 0.6881743502681137, 0.3989680282133187, -0.4373501798856686, 1.0339420420862002, 0.9506565242395631, 1.1147036625861562, 0.9182434368359081, 1.0528623739828784, 1.1928725005683476, 1.1011578919351404, 0.9840267082214771, 1.0554572554818342, -0.8646192147015516, -0.6204349652027128, -0.8437786204106947, 0.8092219109563742, 0.7693368655100035, 2.039492640729658, -1.1917914840369968, 0.7682878007111862, 0.7356134076265607, 0.8277528955563178, 1.076678358892515, 0.728847106404872, 0.9741970000964016, 1.3214133616278878, 0.9641618768090178, 1.1166886007263432, 1.0607831666625431, 0.9438521330206873, 1.2522520401073902, 0.7722678434689609, 0.9342124384166118, 1.6998583367452622, -1.1328738330104284, 2.1075999318139407, 1.999334930655615, 0.7906526586495536, 0.832288776208185, -0.398897204949796, 0.7005835671848188, 1.9719968832433044, 0.7863877928560185, 1.0597833891210713, 1.6898875211970736, 1.6978021891580632, 1.5412221996471096, 1.4890695124594515, 0.7656499722102558, 0.932971767699979, 1.0581774891026585, 1.4263679697864255, 1.1308344922235565, 2.0378346721277945, 2.054702497413523, 1.8078049628281654, 1.2446498334834348, 0.8671334395745178, 0.7286957791313717, 1.7604071125841887, 0.9934770528276955, 2.1609492027048565, 2.049714863200701, 0.7902920153135794, 2.104822463015366, 1.9117472832972873, 1.6641566550431754, 1.473083341123916, 1.8350959574054064, 2.1451960411977486, 2.2312726492495916]|-1577.7861068159386377|      1.00000000|[2124, 300, 24, 192]                                                       |  | used linear model with 101 points | iterate failure | actual_k=2
      25|[-0.9447057208257923, 0.5196841588965377, 0.3305392646867193, 0.0041443808971702, 1.0613138663503032, -1.0924091769490882, 0.7124254533681594, 1.4057737367201981, 0.724966577790239, -0.1560197365803764, 1.1177212674823553, 0.6781269022415534, 0.8858416295100494, 2.0680460171641344, -1.0378842184739372, -0.7933527359081667, -0.8332986201145749, -0.0290092109598837, 1.6219620865478712, 1.0966854602968712, -1.0623334927568164, 1.1652408531688243, 0.6843958643633591, 0.7349069087578705, 1.2488685550219742, -0.9063334117345097, -1.1079630260302895, 1.5800100725277895, 0.9038940441592047, 0.6881743502681137, 0.3989680282133187, -0.4373501798856686, 1.0339420420862002, 0.9506565242395631, 1.1147036625861562, 0.9182434368359081, 1.0528623739828784, 1.1928725005683476, 1.1011578919351404, 0.9840267082214771, 1.0554572554818342, -0.8646192147015516, -0.6204349652027128, -0.8437786204106947, 0.8092219109563742, 0.7693368655100035, 2.039492640729658, -1.1917914840369968, 0.7682878007111862, 0.7356134076265607, 0.8277528955563178, 1.076678358892515, 0.728847106404872, 0.9741970000964016, 1.3214133616278878, 0.9641618768090178, 1.1166886007263432, 1.0607831666625431, 0.9438521330206873, 1.2522520401073902, 0.7722678434689609, 0.9342124384166118, 1.6998583367452622, -1.1328738330104284, 2.1075999318139407, 1.999334930655615, 0.7906526586495536, 0.832288776208185, -0.398897204949796, 0.7005835671848188, 1.9719968832433044, 0.7863877928560185, 1.0597833891210713, 1.6898875211970736, 1.6978021891580632, 1.5412221996471096, 1.4890695124594515, 0.7656499722102558, 0.932971767699979, 1.0581774891026585, 1.4263679697864255, 1.1308344922235565, 2.0378346721277945, 2.054702497413523, 1.8078049628281654, 1.2446498334834348, 0.8671334395745178, 0.7286957791313717, 1.7604071125841887, 0.9934770528276955, 2.1609492027048565, 2.049714863200701, 0.7902920153135794, 2.104822463015366, 1.9117472832972873, 1.6641566550431754, 1.473083341123916, 1.8350959574054064, 2.1451960411977486, 2.2312726492495916]|-1577.7861068159386377|      0.50000000|[2213, 312, 25, 200]                                                       |  | used linear model with 101 points | iterate failure | actual_k=2
      26|[-0.9780369056230012, 0.6024361341262852, 0.4159466578056326, -0.0117306321179461, 1.049543850800139, -1.0608566608160042, 0.8231395906426431, 1.3641461038304563, 0.7875755658128695, -0.252952142687241, 1.1157436931913138, 0.760153147684258, 0.9113541423795881, 2.0763987134287807, -1.0815880683123498, -0.8883250338548829, -0.8383896733534214, -0.1253609045182647, 1.6441563619530077, 1.1005349453371163, -1.0690588744892542, 1.1755566097866634, 0.7612744554821557, 0.7994572236819593, 1.3255675002449778, -0.9121270922680448, -1.1027689671132306, 1.6014272969389638, 0.8326506936183564, 0.7835596545549108, 0.4886735845225532, -0.5796073706563509, 1.0408880055516956, 1.0015390955283896, 1.2005358132189121, 0.9667937260096866, 0.992847832044535, 1.25818268548614, 1.05425265319576, 1.0616279405501232, 1.0082448634762289, -0.893811615822142, -0.6245803797504569, -0.8480276840399634, 0.7745102573586633, 0.7384793844984084, 2.0105581650992463, -1.1781930550405164, 0.8152371265617983, 0.8172528262110643, 0.8690430796825022, 1.080010189508557, 0.7613396183132741, 1.0560488095617138, 1.328899917420213, 0.9902118879618415, 1.1088173705869657, 1.1001875697669437, 0.9919739516872772, 1.2825261910612435, 0.7636139322982667, 0.9450341552070762, 1.7766595821045876, -1.066854112895398, 2.1439019301295894, 2.014473132899959, 0.8414671712210798, 0.863511467394174, -0.4693646075160994, 0.7198203790599618, 1.9986232295784598, 0.835482992847685, 1.0856589818102043, 1.6561123753195375, 1.7252598411627207, 1.608281080096509, 1.4984985021121644, 0.7274485205167922, 0.9062117332078523, 1.0747916297090396, 1.4127268067761813, 1.1360455392581539, 2.021391254321448, 2.065260198905419, 1.9164171327406152, 1.219239055629974, 0.8465329023252459, 0.7250449820833106, 1.8090264738667619, 1.0280685940484047, 2.164338810524598, 2.076737489672172, 0.839305521058861, 2.06761309837806, 1.9236739625338433, 1.6725302150791128, 1.4854771222664842, 1.866968840821181, 2.1535261641027454, 2.1723459606515756]|-1645.9857662746399001|      1.00000000|[2301, 325, 26, 208]                                                       |  | used linear model with 101 points | iterate success | actual_k=2
      27|[-0.9780369056230012, 0.6024361341262852, 0.4159466578056326, -0.0117306321179461, 1.049543850800139, -1.0608566608160042, 0.8231395906426431, 1.3641461038304563, 0.7875755658128695, -0.252952142687241, 1.1157436931913138, 0.760153147684258, 0.9113541423795881, 2.0763987134287807, -1.0815880683123498, -0.8883250338548829, -0.8383896733534214, -0.1253609045182647, 1.6441563619530077, 1.1005349453371163, -1.0690588744892542, 1.1755566097866634, 0.7612744554821557, 0.7994572236819593, 1.3255675002449778, -0.9121270922680448, -1.1027689671132306, 1.6014272969389638, 0.8326506936183564, 0.7835596545549108, 0.4886735845225532, -0.5796073706563509, 1.0408880055516956, 1.0015390955283896, 1.2005358132189121, 0.9667937260096866, 0.992847832044535, 1.25818268548614, 1.05425265319576, 1.0616279405501232, 1.0082448634762289, -0.893811615822142, -0.6245803797504569, -0.8480276840399634, 0.7745102573586633, 0.7384793844984084, 2.0105581650992463, -1.1781930550405164, 0.8152371265617983, 0.8172528262110643, 0.8690430796825022, 1.080010189508557, 0.7613396183132741, 1.0560488095617138, 1.328899917420213, 0.9902118879618415, 1.1088173705869657, 1.1001875697669437, 0.9919739516872772, 1.2825261910612435, 0.7636139322982667, 0.9450341552070762, 1.7766595821045876, -1.066854112895398, 2.1439019301295894, 2.014473132899959, 0.8414671712210798, 0.863511467394174, -0.4693646075160994, 0.7198203790599618, 1.9986232295784598, 0.835482992847685, 1.0856589818102043, 1.6561123753195375, 1.7252598411627207, 1.608281080096509, 1.4984985021121644, 0.7274485205167922, 0.9062117332078523, 1.0747916297090396, 1.4127268067761813, 1.1360455392581539, 2.021391254321448, 2.065260198905419, 1.9164171327406152, 1.219239055629974, 0.8465329023252459, 0.7250449820833106, 1.8090264738667619, 1.0280685940484047, 2.164338810524598, 2.076737489672172, 0.839305521058861, 2.06761309837806, 1.9236739625338433, 1.6725302150791128, 1.4854771222664842, 1.866968840821181, 2.1535261641027454, 2.1723459606515756]|-1645.9857662746399001|      0.50000000|[2389, 338, 27, 216]                                                       |  | used linear model with 101 points | iterate failure | actual_k=2
      28|[-0.9780369056230012, 0.6024361341262852, 0.4159466578056326, -0.0117306321179461, 1.049543850800139, -1.0608566608160042, 0.8231395906426431, 1.3641461038304563, 0.7875755658128695, -0.252952142687241, 1.1157436931913138, 0.760153147684258, 0.9113541423795881, 2.0763987134287807, -1.0815880683123498, -0.8883250338548829, -0.8383896733534214, -0.1253609045182647, 1.6441563619530077, 1.1005349453371163, -1.0690588744892542, 1.1755566097866634, 0.7612744554821557, 0.7994572236819593, 1.3255675002449778, -0.9121270922680448, -1.1027689671132306, 1.6014272969389638, 0.8326506936183564, 0.7835596545549108, 0.4886735845225532, -0.5796073706563509, 1.0408880055516956, 1.0015390955283896, 1.2005358132189121, 0.9667937260096866, 0.992847832044535, 1.25818268548614, 1.05425265319576, 1.0616279405501232, 1.0082448634762289, -0.893811615822142, -0.6245803797504569, -0.8480276840399634, 0.7745102573586633, 0.7384793844984084, 2.0105581650992463, -1.1781930550405164, 0.8152371265617983, 0.8172528262110643, 0.8690430796825022, 1.080010189508557, 0.7613396183132741, 1.0560488095617138, 1.328899917420213, 0.9902118879618415, 1.1088173705869657, 1.1001875697669437, 0.9919739516872772, 1.2825261910612435, 0.7636139322982667, 0.9450341552070762, 1.7766595821045876, -1.066854112895398, 2.1439019301295894, 2.014473132899959, 0.8414671712210798, 0.863511467394174, -0.4693646075160994, 0.7198203790599618, 1.9986232295784598, 0.835482992847685, 1.0856589818102043, 1.6561123753195375, 1.7252598411627207, 1.608281080096509, 1.4984985021121644, 0.7274485205167922, 0.9062117332078523, 1.0747916297090396, 1.4127268067761813, 1.1360455392581539, 2.021391254321448, 2.065260198905419, 1.9164171327406152, 1.219239055629974, 0.8465329023252459, 0.7250449820833106, 1.8090264738667619, 1.0280685940484047, 2.164338810524598, 2.076737489672172, 0.839305521058861, 2.06761309837806, 1.9236739625338433, 1.6725302150791128, 1.4854771222664842, 1.866968840821181, 2.1535261641027454, 2.1723459606515756]|-1645.9857662746399001|      0.25000000|[2478, 350, 28, 224]                                                       |  | used linear model with 101 points | iterate failure | actual_k=2
      29|[-1.0033560032169546, 0.6281356920379032, 0.486874445592602, -0.038322269591659, 1.0534918623322427, -1.0749934862462192, 0.8384647901580325, 1.375398909308093, 0.7696742625666871, -0.2839392606587844, 1.1010573473079148, 0.7784152161520707, 0.9204413166719346, 2.0605989625367775, -1.0801285526978044, -0.9022040498383925, -0.8590459891398201, -0.156926812585983, 1.702669412114404, 1.1115272211327563, -1.0664548067368347, 1.155031296072826, 0.7850086777971015, 0.8145281946622526, 1.3418314120275345, -0.9018838654225588, -1.0646302868828883, 1.610089358489231, 0.8060552058106275, 0.8109417252636442, 0.5295028971489539, -0.6268630178836652, 1.046162055164874, 0.9970882049952121, 1.1826233438167513, 0.9657188569398436, 0.9585012133587882, 1.2768494151640095, 1.02225528354179, 1.0589355592941532, 1.016867437493417, -0.9169519548430498, -0.6923282940740964, -0.8777429762731646, 0.7909126130018186, 0.7247395143510972, 2.0245958844177956, -1.1812986835693313, 0.8204079156221918, 0.8381471864204032, 0.8840041663769667, 1.1094198098378651, 0.7335591412614232, 1.0342145429965677, 1.3100378926370442, 0.9499128480998147, 1.1231489292646168, 1.1084430492032056, 0.9942580948137245, 1.263524199341854, 0.7842456455400565, 0.9709810450863009, 1.8198145702899502, -1.0700542558373833, 2.1310898512175704, 2.0233070830389455, 0.85418585541584, 0.881625319065911, -0.5446106533136235, 0.7213734247553057, 2.028246772814648, 0.8803354066206825, 1.1021981916060766, 1.6985190123050362, 1.7573055839711422, 1.6249631798406017, 1.5133604108453886, 0.7458894124312482, 0.9109312398077357, 1.0828552108815035, 1.4303149930514647, 1.1498324395958064, 2.033669349476526, 2.0634135707829246, 1.94889389450156, 1.2051369515925896, 0.8484403924802789, 0.7249092465363162, 1.8149259451204918, 1.06521025669815, 2.2072202589527006, 2.091253602966925, 0.8641575991876029, 2.0819716501494883, 1.945670503361941, 1.6933934120782557, 1.508403336019741, 1.8670713994604489, 2.1526089631691745, 2.1644981118035838]|-1683.2407947197350495|      0.50000000|[2566, 363, 29, 232]                                                       |  | used linear model with 101 points | iterate success | actual_k=2
      30|[-1.0033560032169546, 0.6281356920379032, 0.486874445592602, -0.038322269591659, 1.0534918623322427, -1.0749934862462192, 0.8384647901580325, 1.375398909308093, 0.7696742625666871, -0.2839392606587844, 1.1010573473079148, 0.7784152161520707, 0.9204413166719346, 2.0605989625367775, -1.0801285526978044, -0.9022040498383925, -0.8590459891398201, -0.156926812585983, 1.702669412114404, 1.1115272211327563, -1.0664548067368347, 1.155031296072826, 0.7850086777971015, 0.8145281946622526, 1.3418314120275345, -0.9018838654225588, -1.0646302868828883, 1.610089358489231, 0.8060552058106275, 0.8109417252636442, 0.5295028971489539, -0.6268630178836652, 1.046162055164874, 0.9970882049952121, 1.1826233438167513, 0.9657188569398436, 0.9585012133587882, 1.2768494151640095, 1.02225528354179, 1.0589355592941532, 1.016867437493417, -0.9169519548430498, -0.6923282940740964, -0.8777429762731646, 0.7909126130018186, 0.7247395143510972, 2.0245958844177956, -1.1812986835693313, 0.8204079156221918, 0.8381471864204032, 0.8840041663769667, 1.1094198098378651, 0.7335591412614232, 1.0342145429965677, 1.3100378926370442, 0.9499128480998147, 1.1231489292646168, 1.1084430492032056, 0.9942580948137245, 1.263524199341854, 0.7842456455400565, 0.9709810450863009, 1.8198145702899502, -1.0700542558373833, 2.1310898512175704, 2.0233070830389455, 0.85418585541584, 0.881625319065911, -0.5446106533136235, 0.7213734247553057, 2.028246772814648, 0.8803354066206825, 1.1021981916060766, 1.6985190123050362, 1.7573055839711422, 1.6249631798406017, 1.5133604108453886, 0.7458894124312482, 0.9109312398077357, 1.0828552108815035, 1.4303149930514647, 1.1498324395958064, 2.033669349476526, 2.0634135707829246, 1.94889389450156, 1.2051369515925896, 0.8484403924802789, 0.7249092465363162, 1.8149259451204918, 1.06521025669815, 2.2072202589527006, 2.091253602966925, 0.8641575991876029, 2.0819716501494883, 1.945670503361941, 1.6933934120782557, 1.508403336019741, 1.8670713994604489, 2.1526089631691745, 2.1644981118035838]|-1683.2407947197350495|      0.25000000|[2655, 375, 30, 240]                                                       |  | used linear model with 101 points | iterate failure | actual_k=2
      31|[-1.0448044313273888, 0.6756009462870417, 0.5121032415379401, -0.0250307186659906, 0.9946196833145855, -1.0792045498035288, 0.8540252067334315, 1.414717068290718, 0.7761954352885768, -0.3170472888150839, 1.107534340823595, 0.7850628000398476, 0.9101689851612116, 2.08658059776452, -1.0691833187606465, -0.9258111186773704, -0.9061889999019874, -0.1844017674543443, 1.7061542322297918, 1.1302528184931775, -1.0607289104371858, 1.140408840732862, 0.8124383895236216, 0.8599655724263692, 1.339259883842705, -0.9094842994287508, -1.0641621275230029, 1.5900561734322423, 0.8419525549751085, 0.8142313778654886, 0.5789342546907713, -0.6746511195119145, 1.0297634440571073, 1.0066212605652436, 1.1565057956761806, 0.9763992037715314, 0.9511789402944834, 1.283799465867966, 1.0148641812635308, 1.0810791300060323, 1.0265701188381708, -0.8917931429504309, -0.747492846581527, -0.9064346629191337, 0.7739620272851447, 0.7342962388008192, 1.9997323202506547, -1.1617696921070748, 0.8225309344371364, 0.8414511784973513, 0.9141461751844248, 1.1309702296580044, 0.7665486875485873, 1.0370664320865406, 1.314212128716917, 0.9709623970357965, 1.1291104286008027, 1.1129930778402974, 1.0262268331280604, 1.287661959051689, 0.800873950754585, 0.9443439244062886, 1.8682475817749071, -1.0622974771350977, 2.1367583122188023, 2.045033379260919, 0.8583065120452994, 0.8857618026195946, -0.5996881949879449, 0.7197963904015737, 2.060481368895949, 0.9305465197033687, 1.1024775116067695, 1.7269613152257195, 1.7970541857309483, 1.6607861297604756, 1.5518284620305407, 0.7414276076303116, 0.9296366669703606, 1.0977641015469801, 1.4249013402816126, 1.143105304094437, 2.045672687520794, 2.0288888733589263, 1.956051256586644, 1.2404624607897574, 0.8512439818746629, 0.6978995596480315, 1.8237271495568275, 1.0675473452161814, 2.15806726061466, 2.0848341649514923, 0.8457638223708713, 2.0871145709081915, 1.9682593001685675, 1.6836039883404335, 1.5000574690887483, 1.880014115968022, 2.1453005922645882, 2.1955701106128385]|-1713.4946653276615507|      0.50000000|[2744, 387, 31, 248]                                                       |  | used linear model with 101 points | iterate success | actual_k=2
      32|[-1.0448044313273888, 0.6756009462870417, 0.5121032415379401, -0.0250307186659906, 0.9946196833145855, -1.0792045498035288, 0.8540252067334315, 1.414717068290718, 0.7761954352885768, -0.3170472888150839, 1.107534340823595, 0.7850628000398476, 0.9101689851612116, 2.08658059776452, -1.0691833187606465, -0.9258111186773704, -0.9061889999019874, -0.1844017674543443, 1.7061542322297918, 1.1302528184931775, -1.0607289104371858, 1.140408840732862, 0.8124383895236216, 0.8599655724263692, 1.339259883842705, -0.9094842994287508, -1.0641621275230029, 1.5900561734322423, 0.8419525549751085, 0.8142313778654886, 0.5789342546907713, -0.6746511195119145, 1.0297634440571073, 1.0066212605652436, 1.1565057956761806, 0.9763992037715314, 0.9511789402944834, 1.283799465867966, 1.0148641812635308, 1.0810791300060323, 1.0265701188381708, -0.8917931429504309, -0.747492846581527, -0.9064346629191337, 0.7739620272851447, 0.7342962388008192, 1.9997323202506547, -1.1617696921070748, 0.8225309344371364, 0.8414511784973513, 0.9141461751844248, 1.1309702296580044, 0.7665486875485873, 1.0370664320865406, 1.314212128716917, 0.9709623970357965, 1.1291104286008027, 1.1129930778402974, 1.0262268331280604, 1.287661959051689, 0.800873950754585, 0.9443439244062886, 1.8682475817749071, -1.0622974771350977, 2.1367583122188023, 2.045033379260919, 0.8583065120452994, 0.8857618026195946, -0.5996881949879449, 0.7197963904015737, 2.060481368895949, 0.9305465197033687, 1.1024775116067695, 1.7269613152257195, 1.7970541857309483, 1.6607861297604756, 1.5518284620305407, 0.7414276076303116, 0.9296366669703606, 1.0977641015469801, 1.4249013402816126, 1.143105304094437, 2.045672687520794, 2.0288888733589263, 1.956051256586644, 1.2404624607897574, 0.8512439818746629, 0.6978995596480315, 1.8237271495568275, 1.0675473452161814, 2.15806726061466, 2.0848341649514923, 0.8457638223708713, 2.0871145709081915, 1.9682593001685675, 1.6836039883404335, 1.5000574690887483, 1.880014115968022, 2.1453005922645882, 2.1955701106128385]|-1713.4946653276615507|      0.25000000|[2833, 399, 32, 256]                                                       |  | used linear model with 101 points | iterate failure | actual_k=2
      33|[-1.050828254022121, 0.6821595690844249, 0.5590549838170921, -0.0286558449640233, 0.9756442734455708, -1.099730818628651, 0.8411759368047305, 1.406717185404467, 0.8223017117526115, -0.3555405386688664, 1.0945196229407579, 0.790552923764784, 0.9168809860634208, 2.0912850551776314, -1.058895447265143, -0.9717108241871821, -0.9317521188787956, -0.209488416407641, 1.7453218931276624, 1.1182306933035107, -1.0754903586794342, 1.1202798275737165, 0.8209125641674514, 0.8826489422041081, 1.348767060705673, -0.9495147912708495, -1.0433002487860492, 1.6375765437203262, 0.8260797225056035, 0.8295092182427591, 0.6121368753397858, -0.756175620884188, 1.0253124986417774, 1.0124048114848667, 1.122441973033154, 0.9831653495902176, 0.9739198478944244, 1.266099585944226, 0.9926213067234694, 1.0441520799121655, 0.9957145516658316, -0.8960918713212156, -0.7908425688335654, -0.954081645612305, 0.8036432266687503, 0.7508324373476895, 2.019896728726171, -1.1360817162904175, 0.8211129381969855, 0.8625414590988879, 0.9259527324111432, 1.1265602786563595, 0.7862052071951106, 1.0700859538065806, 1.3382291589571127, 0.9865181743047846, 1.1312562906843526, 1.125123415251437, 1.0576509120220416, 1.3247598771132827, 0.8032218885283494, 0.9149875369416818, 1.8841987508443832, -1.0495156428525994, 2.1404621351911706, 2.0533566742496348, 0.8373909107744846, 0.8780692768330275, -0.6214373870653406, 0.7641583658288651, 2.0639579768560514, 0.9611226867484082, 1.1104246569052734, 1.72056426493714, 1.8263140451285824, 1.681814410453824, 1.572651783860223, 0.7772369435292086, 0.9123891483103312, 1.1016571349762698, 1.4338545339721405, 1.1244353329857788, 2.102746593982196, 2.036428933571269, 1.9964726459869035, 1.210965832465887, 0.8310545457437085, 0.7083660291391312, 1.8487426797183646, 1.0617525618955772, 2.1714915245992694, 2.102143477863773, 0.84925257952527, 2.1237208114961117, 1.9431126739096392, 1.7107688440702977, 1.508413514121048, 1.868605953971524, 2.1462830967824553, 2.185642165650462]|-1744.5171226531147113|      0.50000000|[2921, 412, 33, 264]                                                       |  | used linear model with 101 points | iterate success | actual_k=2
