k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=4
      12|[-0.0077300372650285, 0.0472098021692227, 0.0114985963097312, -0.0157200788043955, -0.0113072989041596, -0.0142221900729744, 0.0143537038631411, 0.009595288993174, -0.0363977602125464, 0.0021007771653412, -0.0117052851688566, -0.0029372721597342, 0.0077916964513906, -0.0115584772667793, 0.0107477488667549, -0.0132135217815229, -0.0105199817374399, 0.0074935864863925, -0.0668838794808247, -0.0244620255464796, -0.0189295248539768, -0.0103552881104269, -0.0012203185032562, -0.0103439026861758, -0.0066350918278715, -0.0054492761587645, 0.0256764951053639, -0.0164216273929702, 0.0021189225355406, 0.005980101325523, 0.0798321785014652, 0.0277660314664773, -0.0371578786676012, 0.0418583570691243, 0.0413743138296347, -0.0054591580534424, -0.0117286937643743, -0.0200411089490545, 0.0255961831671343, 0.0160888279098495, 0.0124182400976507, -0.0284859470613925, -0.0218497660920989, 0.0762176370595856, 0.0144140110483848, 0.0408169202506076, 0.0125302988250243, 0.0607557355310938, 0.0253886887412035, 0.0354789715096469, -0.0026602828864894, 0.0036266266599094, 0.0790424808182505, -0.0126547217766698, -0.0527980583295797, 0.0263495528249812, -0.0185190354889441]|48919.6869069936292362|      0.06250000|[732, 48, 12, 24]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      13|[0.00044347561826, 0.0442259584157958, 0.0081088533946283, -0.0322271016676988, 0.0010073016625746, -0.0154917283927183, 0.008921361902396, 0.0173510613561568, -0.0338917017941569, 0.0178381588511042, -0.0136259006524106, 0.0119904118255862, 0.0170250580912358, -0.0088288465831807, -0.006326519249873, -0.0091722416084913, -0.0133726869625787, 0.0138102911138061, -0.0698777790069449, -0.0327172743059235, -0.0214261815455176, -0.0102781432111091, -0.0141235661575781, -0.0270640214708747, -0.0089064105584425, -0.0064611379072007, 0.0207494886073961, -0.0364145358085853, 0.0066991740284897, 0.0117092224511405, 0.0817058858737359, 0.0253393817221867, -0.0359724213115468, 0.05332816194268, 0.0442721468800217, 0.0027013696960821, -0.0043790851223067, -0.0138852826082798, 0.0354703465125255, 0.0193827480686963, 0.0136027834267128, -0.0282762039219592, -0.0131192009483458, 0.0792256330557843, 0.0095603470648158, 0.045770843470345, 0.021306850760038, 0.0551291873135924, 0.0385769484793467, 0.0307078168083937, -0.00891272913864, -0.0010642936382479, 0.0881494423386497, 0.0043902648377725, -0.0469603140935914, 0.0235133368469422, -0.0236846839093025]|39081.0283178908284754|      0.12500000|[793, 52, 13, 26]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      14|[0.00044347561826, 0.0442259584157958, 0.0081088533946283, -0.0322271016676988, 0.0010073016625746, -0.0154917283927183, 0.008921361902396, 0.0173510613561568, -0.0338917017941569, 0.0178381588511042, -0.0136259006524106, 0.0119904118255862, 0.0170250580912358, -0.0088288465831807, -0.006326519249873, -0.0091722416084913, -0.0133726869625787, 0.0138102911138061, -0.0698777790069449, -0.0327172743059235, -0.0214261815455176, -0.0102781432111091, -0.0141235661575781, -0.0270640214708747, -0.0089064105584425, -0.0064611379072007, 0.0207494886073961, -0.0364145358085853, 0.0066991740284897, 0.0117092224511405, 0.0817058858737359, 0.0253393817221867, -0.0359724213115468, 0.05332816194268, 0.0442721468800217, 0.0027013696960821, -0.0043790851223067, -0.0138852826082798, 0.0354703465125255, 0.0193827480686963, 0.0136027834267128, -0.0282762039219592, -0.0131192009483458, 0.0792256330557843, 0.0095603470648158, 0.045770843470345, 0.021306850760038, 0.0551291873135924, 0.0385769484793467, 0.0307078168083937, -0.00891272913864, -0.0010642936382479, 0.0881494423386497, 0.0043902648377725, -0.0469603140935914, 0.0235133368469422, -0.0236846839093025]|39081.0283178908284754|      0.06250000|[854, 56, 14, 28]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      15|[0.00044347561826, 0.0442259584157958, 0.0081088533946283, -0.0322271016676988, 0.0010073016625746, -0.0154917283927183, 0.008921361902396, 0.0173510613561568, -0.0338917017941569, 0.0178381588511042, -0.0136259006524106, 0.0119904118255862, 0.0170250580912358, -0.0088288465831807, -0.006326519249873, -0.0091722416084913, -0.0133726869625787, 0.0138102911138061, -0.0698777790069449, -0.0327172743059235, -0.0214261815455176, -0.0102781432111091, -0.0141235661575781, -0.0270640214708747, -0.0089064105584425, -0.0064611379072007, 0.0207494886073961, -0.0364145358085853, 0.0066991740284897, 0.0117092224511405, 0.0817058858737359, 0.0253393817221867, -0.0359724213115468, 0.05332816194268, 0.0442721468800217, 0.0027013696960821, -0.0043790851223067, -0.0138852826082798, 0.0354703465125255, 0.0193827480686963, 0.0136027834267128, -0.0282762039219592, -0.0131192009483458, 0.0792256330557843, 0.0095603470648158, 0.045770843470345, 0.021306850760038, 0.0551291873135924, 0.0385769484793467, 0.0307078168083937, -0.00891272913864, -0.0010642936382479, 0.0881494423386497, 0.0043902648377725, -0.0469603140935914, 0.0235133368469422, -0.0236846839093025]|39081.0283178908284754|      0.03125000|[915, 60, 15, 30]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      16|[0.0047639276552059, 0.0462353948762153, 0.0088854675207824, -0.0286546575540137, 0.0060277747673089, -0.0139062558074352, 0.0094878512234506, 0.0143150985903445, -0.0320220915093138, 0.0233006764466167, -0.0128944446906906, 0.011087880125217, 0.0120836861801876, -0.0091945490581079, -0.0048289550639624, -0.009034069133679, -0.0145499661317213, 0.0130261504829698, -0.0698328339280551, -0.0350768367516348, -0.0238182306746309, -0.0170459701306851, -0.0134733673112599, -0.0247932015674315, -0.0074679829027645, -0.0069281077777702, 0.0209546101770954, -0.0358167753933218, 0.0037885611647547, 0.0086969517892037, 0.0879064084305523, 0.0271129525258718, -0.042217934032724, 0.0512355572311925, 0.0496640675423431, 0.0089757644525466, 0.0009803211423933, -0.0124178924544751, 0.0338784624204945, 0.0291963889239233, 0.015574714086366, -0.0293626799301597, -0.0127140305945708, 0.0880628334572411, 0.0166587638241462, 0.0522563469234616, 0.0247951056113292, 0.0558985970970632, 0.0490782366446303, 0.0293135041139453, -0.013517291765415, 0.0013452120183562, 0.0971743578059605, 0.0087532265361716, -0.0432529648757315, 0.0283191424154902, -0.0207514895934552]|27290.5477268437389284|      0.06250000|[976, 64, 16, 32]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      17|[0.0047639276552059, 0.0462353948762153, 0.0088854675207824, -0.0286546575540137, 0.0060277747673089, -0.0139062558074352, 0.0094878512234506, 0.0143150985903445, -0.0320220915093138, 0.0233006764466167, -0.0128944446906906, 0.011087880125217, 0.0120836861801876, -0.0091945490581079, -0.0048289550639624, -0.009034069133679, -0.0145499661317213, 0.0130261504829698, -0.0698328339280551, -0.0350768367516348, -0.0238182306746309, -0.0170459701306851, -0.0134733673112599, -0.0247932015674315, -0.0074679829027645, -0.0069281077777702, 0.0209546101770954, -0.0358167753933218, 0.0037885611647547, 0.0086969517892037, 0.0879064084305523, 0.0271129525258718, -0.042217934032724, 0.0512355572311925, 0.0496640675423431, 0.0089757644525466, 0.0009803211423933, -0.0124178924544751, 0.0338784624204945, 0.0291963889239233, 0.015574714086366, -0.0293626799301597, -0.0127140305945708, 0.0880628334572411, 0.0166587638241462, 0.0522563469234616, 0.0247951056113292, 0.0558985970970632, 0.0490782366446303, 0.0293135041139453, -0.013517291765415, 0.0013452120183562, 0.0971743578059605, 0.0087532265361716, -0.0432529648757315, 0.0283191424154902, -0.0207514895934552]|27290.5477268437389284|      0.03125000|[1037, 68, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      18|[0.0036011454771149, 0.0470336728979294, 0.0076692332511278, -0.0256233211157923, 0.0077466365420418, -0.014900583511416, 0.017447260754433, 0.0131841232894246, -0.0327324492439594, 0.0263520105497929, -0.0133459135878644, 0.0153586625600431, 0.0153638808129164, -0.0132214629890032, 0.0009638283457514, -0.0079314187038759, -0.0130509695350047, 0.0212812285584154, -0.0712884105080324, -0.0367454496112323, -0.0183163968094259, -0.0206621437191707, -0.0098940747051508, -0.0206258954258299, -0.0070216791922305, -0.0087815233418414, 0.0261298625726153, -0.03695769343471, -0.002805096768376, 0.0096639092075846, 0.0864722344824295, 0.029798696117632, -0.0404408322099238, 0.048811732520161, 0.0544893407084733, 0.0065105078892641, 0.0009432266164872, -0.0085923810550487, 0.0362115857448963, 0.0375151023522209, 0.0147790519003202, -0.0402115927221676, -0.0082689449036641, 0.0874276762261795, 0.0150827374899794, 0.0432051048738888, 0.023367450446688, 0.0594057523473654, 0.0566036568391373, 0.0338103848237471, -0.0128618771137945, -0.0004807863312522, 0.0945181904590332, 0.0154701080403563, -0.0402625947541745, 0.0362972877863205, -0.0198546910757968]|23745.2825705227660364|      0.06250000|[1098, 72, 18, 36]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      19|[0.0036011454771149, 0.0470336728979294, 0.0076692332511278, -0.0256233211157923, 0.0077466365420418, -0.014900583511416, 0.017447260754433, 0.0131841232894246, -0.0327324492439594, 0.0263520105497929, -0.0133459135878644, 0.0153586625600431, 0.0153638808129164, -0.0132214629890032, 0.0009638283457514, -0.0079314187038759, -0.0130509695350047, 0.0212812285584154, -0.0712884105080324, -0.0367454496112323, -0.0183163968094259, -0.0206621437191707, -0.0098940747051508, -0.0206258954258299, -0.0070216791922305, -0.0087815233418414, 0.0261298625726153, -0.03695769343471, -0.002805096768376, 0.0096639092075846, 0.0864722344824295, 0.029798696117632, -0.0404408322099238, 0.048811732520161, 0.0544893407084733, 0.0065105078892641, 0.0009432266164872, -0.0085923810550487, 0.0362115857448963, 0.0375151023522209, 0.0147790519003202, -0.0402115927221676, -0.0082689449036641, 0.0874276762261795, 0.0150827374899794, 0.0432051048738888, 0.023367450446688, 0.0594057523473654, 0.0566036568391373, 0.0338103848237471, -0.0128618771137945, -0.0004807863312522, 0.0945181904590332, 0.0154701080403563, -0.0402625947541745, 0.0362972877863205, -0.0198546910757968]|23745.2825705227660364|      0.03125000|[1159, 76, 19, 38]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      20|[0.0038304168935774, 0.0489346918183193, 0.0013321565316036, -0.0201302260540816, 0.0072548669937742, -0.0144342469536615, 0.0172242110849808, 0.0136318501845469, -0.0330214665378546, 0.0285377303373071, -0.0179396391652385, 0.0222140313835602, 0.0088044659910731, -0.0158151649614872, 0.0037208080615731, -0.0101867114449373, -0.0070383749028385, 0.0178351663810398, -0.0739247632677614, -0.0363681935996364, -0.0234148455481962, -0.0227755379467501, -0.008029173663305, -0.0252621200040458, -0.0075594560341751, -0.0155825108248554, 0.0231119771290673, -0.0328932473959382, -0.0072150646254554, 0.0068977108796816, 0.0924360059780078, 0.0284366443128023, -0.0363745445339412, 0.0493401135517948, 0.0565884989313522, 0.0087757537247799, 0.0020958466911809, -0.0116605946897524, 0.0427238351156951, 0.0444665539611154, 0.0222098679147404, -0.0437784509485526, -0.0149890756497244, 0.09235637301101, 0.015762724181021, 0.0382225182738471, 0.0246857986717085, 0.0608064326124237, 0.0670615182367765, 0.0333696656735524, -0.0133373553970296, 0.0006715805793119, 0.104352821261413, 0.0166199456941144, -0.0415185657095161, 0.0371386986817795, -0.0235372508524542]|18637.1770644212956540|      0.06250000|[1220, 80, 20, 40]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      21|[0.0038304168935774, 0.0489346918183193, 0.0013321565316036, -0.0201302260540816, 0.0072548669937742, -0.0144342469536615, 0.0172242110849808, 0.0136318501845469, -0.0330214665378546, 0.0285377303373071, -0.0179396391652385, 0.0222140313835602, 0.0088044659910731, -0.0158151649614872, 0.0037208080615731, -0.0101867114449373, -0.0070383749028385, 0.0178351663810398, -0.0739247632677614, -0.0363681935996364, -0.0234148455481962, -0.0227755379467501, -0.008029173663305, -0.0252621200040458, -0.0075594560341751, -0.0155825108248554, 0.0231119771290673, -0.0328932473959382, -0.0072150646254554, 0.0068977108796816, 0.0924360059780078, 0.0284366443128023, -0.0363745445339412, 0.0493401135517948, 0.0565884989313522, 0.0087757537247799, 0.0020958466911809, -0.0116605946897524, 0.0427238351156951, 0.0444665539611154, 0.0222098679147404, -0.0437784509485526, -0.0149890756497244, 0.09235637301101, 0.015762724181021, 0.0382225182738471, 0.0246857986717085, 0.0608064326124237, 0.0670615182367765, 0.0333696656735524, -0.0133373553970296, 0.0006715805793119, 0.104352821261413, 0.0166199456941144, -0.0415185657095161, 0.0371386986817795, -0.0235372508524542]|18637.1770644212956540|      0.03125000|[1281, 84, 21, 42]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
