k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]     |2150.1261246091939938|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[-0.0027293654512325, 4.893614214e-05, -0.002626755965966, -0.0004389210834862, -0.0002285982350113, 0.0018232734846116, -0.0007888622865349, -0.0011747441378237, 0.0003443053412749, 0.0018571817897312, 0.0004143101740798, -0.0037259815741815, 0.0009008692862081, -0.0028591653579679, 0.9957234693069931]|2114.5263218427389802|      0.00097656|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[-0.0027293654512325, 4.893614214e-05, -0.002626755965966, -0.0004389210834862, -0.0002285982350113, 0.0018232734846116, -0.0007888622865349, -0.0011747441378237, 0.0003443053412749, 0.0018571817897312, 0.0004143101740798, -0.0037259815741815, 0.0009008692862081, -0.0028591653579679, 0.9957234693069931]|2114.5263218427389802|      0.00048828|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[-0.0023747776475867, -3.20206012986e-05, -0.0027460197714185, -0.0004139620678309, -0.0002516554999648, 0.0017067959687334, -0.0007673841492462, -0.0011302572969469, 0.0005254624361698, 0.0018438688248967, 0.0002957243688478, -0.0035749154818699, 0.0009463493799238, -0.0028159327725212, 0.9957539659805744]|2114.2374124605280485|      0.00097656|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      25|[-0.0023747776475867, -3.20206012986e-05, -0.0027460197714185, -0.0004139620678309, -0.0002516554999648, 0.0017067959687334, -0.0007673841492462, -0.0011302572969469, 0.0005254624361698, 0.0018438688248967, 0.0002957243688478, -0.0035749154818699, 0.0009463493799238, -0.0028159327725212, 0.9957539659805744]|2114.2374124605280485|      0.00048828|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[-0.0023747776475867, -3.20206012986e-05, -0.0027460197714185, -0.0004139620678309, -0.0002516554999648, 0.0017067959687334, -0.0007673841492462, -0.0011302572969469, 0.0005254624361698, 0.0018438688248967, 0.0002957243688478, -0.0035749154818699, 0.0009463493799238, -0.0028159327725212, 0.9957539659805744]|2114.2374124605280485|      0.00024414|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[-0.0025285593563187, -0.000130539298271, -0.0027288141172534, -0.0003926469859953, -0.0001873652100914, 0.0017834947558673, -0.0006970580443197, -0.0011316908681911, 0.0005546715496132, 0.0018063450514087, 0.0002905263249807, -0.0035221911573686, 0.0009090335569762, -0.0028296746583598, 0.9958163068054374]|2114.1464509761490262|      0.00048828|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[-0.0025285593563187, -0.000130539298271, -0.0027288141172534, -0.0003926469859953, -0.0001873652100914, 0.0017834947558673, -0.0006970580443197, -0.0011316908681911, 0.0005546715496132, 0.0018063450514087, 0.0002905263249807, -0.0035221911573686, 0.0009090335569762, -0.0028296746583598, 0.9958163068054374]|2114.1464509761490262|      0.00024414|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[-0.0025331281613706, -0.0003100205241822, -0.0027467213877587, -0.0003830110560956, -0.0001662424216684, 0.0018903607937392, -0.000745965157246, -0.0011853044709884, 0.000611726189894, 0.001778987375935, 0.000296430789852, -0.0034738449124613, 0.0008587521257132, -0.0028598229221007, 0.9958196016339462]|2114.0549052405212933|      0.00048828|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[-0.0025331281613706, -0.0003100205241822, -0.0027467213877587, -0.0003830110560956, -0.0001662424216684, 0.0018903607937392, -0.000745965157246, -0.0011853044709884, 0.000611726189894, 0.001778987375935, 0.000296430789852, -0.0034738449124613, 0.0008587521257132, -0.0028598229221007, 0.9958196016339462]|2114.0549052405212933|      0.00024414|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[-0.0024195236000762, -0.0003941425799421, -0.002720577367247, -0.0004116121668979, -0.0001920349162904, 0.0019073390309267, -0.0008246574860412, -0.0012899050922827, 0.0005790301827032, 0.0017008496933536, 0.0003016032905402, -0.0034938046456983, 0.0008312163098971, -0.0029650378801309, 0.9958442030226625]|2113.9735742787515846|      0.00048828|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      32|[-0.0025743734162321, -0.0005856660030267, -0.0029767644342826, -0.0004226411398494, -0.0001785427423116, 0.0017262777886163, -0.0008930415180093, -0.0014300739252874, 0.0005383221240981, 0.0018366793054329, 0.0003442278041629, -0.0034482556534946, 0.0006657533189572, -0.0029870885727022, 0.9957907808665043]|2113.8711923097107501|      0.00097656|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      33|[-0.0025743734162321, -0.0005856660030267, -0.0029767644342826, -0.0004226411398494, -0.0001785427423116, 0.0017262777886163, -0.0008930415180093, -0.0014300739252874, 0.0005383221240981, 0.0018366793054329, 0.0003442278041629, -0.0034482556534946, 0.0006657533189572, -0.0029870885727022, 0.9957907808665043]|2113.8711923097107501|      0.00048828|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[-0.0025743734162321, -0.0005856660030267, -0.0029767644342826, -0.0004226411398494, -0.0001785427423116, 0.0017262777886163, -0.0008930415180093, -0.0014300739252874, 0.0005383221240981, 0.0018366793054329, 0.0003442278041629, -0.0034482556534946, 0.0006657533189572, -0.0029870885727022, 0.9957907808665043]|2113.8711923097107501|      0.00024414|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[-0.0024177489465123, -0.0007222248402742, -0.0030170365608132, -0.000450674312338, -0.0001683425961647, 0.0017169283931175, -0.0009117335442104, -0.0014652491513519, 0.0005413167396086, 0.0018861354286024, 0.0003809850341928, -0.003406366155236, 0.000613107845696, -0.0030261420446797, 0.9957419767749557]|2113.7066701510566418|      0.00048828|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[-0.0024177489465123, -0.0007222248402742, -0.0030170365608132, -0.000450674312338, -0.0001683425961647, 0.0017169283931175, -0.0009117335442104, -0.0014652491513519, 0.0005413167396086, 0.0018861354286024, 0.0003809850341928, -0.003406366155236, 0.000613107845696, -0.0030261420446797, 0.9957419767749557]|2113.7066701510566418|      0.00024414|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      37|[-0.0024574055825935, -0.0008413336250838, -0.0029651976703288, -0.000443976407419, -0.0001145038402807, 0.0017271569523808, -0.0008412980414885, -0.0014331774543623, 0.0006518497160801, 0.0018350840856053, 0.0003788279852696, -0.0033500424499272, 0.0005781988977733, -0.0031216612733521, 0.9958034310114465]|2113.6269670521705848|      0.00048828|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      38|[-0.0022998792757083, -0.0011501700626822, -0.0030989981246119, -0.000405437252219, -8.90711635257e-05, 0.0017984840502154, -0.0009229049356123, -0.00157479158597, 0.0005498195046738, 0.0019349993033785, 0.0004464511043207, -0.0033235954371057, 0.0004466239869448, -0.0031398641876192, 0.995651513940703]|2113.4610087201281203|      0.00097656|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      39|[-0.0024090184567641, -0.001568702352962, -0.0035727047991109, -0.0003743725740565, 0.0001320421822239, 0.0021241107411347, -0.0006366937550641, -0.0017635670752948, 0.0003087768242208, 0.0020487482002869, 0.0006484398347233, -0.0034833701385024, 0.0002048939998738, -0.0033463720325255, 0.9954774245765987]|2113.1410243255727437|      0.00195312|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      40|[-0.0024090184567641, -0.001568702352962, -0.0035727047991109, -0.0003743725740565, 0.0001320421822239, 0.0021241107411347, -0.0006366937550641, -0.0017635670752948, 0.0003087768242208, 0.0020487482002869, 0.0006484398347233, -0.0034833701385024, 0.0002048939998738, -0.0033463720325255, 0.9954774245765987]|2113.1410243255727437|      0.00097656|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      41|[-0.0023050978539691, -0.0021486485787469, -0.003546701057154, -0.0002700510945497, 0.0002838051710456, 0.0016093392693369, -0.000662839679461, -0.0017258968929546, 0.0004663087898731, 0.0020907458614577, 0.0004508158003232, -0.0036541496075612, -0.0001299055197227, -0.0036486529129081, 0.9953962565376553]|2112.6508770458126492|      0.00195312|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      42|[-0.0023050978539691, -0.0021486485787469, -0.003546701057154, -0.0002700510945497, 0.0002838051710456, 0.0016093392693369, -0.000662839679461, -0.0017258968929546, 0.0004663087898731, 0.0020907458614577, 0.0004508158003232, -0.0036541496075612, -0.0001299055197227, -0.0036486529129081, 0.9953962565376553]|2112.6508770458126492|      0.00097656|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      43|[-0.0023050978539691, -0.0021486485787469, -0.003546701057154, -0.0002700510945497, 0.0002838051710456, 0.0016093392693369, -0.000662839679461, -0.0017258968929546, 0.0004663087898731, 0.0020907458614577, 0.0004508158003232, -0.0036541496075612, -0.0001299055197227, -0.0036486529129081, 0.9953962565376553]|2112.6508770458126492|      0.00048828|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      44|[-0.0023050978539691, -0.0021486485787469, -0.003546701057154, -0.0002700510945497, 0.0002838051710456, 0.0016093392693369, -0.000662839679461, -0.0017258968929546, 0.0004663087898731, 0.0020907458614577, 0.0004508158003232, -0.0036541496075612, -0.0001299055197227, -0.0036486529129081, 0.9953962565376553]|2112.6508770458126492|      0.00024414|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      45|[-0.0024543879339129, -0.0022407526356708, -0.0035574211166933, -0.0002396826225532, 0.0002554569901761, 0.0016551554332705, -0.0006548551071455, -0.0016707837391509, 0.0004958210504185, 0.0020494611722462, 0.0004137722563231, -0.0037732915299267, -0.0001062619850103, -0.0036699907881225, 0.9953449135748722]|2112.6010241525018500|      0.00048828|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      46|[-0.002396284268877, -0.0026084435270855, -0.0035083742836909, -0.0002293022125899, 9.22752879604e-05, 0.0017269875126212, -0.0007345806186636, -0.0015110868776159, 0.0004013727693793, 0.0021128387704769, 0.000468659723817, -0.0037444615454102, -0.0001937241747781, -0.003693494654591, 0.995251628097501]|2112.3789950469767973|      0.00097656|[736, 46, 46, 92]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      47|[-0.0024890629280066, -0.0028078283651063, -0.0034775547929328, 0.0002599830467358, -0.0002845062793139, 0.001984258812535, -0.0008020163863634, -0.0014292998576334, 0.0005094296904186, 0.0022049390463503, 0.0004805746792552, -0.0036253899909906, -0.0006978180182811, -0.0040532988883706, 0.9950857239184063]|2112.2113284018018931|      0.00195312|[752, 47, 47, 94]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      48|[-0.0024890629280066, -0.0028078283651063, -0.0034775547929328, 0.0002599830467358, -0.0002845062793139, 0.001984258812535, -0.0008020163863634, -0.0014292998576334, 0.0005094296904186, 0.0022049390463503, 0.0004805746792552, -0.0036253899909906, -0.0006978180182811, -0.0040532988883706, 0.9950857239184063]|2112.2113284018018931|      0.00097656|[768, 48, 48, 96]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      49|[-0.0024890629280066, -0.0028078283651063, -0.0034775547929328, 0.0002599830467358, -0.0002845062793139, 0.001984258812535, -0.0008020163863634, -0.0014292998576334, 0.0005094296904186, 0.0022049390463503, 0.0004805746792552, -0.0036253899909906, -0.0006978180182811, -0.0040532988883706, 0.9950857239184063]|2112.2113284018018931|      0.00048828|[784, 49, 49, 98]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      50|[-0.0024890629280066, -0.0028078283651063, -0.0034775547929328, 0.0002599830467358, -0.0002845062793139, 0.001984258812535, -0.0008020163863634, -0.0014292998576334, 0.0005094296904186, 0.0022049390463503, 0.0004805746792552, -0.0036253899909906, -0.0006978180182811, -0.0040532988883706, 0.9950857239184063]|2112.2113284018018931|      0.00024414|[800, 50, 50, 100]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      51|[-0.0023825336298872, -0.0028793180806694, -0.0035292764982694, 0.0003428396731031, -0.0002617800170626, 0.00186967882364, -0.0008780391778026, -0.0014057171513148, 0.0005081482653664, 0.0022592994173917, 0.0004472795208546, -0.0036830007068894, -0.0006690109159838, -0.0039914267355598, 0.9950459484692151]|2112.0836374801365309|      0.00048828|[816, 51, 51, 102]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      52|[-0.0022338371091597, -0.0030199898857602, -0.0035745775737331, 0.0004690087533461, -0.0003786229399748, 0.0016655486600719, -0.0009049264013544, -0.0014373029091374, 0.0003536401151808, 0.0024174317818497, 0.0003531230661668, -0.0037848240548938, -0.0008194697374991, -0.0041135379736157, 0.9949200695159424]|2112.0647237357720769|      0.00097656|[832, 52, 52, 104]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      53|[-0.0022338371091597, -0.0030199898857602, -0.0035745775737331, 0.0004690087533461, -0.0003786229399748, 0.0016655486600719, -0.0009049264013544, -0.0014373029091374, 0.0003536401151808, 0.0024174317818497, 0.0003531230661668, -0.0037848240548938, -0.0008194697374991, -0.0041135379736157, 0.9949200695159424]|2112.0647237357720769|      0.00048828|[848, 53, 53, 106]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      54|[-0.0024881624319584, -0.0031563436698759, -0.0036871638478254, 0.0006859012726815, -0.000222324558627, 0.001758194195635, -0.0008030507609087, -0.0014283769903896, 0.0003155069509955, 0.0024596745861519, 0.0001994431451111, -0.0037297159256432, -0.0008645373805018, -0.0039771714187657, 0.9948821725916295]|2111.9418029819194089|      0.00097656|[864, 54, 54, 108]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      55|[-0.0024881624319584, -0.0031563436698759, -0.0036871638478254, 0.0006859012726815, -0.000222324558627, 0.001758194195635, -0.0008030507609087, -0.0014283769903896, 0.0003155069509955, 0.0024596745861519, 0.0001994431451111, -0.0037297159256432, -0.0008645373805018, -0.0039771714187657, 0.9948821725916295]|2111.9418029819194089|      0.00048828|[880, 55, 55, 110]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      56|[-0.0024881624319584, -0.0031563436698759, -0.0036871638478254, 0.0006859012726815, -0.000222324558627, 0.001758194195635, -0.0008030507609087, -0.0014283769903896, 0.0003155069509955, 0.0024596745861519, 0.0001994431451111, -0.0037297159256432, -0.0008645373805018, -0.0039771714187657, 0.9948821725916295]|2111.9418029819194089|      0.00024414|[896, 56, 56, 112]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      57|[-0.0023121125466062, -0.0032219823268107, -0.0037371192513939, 0.0006371790660569, -0.0001958565251904, 0.0018117425157573, -0.0007894642125158, -0.001383284876882, 0.0003528462416338, 0.0023700195514643, 0.0002189154341279, -0.0036896118887323, -0.0008597100431555, -0.0039591540807748, 0.9948388170628657]|2111.8213049574678735|      0.00048828|[912, 57, 57, 114]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      58|[-0.00225250489039, -0.0035075154978433, -0.0039834047426022, 0.0006751495294598, -0.0001894194957934, 0.0018523032599906, -0.0008743743463831, -0.0014563971151344, 0.0004143899249383, 0.0024779956521471, 0.0003396079533937, -0.003720267161915, -0.0007841354354033, -0.0038815362757682, 0.9946535946624641]|2111.6709898942035579|      0.00097656|[928, 58, 58, 116]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      59|[-0.00225250489039, -0.0035075154978433, -0.0039834047426022, 0.0006751495294598, -0.0001894194957934, 0.0018523032599906, -0.0008743743463831, -0.0014563971151344, 0.0004143899249383, 0.0024779956521471, 0.0003396079533937, -0.003720267161915, -0.0007841354354033, -0.0038815362757682, 0.9946535946624641]|2111.6709898942035579|      0.00048828|[944, 59, 59, 118]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      60|[-0.0024041758948373, -0.0036516765973167, -0.0042562429918886, 0.0005385727252021, -3.90173201192e-05, 0.0018752818678527, -0.0008888321285066, -0.0012812279018196, 0.0005689643331762, 0.0025464979856027, 0.0003692739047004, -0.0037840131512363, -0.00071483963442, -0.0037858119092273, 0.9946523626011224]|2111.6197461917308829|      0.00097656|[960, 60, 60, 120]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      61|[-0.0024041758948373, -0.0036516765973167, -0.0042562429918886, 0.0005385727252021, -3.90173201192e-05, 0.0018752818678527, -0.0008888321285066, -0.0012812279018196, 0.0005689643331762, 0.0025464979856027, 0.0003692739047004, -0.0037840131512363, -0.00071483963442, -0.0037858119092273, 0.9946523626011224]|2111.6197461917308829|      0.00048828|[976, 61, 61, 122]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      62|[-0.0024041758948373, -0.0036516765973167, -0.0042562429918886, 0.0005385727252021, -3.90173201192e-05, 0.0018752818678527, -0.0008888321285066, -0.0012812279018196, 0.0005689643331762, 0.0025464979856027, 0.0003692739047004, -0.0037840131512363, -0.00071483963442, -0.0037858119092273, 0.9946523626011224]|2111.6197461917308829|      0.00024414|[992, 62, 62, 124]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      63|[-0.002216338730749, -0.0037252692054658, -0.0043064998796055, 0.0005783876092817, -0.000107839202838, 0.0018946001099189, -0.0008768672888742, -0.0013033758392639, 0.0005413207637866, 0.0025608913613743, 0.0003332949917859, -0.003754491241638, -0.0006847351651486, -0.0038395354226588, 0.9946984256211294]|2111.5447756680232487|      0.00048828|[1008, 63, 63, 126]                                                        |  | used linear model with 17 points | iterate success | actual_k=1
      64|[-0.002216338730749, -0.0037252692054658, -0.0043064998796055, 0.0005783876092817, -0.000107839202838, 0.0018946001099189, -0.0008768672888742, -0.0013033758392639, 0.0005413207637866, 0.0025608913613743, 0.0003332949917859, -0.003754491241638, -0.0006847351651486, -0.0038395354226588, 0.9946984256211294]|2111.5447756680232487|      0.00024414|[1024, 64, 64, 128]                                                        |  | used linear model with 17 points | iterate failure | actual_k=1
      65|[-0.002356138307633, -0.0038719371802925, -0.0043619262308153, 0.0006020327908737, -0.0001424306234906, 0.001881557731196, -0.0009609477071763, -0.0012858301651857, 0.0005810955270939, 0.0025834683481714, 0.0003596700216632, -0.0037198493113193, -0.0006695913497561, -0.0038709922636588, 0.9946673179031974]|2111.4516067735316938|      0.00048828|[1040, 65, 65, 130]                                                        |  | used linear model with 17 points | iterate success | actual_k=1
      66|[-0.0021643870266283, -0.0041501086266487, -0.0044518182743151, 0.0005997642408164, -0.0003071252186167, 0.0018099210555306, -0.000938747789891, -0.0011835281699404, 0.0005526490057699, 0.0026632797307555, 0.0003999927820279, -0.0039186808085556, -0.0005812707777588, -0.0038953229875719, 0.9945398862343946]|2111.3654963398612381|      0.00097656|[1056, 66, 66, 132]                                                        |  | used linear model with 17 points | iterate success | actual_k=1
