k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.2634862390178759, -0.069655424868057, 0.0001571650320186, -0.2298528429116286, -0.2316429225908764, -0.12357826998123, -0.1486362408811356, 0.1256108569442615, -0.2403228043134125, -0.0611974237129018, 0.1323506717774386, -0.0539122837839498, 0.0701915453915124, 0.302967983506206, 0.1886572450126238, -0.2785902025786208, 0.0726048607347323, -0.0447085775570423, -0.1651440526344127, 0.1696419167607648, 0.1740480819893774, -0.0246386414375142, 0.0392616723098224, -0.0182971884958394, 0.0690461942414305, 0.1007099802079233, -0.0812587443535645, -0.0523594796751382, 0.0719017830007747, 0.1262584810218531, 0.1732718479796322, 0.1094461533898832, -0.1046893109729062, -0.0236121727295768, -0.178764521917801, 0.2379184119810118, 0.117234438108328, 0.0135555071690694, 0.0870173653521063, 0.0636965538302944, 0.0829457524466391, 0.1376067958164334, 0.1206062696146944, -0.0630767472598694, -0.0577072753741914, -0.01451359831986, -0.0461885025527868, 0.0368251851868818, -0.1310903867753436, 0.3107897567660585]|4881.7575750082769446|      2.00000000|[49, 16, 1, 5]                                                             |  | used linear model with 65 points | iterate success | actual_k=4
      12|[-0.3043197742011315, 0.1479033477576697, 1.2218457108402747, -0.808322610626949, 1.2233765975395512, -0.0090823257710132, -0.4954911607196995, 0.801987042280878, -0.6173672445395956, -0.89047228496108, 1.1652932504686042, 0.271971059847427, 1.0427712420902109, 0.8625846101001144, 0.2290129252794206, -1.5679961339618653, -0.689543203901461, -0.3942328464450799, -0.9218127095251872, 0.3376622647685729, 1.5373890869303832, 0.4182668946929639, 0.4703756345547922, 0.7763147484007306, -0.5828004357394923, 0.3220946600136078, 0.6719064053626427, 0.0814576430086209, -0.3240219734995203, -0.0711070702842381, -0.1228334433086408, 0.0047657278956697, 1.5393158930320197, 1.173175015436883, -1.940374669298352, 0.6570346396418194, 0.791062699242763, 0.1994450196432554, -0.1156030144558944, 0.1960818490075884, -0.5221212041360993, 1.2182660025682763, -0.0483917389472452, 2.2324535419057407, -0.0446835674415708, -0.8023368312269676, -1.744937061487991, 1.354459753830748, -1.1048007383117908, 1.3857666460043152]|3025.6200583661916426|      1.00000000|[588, 192, 12, 60]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      13|[-0.3878378920030785, 0.0032833999560588, 1.0499896016685242, -0.8530937179769131, 1.2457259624260295, 0.1400003168148077, -0.4316939306444719, 0.7209805130618225, -0.6870176235519273, -1.0150324973738085, 1.2386163319640515, 0.1841396631780643, 1.0834549324746805, 1.1721750360235872, 0.061522846124538, -1.384367634725262, -0.6324096357811716, -0.2584351418242857, -1.0705719669643563, 0.3921688057155653, 1.6744131497544412, 0.4729319242425039, 0.8526456219069014, 0.7345281436869905, -0.8804213237531023, 0.226160320935893, 0.7938956387214782, 0.2450450085980772, -0.1654137032345669, -0.1201635352482538, -0.1555454224840107, -0.1832144461259124, 1.5146408628814128, 1.1536884333529602, -1.8165050724670528, 0.6377350931895844, 0.9851069514859546, 0.2167511405617877, -0.1568161466174686, 0.301807845276801, -0.1836303479258271, 1.1288206172021682, 0.0650874834909322, 2.0274315141403085, -0.0145757587990159, -0.8055822670044389, -1.8955030737713179, 1.4036978132188953, -1.2565901355556397, 1.3618962728291302]|2952.0970322979678713|      2.00000000|[637, 208, 13, 65]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      14|[-0.3878378920030785, 0.0032833999560588, 1.0499896016685242, -0.8530937179769131, 1.2457259624260295, 0.1400003168148077, -0.4316939306444719, 0.7209805130618225, -0.6870176235519273, -1.0150324973738085, 1.2386163319640515, 0.1841396631780643, 1.0834549324746805, 1.1721750360235872, 0.061522846124538, -1.384367634725262, -0.6324096357811716, -0.2584351418242857, -1.0705719669643563, 0.3921688057155653, 1.6744131497544412, 0.4729319242425039, 0.8526456219069014, 0.7345281436869905, -0.8804213237531023, 0.226160320935893, 0.7938956387214782, 0.2450450085980772, -0.1654137032345669, -0.1201635352482538, -0.1555454224840107, -0.1832144461259124, 1.5146408628814128, 1.1536884333529602, -1.8165050724670528, 0.6377350931895844, 0.9851069514859546, 0.2167511405617877, -0.1568161466174686, 0.301807845276801, -0.1836303479258271, 1.1288206172021682, 0.0650874834909322, 2.0274315141403085, -0.0145757587990159, -0.8055822670044389, -1.8955030737713179, 1.4036978132188953, -1.2565901355556397, 1.3618962728291302]|2952.0970322979678713|      1.00000000|[686, 224, 14, 70]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      15|[-0.2458364034091687, -0.1045456092009056, 0.9338555711371853, -0.7927543125375909, 1.500264347559279, 0.2868242558538431, -0.312068628220061, 0.6951204832018462, -0.754316472585181, -1.047583122117795, 1.212182722407773, 0.2923601710704291, 1.3053795004135904, 1.1861231341735465, 0.1861772259421372, -1.6724087084640484, -0.529972725831051, -0.2227445587708099, -1.174714269232078, 0.4525264633633702, 2.1100543819216195, 0.2866586490150445, 0.7635370848983712, 0.8707106300098836, -0.8280614516171163, 0.218887883279048, 0.816385870545902, 0.0996714037700994, -0.1101486547505448, -0.2077433223495312, -0.0834303183566452, -0.3424440313877953, 1.632131265394398, 1.06841657680447, -1.9587999076598865, 0.7228113184817797, 1.0337399666076434, 0.2331590960666087, -0.1485008051685266, 0.4273463938495795, -0.1262102849692841, 0.9602918289983339, -0.1867258181021283, 1.9947655966942328, -0.1104531650551879, -0.6694488075606797, -2.1972304029304506, 1.2074465005452777, -1.3621134361593308, 1.2656993050715908]|2867.3394372628281417|      2.00000000|[735, 240, 15, 75]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      16|[-0.2458364034091687, -0.1045456092009056, 0.9338555711371853, -0.7927543125375909, 1.500264347559279, 0.2868242558538431, -0.312068628220061, 0.6951204832018462, -0.754316472585181, -1.047583122117795, 1.212182722407773, 0.2923601710704291, 1.3053795004135904, 1.1861231341735465, 0.1861772259421372, -1.6724087084640484, -0.529972725831051, -0.2227445587708099, -1.174714269232078, 0.4525264633633702, 2.1100543819216195, 0.2866586490150445, 0.7635370848983712, 0.8707106300098836, -0.8280614516171163, 0.218887883279048, 0.816385870545902, 0.0996714037700994, -0.1101486547505448, -0.2077433223495312, -0.0834303183566452, -0.3424440313877953, 1.632131265394398, 1.06841657680447, -1.9587999076598865, 0.7228113184817797, 1.0337399666076434, 0.2331590960666087, -0.1485008051685266, 0.4273463938495795, -0.1262102849692841, 0.9602918289983339, -0.1867258181021283, 1.9947655966942328, -0.1104531650551879, -0.6694488075606797, -2.1972304029304506, 1.2074465005452777, -1.3621134361593308, 1.2656993050715908]|2867.3394372628281417|      1.00000000|[784, 256, 16, 80]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      17|[-0.2733315289397524, -0.0813523631147531, 1.1457707007945108, -0.9346314751900154, 1.5213285177551905, 0.530240563659498, -0.3582934062523527, 0.5920548164121598, -0.6753679739631864, -1.08021806877069, 1.3499405137263645, 0.3295374291567086, 1.294112571229999, 1.2133897899531636, 0.0892946406418043, -1.6150894866943946, -0.5724359388761331, -0.3210209164506311, -1.3843256172384175, 0.3163327101569868, 2.1268743955908653, 0.1081687869379082, 0.963213091563094, 0.9512591536571366, -0.8358525738951578, 0.0965844415665247, 0.9198610154094445, 0.344905042775562, -0.141683004483358, -0.1537209802317439, -0.2333282465540415, -0.4627662452682066, 1.7687346369332604, 1.2159211421932148, -2.149705239667918, 0.8348781662113113, 0.9096386361778444, -0.0526775451158948, -0.2080687466226144, 0.6784034335045406, -0.0227372820885193, 1.092889162588659, -0.2767710100153186, 2.0255590477941885, -0.2729834127250805, -0.459921179028544, -2.1722136394934584, 1.2776702264192832, -1.738920169192416, 1.446075802449108]|2761.8078309362390428|      2.00000000|[833, 272, 17, 85]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      18|[-0.2733315289397524, -0.0813523631147531, 1.1457707007945108, -0.9346314751900154, 1.5213285177551905, 0.530240563659498, -0.3582934062523527, 0.5920548164121598, -0.6753679739631864, -1.08021806877069, 1.3499405137263645, 0.3295374291567086, 1.294112571229999, 1.2133897899531636, 0.0892946406418043, -1.6150894866943946, -0.5724359388761331, -0.3210209164506311, -1.3843256172384175, 0.3163327101569868, 2.1268743955908653, 0.1081687869379082, 0.963213091563094, 0.9512591536571366, -0.8358525738951578, 0.0965844415665247, 0.9198610154094445, 0.344905042775562, -0.141683004483358, -0.1537209802317439, -0.2333282465540415, -0.4627662452682066, 1.7687346369332604, 1.2159211421932148, -2.149705239667918, 0.8348781662113113, 0.9096386361778444, -0.0526775451158948, -0.2080687466226144, 0.6784034335045406, -0.0227372820885193, 1.092889162588659, -0.2767710100153186, 2.0255590477941885, -0.2729834127250805, -0.459921179028544, -2.1722136394934584, 1.2776702264192832, -1.738920169192416, 1.446075802449108]|2761.8078309362390428|      1.00000000|[882, 288, 18, 90]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      19|[-0.0204026380342675, -0.1835193787683396, 1.1458956942863325, -0.9839386039844549, 1.595529356656155, 0.5593110117606052, -0.2392046350583333, 0.6861151547989648, -0.6290986562092804, -1.1482649197323789, 1.3139242177786827, 0.2569433195297042, 1.3349322459343598, 1.2105300199760665, 0.0514342943044101, -1.5842693420444915, -0.5071791595502089, -0.4548162310580729, -1.6441710620165102, 0.47857932100969, 2.2365653191797428, 0.1664780945230311, 0.9856759837176453, 1.3214076312403114, -0.9689049780937673, 0.0615075767502622, 0.9902560936136343, 0.4757437379120537, -0.0078568300652533, -0.0908106650699362, -0.2421540177086481, -0.5029754197394564, 1.989941851749129, 1.4690900341569517, -2.2674265205189363, 0.5943140594936963, 0.9325138930112075, -0.2336267092118418, -0.480228801087768, 0.8497482795345213, 0.265368460954743, 1.3240797976288154, -0.4117721678193622, 1.9247651917958764, -0.1917647850198327, -0.3931469156051323, -2.364755023194486, 1.3267954759073581, -1.6642643338967886, 1.4674443097669088]|2662.9039685651537184|      2.00000000|[931, 304, 19, 95]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      20|[-0.0204026380342675, -0.1835193787683396, 1.1458956942863325, -0.9839386039844549, 1.595529356656155, 0.5593110117606052, -0.2392046350583333, 0.6861151547989648, -0.6290986562092804, -1.1482649197323789, 1.3139242177786827, 0.2569433195297042, 1.3349322459343598, 1.2105300199760665, 0.0514342943044101, -1.5842693420444915, -0.5071791595502089, -0.4548162310580729, -1.6441710620165102, 0.47857932100969, 2.2365653191797428, 0.1664780945230311, 0.9856759837176453, 1.3214076312403114, -0.9689049780937673, 0.0615075767502622, 0.9902560936136343, 0.4757437379120537, -0.0078568300652533, -0.0908106650699362, -0.2421540177086481, -0.5029754197394564, 1.989941851749129, 1.4690900341569517, -2.2674265205189363, 0.5943140594936963, 0.9325138930112075, -0.2336267092118418, -0.480228801087768, 0.8497482795345213, 0.265368460954743, 1.3240797976288154, -0.4117721678193622, 1.9247651917958764, -0.1917647850198327, -0.3931469156051323, -2.364755023194486, 1.3267954759073581, -1.6642643338967886, 1.4674443097669088]|2662.9039685651537184|      1.00000000|[980, 320, 20, 100]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      21|[0.0530763705832804, -0.0983621293187009, 1.0999172266222572, -0.9799214466104875, 1.9177707581994214, 1.0203975798509197, -0.3908198720509601, 0.6752909897709948, -0.6882645928215539, -1.298458851993134, 1.3232609317640396, 0.1780061990289918, 1.4750927978125312, 1.2170082548335457, -0.1908333814149843, -1.5692664397975291, -0.4993651708350512, -0.5738989385240645, -1.7383911762109385, 0.6508650407084633, 2.3610871142805454, 0.2451139579994921, 0.9759587826713625, 1.4088633907433294, -1.0709995624442523, -0.0215078056158729, 1.0980708249644973, 0.7616897438069314, -0.1033006408950634, -0.1195461340636504, -0.193085203527073, -0.6090451403282541, 2.1402779672739616, 1.6104901611726838, -2.3869423606756612, 0.6544176812504845, 0.7487963691924584, -0.2644747216226206, -0.5694647267761672, 1.069653553983692, 0.2931303794335559, 1.264083405815194, -0.4908089538425885, 1.9266237911426822, -0.4191530254433222, -0.4881628638414658, -2.461633389667936, 1.0756042263719985, -1.750213265110722, 1.5916206151435435]|2555.1841521911533164|      2.00000000|[1029, 336, 21, 105]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
      22|[0.1481871104150086, 0.0322333369766638, 0.6033503064262917, -1.480758612669997, 1.7659521766637927, 1.2389615233299875, -0.1412552723754339, 0.9910451961374698, -0.6181848996325852, -1.7663140882675858, 1.1564957604698427, -0.0335345272589367, 1.3225665070766515, 1.2197228525257053, -0.4601922008354604, -1.3075068611068001, -0.3623821738470484, -0.5569310927662203, -1.3690471385679532, 0.8365381775535126, 2.7660153024465632, 0.8685419301257202, 1.161439570657149, 1.9152585226392607, -1.3528349101912172, -0.17825133439654, 1.2508753861795285, 0.9636979907848504, -0.8224295822516459, -0.277962967396481, -0.2869326290508286, -0.6897176218829749, 2.610822453536209, 1.8874915969473158, -2.5400863651486856, 0.4486903604765339, 0.8487458881148202, -0.2370445599224944, -0.4764564560655222, 1.3612765095146087, 0.1403444802586232, 0.8808154796448361, -0.6720658671501117, 1.8962767694920135, -0.5615523931960097, 0.0531882121776048, -2.6248562298619635, 1.1008897721726418, -1.714869330796263, 1.6896759896313636]|2444.6609700143835653|      4.00000000|[1078, 352, 22, 110]                                                       |  | used linear model with 65 points | iterate success | actual_k=4
