k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[0.9340207037901612, -1.2278998731549127, -1.0555950592844854, -1.1671230541814621, -1.1104736283933228, -1.2104977339152334, -1.1456502586208366, -1.1220030536154209, -1.0906079913134965, -1.2359505250040106]|  0.0264168472287489|      0.06250000|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[0.9340207037901612, -1.2278998731549127, -1.0555950592844854, -1.1671230541814621, -1.1104736283933228, -1.2104977339152334, -1.1456502586208366, -1.1220030536154209, -1.0906079913134965, -1.2359505250040106]|  0.0264168472287489|      0.03125000|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      14|[0.9498046422241017, -1.2464092286048032, -1.0563493831075492, -1.170989197007953, -1.1065154596984872, -1.1972911666108208, -1.1327281689117286, -1.1235905117478735, -1.0916896589564535, -1.2330236608948957]|  0.0084114179097693|      0.06250000|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      15|[0.9498046422241017, -1.2464092286048032, -1.0563493831075492, -1.170989197007953, -1.1065154596984872, -1.1972911666108208, -1.1327281689117286, -1.1235905117478735, -1.0916896589564535, -1.2330236608948957]|  0.0084114179097693|      0.03125000|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[0.9498046422241017, -1.2464092286048032, -1.0563493831075492, -1.170989197007953, -1.1065154596984872, -1.1972911666108208, -1.1327281689117286, -1.1235905117478735, -1.0916896589564535, -1.2330236608948957]|  0.0084114179097693|      0.01562500|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      17|[0.9590760547091336, -1.2520337151186427, -1.0590383368015008, -1.169971145736344, -1.1064721821780963, -1.1905518233281722, -1.1256430627309277, -1.1275984848270848, -1.0920455049799336, -1.2304800489721157]|  0.0053676871031488|      0.03125000|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      18|[0.9590760547091336, -1.2520337151186427, -1.0590383368015008, -1.169971145736344, -1.1064721821780963, -1.1905518233281722, -1.1256430627309277, -1.1275984848270848, -1.0920455049799336, -1.2304800489721157]|  0.0053676871031488|      0.01562500|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[0.9633655686416742, -1.251266530160202, -1.0583839187640005, -1.166846924499064, -1.1082880176595054, -1.1833657092178287, -1.1177928265695152, -1.1295371841573147, -1.0965696198088515, -1.2218676608721655]|  0.0038541084713581|      0.03125000|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      20|[0.9633655686416742, -1.251266530160202, -1.0583839187640005, -1.166846924499064, -1.1082880176595054, -1.1833657092178287, -1.1177928265695152, -1.1295371841573147, -1.0965696198088515, -1.2218676608721655]|  0.0038541084713581|      0.01562500|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      21|[0.9615308795793633, -1.2482325599335495, -1.065017772170955, -1.173162818241406, -1.1090727967297336, -1.188070234460476, -1.1098079050880176, -1.1335899751944567, -1.100687403996457, -1.2165967622676557]|  0.0032539996277115|      0.03125000|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      22|[0.9615308795793633, -1.2482325599335495, -1.065017772170955, -1.173162818241406, -1.1090727967297336, -1.188070234460476, -1.1098079050880176, -1.1335899751944567, -1.100687403996457, -1.2165967622676557]|  0.0032539996277115|      0.01562500|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[0.9599134727038986, -1.245489296500119, -1.062040025947459, -1.1787744364222965, -1.1106218328739783, -1.187565298444818, -1.111842139383706, -1.135699131114362, -1.0918266872298854, -1.2064041928312161]|  0.0027778999626202|      0.03125000|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      24|[0.9599134727038986, -1.245489296500119, -1.062040025947459, -1.1787744364222965, -1.1106218328739783, -1.187565298444818, -1.111842139383706, -1.135699131114362, -1.0918266872298854, -1.2064041928312161]|  0.0027778999626202|      0.01562500|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[0.9599134727038986, -1.245489296500119, -1.062040025947459, -1.1787744364222965, -1.1106218328739783, -1.187565298444818, -1.111842139383706, -1.135699131114362, -1.0918266872298854, -1.2064041928312161]|  0.0027778999626202|      0.00781250|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      26|[0.9635389569746455, -1.2479669729772391, -1.0614267946443585, -1.1794769388460784, -1.1117490596576003, -1.1886489273056047, -1.1144029599631393, -1.139758188240109, -1.0956017700497414, -1.2053305596423542]|  0.0021762875163308|      0.01562500|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      27|[0.963537811085751, -1.249409327706376, -1.0603736726509365, -1.1784885799699152, -1.1078015721089907, -1.179008458114828, -1.111052134470527, -1.1424842718307373, -1.0946938724988724, -1.1947490109859191]|  0.0017071756188171|      0.03125000|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      28|[0.963537811085751, -1.249409327706376, -1.0603736726509365, -1.1784885799699152, -1.1078015721089907, -1.179008458114828, -1.111052134470527, -1.1424842718307373, -1.0946938724988724, -1.1947490109859191]|  0.0017071756188171|      0.01562500|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[0.963537811085751, -1.249409327706376, -1.0603736726509365, -1.1784885799699152, -1.1078015721089907, -1.179008458114828, -1.111052134470527, -1.1424842718307373, -1.0946938724988724, -1.1947490109859191]|  0.0017071756188171|      0.00781250|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[0.9669722340935236, -1.2514758688280827, -1.0605160102153937, -1.1835628830558516, -1.1053618645215888, -1.1824869574503567, -1.1110357805773043, -1.1428213272822005, -1.0945931130875746, -1.1937369172005767]|  0.0015627757078796|      0.01562500|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      31|[0.9714062943748355, -1.2439309278786852, -1.0493922182196045, -1.1862571358325438, -1.1030484941740362, -1.1826080912002792, -1.1082924551047417, -1.1452432721953034, -1.0961627600912356, -1.18982104503405]|  0.0010653885930562|      0.03125000|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[0.9714062943748355, -1.2439309278786852, -1.0493922182196045, -1.1862571358325438, -1.1030484941740362, -1.1826080912002792, -1.1082924551047417, -1.1452432721953034, -1.0961627600912356, -1.18982104503405]|  0.0010653885930562|      0.01562500|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[0.9714062943748355, -1.2439309278786852, -1.0493922182196045, -1.1862571358325438, -1.1030484941740362, -1.1826080912002792, -1.1082924551047417, -1.1452432721953034, -1.0961627600912356, -1.18982104503405]|  0.0010653885930562|      0.00781250|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[0.9745473027686663, -1.247361558048389, -1.0502333506501593, -1.189440921506288, -1.101497518150675, -1.1826906043817098, -1.1061144357154533, -1.14885543964409, -1.098625373453619, -1.1913335536838106]|  0.0007244611580496|      0.01562500|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[0.9745473027686663, -1.247361558048389, -1.0502333506501593, -1.189440921506288, -1.101497518150675, -1.1826906043817098, -1.1061144357154533, -1.14885543964409, -1.098625373453619, -1.1913335536838106]|  0.0007244611580496|      0.00781250|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      36|[0.974152640449723, -1.2475662014676785, -1.0448840447972207, -1.1916216602130854, -1.1026210182192362, -1.1797808657942275, -1.1040960620097564, -1.150947840867466, -1.1016636821309744, -1.1910996763794983]|  0.0006718831070397|      0.01562500|[468, 144, 36, 72]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      37|[0.9818543308359954, -1.2474949174358356, -1.0472543726635133, -1.1978277535484718, -1.0966098597350242, -1.1831544563918117, -1.1001928845803761, -1.1576010975192892, -1.096978573064026, -1.1876763074003085]|  0.0003888609280586|      0.03125000|[481, 148, 37, 74]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      38|[0.9818543308359954, -1.2474949174358356, -1.0472543726635133, -1.1978277535484718, -1.0966098597350242, -1.1831544563918117, -1.1001928845803761, -1.1576010975192892, -1.096978573064026, -1.1876763074003085]|  0.0003888609280586|      0.01562500|[494, 152, 38, 76]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      39|[0.9818543308359954, -1.2474949174358356, -1.0472543726635133, -1.1978277535484718, -1.0966098597350242, -1.1831544563918117, -1.1001928845803761, -1.1576010975192892, -1.096978573064026, -1.1876763074003085]|  0.0003888609280586|      0.00781250|[507, 156, 39, 78]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      40|[0.9818543308359954, -1.2474949174358356, -1.0472543726635133, -1.1978277535484718, -1.0966098597350242, -1.1831544563918117, -1.1001928845803761, -1.1576010975192892, -1.096978573064026, -1.1876763074003085]|  0.0003888609280586|      0.00390625|[520, 160, 40, 80]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      41|[0.984446904004592, -1.2476834497670504, -1.0459679487354956, -1.198094269555222, -1.0945339801346654, -1.1827091434951922, -1.1007671863137123, -1.1569302397597332, -1.0958002768031048, -1.1873599890486801]|  0.0003384477969037|      0.00781250|[533, 164, 41, 82]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      42|[0.9884595121926956, -1.2475745386420476, -1.0425513889484146, -1.1974060056241493, -1.0952948951926307, -1.184899687986506, -1.1021174302882073, -1.1600889474359055, -1.096242169502045, -1.1834354071470388]|  0.0002903447509256|      0.01562500|[546, 168, 42, 84]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      43|[0.9884595121926956, -1.2475745386420476, -1.0425513889484146, -1.1974060056241493, -1.0952948951926307, -1.184899687986506, -1.1021174302882073, -1.1600889474359055, -1.096242169502045, -1.1834354071470388]|  0.0002903447509256|      0.00781250|[559, 172, 43, 86]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      44|[0.9893144562292422, -1.2473798662789917, -1.0393895393942025, -1.1990824588048792, -1.0919797375935796, -1.1805369927573166, -1.0993931124555274, -1.1629706298199118, -1.0949949530650465, -1.1838273412218256]|  0.0002489116952089|      0.01562500|[572, 176, 44, 88]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      45|[0.9893144562292422, -1.2473798662789917, -1.0393895393942025, -1.1990824588048792, -1.0919797375935796, -1.1805369927573166, -1.0993931124555274, -1.1629706298199118, -1.0949949530650465, -1.1838273412218256]|  0.0002489116952089|      0.00781250|[585, 180, 45, 90]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      46|[0.9893144562292422, -1.2473798662789917, -1.0393895393942025, -1.1990824588048792, -1.0919797375935796, -1.1805369927573166, -1.0993931124555274, -1.1629706298199118, -1.0949949530650465, -1.1838273412218256]|  0.0002489116952089|      0.00390625|[598, 184, 46, 92]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      47|[0.9893144562292422, -1.2473798662789917, -1.0393895393942025, -1.1990824588048792, -1.0919797375935796, -1.1805369927573166, -1.0993931124555274, -1.1629706298199118, -1.0949949530650465, -1.1838273412218256]|  0.0002489116952089|      0.00195312|[611, 188, 47, 94]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      48|[0.9904380919386405, -1.2474512457833455, -1.0401886596438568, -1.1998698414179056, -1.0910769604107036, -1.1801173875534008, -1.0992330538011166, -1.1634279931271583, -1.095071402491572, -1.1840655865161887]|  0.0002230531010949|      0.00390625|[624, 192, 48, 96]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      49|[0.9913214726964467, -1.246624765914734, -1.040586243220893, -1.2020895545613035, -1.0885878176740473, -1.179738048942997, -1.0999269745639104, -1.1645590243577162, -1.0943376577853159, -1.1837985826247732]|  0.0001834457109554|      0.00781250|[637, 196, 49, 98]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      50|[0.9913214726964467, -1.246624765914734, -1.040586243220893, -1.2020895545613035, -1.0885878176740473, -1.179738048942997, -1.0999269745639104, -1.1645590243577162, -1.0943376577853159, -1.1837985826247732]|  0.0001834457109554|      0.00390625|[650, 200, 50, 100]                                                        |  | used linear model with 17 points | iterate failure | actual_k=4
