k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[43, 6, 1, 4]                                                              |  | used linear model with 49 points | iterate failure | actual_k=2
      12|[100.02891551555534, 0.1789050907042631, 0.3014637211907215, 0.9682880592776021, 100.06360413351089, 0.1463955552892379, 0.2448903549892802, 0.8124237142695019, 100.009356363183, 0.0901967299227807, 0.2655537271781022, 0.7385650577774296, 99.96747204506093, 0.1076571008375331, 0.331762938237427, 0.6564737045422132, 99.96908527668593, 0.1756660305862013, 0.4750713187735272, 0.3007859245181977, 99.99829525749735, 0.601509204593121, 0.6247498132797028, 0.0234977214176313, 300.01314314829546, 299.987052134321, 300.06257028880054, 300.0027247306569, 299.96684000262394]|128.7374116880070574|      0.06250000|[516, 72, 12, 48]                                                          |  | used linear model with 49 points | iterate failure | actual_k=2
      13|[100.02891551555534, 0.1789050907042631, 0.3014637211907215, 0.9682880592776021, 100.06360413351089, 0.1463955552892379, 0.2448903549892802, 0.8124237142695019, 100.009356363183, 0.0901967299227807, 0.2655537271781022, 0.7385650577774296, 99.96747204506093, 0.1076571008375331, 0.331762938237427, 0.6564737045422132, 99.96908527668593, 0.1756660305862013, 0.4750713187735272, 0.3007859245181977, 99.99829525749735, 0.601509204593121, 0.6247498132797028, 0.0234977214176313, 300.01314314829546, 299.987052134321, 300.06257028880054, 300.0027247306569, 299.96684000262394]|128.7374116880070574|      0.03125000|[559, 78, 13, 52]                                                          |  | used linear model with 49 points | iterate failure | actual_k=2
      14|[100.02881831864974, 0.1924543607971896, 0.3052981901366129, 0.9747306758967612, 100.06451283201784, 0.140877753155187, 0.2445401612971696, 0.809027983354605, 100.00921865889464, 0.1086627945848809, 0.274108438166795, 0.7426480498092745, 99.97078771481353, 0.0981287362533532, 0.3249719278236561, 0.6524840593176277, 99.96819845961784, 0.1688427614415775, 0.4752767473780341, 0.3037055684596588, 99.9982920779236, 0.6024063084126781, 0.6272042101534803, 0.0203975811253657, 300.01056354541424, 299.98685437007845, 300.0604628574561, 300.00168187303547, 299.96302221703075]|108.8874557298340306|      0.06250000|[602, 84, 14, 56]                                                          |  | used linear model with 49 points | iterate success | actual_k=2
      15|[100.02881831864974, 0.1924543607971896, 0.3052981901366129, 0.9747306758967612, 100.06451283201784, 0.140877753155187, 0.2445401612971696, 0.809027983354605, 100.00921865889464, 0.1086627945848809, 0.274108438166795, 0.7426480498092745, 99.97078771481353, 0.0981287362533532, 0.3249719278236561, 0.6524840593176277, 99.96819845961784, 0.1688427614415775, 0.4752767473780341, 0.3037055684596588, 99.9982920779236, 0.6024063084126781, 0.6272042101534803, 0.0203975811253657, 300.01056354541424, 299.98685437007845, 300.0604628574561, 300.00168187303547, 299.96302221703075]|108.8874557298340306|      0.03125000|[645, 90, 15, 60]                                                          |  | used linear model with 49 points | iterate failure | actual_k=2
      16|[100.03237204711915, 0.2012495161127806, 0.3137233598957443, 0.9765915730751817, 100.0665621934728, 0.1608511912190983, 0.2503895625086756, 0.8153984446620961, 100.00695580924429, 0.1136105089747425, 0.2654018020086024, 0.740521481109576, 99.96954614185881, 0.1021273231328213, 0.3246515937865936, 0.6531307826464097, 99.97160340348134, 0.1597890853622652, 0.4741446475984912, 0.3030888698664226, 99.9975398184665, 0.6078532719229591, 0.6300538719648582, 0.0197961066821218, 300.0075948628542, 299.98538219421835, 300.06073373997265, 299.99837144065134, 299.95593266952835]| 94.7311240694158982|      0.06250000|[688, 96, 16, 64]                                                          |  | used linear model with 49 points | iterate success | actual_k=2
      17|[100.03237204711915, 0.2012495161127806, 0.3137233598957443, 0.9765915730751817, 100.0665621934728, 0.1608511912190983, 0.2503895625086756, 0.8153984446620961, 100.00695580924429, 0.1136105089747425, 0.2654018020086024, 0.740521481109576, 99.96954614185881, 0.1021273231328213, 0.3246515937865936, 0.6531307826464097, 99.97160340348134, 0.1597890853622652, 0.4741446475984912, 0.3030888698664226, 99.9975398184665, 0.6078532719229591, 0.6300538719648582, 0.0197961066821218, 300.0075948628542, 299.98538219421835, 300.06073373997265, 299.99837144065134, 299.95593266952835]| 94.7311240694158982|      0.03125000|[731, 102, 17, 68]                                                         |  | used linear model with 49 points | iterate failure | actual_k=2
      18|[100.0307334325115, 0.2167391256793639, 0.3232451532974394, 0.9798984177019582, 100.06985049700754, 0.1702628210158668, 0.2477378438688879, 0.8170107572883775, 100.01015901006635, 0.1298588310762373, 0.2705588410288061, 0.7406835964847385, 99.9671594796797, 0.0927416141475109, 0.3165385446872991, 0.6481658265529481, 99.97202601293206, 0.1604099323438065, 0.4751998749358614, 0.3066153945623933, 99.99651110922366, 0.6111365446370001, 0.6305023256801968, 0.0202087143906775, 300.00454241231165, 299.9852407360858, 300.06067451088404, 299.9999434364679, 299.95613611696]| 83.7810722998879100|      0.06250000|[774, 108, 18, 72]                                                         |  | used linear model with 49 points | iterate success | actual_k=2
      19|[100.0307334325115, 0.2167391256793639, 0.3232451532974394, 0.9798984177019582, 100.06985049700754, 0.1702628210158668, 0.2477378438688879, 0.8170107572883775, 100.01015901006635, 0.1298588310762373, 0.2705588410288061, 0.7406835964847385, 99.9671594796797, 0.0927416141475109, 0.3165385446872991, 0.6481658265529481, 99.97202601293206, 0.1604099323438065, 0.4751998749358614, 0.3066153945623933, 99.99651110922366, 0.6111365446370001, 0.6305023256801968, 0.0202087143906775, 300.00454241231165, 299.9852407360858, 300.06067451088404, 299.9999434364679, 299.95613611696]| 83.7810722998879100|      0.03125000|[817, 114, 19, 76]                                                         |  | used linear model with 49 points | iterate failure | actual_k=2
      20|[100.02261690865714, 0.2172103805147891, 0.3249555457641408, 0.9789688177184621, 100.07074555447308, 0.1865017884375294, 0.2585598051383536, 0.8181815604848011, 100.01066074156273, 0.1260896998450525, 0.2661190217146317, 0.7366480513973539, 99.97248282938997, 0.1051382091273865, 0.3193286079795877, 0.65464920824896, 99.97019666596236, 0.1561399441193971, 0.4733662304888263, 0.3054080660532002, 99.99232948616257, 0.6118114982015553, 0.6319236816093137, 0.0265791875912793, 300.0114945871, 299.98892149095883, 300.0571493163415, 299.99326135390686, 299.9501785842924]| 79.0128939923813789|      0.06250000|[860, 120, 20, 80]                                                         |  | used linear model with 49 points | iterate success | actual_k=2
      21|[100.02261690865714, 0.2172103805147891, 0.3249555457641408, 0.9789688177184621, 100.07074555447308, 0.1865017884375294, 0.2585598051383536, 0.8181815604848011, 100.01066074156273, 0.1260896998450525, 0.2661190217146317, 0.7366480513973539, 99.97248282938997, 0.1051382091273865, 0.3193286079795877, 0.65464920824896, 99.97019666596236, 0.1561399441193971, 0.4733662304888263, 0.3054080660532002, 99.99232948616257, 0.6118114982015553, 0.6319236816093137, 0.0265791875912793, 300.0114945871, 299.98892149095883, 300.0571493163415, 299.99326135390686, 299.9501785842924]| 79.0128939923813789|      0.03125000|[903, 126, 21, 84]                                                         |  | used linear model with 49 points | iterate failure | actual_k=2
      22|[100.02599321484058, 0.228002225769873, 0.3339775679341799, 0.9845753955637163, 100.07434368032065, 0.1877773477944638, 0.2549315375665641, 0.8137977523967266, 100.00846051381028, 0.1456001969414005, 0.2730307911796122, 0.7456221080888796, 99.97402711962955, 0.1062019199688812, 0.3144436029605258, 0.6506814720632335, 99.97221549073501, 0.1572819902951391, 0.4698338244171155, 0.3018521305852812, 99.9946363680059, 0.6090507508774892, 0.6297441089020579, 0.0273947760436093, 300.0055005984992, 299.98473111105807, 300.0554876190596, 299.99693023040567, 299.9538409450317]| 70.9466635879232399|      0.06250000|[946, 132, 22, 88]                                                         |  | used linear model with 49 points | iterate success | actual_k=2
      23|[100.02599321484058, 0.228002225769873, 0.3339775679341799, 0.9845753955637163, 100.07434368032065, 0.1877773477944638, 0.2549315375665641, 0.8137977523967266, 100.00846051381028, 0.1456001969414005, 0.2730307911796122, 0.7456221080888796, 99.97402711962955, 0.1062019199688812, 0.3144436029605258, 0.6506814720632335, 99.97221549073501, 0.1572819902951391, 0.4698338244171155, 0.3018521305852812, 99.9946363680059, 0.6090507508774892, 0.6297441089020579, 0.0273947760436093, 300.0055005984992, 299.98473111105807, 300.0554876190596, 299.99693023040567, 299.9538409450317]| 70.9466635879232399|      0.03125000|[989, 138, 23, 92]                                                         |  | used linear model with 49 points | iterate failure | actual_k=2
      24|[100.02191180079076, 0.2245078352263384, 0.3359890874767105, 0.9896509808363521, 100.07369442451902, 0.212943029297868, 0.2664288458836538, 0.8171016427363643, 100.01169235008909, 0.140968664696022, 0.2680985915036302, 0.745587646842312, 99.97047474863898, 0.1085802783631335, 0.3122904490858057, 0.6489590002782188, 99.97160965333076, 0.1608183331337976, 0.4695206664795281, 0.3003361037839763, 99.99672580509103, 0.6077312429318774, 0.6261046282403968, 0.0241632429217169, 300.00695316127883, 299.9842117011179, 300.0566625357797, 299.9945564995912, 299.9559592533697]| 67.3050422791183109|      0.06250000|[1032, 144, 24, 96]                                                        |  | used linear model with 49 points | iterate success | actual_k=2
      25|[100.02191180079076, 0.2245078352263384, 0.3359890874767105, 0.9896509808363521, 100.07369442451902, 0.212943029297868, 0.2664288458836538, 0.8171016427363643, 100.01169235008909, 0.140968664696022, 0.2680985915036302, 0.745587646842312, 99.97047474863898, 0.1085802783631335, 0.3122904490858057, 0.6489590002782188, 99.97160965333076, 0.1608183331337976, 0.4695206664795281, 0.3003361037839763, 99.99672580509103, 0.6077312429318774, 0.6261046282403968, 0.0241632429217169, 300.00695316127883, 299.9842117011179, 300.0566625357797, 299.9945564995912, 299.9559592533697]| 67.3050422791183109|      0.03125000|[1075, 150, 25, 100]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      26|[100.02335234596578, 0.2434262800154396, 0.3461227983439268, 0.9970429923462049, 100.07346955372994, 0.2081111931099768, 0.2600103557605721, 0.8129947057200181, 100.01266357625165, 0.1554717128418796, 0.2756140164589356, 0.7512065283527015, 99.97018966868706, 0.1100699639300557, 0.3117071076471344, 0.6462353539066628, 99.96845080007168, 0.1607599232191128, 0.4666411727689621, 0.2978280889134086, 99.99540154218097, 0.6078138693405222, 0.6242031512463564, 0.0282044884795381, 300.0030029076348, 299.983258286219, 300.0582562550612, 299.99380343206934, 299.9575400347239]| 61.2099433750235633|      0.06250000|[1118, 156, 26, 104]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      27|[100.02335234596578, 0.2434262800154396, 0.3461227983439268, 0.9970429923462049, 100.07346955372994, 0.2081111931099768, 0.2600103557605721, 0.8129947057200181, 100.01266357625165, 0.1554717128418796, 0.2756140164589356, 0.7512065283527015, 99.97018966868706, 0.1100699639300557, 0.3117071076471344, 0.6462353539066628, 99.96845080007168, 0.1607599232191128, 0.4666411727689621, 0.2978280889134086, 99.99540154218097, 0.6078138693405222, 0.6242031512463564, 0.0282044884795381, 300.0030029076348, 299.983258286219, 300.0582562550612, 299.99380343206934, 299.9575400347239]| 61.2099433750235633|      0.03125000|[1161, 162, 27, 108]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      28|[100.02338066370118, 0.2405904142230209, 0.3426117074453267, 0.9993759582550106, 100.07559948299921, 0.2312286576680132, 0.2726070604578071, 0.817793736404016, 100.01781646397849, 0.1561970673989776, 0.2683746166882704, 0.745446641887753, 99.97110366246434, 0.1119439516962447, 0.3139629962642834, 0.6491613826948578, 99.9678925816233, 0.1657124190221621, 0.4678682884415623, 0.2981813735660067, 99.99872030006614, 0.6065417808551568, 0.6269719062697022, 0.0264712656797208, 299.9990047546608, 299.9828037786079, 300.05385122690046, 299.9924921403744, 299.95402738321826]| 57.2693669226472366|      0.06250000|[1204, 168, 28, 112]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      29|[100.02338066370118, 0.2405904142230209, 0.3426117074453267, 0.9993759582550106, 100.07559948299921, 0.2312286576680132, 0.2726070604578071, 0.817793736404016, 100.01781646397849, 0.1561970673989776, 0.2683746166882704, 0.745446641887753, 99.97110366246434, 0.1119439516962447, 0.3139629962642834, 0.6491613826948578, 99.9678925816233, 0.1657124190221621, 0.4678682884415623, 0.2981813735660067, 99.99872030006614, 0.6065417808551568, 0.6269719062697022, 0.0264712656797208, 299.9990047546608, 299.9828037786079, 300.05385122690046, 299.9924921403744, 299.95402738321826]| 57.2693669226472366|      0.03125000|[1247, 174, 29, 116]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      30|[100.02338066370118, 0.2405904142230209, 0.3426117074453267, 0.9993759582550106, 100.07559948299921, 0.2312286576680132, 0.2726070604578071, 0.817793736404016, 100.01781646397849, 0.1561970673989776, 0.2683746166882704, 0.745446641887753, 99.97110366246434, 0.1119439516962447, 0.3139629962642834, 0.6491613826948578, 99.9678925816233, 0.1657124190221621, 0.4678682884415623, 0.2981813735660067, 99.99872030006614, 0.6065417808551568, 0.6269719062697022, 0.0264712656797208, 299.9990047546608, 299.9828037786079, 300.05385122690046, 299.9924921403744, 299.95402738321826]| 57.2693669226472366|      0.01562500|[1290, 180, 30, 120]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      31|[100.02518489444944, 0.2486542372674617, 0.3468427284750372, 1.0023161091280282, 100.07468574740736, 0.228321730831663, 0.2693175626878999, 0.8141387777725476, 100.01694645119282, 0.1642559530093787, 0.272582684067537, 0.7472935912982583, 99.96985421559286, 0.1149648301843517, 0.315635304011687, 0.6475257362599274, 99.96845868448446, 0.1643768195849904, 0.4659574991833199, 0.2969790472252563, 99.9991180422727, 0.6064795711866875, 0.6277205509002206, 0.0262356651704098, 299.9987074899691, 299.9823040197842, 300.055664730959, 299.99166855008417, 299.9532626654745]| 51.6697038431234290|      0.03125000|[1333, 186, 31, 124]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      32|[100.02725586605524, 0.2581837680171901, 0.3528232374574288, 1.0039511493303968, 100.07753797964664, 0.242897389960964, 0.2809490497545915, 0.8179586836021695, 100.01308222125121, 0.1723253898959538, 0.2720193352873341, 0.7411565179440093, 99.96584554667471, 0.1263817713721254, 0.317224519220119, 0.6438061746351577, 99.96948467375127, 0.169401251550308, 0.4607076747238889, 0.2932576033287345, 99.99655325813447, 0.6049545479802949, 0.6232799382006078, 0.0241574933871325, 299.9984684189188, 299.98149619585445, 300.05239531087574, 299.9870796412225, 299.9456048751319]| 47.5473034203562648|      0.06250000|[1376, 192, 32, 128]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      33|[100.02725586605524, 0.2581837680171901, 0.3528232374574288, 1.0039511493303968, 100.07753797964664, 0.242897389960964, 0.2809490497545915, 0.8179586836021695, 100.01308222125121, 0.1723253898959538, 0.2720193352873341, 0.7411565179440093, 99.96584554667471, 0.1263817713721254, 0.317224519220119, 0.6438061746351577, 99.96948467375127, 0.169401251550308, 0.4607076747238889, 0.2932576033287345, 99.99655325813447, 0.6049545479802949, 0.6232799382006078, 0.0241574933871325, 299.9984684189188, 299.98149619585445, 300.05239531087574, 299.9870796412225, 299.9456048751319]| 47.5473034203562648|      0.03125000|[1419, 198, 33, 132]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      34|[100.02725586605524, 0.2581837680171901, 0.3528232374574288, 1.0039511493303968, 100.07753797964664, 0.242897389960964, 0.2809490497545915, 0.8179586836021695, 100.01308222125121, 0.1723253898959538, 0.2720193352873341, 0.7411565179440093, 99.96584554667471, 0.1263817713721254, 0.317224519220119, 0.6438061746351577, 99.96948467375127, 0.169401251550308, 0.4607076747238889, 0.2932576033287345, 99.99655325813447, 0.6049545479802949, 0.6232799382006078, 0.0241574933871325, 299.9984684189188, 299.98149619585445, 300.05239531087574, 299.9870796412225, 299.9456048751319]| 47.5473034203562648|      0.01562500|[1462, 204, 34, 136]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      35|[100.02918159898071, 0.2652112800886679, 0.355889800057356, 1.005406719593475, 100.0786836240277, 0.240163634193287, 0.2804961424412048, 0.8171315115081113, 100.01326667224014, 0.1816106252127083, 0.2776790614119657, 0.7441083518984802, 99.96455210470982, 0.1251689129073688, 0.3170783340253858, 0.6409354200948454, 99.97053565707171, 0.1712572964446887, 0.459853509158818, 0.290388293772989, 99.99538511884393, 0.6033978063299225, 0.6250474360981779, 0.0231391424672875, 299.9961062254429, 299.9803705354841, 300.051600690676, 299.98573584057743, 299.94644217051535]| 44.9185346719427585|      0.03125000|[1505, 210, 35, 140]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      36|[100.02918159898071, 0.2652112800886679, 0.355889800057356, 1.005406719593475, 100.0786836240277, 0.240163634193287, 0.2804961424412048, 0.8171315115081113, 100.01326667224014, 0.1816106252127083, 0.2776790614119657, 0.7441083518984802, 99.96455210470982, 0.1251689129073688, 0.3170783340253858, 0.6409354200948454, 99.97053565707171, 0.1712572964446887, 0.459853509158818, 0.290388293772989, 99.99538511884393, 0.6033978063299225, 0.6250474360981779, 0.0231391424672875, 299.9961062254429, 299.9803705354841, 300.051600690676, 299.98573584057743, 299.94644217051535]| 44.9185346719427585|      0.01562500|[1548, 216, 36, 144]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      37|[100.02802841523038, 0.2616508682713331, 0.35450919944351, 1.0080894514308234, 100.07915876114345, 0.2517643839879289, 0.2852240542588423, 0.8207648061053916, 100.01212630491786, 0.1841396747260998, 0.2764435750621824, 0.7438711769468676, 99.96464234527481, 0.1275848351782281, 0.3183925208342652, 0.6411729336145713, 99.9718410556039, 0.1756480861972386, 0.4616883272733293, 0.2906185314322909, 99.99579883817046, 0.6023246695041197, 0.6228601176534643, 0.0219941023271491, 299.99572849731817, 299.9800453979401, 300.0524848001329, 299.984871036844, 299.94685159675186]| 43.5031371768624240|      0.03125000|[1591, 222, 37, 148]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      38|[100.03067186599232, 0.2713051695375928, 0.3612440789456785, 1.008276499378395, 100.08068111080995, 0.2463362165222786, 0.2836130758017085, 0.8111807301005184, 100.00479478925637, 0.2024341095003787, 0.2769482184254304, 0.7454171698386656, 99.96518201419717, 0.1394434746135313, 0.3196978067083674, 0.6404022612092672, 99.97719503437617, 0.1764253979513021, 0.4606127954202903, 0.2949891122606421, 99.99861020130825, 0.5992278461795573, 0.6177009611079206, 0.0185753625585139, 299.9928643973562, 299.98458528691947, 300.04986388956047, 299.9902711619464, 299.94737479921156]| 42.4344543290159208|      0.06250000|[1634, 228, 38, 152]                                                       |  | used linear model with 49 points | iterate success | actual_k=2
      39|[100.03067186599232, 0.2713051695375928, 0.3612440789456785, 1.008276499378395, 100.08068111080995, 0.2463362165222786, 0.2836130758017085, 0.8111807301005184, 100.00479478925637, 0.2024341095003787, 0.2769482184254304, 0.7454171698386656, 99.96518201419717, 0.1394434746135313, 0.3196978067083674, 0.6404022612092672, 99.97719503437617, 0.1764253979513021, 0.4606127954202903, 0.2949891122606421, 99.99861020130825, 0.5992278461795573, 0.6177009611079206, 0.0185753625585139, 299.9928643973562, 299.98458528691947, 300.04986388956047, 299.9902711619464, 299.94737479921156]| 42.4344543290159208|      0.03125000|[1677, 234, 39, 156]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
      40|[100.03067186599232, 0.2713051695375928, 0.3612440789456785, 1.008276499378395, 100.08068111080995, 0.2463362165222786, 0.2836130758017085, 0.8111807301005184, 100.00479478925637, 0.2024341095003787, 0.2769482184254304, 0.7454171698386656, 99.96518201419717, 0.1394434746135313, 0.3196978067083674, 0.6404022612092672, 99.97719503437617, 0.1764253979513021, 0.4606127954202903, 0.2949891122606421, 99.99861020130825, 0.5992278461795573, 0.6177009611079206, 0.0185753625585139, 299.9928643973562, 299.98458528691947, 300.04986388956047, 299.9902711619464, 299.94737479921156]| 42.4344543290159208|      0.01562500|[1720, 240, 40, 160]                                                       |  | used linear model with 49 points | iterate failure | actual_k=2
