k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9235942507741496, 0.916058588315484, 0.949018346229279, 1.0552858532091633, 0.987669205527372, 0.8365259114596008, 0.9775432020084014, 0.8828592350841928, 0.9476988457385142, 0.9187380819149757, 1.035593738077752, 0.9625740377010719, 1.9391860041335138, 1.054644854979593, 0.9862676197903741, 0.9983679685301436, 1.011860876350567, 0.9951742415431085, 0.9493903844571506, 0.926507005176019, 0.9688244658875107, 1.02221208746676, 0.9970012193203053, 0.9645888724847478, 0.8204190400843561]|  4.0540150095973786|      2.00000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=4
      12|[0.9754599835096395, 0.7799937517525318, 0.9781990055711025, 0.9673085461250238, 0.9655869016644755, 0.8721788916006405, 0.8506418482054477, 0.9602049136282981, 0.8689142900822712, 0.9684767759178831, 1.0187666070894676, 0.6983304738485515, 1.8627712627141395, 0.9001709490806903, 1.1304098979282242, 1.0035217016620923, 0.913814806734282, 0.9562465687417675, 0.9834766306541702, 0.929126796251303, 0.9477040813549238, 0.8905801338313917, 0.8741252469151068, 0.8806176582770657, 0.5604309000450667]|  2.4790478173570807|      0.25000000|[732, 48, 12, 24]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      13|[0.9754599835096395, 0.7799937517525318, 0.9781990055711025, 0.9673085461250238, 0.9655869016644755, 0.8721788916006405, 0.8506418482054477, 0.9602049136282981, 0.8689142900822712, 0.9684767759178831, 1.0187666070894676, 0.6983304738485515, 1.8627712627141395, 0.9001709490806903, 1.1304098979282242, 1.0035217016620923, 0.913814806734282, 0.9562465687417675, 0.9834766306541702, 0.929126796251303, 0.9477040813549238, 0.8905801338313917, 0.8741252469151068, 0.8806176582770657, 0.5604309000450667]|  2.4790478173570807|      0.12500000|[793, 52, 13, 26]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      14|[0.9718649130488218, 0.7615710132664658, 0.9660067517608332, 0.9418391498949942, 0.9575599205304982, 0.895012007134171, 0.9062593058345991, 0.954664213983504, 0.867298720828727, 0.9294766787653526, 1.0181123326472254, 0.6462004794947186, 1.8821696201101208, 0.86699140197771, 1.1413842664396667, 0.9763812960245771, 0.9251905627495031, 0.9488755124366015, 0.9429204853276474, 0.9393673727510141, 0.9204986425835895, 0.8762996123241245, 0.8607378409749069, 0.8519146179044713, 0.5428472021914229]|  2.2485258916818349|      0.25000000|[854, 56, 14, 28]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      15|[0.9718649130488218, 0.7615710132664658, 0.9660067517608332, 0.9418391498949942, 0.9575599205304982, 0.895012007134171, 0.9062593058345991, 0.954664213983504, 0.867298720828727, 0.9294766787653526, 1.0181123326472254, 0.6462004794947186, 1.8821696201101208, 0.86699140197771, 1.1413842664396667, 0.9763812960245771, 0.9251905627495031, 0.9488755124366015, 0.9429204853276474, 0.9393673727510141, 0.9204986425835895, 0.8762996123241245, 0.8607378409749069, 0.8519146179044713, 0.5428472021914229]|  2.2485258916818349|      0.12500000|[915, 60, 15, 30]                                                          |  | used linear model with 65 points | iterate failure | actual_k=4
      16|[0.9881999657876778, 0.734521589393844, 0.9627945119570133, 0.9319214200641812, 0.9599491621610198, 0.9097943773027043, 0.907308594859005, 0.9247422294805278, 0.8931874122148267, 0.918269891621454, 1.0067230677191608, 0.5736105794627476, 1.8492480383998802, 0.8400522339209701, 1.1715591653996447, 0.9798623840446677, 0.929353909065406, 0.9569678941166243, 0.9416777592665471, 0.979869164479078, 0.9406478700023778, 0.8598029432703699, 0.8246498470888828, 0.8526234770748741, 0.5151992773560626]|  2.1500781234914199|      0.25000000|[976, 64, 16, 32]                                                          |  | used linear model with 65 points | iterate success | actual_k=4
      17|[0.9881999657876778, 0.734521589393844, 0.9627945119570133, 0.9319214200641812, 0.9599491621610198, 0.9097943773027043, 0.907308594859005, 0.9247422294805278, 0.8931874122148267, 0.918269891621454, 1.0067230677191608, 0.5736105794627476, 1.8492480383998802, 0.8400522339209701, 1.1715591653996447, 0.9798623840446677, 0.929353909065406, 0.9569678941166243, 0.9416777592665471, 0.979869164479078, 0.9406478700023778, 0.8598029432703699, 0.8246498470888828, 0.8526234770748741, 0.5151992773560626]|  2.1500781234914199|      0.12500000|[1037, 68, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      18|[1.009934375611895, 0.7173369134505843, 0.9893092702901926, 0.9215354511830011, 0.9189560145060827, 0.8993585069321489, 0.9001529097006186, 0.9390812391775931, 0.8888142507974744, 0.9216599753719471, 0.9873616396077228, 0.5704997399062697, 1.9125965638899676, 0.7998891522177217, 1.1690943075308267, 0.9584408022472145, 0.9236671589651937, 0.9650111175546672, 0.91599231291672, 0.9259915903942871, 0.910463621616063, 0.862714554359072, 0.8294753370244268, 0.8228103324208482, 0.5168648355110776]|  2.0644204104290984|      0.25000000|[1098, 72, 18, 36]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      19|[1.0700061404323422, 0.6530307485157322, 1.0349792431119247, 0.8831226036634886, 0.921116939507448, 0.831427286614506, 0.9101506602456568, 0.9412996543841882, 0.9824859409744844, 0.8632184412512696, 0.9986840516768265, 0.4775514395109718, 1.842419877102221, 0.8299286837480022, 1.1217984114971051, 0.9515600100651675, 0.9661180909308306, 0.953325548786651, 0.9644107476628304, 0.950960025916937, 0.8653542643642064, 0.9147468911121749, 0.8010570185470849, 0.7417105667031818, 0.5360598249004065]|  1.9031535493149876|      0.50000000|[1159, 76, 19, 38]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      20|[1.0700061404323422, 0.6530307485157322, 1.0349792431119247, 0.8831226036634886, 0.921116939507448, 0.831427286614506, 0.9101506602456568, 0.9412996543841882, 0.9824859409744844, 0.8632184412512696, 0.9986840516768265, 0.4775514395109718, 1.842419877102221, 0.8299286837480022, 1.1217984114971051, 0.9515600100651675, 0.9661180909308306, 0.953325548786651, 0.9644107476628304, 0.950960025916937, 0.8653542643642064, 0.9147468911121749, 0.8010570185470849, 0.7417105667031818, 0.5360598249004065]|  1.9031535493149876|      0.25000000|[1220, 80, 20, 40]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      21|[1.0700061404323422, 0.6530307485157322, 1.0349792431119247, 0.8831226036634886, 0.921116939507448, 0.831427286614506, 0.9101506602456568, 0.9412996543841882, 0.9824859409744844, 0.8632184412512696, 0.9986840516768265, 0.4775514395109718, 1.842419877102221, 0.8299286837480022, 1.1217984114971051, 0.9515600100651675, 0.9661180909308306, 0.953325548786651, 0.9644107476628304, 0.950960025916937, 0.8653542643642064, 0.9147468911121749, 0.8010570185470849, 0.7417105667031818, 0.5360598249004065]|  1.9031535493149876|      0.12500000|[1281, 84, 21, 42]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      22|[1.0841477356788902, 0.5864185513280846, 1.0483007961804593, 0.8627136349939347, 0.9295673647265874, 0.8226209787407158, 0.9139560626759737, 0.9336026478547249, 0.9625007592794802, 0.8107831018986941, 0.971587804855474, 0.4933164313981931, 1.8835976177659026, 0.7833206824112302, 1.1407689212232575, 0.941944138795961, 0.9529145288126544, 0.9404201901434939, 0.9580797253716397, 0.9391268254945169, 0.8723518341797225, 0.8946572784425744, 0.8055236245651537, 0.7627022101978493, 0.5191738319627798]|  1.7586415571638554|      0.25000000|[1342, 88, 22, 44]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      23|[1.0841477356788902, 0.5864185513280846, 1.0483007961804593, 0.8627136349939347, 0.9295673647265874, 0.8226209787407158, 0.9139560626759737, 0.9336026478547249, 0.9625007592794802, 0.8107831018986941, 0.971587804855474, 0.4933164313981931, 1.8835976177659026, 0.7833206824112302, 1.1407689212232575, 0.941944138795961, 0.9529145288126544, 0.9404201901434939, 0.9580797253716397, 0.9391268254945169, 0.8723518341797225, 0.8946572784425744, 0.8055236245651537, 0.7627022101978493, 0.5191738319627798]|  1.7586415571638554|      0.12500000|[1403, 92, 23, 46]                                                         |  | used linear model with 65 points | iterate failure | actual_k=4
      24|[1.1101252526646752, 0.588403257921625, 1.05795749752263, 0.8178198038689931, 0.9386634321815724, 0.8199669646101309, 0.9167466149143613, 0.8957237731524279, 0.955491013261628, 0.8199510770771066, 0.9577823026229605, 0.4552163460521309, 1.820974168314448, 0.7709513438742901, 1.1592862512811124, 0.9153821285313127, 0.9551834876234366, 0.9267162812509752, 0.9842312717007274, 0.9017583026029079, 0.8893528120611486, 0.9050140646237821, 0.8344012523488928, 0.7438166297193993, 0.4957968455576889]|  1.7145120865480759|      0.25000000|[1464, 96, 24, 48]                                                         |  | used linear model with 65 points | iterate success | actual_k=4
      25|[1.1101252526646752, 0.588403257921625, 1.05795749752263, 0.8178198038689931, 0.9386634321815724, 0.8199669646101309, 0.9167466149143613, 0.8957237731524279, 0.955491013261628, 0.8199510770771066, 0.9577823026229605, 0.4552163460521309, 1.820974168314448, 0.7709513438742901, 1.1592862512811124, 0.9153821285313127, 0.9551834876234366, 0.9267162812509752, 0.9842312717007274, 0.9017583026029079, 0.8893528120611486, 0.9050140646237821, 0.8344012523488928, 0.7438166297193993, 0.4957968455576889]|  1.7145120865480759|      0.12500000|[1525, 100, 25, 50]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      26|[1.1101252526646752, 0.588403257921625, 1.05795749752263, 0.8178198038689931, 0.9386634321815724, 0.8199669646101309, 0.9167466149143613, 0.8957237731524279, 0.955491013261628, 0.8199510770771066, 0.9577823026229605, 0.4552163460521309, 1.820974168314448, 0.7709513438742901, 1.1592862512811124, 0.9153821285313127, 0.9551834876234366, 0.9267162812509752, 0.9842312717007274, 0.9017583026029079, 0.8893528120611486, 0.9050140646237821, 0.8344012523488928, 0.7438166297193993, 0.4957968455576889]|  1.7145120865480759|      0.06250000|[1586, 104, 26, 52]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      27|[1.123253486714903, 0.5730458376900414, 1.0401331559139544, 0.8168534274181536, 0.9332753522344432, 0.8176578887289107, 0.9108799497934538, 0.8795960421075403, 0.9497262801231235, 0.8131629661277072, 0.9532160828813678, 0.4439497045142383, 1.860569750444437, 0.7539412405306811, 1.1593094121280678, 0.8975883479553077, 0.954830667095392, 0.9298808407517932, 0.9661330103776471, 0.9031672549831922, 0.8866620052097769, 0.9001573433610699, 0.8256362062504115, 0.74236081916357, 0.4953412508862918]|  1.6071867419179597|      0.12500000|[1647, 108, 27, 54]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      28|[1.123253486714903, 0.5730458376900414, 1.0401331559139544, 0.8168534274181536, 0.9332753522344432, 0.8176578887289107, 0.9108799497934538, 0.8795960421075403, 0.9497262801231235, 0.8131629661277072, 0.9532160828813678, 0.4439497045142383, 1.860569750444437, 0.7539412405306811, 1.1593094121280678, 0.8975883479553077, 0.954830667095392, 0.9298808407517932, 0.9661330103776471, 0.9031672549831922, 0.8866620052097769, 0.9001573433610699, 0.8256362062504115, 0.74236081916357, 0.4953412508862918]|  1.6071867419179597|      0.06250000|[1708, 112, 28, 56]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      29|[1.1410669001537046, 0.5660834608772132, 1.0378191254888092, 0.8074221293130582, 0.9351498212493852, 0.810171621678884, 0.9112453177978016, 0.8784541385021541, 0.9380646607016809, 0.7888829684410501, 0.919113699673251, 0.4311906184958497, 1.8612442638264908, 0.748732032543428, 1.180592367725994, 0.8835541903774105, 0.9501518381036381, 0.9128222082272447, 0.9572088159664655, 0.9015977554695395, 0.8868868051782148, 0.8955002461659919, 0.8216773633070876, 0.7286607465038746, 0.5013637654454446]|  1.5395282297201407|      0.12500000|[1769, 116, 29, 58]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      30|[1.1946859769273517, 0.5553422799220648, 1.02884960586773, 0.7764726891027838, 0.9139370844055283, 0.81979600482218, 0.8982861968120229, 0.871700463979495, 0.9218287373879124, 0.7705922738477863, 0.9001761726188869, 0.4142341853565038, 1.8659805952420836, 0.6954182191280157, 1.169193822016516, 0.8534929723301572, 0.9682442228932637, 0.908980475721081, 0.9268701658244962, 0.8563383404572996, 0.8660391888971849, 0.8611162213188602, 0.8122173006322967, 0.7526354932190275, 0.5116268040976659]|  1.4487321102203090|      0.25000000|[1830, 120, 30, 60]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      31|[1.1946859769273517, 0.5553422799220648, 1.02884960586773, 0.7764726891027838, 0.9139370844055283, 0.81979600482218, 0.8982861968120229, 0.871700463979495, 0.9218287373879124, 0.7705922738477863, 0.9001761726188869, 0.4142341853565038, 1.8659805952420836, 0.6954182191280157, 1.169193822016516, 0.8534929723301572, 0.9682442228932637, 0.908980475721081, 0.9268701658244962, 0.8563383404572996, 0.8660391888971849, 0.8611162213188602, 0.8122173006322967, 0.7526354932190275, 0.5116268040976659]|  1.4487321102203090|      0.12500000|[1891, 124, 31, 62]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      32|[1.1946859769273517, 0.5553422799220648, 1.02884960586773, 0.7764726891027838, 0.9139370844055283, 0.81979600482218, 0.8982861968120229, 0.871700463979495, 0.9218287373879124, 0.7705922738477863, 0.9001761726188869, 0.4142341853565038, 1.8659805952420836, 0.6954182191280157, 1.169193822016516, 0.8534929723301572, 0.9682442228932637, 0.908980475721081, 0.9268701658244962, 0.8563383404572996, 0.8660391888971849, 0.8611162213188602, 0.8122173006322967, 0.7526354932190275, 0.5116268040976659]|  1.4487321102203090|      0.06250000|[1952, 128, 32, 64]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      33|[1.212593361508533, 0.5535690759779788, 1.0201177099030403, 0.7660207404523529, 0.9207410385998538, 0.8129036936099906, 0.9050968966345254, 0.8616696118353743, 0.9121521898774838, 0.7637146358889666, 0.8952546248744325, 0.3747547529422924, 1.835934839635538, 0.7042061306442552, 1.168751637390085, 0.8538618259259, 0.9599436833477331, 0.8979316029494748, 0.9370861446310335, 0.8470829493216319, 0.8671540966495914, 0.8644601057217379, 0.8087415858599304, 0.745885512226009, 0.5126153234462133]|  1.3870834472489251|      0.12500000|[2013, 132, 33, 66]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      34|[1.2308719786669158, 0.5488026199325378, 0.97965458317286, 0.7545939758946466, 0.9660157371047232, 0.7716657351374517, 0.9062051543402275, 0.83360011513729, 0.9069241340476871, 0.7412237289887456, 0.882616169773746, 0.3299191623422505, 1.8642390667645758, 0.6821126675389767, 1.1686422192767882, 0.8209142519177808, 0.9799706247257212, 0.9180481346189262, 0.9247019205170218, 0.8549883236482023, 0.8526411022669602, 0.8548994587829386, 0.8411108752612562, 0.7166781261866182, 0.5382748912990335]|  1.3452733452952637|      0.25000000|[2074, 136, 34, 68]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      35|[1.2308719786669158, 0.5488026199325378, 0.97965458317286, 0.7545939758946466, 0.9660157371047232, 0.7716657351374517, 0.9062051543402275, 0.83360011513729, 0.9069241340476871, 0.7412237289887456, 0.882616169773746, 0.3299191623422505, 1.8642390667645758, 0.6821126675389767, 1.1686422192767882, 0.8209142519177808, 0.9799706247257212, 0.9180481346189262, 0.9247019205170218, 0.8549883236482023, 0.8526411022669602, 0.8548994587829386, 0.8411108752612562, 0.7166781261866182, 0.5382748912990335]|  1.3452733452952637|      0.12500000|[2135, 140, 35, 70]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      36|[1.2308719786669158, 0.5488026199325378, 0.97965458317286, 0.7545939758946466, 0.9660157371047232, 0.7716657351374517, 0.9062051543402275, 0.83360011513729, 0.9069241340476871, 0.7412237289887456, 0.882616169773746, 0.3299191623422505, 1.8642390667645758, 0.6821126675389767, 1.1686422192767882, 0.8209142519177808, 0.9799706247257212, 0.9180481346189262, 0.9247019205170218, 0.8549883236482023, 0.8526411022669602, 0.8548994587829386, 0.8411108752612562, 0.7166781261866182, 0.5382748912990335]|  1.3452733452952637|      0.06250000|[2196, 144, 36, 72]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      37|[1.2429418960569611, 0.5342262878483375, 0.9912110018487368, 0.7409283678084864, 0.9619634906845879, 0.7816947095245966, 0.9092231298642458, 0.8323749939214653, 0.9080369105517461, 0.7427919386588272, 0.8634405320610364, 0.3149033544331703, 1.83301866040882, 0.6755731313400268, 1.1625617759959614, 0.8220663848332103, 0.9783110590392226, 0.8948041617980793, 0.9062590079045869, 0.8716480525636875, 0.8548299827212645, 0.8512343742494591, 0.8265421916893112, 0.7149287027949002, 0.5309757725329546]|  1.2872779307648590|      0.12500000|[2257, 148, 37, 74]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      38|[1.2429418960569611, 0.5342262878483375, 0.9912110018487368, 0.7409283678084864, 0.9619634906845879, 0.7816947095245966, 0.9092231298642458, 0.8323749939214653, 0.9080369105517461, 0.7427919386588272, 0.8634405320610364, 0.3149033544331703, 1.83301866040882, 0.6755731313400268, 1.1625617759959614, 0.8220663848332103, 0.9783110590392226, 0.8948041617980793, 0.9062590079045869, 0.8716480525636875, 0.8548299827212645, 0.8512343742494591, 0.8265421916893112, 0.7149287027949002, 0.5309757725329546]|  1.2872779307648590|      0.06250000|[2318, 152, 38, 76]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      39|[1.2594753528330833, 0.5185546486618654, 0.9927729177771126, 0.7397008850406035, 0.9429381796406971, 0.7932649605998154, 0.9170024922607376, 0.8163064859947304, 0.8919681874036508, 0.720798422469542, 0.8503328192750628, 0.3076814918396947, 1.8459006939262448, 0.6753354714640251, 1.160216122591729, 0.8362330920711362, 0.9686711544882732, 0.8804681925293568, 0.904767421033742, 0.8653869105369921, 0.855050869904928, 0.843313644499459, 0.8140504814233627, 0.6905297708409661, 0.5222178805088243]|  1.2404592797465444|      0.12500000|[2379, 156, 39, 78]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      40|[1.2594753528330833, 0.5185546486618654, 0.9927729177771126, 0.7397008850406035, 0.9429381796406971, 0.7932649605998154, 0.9170024922607376, 0.8163064859947304, 0.8919681874036508, 0.720798422469542, 0.8503328192750628, 0.3076814918396947, 1.8459006939262448, 0.6753354714640251, 1.160216122591729, 0.8362330920711362, 0.9686711544882732, 0.8804681925293568, 0.904767421033742, 0.8653869105369921, 0.855050869904928, 0.843313644499459, 0.8140504814233627, 0.6905297708409661, 0.5222178805088243]|  1.2404592797465444|      0.06250000|[2440, 160, 40, 80]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
      41|[1.277199497096674, 0.5161308583604655, 0.9860486760358813, 0.7312010238854388, 0.9380830441065171, 0.7870983383579735, 0.9143602315076731, 0.8148074313827992, 0.8776464880626004, 0.7201533055057301, 0.8218093052912132, 0.2783892607127493, 1.8344748350124669, 0.6649154935641732, 1.1410432711670762, 0.8354936973332671, 0.9810063832070509, 0.8639554148411388, 0.8909378124325319, 0.8643545351841531, 0.8501315628687198, 0.8522212962621799, 0.8048521689501269, 0.6819385594228671, 0.5280828017735305]|  1.1892463486847131|      0.12500000|[2501, 164, 41, 82]                                                        |  | used linear model with 65 points | iterate success | actual_k=4
      42|[1.277199497096674, 0.5161308583604655, 0.9860486760358813, 0.7312010238854388, 0.9380830441065171, 0.7870983383579735, 0.9143602315076731, 0.8148074313827992, 0.8776464880626004, 0.7201533055057301, 0.8218093052912132, 0.2783892607127493, 1.8344748350124669, 0.6649154935641732, 1.1410432711670762, 0.8354936973332671, 0.9810063832070509, 0.8639554148411388, 0.8909378124325319, 0.8643545351841531, 0.8501315628687198, 0.8522212962621799, 0.8048521689501269, 0.6819385594228671, 0.5280828017735305]|  1.1892463486847131|      0.06250000|[2562, 168, 42, 84]                                                        |  | used linear model with 65 points | iterate failure | actual_k=4
