k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[1.361138409233453, 0.2265918569796766, 0.6910942643907653, 0.8088955634689284, 0.4081957893218335, 3.1736832801080483, 4.937296118279927, 6.927621905179343, 2.3122228149011126, 4.671463843786008, 5.74560090406608]|  0.7649867976850969|      0.06250000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[1.3343286652168072, 0.2156841847748767, 0.6790389698883702, 0.803598876605321, 0.4610012165620982, 3.169754603975174, 4.941621928789756, 6.920147663193255, 2.3125684162947735, 4.675522573938135, 5.745272281523606]|  0.7012498260139501|      0.12500000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      14|[1.3151431152211395, 0.2081021293312224, 0.6281321037900758, 0.8512336297243358, 0.390655452846653, 3.1254231608605894, 4.920587866633485, 6.925955120187226, 2.3174455685050974, 4.71844877086568, 5.778172763902248]|  0.6710254761536562|      0.25000000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      15|[1.3151431152211395, 0.2081021293312224, 0.6281321037900758, 0.8512336297243358, 0.390655452846653, 3.1254231608605894, 4.920587866633485, 6.925955120187226, 2.3174455685050974, 4.71844877086568, 5.778172763902248]|  0.6710254761536562|      0.12500000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[1.3151431152211395, 0.2081021293312224, 0.6281321037900758, 0.8512336297243358, 0.390655452846653, 3.1254231608605894, 4.920587866633485, 6.925955120187226, 2.3174455685050974, 4.71844877086568, 5.778172763902248]|  0.6710254761536562|      0.06250000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[1.294881008035645, 0.2004111089251178, 0.6279493857465017, 0.8282276364714458, 0.4382371400251192, 3.132755932153489, 4.906828124131765, 6.937310685531625, 2.3242176490380912, 4.720209376041008, 5.763266073016466]|  0.6321918759163384|      0.12500000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      18|[1.294881008035645, 0.2004111089251178, 0.6279493857465017, 0.8282276364714458, 0.4382371400251192, 3.132755932153489, 4.906828124131765, 6.937310685531625, 2.3242176490380912, 4.720209376041008, 5.763266073016466]|  0.6321918759163384|      0.06250000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      19|[1.2999287432263096, 0.2118765469480234, 0.618850429161971, 0.8137994783583966, 0.3860312946905943, 3.1299364807531425, 4.892480740160953, 6.92445848923585, 2.337633732729765, 4.70807845464336, 5.768440511887035]|  0.5957355734661615|      0.12500000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      20|[1.2999287432263096, 0.2118765469480234, 0.618850429161971, 0.8137994783583966, 0.3860312946905943, 3.1299364807531425, 4.892480740160953, 6.92445848923585, 2.337633732729765, 4.70807845464336, 5.768440511887035]|  0.5957355734661615|      0.06250000|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[1.2832387540350263, 0.191626677140707, 0.5850645031698685, 0.8030042671231551, 0.4165330835599038, 3.143405290213571, 4.88977737844081, 6.93886849444588, 2.359574366862062, 4.718988775730482, 5.774137945802453]|  0.5478834045690893|      0.12500000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      22|[1.2832387540350263, 0.191626677140707, 0.5850645031698685, 0.8030042671231551, 0.4165330835599038, 3.143405290213571, 4.88977737844081, 6.93886849444588, 2.359574366862062, 4.718988775730482, 5.774137945802453]|  0.5478834045690893|      0.06250000|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[1.271313067428371, 0.2215713904896278, 0.5873462366824183, 0.7713899441717788, 0.3906016202814974, 3.137163737404201, 4.864517648180561, 6.946203256670775, 2.3520705293968516, 4.73040427110224, 5.790654568571043]|  0.5044977197619297|      0.12500000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      24|[1.271313067428371, 0.2215713904896278, 0.5873462366824183, 0.7713899441717788, 0.3906016202814974, 3.137163737404201, 4.864517648180561, 6.946203256670775, 2.3520705293968516, 4.73040427110224, 5.790654568571043]|  0.5044977197619297|      0.06250000|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[1.271313067428371, 0.2215713904896278, 0.5873462366824183, 0.7713899441717788, 0.3906016202814974, 3.137163737404201, 4.864517648180561, 6.946203256670775, 2.3520705293968516, 4.73040427110224, 5.790654568571043]|  0.5044977197619297|      0.03125000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[1.2630066851246333, 0.1998027279956601, 0.5834118405393061, 0.7650798132934392, 0.3911939698737403, 3.1286243620424825, 4.862408129986328, 6.946400010550781, 2.364388907427399, 4.727484442868329, 5.778806944395399]|  0.4770411328338540|      0.06250000|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      27|[1.2630066851246333, 0.1998027279956601, 0.5834118405393061, 0.7650798132934392, 0.3911939698737403, 3.1286243620424825, 4.862408129986328, 6.946400010550781, 2.364388907427399, 4.727484442868329, 5.778806944395399]|  0.4770411328338540|      0.03125000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      28|[1.2648721825636966, 0.1978042741734168, 0.5815661496124079, 0.7504623883621977, 0.3710826749482007, 3.129592473752744, 4.862004912733401, 6.949971781660351, 2.3823369444836477, 4.729553805480656, 5.776109341323128]|  0.4650134935590470|      0.06250000|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      29|[1.2648721825636966, 0.1978042741734168, 0.5815661496124079, 0.7504623883621977, 0.3710826749482007, 3.129592473752744, 4.862004912733401, 6.949971781660351, 2.3823369444836477, 4.729553805480656, 5.776109341323128]|  0.4650134935590470|      0.03125000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[1.254288588372547, 0.1894649673000912, 0.5815527750449709, 0.7432085427946871, 0.3908089718667855, 3.1223617039243816, 4.85819675325074, 6.94652197005159, 2.3864197808656558, 4.728541954163018, 5.760081863566172]|  0.4536671830532910|      0.06250000|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      31|[1.254288588372547, 0.1894649673000912, 0.5815527750449709, 0.7432085427946871, 0.3908089718667855, 3.1223617039243816, 4.85819675325074, 6.94652197005159, 2.3864197808656558, 4.728541954163018, 5.760081863566172]|  0.4536671830532910|      0.03125000|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[1.252298188021547, 0.1853836714333026, 0.5811167526063853, 0.7336093329026775, 0.364256066356951, 3.1208312985602573, 4.863691871991493, 6.949850776066567, 2.393805334823817, 4.735403534012658, 5.756434263256694]|  0.4418929601593071|      0.06250000|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      33|[1.252298188021547, 0.1853836714333026, 0.5811167526063853, 0.7336093329026775, 0.364256066356951, 3.1208312985602573, 4.863691871991493, 6.949850776066567, 2.393805334823817, 4.735403534012658, 5.756434263256694]|  0.4418929601593071|      0.03125000|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      34|[1.252298188021547, 0.1853836714333026, 0.5811167526063853, 0.7336093329026775, 0.364256066356951, 3.1208312985602573, 4.863691871991493, 6.949850776066567, 2.393805334823817, 4.735403534012658, 5.756434263256694]|  0.4418929601593071|      0.01562500|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[1.2464707851639134, 0.1805759396843781, 0.5790216827261988, 0.7288528448668263, 0.373500796463192, 3.1202116859024573, 4.8667532046724755, 6.948169339407738, 2.3986159757431493, 4.739819021203066, 5.760835113781254]|  0.4246598989552153|      0.03125000|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      36|[1.2354955416304547, 0.1725830773930911, 0.5664039020905304, 0.7107266564439646, 0.3695201987160601, 3.117128841216609, 4.867145771683158, 6.943816739398283, 2.4110911245139777, 4.7406319676100885, 5.7710191720423865]|  0.4046592171980636|      0.06250000|[576, 36, 36, 72]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      37|[1.2354955416304547, 0.1725830773930911, 0.5664039020905304, 0.7107266564439646, 0.3695201987160601, 3.117128841216609, 4.867145771683158, 6.943816739398283, 2.4110911245139777, 4.7406319676100885, 5.7710191720423865]|  0.4046592171980636|      0.03125000|[592, 37, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      38|[1.2274772364369975, 0.1740718399273455, 0.5591054642029368, 0.6995180489499857, 0.3494381144515633, 3.1195178494763804, 4.873265835890366, 6.9369657967594955, 2.423494245842616, 4.73949175405595, 5.780109123358768]|  0.3967191536513153|      0.06250000|[608, 38, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      39|[1.2274772364369975, 0.1740718399273455, 0.5591054642029368, 0.6995180489499857, 0.3494381144515633, 3.1195178494763804, 4.873265835890366, 6.9369657967594955, 2.423494245842616, 4.73949175405595, 5.780109123358768]|  0.3967191536513153|      0.03125000|[624, 39, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      40|[1.2274772364369975, 0.1740718399273455, 0.5591054642029368, 0.6995180489499857, 0.3494381144515633, 3.1195178494763804, 4.873265835890366, 6.9369657967594955, 2.423494245842616, 4.73949175405595, 5.780109123358768]|  0.3967191536513153|      0.01562500|[640, 40, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      41|[1.2171780225650763, 0.1676068791524613, 0.5588934658146164, 0.6991337279288183, 0.3572657643723584, 3.121369895953948, 4.871604233170835, 6.934676603096152, 2.422382206543462, 4.74357698168581, 5.777774765206812]|  0.3866697137927465|      0.03125000|[656, 41, 41, 82]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      42|[1.2171780225650763, 0.1676068791524613, 0.5588934658146164, 0.6991337279288183, 0.3572657643723584, 3.121369895953948, 4.871604233170835, 6.934676603096152, 2.422382206543462, 4.74357698168581, 5.777774765206812]|  0.3866697137927465|      0.01562500|[672, 42, 42, 84]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      43|[1.2106669151777514, 0.1684752467501106, 0.5597694335063197, 0.6940540139249151, 0.3474670003822448, 3.1229851030561218, 4.873700324319223, 6.935741858886799, 2.428385445221383, 4.7470030364404066, 5.773032248361989]|  0.3819685186623887|      0.03125000|[688, 43, 43, 86]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      44|[1.2106669151777514, 0.1684752467501106, 0.5597694335063197, 0.6940540139249151, 0.3474670003822448, 3.1229851030561218, 4.873700324319223, 6.935741858886799, 2.428385445221383, 4.7470030364404066, 5.773032248361989]|  0.3819685186623887|      0.01562500|[704, 44, 44, 88]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      45|[1.209950823878499, 0.1663037138108621, 0.562605401031333, 0.6858466939589646, 0.3540547870324902, 3.1239252396417436, 4.873225375210756, 6.933546291483179, 2.438866559681094, 4.74894382188057, 5.7737806994611995]|  0.3763410021301572|      0.03125000|[720, 45, 45, 90]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      46|[1.215951345783491, 0.1656628550037886, 0.5454252149841823, 0.6666173930698523, 0.3474201704060026, 3.124255128938901, 4.869508722985322, 6.9249546310266314, 2.450702050706685, 4.748153195957474, 5.772119466034794]|  0.3671505706100143|      0.06250000|[736, 46, 46, 92]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      47|[1.215951345783491, 0.1656628550037886, 0.5454252149841823, 0.6666173930698523, 0.3474201704060026, 3.124255128938901, 4.869508722985322, 6.9249546310266314, 2.450702050706685, 4.748153195957474, 5.772119466034794]|  0.3671505706100143|      0.03125000|[752, 47, 47, 94]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      48|[1.1994810489927965, 0.1543059668346483, 0.5445567687151566, 0.6692469705469605, 0.3510802350269089, 3.12154545022007, 4.86705889783761, 6.924325296960821, 2.4734583369934438, 4.75068348975616, 5.77627361449482]|  0.3627559349232240|      0.06250000|[768, 48, 48, 96]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      49|[1.1994810489927965, 0.1543059668346483, 0.5445567687151566, 0.6692469705469605, 0.3510802350269089, 3.12154545022007, 4.86705889783761, 6.924325296960821, 2.4734583369934438, 4.75068348975616, 5.77627361449482]|  0.3627559349232240|      0.03125000|[784, 49, 49, 98]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      50|[1.1994810489927965, 0.1543059668346483, 0.5445567687151566, 0.6692469705469605, 0.3510802350269089, 3.12154545022007, 4.86705889783761, 6.924325296960821, 2.4734583369934438, 4.75068348975616, 5.77627361449482]|  0.3627559349232240|      0.01562500|[800, 50, 50, 100]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      51|[1.205356992874574, 0.1543864659747524, 0.5454801217661606, 0.6676037398537966, 0.3389892446567548, 3.1224420783105367, 4.863355452172466, 6.920874991669942, 2.4764759486016517, 4.754217907274818, 5.772832619443096]|  0.3567992763703824|      0.03125000|[816, 51, 51, 102]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      52|[1.205356992874574, 0.1543864659747524, 0.5454801217661606, 0.6676037398537966, 0.3389892446567548, 3.1224420783105367, 4.863355452172466, 6.920874991669942, 2.4764759486016517, 4.754217907274818, 5.772832619443096]|  0.3567992763703824|      0.01562500|[832, 52, 52, 104]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      53|[1.205356992874574, 0.1543864659747524, 0.5454801217661606, 0.6676037398537966, 0.3389892446567548, 3.1224420783105367, 4.863355452172466, 6.920874991669942, 2.4764759486016517, 4.754217907274818, 5.772832619443096]|  0.3567992763703824|      0.00781250|[848, 53, 53, 106]                                                         |  | used linear model with 17 points | iterate failure | actual_k=1
      54|[1.2019725885264054, 0.1530198210596209, 0.5426248758042934, 0.6652244571039105, 0.3439325678228922, 3.122365921628826, 4.862226328238433, 6.921710269928634, 2.4788318445139463, 4.754944184155059, 5.774018895624324]|  0.3539006225753336|      0.01562500|[864, 54, 54, 108]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
      55|[1.1956059982057234, 0.154791883166402, 0.5423253738668019, 0.6604426207669465, 0.3343369644074543, 3.122778801738204, 4.860183372868387, 6.920933971973331, 2.4869585450841774, 4.758496225227332, 5.7726666196072145]|  0.3516247773343205|      0.03125000|[880, 55, 55, 110]                                                         |  | used linear model with 17 points | iterate success | actual_k=1
